,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
70,p5.00_sc00001_p0150,wgd,Unmethylated,p5.00_sc00135_p0011,0.105333,1.08331,0.0972324,4.82592e-20
71,p5.00_sc00001_p0152,wgd,Unmethylated,p5.00_sc00059_p0049,0.529115,2.38625,0.221735,1.14058e-10
72,p5.00_sc00001_p0153,wgd,NA,p5.00_sc00135_p0013,0.0574762,0.296313,0.193971,1.99553e-18
73,p5.00_sc00001_p0154,wgd,Unmethylated,p5.00_sc00135_p0014,0.0840164,0.455653,0.184387,5.68899e-09
74,p5.00_sc00001_p0158,wgd,Unmethylated,p5.00_sc00135_p0017,0.0953324,0.612505,0.155643,2.22226e-13
75,p5.00_sc00001_p0160,wgd,Unmethylated,p5.00_sc00135_p0019,0.137725,0.386079,0.356729,4.63056e-05
76,p5.00_sc00001_p0161,wgd,NA,p5.00_sc00310_p0027,0.217005,1.60289,0.135383,1.03229e-10
77,p5.00_sc00001_p0163,wgd,Unmethylated,p5.00_sc00059_p0069,0.153664,0.982646,0.156377,1.55794e-29
78,p5.00_sc00001_p0164,wgd,Unclassified,p5.00_sc00059_p0070,0.248936,1.30067,0.19139,1.64396e-35
79,p5.00_sc00001_p0165,wgd,gbM,p5.00_sc00135_p0022,0.116286,0.224253,0.518547,2.52691e-05
80,p5.00_sc00001_p0167,wgd,Unmethylated,p5.00_sc00135_p0023,0.11425,0.414729,0.275481,5.96779e-07
81,p5.00_sc00001_p0171,wgd,Unclassified,p5.00_sc00059_p0086,0.199272,0.983874,0.202538,1.05653e-21
82,p5.00_sc00001_p0172,wgd,gbM,p5.00_sc00018_p0002,0.0509167,1.05523,0.0482519,4.54153e-110
83,p5.00_sc00001_p0174,wgd,NA,p5.00_sc00135_p0026,0.0378246,0.243958,0.155046,4.08534e-06
84,p5.00_sc00001_p0176,wgd,Unmethylated,p5.00_sc00135_p0029,0.0828891,0.131022,0.632633,0.104743
85,p5.00_sc00001_p0178,wgd,Unclassified,p5.00_sc00059_p0092,0.182672,0.997161,0.183192,2.53085e-28
86,p5.00_sc00001_p0180,wgd,NA,p5.00_sc00135_p0031,0.178993,0.753588,0.23752,8.22901e-11
87,p5.00_sc00001_p0184,wgd,Unmethylated,p5.00_sc00059_p0098,0.43212,2.9727,0.145363,2.27073e-08
88,p5.00_sc00001_p0185,wgd,Unclassified,p5.00_sc00059_p0099,0.0671293,0.91211,0.0735978,2.32105e-73
89,p5.00_sc00001_p0186,wgd,Unmethylated,p5.00_sc00135_p0034,0.134057,0.328176,0.40849,3.0052e-06
90,p5.00_sc00001_p0189,wgd,Unclassified,p5.00_sc00059_p0104,0.123891,1.40751,0.0880213,6.78308e-47
91,p5.00_sc00001_p0190,wgd,Unmethylated,p5.00_sc00018_p0012,0.120936,0.865656,0.139704,1.29498e-35
92,p5.00_sc00001_p0191,wgd,Unmethylated,p5.00_sc00018_p0014,0.450335,2.08706,0.215775,1.27225e-17
93,p5.00_sc00001_p0192,wgd,Unmethylated,p5.00_sc00059_p0110,0.253921,2.17957,0.116501,1.39532e-55
94,p5.00_sc00001_p0194,wgd,Unmethylated,p5.00_sc00135_p0041,0.0809208,0.345305,0.234346,6.94086e-25
95,p5.00_sc00001_p0196,wgd,Unmethylated,p5.00_sc00116_p0096,0.0537714,0.72784,0.0738781,1.47507e-52
96,p5.00_sc00001_p0199,wgd,NA,p5.00_sc00135_p0044,0.120356,0.46092,0.261121,6.27404e-11
97,p5.00_sc00001_p0200,wgd,Unclassified,p5.00_sc00059_p0114,0.0762799,1.11394,0.0684778,4.19223e-31
98,p5.00_sc00001_p0205,wgd,teM,p5.00_sc00135_p0053,0.20626,0.488331,0.422378,7.47276e-06
99,p5.00_sc00001_p0206,wgd,NA,p5.00_sc00135_p0055,0.0283269,0.23331,0.121413,3.61065e-15
100,p5.00_sc00001_p0207,wgd,Unmethylated,p5.00_sc00135_p0056,0.137267,0.540029,0.254185,2.06894e-24
101,p5.00_sc00001_p0209,wgd,Unclassified,p5.00_sc00065_p0089,0.246897,1.5007,0.164521,7.86827e-34
102,p5.00_sc00001_p0210,wgd,Unmethylated,p5.00_sc00135_p0062,0.159864,0.342204,0.46716,6.06017e-06
103,p5.00_sc00001_p0211,wgd,Unmethylated,p5.00_sc00065_p0084,0.477397,1.31921,0.361882,1.13667e-09
104,p5.00_sc00001_p0212,wgd,Unmethylated,p5.00_sc00135_p0064,0.0756473,0.342928,0.220593,3.99574e-24
105,p5.00_sc00001_p0214,wgd,NA,p5.00_sc00135_p0066,0.0306638,1.22359,0.0250606,1.89279e-33
106,p5.00_sc00001_p0215,wgd,NA,p5.00_sc00065_p0079,0.229811,1.65586,0.138786,1.95089e-21
107,p5.00_sc00001_p0217,wgd,Unclassified,p5.00_sc00135_p0068,0.122845,0.21443,0.572889,5.78942e-07
108,p5.00_sc00001_p0218,wgd,NA,p5.00_sc00059_p0123,0.164202,1.48493,0.110579,9.12598e-15
109,p5.00_sc00001_p0219,wgd,gbM,p5.00_sc00065_p0078,0.0562153,1.34257,0.0418713,3.99124e-170
110,p5.00_sc00001_p0221,wgd,NA,p5.00_sc00065_p0076,0.187286,1.93337,0.0968702,8.87943e-21
111,p5.00_sc00001_p0222,wgd,Unclassified,p5.00_sc00135_p0071,0.0947588,0.317254,0.298684,9.21135e-11
112,p5.00_sc00001_p0223,wgd,Unmethylated,p5.00_sc00116_p0107,0.0825384,1.43787,0.0574034,1.13884e-35
113,p5.00_sc00001_p0225,wgd,Unmethylated,p5.00_sc00065_p0071,0.177499,1.32321,0.134142,6.36169e-33
114,p5.00_sc00001_p0227,wgd,Unmethylated,p5.00_sc00065_p0069,0.230736,0.723417,0.318953,1.11055e-12
115,p5.00_sc00001_p0228,wgd,NA,p5.00_sc00135_p0079,0.0774645,0.183723,0.421639,6.61946e-05
116,p5.00_sc00001_p0238,wgd,gbM,p5.00_sc00050_p0005,0.27648,0.468326,0.590357,3.1127e-07
117,p5.00_sc00001_p0240,wgd,Unmethylated,p5.00_sc00050_p0006,0.365719,1.41603,0.258271,1.20687e-12
118,p5.00_sc00001_p0241,wgd,Unmethylated,p5.00_sc00050_p0010,0.104158,1.0929,0.0953042,2.15975e-11
119,p5.00_sc00001_p0242,wgd,Unmethylated,p5.00_sc00050_p0011,0.0600175,0.291257,0.206063,2.4432e-21
120,p5.00_sc00001_p0243,wgd,Unmethylated,p5.00_sc00065_p0064,0.190291,0.802246,0.237197,8.08174e-37
121,p5.00_sc00001_p0244,wgd,Unclassified,p5.00_sc00050_p0012,0.251115,1.35606,0.18518,1.03301e-10
122,p5.00_sc00001_p0245,wgd,Unclassified,p5.00_sc00065_p0061,0.220092,1.08365,0.203102,4.26154e-22
123,p5.00_sc00001_p0246,wgd,NA,p5.00_sc00050_p0014,0.0416003,2.06499,0.0201455,5.33307e-59
124,p5.00_sc00001_p0248,wgd,NA,p5.00_sc00050_p0018,0.0712151,0.410609,0.173438,4.2067e-17
125,p5.00_sc00001_p0254,wgd,Unmethylated,p5.00_sc00050_p0022,0.148168,0.388993,0.380901,0.000148648
126,p5.00_sc00001_p0255,wgd,Unmethylated,p5.00_sc00050_p0023,0.076171,0.379971,0.200465,6.12263e-18
127,p5.00_sc00001_p0257,wgd,NA,p5.00_sc00050_p0024,0.0203481,0.562621,0.0361666,1.56044e-42
128,p5.00_sc00001_p0261,wgd,Unmethylated,p5.00_sc00050_p0025,0.0867021,0.469956,0.18449,1.31518e-34
129,p5.00_sc00001_p0264,wgd,Unmethylated,p5.00_sc00050_p0027,0.109438,0.474368,0.230702,5.32952e-14
130,p5.00_sc00001_p0269,wgd,Unmethylated,p5.00_sc00050_p0030,0.0684978,0.315743,0.216942,6.73406e-23
131,p5.00_sc00001_p0284,wgd,Unmethylated,p5.00_sc00126_p0012,0.203517,0.865975,0.235015,7.85265e-43
132,p5.00_sc00001_p0285,wgd,NA,p5.00_sc00126_p0013,0.294598,2.89466,0.101773,0
133,p5.00_sc00001_p0286,wgd,Unmethylated,p5.00_sc00050_p0035,0.0885085,0.472274,0.187409,1.14987e-21
134,p5.00_sc00001_p0289,wgd,Unmethylated,p5.00_sc00050_p0037,0.0527571,0.26032,0.202662,2.38742e-12
135,p5.00_sc00001_p0290,wgd,Unclassified,p5.00_sc00018_p0107,0.0956083,0.74555,0.128239,3.63278e-58
136,p5.00_sc00001_p0296,wgd,Unclassified,p5.00_sc00018_p0104,0.063929,0.838112,0.0762774,5.83079e-47
137,p5.00_sc00001_p0297,wgd,Unclassified,p5.00_sc00126_p0022,0.190158,0.870452,0.218459,2.16483e-62
138,p5.00_sc00001_p0298,wgd,gbM,p5.00_sc00018_p0102,0.34906,1.02281,0.341276,8.62124e-18
139,p5.00_sc00001_p0300,wgd,Unclassified,p5.00_sc00126_p0025,0.0983424,1.19019,0.0826277,3.30579e-247
140,p5.00_sc00001_p0301,wgd,Unmethylated,p5.00_sc00050_p0044,0.144254,1.05291,0.137005,7.2703e-24
141,p5.00_sc00001_p0305,wgd,Unclassified,p5.00_sc00050_p0047,0.0762825,0.268711,0.283883,1.59954e-16
142,p5.00_sc00001_p0308,wgd,Unclassified,p5.00_sc00126_p0030,0.154037,1.14106,0.134995,3.19412e-46
143,p5.00_sc00001_p0310,wgd,Unmethylated,p5.00_sc00126_p0033,0.0923634,0.944784,0.0977614,1.69095e-75
144,p5.00_sc00001_p0311,wgd,Unclassified,p5.00_sc00050_p0048,0.283685,1.41337,0.200716,5.53941e-35
145,p5.00_sc00001_p0312,wgd,Unclassified,p5.00_sc00050_p0049,0.0968878,0.350542,0.276394,2.41906e-21
146,p5.00_sc00001_p0316,wgd,Unmethylated,p5.00_sc00126_p0038,0.0811195,1.77998,0.0455732,7.89748e-40
147,p5.00_sc00001_p0318,wgd,Unmethylated,p5.00_sc00126_p0041,0.204149,0.942204,0.216671,1.57536e-19
148,p5.00_sc00001_p0320,wgd,NA,p5.00_sc00050_p0058,0.116242,0.224022,0.51889,0.00904057
149,p5.00_sc00001_p0321,wgd,Unclassified,p5.00_sc00018_p0087,0.138293,2.63854,0.0524126,5.9728e-17
150,p5.00_sc00001_p0322,wgd,Unmethylated,p5.00_sc00050_p0059,0.145239,0.35591,0.408079,1.77782e-07
151,p5.00_sc00001_p0327,wgd,Unmethylated,p5.00_sc00126_p0049,0.377939,2.83084,0.133508,1.44142e-42
152,p5.00_sc00001_p0329,wgd,NA,p5.00_sc00050_p0062,0.15707,0.59554,0.263743,2.42249e-06
153,p5.00_sc00001_p0331,wgd,Unclassified,p5.00_sc00126_p0051,0.287336,1.49082,0.192737,5.77972e-26
154,p5.00_sc00001_p0332,wgd,Unmethylated,p5.00_sc00050_p0065,0.118865,0.279813,0.4248,1.46003e-11
155,p5.00_sc00001_p0334,wgd,Unmethylated,p5.00_sc00126_p0060,0.190068,1.53738,0.123631,1.3656e-59
156,p5.00_sc00001_p0335,wgd,Unmethylated,p5.00_sc00018_p0076,0.111001,0.828808,0.133929,1.54605e-33
157,p5.00_sc00001_p0336,wgd,Unclassified,p5.00_sc00126_p0062,0.125675,1.07455,0.116956,1.61401e-43
158,p5.00_sc00001_p0337,wgd,Unmethylated,p5.00_sc00050_p0071,0.147075,0.505319,0.291055,1.04308e-07
159,p5.00_sc00001_p0339,wgd,Unmethylated,p5.00_sc00050_p0072,0.0946157,1.31737,0.0718219,1.86416e-18
160,p5.00_sc00001_p0340,wgd,Unclassified,p5.00_sc00018_p0072,0.223205,1.14391,0.195125,1.40366e-12
161,p5.00_sc00001_p0341,wgd,Unmethylated,p5.00_sc00126_p0077,0.127871,1.06344,0.120242,1.00079e-124
162,p5.00_sc00001_p0344,wgd,Unmethylated,p5.00_sc00050_p0074,0.132832,0.336421,0.39484,3.32631e-06
163,p5.00_sc00001_p0346,wgd,Unmethylated,p5.00_sc00126_p0081,0.118234,1.32924,0.0889484,1.03153e-62
164,p5.00_sc00001_p0347,wgd,Unmethylated,p5.00_sc00050_p0077,0.0848468,0.465926,0.182103,6.85899e-08
165,p5.00_sc00001_p0348,wgd,gbM,p5.00_sc00126_p0082,0.326593,1.2656,0.258054,3.5927e-26
166,p5.00_sc00001_p0349,wgd,NA,p5.00_sc00050_p0079,0.0786755,0.181243,0.434089,0.00194318
167,p5.00_sc00001_p0350,wgd,Unclassified,p5.00_sc00050_p0080,0.129553,0.238983,0.542101,0.0179564
168,p5.00_sc00001_p0351,wgd,Unmethylated,p5.00_sc00126_p0083,0.185976,1.20787,0.15397,1.57422e-36
169,p5.00_sc00001_p0352,wgd,gbM,p5.00_sc00050_p0082,0.241177,0.309158,0.78011,0.0418003
170,p5.00_sc00001_p0353,wgd,gbM,p5.00_sc00050_p0086,0.102362,0.309819,0.330392,7.00237e-16
171,p5.00_sc00001_p0356,wgd,NA,p5.00_sc00050_p0087,0.00672148,0.352408,0.019073,1.08174e-22
172,p5.00_sc00001_p0357,wgd,Unclassified,p5.00_sc00059_p0155,0.156882,1.42636,0.109988,8.05817e-65
173,p5.00_sc00001_p0360,wgd,NA,p5.00_sc00050_p0089,0.039247,0.8248,0.0475837,1.14384e-41
174,p5.00_sc00001_p0361,wgd,Unclassified,p5.00_sc00050_p0090,0.092185,0.265401,0.347342,2.02564e-12
175,p5.00_sc00001_p0362,wgd,NA,p5.00_sc00050_p0092,0.0424205,0.293743,0.144413,6.3905e-17
176,p5.00_sc00001_p0363,wgd,Unclassified,p5.00_sc00018_p0053,0.106071,1.09409,0.0969484,8.8707e-97
177,p5.00_sc00001_p0364,wgd,Unmethylated,p5.00_sc00059_p0144,0.102428,1.42181,0.0720402,9.60987e-37
178,p5.00_sc00001_p0365,wgd,Unmethylated,p5.00_sc00018_p0049,0.271497,1.82116,0.149079,4.30482e-42
179,p5.00_sc00001_p0366,wgd,Unmethylated,p5.00_sc00050_p0096,0.458025,3.30643,0.138526,3.66226e-21
180,p5.00_sc00001_p0369,wgd,Unmethylated,p5.00_sc00059_p0138,0.197497,1.99315,0.0990877,1.05003e-55
181,p5.00_sc00001_p0370,wgd,Unclassified,p5.00_sc00050_p0097,0.130156,0.232213,0.560503,8.84977e-06
182,p5.00_sc00001_p0371,wgd,Unmethylated,p5.00_sc00050_p0098,0.0447505,0.392757,0.113939,5.07444e-14
183,p5.00_sc00001_p0374,wgd,gbM,p5.00_sc00018_p0045,0.373291,1.16677,0.319936,1.92298e-27
184,p5.00_sc00001_p0375,wgd,Unclassified,p5.00_sc00050_p0102,0.101268,0.243268,0.416283,1.33875e-05
185,p5.00_sc00001_p0377,wgd,NA,p5.00_sc00050_p0104,0.0362035,0.242943,0.149021,1.2345e-15
186,p5.00_sc00001_p0378,wgd,NA,p5.00_sc00050_p0105,0.092087,0.496308,0.185544,2.88044e-18
187,p5.00_sc00001_p0379,wgd,Unclassified,p5.00_sc00050_p0106,0.329592,0.531797,0.61977,0.0271003
188,p5.00_sc00001_p0387,wgd,NA,p5.00_sc00018_p0039,0.331989,3.03449,0.109405,8.43246e-21
189,p5.00_sc00001_p0389,wgd,Unmethylated,p5.00_sc00050_p0116,0.0726085,0.451307,0.160885,1.31781e-26
190,p5.00_sc00001_p0390,wgd,Unmethylated,p5.00_sc00050_p0117,0.0424805,0.735095,0.0577892,5.84736e-31
191,p5.00_sc00001_p0391,wgd,Unmethylated,p5.00_sc00059_p0121,0.386209,3.42576,0.112737,1.73039e-27
192,p5.00_sc00001_p0401,wgd,Unclassified,p5.00_sc00050_p0121,0.0802731,0.220882,0.363421,0.000252779
193,p5.00_sc00001_p0402,wgd,Unmethylated,p5.00_sc00050_p0123,0.036182,0.274789,0.131672,1.62425e-21
194,p5.00_sc00001_p0403,wgd,Unmethylated,p5.00_sc00050_p0124,0.0880211,0.289329,0.304225,5.81563e-09
195,p5.00_sc00001_p0405,wgd,Unmethylated,p5.00_sc00050_p0125,0.0357684,0.317001,0.112834,6.56842e-20
196,p5.00_sc00001_p0406,wgd,Unclassified,p5.00_sc00018_p0030,0.074209,0.822134,0.0902639,3.31903e-28
197,p5.00_sc00001_p0407,wgd,Unclassified,p5.00_sc00059_p0116,0.0860905,0.885436,0.0972294,4.17934e-16
198,p5.00_sc00001_p0409,wgd,Unmethylated,p5.00_sc00050_p0129,0.206616,0.279971,0.73799,0.0259344
199,p5.00_sc00001_p0410,wgd,Unclassified,p5.00_sc00050_p0130,0.126591,0.229731,0.551041,2.31138e-07
200,p5.00_sc00001_p0412,wgd,Unmethylated,p5.00_sc00050_p0132,0.0293996,0.204036,0.14409,9.57332e-22
201,p5.00_sc00001_p0413,wgd,Unmethylated,p5.00_sc00050_p0134,0.0620346,0.421724,0.147098,1.30777e-17
202,p5.00_sc00001_p0414,wgd,Unclassified,p5.00_sc00116_p0089,0.220834,0.700388,0.315303,3.18947e-22
203,p5.00_sc00001_p0416,wgd,Unmethylated,p5.00_sc00065_p0102,0.238291,0.665249,0.358198,0.000347048
204,p5.00_sc00001_p0418,wgd,Unclassified,p5.00_sc00116_p0087,0.239976,0.775058,0.309624,1.80006e-20
205,p5.00_sc00001_p0420,wgd,gbM,p5.00_sc00116_p0084,0.425179,2.71238,0.156755,1.74234e-10
206,p5.00_sc00001_p0421,wgd,gbM,p5.00_sc00065_p0107,0.635714,1.66301,0.382267,6.21997e-10
207,p5.00_sc00001_p0422,wgd,Unmethylated,p5.00_sc00065_p0108,0.305782,1.58033,0.193493,3.40885e-14
208,p5.00_sc00001_p0425,wgd,Unclassified,p5.00_sc00050_p0143,0.0739668,0.377179,0.196105,1.20256e-31
209,p5.00_sc00001_p0427,wgd,Unmethylated,p5.00_sc00065_p0112,0.10969,0.705209,0.155543,1.3974e-23
210,p5.00_sc00001_p0431,wgd,NA,p5.00_sc00116_p0076,0.141286,1.27091,0.111169,6.43249e-35
211,p5.00_sc00001_p0434,wgd,Unmethylated,p5.00_sc00050_p0150,0.164319,0.360326,0.45603,0.00207815
212,p5.00_sc00001_p0435,wgd,Unclassified,p5.00_sc00050_p0151,0.130782,0.45914,0.284841,1.55376e-07
213,p5.00_sc00001_p0436,wgd,Unclassified,p5.00_sc00050_p0152,0.0324253,0.22889,0.141663,1.86068e-19
214,p5.00_sc00001_p0438,wgd,Unclassified,p5.00_sc00050_p0153,0.098055,0.173861,0.563987,0.00423248
215,p5.00_sc00001_p0439,wgd,Unclassified,p5.00_sc00050_p0154,0.11402,0.334124,0.341252,3.30087e-11
216,p5.00_sc00001_p0446,wgd,Unmethylated,p5.00_sc00050_p0159,0.103724,0.523755,0.198039,4.51045e-11
217,p5.00_sc00001_p0447,wgd,Unclassified,p5.00_sc00166_p0023,0.0161338,0.916345,0.0176067,1.29961e-120
218,p5.00_sc00001_p0448,wgd,Unclassified,p5.00_sc00050_p0163,0.105106,0.238705,0.440316,1.68129e-05
219,p5.00_sc00001_p0449,wgd,Unmethylated,p5.00_sc00166_p0027,0.315748,1.3348,0.236552,6.37647e-42
220,p5.00_sc00001_p0453,wgd,NA,p5.00_sc00166_p0029,0.142431,2.82185,0.0504743,2.2353e-19
