Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification
p5.00_sc00008_p0324,Unclassified,p5.00_sc00001_p0555,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00008_p0311,unM,p5.00_sc00001_p0564,unM,wgd,Same,unM-unM
p5.00_sc00008_p0300,unM,p5.00_sc00001_p0578,unM,wgd,Same,unM-unM
p5.00_sc00004_p0395,unM,p5.00_sc00001_p0617,unM,wgd,Same,unM-unM
p5.00_sc00004_p0368,unM,p5.00_sc00001_p0646,unM,wgd,Same,unM-unM
p5.00_sc00004_p0347,gbM,p5.00_sc00001_p0658,gbM,wgd,Same,gbM-gbM
p5.00_sc00004_p0343,gbM,p5.00_sc00001_p0660,gbM,wgd,Same,gbM-gbM
p5.00_sc00008_p0030,unM,p5.00_sc00001_p0748,unM,wgd,Same,unM-unM
p5.00_sc00011_p0162,unM,p5.00_sc00001_p0877,unM,wgd,Same,unM-unM
p5.00_sc00049_p0152,Unclassified,p5.00_sc00001_p0924,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00069_p0033,Unclassified,p5.00_sc00003_p0004,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00069_p0048,unM,p5.00_sc00003_p0017,unM,wgd,Same,unM-unM
p5.00_sc00200_p0018,Unclassified,p5.00_sc00003_p0020,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00069_p0059,unM,p5.00_sc00003_p0024,unM,wgd,Same,unM-unM
p5.00_sc00200_p0013,Unclassified,p5.00_sc00003_p0028,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00099_p0045,unM,p5.00_sc00003_p0029,unM,wgd,Same,unM-unM
p5.00_sc00200_p0011,unM,p5.00_sc00003_p0030,unM,wgd,Same,unM-unM
p5.00_sc00069_p0071,unM,p5.00_sc00003_p0031,unM,wgd,Same,unM-unM
p5.00_sc00200_p0007,Unclassified,p5.00_sc00003_p0034,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00200_p0004,unM,p5.00_sc00003_p0042,unM,wgd,Same,unM-unM
p5.00_sc00069_p0080,unM,p5.00_sc00003_p0042,unM,wgd,Same,unM-unM
p5.00_sc00200_p0002,unM,p5.00_sc00003_p0048,unM,wgd,Same,unM-unM
p5.00_sc00069_p0090,unM,p5.00_sc00003_p0052,unM,wgd,Same,unM-unM
p5.00_sc00069_p0092,unM,p5.00_sc00003_p0054,unM,wgd,Same,unM-unM
p5.00_sc00069_p0107,Unclassified,p5.00_sc00003_p0067,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00099_p0089,unM,p5.00_sc00003_p0077,unM,wgd,Same,unM-unM
p5.00_sc00069_p0127,unM,p5.00_sc00003_p0080,unM,wgd,Same,unM-unM
p5.00_sc00069_p0131,unM,p5.00_sc00003_p0085,unM,wgd,Same,unM-unM
p5.00_sc00069_p0141,Unclassified,p5.00_sc00003_p0089,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00069_p0149,gbM,p5.00_sc00003_p0099,gbM,wgd,Same,gbM-gbM
p5.00_sc00069_p0150,unM,p5.00_sc00003_p0100,unM,wgd,Same,unM-unM
p5.00_sc00099_p0114,unM,p5.00_sc00003_p0107,unM,wgd,Same,unM-unM
p5.00_sc00069_p0155,unM,p5.00_sc00003_p0108,unM,wgd,Same,unM-unM
p5.00_sc00099_p0137,unM,p5.00_sc00003_p0131,unM,wgd,Same,unM-unM
p5.00_sc00121_p0098,Unclassified,p5.00_sc00003_p0132,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00121_p0091,unM,p5.00_sc00003_p0139,unM,wgd,Same,unM-unM
p5.00_sc00121_p0082,unM,p5.00_sc00003_p0155,unM,wgd,Same,unM-unM
p5.00_sc00033_p0007,gbM,p5.00_sc00003_p0165,gbM,wgd,Same,gbM-gbM
p5.00_sc00121_p0067,gbM,p5.00_sc00003_p0165,gbM,wgd,Same,gbM-gbM
p5.00_sc00033_p0030,Unclassified,p5.00_sc00003_p0183,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00121_p0033,gbM,p5.00_sc00003_p0191,gbM,wgd,Same,gbM-gbM
p5.00_sc00121_p0029,unM,p5.00_sc00003_p0192,unM,wgd,Same,unM-unM
p5.00_sc00033_p0040,unM,p5.00_sc00003_p0193,unM,wgd,Same,unM-unM
p5.00_sc00033_p0049,unM,p5.00_sc00003_p0196,unM,wgd,Same,unM-unM
p5.00_sc00007_p0001,unM,p5.00_sc00003_p0206,unM,wgd,Same,unM-unM
p5.00_sc00007_p0011,unM,p5.00_sc00003_p0221,unM,wgd,Same,unM-unM
p5.00_sc00033_p0070,unM,p5.00_sc00003_p0224,unM,wgd,Same,unM-unM
p5.00_sc00007_p0018,unM,p5.00_sc00003_p0227,unM,wgd,Same,unM-unM
p5.00_sc00033_p0071,unM,p5.00_sc00003_p0229,unM,wgd,Same,unM-unM
p5.00_sc00015_p0001,unM,p5.00_sc00003_p0238,unM,wgd,Same,unM-unM
p5.00_sc00015_p0004,unM,p5.00_sc00003_p0246,unM,wgd,Same,unM-unM
p5.00_sc00007_p0035,unM,p5.00_sc00003_p0246,unM,wgd,Same,unM-unM
p5.00_sc00015_p0006,unM,p5.00_sc00003_p0248,unM,wgd,Same,unM-unM
p5.00_sc00015_p0007,unM,p5.00_sc00003_p0250,unM,wgd,Same,unM-unM
p5.00_sc00015_p0009,unM,p5.00_sc00003_p0253,unM,wgd,Same,unM-unM
p5.00_sc00007_p0045,Unclassified,p5.00_sc00003_p0255,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00007_p0047,unM,p5.00_sc00003_p0259,unM,wgd,Same,unM-unM
p5.00_sc00007_p0052,unM,p5.00_sc00003_p0263,unM,wgd,Same,unM-unM
p5.00_sc00015_p0012,gbM,p5.00_sc00003_p0265,gbM,wgd,Same,gbM-gbM
p5.00_sc00007_p0069,Unclassified,p5.00_sc00003_p0273,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00015_p0017,unM,p5.00_sc00003_p0281,unM,wgd,Same,unM-unM
p5.00_sc00015_p0019,unM,p5.00_sc00003_p0283,unM,wgd,Same,unM-unM
p5.00_sc00015_p0020,unM,p5.00_sc00003_p0284,unM,wgd,Same,unM-unM
p5.00_sc00033_p0105,unM,p5.00_sc00003_p0286,unM,wgd,Same,unM-unM
p5.00_sc00015_p0025,unM,p5.00_sc00003_p0293,unM,wgd,Same,unM-unM
p5.00_sc00015_p0026,unM,p5.00_sc00003_p0294,unM,wgd,Same,unM-unM
p5.00_sc00015_p0027,unM,p5.00_sc00003_p0295,unM,wgd,Same,unM-unM
p5.00_sc00015_p0029,unM,p5.00_sc00003_p0296,unM,wgd,Same,unM-unM
p5.00_sc00015_p0034,Unclassified,p5.00_sc00003_p0302,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00015_p0035,Unclassified,p5.00_sc00003_p0303,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00015_p0043,unM,p5.00_sc00003_p0310,unM,wgd,Same,unM-unM
p5.00_sc00007_p0099,unM,p5.00_sc00003_p0311,unM,wgd,Same,unM-unM
p5.00_sc00007_p0101,unM,p5.00_sc00003_p0312,unM,wgd,Same,unM-unM
p5.00_sc00015_p0045,Unclassified,p5.00_sc00003_p0313,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00015_p0054,unM,p5.00_sc00003_p0321,unM,wgd,Same,unM-unM
p5.00_sc00033_p0128,gbM,p5.00_sc00003_p0323,gbM,wgd,Same,gbM-gbM
p5.00_sc00015_p0057,unM,p5.00_sc00003_p0327,unM,wgd,Same,unM-unM
p5.00_sc00007_p0117,Unclassified,p5.00_sc00003_p0330,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00015_p0062,Unclassified,p5.00_sc00003_p0334,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00015_p0065,unM,p5.00_sc00003_p0340,unM,wgd,Same,unM-unM
p5.00_sc00033_p0143,Unclassified,p5.00_sc00003_p0346,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00015_p0071,Unclassified,p5.00_sc00003_p0346,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00015_p0075,unM,p5.00_sc00003_p0352,unM,wgd,Same,unM-unM
p5.00_sc00033_p0150,Unclassified,p5.00_sc00003_p0358,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00015_p0084,Unclassified,p5.00_sc00003_p0364,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00007_p0150,unM,p5.00_sc00003_p0367,unM,wgd,Same,unM-unM
p5.00_sc00015_p0088,unM,p5.00_sc00003_p0367,unM,wgd,Same,unM-unM
p5.00_sc00015_p0089,unM,p5.00_sc00003_p0368,unM,wgd,Same,unM-unM
p5.00_sc00015_p0094,unM,p5.00_sc00003_p0373,unM,wgd,Same,unM-unM
p5.00_sc00007_p0152,unM,p5.00_sc00003_p0373,unM,wgd,Same,unM-unM
p5.00_sc00033_p0158,Unclassified,p5.00_sc00003_p0381,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00007_p0157,unM,p5.00_sc00003_p0382,unM,wgd,Same,unM-unM
p5.00_sc00015_p0100,unM,p5.00_sc00003_p0388,unM,wgd,Same,unM-unM
p5.00_sc00015_p0103,unM,p5.00_sc00003_p0396,unM,wgd,Same,unM-unM
p5.00_sc00007_p0177,unM,p5.00_sc00003_p0398,unM,wgd,Same,unM-unM
p5.00_sc00015_p0105,unM,p5.00_sc00003_p0402,unM,wgd,Same,unM-unM
p5.00_sc00015_p0107,Unclassified,p5.00_sc00003_p0404,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00007_p0187,unM,p5.00_sc00003_p0406,unM,wgd,Same,unM-unM
p5.00_sc00015_p0108,Unclassified,p5.00_sc00003_p0407,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0185,unM,p5.00_sc00003_p0409,unM,wgd,Same,unM-unM
p5.00_sc00015_p0115,unM,p5.00_sc00003_p0418,unM,wgd,Same,unM-unM
p5.00_sc00015_p0117,Unclassified,p5.00_sc00003_p0420,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00015_p0123,unM,p5.00_sc00003_p0423,unM,wgd,Same,unM-unM
p5.00_sc00015_p0125,unM,p5.00_sc00003_p0427,unM,wgd,Same,unM-unM
p5.00_sc00015_p0128,gbM,p5.00_sc00003_p0432,gbM,wgd,Same,gbM-gbM
p5.00_sc00034_p0186,Unclassified,p5.00_sc00006_p0016,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00034_p0185,unM,p5.00_sc00006_p0017,unM,wgd,Same,unM-unM
p5.00_sc00034_p0175,unM,p5.00_sc00006_p0033,unM,wgd,Same,unM-unM
p5.00_sc00034_p0173,Unclassified,p5.00_sc00006_p0037,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00034_p0172,unM,p5.00_sc00006_p0039,unM,wgd,Same,unM-unM
p5.00_sc00034_p0171,Unclassified,p5.00_sc00006_p0044,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00034_p0168,unM,p5.00_sc00006_p0050,unM,wgd,Same,unM-unM
p5.00_sc00034_p0167,Unclassified,p5.00_sc00006_p0054,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00034_p0166,Unclassified,p5.00_sc00006_p0055,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00034_p0164,Unclassified,p5.00_sc00006_p0056,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00034_p0161,unM,p5.00_sc00006_p0062,unM,wgd,Same,unM-unM
p5.00_sc00034_p0159,unM,p5.00_sc00006_p0065,unM,wgd,Same,unM-unM
p5.00_sc00034_p0157,unM,p5.00_sc00006_p0071,unM,wgd,Same,unM-unM
p5.00_sc00110_p0020,unM,p5.00_sc00006_p0074,unM,wgd,Same,unM-unM
p5.00_sc00110_p0013,Unclassified,p5.00_sc00006_p0081,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00034_p0148,Unclassified,p5.00_sc00006_p0081,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00110_p0009,unM,p5.00_sc00006_p0090,unM,wgd,Same,unM-unM
p5.00_sc00034_p0142,Unclassified,p5.00_sc00006_p0092,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00110_p0007,Unclassified,p5.00_sc00006_p0092,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00110_p0006,unM,p5.00_sc00006_p0093,unM,wgd,Same,unM-unM
p5.00_sc00034_p0137,Unclassified,p5.00_sc00006_p0097,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00060_p0095,unM,p5.00_sc00006_p0106,unM,wgd,Same,unM-unM
p5.00_sc00034_p0134,unM,p5.00_sc00006_p0109,unM,wgd,Same,unM-unM
p5.00_sc00034_p0128,Unclassified,p5.00_sc00006_p0129,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00034_p0126,unM,p5.00_sc00006_p0135,unM,wgd,Same,unM-unM
p5.00_sc00034_p0122,unM,p5.00_sc00006_p0136,unM,wgd,Same,unM-unM
p5.00_sc00034_p0120,Unclassified,p5.00_sc00006_p0138,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00276_p0010,gbM,p5.00_sc00006_p0141,gbM,wgd,Same,gbM-gbM
p5.00_sc00276_p0011,unM,p5.00_sc00006_p0148,unM,wgd,Same,unM-unM
p5.00_sc00034_p0116,unM,p5.00_sc00006_p0150,unM,wgd,Same,unM-unM
p5.00_sc00276_p0017,unM,p5.00_sc00006_p0160,unM,wgd,Same,unM-unM
p5.00_sc00034_p0107,unM,p5.00_sc00006_p0160,unM,wgd,Same,unM-unM
p5.00_sc00034_p0102,unM,p5.00_sc00006_p0166,unM,wgd,Same,unM-unM
p5.00_sc00034_p0095,Unclassified,p5.00_sc00006_p0177,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00060_p0029,unM,p5.00_sc00006_p0184,unM,wgd,Same,unM-unM
p5.00_sc00060_p0027,unM,p5.00_sc00006_p0189,unM,wgd,Same,unM-unM
p5.00_sc00034_p0087,unM,p5.00_sc00006_p0191,unM,wgd,Same,unM-unM
p5.00_sc00060_p0025,Unclassified,p5.00_sc00006_p0195,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00034_p0081,unM,p5.00_sc00006_p0200,unM,wgd,Same,unM-unM
p5.00_sc00060_p0023,Unclassified,p5.00_sc00006_p0208,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00060_p0020,Unclassified,p5.00_sc00006_p0224,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00034_p0075,unM,p5.00_sc00006_p0225,unM,wgd,Same,unM-unM
p5.00_sc00034_p0074,unM,p5.00_sc00006_p0227,unM,wgd,Same,unM-unM
p5.00_sc00034_p0064,unM,p5.00_sc00006_p0234,unM,wgd,Same,unM-unM
p5.00_sc00034_p0063,Unclassified,p5.00_sc00006_p0235,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0056,unM,p5.00_sc00007_p0001,unM,wgd,Same,unM-unM
p5.00_sc00033_p0060,Unclassified,p5.00_sc00007_p0003,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0061,unM,p5.00_sc00007_p0005,unM,wgd,Same,unM-unM
p5.00_sc00033_p0066,unM,p5.00_sc00007_p0011,unM,wgd,Same,unM-unM
p5.00_sc00033_p0070,unM,p5.00_sc00007_p0017,unM,wgd,Same,unM-unM
p5.00_sc00033_p0072,unM,p5.00_sc00007_p0020,unM,wgd,Same,unM-unM
p5.00_sc00033_p0076,unM,p5.00_sc00007_p0025,unM,wgd,Same,unM-unM
p5.00_sc00033_p0077,Unclassified,p5.00_sc00007_p0026,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0085,unM,p5.00_sc00007_p0041,unM,wgd,Same,unM-unM
p5.00_sc00033_p0086,Unclassified,p5.00_sc00007_p0042,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0089,unM,p5.00_sc00007_p0046,unM,wgd,Same,unM-unM
p5.00_sc00033_p0094,unM,p5.00_sc00007_p0050,unM,wgd,Same,unM-unM
p5.00_sc00015_p0011,unM,p5.00_sc00007_p0050,unM,wgd,Same,unM-unM
p5.00_sc00033_p0102,unM,p5.00_sc00007_p0075,unM,wgd,Same,unM-unM
p5.00_sc00033_p0105,unM,p5.00_sc00007_p0080,unM,wgd,Same,unM-unM
p5.00_sc00033_p0112,unM,p5.00_sc00007_p0086,unM,wgd,Same,unM-unM
p5.00_sc00033_p0122,gbM,p5.00_sc00007_p0100,gbM,wgd,Same,gbM-gbM
p5.00_sc00015_p0052,unM,p5.00_sc00007_p0102,unM,wgd,Same,unM-unM
p5.00_sc00033_p0127,Unclassified,p5.00_sc00007_p0110,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0133,unM,p5.00_sc00007_p0121,unM,wgd,Same,unM-unM
p5.00_sc00033_p0136,Unclassified,p5.00_sc00007_p0125,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0151,unM,p5.00_sc00007_p0147,unM,wgd,Same,unM-unM
p5.00_sc00033_p0157,Unclassified,p5.00_sc00007_p0155,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0158,Unclassified,p5.00_sc00007_p0156,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0159,unM,p5.00_sc00007_p0157,unM,wgd,Same,unM-unM
p5.00_sc00033_p0160,Unclassified,p5.00_sc00007_p0159,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0162,Unclassified,p5.00_sc00007_p0162,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0164,Unclassified,p5.00_sc00007_p0164,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0165,unM,p5.00_sc00007_p0167,unM,wgd,Same,unM-unM
p5.00_sc00033_p0166,unM,p5.00_sc00007_p0169,unM,wgd,Same,unM-unM
p5.00_sc00033_p0167,unM,p5.00_sc00007_p0171,unM,wgd,Same,unM-unM
p5.00_sc00033_p0170,Unclassified,p5.00_sc00007_p0174,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0173,unM,p5.00_sc00007_p0181,unM,wgd,Same,unM-unM
p5.00_sc00033_p0174,Unclassified,p5.00_sc00007_p0182,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0176,unM,p5.00_sc00007_p0185,unM,wgd,Same,unM-unM
p5.00_sc00033_p0178,Unclassified,p5.00_sc00007_p0186,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0187,unM,p5.00_sc00007_p0194,unM,wgd,Same,unM-unM
p5.00_sc00033_p0192,gbM,p5.00_sc00007_p0196,gbM,wgd,Same,gbM-gbM
p5.00_sc00033_p0200,Unclassified,p5.00_sc00007_p0212,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0202,unM,p5.00_sc00007_p0222,unM,wgd,Same,unM-unM
p5.00_sc00033_p0205,unM,p5.00_sc00007_p0226,unM,wgd,Same,unM-unM
p5.00_sc00033_p0213,unM,p5.00_sc00007_p0233,unM,wgd,Same,unM-unM
p5.00_sc00033_p0214,unM,p5.00_sc00007_p0234,unM,wgd,Same,unM-unM
p5.00_sc00033_p0216,unM,p5.00_sc00007_p0237,unM,wgd,Same,unM-unM
p5.00_sc00033_p0219,unM,p5.00_sc00007_p0239,unM,wgd,Same,unM-unM
p5.00_sc00033_p0222,unM,p5.00_sc00007_p0241,unM,wgd,Same,unM-unM
p5.00_sc00033_p0226,unM,p5.00_sc00007_p0243,unM,wgd,Same,unM-unM
p5.00_sc00033_p0228,unM,p5.00_sc00007_p0244,unM,wgd,Same,unM-unM
p5.00_sc00033_p0230,Unclassified,p5.00_sc00007_p0251,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0231,unM,p5.00_sc00007_p0254,unM,wgd,Same,unM-unM
p5.00_sc00033_p0234,Unclassified,p5.00_sc00007_p0264,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0244,unM,p5.00_sc00007_p0271,unM,wgd,Same,unM-unM
p5.00_sc00025_p0094,unM,p5.00_sc00007_p0273,unM,wgd,Same,unM-unM
p5.00_sc00070_p0002,Unclassified,p5.00_sc00007_p0275,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00009_p0110,unM,p5.00_sc00007_p0282,unM,wgd,Same,unM-unM
p5.00_sc00070_p0009,unM,p5.00_sc00007_p0290,unM,wgd,Same,unM-unM
p5.00_sc00070_p0011,gbM,p5.00_sc00007_p0291,gbM,wgd,Same,gbM-gbM
p5.00_sc00070_p0012,unM,p5.00_sc00007_p0292,unM,wgd,Same,unM-unM
p5.00_sc00070_p0014,unM,p5.00_sc00007_p0296,unM,wgd,Same,unM-unM
p5.00_sc00070_p0016,Unclassified,p5.00_sc00007_p0297,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00070_p0018,unM,p5.00_sc00007_p0303,unM,wgd,Same,unM-unM
p5.00_sc00009_p0085,unM,p5.00_sc00007_p0303,unM,wgd,Same,unM-unM
p5.00_sc00070_p0019,gbM,p5.00_sc00007_p0304,gbM,wgd,Same,gbM-gbM
p5.00_sc00038_p0123,unM,p5.00_sc00009_p0143,unM,wgd,Same,unM-unM
p5.00_sc00410_p0020,unM,p5.00_sc00009_p0169,unM,wgd,Same,unM-unM
p5.00_sc00154_p0056,Unclassified,p5.00_sc00009_p0196,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00148_p0046,Unclassified,p5.00_sc00010_p0003,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00148_p0034,unM,p5.00_sc00010_p0009,unM,wgd,Same,unM-unM
p5.00_sc00148_p0023,unM,p5.00_sc00010_p0010,unM,wgd,Same,unM-unM
p5.00_sc00148_p0018,unM,p5.00_sc00010_p0012,unM,wgd,Same,unM-unM
p5.00_sc00148_p0013,unM,p5.00_sc00010_p0014,unM,wgd,Same,unM-unM
p5.00_sc00033_p0196,Unclassified,p5.00_sc00010_p0026,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00025_p0166,unM,p5.00_sc00010_p0028,unM,wgd,Same,unM-unM
p5.00_sc00007_p0212,Unclassified,p5.00_sc00010_p0029,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00025_p0155,unM,p5.00_sc00010_p0035,unM,wgd,Same,unM-unM
p5.00_sc00025_p0138,Unclassified,p5.00_sc00010_p0037,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00033_p0204,Unclassified,p5.00_sc00010_p0037,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00022_p0044,unM,p5.00_sc00010_p0064,unM,wgd,Same,unM-unM
p5.00_sc00022_p0033,unM,p5.00_sc00010_p0070,unM,wgd,Same,unM-unM
p5.00_sc00022_p0031,unM,p5.00_sc00010_p0071,unM,wgd,Same,unM-unM
p5.00_sc00022_p0027,Unclassified,p5.00_sc00010_p0073,Unclassified,wgd,Undetermined,Unclassified-Unclassified
p5.00_sc00022_p0025,unM,p5.00_sc00010_p0074,unM,wgd,Same,unM-unM
