Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
p5.00_sc00001_p0073,p5.00_sc00039_p0142,unM,unM,wgd,Same,unM-unM,0.0892233,0.255745,0.348876,1.70028e-08
p5.00_sc00001_p0074,p5.00_sc00018_p0167,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.355487,1.69668,0.209519,9.75306e-16
p5.00_sc00001_p0075,p5.00_sc00039_p0144,unM,unM,wgd,Same,unM-unM,0.0620932,0.295522,0.210114,1.10027e-18
p5.00_sc00001_p0084,p5.00_sc00039_p0151,unM,unM,wgd,Same,unM-unM,0.235741,1.8761,0.125655,1.35874e-50
p5.00_sc00001_p0097,p5.00_sc00039_p0161,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0474875,0.285809,0.166151,4.31064e-22
p5.00_sc00001_p0100,p5.00_sc00039_p0163,unM,unM,wgd,Same,unM-unM,0.0634684,0.457789,0.138641,1.55519e-25
p5.00_sc00001_p0105,p5.00_sc00039_p0165,unM,unM,wgd,Same,unM-unM,0.163632,0.273505,0.598278,0.000364128
p5.00_sc00001_p0107,p5.00_sc00039_p0167,unM,unM,wgd,Same,unM-unM,0.0955662,0.26743,0.35735,9.64424e-08
p5.00_sc00001_p0108,p5.00_sc00116_p0022,unM,unM,wgd,Same,unM-unM,0.228769,0.881466,0.259533,9.89782e-14
p5.00_sc00001_p0110,p5.00_sc00039_p0170,unM,unM,wgd,Same,unM-unM,0.0505113,0.307954,0.164022,7.05664e-16
p5.00_sc00001_p0117,p5.00_sc00039_p0172,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0362007,0.255625,0.141616,1.96475e-23
p5.00_sc00001_p0123,p5.00_sc00039_p0174,unM,unM,wgd,Same,unM-unM,0.0486816,0.28321,0.171892,4.88545e-18
p5.00_sc00001_p0130,p5.00_sc00039_p0176,unM,unM,wgd,Same,unM-unM,0.0331302,0.296911,0.111583,8.78497e-08
p5.00_sc00001_p0131,p5.00_sc00039_p0177,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.081338,0.314905,0.258293,5.77437e-05
p5.00_sc00001_p0131,p5.00_sc00116_p0006,unM,unM,wgd,Same,unM-unM,0.0656339,2.24882,0.029186,5.57008e-21
p5.00_sc00001_p0132,p5.00_sc00039_p0178,unM,unM,wgd,Same,unM-unM,0.10282,0.402496,0.255455,4.20578e-18
p5.00_sc00001_p0133,p5.00_sc00039_p0179,gbM,gbM,wgd,Same,gbM-gbM,0.0926819,0.3002,0.308734,3.73857e-18
p5.00_sc00001_p0134,p5.00_sc00059_p0030,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.127517,0.639253,0.199478,1.93557e-32
p5.00_sc00001_p0136,p5.00_sc00135_p0003,unM,unM,wgd,Same,unM-unM,0.0783098,0.269373,0.290711,1.09896e-09
p5.00_sc00001_p0140,p5.00_sc00135_p0005,unM,unM,wgd,Same,unM-unM,0.0268391,0.424501,0.063225,1.3557e-12
p5.00_sc00001_p0141,p5.00_sc00059_p0039,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0554033,1.20371,0.0460272,1.72907e-96
p5.00_sc00001_p0141,p5.00_sc00135_p0006,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0455786,0.446616,0.102053,5.51189e-30
p5.00_sc00001_p0144,p5.00_sc00135_p0007,unM,unM,wgd,Same,unM-unM,0.186422,0.829208,0.224819,1.68781e-09
p5.00_sc00001_p0145,p5.00_sc00135_p0008,unM,unM,wgd,Same,unM-unM,0.161926,0.872182,0.185656,3.94418e-08
p5.00_sc00001_p0148,p5.00_sc00135_p0009,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0996262,0.321631,0.309753,8.59929e-24
p5.00_sc00001_p0149,p5.00_sc00059_p0047,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0455703,0.930787,0.0489589,1.04318e-101
p5.00_sc00001_p0149,p5.00_sc00135_p0010,unM,unM,wgd,Same,unM-unM,0.01955,0.24587,0.0795137,6.39663e-40
p5.00_sc00001_p0149,p5.00_sc00310_p0021,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.041671,1.02885,0.0405026,3.87843e-99
p5.00_sc00001_p0150,p5.00_sc00135_p0011,unM,unM,wgd,Same,unM-unM,0.105333,1.08331,0.0972324,4.82592e-20
p5.00_sc00001_p0154,p5.00_sc00135_p0014,unM,unM,wgd,Same,unM-unM,0.0840164,0.455653,0.184387,5.68899e-09
p5.00_sc00001_p0158,p5.00_sc00135_p0017,unM,unM,wgd,Same,unM-unM,0.0953324,0.612505,0.155643,2.22226e-13
p5.00_sc00001_p0160,p5.00_sc00135_p0019,unM,unM,wgd,Same,unM-unM,0.137725,0.386079,0.356729,4.63056e-05
p5.00_sc00001_p0165,p5.00_sc00059_p0080,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.216291,0.856366,0.252568,2.17094e-27
p5.00_sc00001_p0165,p5.00_sc00135_p0022,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.116286,0.224253,0.518547,2.52691e-05
p5.00_sc00001_p0172,p5.00_sc00059_p0087,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0720499,0.965025,0.0746612,1.05903e-92
p5.00_sc00001_p0176,p5.00_sc00135_p0029,unM,unM,wgd,Same,unM-unM,0.0828891,0.131022,0.632633,0.104743
p5.00_sc00001_p0186,p5.00_sc00135_p0034,unM,unM,wgd,Same,unM-unM,0.134057,0.328176,0.40849,3.0052e-06
p5.00_sc00001_p0190,p5.00_sc00135_p0036,unM,unM,wgd,Same,unM-unM,0.185918,0.431413,0.43095,5.56968e-07
p5.00_sc00001_p0192,p5.00_sc00135_p0040,unM,unM,wgd,Same,unM-unM,0.0969187,0.702451,0.137972,7.50299e-33
p5.00_sc00001_p0194,p5.00_sc00135_p0041,unM,unM,wgd,Same,unM-unM,0.0809208,0.345305,0.234346,6.94086e-25
p5.00_sc00001_p0205,p5.00_sc00135_p0053,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.20626,0.488331,0.422378,7.47276e-06
p5.00_sc00001_p0207,p5.00_sc00135_p0056,unM,unM,wgd,Same,unM-unM,0.137267,0.540029,0.254185,2.06894e-24
p5.00_sc00001_p0210,p5.00_sc00135_p0062,unM,unM,wgd,Same,unM-unM,0.159864,0.342204,0.46716,6.06017e-06
p5.00_sc00001_p0211,p5.00_sc00135_p0063,unM,unM,wgd,Same,unM-unM,0.151665,0.29612,0.512174,3.66978e-05
p5.00_sc00001_p0212,p5.00_sc00135_p0064,unM,unM,wgd,Same,unM-unM,0.0756473,0.342928,0.220593,3.99574e-24
p5.00_sc00001_p0217,p5.00_sc00135_p0068,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.122845,0.21443,0.572889,5.78942e-07
p5.00_sc00001_p0219,p5.00_sc00116_p0105,gbM,gbM,wgd,Same,gbM-gbM,0.0597629,1.06545,0.0560919,2.37949e-143
p5.00_sc00001_p0219,p5.00_sc00135_p0069,gbM,gbM,wgd,Same,gbM-gbM,0.0258891,0.292289,0.0885739,7.85195e-61
p5.00_sc00001_p0222,p5.00_sc00135_p0071,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0947588,0.317254,0.298684,9.21135e-11
p5.00_sc00001_p0223,p5.00_sc00135_p0073,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0737323,0.615278,0.119836,5.20817e-19
p5.00_sc00001_p0225,p5.00_sc00065_p0071,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.177499,1.32321,0.134142,6.36169e-33
p5.00_sc00001_p0225,p5.00_sc00135_p0076,unM,unM,wgd,Same,unM-unM,0.0674785,0.206714,0.326434,9.55691e-06
p5.00_sc00001_p0227,p5.00_sc00135_p0077,unM,unM,wgd,Same,unM-unM,0.0919792,0.291854,0.315155,1.06152e-10
p5.00_sc00001_p0238,p5.00_sc00050_p0005,gbM,gbM,wgd,Same,gbM-gbM,0.27648,0.468326,0.590357,3.1127e-07
p5.00_sc00001_p0241,p5.00_sc00050_p0010,unM,unM,wgd,Same,unM-unM,0.104158,1.0929,0.0953042,2.15975e-11
p5.00_sc00001_p0242,p5.00_sc00050_p0011,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0600175,0.291257,0.206063,2.4432e-21
p5.00_sc00001_p0243,p5.00_sc00065_p0064,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.190291,0.802246,0.237197,8.08174e-37
p5.00_sc00001_p0254,p5.00_sc00050_p0022,unM,unM,wgd,Same,unM-unM,0.148168,0.388993,0.380901,0.000148648
p5.00_sc00001_p0261,p5.00_sc00050_p0025,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0867021,0.469956,0.18449,1.31518e-34
p5.00_sc00001_p0264,p5.00_sc00050_p0027,unM,unM,wgd,Same,unM-unM,0.109438,0.474368,0.230702,5.32952e-14
p5.00_sc00001_p0269,p5.00_sc00050_p0030,unM,unM,wgd,Same,unM-unM,0.0684978,0.315743,0.216942,6.73406e-23
p5.00_sc00001_p0284,p5.00_sc00018_p0110,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.207945,0.877594,0.236949,1.64176e-42
p5.00_sc00001_p0286,p5.00_sc00050_p0035,unM,unM,wgd,Same,unM-unM,0.0885085,0.472274,0.187409,1.14987e-21
p5.00_sc00001_p0289,p5.00_sc00050_p0037,unM,unM,wgd,Same,unM-unM,0.0527571,0.26032,0.202662,2.38742e-12
p5.00_sc00001_p0297,p5.00_sc00018_p0103,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.175642,0.902215,0.194679,1.01286e-67
p5.00_sc00001_p0298,p5.00_sc00050_p0042,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.161287,0.27827,0.579606,9.78223e-06
p5.00_sc00001_p0301,p5.00_sc00050_p0044,unM,unM,wgd,Same,unM-unM,0.144254,1.05291,0.137005,7.2703e-24
p5.00_sc00001_p0310,p5.00_sc00018_p0099,unM,unM,wgd,Same,unM-unM,0.112651,0.775226,0.145314,3.37294e-54
p5.00_sc00001_p0322,p5.00_sc00050_p0059,unM,unM,wgd,Same,unM-unM,0.145239,0.35591,0.408079,1.77782e-07
p5.00_sc00001_p0327,p5.00_sc00050_p0060,unM,unM,wgd,Same,unM-unM,0.187694,1.06883,0.175607,1.02595e-33
p5.00_sc00001_p0332,p5.00_sc00050_p0065,unM,unM,wgd,Same,unM-unM,0.118865,0.279813,0.4248,1.46003e-11
p5.00_sc00001_p0332,p5.00_sc00126_p0052,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.325557,1.08632,0.299687,3.40323e-30
p5.00_sc00001_p0334,p5.00_sc00018_p0077,unM,unM,wgd,Same,unM-unM,0.190813,2.46837,0.0773034,6.60265e-65
p5.00_sc00001_p0335,p5.00_sc00018_p0076,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.111001,0.828808,0.133929,1.54605e-33
p5.00_sc00001_p0335,p5.00_sc00050_p0069,unM,unM,wgd,Same,unM-unM,0.068479,0.293626,0.233218,7.79053e-12
p5.00_sc00001_p0337,p5.00_sc00050_p0071,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.147075,0.505319,0.291055,1.04308e-07
p5.00_sc00001_p0340,p5.00_sc00018_p0072,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.223205,1.14391,0.195125,1.40366e-12
p5.00_sc00001_p0344,p5.00_sc00050_p0074,unM,unM,wgd,Same,unM-unM,0.132832,0.336421,0.39484,3.32631e-06
p5.00_sc00001_p0346,p5.00_sc00050_p0075,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0469025,0.260978,0.179718,6.7175e-22
p5.00_sc00001_p0347,p5.00_sc00050_p0077,unM,unM,wgd,Same,unM-unM,0.0848468,0.465926,0.182103,6.85899e-08
p5.00_sc00001_p0348,p5.00_sc00050_p0078,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.103443,0.250746,0.41254,2.59439e-10
p5.00_sc00001_p0351,p5.00_sc00050_p0081,unM,unM,wgd,Same,unM-unM,0.0616407,0.30499,0.202107,1.1067e-17
p5.00_sc00001_p0352,p5.00_sc00050_p0082,gbM,unM,wgd,Different,gbM-unM,0.241177,0.309158,0.78011,0.0418003
p5.00_sc00001_p0353,p5.00_sc00050_p0086,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.102362,0.309819,0.330392,7.00237e-16
p5.00_sc00001_p0364,p5.00_sc00050_p0093,unM,unM,wgd,Same,unM-unM,0.0688587,0.369135,0.186541,3.75516e-13
p5.00_sc00001_p0370,p5.00_sc00050_p0097,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.130156,0.232213,0.560503,8.84977e-06
p5.00_sc00001_p0371,p5.00_sc00050_p0098,unM,unM,wgd,Same,unM-unM,0.0447505,0.392757,0.113939,5.07444e-14
p5.00_sc00001_p0374,p5.00_sc00018_p0045,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.373291,1.16677,0.319936,1.92298e-27
p5.00_sc00001_p0379,p5.00_sc00050_p0106,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.329592,0.531797,0.61977,0.0271003
p5.00_sc00001_p0389,p5.00_sc00050_p0116,unM,unM,wgd,Same,unM-unM,0.0726085,0.451307,0.160885,1.31781e-26
p5.00_sc00001_p0402,p5.00_sc00018_p0032,unM,unM,wgd,Same,unM-unM,0.132899,0.99567,0.133477,3.94204e-43
p5.00_sc00001_p0402,p5.00_sc00050_p0123,unM,unM,wgd,Same,unM-unM,0.036182,0.274789,0.131672,1.62425e-21
p5.00_sc00001_p0403,p5.00_sc00050_p0124,unM,unM,wgd,Same,unM-unM,0.0880211,0.289329,0.304225,5.81563e-09
p5.00_sc00001_p0406,p5.00_sc00018_p0030,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.074209,0.822134,0.0902639,3.31903e-28
p5.00_sc00001_p0409,p5.00_sc00050_p0129,unM,unM,wgd,Same,unM-unM,0.206616,0.279971,0.73799,0.0259344
p5.00_sc00001_p0413,p5.00_sc00050_p0134,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0620346,0.421724,0.147098,1.30777e-17
p5.00_sc00001_p0414,p5.00_sc00050_p0135,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0824193,0.193543,0.425845,2.33022e-08
p5.00_sc00001_p0418,p5.00_sc00050_p0136,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.106923,0.272461,0.392434,1.34318e-09
p5.00_sc00001_p0420,p5.00_sc00116_p0084,gbM,unM,wgd,Different,gbM-unM,0.425179,2.71238,0.156755,1.74234e-10
p5.00_sc00001_p0421,p5.00_sc00050_p0138,gbM,gbM,wgd,Same,gbM-gbM,0.214282,0.257738,0.831396,0.135285
p5.00_sc00001_p0434,p5.00_sc00050_p0150,unM,unM,wgd,Same,unM-unM,0.164319,0.360326,0.45603,0.00207815
p5.00_sc00001_p0436,p5.00_sc00050_p0152,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0324253,0.22889,0.141663,1.86068e-19
p5.00_sc00001_p0438,p5.00_sc00050_p0153,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.098055,0.173861,0.563987,0.00423248
p5.00_sc00001_p0439,p5.00_sc00050_p0154,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.11402,0.334124,0.341252,3.30087e-11
p5.00_sc00001_p0446,p5.00_sc00050_p0159,unM,unM,wgd,Same,unM-unM,0.103724,0.523755,0.198039,4.51045e-11
p5.00_sc00001_p0447,p5.00_sc00050_p0162,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0315871,0.268066,0.117833,3.16661e-30
p5.00_sc00001_p0448,p5.00_sc00050_p0163,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.105106,0.238705,0.440316,1.68129e-05
p5.00_sc00001_p0449,p5.00_sc00166_p0027,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.315748,1.3348,0.236552,6.37647e-42
p5.00_sc00001_p0454,p5.00_sc00116_p0060,unM,unM,wgd,Same,unM-unM,0.145579,1.05292,0.138263,3.41941e-49
p5.00_sc00001_p0459,p5.00_sc00166_p0037,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.242941,1.42005,0.171079,2.82527e-28
p5.00_sc00001_p0460,p5.00_sc00116_p0053,unM,unM,wgd,Same,unM-unM,0.166307,2.12094,0.0784117,5.31919e-55
p5.00_sc00001_p0461,p5.00_sc00050_p0167,unM,unM,wgd,Same,unM-unM,0.0688232,0.308784,0.222885,2.80417e-18
p5.00_sc00001_p0467,p5.00_sc00050_p0170,unM,unM,wgd,Same,unM-unM,0.0493219,0.86277,0.0571669,6.38739e-19
p5.00_sc00001_p0468,p5.00_sc00050_p0171,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0749595,0.298791,0.250876,1.91665e-19
p5.00_sc00001_p0469,p5.00_sc00050_p0172,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0411913,0.232575,0.17711,1.26493e-28
p5.00_sc00001_p0476,p5.00_sc00050_p0179,unM,unM,wgd,Same,unM-unM,0.122976,0.501804,0.245068,1.44524e-12
p5.00_sc00001_p0486,p5.00_sc00050_p0182,gbM,gbM,wgd,Same,gbM-gbM,0.0731065,0.436047,0.167658,8.8001e-36
p5.00_sc00001_p0487,p5.00_sc00050_p0183,unM,unM,wgd,Same,unM-unM,0.104566,0.45212,0.231278,2.96999e-15
p5.00_sc00001_p0492,p5.00_sc00050_p0184,unM,unM,wgd,Same,unM-unM,0.155527,0.268768,0.578665,0.00162951
p5.00_sc00001_p0506,p5.00_sc00050_p0193,unM,unM,wgd,Same,unM-unM,0.0766946,0.813514,0.0942758,9.99407e-34
p5.00_sc00001_p0510,p5.00_sc00050_p0195,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0851039,0.211289,0.402784,0.000387686
p5.00_sc00001_p0510,p5.00_sc00254_p0036,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.16587,0.665405,0.249276,6.64155e-12
p5.00_sc00001_p0512,p5.00_sc00213_p0045,unM,unM,wgd,Same,unM-unM,0.151128,0.322107,0.469186,9.21022e-07
p5.00_sc00001_p0518,p5.00_sc00213_p0036,unM,unM,wgd,Same,unM-unM,0.130895,0.370787,0.353018,1.15446e-17
p5.00_sc00001_p0526,p5.00_sc00213_p0033,unM,unM,wgd,Same,unM-unM,0.0965768,0.269553,0.358285,1.49109e-09
p5.00_sc00001_p0534,p5.00_sc00213_p0030,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0831517,0.251035,0.331235,2.63871e-11
p5.00_sc00001_p0536,p5.00_sc00213_p0029,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.17566,0.281894,0.623143,0.0039085
p5.00_sc00001_p0538,p5.00_sc00213_p0027,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0258453,0.326636,0.0791256,6.92285e-17
p5.00_sc00001_p0546,p5.00_sc00213_p0024,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.04547,0.268697,0.169224,1.43973e-23
p5.00_sc00001_p0547,p5.00_sc00065_p0012,gbM,unM,wgd,Different,gbM-unM,0.251914,1.08421,0.232349,8.55758e-31
p5.00_sc00001_p0548,p5.00_sc00213_p0023,unM,unM,wgd,Same,unM-unM,0.0889307,0.30813,0.288615,4.17531e-14
p5.00_sc00001_p0550,p5.00_sc00213_p0019,unM,unM,wgd,Same,unM-unM,0.0247627,2.75036,0.00900345,3.28122e-46
p5.00_sc00001_p0552,p5.00_sc00213_p0018,unM,unM,wgd,Same,unM-unM,0.101831,0.382162,0.266461,3.1882e-09
p5.00_sc00001_p0557,p5.00_sc00167_p0061,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.113717,1.11454,0.102031,5.91791e-70
p5.00_sc00001_p0561,p5.00_sc00008_p0313,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0896261,1.52954,0.0585968,5.43758e-74
p5.00_sc00001_p0563,p5.00_sc00213_p0010,gbM,gbM,wgd,Same,gbM-gbM,0.069367,0.273224,0.253884,3.28003e-22
p5.00_sc00001_p0564,p5.00_sc00213_p0008,unM,teM,wgd,Different,unM-teM,0.348145,1.6486,0.211176,1.4152e-21
p5.00_sc00001_p0572,p5.00_sc00213_p0007,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.129396,0.247258,0.523324,0.00162389
p5.00_sc00001_p0578,p5.00_sc00058_p0131,unM,unM,wgd,Same,unM-unM,0.081237,0.377946,0.214943,1.62757e-24
p5.00_sc00001_p0582,p5.00_sc00058_p0130,unM,unM,wgd,Same,unM-unM,0.0876212,0.469791,0.186511,9.91141e-15
p5.00_sc00001_p0583,p5.00_sc00058_p0129,unM,unM,wgd,Same,unM-unM,0.0780378,0.221071,0.352999,0.000474598
p5.00_sc00001_p0584,p5.00_sc00058_p0128,unM,unM,wgd,Same,unM-unM,0.0764452,0.227102,0.336612,9.68818e-06
p5.00_sc00001_p0591,p5.00_sc00058_p0124,unM,teM,wgd,Different,unM-teM,0.230653,0.597336,0.386136,0.00253287
p5.00_sc00001_p0599,p5.00_sc00058_p0116,unM,unM,wgd,Same,unM-unM,0.14528,0.378525,0.383805,1.19741e-08
p5.00_sc00001_p0601,p5.00_sc00058_p0115,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0360994,0.297337,0.121409,3.56513e-17
p5.00_sc00001_p0606,p5.00_sc00058_p0112,unM,unM,wgd,Same,unM-unM,0.0847309,0.96045,0.08822,4.02021e-41
p5.00_sc00001_p0609,p5.00_sc00058_p0108,unM,unM,wgd,Same,unM-unM,0.119276,0.244758,0.487322,1.28608e-09
p5.00_sc00001_p0610,p5.00_sc00058_p0107,unM,unM,wgd,Same,unM-unM,0.196443,0.661052,0.297168,9.74916e-15
p5.00_sc00001_p0616,p5.00_sc00058_p0101,unM,unM,wgd,Same,unM-unM,0.0989892,0.568414,0.17415,2.01394e-08
p5.00_sc00001_p0621,p5.00_sc00058_p0098,unM,unM,wgd,Same,unM-unM,0.20692,0.420818,0.49171,2.38722e-07
p5.00_sc00001_p0622,p5.00_sc00058_p0096,gbM,gbM,wgd,Same,gbM-gbM,0.118726,0.187302,0.633877,7.39198e-05
p5.00_sc00001_p0627,p5.00_sc00004_p0384,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0335775,0.975922,0.034406,2.65551e-38
p5.00_sc00001_p0627,p5.00_sc00058_p0092,unM,unM,wgd,Same,unM-unM,0.0161239,0.252515,0.0638531,1.53588e-18
p5.00_sc00001_p0628,p5.00_sc00058_p0091,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0514199,0.219986,0.233742,4.66841e-20
p5.00_sc00001_p0629,p5.00_sc00058_p0089,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0634042,0.301057,0.210605,1.02608e-14
p5.00_sc00001_p0630,p5.00_sc00058_p0088,unM,unM,wgd,Same,unM-unM,0.0981507,0.246015,0.398963,1.31936e-05
p5.00_sc00001_p0631,p5.00_sc00058_p0087,unM,unM,wgd,Same,unM-unM,0.109135,0.439906,0.248087,2.07255e-16
p5.00_sc00001_p0638,p5.00_sc00058_p0083,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.093545,0.235851,0.396627,2.47838e-18
p5.00_sc00001_p0643,p5.00_sc00058_p0080,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.111618,0.286791,0.389197,6.53893e-14
p5.00_sc00001_p0647,p5.00_sc00058_p0076,unM,unM,wgd,Same,unM-unM,0.100335,0.233075,0.430483,0.00314097
p5.00_sc00001_p0650,p5.00_sc00058_p0075,unM,unM,wgd,Same,unM-unM,0.025923,0.456876,0.0567396,1.25633e-17
p5.00_sc00001_p0656,p5.00_sc00058_p0070,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0346639,0.226392,0.153115,1.5807e-29
p5.00_sc00001_p0660,p5.00_sc00058_p0068,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0288845,0.184081,0.156912,9.19523e-22
p5.00_sc00001_p0664,p5.00_sc00058_p0066,gbM,gbM,wgd,Same,gbM-gbM,0.126453,0.250905,0.503986,3.08869e-07
p5.00_sc00001_p0665,p5.00_sc00058_p0065,unM,unM,wgd,Same,unM-unM,0.0608755,0.396999,0.153339,6.96175e-48
p5.00_sc00001_p0666,p5.00_sc00058_p0064,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0412762,0.272296,0.151585,1.08936e-34
p5.00_sc00001_p0668,p5.00_sc00058_p0062,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0703773,0.339525,0.207281,3.84497e-16
p5.00_sc00001_p0676,p5.00_sc00058_p0060,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0648429,0.258644,0.250703,1.77803e-17
p5.00_sc00001_p0680,p5.00_sc00058_p0058,unM,unM,wgd,Same,unM-unM,0.0804688,0.223513,0.360018,1.17537e-06
