Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
GSMUA_Achr10G00990_001,GSMUA_Achr7G13960_001,unM,unM,wgd,Same,unM-unM,0.0968732,2.07483,0.0466897,6.31709e-17
GSMUA_Achr10G00990_001,GSMUA_Achr9G04160_001,unM,unM,wgd,Same,unM-unM,0.291714,3.10199,0.094041,1.01291e-32
GSMUA_Achr10G01020_001,GSMUA_Achr8G19990_001,unM,unM,wgd,Same,unM-unM,0.121267,0.444752,0.272662,1.61245e-08
GSMUA_Achr10G01050_001,GSMUA_Achr5G06770_001,unM,unM,wgd,Same,unM-unM,0.191603,0.830109,0.230817,7.8281e-15
GSMUA_Achr10G01060_001,GSMUA_Achr8G19870_001,unM,unM,wgd,Same,unM-unM,0.12461,0.816524,0.152611,1.91821e-20
GSMUA_Achr10G01080_001,GSMUA_Achr10G21890_001,gbM,teM,wgd,Different,gbM-teM,0.131141,0.557411,0.235269,1.72325e-20
GSMUA_Achr10G01090_001,GSMUA_Achr10G21900_001,gbM,gbM,wgd,Same,gbM-gbM,0.177524,0.69083,0.256972,5.52407e-31
GSMUA_Achr10G01100_001,GSMUA_Achr5G06800_001,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0418735,0.49441,0.0846938,3.0414e-25
GSMUA_Achr10G01110_001,GSMUA_Achr8G19850_001,unM,unM,wgd,Same,unM-unM,0.150495,0.848479,0.17737,1.72725e-19
GSMUA_Achr10G01140_001,GSMUA_Achr10G21990_001,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.142008,0.55728,0.254824,9.94135e-14
GSMUA_Achr10G01150_001,GSMUA_Achr10G22020_001,unM,unM,wgd,Same,unM-unM,0.18745,1.30224,0.143944,4.33458e-22
GSMUA_Achr10G01160_001,GSMUA_Achr10G22070_001,gbM,gbM,wgd,Same,gbM-gbM,0.172675,0.71219,0.242456,1.20176e-26
GSMUA_Achr10G01190_001,GSMUA_Achr8G19770_001,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.0309474,0.463294,0.0667987,7.98919e-47
GSMUA_Achr10G01240_001,GSMUA_Achr8G22050_001,unM,unM,wgd,Same,unM-unM,0.0136078,0.400414,0.0339843,6.68204e-05
GSMUA_Achr10G01250_001,GSMUA_Achr8G22040_001,unM,unM,wgd,Same,unM-unM,0.136927,1.39245,0.0983352,4.14199e-39
GSMUA_Achr10G01380_001,GSMUA_Achr8G21810_001,gbM,gbM,wgd,Same,gbM-gbM,0.0871129,0.372334,0.233964,1.20974e-18
GSMUA_Achr10G01390_001,GSMUA_Achr8G21800_001,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0496332,0.336522,0.147489,2.46877e-14
GSMUA_Achr10G01410_001,GSMUA_Achr3G09230_001,unM,unM,wgd,Same,unM-unM,0.0882912,0.632417,0.139609,1.51373e-29
GSMUA_Achr10G01420_001,GSMUA_Achr8G21750_001,gbM,gbM,wgd,Same,gbM-gbM,0.101863,0.530313,0.19208,7.40937e-17
GSMUA_Achr10G01490_001,GSMUA_Achr9G17290_001,unM,unM,wgd,Same,unM-unM,0.192321,2.67552,0.0718816,1.68695e-16
GSMUA_Achr10G01500_001,GSMUA_Achr5G07830_001,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0603338,0.365822,0.164927,8.10964e-15
GSMUA_Achr10G01510_001,GSMUA_Achr5G07820_001,gbM,gbM,wgd,Same,gbM-gbM,NA,0.757845,4.39492e-15,NA
GSMUA_Achr10G01510_001,GSMUA_Achr9G17280_001,gbM,gbM,wgd,Same,gbM-gbM,0.0029199,0.701062,0.00416497,5.48085e-30
GSMUA_Achr10G01540_001,GSMUA_Achr3G09400_001,unM,unM,wgd,Same,unM-unM,0.271969,2.12151,0.128196,1.27046e-09
GSMUA_Achr10G01540_001,GSMUA_Achr8G21570_001,unM,unM,wgd,Same,unM-unM,0.17629,1.15429,0.152726,1.44607e-14
GSMUA_Achr10G01550_001,GSMUA_Achr9G17170_001,gbM,gbM,wgd,Same,gbM-gbM,0.104424,0.543755,0.192043,7.64828e-26
GSMUA_Achr10G01600_001,GSMUA_Achr8G21560_001,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.1357,0.811049,0.167314,1.21834e-14
GSMUA_Achr10G01620_001,GSMUA_Achr9G17050_001,unM,unM,wgd,Same,unM-unM,0.262561,1.25482,0.209242,2.4279e-14
GSMUA_Achr10G01650_001,GSMUA_Achr5G07640_001,gbM,gbM,wgd,Same,gbM-gbM,0.159898,0.576391,0.277412,1.09294e-24
GSMUA_Achr10G01650_001,GSMUA_Achr8G21510_001,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.145848,0.568266,0.256654,1.99166e-28
GSMUA_Achr10G01680_001,GSMUA_Achr8G21460_001,unM,unM,wgd,Same,unM-unM,0.108071,0.811508,0.133173,1.0679e-45
GSMUA_Achr10G01700_001,GSMUA_Achr5G07570_001,gbM,unM,wgd,Different,gbM-unM,0.121407,0.459012,0.264497,1.63218e-10
GSMUA_Achr10G01800_001,GSMUA_Achr8G21380_001,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.0639395,0.457868,0.139646,2.80992e-35
GSMUA_Achr10G01830_001,GSMUA_Achr8G21310_001,gbM,gbM,wgd,Same,gbM-gbM,0.19144,0.463485,0.413044,1.59491e-05
GSMUA_Achr10G01850_001,GSMUA_Achr3G09930_001,gbM,gbM,wgd,Same,gbM-gbM,0.0336974,0.431109,0.0781643,1.98617e-21
GSMUA_Achr10G01860_001,GSMUA_Achr8G21260_001,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.209056,0.579093,0.361006,2.13426e-06
GSMUA_Achr10G02310_001,GSMUA_Achr10G22500_001,unM,unM,wgd,Same,unM-unM,0.141911,3.64419,0.0389418,8.38253e-20
GSMUA_Achr10G02320_001,GSMUA_Achr7G14950_001,unM,unM,wgd,Same,unM-unM,0.112865,1.31746,0.0856686,1.99783e-59
GSMUA_Achr10G02350_001,GSMUA_Achr5G07030_001,gbM,gbM,wgd,Same,gbM-gbM,0.0851069,0.374503,0.227253,3.68525e-18
GSMUA_Achr10G02360_001,GSMUA_Achr7G14980_001,unM,unM,wgd,Same,unM-unM,0.0546414,1.07324,0.0509123,1.77613e-11
GSMUA_Achr10G02370_001,GSMUA_Achr10G22540_001,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.121149,1.33709,0.0906066,3.25028e-34
GSMUA_Achr10G02370_001,GSMUA_Achr7G14990_001,teM,teM,wgd,Same,teM-teM,0.00945851,1.11114,0.0085124,6.78139e-21
GSMUA_Achr10G02390_001,GSMUA_Achr5G07040_001,unM,unM,wgd,Same,unM-unM,0.266447,0.67071,0.39726,1.14731e-06
GSMUA_Achr10G02390_001,GSMUA_Achr8G20710_001,unM,unM,wgd,Same,unM-unM,0.23002,0.550873,0.417555,3.56838e-06
GSMUA_Achr10G02420_001,GSMUA_Achr5G07060_001,unM,unM,wgd,Same,unM-unM,0.125253,1.48935,0.0840987,1.31307e-26
GSMUA_Achr10G02440_001,GSMUA_Achr7G15080_001,gbM,gbM,wgd,Same,gbM-gbM,0.0989641,0.622925,0.15887,5.13995e-35
GSMUA_Achr10G02460_001,GSMUA_Achr5G07100_001,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.133311,0.541071,0.246383,9.30194e-16
GSMUA_Achr10G02500_001,GSMUA_Achr5G07150_001,unM,unM,wgd,Same,unM-unM,0.167347,0.631668,0.264929,7.70289e-15
GSMUA_Achr10G02500_001,GSMUA_Achr7G15150_001,unM,unM,wgd,Same,unM-unM,0.172278,1.1419,0.150869,4.60575e-15
GSMUA_Achr10G02530_001,GSMUA_Achr10G22790_001,gbM,gbM,wgd,Same,gbM-gbM,0.0379759,0.48283,0.0786528,1.31453e-42
GSMUA_Achr10G02540_001,GSMUA_Achr8G20860_001,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0614393,0.694588,0.0884544,6.51692e-56
GSMUA_Achr10G02550_001,GSMUA_Achr8G20890_001,unM,unM,wgd,Same,unM-unM,0.0714198,0.827343,0.0863242,9.5379e-38
GSMUA_Achr10G02560_001,GSMUA_Achr8G20900_001,unM,unM,wgd,Same,unM-unM,0.0174058,1.86309,0.00934245,3.26759e-14
GSMUA_Achr10G02610_001,GSMUA_Achr7G15340_001,unM,unM,wgd,Same,unM-unM,0.144773,0.967302,0.149667,3.49948e-45
GSMUA_Achr10G03590_001,GSMUA_Achr8G02580_001,gbM,gbM,wgd,Same,gbM-gbM,0.00910468,0.612532,0.014864,9.356e-13
GSMUA_Achr10G03650_001,GSMUA_Achr8G02590_001,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0214732,0.285514,0.0752087,9.22446e-09
GSMUA_Achr10G03660_001,GSMUA_Achr6G34180_001,unM,unM,wgd,Same,unM-unM,0.145161,0.754187,0.192474,3.86486e-18
GSMUA_Achr10G03690_001,GSMUA_Achr6G34270_001,gbM,gbM,wgd,Same,gbM-gbM,0.0132728,0.449939,0.0294991,2.55227e-24
GSMUA_Achr10G03690_001,GSMUA_Achr9G03220_001,gbM,gbM,wgd,Same,gbM-gbM,0.00862129,0.41428,0.0208103,5.80935e-28
GSMUA_Achr10G03710_001,GSMUA_Achr8G02640_001,unM,unM,wgd,Same,unM-unM,0.200865,0.683632,0.293821,2.54369e-08
GSMUA_Achr10G03730_001,GSMUA_Achr8G02660_001,gbM,gbM,wgd,Same,gbM-gbM,0.00483785,0.41699,0.0116018,6.20741e-50
GSMUA_Achr10G03730_001,GSMUA_Achr9G03170_001,gbM,gbM,wgd,Same,gbM-gbM,0.00701062,0.777245,0.00901983,1.16582e-58
GSMUA_Achr10G03740_001,GSMUA_Achr9G03160_001,unM,unM,wgd,Same,unM-unM,0.128206,1.56018,0.0821744,8.31014e-07
GSMUA_Achr10G03750_001,GSMUA_Achr8G02670_001,unM,unM,wgd,Same,unM-unM,0.107689,1.99037,0.0541052,9.71936e-43
GSMUA_Achr10G03770_001,GSMUA_Achr6G34400_001,unM,unM,wgd,Same,unM-unM,0.162647,2.11492,0.0769044,5.78424e-47
GSMUA_Achr10G03890_001,GSMUA_Achr11G08680_001,unM,unM,wgd,Same,unM-unM,0.0868473,2.35088,0.0369424,2.76702e-44
GSMUA_Achr10G03900_001,GSMUA_Achr11G08690_001,gbM,gbM,wgd,Same,gbM-gbM,0.0627431,0.384927,0.163,4.20686e-25
GSMUA_Achr10G03910_001,GSMUA_Achr11G08710_001,gbM,teM,wgd,Different,gbM-teM,0.104663,0.487138,0.214854,1.37711e-21
GSMUA_Achr10G03920_001,GSMUA_Achr11G08730_001,gbM,gbM,wgd,Same,gbM-gbM,0.0744363,0.343094,0.216956,9.0122e-11
GSMUA_Achr10G03960_001,GSMUA_Achr11G08750_001,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.128398,0.700473,0.183303,2.32793e-11
GSMUA_Achr10G04050_001,GSMUA_Achr11G08810_001,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.121064,0.472167,0.2564,1.85085e-13
GSMUA_Achr10G04220_001,GSMUA_Achr6G18370_001,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.157844,2.00632,0.0786736,3.48325e-45
GSMUA_Achr10G04320_001,GSMUA_Achr11G08970_001,unM,unM,wgd,Same,unM-unM,0.149547,0.90888,0.16454,5.48248e-25
GSMUA_Achr10G04430_001,GSMUA_Achr6G18420_001,unM,unM,wgd,Same,unM-unM,0.0693461,0.918073,0.0755343,5.23225e-12
GSMUA_Achr10G04530_001,GSMUA_Achr11G09000_001,gbM,teM,wgd,Different,gbM-teM,0.144007,0.487915,0.295148,5.45699e-08
GSMUA_Achr10G04550_001,GSMUA_Achr11G09010_001,unM,unM,wgd,Same,unM-unM,0.11678,2.37022,0.0492699,3.64676e-47
GSMUA_Achr10G04550_001,GSMUA_Achr6G18600_001,unM,unM,wgd,Same,unM-unM,0.129652,1.98084,0.0654534,9.269e-64
GSMUA_Achr10G04570_001,GSMUA_Achr6G18720_001,unM,unM,wgd,Same,unM-unM,0.0640341,1.21928,0.0525178,9.30745e-19
GSMUA_Achr10G04580_001,GSMUA_Achr11G18750_001,unM,unM,wgd,Same,unM-unM,0.121621,0.909583,0.133711,3.58776e-28
GSMUA_Achr10G04600_001,GSMUA_Achr6G18900_001,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.404378,0.888325,0.455214,9.48183e-08
GSMUA_Achr10G04600_001,GSMUA_Achr9G29480_001,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.350912,0.483002,0.726523,0.0218253
GSMUA_Achr10G04610_001,GSMUA_Achr11G18850_001,unM,unM,wgd,Same,unM-unM,0.110372,1.99509,0.0553217,1.77716e-48
GSMUA_Achr10G04640_001,GSMUA_Achr9G29610_001,unM,unM,wgd,Same,unM-unM,0.109662,0.994862,0.110229,4.50074e-20
GSMUA_Achr10G04660_001,GSMUA_Achr11G09060_001,unM,unM,wgd,Same,unM-unM,0.13224,1.95622,0.0675996,3.16037e-87
GSMUA_Achr10G04670_001,GSMUA_Achr11G09090_001,unM,unM,wgd,Same,unM-unM,0.120823,2.43094,0.0497021,2.98228e-18
GSMUA_Achr10G04670_001,GSMUA_Achr9G29670_001,unM,unM,wgd,Same,unM-unM,0.0850923,2.50722,0.0339389,2.70823e-17
GSMUA_Achr10G04710_001,GSMUA_Achr11G09100_001,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.0252979,0.323312,0.0782461,8.82606e-18
GSMUA_Achr10G04720_001,GSMUA_Achr8G01410_001,unM,unM,wgd,Same,unM-unM,0.149459,0.733984,0.203627,4.43032e-15
GSMUA_Achr10G04740_001,GSMUA_Achr11G18940_001,gbM,gbM,wgd,Same,gbM-gbM,0.0377321,0.739261,0.0510402,1.38902e-47
GSMUA_Achr10G04770_001,GSMUA_Achr11G18990_001,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.218893,0.653777,0.334813,6.23255e-07
GSMUA_Achr10G04780_001,GSMUA_Achr8G01440_001,gbM,gbM,wgd,Same,gbM-gbM,0.183384,0.508766,0.360448,1.07251e-05
GSMUA_Achr10G04790_001,GSMUA_Achr11G19020_001,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0449556,0.463375,0.0970178,3.72264e-24
GSMUA_Achr10G04830_001,GSMUA_Achr8G01450_001,unM,unM,wgd,Same,unM-unM,0.21706,4.05219,0.053566,4.16308e-95
GSMUA_Achr10G04850_001,GSMUA_Achr9G30000_001,unM,unM,wgd,Same,unM-unM,0.14575,1.65957,0.0878239,1.53412e-29
GSMUA_Achr10G04860_001,GSMUA_Achr6G19120_001,unM,unM,wgd,Same,unM-unM,0.181921,0.999119,0.182081,5.55703e-21
GSMUA_Achr10G04870_001,GSMUA_Achr9G30130_001,gbM,gbM,wgd,Same,gbM-gbM,0.133431,0.611834,0.218084,5.27696e-41
GSMUA_Achr10G04930_001,GSMUA_Achr8G01540_001,gbM,unM,wgd,Different,gbM-unM,0.191172,0.635883,0.300641,3.79593e-15
GSMUA_Achr10G04930_001,GSMUA_Achr9G30230_001,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.186069,0.417198,0.445996,4.8354e-12
GSMUA_Achr10G04950_001,GSMUA_Achr9G30270_001,gbM,gbM,wgd,Same,gbM-gbM,0.0701617,0.449975,0.155923,5.55452e-43
GSMUA_Achr10G05020_001,GSMUA_Achr5G27810_001,unM,unM,wgd,Same,unM-unM,0.045858,1.77619,0.0258182,1.24645e-89
GSMUA_Achr10G05020_001,GSMUA_Achr8G01580_001,unM,unM,wgd,Same,unM-unM,0.0398417,1.27316,0.0312936,1.0885e-63
GSMUA_Achr10G05040_001,GSMUA_Achr5G27800_001,unM,unM,wgd,Same,unM-unM,0.10724,1.13021,0.0948851,6.53105e-52
GSMUA_Achr10G05080_001,GSMUA_Achr5G27750_001,unM,unM,wgd,Same,unM-unM,0.216078,0.96163,0.2247,2.09244e-13
GSMUA_Achr10G05090_001,GSMUA_Achr5G27730_001,unM,unM,wgd,Same,unM-unM,0.316106,0.704306,0.44882,8.06544e-06
GSMUA_Achr10G05090_001,GSMUA_Achr8G01590_001,unM,unM,wgd,Same,unM-unM,0.210607,1.53327,0.137358,2.07149e-19
GSMUA_Achr10G05110_001,GSMUA_Achr5G27690_001,gbM,gbM,wgd,Same,gbM-gbM,0.111488,0.647059,0.1723,1.05697e-18
GSMUA_Achr10G05120_001,GSMUA_Achr5G27680_001,gbM,gbM,wgd,Same,gbM-gbM,0.0521912,0.518644,0.10063,7.51103e-44
GSMUA_Achr10G05150_001,GSMUA_Achr8G01630_001,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.142763,0.526446,0.271183,8.48717e-15
GSMUA_Achr10G05160_001,GSMUA_Achr8G01650_001,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.113514,0.789909,0.143706,1.08462e-13
GSMUA_Achr10G05190_001,GSMUA_Achr8G21830_001,unM,unM,wgd,Same,unM-unM,0.221949,0.738631,0.300487,3.42972e-15
GSMUA_Achr10G05240_001,GSMUA_Achr8G21850_001,unM,unM,wgd,Same,unM-unM,0.400703,0.504554,0.794173,0.590159
GSMUA_Achr10G05340_001,GSMUA_Achr8G21890_001,gbM,gbM,wgd,Same,gbM-gbM,0.0617635,0.349028,0.176959,5.2601e-15
GSMUA_Achr10G05370_001,GSMUA_Achr8G21930_001,gbM,gbM,wgd,Same,gbM-gbM,0.135676,0.654038,0.207444,1.9491e-22
GSMUA_Achr10G05380_001,GSMUA_Achr8G21980_001,gbM,gbM,wgd,Same,gbM-gbM,0.0603066,0.329508,0.18302,2.56973e-26
GSMUA_Achr10G05690_001,GSMUA_Achr11G08640_001,gbM,gbM,wgd,Same,gbM-gbM,0.0814927,0.419176,0.194412,2.3332e-19
GSMUA_Achr10G05710_001,GSMUA_Achr11G08620_001,unM,unM,wgd,Same,unM-unM,0.150357,0.783029,0.192019,9.9193e-09
GSMUA_Achr10G05730_001,GSMUA_Achr11G08540_001,gbM,gbM,wgd,Same,gbM-gbM,0.0875993,0.294063,0.297893,0.00141122
GSMUA_Achr10G05770_001,GSMUA_Achr11G08510_001,gbM,gbM,wgd,Same,gbM-gbM,0.180271,0.677068,0.266252,2.90971e-20
GSMUA_Achr10G05790_001,GSMUA_Achr11G08490_001,gbM,gbM,wgd,Same,gbM-gbM,0.198458,0.494264,0.401523,2.31124e-11
GSMUA_Achr10G05800_001,GSMUA_Achr11G08480_001,gbM,teM,wgd,Different,gbM-teM,0.198802,0.509791,0.389967,1.54654e-11
GSMUA_Achr10G05820_001,GSMUA_Achr11G08470_001,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.127682,0.434144,0.294102,2.25915e-15
GSMUA_Achr10G05950_001,GSMUA_Achr11G08420_001,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0878832,0.527242,0.166685,3.59553e-15
GSMUA_Achr10G06040_001,GSMUA_Achr11G08300_001,gbM,gbM,wgd,Same,gbM-gbM,0.454088,0.855432,0.530829,0.0806492
GSMUA_Achr10G06050_001,GSMUA_Achr11G08290_001,unM,unM,wgd,Same,unM-unM,0.179653,1.03415,0.173721,1.27915e-17
GSMUA_Achr10G06250_001,GSMUA_Achr11G08130_001,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0196862,0.643844,0.0305761,3.77719e-37
GSMUA_Achr10G06270_001,GSMUA_Achr11G08050_001,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0929817,0.352059,0.264108,4.85817e-08
GSMUA_Achr10G06360_001,GSMUA_Achr11G07960_001,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0536063,0.268243,0.199842,1.15445e-13
GSMUA_Achr10G06580_001,GSMUA_Achr11G07760_001,unM,unM,wgd,Same,unM-unM,0.125434,0.651546,0.192518,5.00481e-10
GSMUA_Achr10G06580_001,GSMUA_Achr2G04340_001,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.296511,0.762337,0.38895,3.63755e-06
GSMUA_Achr10G06640_001,GSMUA_Achr2G04210_001,gbM,teM,wgd,Different,gbM-teM,0.111904,0.353885,0.316215,6.04897e-07
GSMUA_Achr10G06650_001,GSMUA_Achr2G04190_001,gbM,gbM,wgd,Same,gbM-gbM,0.0589666,0.541625,0.10887,5.38103e-44
GSMUA_Achr10G06660_001,GSMUA_Achr11G07650_001,unM,unM,wgd,Same,unM-unM,0.134375,1.34737,0.0997308,6.22579e-35
GSMUA_Achr10G06710_001,GSMUA_Achr11G07600_001,unM,unM,wgd,Same,unM-unM,0.0595745,0.758311,0.0785622,4.08852e-06
GSMUA_Achr10G06750_001,GSMUA_Achr11G07590_001,unM,unM,wgd,Same,unM-unM,0.280954,0.45548,0.616832,0.00347808
GSMUA_Achr10G06760_001,GSMUA_Achr2G04000_001,unM,unM,wgd,Same,unM-unM,0.145762,1.0543,0.138254,7.44024e-32
GSMUA_Achr10G06830_001,GSMUA_Achr11G07500_001,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.127507,0.436578,0.292061,2.92055e-07
GSMUA_Achr10G06890_001,GSMUA_Achr2G03810_001,gbM,unM,wgd,Different,gbM-unM,0.114609,0.51048,0.224513,1.16997e-12
GSMUA_Achr10G07050_001,GSMUA_Achr11G07440_001,unM,unM,wgd,Same,unM-unM,0.270491,0.822633,0.328811,9.09495e-34
GSMUA_Achr10G07050_001,GSMUA_Achr2G03610_001,unM,unM,wgd,Same,unM-unM,0.390696,1.88946,0.206776,2.39403e-44
GSMUA_Achr10G07200_001,GSMUA_Achr2G03670_001,unM,unM,wgd,Same,unM-unM,0.184174,0.649719,0.283467,1.49261e-19
GSMUA_Achr10G07230_001,GSMUA_Achr11G07380_001,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0480205,0.465643,0.103127,4.51716e-15
GSMUA_Achr10G07240_001,GSMUA_Achr11G07370_001,unM,unM,wgd,Same,unM-unM,0.262507,1.16443,0.225437,1.46939e-14
GSMUA_Achr10G07240_001,GSMUA_Achr1G07220_001,unM,teM,wgd,Different,unM-teM,0.229263,0.881022,0.260224,2.88659e-14
GSMUA_Achr10G07270_001,GSMUA_Achr2G03630_001,unM,unM,wgd,Same,unM-unM,0.0416062,0.792507,0.0524995,1.02043e-22
GSMUA_Achr10G07280_001,GSMUA_Achr11G07280_001,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.029643,0.526866,0.0562629,3.72924e-15
GSMUA_Achr10G07330_001,GSMUA_Achr2G03580_001,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.162296,0.817253,0.198588,2.46782e-31
GSMUA_Achr10G07540_001,GSMUA_Achr11G07130_001,gbM,gbM,wgd,Same,gbM-gbM,0.185282,0.638089,0.29037,3.18286e-06
GSMUA_Achr10G07550_001,GSMUA_Achr11G07120_001,gbM,gbM,wgd,Same,gbM-gbM,0.0605977,0.353952,0.171203,8.58844e-13
GSMUA_Achr10G07570_001,GSMUA_Achr11G07110_001,unM,unM,wgd,Same,unM-unM,0.163663,0.675393,0.242323,1.89085e-20
GSMUA_Achr10G07610_001,GSMUA_Achr1G07770_001,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.114672,0.329702,0.347806,7.97444e-06
GSMUA_Achr10G07620_001,GSMUA_Achr11G07080_001,unM,unM,wgd,Same,unM-unM,0.0911434,0.807907,0.112814,1.38486e-42
GSMUA_Achr10G07620_001,GSMUA_Achr2G03370_001,unM,unM,wgd,Same,unM-unM,0.11174,1.00089,0.11164,1.11611e-46
GSMUA_Achr10G07640_001,GSMUA_Achr2G03330_001,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0512336,0.476348,0.107555,2.62869e-13
GSMUA_Achr10G07660_001,GSMUA_Achr11G07060_001,gbM,gbM,wgd,Same,gbM-gbM,0.138474,0.361661,0.382882,3.08918e-11
GSMUA_Achr10G07690_001,GSMUA_Achr2G03140_001,unM,unM,wgd,Same,unM-unM,0.0910185,0.74846,0.121608,1.74212e-27
GSMUA_Achr10G07700_001,GSMUA_Achr11G07000_001,gbM,teM,wgd,Different,gbM-teM,0.0902349,0.65806,0.137123,2.41204e-18
