Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification
MD01G1126200,unM,MD04G1125800,unM,wgd,Same,unM-unM
MD03G1096100,Unclassified,MD04G1126800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD03G1088300,gbM,MD04G1130900,gbM,wgd,Same,gbM-gbM
MD01G1136600,unM,MD04G1131600,unM,wgd,Same,unM-unM
MD01G1137300,unM,MD04G1133700,unM,wgd,Same,unM-unM
MD03G1085500,unM,MD04G1134700,unM,wgd,Same,unM-unM
MD01G1139100,unM,MD04G1134900,unM,wgd,Same,unM-unM
MD01G1145300,Unclassified,MD04G1144500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD03G1076700,unM,MD04G1147600,unM,wgd,Same,unM-unM
MD01G1153200,Unclassified,MD04G1153700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD01G1154200,gbM,MD04G1155600,gbM,wgd,Same,gbM-gbM
MD01G1158600,unM,MD04G1165400,unM,wgd,Same,unM-unM
MD01G1159700,unM,MD04G1166500,unM,wgd,Same,unM-unM
MD01G1172500,unM,MD04G1178700,unM,wgd,Same,unM-unM
MD01G1172600,gbM,MD04G1179700,gbM,wgd,Same,gbM-gbM
MD00G1149000,unM,MD04G1232000,unM,wgd,Same,unM-unM
MD00G1149200,gbM,MD04G1232200,gbM,wgd,Same,gbM-gbM
MD00G1149400,Unclassified,MD04G1232500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1143400,unM,MD05G1064000,unM,wgd,Same,unM-unM
MD02G1167700,Unclassified,MD05G1075100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1167800,gbM,MD05G1075200,gbM,wgd,Same,gbM-gbM
MD02G1170300,unM,MD05G1077300,unM,wgd,Same,unM-unM
MD02G1175900,gbM,MD05G1084800,gbM,wgd,Same,gbM-gbM
MD02G1177900,gbM,MD05G1087100,gbM,wgd,Same,gbM-gbM
MD02G1178300,unM,MD05G1087900,unM,wgd,Same,unM-unM
MD02G1181600,Unclassified,MD05G1095000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1182100,Unclassified,MD05G1096100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1130000,unM,MD05G1119300,unM,wgd,Same,unM-unM
MD02G1126800,unM,MD05G1121800,unM,wgd,Same,unM-unM
MD05G1135700,teM,MD05G1146500,teM,wgd,Same,teM-teM
MD05G1141700,teM,MD05G1147100,teM,wgd,Same,teM-teM
MD05G1140000,unM,MD05G1147600,unM,wgd,Same,unM-unM
MD05G1138400,gbM,MD05G1148200,gbM,wgd,Same,gbM-gbM
MD05G1141700,teM,MD05G1149500,teM,wgd,Same,teM-teM
MD05G1142600,gbM,MD05G1150100,gbM,wgd,Same,gbM-gbM
MD05G1138400,gbM,MD05G1150100,gbM,wgd,Same,gbM-gbM
MD04G1013800,gbM,MD05G1172100,gbM,wgd,Same,gbM-gbM
MD04G1012000,Unclassified,MD05G1173000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD04G1009100,unM,MD05G1174200,unM,wgd,Same,unM-unM
MD04G1232500,Unclassified,MD05G1188700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD04G1231600,gbM,MD05G1189400,gbM,wgd,Same,gbM-gbM
MD05G1239200,unM,MD05G1243900,unM,wgd,Same,unM-unM
MD05G1236500,unM,MD05G1247200,unM,wgd,Same,unM-unM
MD05G1235900,teM,MD05G1248100,teM,wgd,Same,teM-teM
MD00G1096000,unM,MD05G1313600,unM,wgd,Same,unM-unM
MD00G1095900,unM,MD05G1313700,unM,wgd,Same,unM-unM
MD00G1095800,Unclassified,MD05G1313800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD00G1095600,Unclassified,MD05G1314000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD03G1217300,unM,MD05G1326500,unM,wgd,Same,unM-unM
MD03G1210200,teM,MD05G1339000,teM,wgd,Same,teM-teM
MD03G1200500,Unclassified,MD05G1345600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD03G1196600,Unclassified,MD05G1350700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD03G1193700,unM,MD05G1356700,unM,wgd,Same,unM-unM
MD00G1001000,Unclassified,MD06G1014700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD00G1001400,gbM,MD06G1014800,gbM,wgd,Same,gbM-gbM
MD00G1001500,gbM,MD06G1015000,gbM,wgd,Same,gbM-gbM
MD04G1053900,Unclassified,MD06G1044600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD04G1054000,Unclassified,MD06G1044700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD04G1054400,gbM,MD06G1046300,gbM,wgd,Same,gbM-gbM
MD04G1055100,Unclassified,MD06G1046700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD04G1055800,unM,MD06G1047300,unM,wgd,Same,unM-unM
MD04G1052700,Unclassified,MD06G1047500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD04G1052600,unM,MD06G1047600,unM,wgd,Same,unM-unM
MD04G1052000,gbM,MD06G1048100,gbM,wgd,Same,gbM-gbM
MD04G1051800,Unclassified,MD06G1048300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD04G1051700,Unclassified,MD06G1048400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD04G1051500,Unclassified,MD06G1048600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD04G1050300,Unclassified,MD06G1049600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD04G1050100,gbM,MD06G1049800,gbM,wgd,Same,gbM-gbM
MD04G1049800,unM,MD06G1050100,unM,wgd,Same,unM-unM
MD04G1049700,unM,MD06G1050300,unM,wgd,Same,unM-unM
MD04G1057300,gbM,MD06G1050700,gbM,wgd,Same,gbM-gbM
MD04G1058000,unM,MD06G1051800,unM,wgd,Same,unM-unM
MD04G1060200,unM,MD06G1053100,unM,wgd,Same,unM-unM
MD04G1060400,unM,MD06G1053600,unM,wgd,Same,unM-unM
MD04G1060900,gbM,MD06G1054200,gbM,wgd,Same,gbM-gbM
MD04G1061000,unM,MD06G1054500,unM,wgd,Same,unM-unM
MD04G1061200,unM,MD06G1054800,unM,wgd,Same,unM-unM
MD02G1216800,unM,MD06G1054800,unM,wgd,Same,unM-unM
MD04G1061300,unM,MD06G1054900,unM,wgd,Same,unM-unM
MD04G1061400,Unclassified,MD06G1055200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD04G1061900,Unclassified,MD06G1055600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD04G1062100,unM,MD06G1055800,unM,wgd,Same,unM-unM
MD04G1062500,unM,MD06G1056600,unM,wgd,Same,unM-unM
MD04G1062800,gbM,MD06G1057100,gbM,wgd,Same,gbM-gbM
MD04G1062900,gbM,MD06G1057200,gbM,wgd,Same,gbM-gbM
MD04G1063000,unM,MD06G1057300,unM,wgd,Same,unM-unM
MD04G1063300,unM,MD06G1057600,unM,wgd,Same,unM-unM
MD02G1214100,unM,MD06G1057700,unM,wgd,Same,unM-unM
MD04G1063600,unM,MD06G1057700,unM,wgd,Same,unM-unM
MD02G1210100,unM,MD06G1061100,unM,wgd,Same,unM-unM
MD04G1086500,unM,MD06G1062000,unM,wgd,Same,unM-unM
MD04G1086100,Unclassified,MD06G1062300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD04G1086000,unM,MD06G1062400,unM,wgd,Same,unM-unM
MD04G1085800,unM,MD06G1062500,unM,wgd,Same,unM-unM
MD04G1083800,unM,MD06G1065700,unM,wgd,Same,unM-unM
MD04G1077500,teM,MD06G1067300,teM,wgd,Same,teM-teM
MD04G1077100,unM,MD06G1067800,unM,wgd,Same,unM-unM
MD04G1077000,gbM,MD06G1067900,gbM,wgd,Same,gbM-gbM
MD04G1075500,unM,MD06G1068400,unM,wgd,Same,unM-unM
MD04G1068900,gbM,MD06G1069900,gbM,wgd,Same,gbM-gbM
MD04G1069300,unM,MD06G1070100,unM,wgd,Same,unM-unM
MD04G1069500,unM,MD06G1070600,unM,wgd,Same,unM-unM
MD04G1069800,gbM,MD06G1071200,gbM,wgd,Same,gbM-gbM
MD04G1069900,Unclassified,MD06G1071400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD04G1068600,gbM,MD06G1071900,gbM,wgd,Same,gbM-gbM
MD04G1067400,unM,MD06G1072800,unM,wgd,Same,unM-unM
MD04G1067200,unM,MD06G1073200,unM,wgd,Same,unM-unM
MD01G1197200,unM,MD06G1073200,unM,wgd,Same,unM-unM
MD04G1066800,Unclassified,MD06G1073500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD04G1066500,gbM,MD06G1073700,gbM,wgd,Same,gbM-gbM
MD01G1199600,Unclassified,MD06G1077200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD01G1055300,unM,MD06G1079800,unM,wgd,Same,unM-unM
MD01G1205500,gbM,MD06G1085900,gbM,wgd,Same,gbM-gbM
MD01G1068300,unM,MD06G1088800,unM,wgd,Same,unM-unM
MD01G1208300,unM,MD06G1089200,unM,wgd,Same,unM-unM
MD01G1070400,unM,MD06G1090600,unM,wgd,Same,unM-unM
MD01G1072100,unM,MD06G1093100,unM,wgd,Same,unM-unM
MD01G1079700,unM,MD06G1106400,unM,wgd,Same,unM-unM
MD01G1224000,unM,MD06G1113400,unM,wgd,Same,unM-unM
MD01G1224700,unM,MD06G1116700,unM,wgd,Same,unM-unM
MD02G1320100,unM,MD07G1000800,unM,wgd,Same,unM-unM
MD02G1319200,unM,MD07G1001500,unM,wgd,Same,unM-unM
MD02G1319100,gbM,MD07G1001800,gbM,wgd,Same,gbM-gbM
MD03G1015000,gbM,MD07G1001800,gbM,wgd,Same,gbM-gbM
MD02G1318900,unM,MD07G1002300,unM,wgd,Same,unM-unM
MD02G1318800,gbM,MD07G1002400,gbM,wgd,Same,gbM-gbM
MD02G1318600,Unclassified,MD07G1002600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1318300,unM,MD07G1003000,unM,wgd,Same,unM-unM
MD02G1318200,gbM,MD07G1003100,gbM,wgd,Same,gbM-gbM
MD02G1318000,Unclassified,MD07G1003300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD03G1021200,unM,MD07G1004600,unM,wgd,Same,unM-unM
MD02G1316900,gbM,MD07G1005000,gbM,wgd,Same,gbM-gbM
MD02G1316700,Unclassified,MD07G1005300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1316600,Unclassified,MD07G1005400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1316400,gbM,MD07G1005500,gbM,wgd,Same,gbM-gbM
MD02G1316300,Unclassified,MD07G1005600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1316200,Unclassified,MD07G1005700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1316100,Unclassified,MD07G1005800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1315400,gbM,MD07G1006500,gbM,wgd,Same,gbM-gbM
MD02G1315200,unM,MD07G1006700,unM,wgd,Same,unM-unM
MD02G1315000,unM,MD07G1007100,unM,wgd,Same,unM-unM
MD02G1314600,unM,MD07G1007300,unM,wgd,Same,unM-unM
MD02G1314400,gbM,MD07G1007800,gbM,wgd,Same,gbM-gbM
MD02G1314200,unM,MD07G1007900,unM,wgd,Same,unM-unM
MD02G1313900,gbM,MD07G1008500,gbM,wgd,Same,gbM-gbM
MD02G1313400,unM,MD07G1008700,unM,wgd,Same,unM-unM
MD02G1313000,unM,MD07G1009400,unM,wgd,Same,unM-unM
MD02G1312900,unM,MD07G1010200,unM,wgd,Same,unM-unM
MD02G1312700,unM,MD07G1010500,unM,wgd,Same,unM-unM
MD02G1312000,unM,MD07G1010600,unM,wgd,Same,unM-unM
MD02G1311900,unM,MD07G1010700,unM,wgd,Same,unM-unM
MD02G1311700,unM,MD07G1010800,unM,wgd,Same,unM-unM
MD02G1311600,gbM,MD07G1011100,gbM,wgd,Same,gbM-gbM
MD02G1310300,Unclassified,MD07G1011200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1309800,gbM,MD07G1011300,gbM,wgd,Same,gbM-gbM
MD02G1309400,unM,MD07G1011600,unM,wgd,Same,unM-unM
MD02G1309300,gbM,MD07G1012400,gbM,wgd,Same,gbM-gbM
MD02G1307600,teM,MD07G1015700,teM,wgd,Same,teM-teM
MD02G1308100,Unclassified,MD07G1017600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1307800,teM,MD07G1017800,teM,wgd,Same,teM-teM
MD02G1307400,Unclassified,MD07G1018200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1303200,unM,MD07G1020300,unM,wgd,Same,unM-unM
MD07G1020400,unM,MD07G1020900,unM,wgd,Same,unM-unM
MD02G1302400,Unclassified,MD07G1021700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1302300,Unclassified,MD07G1021800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1301900,Unclassified,MD07G1022200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1301600,Unclassified,MD07G1022300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1301500,Unclassified,MD07G1022400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1301300,unM,MD07G1022600,unM,wgd,Same,unM-unM
MD02G1301200,Unclassified,MD07G1022800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1300900,unM,MD07G1023100,unM,wgd,Same,unM-unM
MD02G1300400,unM,MD07G1023300,unM,wgd,Same,unM-unM
MD07G1017500,Unclassified,MD07G1024000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1300300,unM,MD07G1024500,unM,wgd,Same,unM-unM
MD02G1300200,unM,MD07G1024700,unM,wgd,Same,unM-unM
MD02G1300000,gbM,MD07G1024900,gbM,wgd,Same,gbM-gbM
MD02G1299900,Unclassified,MD07G1025000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1298400,unM,MD07G1025300,unM,wgd,Same,unM-unM
MD02G1298200,unM,MD07G1025800,unM,wgd,Same,unM-unM
MD02G1298000,Unclassified,MD07G1026200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1297600,unM,MD07G1026600,unM,wgd,Same,unM-unM
MD02G1297000,unM,MD07G1027000,unM,wgd,Same,unM-unM
MD07G1014900,teM,MD07G1028000,teM,wgd,Same,teM-teM
MD07G1013900,teM,MD07G1028600,teM,wgd,Same,teM-teM
MD02G1295800,unM,MD07G1030000,unM,wgd,Same,unM-unM
MD02G1295000,unM,MD07G1030500,unM,wgd,Same,unM-unM
MD02G1294600,Unclassified,MD07G1031900,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1293600,Unclassified,MD07G1033100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1293400,gbM,MD07G1033300,gbM,wgd,Same,gbM-gbM
MD02G1292200,unM,MD07G1034400,unM,wgd,Same,unM-unM
MD02G1291700,unM,MD07G1034800,unM,wgd,Same,unM-unM
MD02G1291200,unM,MD07G1035400,unM,wgd,Same,unM-unM
MD02G1290900,gbM,MD07G1036600,gbM,wgd,Same,gbM-gbM
MD02G1290200,gbM,MD07G1036800,gbM,wgd,Same,gbM-gbM
MD02G1290100,unM,MD07G1036900,unM,wgd,Same,unM-unM
MD02G1289600,gbM,MD07G1037300,gbM,wgd,Same,gbM-gbM
MD02G1289000,unM,MD07G1037400,unM,wgd,Same,unM-unM
MD02G1288900,unM,MD07G1037500,unM,wgd,Same,unM-unM
MD02G1288700,gbM,MD07G1038200,gbM,wgd,Same,gbM-gbM
MD02G1287700,unM,MD07G1039200,unM,wgd,Same,unM-unM
MD02G1287600,gbM,MD07G1039700,gbM,wgd,Same,gbM-gbM
MD02G1271400,gbM,MD07G1040600,gbM,wgd,Same,gbM-gbM
MD02G1272000,Unclassified,MD07G1041000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1272100,Unclassified,MD07G1041100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1272200,gbM,MD07G1041200,gbM,wgd,Same,gbM-gbM
MD02G1273300,gbM,MD07G1042200,gbM,wgd,Same,gbM-gbM
MD02G1273400,gbM,MD07G1042300,gbM,wgd,Same,gbM-gbM
MD02G1274700,unM,MD07G1042400,unM,wgd,Same,unM-unM
MD02G1275400,unM,MD07G1043300,unM,wgd,Same,unM-unM
MD02G1277600,gbM,MD07G1045700,gbM,wgd,Same,gbM-gbM
MD02G1277700,gbM,MD07G1045800,gbM,wgd,Same,gbM-gbM
MD02G1278100,unM,MD07G1046200,unM,wgd,Same,unM-unM
MD02G1278500,gbM,MD07G1046600,gbM,wgd,Same,gbM-gbM
MD02G1278600,Unclassified,MD07G1046700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1278700,unM,MD07G1046800,unM,wgd,Same,unM-unM
MD02G1282100,gbM,MD07G1048200,gbM,wgd,Same,gbM-gbM
MD02G1282400,Unclassified,MD07G1048400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1283300,Unclassified,MD07G1048800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1283400,unM,MD07G1048900,unM,wgd,Same,unM-unM
MD02G1283700,unM,MD07G1049200,unM,wgd,Same,unM-unM
MD02G1283800,unM,MD07G1049400,unM,wgd,Same,unM-unM
MD02G1284500,unM,MD07G1050400,unM,wgd,Same,unM-unM
MD02G1285400,Unclassified,MD07G1050500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1268200,Unclassified,MD07G1051600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1267300,gbM,MD07G1051900,gbM,wgd,Same,gbM-gbM
MD02G1267100,gbM,MD07G1052000,gbM,wgd,Same,gbM-gbM
MD02G1266900,Unclassified,MD07G1052100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1266800,gbM,MD07G1052500,gbM,wgd,Same,gbM-gbM
MD02G1266700,Unclassified,MD07G1053000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1266500,unM,MD07G1053200,unM,wgd,Same,unM-unM
MD02G1266400,unM,MD07G1053300,unM,wgd,Same,unM-unM
MD02G1266200,gbM,MD07G1053500,gbM,wgd,Same,gbM-gbM
MD02G1265300,Unclassified,MD07G1054100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1265100,gbM,MD07G1054300,gbM,wgd,Same,gbM-gbM
MD02G1263600,Unclassified,MD07G1054600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1263100,unM,MD07G1054800,unM,wgd,Same,unM-unM
MD02G1263000,gbM,MD07G1054900,gbM,wgd,Same,gbM-gbM
MD02G1262900,gbM,MD07G1057400,gbM,wgd,Same,gbM-gbM
MD02G1262400,Unclassified,MD07G1057800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1262100,gbM,MD07G1058300,gbM,wgd,Same,gbM-gbM
MD02G1261500,unM,MD07G1058700,unM,wgd,Same,unM-unM
MD02G1261300,unM,MD07G1059500,unM,wgd,Same,unM-unM
MD02G1261200,Unclassified,MD07G1059800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1261100,gbM,MD07G1059900,gbM,wgd,Same,gbM-gbM
MD02G1261000,unM,MD07G1060000,unM,wgd,Same,unM-unM
MD02G1259400,gbM,MD07G1061200,gbM,wgd,Same,gbM-gbM
MD02G1259200,gbM,MD07G1061500,gbM,wgd,Same,gbM-gbM
MD02G1258900,unM,MD07G1061800,unM,wgd,Same,unM-unM
MD02G1258700,unM,MD07G1062100,unM,wgd,Same,unM-unM
MD02G1258600,Unclassified,MD07G1062200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1258400,gbM,MD07G1062300,gbM,wgd,Same,gbM-gbM
MD02G1257800,gbM,MD07G1063100,gbM,wgd,Same,gbM-gbM
MD02G1257300,gbM,MD07G1063300,gbM,wgd,Same,gbM-gbM
MD02G1256900,gbM,MD07G1063600,gbM,wgd,Same,gbM-gbM
MD02G1256300,gbM,MD07G1064100,gbM,wgd,Same,gbM-gbM
MD02G1255800,Unclassified,MD07G1065400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1255700,gbM,MD07G1065700,gbM,wgd,Same,gbM-gbM
MD02G1255500,unM,MD07G1066000,unM,wgd,Same,unM-unM
MD02G1255300,gbM,MD07G1066700,gbM,wgd,Same,gbM-gbM
MD02G1255200,gbM,MD07G1066800,gbM,wgd,Same,gbM-gbM
MD02G1254600,gbM,MD07G1067200,gbM,wgd,Same,gbM-gbM
MD02G1248900,gbM,MD07G1067400,gbM,wgd,Same,gbM-gbM
MD02G1248000,gbM,MD07G1068100,gbM,wgd,Same,gbM-gbM
MD02G1247900,Unclassified,MD07G1068500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1247800,unM,MD07G1068700,unM,wgd,Same,unM-unM
MD02G1251800,teM,MD07G1069800,teM,wgd,Same,teM-teM
MD02G1251000,unM,MD07G1070500,unM,wgd,Same,unM-unM
MD02G1245600,unM,MD07G1070500,unM,wgd,Same,unM-unM
MD02G1249700,unM,MD07G1071100,unM,wgd,Same,unM-unM
MD02G1244700,gbM,MD07G1072400,gbM,wgd,Same,gbM-gbM
MD02G1244600,gbM,MD07G1072600,gbM,wgd,Same,gbM-gbM
MD02G1244400,gbM,MD07G1072700,gbM,wgd,Same,gbM-gbM
MD02G1244000,gbM,MD07G1072900,gbM,wgd,Same,gbM-gbM
MD02G1242700,gbM,MD07G1073900,gbM,wgd,Same,gbM-gbM
MD02G1242500,gbM,MD07G1074000,gbM,wgd,Same,gbM-gbM
MD02G1241200,Unclassified,MD07G1075500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1240300,unM,MD07G1076600,unM,wgd,Same,unM-unM
MD02G1239900,Unclassified,MD07G1076800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1239200,unM,MD07G1077600,unM,wgd,Same,unM-unM
MD02G1238600,Unclassified,MD07G1078100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
MD02G1238400,unM,MD07G1078200,unM,wgd,Same,unM-unM
MD02G1238000,unM,MD07G1078300,unM,wgd,Same,unM-unM
MD02G1236200,teM,MD07G1078400,teM,wgd,Same,teM-teM
MD02G1235900,gbM,MD07G1079600,gbM,wgd,Same,gbM-gbM
MD02G1233400,unM,MD07G1080200,unM,wgd,Same,unM-unM
MD02G1233200,gbM,MD07G1080400,gbM,wgd,Same,gbM-gbM
MD02G1232900,unM,MD07G1080800,unM,wgd,Same,unM-unM
MD02G1232700,gbM,MD07G1081000,gbM,wgd,Same,gbM-gbM
MD02G1231900,unM,MD07G1081500,unM,wgd,Same,unM-unM
MD02G1231800,unM,MD07G1081700,unM,wgd,Same,unM-unM
MD02G1230000,unM,MD07G1082400,unM,wgd,Same,unM-unM
MD02G1229400,unM,MD07G1083200,unM,wgd,Same,unM-unM
MD02G1228700,gbM,MD07G1084000,gbM,wgd,Same,gbM-gbM
MD02G1227400,gbM,MD07G1086000,gbM,wgd,Same,gbM-gbM
MD02G1226800,Unclassified,MD07G1086800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
