Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
Seita.1G052500,Seita.4G212000,unM,unM,wgd,Same,unM-unM,0.495578,3.11571,0.159058,4.23979e-09
Seita.1G053300,Seita.4G211000,unM,unM,wgd,Same,unM-unM,0.352517,1.93706,0.181986,3.13882e-15
Seita.1G054300,Seita.4G208900,unM,unM,wgd,Same,unM-unM,0.311896,2.35945,0.132191,0
Seita.1G054800,Seita.4G208000,gbM,gbM,wgd,Same,gbM-gbM,0.0932432,1.11282,0.0837902,7.72988e-65
Seita.1G055000,Seita.4G207800,gbM,gbM,wgd,Same,gbM-gbM,0.218172,1.6053,0.135907,6.40989e-44
Seita.1G055300,Seita.4G207500,gbM,unM,wgd,Different,gbM-unM,0.143977,0.839805,0.17144,2.06399e-56
Seita.1G056000,Seita.4G206600,unM,unM,wgd,Same,unM-unM,0.322788,3.48391,0.092651,8.00136e-26
Seita.1G056200,Seita.4G206200,unM,unM,wgd,Same,unM-unM,0.158755,2.20775,0.071908,8.46328e-42
Seita.1G057300,Seita.4G205900,unM,unM,wgd,Same,unM-unM,0.0877172,3.64012,0.0240974,2.57782e-74
Seita.1G057500,Seita.4G205500,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.260996,0.980929,0.266071,2.73982e-16
Seita.1G059100,Seita.4G203000,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.280676,3.386,0.0828932,1.54048e-45
Seita.1G059600,Seita.4G200200,unM,unM,wgd,Same,unM-unM,0.254774,1.73079,0.147201,9.57764e-45
Seita.1G059800,Seita.4G201200,gbM,gbM,wgd,Same,gbM-gbM,0.139868,0.671145,0.208402,4.41914e-39
Seita.1G060000,Seita.4G201600,gbM,gbM,wgd,Same,gbM-gbM,0.0213234,0.88372,0.0241292,1.47994e-140
Seita.1G060000,Seita.4G201600,gbM,gbM,wgd,Same,gbM-gbM,0.0213234,0.88372,0.0241292,1.47994e-140
Seita.1G060200,Seita.4G202000,gbM,gbM,wgd,Same,gbM-gbM,0.0827358,0.740937,0.111664,1.01817e-97
Seita.1G060300,Seita.4G202900,gbM,gbM,wgd,Same,gbM-gbM,0.130744,1.48988,0.0877545,8.81014e-37
Seita.1G060600,Seita.4G199200,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0696272,1.22134,0.0570088,2.85027e-46
Seita.1G062000,Seita.4G197200,unM,unM,wgd,Same,unM-unM,0.503903,3.86922,0.130234,7.30435e-28
Seita.1G062100,Seita.4G197100,unM,unM,wgd,Same,unM-unM,0.171342,3.55426,0.0482075,1.05999e-48
Seita.1G062600,Seita.4G196900,unM,unM,wgd,Same,unM-unM,0.137699,3.87145,0.0355679,3.46845e-68
Seita.1G063200,Seita.4G195000,gbM,gbM,wgd,Same,gbM-gbM,0.110092,0.846626,0.130036,3.69243e-34
Seita.1G063600,Seita.4G194200,unM,unM,wgd,Same,unM-unM,0.235968,2.15436,0.10953,6.05876e-37
Seita.1G064400,Seita.4G193700,unM,unM,wgd,Same,unM-unM,0.112407,1.70841,0.0657964,2.33614e-71
Seita.1G064600,Seita.4G193400,unM,unM,wgd,Same,unM-unM,0.285582,2.76082,0.103441,6.0207e-18
Seita.1G064900,Seita.4G192900,unM,unM,wgd,Same,unM-unM,0.0159487,2.02955,0.00785824,2.03298e-14
Seita.1G065200,Seita.4G192500,unM,unM,wgd,Same,unM-unM,0.360778,1.54716,0.233187,1.34923e-11
Seita.1G065300,Seita.4G192300,unM,unM,wgd,Same,unM-unM,0.185924,1.90573,0.0975605,1.38679e-38
Seita.1G066300,Seita.4G190700,unM,unM,wgd,Same,unM-unM,0.309852,3.68889,0.0839959,9.78957e-33
Seita.1G066900,Seita.4G190600,unM,unM,wgd,Same,unM-unM,0.233757,2.67143,0.0875025,4.01812e-14
Seita.1G066900,Seita.7G226700,unM,unM,wgd,Same,unM-unM,0.439447,2.60801,0.168499,0
Seita.1G067000,Seita.7G228200,gbM,gbM,wgd,Same,gbM-gbM,0.19164,2.99083,0.0640759,2.69791e-190
Seita.1G067300,Seita.4G189100,gbM,gbM,wgd,Same,gbM-gbM,0.176917,0.949465,0.186333,9.56993e-54
Seita.1G068200,Seita.4G187600,gbM,gbM,wgd,Same,gbM-gbM,0.0896638,0.898953,0.0997425,3.73553e-41
Seita.1G068300,Seita.4G187500,gbM,gbM,wgd,Same,gbM-gbM,0.0200929,1.20096,0.0167307,3.75766e-125
Seita.1G069000,Seita.4G187200,unM,teM,wgd,Different,unM-teM,0.237003,4.12554,0.0574477,1.26002e-79
Seita.1G069200,Seita.7G231400,gbM,gbM,wgd,Same,gbM-gbM,0.142405,4.27778,0.0332895,6.81749e-95
Seita.1G069400,Seita.4G185800,unM,unM,wgd,Same,unM-unM,0.174832,1.48233,0.117944,2.94297e-30
Seita.1G069600,Seita.4G185700,gbM,gbM,wgd,Same,gbM-gbM,0.114063,1.10065,0.103633,1.39692e-40
Seita.1G069800,Seita.4G185600,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.157016,3.84274,0.0408604,4.23552e-71
Seita.1G070200,Seita.4G268900,unM,unM,wgd,Same,unM-unM,0.264415,3.36237,0.0786394,2.29565e-36
Seita.1G070800,Seita.4G184500,unM,unM,wgd,Same,unM-unM,0.189087,3.31615,0.0570201,5.65567e-41
Seita.1G071600,Seita.4G268700,gbM,unM,wgd,Different,gbM-unM,0.0958356,0.649607,0.147529,2.57119e-35
Seita.1G071900,Seita.4G268300,gbM,gbM,wgd,Same,gbM-gbM,0.121693,1.02474,0.118755,4.14483e-28
Seita.1G072200,Seita.4G268200,unM,unM,wgd,Same,unM-unM,0.404323,5.68325,0.071143,1.21798e-15
Seita.1G073400,Seita.4G267900,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0463343,0.738038,0.0627804,1.28949e-51
Seita.1G074000,Seita.4G266700,gbM,gbM,wgd,Same,gbM-gbM,0.0910112,0.946621,0.0961432,3.32508e-25
Seita.1G074700,Seita.4G266500,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.429115,1.73509,0.247316,3.54349e-14
Seita.1G075800,Seita.4G265500,gbM,gbM,wgd,Same,gbM-gbM,0.00798846,3.77328,0.00211711,7.36298e-130
Seita.1G076900,Seita.4G263500,unM,unM,wgd,Same,unM-unM,0.197844,1.22494,0.161513,9.08876e-36
Seita.1G077200,Seita.4G262300,gbM,gbM,wgd,Same,gbM-gbM,0.114391,1.50492,0.0760117,1.13411e-74
Seita.1G078300,Seita.4G260200,gbM,gbM,wgd,Same,gbM-gbM,0.0150703,0.790999,0.0190522,1.72082e-23
Seita.1G078600,Seita.4G260000,unM,unM,wgd,Same,unM-unM,0.339471,1.39344,0.243621,1.9901e-10
Seita.1G078800,Seita.4G253400,gbM,unM,wgd,Different,gbM-unM,0.0504111,3.13104,0.0161004,5.1332e-37
Seita.1G078800,Seita.4G259900,gbM,unM,wgd,Different,gbM-unM,0.0103183,3.82673,0.00269638,7.1737e-137
Seita.1G079000,Seita.4G259700,unM,unM,wgd,Same,unM-unM,0.210813,3.46195,0.0608943,5.36584e-42
Seita.1G079200,Seita.4G259300,gbM,gbM,wgd,Same,gbM-gbM,0.313037,0.81942,0.382022,1.32712e-10
Seita.1G079900,Seita.4G256800,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.645015,1.79153,0.360035,1.0924e-09
Seita.1G080300,Seita.4G254400,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.139922,2.51913,0.0555436,0
Seita.1G080400,Seita.4G254500,unM,unM,wgd,Same,unM-unM,0.262185,2.58583,0.101393,4.92089e-12
Seita.1G080500,Seita.4G254600,gbM,gbM,wgd,Same,gbM-gbM,0.365965,1.40424,0.260614,3.46855e-24
Seita.1G080900,Seita.4G255400,unM,unM,wgd,Same,unM-unM,0.225143,0.979014,0.229969,6.84569e-12
Seita.1G080900,Seita.4G255400,unM,unM,wgd,Same,unM-unM,0.225143,0.979014,0.229969,6.84569e-12
Seita.1G081200,Seita.4G254100,gbM,gbM,wgd,Same,gbM-gbM,0.0271587,0.766747,0.0354207,4.65942e-93
Seita.1G081400,Seita.4G252600,unM,unM,wgd,Same,unM-unM,0.137477,1.63846,0.0839062,4.3852e-25
Seita.1G083900,Seita.4G251000,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.384182,1.67358,0.229557,4.52146e-20
Seita.1G085900,Seita.4G250700,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.183009,1.01733,0.179891,1.35756e-44
Seita.1G087200,Seita.4G249500,gbM,gbM,wgd,Same,gbM-gbM,0.112594,1.22118,0.0922009,8.12076e-35
Seita.1G087300,Seita.4G249100,gbM,gbM,wgd,Same,gbM-gbM,0.103593,0.802282,0.129123,1.65719e-65
Seita.1G087400,Seita.4G247100,gbM,gbM,wgd,Same,gbM-gbM,0.370882,1.4493,0.255904,1.66738e-35
Seita.1G087600,Seita.4G247000,unM,unM,wgd,Same,unM-unM,0.574933,3.92499,0.14648,1.23351e-29
Seita.1G088700,Seita.4G245500,gbM,unM,wgd,Different,gbM-unM,0.134398,1.35156,0.0994394,4.10805e-45
Seita.1G088800,Seita.4G244700,gbM,gbM,wgd,Same,gbM-gbM,0.169783,1.60359,0.105877,3.84613e-78
Seita.1G089900,Seita.4G242200,gbM,gbM,wgd,Same,gbM-gbM,0.0122038,1.41527,0.0086229,2.97297e-100
Seita.1G090300,Seita.4G241500,unM,unM,wgd,Same,unM-unM,0.110506,2.89345,0.0381919,0
Seita.1G090500,Seita.4G241300,gbM,unM,wgd,Different,gbM-unM,0.245962,0.904198,0.272022,4.731e-46
Seita.1G090800,Seita.4G240700,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.11921,0.724514,0.164538,1.57174e-78
Seita.1G090900,Seita.4G240600,gbM,gbM,wgd,Same,gbM-gbM,0.134521,1.08144,0.124391,9.13928e-113
Seita.1G091000,Seita.4G240500,unM,unM,wgd,Same,unM-unM,0.269882,2.89331,0.0932781,8.70126e-16
Seita.1G091900,Seita.4G270400,gbM,gbM,wgd,Same,gbM-gbM,0.28641,0.972765,0.294428,3.20717e-17
Seita.1G092400,Seita.4G270500,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.117089,1.0578,0.110691,6.46815e-17
Seita.1G092500,Seita.4G270600,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.236001,1.55595,0.151677,6.07033e-38
Seita.1G092800,Seita.4G270900,unM,unM,wgd,Same,unM-unM,0.221144,2.90003,0.0762557,3.01459e-18
Seita.1G092900,Seita.4G271100,unM,unM,wgd,Same,unM-unM,0.339147,1.30907,0.259076,1.73127e-34
Seita.1G094000,Seita.4G271800,gbM,gbM,wgd,Same,gbM-gbM,0.222348,1.52303,0.14599,6.82814e-22
Seita.1G095000,Seita.4G272500,unM,unM,wgd,Same,unM-unM,0.454099,3.69117,0.123023,0
Seita.1G134600,Seita.4G158800,unM,unM,wgd,Same,unM-unM,0.33882,4.16308,0.0813867,1.46208e-45
Seita.1G135000,Seita.4G158700,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.24273,2.08947,0.116168,9.0193e-12
Seita.1G135100,Seita.4G158600,unM,unM,wgd,Same,unM-unM,0.0479403,2.508,0.019115,1.70242e-31
Seita.1G136100,Seita.4G158300,gbM,gbM,wgd,Same,gbM-gbM,0.131981,2.82331,0.0467469,1.15848e-171
Seita.1G136200,Seita.4G158000,gbM,gbM,wgd,Same,gbM-gbM,0.461068,1.97459,0.2335,2.94277e-22
Seita.1G137500,Seita.4G157000,unM,teM,wgd,Different,unM-teM,0.298154,1.3672,0.218077,3.5061e-26
Seita.1G138900,Seita.4G156400,teM,teM,wgd,Same,teM-teM,0.185949,0.376498,0.493891,0.00330847
Seita.1G148500,Seita.4G142700,teM,teM,wgd,Same,teM-teM,0.444264,3.34072,0.132984,4.20298e-30
Seita.1G149400,Seita.4G144400,teM,teM,wgd,Same,teM-teM,0.704662,4.3779,0.160959,5.33594e-64
Seita.1G151200,Seita.4G145100,teM,teM,wgd,Same,teM-teM,0.0343409,0.0517811,0.663193,0.241449
Seita.1G153000,Seita.4G146700,unM,unM,wgd,Same,unM-unM,0.23755,2.45519,0.096754,3.94757e-25
Seita.1G154000,Seita.7G041700,gbM,gbM,wgd,Same,gbM-gbM,0.324554,1.71482,0.189264,2.29911e-20
Seita.1G154200,Seita.7G043000,unM,unM,wgd,Same,unM-unM,0.369005,3.59414,0.102668,5.48355e-24
Seita.1G155500,Seita.7G044800,unM,unM,wgd,Same,unM-unM,0.34836,4.10017,0.0849624,2.16308e-65
Seita.1G155800,Seita.7G044900,unM,unM,wgd,Same,unM-unM,0.421685,3.49876,0.120524,6.19942e-21
Seita.1G156100,Seita.7G045800,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.204975,1.28801,0.15914,1.4321e-19
Seita.1G157700,Seita.7G045900,gbM,unM,wgd,Different,gbM-unM,0.107577,1.17274,0.0917313,9.99102e-25
Seita.1G158400,Seita.7G048100,gbM,gbM,wgd,Same,gbM-gbM,0.243809,1.36931,0.178052,1.17801e-52
Seita.1G158600,Seita.7G048200,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.119035,1.14523,0.10394,6.48723e-42
Seita.1G159900,Seita.7G049000,teM,teM,wgd,Same,teM-teM,0.132595,0.385541,0.343919,0.00494869
Seita.1G161800,Seita.7G057600,gbM,gbM,wgd,Same,gbM-gbM,0.228862,1.20103,0.190556,2.24165e-34
Seita.1G163300,Seita.7G062000,teM,teM,wgd,Same,teM-teM,0.0598819,0.0451082,1.32752,0.654216
Seita.1G165100,Seita.7G063800,gbM,gbM,wgd,Same,gbM-gbM,0.221472,1.08006,0.205056,2.46468e-23
Seita.1G166300,Seita.7G064700,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.00302309,1.33561,0.00226346,4.16007e-22
Seita.1G166800,Seita.7G066800,unM,unM,wgd,Same,unM-unM,0.464117,1.80583,0.25701,1.75158e-73
Seita.1G167300,Seita.7G067800,gbM,unM,wgd,Different,gbM-unM,0.174429,1.40956,0.123747,7.49358e-43
Seita.1G167700,Seita.7G071000,unM,unM,wgd,Same,unM-unM,0.346468,2.88515,0.120087,0
Seita.1G167800,Seita.7G071400,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.425428,4.47049,0.0951636,1.91068e-66
Seita.1G168300,Seita.7G072500,unM,unM,wgd,Same,unM-unM,0.18819,1.56905,0.119939,1.05629e-15
Seita.1G168600,Seita.7G072600,gbM,gbM,wgd,Same,gbM-gbM,0.172715,0.872743,0.197899,3.56599e-13
Seita.1G169500,Seita.7G075100,gbM,gbM,wgd,Same,gbM-gbM,0.151145,1.05525,0.143232,1.8936e-61
Seita.1G169800,Seita.7G075400,unM,teM,wgd,Different,unM-teM,0.179909,1.48661,0.121019,2.83644e-38
Seita.1G170000,Seita.7G076000,unM,unM,wgd,Same,unM-unM,0.51148,4.03176,0.126863,1.98416e-22
Seita.1G170700,Seita.7G076600,unM,unM,wgd,Same,unM-unM,0.301398,3.09953,0.09724,5.24744e-16
Seita.1G171900,Seita.7G077400,unM,unM,wgd,Same,unM-unM,0.218681,3.95952,0.0552292,5.62768e-67
Seita.1G172200,Seita.7G077500,gbM,gbM,wgd,Same,gbM-gbM,0.0988694,1.29908,0.0761073,7.70019e-57
Seita.1G172500,Seita.7G077900,gbM,gbM,wgd,Same,gbM-gbM,0.231565,0.987158,0.234577,3.12193e-29
Seita.1G173200,Seita.7G079900,unM,unM,wgd,Same,unM-unM,0.192321,1.21867,0.157812,8.7989e-26
Seita.1G173300,Seita.7G080100,gbM,gbM,wgd,Same,gbM-gbM,0.267049,1.61875,0.164973,2.07157e-56
Seita.1G174100,Seita.7G080300,unM,unM,wgd,Same,unM-unM,0.343321,2.26868,0.151331,1.26758e-17
Seita.1G174200,Seita.7G080500,gbM,gbM,wgd,Same,gbM-gbM,0.0375621,1.49684,0.0250942,2.5365e-62
Seita.1G174600,Seita.7G081200,unM,unM,wgd,Same,unM-unM,0.144634,3.10614,0.0465638,7.20854e-29
Seita.1G174700,Seita.7G081300,unM,unM,wgd,Same,unM-unM,0.208063,2.40037,0.0866798,4.63115e-25
Seita.1G175000,Seita.7G082300,unM,unM,wgd,Same,unM-unM,0.141237,4.47018,0.0315953,2.96703e-188
Seita.1G175800,Seita.7G083600,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.244266,1.49282,0.163627,6.72192e-91
Seita.1G176100,Seita.7G083900,unM,unM,wgd,Same,unM-unM,0.241494,1.91834,0.125887,8.71127e-31
Seita.1G177400,Seita.7G085500,gbM,gbM,wgd,Same,gbM-gbM,0.0956358,1.06025,0.0902008,2.20665e-83
Seita.1G177600,Seita.7G085600,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.116172,1.92067,0.060485,1.7086e-75
Seita.1G177700,Seita.7G086400,gbM,gbM,wgd,Same,gbM-gbM,0.141735,0.792267,0.178897,9.87499e-73
Seita.1G178800,Seita.8G032100,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.659684,3.5998,0.183256,5.38551e-29
Seita.1G178900,Seita.7G088200,unM,unM,wgd,Same,unM-unM,0.134941,2.93055,0.0460463,0
Seita.1G179000,Seita.7G088700,gbM,gbM,wgd,Same,gbM-gbM,0.119254,1.51171,0.0788873,9.7014e-100
