Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
Zm00001d002150,Zm00001d026395,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0770184,0.120229,0.640597,0.0393544
Zm00001d002234,Zm00001d049443,unM,unM,wgd,Same,unM-unM,0.111499,2.90582,0.038371,3.85044e-140
Zm00001d002252,Zm00001d026344,unM,teM,wgd,Different,unM-teM,0.0484254,0.244152,0.198342,1.52354e-24
Zm00001d002257,Zm00001d026335,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,NA,0.27863,0,NA
Zm00001d002299,Zm00001d049396,teM,teM,wgd,Same,teM-teM,0.104429,0.718673,0.145308,1.98352e-114
Zm00001d002316,Zm00001d026300,unM,teM,wgd,Different,unM-teM,0.0535689,0.230854,0.232047,1.14237e-21
Zm00001d002323,Zm00001d026296,gbM,teM,wgd,Different,gbM-teM,0.0369037,0.190734,0.193483,1.23964e-17
Zm00001d002332,Zm00001d026290,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0570387,0.52415,0.108821,1.4029e-28
Zm00001d002333,Zm00001d026289,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0237849,0.238842,0.0995843,2.7337e-38
Zm00001d002334,Zm00001d024301,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.110592,1.79753,0.0615248,9.92407e-87
Zm00001d002343,Zm00001d049375,gbM,unM,wgd,Different,gbM-unM,0.228909,4.24435,0.0539326,3.37625e-78
Zm00001d002344,Zm00001d026284,gbM,unM,wgd,Different,gbM-unM,0.0478893,0.169726,0.282155,0.00351497
Zm00001d002372,Zm00001d049360,gbM,teM,wgd,Different,gbM-teM,0.303401,0.872648,0.347678,2.12068e-17
Zm00001d002373,Zm00001d049357,gbM,gbM,wgd,Same,gbM-gbM,0.0907446,1.5207,0.0596731,4.5535e-153
Zm00001d002422,Zm00001d017753,unM,unM,wgd,Same,unM-unM,0.337765,4.26736,0.079151,1.91637e-49
Zm00001d002429,Zm00001d017742,unM,unM,wgd,Same,unM-unM,0.258685,1.37749,0.187795,2.90714e-23
Zm00001d002434,Zm00001d017727,unM,unM,wgd,Same,unM-unM,0.197688,3.71922,0.053153,2.29319e-53
Zm00001d002450,Zm00001d017719,unM,unM,wgd,Same,unM-unM,0.0161715,3.06927,0.00526885,8.61211e-48
Zm00001d002452,Zm00001d017712,unM,unM,wgd,Same,unM-unM,0.339061,1.60731,0.210949,3.05061e-29
Zm00001d002452,Zm00001d051550,unM,unM,wgd,Same,unM-unM,0.298441,1.36137,0.219221,3.13729e-28
Zm00001d002454,Zm00001d017711,unM,unM,wgd,Same,unM-unM,0.170332,3.97808,0.0428177,2.51144e-80
Zm00001d002475,Zm00001d051524,gbM,teM,wgd,Different,gbM-teM,0.299176,1.29787,0.230514,2.46189e-20
Zm00001d002476,Zm00001d051520,unM,unM,wgd,Same,unM-unM,0.243776,3.66617,0.0664934,6.57711e-46
Zm00001d002478,Zm00001d017692,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.468764,3.91701,0.119674,9.74836e-25
Zm00001d002483,Zm00001d026195,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.0420367,0.171667,0.244874,1.18252e-19
Zm00001d002488,Zm00001d017684,unM,unM,wgd,Same,unM-unM,0.260705,2.89684,0.0899961,2.48125e-19
Zm00001d002491,Zm00001d017678,unM,unM,wgd,Same,unM-unM,0.219204,4.01479,0.0545993,2.25666e-45
Zm00001d002498,Zm00001d017671,unM,unM,wgd,Same,unM-unM,0.181615,3.85083,0.0471625,1.34529e-57
Zm00001d002503,Zm00001d026041,unM,teM,wgd,Different,unM-teM,0.043896,0.152717,0.287434,1.24814e-21
Zm00001d002512,Zm00001d017657,unM,unM,wgd,Same,unM-unM,0.25061,2.75315,0.0910267,3.1937e-25
Zm00001d002517,Zm00001d051503,unM,unM,wgd,Same,unM-unM,0.376461,2.26058,0.166533,4.18416e-12
Zm00001d002520,Zm00001d017646,unM,unM,wgd,Same,unM-unM,0.445271,2.61012,0.170594,0
Zm00001d002531,Zm00001d051500,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.219264,1.16485,0.188233,1.36649e-32
Zm00001d002542,Zm00001d017643,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.144065,1.25529,0.114766,7.28471e-44
Zm00001d002544,Zm00001d017641,gbM,gbM,wgd,Same,gbM-gbM,0.307042,1.17139,0.262117,9.38638e-40
Zm00001d002570,Zm00001d027427,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.18799,3.45029,0.0544855,3.52865e-34
Zm00001d002573,Zm00001d051461,unM,unM,wgd,Same,unM-unM,0.211082,1.47139,0.143458,1.47494e-57
Zm00001d002589,Zm00001d026056,unM,teM,wgd,Different,unM-teM,0.0361249,0.278435,0.129743,2.19829e-11
Zm00001d002597,Zm00001d017604,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.261872,1.91387,0.136828,7.99132e-32
Zm00001d002613,Zm00001d017598,unM,unM,wgd,Same,unM-unM,0.156145,4.07885,0.0382817,3.28694e-91
Zm00001d002614,Zm00001d017597,gbM,unM,wgd,Different,gbM-unM,0.128075,2.24522,0.0570433,1.30004e-100
Zm00001d002614,Zm00001d026070,gbM,unM,wgd,Different,gbM-unM,0.065651,0.24046,0.273023,5.58306e-15
Zm00001d002618,Zm00001d017592,unM,unM,wgd,Same,unM-unM,0.167285,1.56382,0.106972,3.62879e-23
Zm00001d002620,Zm00001d017591,unM,unM,wgd,Same,unM-unM,0.208382,1.40687,0.148117,6.94695e-21
Zm00001d002621,Zm00001d051448,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.29906,1.50208,0.199097,1.25003e-14
Zm00001d002623,Zm00001d017590,unM,unM,wgd,Same,unM-unM,0.106067,2.0476,0.0518005,4.57549e-77
Zm00001d002624,Zm00001d021225,gbM,unM,wgd,Different,gbM-unM,0.580358,3.6671,0.158261,3.33102e-13
Zm00001d002625,Zm00001d026079,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.0248849,0.233072,0.106769,1.78295e-29
Zm00001d002632,Zm00001d021231,unM,teM,wgd,Different,unM-teM,0.253656,3.92966,0.0645489,4.50133e-63
Zm00001d002637,Zm00001d021244,teM,teM,wgd,Same,teM-teM,0.110047,1.44089,0.0763743,6.80211e-139
Zm00001d002638,Zm00001d017580,teM,teM,wgd,Same,teM-teM,0.205595,0.561894,0.365897,1.32603e-06
Zm00001d002638,Zm00001d021260,teM,teM,wgd,Same,teM-teM,0.0583634,0.15957,0.365754,0.000309776
Zm00001d002639,Zm00001d051441,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.113005,0.671801,0.168212,5.66627e-32
Zm00001d002644,Zm00001d026103,gbM,teM,wgd,Different,gbM-teM,0.103255,0.315536,0.327238,3.79878e-18
Zm00001d002649,Zm00001d017563,unM,unM,wgd,Same,unM-unM,0.45036,1.12131,0.401638,4.34287e-09
Zm00001d002650,Zm00001d026111,gbM,teM,wgd,Different,gbM-teM,0.0317748,0.223178,0.142374,2.19423e-41
Zm00001d002654,Zm00001d017560,unM,unM,wgd,Same,unM-unM,0.164238,1.48971,0.110248,3.28825e-59
Zm00001d002671,Zm00001d017551,unM,unM,wgd,Same,unM-unM,0.184202,3.60031,0.0511629,8.02678e-40
Zm00001d002675,Zm00001d051418,unM,unM,wgd,Same,unM-unM,0.401927,3.79512,0.105906,2.32975e-27
Zm00001d002679,Zm00001d017539,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.19825,4.68598,0.0423071,1.31607e-152
Zm00001d002687,Zm00001d017528,unM,unM,wgd,Same,unM-unM,0.0559741,2.07181,0.027017,4.50025e-85
Zm00001d002688,Zm00001d051404,gbM,gbM,wgd,Same,gbM-gbM,0.194501,2.26799,0.0857593,1.02865e-71
Zm00001d002690,Zm00001d051403,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0120288,1.5755,0.0076349,1.05391e-63
Zm00001d002693,Zm00001d029847,gbM,unM,wgd,Different,gbM-unM,0.657994,2.57083,0.255946,5.53125e-23
Zm00001d002693,Zm00001d051397,gbM,unM,wgd,Different,gbM-unM,0.383848,2.1457,0.178892,5.9107e-73
Zm00001d002694,Zm00001d029848,gbM,teM,wgd,Different,gbM-teM,0.219158,2.17901,0.100577,3.80719e-53
Zm00001d002703,Zm00001d026153,gbM,teM,wgd,Different,gbM-teM,0.0876553,0.23839,0.367697,2.43945e-10
Zm00001d002704,Zm00001d051392,unM,unM,wgd,Same,unM-unM,0.0300489,1.47136,0.0204225,1.07775e-41
Zm00001d002715,Zm00001d017514,gbM,gbM,wgd,Same,gbM-gbM,0.196922,1.29736,0.151787,1.29203e-199
Zm00001d002718,Zm00001d026158,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0449998,0.181292,0.248218,8.89549e-17
Zm00001d002725,Zm00001d026165,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.104081,0.262115,0.397081,1.51132e-08
Zm00001d002727,Zm00001d017499,unM,unM,wgd,Same,unM-unM,0.488037,2.14379,0.227651,1.06044e-13
Zm00001d002731,Zm00001d051371,unM,unM,wgd,Same,unM-unM,0.267473,1.8639,0.143501,2.50547e-24
Zm00001d002732,Zm00001d051370,unM,unM,wgd,Same,unM-unM,0.677844,1.83982,0.36843,9.21762e-16
Zm00001d002738,Zm00001d051362,unM,unM,wgd,Same,unM-unM,0.0459401,3.36429,0.0136552,5.65572e-61
Zm00001d002744,Zm00001d017477,unM,unM,wgd,Same,unM-unM,0.31692,1.67617,0.189074,2.45074e-16
Zm00001d002756,Zm00001d017474,unM,unM,wgd,Same,unM-unM,0.461285,3.85271,0.11973,7.40889e-29
Zm00001d002758,Zm00001d017468,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.227217,1.40238,0.162023,3.04062e-14
Zm00001d002760,Zm00001d017466,unM,unM,wgd,Same,unM-unM,0.316494,1.60734,0.196905,1.54909e-25
Zm00001d002762,Zm00001d017462,unM,unM,wgd,Same,unM-unM,0.117032,1.84181,0.0635417,4.87525e-37
Zm00001d002772,Zm00001d051333,unM,unM,wgd,Same,unM-unM,0.327986,1.60939,0.203795,1.77073e-11
Zm00001d002776,Zm00001d051323,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.182985,2.39398,0.0764355,2.17365e-58
Zm00001d002788,Zm00001d017441,unM,unM,wgd,Same,unM-unM,0.146428,1.93824,0.0755471,5.10261e-19
Zm00001d002811,Zm00001d017409,unM,unM,wgd,Same,unM-unM,0.238663,3.86444,0.0617587,9.90221e-45
Zm00001d002823,Zm00001d051306,unM,unM,wgd,Same,unM-unM,0.107491,1.64878,0.0651945,7.10266e-102
Zm00001d002824,Zm00001d017399,unM,unM,wgd,Same,unM-unM,0.145481,1.16981,0.124362,6.14747e-51
Zm00001d002825,Zm00001d051305,unM,unM,wgd,Same,unM-unM,0.267513,1.54865,0.17274,1.13098e-15
Zm00001d002828,Zm00001d017396,unM,unM,wgd,Same,unM-unM,0.218086,3.43796,0.0634349,1.22092e-27
Zm00001d002829,Zm00001d017391,unM,unM,wgd,Same,unM-unM,0.213949,3.60892,0.0592833,3.46822e-35
Zm00001d002837,Zm00001d051272,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.135845,3.8773,0.0350359,7.51015e-57
Zm00001d002845,Zm00001d051251,unM,unM,wgd,Same,unM-unM,0.312272,2.18147,0.143147,1.27713e-07
Zm00001d002854,Zm00001d051250,unM,unM,wgd,Same,unM-unM,0.199469,1.49774,0.13318,2.82965e-19
Zm00001d002860,Zm00001d017377,unM,unM,wgd,Same,unM-unM,0.117165,3.40232,0.0344367,1.82422e-46
Zm00001d002868,Zm00001d017364,unM,unM,wgd,Same,unM-unM,0.187531,1.81379,0.103392,1.7531e-16
Zm00001d002958,Zm00001d017353,unM,unM,wgd,Same,unM-unM,0.218957,3.3899,0.0645911,7.66818e-30
Zm00001d002966,Zm00001d051206,unM,unM,wgd,Same,unM-unM,0.314139,3.81424,0.0823595,0
Zm00001d002967,Zm00001d025892,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.0385887,0.10758,0.358699,5.35615e-06
Zm00001d002970,Zm00001d017326,unM,unM,wgd,Same,unM-unM,0.314783,4.13377,0.0761491,3.32742e-57
Zm00001d002982,Zm00001d017307,unM,unM,wgd,Same,unM-unM,0.100937,1.63027,0.0619139,2.95394e-19
Zm00001d002992,Zm00001d017298,gbM,gbM,wgd,Same,gbM-gbM,0.30036,1.71528,0.175108,5.29981e-18
Zm00001d002998,Zm00001d051179,teM,teM,wgd,Same,teM-teM,0.123382,0.345004,0.357625,6.04218e-05
Zm00001d002999,Zm00001d017294,unM,unM,wgd,Same,unM-unM,0.162308,3.59608,0.0451347,2.71995e-66
Zm00001d003006,Zm00001d017288,unM,unM,wgd,Same,unM-unM,0.0391652,2.45007,0.0159853,8.80796e-53
Zm00001d003014,Zm00001d025866,gbM,unM,wgd,Different,gbM-unM,0.00745904,0.271928,0.0274302,7.87424e-08
Zm00001d003015,Zm00001d017274,unM,unM,wgd,Same,unM-unM,0.128231,3.9205,0.0327078,1.68588e-111
Zm00001d003015,Zm00001d051161,unM,teM,wgd,Different,unM-teM,0.127113,3.93472,0.0323054,8.9798e-125
Zm00001d003057,Zm00001d051143,unM,unM,wgd,Same,unM-unM,0.081222,1.24703,0.0651324,2.58232e-19
Zm00001d003068,Zm00001d051156,unM,unM,wgd,Same,unM-unM,0.111928,1.47552,0.0758569,9.43563e-40
Zm00001d003069,Zm00001d017264,unM,unM,wgd,Same,unM-unM,0.334166,4.38153,0.076267,6.78227e-149
Zm00001d003079,Zm00001d017246,unM,unM,wgd,Same,unM-unM,0.19249,3.86562,0.0497955,2.15664e-63
Zm00001d003090,Zm00001d051182,teM,teM,wgd,Same,teM-teM,0.177681,0.153977,1.15394,0.530703
Zm00001d003091,Zm00001d025814,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0611578,0.635258,0.0962725,4.70529e-21
Zm00001d003103,Zm00001d025808,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0544983,0.258725,0.210642,2.5917e-19
Zm00001d003108,Zm00001d017204,unM,unM,wgd,Same,unM-unM,0.187364,3.71301,0.0504615,1.43664e-39
Zm00001d003119,Zm00001d025795,gbM,teM,wgd,Different,gbM-teM,0.133152,0.282498,0.471337,5.14335e-11
Zm00001d003129,Zm00001d017186,unM,unM,wgd,Same,unM-unM,0.0990946,2.99942,0.033038,3.41329e-26
Zm00001d003157,Zm00001d025773,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0512685,0.342196,0.149822,2.69215e-21
Zm00001d003157,Zm00001d051056,gbM,gbM,wgd,Same,gbM-gbM,0.136555,2.06348,0.0661771,6.97858e-60
Zm00001d003226,Zm00001d025737,gbM,unM,wgd,Different,gbM-unM,0.0790814,0.279563,0.282875,5.31573e-05
Zm00001d003228,Zm00001d017135,unM,unM,wgd,Same,unM-unM,0.218926,2.28018,0.0960124,5.39376e-49
Zm00001d003248,Zm00001d025724,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0599066,0.188271,0.318194,0.000873759
Zm00001d003252,Zm00001d017119,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0611697,1.36578,0.0447874,2.67452e-90
Zm00001d003262,Zm00001d017110,gbM,gbM,wgd,Same,gbM-gbM,0.163683,1.83228,0.0893332,3.56483e-61
Zm00001d003264,Zm00001d017107,unM,unM,wgd,Same,unM-unM,0.18281,2.34855,0.0778398,7.26502e-20
Zm00001d003266,Zm00001d025710,gbM,unM,wgd,Different,gbM-unM,0.0395472,0.22263,0.177637,3.45743e-21
Zm00001d003281,Zm00001d025696,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.387892,4.32015,0.0897866,3.83328e-101
Zm00001d003287,Zm00001d017095,unM,unM,wgd,Same,unM-unM,0.247457,2.37309,0.104276,4.92603e-20
Zm00001d003292,Zm00001d017085,gbM,unM,wgd,Different,gbM-unM,0.104851,3.99169,0.0262674,1.00054e-91
Zm00001d003293,Zm00001d025684,gbM,unM,wgd,Different,gbM-unM,0.180887,0.717249,0.252195,3.63149e-18
Zm00001d003297,Zm00001d017079,unM,unM,wgd,Same,unM-unM,0.175938,4.13497,0.0425489,4.17059e-89
Zm00001d003322,Zm00001d017043,unM,unM,wgd,Same,unM-unM,0.282898,1.08242,0.261357,6.12693e-13
Zm00001d003328,Zm00001d025675,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0511785,0.222189,0.230338,2.56672e-14
Zm00001d003334,Zm00001d025667,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0823036,0.169693,0.485014,0.00221466
Zm00001d003335,Zm00001d025666,unM,teM,wgd,Different,unM-teM,0.252566,0.522982,0.482935,1.22307e-05
Zm00001d003336,Zm00001d050922,teM,teM,wgd,Same,teM-teM,0.862645,4.2131,0.204753,5.13425e-15
Zm00001d003355,Zm00001d017009,unM,unM,wgd,Same,unM-unM,0.470515,2.88957,0.162832,8.00819e-10
Zm00001d003375,Zm00001d050908,unM,unM,wgd,Same,unM-unM,0.19648,1.85572,0.105878,1.00232e-07
Zm00001d003400,Zm00001d050905,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.227291,2.0945,0.108518,5.27783e-18
Zm00001d003409,Zm00001d016957,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0503952,1.73546,0.0290385,1.16006e-21
Zm00001d003411,Zm00001d025616,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0367086,0.404235,0.0908099,8.62181e-12
Zm00001d003414,Zm00001d050893,unM,unM,wgd,Same,unM-unM,0.252295,1.67985,0.150189,3.73305e-23
Zm00001d003425,Zm00001d016940,unM,unM,wgd,Same,unM-unM,0.388928,1.75837,0.221187,1.8956e-06
Zm00001d003432,Zm00001d016934,unM,unM,wgd,Same,unM-unM,0.221634,3.85763,0.0574533,5.48843e-51
Zm00001d003438,Zm00001d025581,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0456602,0.12549,0.363855,1.73996e-07
Zm00001d003451,Zm00001d050861,unM,unM,wgd,Same,unM-unM,0.237398,3.73903,0.0634918,3.2082e-54
Zm00001d003468,Zm00001d050860,unM,unM,wgd,Same,unM-unM,0.282814,3.62709,0.0779728,0
Zm00001d003476,Zm00001d016918,gbM,unM,wgd,Different,gbM-unM,0.127452,1.20678,0.105613,6.86419e-38
Zm00001d003476,Zm00001d025570,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.00495824,0.110026,0.0450641,1.06728e-13
Zm00001d003477,Zm00001d016915,unM,unM,wgd,Same,unM-unM,0.109212,2.31053,0.0472671,2.88401e-131
Zm00001d003477,Zm00001d050850,unM,unM,wgd,Same,unM-unM,0.117986,2.19506,0.0537508,2.1739e-127
Zm00001d003493,Zm00001d016908,unM,unM,wgd,Same,unM-unM,0.00319867,0.784394,0.00407788,1.98216e-30
Zm00001d003497,Zm00001d050840,unM,unM,wgd,Same,unM-unM,0.429117,2.55959,0.167651,1.0301e-24
Zm00001d003502,Zm00001d025559,unM,teM,wgd,Different,unM-teM,0.128545,0.572977,0.224346,0.00136438
Zm00001d003505,Zm00001d025552,unM,teM,wgd,Different,unM-teM,0.292415,2.99531,0.0976243,2.51884e-21
Zm00001d003512,Zm00001d025545,gbM,teM,wgd,Different,gbM-teM,0.0438331,0.158084,0.277277,5.69839e-13
Zm00001d003544,Zm00001d025519,gbM,unM,wgd,Different,gbM-unM,0.052541,0.119265,0.440542,0.0187518
Zm00001d003572,Zm00001d016856,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.170084,1.04541,0.162697,3.65123e-50
Zm00001d003601,Zm00001d016838,gbM,gbM,wgd,Same,gbM-gbM,0.164756,1.47454,0.111734,1.85751e-65
Zm00001d003604,Zm00001d025462,gbM,unM,wgd,Different,gbM-unM,0.107836,0.360221,0.299361,1.13155e-08
Zm00001d003622,Zm00001d025449,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0618479,0.180677,0.342312,0.00522218
Zm00001d003626,Zm00001d016814,unM,unM,wgd,Same,unM-unM,0.238736,3.66146,0.0652023,4.56461e-29
Zm00001d003649,Zm00001d025431,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.063693,0.292189,0.217985,1.81863e-17
Zm00001d003659,Zm00001d016783,unM,unM,wgd,Same,unM-unM,0.0468987,1.97505,0.0237456,1.90306e-82
Zm00001d003673,Zm00001d016765,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.100517,1.03331,0.0972771,1.38771e-60
Zm00001d003685,Zm00001d025407,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.037254,0.256733,0.145108,7.04887e-09
Zm00001d003725,Zm00001d016723,unM,unM,wgd,Same,unM-unM,0.00267292,2.62337,0.00101889,0
Zm00001d003725,Zm00001d042730,unM,unM,wgd,Same,unM-unM,0.0106943,2.54114,0.00420847,0
Zm00001d003742,Zm00001d025375,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0870297,0.221479,0.392947,2.48878e-10
Zm00001d003745,Zm00001d016730,unM,unM,wgd,Same,unM-unM,0.22544,4.05198,0.0556369,6.42667e-61
Zm00001d003745,Zm00001d042738,unM,unM,wgd,Same,unM-unM,0.401753,3.99764,0.100497,3.05024e-66
Zm00001d003750,Zm00001d016731,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.15038,1.06769,0.140846,5.8769e-77
Zm00001d003751,Zm00001d016733,unM,unM,wgd,Same,unM-unM,0.174645,3.15989,0.0552692,6.23739e-29
Zm00001d003762,Zm00001d042753,unM,unM,wgd,Same,unM-unM,0.525744,3.72856,0.141005,9.36335e-21
Zm00001d003763,Zm00001d016743,unM,unM,wgd,Same,unM-unM,0.308387,3.15803,0.0976515,2.37889e-28
Zm00001d003769,Zm00001d016745,unM,unM,wgd,Same,unM-unM,0.302625,2.18583,0.138448,2.27493e-17
Zm00001d003773,Zm00001d025359,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0536502,0.168641,0.318133,8.09204e-10
Zm00001d003775,Zm00001d042760,unM,unM,wgd,Same,unM-unM,0.498152,3.7801,0.131783,5.76303e-29
Zm00001d003777,Zm00001d016703,unM,unM,wgd,Same,unM-unM,0.303241,2.77717,0.109191,0
Zm00001d003781,Zm00001d052551,unM,unM,wgd,Same,unM-unM,0.42572,3.34175,0.127394,0
Zm00001d003784,Zm00001d042767,unM,unM,wgd,Same,unM-unM,0.265885,3.77107,0.0705065,1.10446e-47
Zm00001d003800,Zm00001d016696,unM,unM,wgd,Same,unM-unM,0.189873,3.70153,0.0512957,2.45603e-65
Zm00001d003806,Zm00001d016693,unM,unM,wgd,Same,unM-unM,0.202187,2.71611,0.0744402,1.07044e-13
Zm00001d003806,Zm00001d052534,unM,unM,wgd,Same,unM-unM,0.400651,2.79413,0.14339,8.56078e-09
Zm00001d003807,Zm00001d052527,unM,unM,wgd,Same,unM-unM,0.394361,3.73542,0.105574,7.59826e-62
Zm00001d003817,Zm00001d016684,gbM,gbM,wgd,Same,gbM-gbM,0.132794,1.60976,0.0824933,1.81002e-122
Zm00001d003833,Zm00001d016671,unM,unM,wgd,Same,unM-unM,0.221145,1.61301,0.137101,2.17812e-18
Zm00001d003840,Zm00001d016669,unM,unM,wgd,Same,unM-unM,0.208431,1.36956,0.152188,5.24158e-34
Zm00001d003846,Zm00001d016665,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.147379,0.756452,0.194829,5.9751e-19
Zm00001d003847,Zm00001d016664,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.145242,0.796167,0.182426,1.22029e-72
Zm00001d003848,Zm00001d016662,unM,unM,wgd,Same,unM-unM,0.103304,1.3874,0.0744591,1.04647e-70
Zm00001d003848,Zm00001d025326,unM,teM,wgd,Different,unM-teM,0.0657555,0.259536,0.253357,2.09314e-14
Zm00001d003850,Zm00001d016648,unM,unM,wgd,Same,unM-unM,0.276125,1.96476,0.140539,5.64165e-28
Zm00001d003864,Zm00001d025300,gbM,unM,wgd,Different,gbM-unM,0.119511,0.162474,0.735571,0.0994835
Zm00001d003871,Zm00001d016623,unM,unM,wgd,Same,unM-unM,0.232532,3.52953,0.065882,2.32387e-30
Zm00001d003871,Zm00001d025298,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0451786,0.475825,0.0949481,1.50961e-18
Zm00001d003872,Zm00001d025294,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.0769505,0.159274,0.483133,0.0160079
Zm00001d003875,Zm00001d025291,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0741214,0.169641,0.43693,0.00976171
Zm00001d003884,Zm00001d016616,unM,unM,wgd,Same,unM-unM,0.55307,2.08167,0.265686,3.64312e-11
Zm00001d003923,Zm00001d025258,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0255047,0.14311,0.178217,3.57854e-12
Zm00001d003924,Zm00001d016588,unM,unM,wgd,Same,unM-unM,0.205182,4.02091,0.0510288,6.6931e-61
Zm00001d003938,Zm00001d016580,unM,unM,wgd,Same,unM-unM,0.535844,3.48894,0.153583,4.76194e-18
Zm00001d003949,Zm00001d025237,gbM,teM,wgd,Different,gbM-teM,0.0294179,0.122468,0.240209,1.18226e-10
Zm00001d003961,Zm00001d016568,unM,unM,wgd,Same,unM-unM,0.200376,1.23817,0.161833,0.000222046
