,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
22,aradu.V14167.gnm1.ann1.Aradu.02Q8Q,wgd,teM,aradu.V14167.gnm1.ann1.Aradu.Y8B4I,0.109721,0.29065,0.377502,1.246e-05
23,aradu.V14167.gnm1.ann1.Aradu.02VEY,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.NE8U1,0.216865,0.717099,0.30242,3.87073e-47
24,aradu.V14167.gnm1.ann1.Aradu.02XNW,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.E13C6,0.134916,0.837249,0.161142,1.76197e-11
25,aradu.V14167.gnm1.ann1.Aradu.031YC,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.GVH4D,0.147051,1.22262,0.120275,5.62883e-31
26,aradu.V14167.gnm1.ann1.Aradu.036DC,wgd,teM,aradu.V14167.gnm1.ann1.Aradu.ZBY90,0.0462029,0.0460957,1.00233,0.999106
27,aradu.V14167.gnm1.ann1.Aradu.03JH0,wgd,Unclassified,aradu.V14167.gnm1.ann1.Aradu.T908D,0.0734159,2.71579,0.027033,1.31122e-59
28,aradu.V14167.gnm1.ann1.Aradu.03N4G,wgd,Unclassified,aradu.V14167.gnm1.ann1.Aradu.S073D,0.228576,1.29774,0.176134,1.62364e-40
29,aradu.V14167.gnm1.ann1.Aradu.03UFM,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.ELJ56,0.202755,0.477985,0.424187,9.13597e-05
30,aradu.V14167.gnm1.ann1.Aradu.03X06,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.XJ0L1,0.226782,1.64752,0.13765,7.55737e-18
31,aradu.V14167.gnm1.ann1.Aradu.040TA,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.ZF48W,0.103306,1.10877,0.0931714,3.3561e-29
32,aradu.V14167.gnm1.ann1.Aradu.045XZ,wgd,Unclassified,aradu.V14167.gnm1.ann1.Aradu.W2VA5,0.00226612,1.07132,0.00211526,4.75043e-44
33,aradu.V14167.gnm1.ann1.Aradu.04DPI,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.R392I,0.184304,1.1758,0.156749,8.31205e-40
34,aradu.V14167.gnm1.ann1.Aradu.04E6I,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.XUN74,0.39858,1.33781,0.297934,1.65139e-08
35,aradu.V14167.gnm1.ann1.Aradu.04GXY,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.P5027,0.266549,1.58482,0.168189,2.87195e-48
36,aradu.V14167.gnm1.ann1.Aradu.04RDY,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.I2RY9,0.133301,1.11524,0.119527,7.37879e-23
37,aradu.V14167.gnm1.ann1.Aradu.0514U,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.R45LU,0.439576,2.52201,0.174296,8.12226e-19
38,aradu.V14167.gnm1.ann1.Aradu.052CR,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.XCE88,0.256289,1.68742,0.151883,3.23187e-70
39,aradu.V14167.gnm1.ann1.Aradu.053WE,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.E99UV,0.235659,2.01595,0.116898,4.47036e-31
40,aradu.V14167.gnm1.ann1.Aradu.0572C,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.29A27,0.657476,3.79642,0.173183,2.62738e-13
41,aradu.V14167.gnm1.ann1.Aradu.05H52,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.Y1RGP,0.211207,1.948,0.108423,8.29654e-37
42,aradu.V14167.gnm1.ann1.Aradu.05MVI,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.9YL2F,0.24677,2.2944,0.107553,6.10723e-22
43,aradu.V14167.gnm1.ann1.Aradu.060MU,wgd,Unclassified,aradu.V14167.gnm1.ann1.Aradu.7ME6F,0.327008,1.94508,0.168121,3.12432e-10
44,aradu.V14167.gnm1.ann1.Aradu.069GY,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.ILS7A,0.169185,1.37676,0.122887,1.64126e-31
45,aradu.V14167.gnm1.ann1.Aradu.06W1Y,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.H4EFI,0.227729,0.738026,0.308565,7.45514e-14
46,aradu.V14167.gnm1.ann1.Aradu.06XCL,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.FK4M3,0.091143,0.326563,0.279097,3.80316e-06
47,aradu.V14167.gnm1.ann1.Aradu.06Y10,wgd,teM,aradu.V14167.gnm1.ann1.Aradu.F00XS,0.148423,1.6357,0.0907398,3.42573e-36
48,aradu.V14167.gnm1.ann1.Aradu.07167,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.FTH70,0.276677,2.78858,0.0992179,2.81724e-23
49,aradu.V14167.gnm1.ann1.Aradu.073NL,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.KH176,0.135078,1.45923,0.092568,1.27224e-144
50,aradu.V14167.gnm1.ann1.Aradu.073WM,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.42FL5,0.219987,1.44812,0.151912,2.77123e-21
51,aradu.V14167.gnm1.ann1.Aradu.074JV,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.R6A9X,0.0994589,2.00783,0.0495356,3.56871e-67
52,aradu.V14167.gnm1.ann1.Aradu.075C2,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.3QJ3K,0.150768,4.17872,0.0360798,1.4346e-115
53,aradu.V14167.gnm1.ann1.Aradu.0768L,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.32F23,0.25569,0.716392,0.356914,1.29881e-10
54,aradu.V14167.gnm1.ann1.Aradu.079IW,wgd,teM,aradu.V14167.gnm1.ann1.Aradu.XMW6Q,0.0965676,0.11222,0.86052,0.676497
55,aradu.V14167.gnm1.ann1.Aradu.07AAJ,wgd,Unclassified,aradu.V14167.gnm1.ann1.Aradu.8Y6WE,0.31868,3.85761,0.0826108,1.45577e-31
56,aradu.V14167.gnm1.ann1.Aradu.07E2R,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.18TLF,0.350398,3.50063,0.100096,3.82908e-25
57,aradu.V14167.gnm1.ann1.Aradu.07IAJ,wgd,teM,aradu.V14167.gnm1.ann1.Aradu.C8IUW,0.0664155,0.69561,0.0954781,1.14913e-11
58,aradu.V14167.gnm1.ann1.Aradu.07LFN,wgd,teM,aradu.V14167.gnm1.ann1.Aradu.38T1L,0.243042,0.93197,0.260783,1.57343e-13
59,aradu.V14167.gnm1.ann1.Aradu.07P3B,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.5P5ZF,0.435014,1.11341,0.390703,0.00148028
60,aradu.V14167.gnm1.ann1.Aradu.07VUH,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.KD00B,0.20618,0.468411,0.440169,0.0189748
61,aradu.V14167.gnm1.ann1.Aradu.07VYH,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.MSQ8X,0.125398,0.879922,0.142511,2.83472e-21
62,aradu.V14167.gnm1.ann1.Aradu.07ZE9,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.7VQ43,0.13568,0.955489,0.142,2.34629e-25
63,aradu.V14167.gnm1.ann1.Aradu.085T6,wgd,teM,aradu.V14167.gnm1.ann1.Aradu.ZWN25,0.231331,1.5798,0.146431,1.40178e-59
64,aradu.V14167.gnm1.ann1.Aradu.08H0Q,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.ZFP7H,0.624906,3.30942,0.188826,1.63662e-13
65,aradu.V14167.gnm1.ann1.Aradu.08MKE,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.GB59Q,0.274591,1.92561,0.1426,7.95216e-72
66,aradu.V14167.gnm1.ann1.Aradu.08N9Z,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.FX2II,0.229197,1.96613,0.116573,1.41487e-64
67,aradu.V14167.gnm1.ann1.Aradu.08NF7,wgd,NA,aradu.V14167.gnm1.ann1.Aradu.D1GTJ,0.184154,0.876569,0.210085,3.62637e-05
68,aradu.V14167.gnm1.ann1.Aradu.08TAH,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.9T4H8,0.0936492,0.814603,0.114963,1.88173e-17
69,aradu.V14167.gnm1.ann1.Aradu.08WSJ,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.TY7A4,0.244113,4.23125,0.0576928,7.13303e-73
70,aradu.V14167.gnm1.ann1.Aradu.08Y2X,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.8PJ2J,0.234831,3.09077,0.0759784,2.87579e-62
71,aradu.V14167.gnm1.ann1.Aradu.094MD,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.BGK3K,0.150474,4.46757,0.0336815,8.05508e-161
72,aradu.V14167.gnm1.ann1.Aradu.096RP,wgd,NA,aradu.V14167.gnm1.ann1.Aradu.32S5E,NA,NA,NA,NA
73,aradu.V14167.gnm1.ann1.Aradu.09997,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.F9GKE,0.53319,2.38546,0.223516,6.05565e-06
74,aradu.V14167.gnm1.ann1.Aradu.09NV4,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.58WGM,0.101315,1.89664,0.0534184,1.0639e-94
75,aradu.V14167.gnm1.ann1.Aradu.09SAF,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.D11TE,0.199383,1.09405,0.182243,2.12529e-39
76,aradu.V14167.gnm1.ann1.Aradu.09XI6,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.SP65L,0.464671,4.75396,0.0977439,3.72417e-81
77,aradu.V14167.gnm1.ann1.Aradu.0A4QU,wgd,teM,aradu.V14167.gnm1.ann1.Aradu.T5P6I,0.278968,2.0914,0.133388,6.2289e-20
78,aradu.V14167.gnm1.ann1.Aradu.0A8NK,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.4QT4U,0.448148,3.91113,0.114583,8.85126e-26
79,aradu.V14167.gnm1.ann1.Aradu.0AD0I,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.CD22H,0.182057,2.1498,0.0846857,9.07247e-37
80,aradu.V14167.gnm1.ann1.Aradu.0AE9J,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.QHM7I,0.196837,0.493241,0.399068,0.00687818
81,aradu.V14167.gnm1.ann1.Aradu.0AP8V,wgd,teM,aradu.V14167.gnm1.ann1.Aradu.LU0J2,0.148881,0.31555,0.471814,0.000770264
82,aradu.V14167.gnm1.ann1.Aradu.0AT27,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.C5GQ0,0.232392,0.743145,0.312714,1.14855e-22
83,aradu.V14167.gnm1.ann1.Aradu.0AW7C,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.W9TQV,0.266691,1.15313,0.231276,1.70477e-29
84,aradu.V14167.gnm1.ann1.Aradu.0B4KA,wgd,Unclassified,aradu.V14167.gnm1.ann1.Aradu.DP4NA,0.132631,1.42877,0.0928289,2.31401e-37
85,aradu.V14167.gnm1.ann1.Aradu.0BA89,wgd,Unclassified,aradu.V14167.gnm1.ann1.Aradu.TPT3X,0.162025,1.03593,0.156406,1.5854e-16
86,aradu.V14167.gnm1.ann1.Aradu.0C0S7,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.C9I9A,0.37698,1.69238,0.222751,1.89627e-10
87,aradu.V14167.gnm1.ann1.Aradu.0C27S,wgd,Unclassified,aradu.V14167.gnm1.ann1.Aradu.HBL25,0.178448,1.33957,0.133212,1.65021e-22
88,aradu.V14167.gnm1.ann1.Aradu.0C55M,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.IS9ZH,0.141043,0.83514,0.168886,1.11203e-36
89,aradu.V14167.gnm1.ann1.Aradu.0C6YR,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.346ET,0.0870681,0.870372,0.100035,8.89868e-15
90,aradu.V14167.gnm1.ann1.Aradu.0CM87,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.Y4ACF,0.148685,1.85764,0.0800397,9.76075e-58
91,aradu.V14167.gnm1.ann1.Aradu.0DZ84,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.QV5DJ,0.360923,1.39543,0.258647,1.17862e-26
92,aradu.V14167.gnm1.ann1.Aradu.0E2DC,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.QED65,0.384601,1.91562,0.200771,5.92063e-21
93,aradu.V14167.gnm1.ann1.Aradu.0ER06,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.XHF5N,0.0673633,1.02008,0.0660372,6.92386e-113
94,aradu.V14167.gnm1.ann1.Aradu.0G0TP,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.UNY97,0.128753,1.60626,0.0801568,1.91734e-59
95,aradu.V14167.gnm1.ann1.Aradu.0G6ZX,wgd,teM,aradu.V14167.gnm1.ann1.Aradu.GJI8M,0.062059,0.0428554,1.4481,0.360267
96,aradu.V14167.gnm1.ann1.Aradu.0G778,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.125DB,0.339207,1.7448,0.194411,1.19247e-14
97,aradu.V14167.gnm1.ann1.Aradu.0G8MU,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.63V1S,0.0784789,0.962063,0.0815736,4.40332e-91
98,aradu.V14167.gnm1.ann1.Aradu.0GH1S,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.J1VPN,0.18706,1.16603,0.160425,5.09914e-23
99,aradu.V14167.gnm1.ann1.Aradu.0GZ0B,wgd,Unclassified,aradu.V14167.gnm1.ann1.Aradu.3U187,0.251283,0.890363,0.282225,1.04286e-29
100,aradu.V14167.gnm1.ann1.Aradu.0H0ZC,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.YE325,0.602473,2.14166,0.281311,4.68975e-09
101,aradu.V14167.gnm1.ann1.Aradu.0H2L9,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.1X84T,0.125911,1.83443,0.0686378,1.13157e-43
102,aradu.V14167.gnm1.ann1.Aradu.0HG1Q,wgd,teM,aradu.V14167.gnm1.ann1.Aradu.I5YJE,0.0396669,0.0599225,0.661971,0.164745
103,aradu.V14167.gnm1.ann1.Aradu.0HM6U,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.716Q8,0.133068,1.04879,0.126878,1.74707e-51
104,aradu.V14167.gnm1.ann1.Aradu.0I1GU,wgd,Unclassified,aradu.V14167.gnm1.ann1.Aradu.0LK1J,0.0188369,0.695691,0.0270765,2.50251e-33
105,aradu.V14167.gnm1.ann1.Aradu.0IC1L,wgd,Unclassified,aradu.V14167.gnm1.ann1.Aradu.NI3N5,0.249285,1.86604,0.13359,2.47244e-42
106,aradu.V14167.gnm1.ann1.Aradu.0IR2T,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.01CF0,0.3029,4.32899,0.0699703,1.57386e-34
107,aradu.V14167.gnm1.ann1.Aradu.0J14C,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.T9BNB,0.0633575,1.48635,0.0426263,2.68809e-12
108,aradu.V14167.gnm1.ann1.Aradu.0J22Z,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.Y0CIM,NA,1.53276,1.74129e-12,NA
109,aradu.V14167.gnm1.ann1.Aradu.0JH6H,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.W8ZLZ,0.375531,2.94723,0.127418,4.70516e-66
110,aradu.V14167.gnm1.ann1.Aradu.0JT6M,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.CG4KR,0.192398,0.630935,0.304941,5.66099e-12
111,aradu.V14167.gnm1.ann1.Aradu.0KB9L,wgd,teM,aradu.V14167.gnm1.ann1.Aradu.VPC5P,0.108231,2.01885,0.0536101,4.92831e-123
112,aradu.V14167.gnm1.ann1.Aradu.0KF8R,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.27Y2W,0.29331,1.91722,0.152987,1.19834e-30
113,aradu.V14167.gnm1.ann1.Aradu.0KI7V,wgd,Unclassified,aradu.V14167.gnm1.ann1.Aradu.HD87I,0.324839,4.13551,0.0785487,8.32699e-85
114,aradu.V14167.gnm1.ann1.Aradu.0LK1J,wgd,Unclassified,aradu.V14167.gnm1.ann1.Aradu.0I1GU,0.0188369,0.695691,0.0270765,2.50251e-33
115,aradu.V14167.gnm1.ann1.Aradu.0LP8B,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.D9ISK,0.226009,1.49327,0.151352,1.47636e-22
116,aradu.V14167.gnm1.ann1.Aradu.0M3HI,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.R549P,0.111202,2.25912,0.0492238,8.17175e-68
117,aradu.V14167.gnm1.ann1.Aradu.0M659,wgd,Unclassified,aradu.V14167.gnm1.ann1.Aradu.34VYW,0.365724,2.14806,0.170258,5.79345e-09
118,aradu.V14167.gnm1.ann1.Aradu.0M9X8,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.L3677,0.0793576,1.00055,0.0793136,5.02614e-45
119,aradu.V14167.gnm1.ann1.Aradu.0ME59,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.Y2XHP,0.216788,0.936767,0.231422,3.47543e-27
120,aradu.V14167.gnm1.ann1.Aradu.0N699,wgd,teM,aradu.V14167.gnm1.ann1.Aradu.KR2MI,0.292334,0.65174,0.448544,7.2287e-07
121,aradu.V14167.gnm1.ann1.Aradu.0NC5M,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.VG4AF,0.295719,0.973273,0.30384,9.89719e-13
122,aradu.V14167.gnm1.ann1.Aradu.0NM9S,wgd,teM,aradu.V14167.gnm1.ann1.Aradu.4EE9A,0.369005,0.475367,0.776253,0.51239
123,aradu.V14167.gnm1.ann1.Aradu.0P5PN,wgd,NA,aradu.V14167.gnm1.ann1.Aradu.UR0EA,0.486821,2.90454,0.167607,1.00118e-11
124,aradu.V14167.gnm1.ann1.Aradu.0P7PW,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.JT5HU,0.366984,1.51094,0.242885,5.3942e-29
125,aradu.V14167.gnm1.ann1.Aradu.0Q088,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.CCD5X,0.0681522,0.86257,0.0790106,1.98705e-15
126,aradu.V14167.gnm1.ann1.Aradu.0Q24I,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.GD6AN,0.235611,3.18487,0.0739782,5.71894e-47
127,aradu.V14167.gnm1.ann1.Aradu.0Q5NS,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.NVB9V,0.24267,3.71285,0.0653593,4.02795e-35
128,aradu.V14167.gnm1.ann1.Aradu.0QH3E,wgd,teM,aradu.V14167.gnm1.ann1.Aradu.CDM5G,0.509482,3.25753,0.156401,2.49124e-13
129,aradu.V14167.gnm1.ann1.Aradu.0QN5D,wgd,Unclassified,aradu.V14167.gnm1.ann1.Aradu.NK4N0,0.167748,2.46153,0.0681479,3.69943e-62
130,aradu.V14167.gnm1.ann1.Aradu.0QP9J,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.K10TZ,0.444345,2.12389,0.209212,7.16892e-36
131,aradu.V14167.gnm1.ann1.Aradu.0QQ3Z,wgd,Unclassified,aradu.V14167.gnm1.ann1.Aradu.003TN,0.154378,1.603,0.096306,7.7634e-32
132,aradu.V14167.gnm1.ann1.Aradu.0R425,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.LS7GT,0.103298,0.699695,0.147633,1.24011e-28
133,aradu.V14167.gnm1.ann1.Aradu.0RG1D,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.R23AB,0.27339,1.11659,0.244845,1.37528e-19
134,aradu.V14167.gnm1.ann1.Aradu.0S3RJ,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.AUK8M,0.248728,4.47621,0.0555667,9.27412e-92
135,aradu.V14167.gnm1.ann1.Aradu.0SC6H,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.DF8UA,0.22059,2.01035,0.109727,1.57358e-38
136,aradu.V14167.gnm1.ann1.Aradu.0SN1Y,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.ZDS2P,0.405429,4.76136,0.0851497,1.63877e-134
137,aradu.V14167.gnm1.ann1.Aradu.0T2FP,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.DM0HD,0.11196,2.71145,0.0412917,1.52642e-51
138,aradu.V14167.gnm1.ann1.Aradu.0U66V,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.AKB12,0.27405,0.995348,0.275331,2.55159e-11
139,aradu.V14167.gnm1.ann1.Aradu.0UC7C,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.KV0LC,0.186233,0.836481,0.222638,7.12635e-73
140,aradu.V14167.gnm1.ann1.Aradu.0UH5R,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.U2T5A,0.252252,4.43043,0.0569362,1.37527e-107
141,aradu.V14167.gnm1.ann1.Aradu.0V01P,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.S7RWC,0.153731,1.04193,0.147544,6.97638e-86
142,aradu.V14167.gnm1.ann1.Aradu.0V1S8,wgd,teM,aradu.V14167.gnm1.ann1.Aradu.D0JNL,0.321351,2.19314,0.146526,1.91257e-11
143,aradu.V14167.gnm1.ann1.Aradu.0V2BM,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.7GX01,0.264765,2.03027,0.130408,1.28629e-19
144,aradu.V14167.gnm1.ann1.Aradu.0V2LT,wgd,NA,aradu.V14167.gnm1.ann1.Aradu.75PY6,0.00642338,0.0455427,0.141041,0.0251295
145,aradu.V14167.gnm1.ann1.Aradu.0V9QN,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.RZ908,0.196744,0.652806,0.301382,7.23488e-21
146,aradu.V14167.gnm1.ann1.Aradu.0VF1H,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.RY6HH,0.167626,1.26051,0.132983,1.31836e-37
147,aradu.V14167.gnm1.ann1.Aradu.0WP1T,wgd,Unclassified,aradu.V14167.gnm1.ann1.Aradu.JJ0LZ,0.0790781,1.39655,0.0566239,6.26765e-58
148,aradu.V14167.gnm1.ann1.Aradu.0WU0I,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.YQ4IR,0.428583,2.38909,0.179392,4.68241e-15
149,aradu.V14167.gnm1.ann1.Aradu.0X9JH,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.VV48V,0.517136,1.27381,0.405975,6.08098e-16
150,aradu.V14167.gnm1.ann1.Aradu.0XB6R,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.W9NWV,0.110063,2.19667,0.0501045,8.52098e-15
151,aradu.V14167.gnm1.ann1.Aradu.0XH9I,wgd,gbM,aradu.V14167.gnm1.ann1.Aradu.NL01W,0.105713,0.985891,0.107226,1.14098e-102
152,aradu.V14167.gnm1.ann1.Aradu.0Y7XH,wgd,teM,aradu.V14167.gnm1.ann1.Aradu.F6RZQ,0.510573,3.67861,0.138795,4.59484e-21
153,aradu.V14167.gnm1.ann1.Aradu.0YU93,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.PG28A,0.326472,3.99281,0.0817649,1.24855e-17
154,aradu.V14167.gnm1.ann1.Aradu.0Z7KI,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.W3H15,0.167937,2.47295,0.0679097,2.76961e-68
155,aradu.V14167.gnm1.ann1.Aradu.0Z8XN,wgd,Unmethylated,aradu.V14167.gnm1.ann1.Aradu.XA7IS,0.17778,1.68312,0.105626,1.04854e-53
