Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
aradu.V14167.gnm1.ann1.Aradu.0DZ84,aradu.V14167.gnm1.ann1.Aradu.QV5DJ,gbM,gbM,wgd,Same,gbM-gbM,0.360923,1.39543,0.258647,1.17862e-26
aradu.V14167.gnm1.ann1.Aradu.0G778,aradu.V14167.gnm1.ann1.Aradu.125DB,gbM,unM,wgd,Different,gbM-unM,0.339207,1.7448,0.194411,1.19247e-14
aradu.V14167.gnm1.ann1.Aradu.0GH1S,aradu.V14167.gnm1.ann1.Aradu.J1VPN,gbM,gbM,wgd,Same,gbM-gbM,0.18706,1.16603,0.160425,5.09914e-23
aradu.V14167.gnm1.ann1.Aradu.0GZ0B,aradu.V14167.gnm1.ann1.Aradu.3U187,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.251283,0.890363,0.282225,1.04286e-29
aradu.V14167.gnm1.ann1.Aradu.0H0ZC,aradu.V14167.gnm1.ann1.Aradu.YE325,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.602473,2.14166,0.281311,4.68975e-09
aradu.V14167.gnm1.ann1.Aradu.0H2L9,aradu.V14167.gnm1.ann1.Aradu.1X84T,unM,unM,wgd,Same,unM-unM,0.125911,1.83443,0.0686378,1.13157e-43
aradu.V14167.gnm1.ann1.Aradu.0HG1Q,aradu.V14167.gnm1.ann1.Aradu.9Q07D,teM,teM,wgd,Same,teM-teM,0.0670035,0.154739,0.433009,0.000415077
aradu.V14167.gnm1.ann1.Aradu.0HG1Q,aradu.V14167.gnm1.ann1.Aradu.I5YJE,teM,teM,wgd,Same,teM-teM,0.0396669,0.0599225,0.661971,0.164745
aradu.V14167.gnm1.ann1.Aradu.0HG1Q,aradu.V14167.gnm1.ann1.Aradu.TSI1B,teM,teM,wgd,Same,teM-teM,0.0540626,0.121186,0.446113,0.00104105
aradu.V14167.gnm1.ann1.Aradu.0HM6U,aradu.V14167.gnm1.ann1.Aradu.716Q8,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.133068,1.04879,0.126878,1.74707e-51
aradu.V14167.gnm1.ann1.Aradu.0I1GU,aradu.V14167.gnm1.ann1.Aradu.0LK1J,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0188369,0.695691,0.0270765,2.50251e-33
aradu.V14167.gnm1.ann1.Aradu.0IR2T,aradu.V14167.gnm1.ann1.Aradu.01CF0,unM,unM,wgd,Same,unM-unM,0.3029,4.32899,0.0699703,1.57386e-34
aradu.V14167.gnm1.ann1.Aradu.0J22Z,aradu.V14167.gnm1.ann1.Aradu.Y0CIM,unM,unM,wgd,Same,unM-unM,NA,1.53276,1.74129e-12,NA
aradu.V14167.gnm1.ann1.Aradu.0JT6M,aradu.V14167.gnm1.ann1.Aradu.CG4KR,gbM,gbM,wgd,Same,gbM-gbM,0.192398,0.630935,0.304941,5.66099e-12
aradu.V14167.gnm1.ann1.Aradu.0KF8R,aradu.V14167.gnm1.ann1.Aradu.27Y2W,unM,unM,wgd,Same,unM-unM,0.29331,1.91722,0.152987,1.19834e-30
aradu.V14167.gnm1.ann1.Aradu.0LP8B,aradu.V14167.gnm1.ann1.Aradu.D9ISK,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.226009,1.49327,0.151352,1.47636e-22
aradu.V14167.gnm1.ann1.Aradu.0N699,aradu.V14167.gnm1.ann1.Aradu.KR2MI,teM,teM,wgd,Same,teM-teM,0.292334,0.65174,0.448544,7.2287e-07
aradu.V14167.gnm1.ann1.Aradu.0NM9S,aradu.V14167.gnm1.ann1.Aradu.4EE9A,teM,teM,wgd,Same,teM-teM,0.369005,0.475367,0.776253,0.51239
aradu.V14167.gnm1.ann1.Aradu.0P7PW,aradu.V14167.gnm1.ann1.Aradu.JT5HU,gbM,gbM,wgd,Same,gbM-gbM,0.366984,1.51094,0.242885,5.3942e-29
aradu.V14167.gnm1.ann1.Aradu.0Q088,aradu.V14167.gnm1.ann1.Aradu.CCD5X,gbM,unM,wgd,Different,gbM-unM,0.0681522,0.86257,0.0790106,1.98705e-15
aradu.V14167.gnm1.ann1.Aradu.0Q5NS,aradu.V14167.gnm1.ann1.Aradu.NVB9V,unM,unM,wgd,Same,unM-unM,0.24267,3.71285,0.0653593,4.02795e-35
aradu.V14167.gnm1.ann1.Aradu.0QH3E,aradu.V14167.gnm1.ann1.Aradu.CDM5G,teM,teM,wgd,Same,teM-teM,0.509482,3.25753,0.156401,2.49124e-13
aradu.V14167.gnm1.ann1.Aradu.0QP9J,aradu.V14167.gnm1.ann1.Aradu.K10TZ,gbM,unM,wgd,Different,gbM-unM,0.444345,2.12389,0.209212,7.16892e-36
aradu.V14167.gnm1.ann1.Aradu.0RG1D,aradu.V14167.gnm1.ann1.Aradu.R23AB,unM,unM,wgd,Same,unM-unM,0.27339,1.11659,0.244845,1.37528e-19
aradu.V14167.gnm1.ann1.Aradu.0S3RJ,aradu.V14167.gnm1.ann1.Aradu.AUK8M,unM,unM,wgd,Same,unM-unM,0.248728,4.47621,0.0555667,9.27412e-92
aradu.V14167.gnm1.ann1.Aradu.0SN1Y,aradu.V14167.gnm1.ann1.Aradu.ZDS2P,gbM,teM,wgd,Different,gbM-teM,0.405429,4.76136,0.0851497,1.63877e-134
aradu.V14167.gnm1.ann1.Aradu.0T2FP,aradu.V14167.gnm1.ann1.Aradu.DM0HD,gbM,teM,wgd,Different,gbM-teM,0.11196,2.71145,0.0412917,1.52642e-51
aradu.V14167.gnm1.ann1.Aradu.0U66V,aradu.V14167.gnm1.ann1.Aradu.AKB12,unM,unM,wgd,Same,unM-unM,0.27405,0.995348,0.275331,2.55159e-11
aradu.V14167.gnm1.ann1.Aradu.0UC7C,aradu.V14167.gnm1.ann1.Aradu.KV0LC,gbM,gbM,wgd,Same,gbM-gbM,0.186233,0.836481,0.222638,7.12635e-73
aradu.V14167.gnm1.ann1.Aradu.0UH5R,aradu.V14167.gnm1.ann1.Aradu.U2T5A,unM,unM,wgd,Same,unM-unM,0.252252,4.43043,0.0569362,1.37527e-107
aradu.V14167.gnm1.ann1.Aradu.0V1S8,aradu.V14167.gnm1.ann1.Aradu.D0JNL,teM,teM,wgd,Same,teM-teM,0.321351,2.19314,0.146526,1.91257e-11
aradu.V14167.gnm1.ann1.Aradu.0VF1H,aradu.V14167.gnm1.ann1.Aradu.RY6HH,unM,unM,wgd,Same,unM-unM,0.167626,1.26051,0.132983,1.31836e-37
aradu.V14167.gnm1.ann1.Aradu.0XH9I,aradu.V14167.gnm1.ann1.Aradu.NL01W,gbM,gbM,wgd,Same,gbM-gbM,0.105713,0.985891,0.107226,1.14098e-102
aradu.V14167.gnm1.ann1.Aradu.0Z8XN,aradu.V14167.gnm1.ann1.Aradu.XA7IS,unM,teM,wgd,Different,unM-teM,0.17778,1.68312,0.105626,1.04854e-53
aradu.V14167.gnm1.ann1.Aradu.1011L,aradu.V14167.gnm1.ann1.Aradu.0ZG9F,unM,unM,wgd,Same,unM-unM,0.0435755,1.00846,0.04321,4.47252e-150
aradu.V14167.gnm1.ann1.Aradu.10WEW,aradu.V14167.gnm1.ann1.Aradu.IM9AT,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0614634,2.58756,0.0237534,1.4258e-111
aradu.V14167.gnm1.ann1.Aradu.117B0,aradu.V14167.gnm1.ann1.Aradu.TV5GQ,unM,unM,wgd,Same,unM-unM,0.457479,4.65381,0.098302,2.17106e-09
aradu.V14167.gnm1.ann1.Aradu.11DJA,aradu.V14167.gnm1.ann1.Aradu.YC5B5,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.0517174,4.04934,0.0127718,2.00894e-113
aradu.V14167.gnm1.ann1.Aradu.11KMG,aradu.V14167.gnm1.ann1.Aradu.F1K6X,gbM,unM,wgd,Different,gbM-unM,0.109331,3.84635,0.0284246,1.57981e-62
aradu.V14167.gnm1.ann1.Aradu.1235N,aradu.V14167.gnm1.ann1.Aradu.N2X1B,gbM,gbM,wgd,Same,gbM-gbM,0.188201,1.4969,0.125728,2.29384e-53
aradu.V14167.gnm1.ann1.Aradu.12QMV,aradu.V14167.gnm1.ann1.Aradu.DY6W4,gbM,gbM,wgd,Same,gbM-gbM,0.762969,2.64244,0.288737,1.58353e-29
aradu.V14167.gnm1.ann1.Aradu.12QMV,aradu.V14167.gnm1.ann1.Aradu.I7GWA,gbM,gbM,wgd,Same,gbM-gbM,0.4079,0.964901,0.422738,1.95475e-11
aradu.V14167.gnm1.ann1.Aradu.12WE9,aradu.V14167.gnm1.ann1.Aradu.L2TEA,unM,teM,wgd,Different,unM-teM,0.15499,3.03528,0.051063,7.39064e-25
aradu.V14167.gnm1.ann1.Aradu.131HS,aradu.V14167.gnm1.ann1.Aradu.ZA11V,gbM,gbM,wgd,Same,gbM-gbM,0.139451,0.761141,0.183214,1.34748e-52
aradu.V14167.gnm1.ann1.Aradu.137AN,aradu.V14167.gnm1.ann1.Aradu.465JP,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.203058,1.48725,0.136533,2.03565e-28
aradu.V14167.gnm1.ann1.Aradu.13TYF,aradu.V14167.gnm1.ann1.Aradu.K5GT3,gbM,gbM,wgd,Same,gbM-gbM,0.0996183,1.51829,0.0656122,4.16391e-91
aradu.V14167.gnm1.ann1.Aradu.14261,aradu.V14167.gnm1.ann1.Aradu.25FFG,gbM,gbM,wgd,Same,gbM-gbM,0.187709,1.33057,0.141074,2.10236e-68
aradu.V14167.gnm1.ann1.Aradu.14WTD,aradu.V14167.gnm1.ann1.Aradu.P9CN5,unM,unM,wgd,Same,unM-unM,0.214029,1.22053,0.175357,2.9692e-47
aradu.V14167.gnm1.ann1.Aradu.15BQ1,aradu.V14167.gnm1.ann1.Aradu.V5WI7,unM,teM,wgd,Different,unM-teM,0.184673,1.84966,0.0998417,8.17549e-51
aradu.V14167.gnm1.ann1.Aradu.15FCW,aradu.V14167.gnm1.ann1.Aradu.MRW76,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.0589487,0.517318,0.113951,2.30097e-24
aradu.V14167.gnm1.ann1.Aradu.15MGK,aradu.V14167.gnm1.ann1.Aradu.GPT8Y,gbM,gbM,wgd,Same,gbM-gbM,0.193927,0.712968,0.272,1.14138e-32
aradu.V14167.gnm1.ann1.Aradu.15QSN,aradu.V14167.gnm1.ann1.Aradu.A0ESY,unM,teM,wgd,Different,unM-teM,0.130856,0.928711,0.1409,2.16578e-24
aradu.V14167.gnm1.ann1.Aradu.162IL,aradu.V14167.gnm1.ann1.Aradu.EX55Q,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.230337,1.06334,0.216617,3.37386e-34
aradu.V14167.gnm1.ann1.Aradu.1659P,aradu.V14167.gnm1.ann1.Aradu.2ZK8F,gbM,gbM,wgd,Same,gbM-gbM,0.142038,1.24608,0.113988,3.69983e-93
aradu.V14167.gnm1.ann1.Aradu.168ME,aradu.V14167.gnm1.ann1.Aradu.AVD8P,gbM,gbM,wgd,Same,gbM-gbM,0.0471017,0.905421,0.0520219,1.07968e-138
aradu.V14167.gnm1.ann1.Aradu.16YSS,aradu.V14167.gnm1.ann1.Aradu.947EB,unM,unM,wgd,Same,unM-unM,0.653021,1.03076,0.633531,0.0289726
aradu.V14167.gnm1.ann1.Aradu.16Z19,aradu.V14167.gnm1.ann1.Aradu.1375G,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.20699,0.887249,0.233294,4.59362e-17
aradu.V14167.gnm1.ann1.Aradu.175L3,aradu.V14167.gnm1.ann1.Aradu.F0Y0D,unM,unM,wgd,Same,unM-unM,0.151536,1.73932,0.0871239,1.63629e-63
aradu.V14167.gnm1.ann1.Aradu.17DUP,aradu.V14167.gnm1.ann1.Aradu.YN99B,unM,unM,wgd,Same,unM-unM,0.251761,3.13224,0.0803774,4.33254e-18
aradu.V14167.gnm1.ann1.Aradu.183XK,aradu.V14167.gnm1.ann1.Aradu.UD253,unM,unM,wgd,Same,unM-unM,0.14427,1.76851,0.081577,1.27473e-44
aradu.V14167.gnm1.ann1.Aradu.18HYX,aradu.V14167.gnm1.ann1.Aradu.UA2WE,gbM,gbM,wgd,Same,gbM-gbM,0.0894819,0.69944,0.127934,2.75915e-37
aradu.V14167.gnm1.ann1.Aradu.1903I,aradu.V14167.gnm1.ann1.Aradu.7G8QU,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.360056,1.93679,0.185903,2.60033e-51
aradu.V14167.gnm1.ann1.Aradu.1935X,aradu.V14167.gnm1.ann1.Aradu.MG2E6,gbM,unM,wgd,Different,gbM-unM,0.188117,0.928591,0.202583,1.0969e-50
aradu.V14167.gnm1.ann1.Aradu.195HY,aradu.V14167.gnm1.ann1.Aradu.K6EFY,gbM,gbM,wgd,Same,gbM-gbM,0.105808,1.04907,0.100859,1.42373e-25
aradu.V14167.gnm1.ann1.Aradu.196BE,aradu.V14167.gnm1.ann1.Aradu.2J9A4,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0961598,0.940109,0.102286,5.16322e-95
aradu.V14167.gnm1.ann1.Aradu.19EUZ,aradu.V14167.gnm1.ann1.Aradu.A24GM,gbM,teM,wgd,Different,gbM-teM,0.776553,1.54964,0.501117,9.67819e-06
aradu.V14167.gnm1.ann1.Aradu.19TQA,aradu.V14167.gnm1.ann1.Aradu.B1UPD,gbM,teM,wgd,Different,gbM-teM,0.166423,1.39741,0.119094,6.04295e-37
aradu.V14167.gnm1.ann1.Aradu.19YSM,aradu.V14167.gnm1.ann1.Aradu.S0JY2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.211924,2.19846,0.0963966,5.0076e-46
aradu.V14167.gnm1.ann1.Aradu.19YSM,aradu.V14167.gnm1.ann1.Aradu.ZEU97,unM,unM,wgd,Same,unM-unM,0.31208,4.29463,0.0726676,5.9872e-107
aradu.V14167.gnm1.ann1.Aradu.1B80H,aradu.V14167.gnm1.ann1.Aradu.7N2H0,teM,teM,wgd,Same,teM-teM,0.199434,2.51199,0.0793929,1.256e-63
aradu.V14167.gnm1.ann1.Aradu.1C9AQ,aradu.V14167.gnm1.ann1.Aradu.QY8DW,unM,unM,wgd,Same,unM-unM,0.438085,1.63947,0.267211,1.0839e-07
aradu.V14167.gnm1.ann1.Aradu.1D6DD,aradu.V14167.gnm1.ann1.Aradu.45HCQ,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0390076,0.478026,0.0816014,1.78693e-19
aradu.V14167.gnm1.ann1.Aradu.1DM8H,aradu.V14167.gnm1.ann1.Aradu.8K8KA,teM,teM,wgd,Same,teM-teM,0.118275,0.33114,0.357176,8.67112e-08
aradu.V14167.gnm1.ann1.Aradu.1E1I2,aradu.V14167.gnm1.ann1.Aradu.R14FY,gbM,gbM,wgd,Same,gbM-gbM,0.247493,0.861526,0.287273,3.53141e-25
aradu.V14167.gnm1.ann1.Aradu.1E97C,aradu.V14167.gnm1.ann1.Aradu.U4S3Y,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.185938,1.72302,0.107914,4.1607e-198
aradu.V14167.gnm1.ann1.Aradu.1E9H5,aradu.V14167.gnm1.ann1.Aradu.25DC4,gbM,unM,wgd,Different,gbM-unM,0.257705,0.859165,0.299949,1.75839e-20
aradu.V14167.gnm1.ann1.Aradu.1E9H5,aradu.V14167.gnm1.ann1.Aradu.LY9Z0,gbM,gbM,wgd,Same,gbM-gbM,0.212721,4.36889,0.04869,1.65133e-87
aradu.V14167.gnm1.ann1.Aradu.1G3YF,aradu.V14167.gnm1.ann1.Aradu.17B05,unM,unM,wgd,Same,unM-unM,0.20681,2.02853,0.101951,3.55028e-106
aradu.V14167.gnm1.ann1.Aradu.1GP2E,aradu.V14167.gnm1.ann1.Aradu.DY6HA,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.21628,1.25016,0.173002,1.50831e-14
aradu.V14167.gnm1.ann1.Aradu.1H2UR,aradu.V14167.gnm1.ann1.Aradu.I15U8,unM,unM,wgd,Same,unM-unM,0.265277,3.73777,0.070972,1.0892e-46
aradu.V14167.gnm1.ann1.Aradu.1H66Y,aradu.V14167.gnm1.ann1.Aradu.U838H,unM,teM,wgd,Different,unM-teM,0.317338,1.82139,0.174229,2.24639e-23
aradu.V14167.gnm1.ann1.Aradu.1H7JT,aradu.V14167.gnm1.ann1.Aradu.JRV68,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.217266,1.10633,0.196384,8.41997e-17
aradu.V14167.gnm1.ann1.Aradu.1HI9W,aradu.V14167.gnm1.ann1.Aradu.EX20N,gbM,gbM,wgd,Same,gbM-gbM,0.182718,0.876924,0.208363,9.87849e-62
aradu.V14167.gnm1.ann1.Aradu.1HX6J,aradu.V14167.gnm1.ann1.Aradu.LT37C,unM,unM,wgd,Same,unM-unM,0.143914,0.788038,0.182624,6.2429e-31
aradu.V14167.gnm1.ann1.Aradu.1I73Q,aradu.V14167.gnm1.ann1.Aradu.WM2AE,gbM,gbM,wgd,Same,gbM-gbM,0.295911,2.03821,0.145182,9.82622e-21
aradu.V14167.gnm1.ann1.Aradu.1IM7V,aradu.V14167.gnm1.ann1.Aradu.VQ1MT,gbM,unM,wgd,Different,gbM-unM,0.152356,1.00316,0.151877,5.98681e-57
aradu.V14167.gnm1.ann1.Aradu.1IX3W,aradu.V14167.gnm1.ann1.Aradu.V5158,gbM,unM,wgd,Different,gbM-unM,0.17107,0.770368,0.222063,1.69738e-09
aradu.V14167.gnm1.ann1.Aradu.1K1CT,aradu.V14167.gnm1.ann1.Aradu.KB518,gbM,unM,wgd,Different,gbM-unM,0.180573,1.14589,0.157583,1.50292e-91
aradu.V14167.gnm1.ann1.Aradu.1L6HR,aradu.V14167.gnm1.ann1.Aradu.RM381,unM,unM,wgd,Same,unM-unM,0.221656,1.91381,0.115819,7.40408e-47
aradu.V14167.gnm1.ann1.Aradu.1LG94,aradu.V14167.gnm1.ann1.Aradu.KT95M,gbM,gbM,wgd,Same,gbM-gbM,0.175818,0.907795,0.193676,4.08664e-54
aradu.V14167.gnm1.ann1.Aradu.1NV6M,aradu.V14167.gnm1.ann1.Aradu.XYP7M,gbM,gbM,wgd,Same,gbM-gbM,0.0880734,0.595285,0.147952,4.61009e-38
aradu.V14167.gnm1.ann1.Aradu.1P9QN,aradu.V14167.gnm1.ann1.Aradu.R9VGI,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.208473,0.82356,0.253136,6.57085e-31
aradu.V14167.gnm1.ann1.Aradu.1PF9A,aradu.V14167.gnm1.ann1.Aradu.891N0,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.201743,0.608427,0.331581,5.01166e-12
