Feature	Duplication
Phvul.001G130500	dispersed
Phvul.005G041400	dispersed
Phvul.001G131400	dispersed
Phvul.009G262600	dispersed
Phvul.001G131450	dispersed
Phvul.007G262101	dispersed
Phvul.001G133500	dispersed
Phvul.008G161400	dispersed
Phvul.001G133800	dispersed
Phvul.011G119400	dispersed
Phvul.001G134832	dispersed
Phvul.011G013000	dispersed
Phvul.001G135400	dispersed
Phvul.001G267400	dispersed
Phvul.001G138700	dispersed
Phvul.008G153400	dispersed
Phvul.011G101601	dispersed
Phvul.001G139300	dispersed
Phvul.003G025900	dispersed
Phvul.004G072300	dispersed
Phvul.001G139900	dispersed
Phvul.002G051100	dispersed
Phvul.008G141800	dispersed
Phvul.001G140100	dispersed
Phvul.007G257700	dispersed
Phvul.001G141800	dispersed
Phvul.007G003000	dispersed
Phvul.001G146000	dispersed
Phvul.010G081900	dispersed
Phvul.001G146200	dispersed
Phvul.009G075200	dispersed
Phvul.001G148700	dispersed
Phvul.005G040300	dispersed
Phvul.001G149600	dispersed
Phvul.010G008200	dispersed
Phvul.001G149700	dispersed
Phvul.008G016100	dispersed
Phvul.001G151500	dispersed
Phvul.003G256800	dispersed
Phvul.008G149000	dispersed
Phvul.010G077600	dispersed
Phvul.011G161300	dispersed
Phvul.001G155150	dispersed
Phvul.002G317400	dispersed
Phvul.004G046200	dispersed
Phvul.001G155201	dispersed
Phvul.001G156100	dispersed
Phvul.011G010800	dispersed
Phvul.001G156600	dispersed
Phvul.003G138330	dispersed
Phvul.005G173000	dispersed
Phvul.001G156800	dispersed
Phvul.007G176500	dispersed
Phvul.001G159700	dispersed
Phvul.007G194700	dispersed
Phvul.008G115650	dispersed
Phvul.001G162100	dispersed
Phvul.007G033301	dispersed
Phvul.008G022975	dispersed
Phvul.011G076600	dispersed
Phvul.001G162400	dispersed
Phvul.009G218000	dispersed
Phvul.001G164500	dispersed
Phvul.002G244600	dispersed
Phvul.001G164600	dispersed
Phvul.007G232200	dispersed
Phvul.011G133530	dispersed
Phvul.001G164700	dispersed
Phvul.011G133545	dispersed
Phvul.001G165600	dispersed
Phvul.006G130611	dispersed
Phvul.001G166900	dispersed
Phvul.007G231700	dispersed
Phvul.L002132	dispersed
Phvul.001G167200	dispersed
Phvul.001G224300	dispersed
Phvul.002G226300	dispersed
Phvul.001G168300	dispersed
Phvul.004G074200	dispersed
Phvul.001G168500	dispersed
Phvul.006G107500	dispersed
Phvul.001G169100	dispersed
Phvul.L004143	dispersed
Phvul.001G174800	dispersed
Phvul.004G075600	dispersed
Phvul.001G175300	dispersed
Phvul.002G070000	dispersed
Phvul.002G080600	dispersed
Phvul.001G175700	dispersed
Phvul.007G107500	dispersed
Phvul.001G177600	dispersed
Phvul.008G288200	dispersed
Phvul.001G180400	dispersed
Phvul.009G261200	dispersed
Phvul.001G181600	dispersed
Phvul.009G142800	dispersed
Phvul.001G183700	dispersed
Phvul.010G077790	dispersed
Phvul.001G185500	dispersed
Phvul.007G003100	dispersed
Phvul.001G187200	dispersed
Phvul.002G015900	dispersed
Phvul.004G075800	dispersed
Phvul.004G081900	dispersed
Phvul.008G211000	dispersed
Phvul.001G189100	dispersed
Phvul.004G098394	dispersed
Phvul.001G190500	dispersed
Phvul.009G046400	dispersed
Phvul.001G190700	dispersed
Phvul.007G152700	dispersed
Phvul.001G191000	dispersed
Phvul.007G022600	dispersed
Phvul.001G191100	dispersed
Phvul.003G041100	dispersed
Phvul.001G191700	dispersed
Phvul.009G049400	dispersed
Phvul.001G192700	dispersed
Phvul.007G217900	dispersed
Phvul.008G221700	dispersed
Phvul.001G197100	dispersed
Phvul.007G137300	dispersed
Phvul.001G197300	dispersed
Phvul.001G204200	dispersed
Phvul.001G198300	dispersed
Phvul.002G037700	dispersed
Phvul.004G080000	dispersed
Phvul.001G199400	dispersed
Phvul.007G264100	dispersed
Phvul.001G200000	dispersed
Phvul.002G328808	dispersed
Phvul.001G201700	dispersed
Phvul.006G160300	dispersed
Phvul.001G206800	dispersed
Phvul.007G143600	dispersed
Phvul.001G209700	dispersed
Phvul.002G090555	dispersed
Phvul.003G089802	dispersed
Phvul.004G098800	dispersed
Phvul.009G090272	dispersed
Phvul.001G209800	dispersed
Phvul.003G044000	dispersed
Phvul.001G210200	dispersed
Phvul.011G216400	dispersed
Phvul.001G211000	dispersed
Phvul.002G136300	dispersed
Phvul.001G212400	dispersed
Phvul.L001629	dispersed
Phvul.001G219600	dispersed
Phvul.001G230900	dispersed
Phvul.001G222900	dispersed
Phvul.002G064600	dispersed
Phvul.005G043500	dispersed
Phvul.001G225000	dispersed
Phvul.005G052500	dispersed
Phvul.006G117300	dispersed
Phvul.001G225600	dispersed
Phvul.007G215900	dispersed
Phvul.001G226000	dispersed
Phvul.003G147800	dispersed
Phvul.001G227500	dispersed
Phvul.003G162300	dispersed
Phvul.003G238900	dispersed
Phvul.004G084900	dispersed
Phvul.009G122500	dispersed
Phvul.010G157000	dispersed
Phvul.011G213900	dispersed
Phvul.001G228600	dispersed
Phvul.L002037	dispersed
Phvul.001G228900	dispersed
Phvul.006G093500	dispersed
Phvul.001G230400	dispersed
Phvul.007G009800	dispersed
Phvul.001G230600	dispersed
Phvul.003G031800	dispersed
Phvul.003G048500	dispersed
Phvul.001G234500	dispersed
Phvul.009G004700	dispersed
Phvul.001G235100	dispersed
Phvul.008G117500	dispersed
Phvul.001G235500	dispersed
Phvul.002G236900	dispersed
Phvul.001G235900	dispersed
Phvul.008G077400	dispersed
Phvul.001G244200	dispersed
Phvul.005G123700	dispersed
Phvul.001G244700	dispersed
Phvul.008G222200	dispersed
Phvul.001G245600	dispersed
Phvul.006G075500	dispersed
Phvul.001G248800	dispersed
Phvul.005G065500	dispersed
Phvul.001G249200	dispersed
Phvul.004G173700	dispersed
Phvul.001G251400	dispersed
Phvul.002G254900	dispersed
Phvul.001G255400	dispersed
Phvul.003G202900	dispersed
Phvul.001G256100	dispersed
Phvul.008G217900	dispersed
Phvul.001G257100	dispersed
Phvul.002G253700	dispersed
Phvul.001G258200	dispersed
Phvul.006G046000	dispersed
Phvul.009G046500	dispersed
Phvul.001G258900	dispersed
Phvul.009G182600	dispersed
Phvul.001G261100	dispersed
Phvul.008G048000	dispersed
Phvul.010G045300	dispersed
Phvul.011G113500	dispersed
Phvul.001G261400	dispersed
Phvul.004G072400	dispersed
Phvul.001G264700	dispersed
Phvul.003G066300	dispersed
Phvul.006G052000	dispersed
Phvul.010G032700	dispersed
Phvul.001G265000	dispersed
Phvul.004G062100	dispersed
Phvul.006G051700	dispersed
Phvul.001G265600	dispersed
Phvul.011G012000	dispersed
Phvul.001G265700	dispersed
Phvul.003G051300	dispersed
Phvul.001G266200	dispersed
Phvul.005G177000	dispersed
Phvul.008G157500	dispersed
Phvul.010G018000	dispersed
Phvul.001G266600	dispersed
Phvul.003G051100	dispersed
Phvul.001G267900	dispersed
Phvul.004G032300	dispersed
Phvul.008G128200	dispersed
Phvul.001G268300	dispersed
Phvul.002G234400	dispersed
Phvul.011G181000	dispersed
Phvul.002G000500	dispersed
Phvul.007G137900	dispersed
Phvul.007G138000	dispersed
Phvul.002G000700	dispersed
Phvul.007G138100	dispersed
Phvul.002G001200	dispersed
Phvul.006G055700	dispersed
Phvul.002G002900	dispersed
Phvul.003G227400	dispersed
Phvul.002G003000	dispersed
Phvul.003G119100	dispersed
Phvul.002G003200	dispersed
Phvul.002G306600	dispersed
Phvul.009G112800	dispersed
Phvul.002G005500	dispersed
Phvul.007G259100	dispersed
Phvul.002G011200	dispersed
Phvul.006G190800	dispersed
Phvul.002G015700	dispersed
Phvul.007G038300	dispersed
Phvul.002G016800	dispersed
Phvul.003G047400	dispersed
Phvul.002G017400	dispersed
Phvul.008G146300	dispersed
Phvul.002G019000	dispersed
Phvul.002G094700	dispersed
Phvul.002G019600	dispersed
Phvul.003G111801	dispersed
Phvul.002G020000	dispersed
Phvul.003G245400	dispersed
Phvul.002G024100	dispersed
Phvul.007G066000	dispersed
Phvul.002G026900	dispersed
Phvul.002G096500	dispersed
Phvul.003G021900	dispersed
Phvul.004G041000	dispersed
Phvul.006G111400	dispersed
Phvul.009G120600	dispersed
Phvul.010G053500	dispersed
Phvul.002G030201	dispersed
Phvul.002G135400	dispersed
Phvul.002G030500	dispersed
Phvul.005G018400	dispersed
Phvul.007G250700	dispersed
Phvul.002G030700	dispersed
Phvul.011G118815	dispersed
Phvul.011G118830	dispersed
Phvul.002G032000	dispersed
Phvul.002G032300	dispersed
Phvul.007G014300	dispersed
Phvul.002G034000	dispersed
Phvul.011G023700	dispersed
Phvul.002G034100	dispersed
Phvul.011G078200	dispersed
Phvul.002G034500	dispersed
Phvul.011G177100	dispersed
Phvul.002G034601	dispersed
Phvul.011G076700	dispersed
Phvul.002G034800	dispersed
Phvul.006G220500	dispersed
Phvul.002G035700	dispersed
Phvul.011G000800	dispersed
Phvul.002G037600	dispersed
Phvul.007G008300	dispersed
Phvul.002G042000	dispersed
Phvul.007G125900	dispersed
Phvul.002G043200	dispersed
Phvul.004G028100	dispersed
Phvul.002G044100	dispersed
Phvul.006G098000	dispersed
Phvul.002G047900	dispersed
Phvul.005G070500	dispersed
Phvul.005G071600	dispersed
Phvul.008G129700	dispersed
Phvul.010G096900	dispersed
Phvul.L001684	dispersed
Phvul.002G048100	dispersed
Phvul.006G037600	dispersed
Phvul.006G040500	dispersed
Phvul.002G050600	dispersed
Phvul.002G079300	dispersed
Phvul.002G051200	dispersed
Phvul.008G030500	dispersed
Phvul.008G036000	dispersed
Phvul.002G052700	dispersed
Phvul.002G121400	dispersed
Phvul.002G053300	dispersed
Phvul.007G042700	dispersed
Phvul.009G239200	dispersed
Phvul.002G054100	dispersed
Phvul.002G093300	dispersed
Phvul.002G094950	dispersed
Phvul.002G054200	dispersed
Phvul.008G157700	dispersed
Phvul.008G157813	dispersed
Phvul.002G055350	dispersed
Phvul.003G090100	dispersed
Phvul.011G157400	dispersed
Phvul.002G057500	dispersed
Phvul.004G136000	dispersed
Phvul.L006601	dispersed
Phvul.002G057800	dispersed
Phvul.003G221300	dispersed
Phvul.002G059000	dispersed
Phvul.002G246100	dispersed
Phvul.002G059300	dispersed
Phvul.003G063300	dispersed
Phvul.002G060300	dispersed
Phvul.003G214700	dispersed
Phvul.002G061500	dispersed
Phvul.005G030400	dispersed
Phvul.002G063200	dispersed
Phvul.003G220900	dispersed
Phvul.002G064400	dispersed
Phvul.003G152900	dispersed
Phvul.006G174400	dispersed
Phvul.002G064700	dispersed
Phvul.002G065814	dispersed
Phvul.004G093400	dispersed
Phvul.010G079600	dispersed
Phvul.002G066766	dispersed
Phvul.006G054466	dispersed
Phvul.002G067300	dispersed
Phvul.002G077900	dispersed
Phvul.007G112900	dispersed
Phvul.002G068600	dispersed
Phvul.002G168100	dispersed
Phvul.002G069100	dispersed
Phvul.002G167900	dispersed
Phvul.002G069600	dispersed
Phvul.002G167700	dispersed
Phvul.009G184400	dispersed
Phvul.002G074500	dispersed
Phvul.006G032500	dispersed
Phvul.008G067100	dispersed
Phvul.008G069566	dispersed
Phvul.002G075100	dispersed
Phvul.011G172900	dispersed
Phvul.002G075200	dispersed
Phvul.002G247700	dispersed
Phvul.004G024500	dispersed
Phvul.004G086500	dispersed
Phvul.009G115200	dispersed
Phvul.011G184600	dispersed
Phvul.002G077000	dispersed
Phvul.003G178700	dispersed
Phvul.002G079800	dispersed
Phvul.008G256000	dispersed
Phvul.002G080000	dispersed
Phvul.002G257200	dispersed
Phvul.002G080500	dispersed
Phvul.002G144100	dispersed
Phvul.007G229900	dispersed
Phvul.011G127900	dispersed
Phvul.002G081000	dispersed
Phvul.003G186600	dispersed
Phvul.009G190797	dispersed
Phvul.002G081400	dispersed
Phvul.002G168200	dispersed
Phvul.002G081500	dispersed
Phvul.003G186500	dispersed
Phvul.009G190830	dispersed
Phvul.002G082200	dispersed
Phvul.002G168500	dispersed
Phvul.009G190665	dispersed
Phvul.L001618	dispersed
Phvul.002G082300	dispersed
Phvul.008G005200	dispersed
Phvul.002G083900	dispersed
Phvul.008G037300	dispersed
Phvul.002G085800	dispersed
Phvul.008G069632	dispersed
Phvul.008G092300	dispersed
Phvul.002G086100	dispersed
Phvul.007G085500	dispersed
Phvul.002G086400	dispersed
Phvul.007G053600	dispersed
Phvul.002G090100	dispersed
Phvul.003G187400	dispersed
Phvul.002G090500	dispersed
Phvul.004G105000	dispersed
Phvul.002G090522	dispersed
Phvul.009G188366	dispersed
Phvul.002G090577	dispersed
Phvul.009G038366	dispersed
Phvul.009G090236	dispersed
Phvul.002G090600	dispersed
Phvul.009G090224	dispersed
Phvul.002G091200	dispersed
Phvul.003G111100	dispersed
Phvul.002G091800	dispersed
Phvul.002G322100	dispersed
Phvul.002G093100	dispersed
Phvul.003G023700	dispersed
Phvul.002G093900	dispersed
Phvul.004G085300	dispersed
Phvul.002G095500	dispersed
Phvul.004G176000	dispersed
Phvul.002G095600	dispersed
Phvul.005G000400	dispersed
Phvul.008G166600	dispersed
Phvul.002G096600	dispersed
Phvul.006G165100	dispersed
Phvul.002G097800	dispersed
Phvul.009G240200	dispersed
Phvul.002G097900	dispersed
Phvul.002G103000	dispersed
Phvul.002G098000	dispersed
Phvul.009G191800	dispersed
Phvul.002G099200	dispersed
Phvul.003G130800	dispersed
Phvul.007G239900	dispersed
Phvul.002G099300	dispersed
Phvul.L001601	dispersed
Phvul.L001739	dispersed
Phvul.L009001	dispersed
Phvul.002G100100	dispersed
Phvul.006G131700	dispersed
Phvul.002G100200	dispersed
Phvul.006G131500	dispersed
Phvul.002G100300	dispersed
Phvul.010G074080	dispersed
Phvul.010G074960	dispersed
Phvul.002G100400	dispersed
Phvul.008G143500	dispersed
Phvul.010G039000	dispersed
Phvul.002G100700	dispersed
Phvul.009G029500	dispersed
Phvul.002G101300	dispersed
Phvul.004G000800	dispersed
Phvul.004G078400	dispersed
Phvul.002G101500	dispersed
Phvul.008G156600	dispersed
Phvul.002G102700	dispersed
Phvul.006G022200	dispersed
Phvul.002G103700	dispersed
Phvul.002G168700	dispersed
Phvul.002G104100	dispersed
Phvul.006G064000	dispersed
Phvul.002G106900	dispersed
Phvul.009G217000	dispersed
Phvul.002G107600	dispersed
Phvul.006G216900	dispersed
Phvul.002G108200	dispersed
Phvul.002G116500	dispersed
Phvul.004G124800	dispersed
Phvul.011G148600	dispersed
Phvul.002G109800	dispersed
Phvul.006G035300	dispersed
Phvul.002G112400	dispersed
Phvul.005G099900	dispersed
Phvul.002G113000	dispersed
Phvul.006G190600	dispersed
Phvul.009G021300	dispersed
Phvul.011G025100	dispersed
Phvul.002G113900	dispersed
Phvul.003G273100	dispersed
Phvul.004G176100	dispersed
Phvul.002G116000	dispersed
Phvul.009G051600	dispersed
Phvul.002G117100	dispersed
Phvul.003G270500	dispersed
Phvul.002G118400	dispersed
Phvul.003G229900	dispersed
Phvul.002G121500	dispersed
Phvul.004G038900	dispersed
Phvul.002G123400	dispersed
Phvul.007G280800	dispersed
Phvul.002G125200	dispersed
Phvul.011G016700	dispersed
Phvul.002G126300	dispersed
Phvul.003G040901	dispersed
Phvul.002G128400	dispersed
Phvul.003G280300	dispersed
Phvul.002G128800	dispersed
Phvul.009G228500	dispersed
Phvul.002G129000	dispersed
Phvul.006G171600	dispersed
Phvul.002G129400	dispersed
Phvul.006G213800	dispersed
Phvul.009G257500	dispersed
Phvul.011G119615	dispersed
Phvul.002G131800	dispersed
Phvul.009G227700	dispersed
Phvul.002G131900	dispersed
Phvul.003G272800	dispersed
Phvul.002G132600	dispersed
Phvul.003G273200	dispersed
Phvul.002G132800	dispersed
Phvul.003G274000	dispersed
Phvul.002G134200	dispersed
Phvul.004G147400	dispersed
Phvul.002G136800	dispersed
Phvul.009G085100	dispersed
