Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification
Potri.001G386900,unM,Potri.003G026600,unM,wgd,Same,unM-unM
Potri.001G387000,unM,Potri.003G026700,unM,wgd,Same,unM-unM
Potri.001G387100,unM,Potri.003G026800,unM,wgd,Same,unM-unM
Potri.003G013400,unM,Potri.003G027100,unM,wgd,Same,unM-unM
Potri.003G012600,unM,Potri.003G027966,unM,wgd,Same,unM-unM
Potri.003G013100,unM,Potri.003G028400,unM,wgd,Same,unM-unM
Potri.003G012832,unM,Potri.003G029200,unM,wgd,Same,unM-unM
Potri.003G010700,unM,Potri.003G029300,unM,wgd,Same,unM-unM
Potri.003G012700,unM,Potri.003G029500,unM,wgd,Same,unM-unM
Potri.003G012400,gbM,Potri.003G029600,gbM,wgd,Same,gbM-gbM
Potri.001G200500,gbM,Potri.003G030000,gbM,wgd,Same,gbM-gbM
Potri.001G201100,unM,Potri.003G030600,unM,wgd,Same,unM-unM
Potri.001G204100,unM,Potri.003G032200,unM,wgd,Same,unM-unM
Potri.001G191900,unM,Potri.003G032400,unM,wgd,Same,unM-unM
Potri.001G192000,unM,Potri.003G032500,unM,wgd,Same,unM-unM
Potri.001G192200,unM,Potri.003G032600,unM,wgd,Same,unM-unM
Potri.001G192300,unM,Potri.003G032700,unM,wgd,Same,unM-unM
Potri.001G197800,teM,Potri.003G032900,teM,wgd,Same,teM-teM
Potri.001G193800,teM,Potri.003G034066,teM,wgd,Same,teM-teM
Potri.003G035700,unM,Potri.003G037900,unM,wgd,Same,unM-unM
Potri.001G200400,unM,Potri.003G038500,unM,wgd,Same,unM-unM
Potri.001G201000,gbM,Potri.003G038900,gbM,wgd,Same,gbM-gbM
Potri.003G037400,unM,Potri.003G039600,unM,wgd,Same,unM-unM
Potri.001G196400,unM,Potri.003G039700,unM,wgd,Same,unM-unM
Potri.003G036900,unM,Potri.003G040100,unM,wgd,Same,unM-unM
Potri.003G036300,teM,Potri.003G040600,teM,wgd,Same,teM-teM
Potri.001G063300,teM,Potri.003G041400,teM,wgd,Same,teM-teM
Potri.001G063800,unM,Potri.003G041501,unM,wgd,Same,unM-unM
Potri.001G064150,teM,Potri.003G041866,teM,wgd,Same,teM-teM
Potri.001G064500,teM,Potri.003G042500,teM,wgd,Same,teM-teM
Potri.001G065200,unM,Potri.003G042600,unM,wgd,Same,unM-unM
Potri.001G197100,unM,Potri.003G042700,unM,wgd,Same,unM-unM
Potri.001G197500,gbM,Potri.003G043300,gbM,wgd,Same,gbM-gbM
Potri.001G197600,gbM,Potri.003G043500,gbM,wgd,Same,gbM-gbM
Potri.001G197700,unM,Potri.003G043600,unM,wgd,Same,unM-unM
Potri.001G197900,gbM,Potri.003G043700,gbM,wgd,Same,gbM-gbM
Potri.001G198100,unM,Potri.003G044100,unM,wgd,Same,unM-unM
Potri.001G193900,gbM,Potri.003G045600,gbM,wgd,Same,gbM-gbM
Potri.001G190800,unM,Potri.003G047700,unM,wgd,Same,unM-unM
Potri.001G190500,unM,Potri.003G047800,unM,wgd,Same,unM-unM
Potri.001G190300,unM,Potri.003G048100,unM,wgd,Same,unM-unM
Potri.001G190000,gbM,Potri.003G048900,gbM,wgd,Same,gbM-gbM
Potri.001G189500,unM,Potri.003G049600,unM,wgd,Same,unM-unM
Potri.001G188700,unM,Potri.003G050200,unM,wgd,Same,unM-unM
Potri.001G188000,unM,Potri.003G050400,unM,wgd,Same,unM-unM
Potri.001G187700,unM,Potri.003G050500,unM,wgd,Same,unM-unM
Potri.001G187500,unM,Potri.003G050700,unM,wgd,Same,unM-unM
Potri.001G186700,unM,Potri.003G050900,unM,wgd,Same,unM-unM
Potri.001G186100,unM,Potri.003G051300,unM,wgd,Same,unM-unM
Potri.001G185900,unM,Potri.003G051600,unM,wgd,Same,unM-unM
Potri.001G185050,gbM,Potri.003G052100,gbM,wgd,Same,gbM-gbM
Potri.001G184100,unM,Potri.003G052400,unM,wgd,Same,unM-unM
Potri.001G183800,unM,Potri.003G052600,unM,wgd,Same,unM-unM
Potri.001G183700,unM,Potri.003G052700,unM,wgd,Same,unM-unM
Potri.001G183600,unM,Potri.003G052900,unM,wgd,Same,unM-unM
Potri.001G183400,unM,Potri.003G053000,unM,wgd,Same,unM-unM
Potri.001G183200,Unclassified,Potri.003G053100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Potri.001G183100,gbM,Potri.003G053200,gbM,wgd,Same,gbM-gbM
Potri.001G182500,unM,Potri.003G053600,unM,wgd,Same,unM-unM
Potri.001G182400,unM,Potri.003G053701,unM,wgd,Same,unM-unM
Potri.001G182300,gbM,Potri.003G053800,gbM,wgd,Same,gbM-gbM
Potri.001G182000,unM,Potri.003G053900,unM,wgd,Same,unM-unM
Potri.001G181701,unM,Potri.003G054001,unM,wgd,Same,unM-unM
Potri.001G181300,unM,Potri.003G054166,unM,wgd,Same,unM-unM
Potri.001G180600,unM,Potri.003G055000,unM,wgd,Same,unM-unM
Potri.001G180400,unM,Potri.003G055300,unM,wgd,Same,unM-unM
Potri.001G180100,gbM,Potri.003G055800,gbM,wgd,Same,gbM-gbM
Potri.001G179500,unM,Potri.003G056100,unM,wgd,Same,unM-unM
Potri.001G179400,unM,Potri.003G056200,unM,wgd,Same,unM-unM
Potri.001G179200,gbM,Potri.003G056300,gbM,wgd,Same,gbM-gbM
Potri.001G179100,gbM,Potri.003G056400,gbM,wgd,Same,gbM-gbM
Potri.001G178900,gbM,Potri.003G056500,gbM,wgd,Same,gbM-gbM
Potri.001G178200,gbM,Potri.003G056600,gbM,wgd,Same,gbM-gbM
Potri.001G177500,unM,Potri.003G056900,unM,wgd,Same,unM-unM
Potri.001G176600,unM,Potri.003G057400,unM,wgd,Same,unM-unM
Potri.001G176800,unM,Potri.003G057700,unM,wgd,Same,unM-unM
Potri.001G177100,unM,Potri.003G058200,unM,wgd,Same,unM-unM
Potri.001G177200,unM,Potri.003G058300,unM,wgd,Same,unM-unM
Potri.001G175500,unM,Potri.003G058600,unM,wgd,Same,unM-unM
Potri.001G175400,unM,Potri.003G058800,unM,wgd,Same,unM-unM
Potri.001G175000,unM,Potri.003G059200,unM,wgd,Same,unM-unM
Potri.001G174400,unM,Potri.003G059800,unM,wgd,Same,unM-unM
Potri.001G174300,unM,Potri.003G059900,unM,wgd,Same,unM-unM
Potri.001G173700,unM,Potri.003G060300,unM,wgd,Same,unM-unM
Potri.001G173600,unM,Potri.003G060400,unM,wgd,Same,unM-unM
Potri.001G173500,Unclassified,Potri.003G060500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Potri.001G173400,unM,Potri.003G060800,unM,wgd,Same,unM-unM
Potri.001G172850,unM,Potri.003G061000,unM,wgd,Same,unM-unM
Potri.001G172700,unM,Potri.003G061300,unM,wgd,Same,unM-unM
Potri.001G172300,unM,Potri.003G062100,unM,wgd,Same,unM-unM
Potri.001G172100,unM,Potri.003G062200,unM,wgd,Same,unM-unM
Potri.001G171700,unM,Potri.003G062300,unM,wgd,Same,unM-unM
Potri.001G171600,unM,Potri.003G062400,unM,wgd,Same,unM-unM
Potri.001G171300,unM,Potri.003G062700,unM,wgd,Same,unM-unM
Potri.001G171200,Unclassified,Potri.003G062800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Potri.001G171100,gbM,Potri.003G063000,gbM,wgd,Same,gbM-gbM
Potri.001G171000,gbM,Potri.003G063100,gbM,wgd,Same,gbM-gbM
Potri.001G170800,unM,Potri.003G063200,unM,wgd,Same,unM-unM
Potri.001G170700,gbM,Potri.003G063300,gbM,wgd,Same,gbM-gbM
Potri.001G170500,unM,Potri.003G063400,unM,wgd,Same,unM-unM
Potri.001G170200,gbM,Potri.003G063700,gbM,wgd,Same,gbM-gbM
Potri.001G170100,unM,Potri.003G063900,unM,wgd,Same,unM-unM
Potri.001G169900,Unclassified,Potri.003G064100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Potri.001G169700,Unclassified,Potri.003G064300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Potri.001G169600,unM,Potri.003G064600,unM,wgd,Same,unM-unM
Potri.001G169500,unM,Potri.003G064700,unM,wgd,Same,unM-unM
Potri.001G169200,unM,Potri.003G064900,unM,wgd,Same,unM-unM
Potri.001G169100,unM,Potri.003G065000,unM,wgd,Same,unM-unM
Potri.001G169000,unM,Potri.003G065300,unM,wgd,Same,unM-unM
Potri.001G168800,unM,Potri.003G065400,unM,wgd,Same,unM-unM
Potri.001G168700,unM,Potri.003G065500,unM,wgd,Same,unM-unM
Potri.001G168400,unM,Potri.003G065900,unM,wgd,Same,unM-unM
Potri.001G168000,unM,Potri.003G066300,unM,wgd,Same,unM-unM
Potri.001G167900,unM,Potri.003G066400,unM,wgd,Same,unM-unM
Potri.001G167800,unM,Potri.003G066600,unM,wgd,Same,unM-unM
Potri.001G167200,unM,Potri.003G066900,unM,wgd,Same,unM-unM
Potri.001G167300,unM,Potri.003G067000,unM,wgd,Same,unM-unM
Potri.001G167600,unM,Potri.003G067200,unM,wgd,Same,unM-unM
Potri.001G167700,unM,Potri.003G067600,unM,wgd,Same,unM-unM
Potri.001G167100,gbM,Potri.003G067700,gbM,wgd,Same,gbM-gbM
Potri.001G166900,unM,Potri.003G067800,unM,wgd,Same,unM-unM
Potri.001G166800,unM,Potri.003G068000,unM,wgd,Same,unM-unM
Potri.001G166700,unM,Potri.003G068300,unM,wgd,Same,unM-unM
Potri.001G166600,gbM,Potri.003G068400,gbM,wgd,Same,gbM-gbM
Potri.001G166400,unM,Potri.003G068700,unM,wgd,Same,unM-unM
Potri.001G166300,unM,Potri.003G068800,unM,wgd,Same,unM-unM
Potri.001G166100,gbM,Potri.003G069000,gbM,wgd,Same,gbM-gbM
Potri.001G165800,gbM,Potri.003G069200,gbM,wgd,Same,gbM-gbM
Potri.001G165600,gbM,Potri.003G069900,gbM,wgd,Same,gbM-gbM
Potri.001G165000,unM,Potri.003G070300,unM,wgd,Same,unM-unM
Potri.001G164900,gbM,Potri.003G070400,gbM,wgd,Same,gbM-gbM
Potri.001G164800,unM,Potri.003G070500,unM,wgd,Same,unM-unM
Potri.001G164700,unM,Potri.003G070600,unM,wgd,Same,unM-unM
Potri.001G164300,unM,Potri.003G071000,unM,wgd,Same,unM-unM
Potri.001G164200,unM,Potri.003G071100,unM,wgd,Same,unM-unM
Potri.001G163900,gbM,Potri.003G071300,gbM,wgd,Same,gbM-gbM
Potri.001G163400,unM,Potri.003G071900,unM,wgd,Same,unM-unM
Potri.001G163300,unM,Potri.003G072100,unM,wgd,Same,unM-unM
Potri.001G163200,gbM,Potri.003G072300,gbM,wgd,Same,gbM-gbM
Potri.001G163100,unM,Potri.003G072400,unM,wgd,Same,unM-unM
Potri.001G162900,gbM,Potri.003G072500,gbM,wgd,Same,gbM-gbM
Potri.001G162400,unM,Potri.003G072800,unM,wgd,Same,unM-unM
Potri.001G162300,unM,Potri.003G073050,unM,wgd,Same,unM-unM
Potri.001G162100,unM,Potri.003G073200,unM,wgd,Same,unM-unM
Potri.001G162000,unM,Potri.003G073300,unM,wgd,Same,unM-unM
Potri.001G161600,gbM,Potri.003G073700,gbM,wgd,Same,gbM-gbM
Potri.001G161500,unM,Potri.003G073800,unM,wgd,Same,unM-unM
Potri.001G161200,unM,Potri.003G073900,unM,wgd,Same,unM-unM
Potri.001G161000,unM,Potri.003G074000,unM,wgd,Same,unM-unM
Potri.001G160900,unM,Potri.003G074100,unM,wgd,Same,unM-unM
Potri.001G160600,unM,Potri.003G074300,unM,wgd,Same,unM-unM
Potri.001G159900,unM,Potri.003G074600,unM,wgd,Same,unM-unM
Potri.001G159700,gbM,Potri.003G074700,gbM,wgd,Same,gbM-gbM
Potri.001G159400,Unclassified,Potri.003G075000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Potri.001G159300,unM,Potri.003G075200,unM,wgd,Same,unM-unM
Potri.001G159200,unM,Potri.003G075600,unM,wgd,Same,unM-unM
Potri.001G158900,gbM,Potri.003G075700,gbM,wgd,Same,gbM-gbM
Potri.001G158800,unM,Potri.003G075800,unM,wgd,Same,unM-unM
Potri.001G158700,unM,Potri.003G076200,unM,wgd,Same,unM-unM
Potri.001G158600,unM,Potri.003G076300,unM,wgd,Same,unM-unM
Potri.001G158200,Unclassified,Potri.003G076600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Potri.001G158100,unM,Potri.003G076700,unM,wgd,Same,unM-unM
Potri.001G158000,unM,Potri.003G076800,unM,wgd,Same,unM-unM
Potri.001G157800,gbM,Potri.003G077100,gbM,wgd,Same,gbM-gbM
Potri.001G157700,unM,Potri.003G077200,unM,wgd,Same,unM-unM
Potri.001G157600,unM,Potri.003G077300,unM,wgd,Same,unM-unM
Potri.001G157500,unM,Potri.003G077400,unM,wgd,Same,unM-unM
Potri.001G157300,gbM,Potri.003G077600,gbM,wgd,Same,gbM-gbM
Potri.001G157100,unM,Potri.003G077700,unM,wgd,Same,unM-unM
Potri.001G157000,unM,Potri.003G077800,unM,wgd,Same,unM-unM
Potri.001G156700,unM,Potri.003G077900,unM,wgd,Same,unM-unM
Potri.001G156500,unM,Potri.003G078100,unM,wgd,Same,unM-unM
Potri.001G156100,gbM,Potri.003G078700,gbM,wgd,Same,gbM-gbM
Potri.001G156000,gbM,Potri.003G078800,gbM,wgd,Same,gbM-gbM
Potri.001G155700,unM,Potri.003G079300,unM,wgd,Same,unM-unM
Potri.001G155200,gbM,Potri.003G079700,gbM,wgd,Same,gbM-gbM
Potri.001G155100,unM,Potri.003G079800,unM,wgd,Same,unM-unM
Potri.001G155000,unM,Potri.003G079900,unM,wgd,Same,unM-unM
Potri.001G154700,gbM,Potri.003G080000,gbM,wgd,Same,gbM-gbM
Potri.001G154500,unM,Potri.003G080200,unM,wgd,Same,unM-unM
Potri.001G154300,unM,Potri.003G080400,unM,wgd,Same,unM-unM
Potri.001G154200,unM,Potri.003G080600,unM,wgd,Same,unM-unM
Potri.001G153400,gbM,Potri.003G080900,gbM,wgd,Same,gbM-gbM
Potri.001G153200,unM,Potri.003G081300,unM,wgd,Same,unM-unM
Potri.001G153100,unM,Potri.003G081500,unM,wgd,Same,unM-unM
Potri.001G153000,gbM,Potri.003G081600,gbM,wgd,Same,gbM-gbM
Potri.001G152900,unM,Potri.003G081700,unM,wgd,Same,unM-unM
Potri.001G152700,unM,Potri.003G081900,unM,wgd,Same,unM-unM
Potri.001G152500,unM,Potri.003G082100,unM,wgd,Same,unM-unM
Potri.001G152300,unM,Potri.003G082366,unM,wgd,Same,unM-unM
Potri.001G151900,unM,Potri.003G082600,unM,wgd,Same,unM-unM
Potri.001G151800,unM,Potri.003G082700,unM,wgd,Same,unM-unM
Potri.001G151600,unM,Potri.003G082900,unM,wgd,Same,unM-unM
Potri.001G151500,unM,Potri.003G083200,unM,wgd,Same,unM-unM
Potri.001G151300,unM,Potri.003G083500,unM,wgd,Same,unM-unM
Potri.001G150700,unM,Potri.003G083700,unM,wgd,Same,unM-unM
Potri.001G150600,unM,Potri.003G083800,unM,wgd,Same,unM-unM
Potri.001G150300,unM,Potri.003G083900,unM,wgd,Same,unM-unM
Potri.001G150100,unM,Potri.003G084400,unM,wgd,Same,unM-unM
Potri.001G150001,unM,Potri.003G084501,unM,wgd,Same,unM-unM
Potri.001G149600,unM,Potri.003G084900,unM,wgd,Same,unM-unM
Potri.001G149400,unM,Potri.003G085000,unM,wgd,Same,unM-unM
Potri.001G148700,unM,Potri.003G085700,unM,wgd,Same,unM-unM
Potri.001G148600,unM,Potri.003G085800,unM,wgd,Same,unM-unM
Potri.001G148500,unM,Potri.003G085900,unM,wgd,Same,unM-unM
Potri.001G148400,gbM,Potri.003G086000,gbM,wgd,Same,gbM-gbM
Potri.001G148300,gbM,Potri.003G086200,gbM,wgd,Same,gbM-gbM
Potri.001G148100,gbM,Potri.003G086400,gbM,wgd,Same,gbM-gbM
Potri.001G147300,unM,Potri.003G086800,unM,wgd,Same,unM-unM
Potri.001G147200,unM,Potri.003G087000,unM,wgd,Same,unM-unM
Potri.001G146400,gbM,Potri.003G087600,gbM,wgd,Same,gbM-gbM
Potri.001G146100,Unclassified,Potri.003G087800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Potri.001G145400,unM,Potri.003G088500,unM,wgd,Same,unM-unM
Potri.001G145200,unM,Potri.003G088800,unM,wgd,Same,unM-unM
Potri.001G145066,unM,Potri.003G089100,unM,wgd,Same,unM-unM
Potri.001G144800,unM,Potri.003G089300,unM,wgd,Same,unM-unM
Potri.001G144600,unM,Potri.003G089600,unM,wgd,Same,unM-unM
Potri.001G144500,unM,Potri.003G089700,unM,wgd,Same,unM-unM
Potri.001G144400,unM,Potri.003G089800,unM,wgd,Same,unM-unM
Potri.001G144200,Unclassified,Potri.003G090000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Potri.001G144100,unM,Potri.003G090100,unM,wgd,Same,unM-unM
Potri.001G143900,unM,Potri.003G090300,unM,wgd,Same,unM-unM
Potri.001G143600,Unclassified,Potri.003G090600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Potri.001G143500,Unclassified,Potri.003G090900,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Potri.001G142900,unM,Potri.003G091200,unM,wgd,Same,unM-unM
Potri.001G142800,unM,Potri.003G091300,unM,wgd,Same,unM-unM
Potri.001G142700,unM,Potri.003G091400,unM,wgd,Same,unM-unM
Potri.001G142500,unM,Potri.003G091700,unM,wgd,Same,unM-unM
Potri.001G142400,unM,Potri.003G091800,unM,wgd,Same,unM-unM
Potri.001G142250,unM,Potri.003G092100,unM,wgd,Same,unM-unM
Potri.001G142200,unM,Potri.003G092200,unM,wgd,Same,unM-unM
Potri.001G141900,unM,Potri.003G092500,unM,wgd,Same,unM-unM
Potri.001G141600,unM,Potri.003G092700,unM,wgd,Same,unM-unM
Potri.001G141500,unM,Potri.003G092800,unM,wgd,Same,unM-unM
Potri.001G141400,unM,Potri.003G093000,unM,wgd,Same,unM-unM
Potri.001G141200,unM,Potri.003G093100,unM,wgd,Same,unM-unM
Potri.001G141100,unM,Potri.003G093200,unM,wgd,Same,unM-unM
Potri.001G140900,unM,Potri.003G093500,unM,wgd,Same,unM-unM
Potri.001G140700,unM,Potri.003G093700,unM,wgd,Same,unM-unM
Potri.001G140300,unM,Potri.003G093900,unM,wgd,Same,unM-unM
Potri.001G140200,unM,Potri.003G094000,unM,wgd,Same,unM-unM
Potri.001G140000,unM,Potri.003G094100,unM,wgd,Same,unM-unM
Potri.001G139900,unM,Potri.003G094200,unM,wgd,Same,unM-unM
Potri.001G139800,unM,Potri.003G094300,unM,wgd,Same,unM-unM
Potri.001G139600,unM,Potri.003G094400,unM,wgd,Same,unM-unM
Potri.001G139500,gbM,Potri.003G094500,gbM,wgd,Same,gbM-gbM
Potri.001G138900,Unclassified,Potri.003G095000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Potri.001G138700,unM,Potri.003G095100,unM,wgd,Same,unM-unM
Potri.001G138300,unM,Potri.003G095500,unM,wgd,Same,unM-unM
Potri.001G138200,unM,Potri.003G095600,unM,wgd,Same,unM-unM
Potri.001G138000,unM,Potri.003G095700,unM,wgd,Same,unM-unM
Potri.001G138100,unM,Potri.003G095701,unM,wgd,Same,unM-unM
Potri.001G137900,unM,Potri.003G095900,unM,wgd,Same,unM-unM
Potri.001G137800,unM,Potri.003G096000,unM,wgd,Same,unM-unM
Potri.001G137700,gbM,Potri.003G096100,gbM,wgd,Same,gbM-gbM
Potri.001G137600,unM,Potri.003G096300,unM,wgd,Same,unM-unM
Potri.001G137200,gbM,Potri.003G096700,gbM,wgd,Same,gbM-gbM
Potri.001G136800,Unclassified,Potri.003G096800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Potri.001G136100,unM,Potri.003G097300,unM,wgd,Same,unM-unM
Potri.001G135300,gbM,Potri.003G098200,gbM,wgd,Same,gbM-gbM
Potri.001G135200,gbM,Potri.003G098400,gbM,wgd,Same,gbM-gbM
Potri.001G135100,unM,Potri.003G098500,unM,wgd,Same,unM-unM
Potri.001G134800,Unclassified,Potri.003G098700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Potri.001G134000,unM,Potri.003G099400,unM,wgd,Same,unM-unM
Potri.001G133600,Unclassified,Potri.003G099900,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Potri.001G133400,unM,Potri.003G100100,unM,wgd,Same,unM-unM
Potri.001G133300,unM,Potri.003G100200,unM,wgd,Same,unM-unM
Potri.001G133000,unM,Potri.003G100500,unM,wgd,Same,unM-unM
Potri.001G132600,gbM,Potri.003G100800,gbM,wgd,Same,gbM-gbM
Potri.001G132500,unM,Potri.003G100900,unM,wgd,Same,unM-unM
Potri.001G132100,unM,Potri.003G101300,unM,wgd,Same,unM-unM
Potri.001G131800,Unclassified,Potri.003G101500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Potri.001G131600,unM,Potri.003G101700,unM,wgd,Same,unM-unM
Potri.001G131100,unM,Potri.003G102700,unM,wgd,Same,unM-unM
Potri.001G130900,gbM,Potri.003G103000,gbM,wgd,Same,gbM-gbM
Potri.001G130800,unM,Potri.003G103100,unM,wgd,Same,unM-unM
Potri.001G130700,unM,Potri.003G103200,unM,wgd,Same,unM-unM
Potri.001G130500,unM,Potri.003G103400,unM,wgd,Same,unM-unM
Potri.001G130200,unM,Potri.003G103700,unM,wgd,Same,unM-unM
Potri.001G129100,gbM,Potri.003G104900,gbM,wgd,Same,gbM-gbM
Potri.001G129000,gbM,Potri.003G105000,gbM,wgd,Same,gbM-gbM
Potri.001G128500,unM,Potri.003G105400,unM,wgd,Same,unM-unM
Potri.001G128300,unM,Potri.003G105500,unM,wgd,Same,unM-unM
Potri.001G127700,unM,Potri.003G106100,unM,wgd,Same,unM-unM
Potri.001G126750,unM,Potri.003G106800,unM,wgd,Same,unM-unM
Potri.001G126600,unM,Potri.003G106900,unM,wgd,Same,unM-unM
Potri.001G126400,unM,Potri.003G107200,unM,wgd,Same,unM-unM
Potri.001G126300,unM,Potri.003G107400,unM,wgd,Same,unM-unM
Potri.001G126100,unM,Potri.003G107600,unM,wgd,Same,unM-unM
Potri.001G125800,unM,Potri.003G107900,unM,wgd,Same,unM-unM
Potri.001G125100,unM,Potri.003G108301,unM,wgd,Same,unM-unM
Potri.001G125000,unM,Potri.003G108400,unM,wgd,Same,unM-unM
Potri.001G124800,unM,Potri.003G108500,unM,wgd,Same,unM-unM
Potri.001G124700,unM,Potri.003G108700,unM,wgd,Same,unM-unM
Potri.001G124400,unM,Potri.003G108900,unM,wgd,Same,unM-unM
Potri.001G124300,gbM,Potri.003G109000,gbM,wgd,Same,gbM-gbM
Potri.001G124200,unM,Potri.003G109300,unM,wgd,Same,unM-unM
Potri.001G124000,gbM,Potri.003G109400,gbM,wgd,Same,gbM-gbM
Potri.002G144400,unM,Potri.003G109500,unM,wgd,Same,unM-unM
Potri.001G123600,gbM,Potri.003G109900,gbM,wgd,Same,gbM-gbM
Potri.001G123500,gbM,Potri.003G110000,gbM,wgd,Same,gbM-gbM
Potri.001G123400,gbM,Potri.003G110100,gbM,wgd,Same,gbM-gbM
Potri.001G123300,unM,Potri.003G110200,unM,wgd,Same,unM-unM
Potri.001G123100,unM,Potri.003G110700,unM,wgd,Same,unM-unM
