Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
Eucgr.A01013,Eucgr.K00576,unM,unM,wgd,Same,unM-unM,0.150299,2.9523,0.050909,1.20815e-97
Eucgr.A01032,Eucgr.K00622,unM,teM,wgd,Different,unM-teM,0.578944,4.16804,0.138901,1.5182e-39
Eucgr.A01045,Eucgr.K00650,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.472892,3.35242,0.14106,1.0377e-15
Eucgr.A01049,Eucgr.K00654,gbM,gbM,wgd,Same,gbM-gbM,0.0953957,1.37044,0.0696094,2.81205e-24
Eucgr.A01053,Eucgr.F03522,gbM,gbM,wgd,Same,gbM-gbM,0.53934,4.14819,0.130018,1.11406e-40
Eucgr.A01055,Eucgr.F03521,gbM,unM,wgd,Different,gbM-unM,0.175242,3.88357,0.045124,4.19036e-85
Eucgr.A01058,Eucgr.K00660,unM,unM,wgd,Same,unM-unM,0.405546,3.14466,0.128963,6.29809e-17
Eucgr.A01070,Eucgr.K00668,unM,unM,wgd,Same,unM-unM,0.487721,3.97624,0.122659,1.52268e-51
Eucgr.A01084,Eucgr.F03501,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.30775,4.02554,0.0764493,3.05188e-61
Eucgr.A01091,Eucgr.K00734,unM,unM,wgd,Same,unM-unM,0.287993,3.22578,0.0892786,1.45945e-23
Eucgr.A01095,Eucgr.F03494,unM,teM,wgd,Different,unM-teM,0.223805,3.66729,0.0610275,0
Eucgr.A01110,Eucgr.F03482,unM,unM,wgd,Same,unM-unM,0.469024,4.11985,0.113845,1.72454e-43
Eucgr.A01117,Eucgr.F03480,unM,teM,wgd,Different,unM-teM,0.519555,3.51739,0.147711,5.40343e-18
Eucgr.A01123,Eucgr.F03473,gbM,gbM,wgd,Same,gbM-gbM,0.102485,2.1357,0.0479867,1.4824e-92
Eucgr.A01148,Eucgr.J00928,unM,unM,wgd,Same,unM-unM,0.391846,3.17114,0.123566,1.4956e-16
Eucgr.A01158,Eucgr.J00938,unM,unM,wgd,Same,unM-unM,0.464817,3.62997,0.12805,3.80217e-24
Eucgr.A01159,Eucgr.J00939,unM,unM,wgd,Same,unM-unM,0.416085,4.18736,0.0993668,5.18799e-47
Eucgr.A01164,Eucgr.J00942,unM,unM,wgd,Same,unM-unM,0.172116,4.43019,0.0388508,1.45482e-125
Eucgr.A01164,Eucgr.J01100,unM,unM,wgd,Same,unM-unM,0.316693,4.45405,0.0711023,5.32532e-87
Eucgr.A01171,Eucgr.J01122,gbM,gbM,wgd,Same,gbM-gbM,0.317441,1.84421,0.172129,2.11066e-48
Eucgr.A01172,Eucgr.K03214,unM,unM,wgd,Same,unM-unM,0.322977,4.04529,0.0798404,1.08265e-42
Eucgr.A01174,Eucgr.J00955,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.337524,1.12616,0.299713,4.21789e-25
Eucgr.A01179,Eucgr.G02796,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.243639,3.49454,0.0697199,7.62297e-28
Eucgr.A01180,Eucgr.J00965,unM,unM,wgd,Same,unM-unM,0.100781,3.7885,0.0266017,2.40007e-67
Eucgr.A01182,Eucgr.G02793,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.530212,1.6785,0.315885,7.82388e-11
Eucgr.A01194,Eucgr.G02789,gbM,gbM,wgd,Same,gbM-gbM,0.237916,2.11913,0.112271,6.90951e-50
Eucgr.A01195,Eucgr.K03196,gbM,gbM,wgd,Same,gbM-gbM,0.287398,1.88206,0.152704,1.9864e-28
Eucgr.A01196,Eucgr.J01140,gbM,gbM,wgd,Same,gbM-gbM,0.279609,1.44317,0.193746,1.27441e-69
Eucgr.A01203,Eucgr.J01142,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.234339,2.13553,0.109733,1.53768e-30
Eucgr.A01204,Eucgr.K03190,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.299073,0.886693,0.33729,3.38727e-10
Eucgr.A01206,Eucgr.K03187,unM,unM,wgd,Same,unM-unM,0.51781,2.15241,0.240572,5.79548e-08
Eucgr.A01210,Eucgr.K03183,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.156897,1.75313,0.0894953,8.33015e-44
Eucgr.A01212,Eucgr.G02776,unM,unM,wgd,Same,unM-unM,0.134204,4.21562,0.031835,1.11191e-169
Eucgr.A01216,Eucgr.J01155,unM,unM,wgd,Same,unM-unM,0.421238,2.03502,0.206994,3.22486e-23
Eucgr.A01217,Eucgr.J01156,gbM,gbM,wgd,Same,gbM-gbM,0.157442,4.49246,0.0350458,2.50296e-117
Eucgr.A01238,Eucgr.K03162,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0384563,0.996728,0.0385825,3.78622e-35
Eucgr.A01241,Eucgr.K03160,unM,unM,wgd,Same,unM-unM,0.0113617,1.79863,0.00631688,1.11492e-41
Eucgr.A01242,Eucgr.K03159,gbM,gbM,wgd,Same,gbM-gbM,0.53249,3.71429,0.143362,1.03995e-16
Eucgr.A01269,Eucgr.G02938,unM,unM,wgd,Same,unM-unM,0.128526,3.3922,0.0378887,2.55644e-48
Eucgr.A01279,Eucgr.G02939,gbM,gbM,wgd,Same,gbM-gbM,0.365408,4.65345,0.0785242,2.0487e-90
Eucgr.A01279,Eucgr.K03117,gbM,unM,wgd,Different,gbM-unM,0.340198,4.59784,0.0739909,3.96093e-83
Eucgr.A01283,Eucgr.K03113,gbM,gbM,wgd,Same,gbM-gbM,0.556762,1.94222,0.286662,2.15885e-06
Eucgr.A01286,Eucgr.G02948,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.311841,2.0062,0.155438,4.17932e-39
Eucgr.A01292,Eucgr.G02954,unM,unM,wgd,Same,unM-unM,0.267477,4.59056,0.0582667,6.6617e-119
Eucgr.A01401,Eucgr.D01649,unM,unM,wgd,Same,unM-unM,0.601231,3.38413,0.177662,1.25793e-19
Eucgr.A01408,Eucgr.K00427,unM,unM,wgd,Same,unM-unM,0.0633893,1.83573,0.0345309,4.53224e-19
Eucgr.A01414,Eucgr.K00426,gbM,gbM,wgd,Same,gbM-gbM,0.227307,1.63926,0.138664,1.41598e-34
Eucgr.A01416,Eucgr.K00423,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.266192,3.58493,0.0742529,3.5211e-56
Eucgr.A01418,Eucgr.D01674,unM,unM,wgd,Same,unM-unM,0.658217,2.64131,0.249201,1.80706e-16
Eucgr.A01430,Eucgr.D01684,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.228878,3.60721,0.0634501,7.24031e-107
Eucgr.A01430,Eucgr.K00413,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.18878,2.32117,0.0813297,8.27411e-88
Eucgr.A01435,Eucgr.D01692,unM,unM,wgd,Same,unM-unM,0.190536,4.58532,0.0415534,4.41893e-157
Eucgr.A01438,Eucgr.E00031,unM,unM,wgd,Same,unM-unM,0.242609,2.79544,0.0867874,1.28117e-16
Eucgr.A01441,Eucgr.D01698,unM,unM,wgd,Same,unM-unM,0.354174,3.59522,0.0985124,1.88479e-26
Eucgr.A01441,Eucgr.E00037,unM,unM,wgd,Same,unM-unM,0.427195,3.91122,0.109223,3.31383e-28
Eucgr.A01441,Eucgr.K00405,unM,unM,wgd,Same,unM-unM,0.432161,2.56628,0.1684,1.77143e-13
Eucgr.A01446,Eucgr.K00397,unM,unM,wgd,Same,unM-unM,0.631249,3.31439,0.190457,0.0116404
Eucgr.A01456,Eucgr.E00050,gbM,gbM,wgd,Same,gbM-gbM,0.0861349,1.60026,0.0538254,4.45967e-73
Eucgr.A01457,Eucgr.E00051,gbM,gbM,wgd,Same,gbM-gbM,0.234231,2.21787,0.105611,2.15248e-31
Eucgr.A01457,Eucgr.K00375,gbM,gbM,wgd,Same,gbM-gbM,0.108962,1.46571,0.0743407,1.14842e-30
Eucgr.A01461,Eucgr.K00370,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.223008,1.74666,0.127677,2.60794e-24
Eucgr.A01477,Eucgr.E00055,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.472806,2.19623,0.215281,2.27346e-10
Eucgr.A01495,Eucgr.E00065,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.118525,3.51284,0.0337406,4.41389e-48
Eucgr.A01505,Eucgr.B03867,unM,unM,wgd,Same,unM-unM,0.150344,1.52915,0.0983189,1.32827e-29
Eucgr.A01509,Eucgr.K02053,unM,unM,wgd,Same,unM-unM,0.253476,1.58386,0.160036,3.45126e-07
Eucgr.A01521,Eucgr.K02058,unM,unM,wgd,Same,unM-unM,0.270721,4.07327,0.0664627,5.4406e-52
Eucgr.A01523,Eucgr.B03878,unM,unM,wgd,Same,unM-unM,0.244236,4.24447,0.0575421,2.33882e-98
Eucgr.A01530,Eucgr.K02065,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0634571,1.42553,0.0445147,6.00974000000002e-310
Eucgr.A01535,Eucgr.B03885,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.316151,3.40729,0.0927866,1.09913e-42
Eucgr.A01535,Eucgr.K02066,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.17068,3.22355,0.0529478,4.98122e-32
Eucgr.A01536,Eucgr.K02068,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.438484,1.40152,0.312864,3.13641e-21
Eucgr.A01538,Eucgr.B03891,gbM,unM,wgd,Different,gbM-unM,0.078343,4.04497,0.019368,3.38035e-119
Eucgr.A01538,Eucgr.K02073,gbM,gbM,wgd,Same,gbM-gbM,0.0410789,1.63278,0.0251589,8.07585e-94
Eucgr.A01541,Eucgr.B03895,unM,unM,wgd,Same,unM-unM,0.599888,3.13465,0.191373,1.71074e-08
Eucgr.A01592,Eucgr.B03908,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.362119,1.49612,0.242038,6.48031e-37
Eucgr.A01594,Eucgr.B03915,unM,unM,wgd,Same,unM-unM,0.236072,3.69414,0.0639043,1.82607e-34
Eucgr.A01604,Eucgr.B03919,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.449108,1.8266,0.245871,1.09913e-55
Eucgr.A01622,Eucgr.B03929,unM,unM,wgd,Same,unM-unM,0.500028,3.75506,0.133161,7.2358e-40
Eucgr.A01654,Eucgr.B03936,unM,unM,wgd,Same,unM-unM,0.257425,4.17776,0.0616179,1.12677e-81
Eucgr.A01661,Eucgr.B03937,unM,unM,wgd,Same,unM-unM,0.174084,3.80681,0.0457295,7.91003e-90
Eucgr.A01670,Eucgr.B03941,unM,unM,wgd,Same,unM-unM,0.413017,1.83449,0.22514,1.51468e-21
Eucgr.A01716,Eucgr.F00971,unM,unM,wgd,Same,unM-unM,0.59297,3.53825,0.167589,3.98231e-12
Eucgr.A01735,Eucgr.F01000,gbM,gbM,wgd,Same,gbM-gbM,0.366598,3.4698,0.105654,1.79667e-94
Eucgr.A01737,Eucgr.F01002,unM,unM,wgd,Same,unM-unM,0.348272,3.45286,0.100865,2.96278e-19
Eucgr.A01744,Eucgr.K00885,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.367101,4.71674,0.0778293,2.02904e-114
Eucgr.A01768,Eucgr.K00895,unM,unM,wgd,Same,unM-unM,0.246657,2.26979,0.10867,1.39291e-25
Eucgr.A01769,Eucgr.F01067,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.258095,1.56579,0.164834,7.69592e-26
Eucgr.A01771,Eucgr.K00897,unM,unM,wgd,Same,unM-unM,0.146674,2.09306,0.0700763,4.95384e-35
Eucgr.A01772,Eucgr.F01069,unM,unM,wgd,Same,unM-unM,0.413651,4.08864,0.101171,3.20532e-33
Eucgr.A01773,Eucgr.K00904,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.168368,2.64521,0.06365,3.22255e-60
Eucgr.A01786,Eucgr.K00933,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.381204,4.15311,0.0917876,4.36778e-40
Eucgr.A01787,Eucgr.K00938,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.110345,1.40436,0.078573,1.46641e-59
Eucgr.A01789,Eucgr.K00944,unM,unM,wgd,Same,unM-unM,0.384741,2.47976,0.155152,8.96136e-21
Eucgr.A01792,Eucgr.F01090,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.284119,2.35783,0.1205,3.4963e-35
Eucgr.A01801,Eucgr.F01098,gbM,unM,wgd,Different,gbM-unM,0.146893,2.08867,0.0703285,4.80034e-78
Eucgr.A01812,Eucgr.F01104,unM,unM,wgd,Same,unM-unM,0.524411,3.85203,0.136139,1.38642e-26
Eucgr.A01857,Eucgr.K01056,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.376339,5.46096,0.0689146,2.19644e-29
Eucgr.A01860,Eucgr.K01059,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.334624,3.72785,0.0897632,5.41374e-26
Eucgr.A01868,Eucgr.K01064,unM,unM,wgd,Same,unM-unM,0.312301,3.28284,0.0951313,8.82052e-28
Eucgr.A01869,Eucgr.K01066,gbM,gbM,wgd,Same,gbM-gbM,0.039511,1.50233,0.0262998,5.61277e-56
Eucgr.A01873,Eucgr.E02637,unM,unM,wgd,Same,unM-unM,0.388243,4.03509,0.0962166,9.18564e-36
Eucgr.A01875,Eucgr.E02638,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.316705,1.38102,0.229327,6.84699e-09
Eucgr.A01890,Eucgr.E02666,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.623396,2.54924,0.244542,2.20962e-28
Eucgr.A01897,Eucgr.K01100,unM,unM,wgd,Same,unM-unM,0.497195,3.4181,0.145459,2.59675e-13
Eucgr.A01900,Eucgr.E02713,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.262287,4.01881,0.0652648,2.99301e-55
Eucgr.A01913,Eucgr.E02747,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.134439,3.8114,0.0352729,9.23673e-71
Eucgr.A01914,Eucgr.K01127,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.251743,1.02435,0.245759,1.47017e-17
Eucgr.A01916,Eucgr.K01128,unM,unM,wgd,Same,unM-unM,0.154028,1.42556,0.108047,7.72139e-28
Eucgr.A01920,Eucgr.E02752,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.7895,1.98303,0.398128,5.61927e-16
Eucgr.A01921,Eucgr.E02754,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.47266,2.01069,0.235074,1.58475e-10
Eucgr.A01926,Eucgr.K01144,gbM,gbM,wgd,Same,gbM-gbM,0.0797031,1.71326,0.0465214,1.95733e-72
Eucgr.A01935,Eucgr.K01175,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.35311,2.81244,0.125553,1.08802e-37
Eucgr.A01950,Eucgr.K01183,unM,unM,wgd,Same,unM-unM,0.331321,4.08462,0.0811143,1.79655e-45
Eucgr.A01954,Eucgr.K01191,gbM,gbM,wgd,Same,gbM-gbM,0.0663159,1.28189,0.0517329,3.45729e-55
Eucgr.A01963,Eucgr.K01198,unM,unM,wgd,Same,unM-unM,0.465199,1.785,0.260615,3.70543e-17
Eucgr.A01975,Eucgr.K01213,gbM,gbM,wgd,Same,gbM-gbM,0.171378,1.40568,0.121918,1.54536e-106
Eucgr.A01982,Eucgr.K01218,unM,unM,wgd,Same,unM-unM,0.236217,1.67709,0.140849,3.44214e-31
Eucgr.A01990,Eucgr.K01219,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.314662,2.57195,0.122344,6.833e-28
Eucgr.A01991,Eucgr.K01221,gbM,gbM,wgd,Same,gbM-gbM,0.138415,1.61023,0.0859601,1.05331e-59
Eucgr.A02014,Eucgr.K01222,gbM,unM,wgd,Different,gbM-unM,0.193422,2.52263,0.0766746,6.13831e-66
Eucgr.A02019,Eucgr.K01224,unM,unM,wgd,Same,unM-unM,0.358255,3.69379,0.0969884,2.34093e-56
Eucgr.A02027,Eucgr.K01227,gbM,gbM,wgd,Same,gbM-gbM,0.124565,1.00144,0.124386,1.45504e-43
Eucgr.A02028,Eucgr.K01228,unM,unM,wgd,Same,unM-unM,0.32375,1.57924,0.205004,3.0985e-24
Eucgr.A02029,Eucgr.K01238,gbM,gbM,wgd,Same,gbM-gbM,0.437845,1.03785,0.421877,7.21126e-08
Eucgr.A02040,Eucgr.K01437,gbM,unM,wgd,Different,gbM-unM,0.256989,1.41672,0.181398,3.36479e-20
Eucgr.A02052,Eucgr.K01438,teM,teM,wgd,Same,teM-teM,0.40939,4.46354,0.0917187,4.31571e-67
Eucgr.A02070,Eucgr.K01471,unM,unM,wgd,Same,unM-unM,0.335428,3.0326,0.110607,7.24474e-35
Eucgr.A02074,Eucgr.K01472,unM,unM,wgd,Same,unM-unM,0.304147,4.0249,0.0755665,1.85592e-45
Eucgr.A02077,Eucgr.K01474,unM,unM,wgd,Same,unM-unM,0.257397,2.05765,0.125093,1.48091e-26
Eucgr.A02084,Eucgr.K01479,gbM,unM,wgd,Different,gbM-unM,0.174122,1.50068,0.116029,4.58244e-68
Eucgr.A02087,Eucgr.K01480,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.266197,2.16733,0.122822,3.05025e-25
Eucgr.A02088,Eucgr.K01486,unM,unM,wgd,Same,unM-unM,0.233195,2.90535,0.080264,2.88877e-41
Eucgr.A02093,Eucgr.K01495,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.262197,1.54672,0.169518,8.47776e-43
Eucgr.A02102,Eucgr.K01502,unM,unM,wgd,Same,unM-unM,0.377706,1.24924,0.302349,2.17302e-12
Eucgr.A02105,Eucgr.K01503,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.52466,1.11202,0.471806,5.28759e-05
Eucgr.A02110,Eucgr.K01504,unM,unM,wgd,Same,unM-unM,0.205452,3.76511,0.0545674,2.1966e-45
Eucgr.A02126,Eucgr.K01508,gbM,gbM,wgd,Same,gbM-gbM,0.0336177,1.51653,0.0221676,2.00905e-150
Eucgr.A02145,Eucgr.K01538,unM,unM,wgd,Same,unM-unM,0.733019,1.45014,0.505481,0.00723672
Eucgr.A02150,Eucgr.K01542,unM,unM,wgd,Same,unM-unM,0.413939,2.76046,0.149953,3.2362e-23
Eucgr.A02154,Eucgr.K01550,unM,unM,wgd,Same,unM-unM,0.306688,4.44283,0.06903,2.366e-69
Eucgr.A02171,Eucgr.K01706,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.331957,3.68068,0.0901889,2.13839e-24
Eucgr.A02178,Eucgr.K01691,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.191608,1.52691,0.125488,1.43491e-66
Eucgr.A02201,Eucgr.K01670,unM,unM,wgd,Same,unM-unM,0.223661,1.86803,0.119731,1.50891e-29
Eucgr.A02232,Eucgr.K01645,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.221939,0.818592,0.271123,2.61598e-15
Eucgr.A02234,Eucgr.K01644,gbM,gbM,wgd,Same,gbM-gbM,0.39042,2.52183,0.154816,3.76906e-24
Eucgr.A02240,Eucgr.G03217,gbM,gbM,wgd,Same,gbM-gbM,0.10895,2.72249,0.0400185,9.71739e-67
Eucgr.A02242,Eucgr.G03218,unM,unM,wgd,Same,unM-unM,0.612167,3.23961,0.188963,1.68826e-21
Eucgr.A02243,Eucgr.G03222,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.226979,1.82938,0.124074,1.32017e-12
Eucgr.A02248,Eucgr.G03231,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.224028,4.6974,0.0476918,1.81738e-120
Eucgr.A02259,Eucgr.K01639,unM,unM,wgd,Same,unM-unM,0.357258,2.89446,0.123428,4.20105e-06
Eucgr.A02264,Eucgr.G03241,unM,teM,wgd,Different,unM-teM,0.519205,3.85605,0.134647,8.80455e-31
Eucgr.A02268,Eucgr.K01614,unM,unM,wgd,Same,unM-unM,0.111874,2.42791,0.0460784,4.45993e-102
Eucgr.A02309,Eucgr.K01570,unM,unM,wgd,Same,unM-unM,0.374527,2.98761,0.12536,2.21044e-10
Eucgr.A02311,Eucgr.G03271,gbM,gbM,wgd,Same,gbM-gbM,0.0891699,4.34205,0.0205364,1.24227e-141
Eucgr.A02420,Eucgr.K01818,unM,unM,wgd,Same,unM-unM,0.354342,4.19064,0.0845555,2.26638e-47
Eucgr.A02436,Eucgr.K01822,unM,unM,wgd,Same,unM-unM,0.171009,1.23361,0.138625,3.508e-39
Eucgr.A02443,Eucgr.K01830,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.357205,1.47473,0.242217,1.20616e-36
Eucgr.A02445,Eucgr.K01832,unM,unM,wgd,Same,unM-unM,0.468067,3.51739,0.133072,3.84007e-16
Eucgr.A02461,Eucgr.K01846,gbM,gbM,wgd,Same,gbM-gbM,0.272847,1.32925,0.205264,1.29366e-33
Eucgr.A02496,Eucgr.K01860,gbM,gbM,wgd,Same,gbM-gbM,0.0839364,1.25914,0.0666617,1.79063e-90
Eucgr.A02540,Eucgr.K01910,gbM,unM,wgd,Different,gbM-unM,0.295699,1.77364,0.166718,4.42992e-31
Eucgr.A02549,Eucgr.K01912,unM,unM,wgd,Same,unM-unM,0.363923,3.06652,0.118676,0
Eucgr.A02562,Eucgr.K01915,gbM,gbM,wgd,Same,gbM-gbM,0.219603,1.43534,0.152998,4.45476e-57
Eucgr.A02564,Eucgr.J00584,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.365148,3.51786,0.103798,1.30422e-18
Eucgr.A02564,Eucgr.K01917,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.166512,1.06714,0.156036,1.77701e-15
Eucgr.A02565,Eucgr.K01918,unM,unM,wgd,Same,unM-unM,0.248983,3.32311,0.0749247,1.70796e-32
Eucgr.A02567,Eucgr.K01919,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.114038,1.33209,0.0856084,1.2411e-31
Eucgr.A02570,Eucgr.K01921,gbM,unM,wgd,Different,gbM-unM,0.444426,2.40934,0.18446,1.01932e-13
Eucgr.A02574,Eucgr.K01922,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.115758,3.50791,0.0329993,0
Eucgr.A02579,Eucgr.K01926,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.286739,4.243,0.0675793,2.11359e-64
Eucgr.A02588,Eucgr.J00574,unM,unM,wgd,Same,unM-unM,0.394067,4.4897,0.0877715,2.89932e-103
Eucgr.A02591,Eucgr.K02621,gbM,gbM,wgd,Same,gbM-gbM,0.130536,2.12641,0.0613879,3.64415e-57
Eucgr.A02593,Eucgr.J00559,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.319969,4.93143,0.0648836,2.42409e-124
Eucgr.A02595,Eucgr.J00543,unM,unM,wgd,Same,unM-unM,0.575085,3.50823,0.163925,2.58942e-22
Eucgr.A02596,Eucgr.K02615,unM,unM,wgd,Same,unM-unM,0.188848,3.02613,0.0624059,0
Eucgr.A02597,Eucgr.K02614,unM,unM,wgd,Same,unM-unM,0.213819,3.12594,0.0684016,0
Eucgr.A02602,Eucgr.J00539,gbM,gbM,wgd,Same,gbM-gbM,0.235942,3.11723,0.0756895,1.01073e-55
Eucgr.A02608,Eucgr.J00537,unM,unM,wgd,Same,unM-unM,0.441241,3.18921,0.138354,0
Eucgr.A02613,Eucgr.J00534,unM,unM,wgd,Same,unM-unM,0.341317,2.95808,0.115385,1.48582e-18
Eucgr.A02613,Eucgr.K02603,unM,unM,wgd,Same,unM-unM,0.310222,3.05036,0.1017,7.89615e-18
Eucgr.A02622,Eucgr.J00528,gbM,unM,wgd,Different,gbM-unM,0.518176,4.57022,0.113381,7.19006e-54
Eucgr.A02628,Eucgr.K02575,unM,unM,wgd,Same,unM-unM,0.263254,2.64315,0.0995986,3.84353e-42
