Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
Pahal.1G046000,Pahal.4G041900,unM,unM,wgd,Same,unM-unM,0.292977,1.76636,0.165865,1.59656e-20
Pahal.1G046200,Pahal.4G042000,gbM,gbM,wgd,Same,gbM-gbM,0.0203085,0.695261,0.0292099,3.84401e-24
Pahal.1G047000,Pahal.4G044100,unM,unM,wgd,Same,unM-unM,0.20685,1.96015,0.105528,1.3796e-13
Pahal.1G047400,Pahal.4G045000,gbM,gbM,wgd,Same,gbM-gbM,0.107198,1.2021,0.0891758,1.24011e-86
Pahal.1G047500,Pahal.4G046100,gbM,gbM,wgd,Same,gbM-gbM,0.174086,1.56793,0.111029,1.54934e-41
Pahal.1G047600,Pahal.4G046500,unM,unM,wgd,Same,unM-unM,0.181924,2.20938,0.0823416,1.93164e-35
Pahal.1G048100,Pahal.4G049000,unM,unM,wgd,Same,unM-unM,0.127944,1.16161,0.110144,2.32131e-25
Pahal.1G048900,Pahal.4G049400,unM,unM,wgd,Same,unM-unM,0.429536,2.70963,0.158522,7.91496e-17
Pahal.1G049600,Pahal.4G049800,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.430087,1.64025,0.262208,2.21041e-12
Pahal.1G050000,Pahal.4G050000,gbM,gbM,wgd,Same,gbM-gbM,0.0905827,1.20079,0.075436,1.85434e-30
Pahal.1G050900,Pahal.4G050900,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0388812,1.28003,0.0303753,1.98761e-62
Pahal.1G051500,Pahal.4G051400,unM,unM,wgd,Same,unM-unM,0.355516,1.66924,0.212981,4.87865e-12
Pahal.1G052800,Pahal.4G052300,unM,unM,wgd,Same,unM-unM,0.138578,3.27422,0.042324,0
Pahal.1G053600,Pahal.4G053100,gbM,gbM,wgd,Same,gbM-gbM,0.114989,1.0832,0.106157,6.93762e-36
Pahal.1G053900,Pahal.4G053200,unM,unM,wgd,Same,unM-unM,0.160386,2.05694,0.0779731,4.73056e-34
Pahal.1G054100,Pahal.7G285200,gbM,gbM,wgd,Same,gbM-gbM,0.132795,4.26836,0.0311116,5.70827e-103
Pahal.1G054300,Pahal.4G054400,unM,unM,wgd,Same,unM-unM,0.250086,4.1068,0.0608956,1.99294e-78
Pahal.1G054900,Pahal.7G284300,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.563607,4.41814,0.127567,1.57642e-61
Pahal.1G055000,Pahal.4G054500,unM,unM,wgd,Same,unM-unM,0.249454,2.39656,0.104089,2.4688e-38
Pahal.1G055200,Pahal.4G055100,gbM,gbM,wgd,Same,gbM-gbM,0.0321205,1.25819,0.0255291,6.12336e-123
Pahal.1G055300,Pahal.4G055200,gbM,gbM,wgd,Same,gbM-gbM,0.0871822,0.997925,0.0873634,3.24153e-46
Pahal.1G055700,Pahal.4G056300,unM,unM,wgd,Same,unM-unM,0.25106,1.22453,0.205026,1.62586e-18
Pahal.1G055800,Pahal.4G056400,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.172899,0.955834,0.180889,9.97587e-53
Pahal.1G056200,Pahal.4G057100,unM,unM,wgd,Same,unM-unM,0.446571,2.60574,0.17138,1.20209e-07
Pahal.1G056300,Pahal.7G281700,gbM,gbM,wgd,Same,gbM-gbM,0.190283,2.6258,0.0724666,2.23941e-189
Pahal.1G056500,Pahal.4G058200,unM,unM,wgd,Same,unM-unM,0.432371,3.53019,0.122478,1.6916e-07
Pahal.1G056500,Pahal.7G280300,unM,unM,wgd,Same,unM-unM,0.358279,2.59364,0.138137,0
Pahal.1G056900,Pahal.4G058300,unM,unM,wgd,Same,unM-unM,0.279525,3.66205,0.07633,1.32092e-46
Pahal.1G057400,Pahal.4G059300,unM,unM,wgd,Same,unM-unM,0.234078,1.24041,0.18871,3.48313e-13
Pahal.1G058500,Pahal.4G059800,unM,unM,wgd,Same,unM-unM,0.156356,1.73565,0.0900852,1.74934e-38
Pahal.1G058600,Pahal.4G060000,unM,unM,wgd,Same,unM-unM,0.323322,1.52723,0.211706,5.30615e-13
Pahal.1G058800,Pahal.4G060900,unM,unM,wgd,Same,unM-unM,0.0158261,1.62294,0.00975151,1.63741e-10
Pahal.1G059300,Pahal.4G061700,unM,unM,wgd,Same,unM-unM,0.349141,1.6861,0.207069,3.89125e-16
Pahal.1G059500,Pahal.4G062900,unM,unM,wgd,Same,unM-unM,0.108658,2.48322,0.0437568,1.89784e-84
Pahal.1G060900,Pahal.4G063500,unM,unM,wgd,Same,unM-unM,0.228121,2.37733,0.0959564,9.66639e-35
Pahal.1G061000,Pahal.4G063700,unM,unM,wgd,Same,unM-unM,0.135487,3.67632,0.0368539,1.16422e-70
Pahal.1G061300,Pahal.4G064000,gbM,gbM,wgd,Same,gbM-gbM,0.110665,1.18933,0.0930487,1.65265e-43
Pahal.1G061700,Pahal.4G065300,unM,unM,wgd,Same,unM-unM,0.154729,3.87405,0.03994,6.42802e-61
Pahal.1G062500,Pahal.4G066500,unM,unM,wgd,Same,unM-unM,0.181101,3.60055,0.0502982,2.82945e-57
Pahal.1G062600,Pahal.4G066600,unM,unM,wgd,Same,unM-unM,0.573247,3.91486,0.146429,2.56055e-22
Pahal.1G063400,Pahal.4G067900,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0470407,1.20151,0.0391513,5.45262e-57
Pahal.1G064000,Pahal.4G068700,unM,unM,wgd,Same,unM-unM,0.253223,2.50755,0.100984,2.99524e-53
Pahal.1G064200,Pahal.4G069400,gbM,gbM,wgd,Same,gbM-gbM,0.140786,0.704919,0.19972,5.56767e-43
Pahal.1G064400,Pahal.4G070200,gbM,gbM,wgd,Same,gbM-gbM,0.0857677,0.816689,0.105019,5.77243e-106
Pahal.1G064500,Pahal.4G071200,gbM,gbM,wgd,Same,gbM-gbM,0.148018,1.13227,0.130727,1.41882e-27
Pahal.1G064600,Pahal.4G071500,unM,unM,wgd,Same,unM-unM,0.244789,4.16889,0.0587179,2.51443e-82
Pahal.1G066000,Pahal.4G073300,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0876141,1.43219,0.0611749,6.64592e-23
Pahal.1G066100,Pahal.4G073400,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.270608,0.99982,0.270657,4.97233e-15
Pahal.1G066200,Pahal.4G073600,unM,unM,wgd,Same,unM-unM,0.130749,2.61157,0.0500653,2.02535e-40
Pahal.1G067400,Pahal.4G073900,unM,unM,wgd,Same,unM-unM,0.166945,1.87515,0.0890302,2.82125e-35
Pahal.1G067900,Pahal.4G075100,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.154301,1.29953,0.118736,3.19001e-74
Pahal.1G068200,Pahal.4G075500,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0973566,1.26942,0.0766941,3.98703e-59
Pahal.1G068400,Pahal.4G076600,gbM,gbM,wgd,Same,gbM-gbM,0.0886051,1.33327,0.0664572,1.29854e-59
Pahal.1G068900,Pahal.4G077000,unM,unM,wgd,Same,unM-unM,0.261229,1.10938,0.235473,5.44114e-07
Pahal.1G069100,Pahal.4G077100,unM,unM,wgd,Same,unM-unM,0.369711,2.44997,0.150904,1.17686e-08
Pahal.1G069600,Pahal.4G077800,unM,unM,wgd,Same,unM-unM,0.13805,3.44446,0.0400787,2.56667e-37
Pahal.1G069800,Pahal.4G078300,unM,unM,wgd,Same,unM-unM,0.303599,1.48142,0.204938,3.30735e-15
Pahal.1G070700,Pahal.4G079000,unM,unM,wgd,Same,unM-unM,0.370332,1.38153,0.268059,8.73309e-06
Pahal.1G070800,Pahal.4G080000,gbM,gbM,wgd,Same,gbM-gbM,0.148693,1.01672,0.146248,1.47551e-146
Pahal.1G071400,Pahal.4G081500,gbM,gbM,wgd,Same,gbM-gbM,0.129955,0.875778,0.148388,1.19592e-26
Pahal.1G071500,Pahal.4G081700,gbM,unM,wgd,Different,gbM-unM,0.349898,1.58974,0.220098,1.46823e-17
Pahal.1G073600,Pahal.4G084000,unM,teM,wgd,Different,unM-teM,0.269115,3.57742,0.0752262,0
Pahal.1G073900,Pahal.4G085500,unM,unM,wgd,Same,unM-unM,0.192356,2.66947,0.0720576,2.21025e-55
Pahal.1G074300,Pahal.4G086100,gbM,gbM,wgd,Same,gbM-gbM,0.171151,1.36648,0.125249,4.68733e-46
Pahal.1G074400,Pahal.4G086200,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.139733,1.23904,0.112775,3.21342e-29
Pahal.1G075400,Pahal.4G086600,unM,unM,wgd,Same,unM-unM,0.239336,4.21727,0.0567513,2.07942e-122
Pahal.1G076600,Pahal.4G087700,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.220375,1.00203,0.219929,1.49341e-62
Pahal.1G076700,Pahal.4G087800,gbM,gbM,wgd,Same,gbM-gbM,0.0370758,1.94891,0.0190239,1.79689e-103
Pahal.1G076800,Pahal.4G087900,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.131923,1.60378,0.0822572,1.0955e-38
Pahal.1G077000,Pahal.4G088300,gbM,gbM,wgd,Same,gbM-gbM,0.310449,0.962873,0.32242,4.20264e-13
Pahal.1G077500,Pahal.4G088800,gbM,gbM,wgd,Same,gbM-gbM,0.236565,1.60101,0.14776,4.66601e-22
Pahal.1G078500,Pahal.4G089000,unM,unM,wgd,Same,unM-unM,0.289125,3.04486,0.0949553,3.22678e-15
Pahal.1G078600,Pahal.4G089100,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0911414,0.686105,0.132839,1.03169e-44
Pahal.1G078700,Pahal.4G089400,gbM,unM,wgd,Different,gbM-unM,0.131736,3.59182,0.0366768,1.61846e-43
Pahal.1G079000,Pahal.4G089500,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.134281,3.52557,0.0380878,2.37448e-62
Pahal.1G079300,Pahal.4G090700,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0518193,0.856351,0.0605118,5.89576e-19
Pahal.1G079700,Pahal.4G091000,unM,unM,wgd,Same,unM-unM,0.120084,3.20106,0.0375137,6.30616e-39
Pahal.1G080300,Pahal.4G091400,gbM,gbM,wgd,Same,gbM-gbM,0.267713,1.58571,0.168829,6.18649e-15
Pahal.1G080500,Pahal.4G092900,unM,unM,wgd,Same,unM-unM,0.102181,2.58635,0.0395076,3.751e-82
Pahal.1G080700,Pahal.4G093500,gbM,gbM,wgd,Same,gbM-gbM,0.0698528,0.894466,0.0780944,1.5744e-43
Pahal.1G080800,Pahal.4G093700,gbM,gbM,wgd,Same,gbM-gbM,0.0787242,0.83834,0.0939049,2.30138e-38
Pahal.1G080900,Pahal.4G093900,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0750835,3.73623,0.0200961,3.03907e-111
Pahal.1G083000,Pahal.4G094800,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.441022,1.21076,0.364253,6.77023e-25
Pahal.1G083400,Pahal.4G096400,gbM,gbM,wgd,Same,gbM-gbM,0.0570848,0.765847,0.0745381,7.67671e-114
Pahal.1G083900,Pahal.4G097400,unM,unM,wgd,Same,unM-unM,0.133495,3.25345,0.0410319,1.54407e-37
Pahal.1G084800,Pahal.4G098700,gbM,unM,wgd,Different,gbM-unM,0.357108,2.63284,0.135636,2.45182e-104
Pahal.1G086200,Pahal.4G100000,unM,unM,wgd,Same,unM-unM,0.189578,3.49078,0.0543083,0
Pahal.1G086400,Pahal.4G100100,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0927774,1.01827,0.0911128,4.85744e-65
Pahal.1G088200,Pahal.4G102700,gbM,gbM,wgd,Same,gbM-gbM,0.0178742,0.593248,0.0301294,6.83662e-46
Pahal.1G089300,Pahal.4G104300,unM,unM,wgd,Same,unM-unM,0.184699,3.19134,0.0578749,4.74607e-29
Pahal.1G089500,Pahal.4G104400,unM,unM,wgd,Same,unM-unM,0.221838,3.31014,0.0670177,1.25808e-76
Pahal.1G089800,Pahal.4G104900,gbM,gbM,wgd,Same,gbM-gbM,0.0740871,1.37888,0.0537299,1.48467e-65
Pahal.1G090100,Pahal.4G105200,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.150126,1.29099,0.116287,4.43618e-40
Pahal.1G090200,Pahal.4G105600,unM,unM,wgd,Same,unM-unM,0.342668,1.92848,0.177688,2.68292e-24
Pahal.1G090400,Pahal.4G106400,gbM,gbM,wgd,Same,gbM-gbM,0.0125721,1.37439,0.00914743,4.76773e-100
Pahal.1G090900,Pahal.4G107800,unM,unM,wgd,Same,unM-unM,0.315603,3.29136,0.0958884,4.23988e-25
Pahal.1G091000,Pahal.4G108100,gbM,gbM,wgd,Same,gbM-gbM,0.130998,1.36533,0.0959467,4.35769e-47
Pahal.1G091400,Pahal.4G108700,unM,unM,wgd,Same,unM-unM,0.295428,4.12516,0.0716163,1.62409e-77
Pahal.1G092500,Pahal.4G109400,gbM,gbM,wgd,Same,gbM-gbM,0.081672,0.713341,0.114492,5.01316e-37
Pahal.1G093300,Pahal.4G110300,unM,unM,wgd,Same,unM-unM,0.373459,3.98223,0.0937813,2.8786e-48
Pahal.1G093400,Pahal.4G110500,unM,unM,wgd,Same,unM-unM,0.119214,1.17312,0.101622,1.35954e-16
Pahal.1G093700,Pahal.4G111800,gbM,unM,wgd,Different,gbM-unM,0.573904,3.67466,0.156179,3.13313e-13
Pahal.1G094100,Pahal.4G112100,gbM,gbM,wgd,Same,gbM-gbM,0.191759,1.42271,0.134785,7.67401e-61
Pahal.1G095600,Pahal.4G113100,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0222251,2.40415,0.00924447,1.5404e-28
Pahal.1G096100,Pahal.4G113400,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.247774,0.980814,0.252621,4.2245e-58
Pahal.1G096300,Pahal.4G113600,unM,unM,wgd,Same,unM-unM,0.280039,3.26059,0.0858861,2.70711e-32
Pahal.1G096400,Pahal.4G113800,unM,unM,wgd,Same,unM-unM,0.30762,3.26286,0.0942793,1.75218e-29
Pahal.1G096800,Pahal.4G114000,unM,unM,wgd,Same,unM-unM,0.264361,1.49467,0.176869,6.6864e-15
Pahal.1G096800,Pahal.5G512300,unM,unM,wgd,Same,unM-unM,0.34812,1.62078,0.214786,6.34725e-15
Pahal.1G097600,Pahal.4G114100,unM,unM,wgd,Same,unM-unM,0.425782,3.59122,0.118562,1.80908e-21
Pahal.1G098300,Pahal.4G114200,unM,unM,wgd,Same,unM-unM,0.189608,2.30114,0.0823978,1.07945e-26
Pahal.1G098900,Pahal.5G513800,unM,unM,wgd,Same,unM-unM,0.187131,3.55593,0.052625,5.13531e-43
Pahal.1G099600,Pahal.4G114800,gbM,gbM,wgd,Same,gbM-gbM,0.189526,1.00636,0.188328,1.19995e-35
Pahal.1G100100,Pahal.5G514700,gbM,unM,wgd,Different,gbM-unM,0.477017,3.29383,0.144821,3.2803e-12
Pahal.1G100300,Pahal.4G115000,unM,unM,wgd,Same,unM-unM,0.235389,2.64892,0.0888623,0
Pahal.1G101300,Pahal.4G117400,gbM,gbM,wgd,Same,gbM-gbM,0.0811476,0.965972,0.0840061,3.1708e-56
Pahal.1G101500,Pahal.4G117500,unM,unM,wgd,Same,unM-unM,0.243919,3.53556,0.0689902,7.68069e-44
Pahal.1G102400,Pahal.4G118600,unM,unM,wgd,Same,unM-unM,0.388464,2.96222,0.13114,1.78879e-21
Pahal.1G102700,Pahal.4G118800,unM,unM,wgd,Same,unM-unM,0.334197,2.02607,0.164949,8.19806e-42
Pahal.1G103500,Pahal.4G119200,gbM,unM,wgd,Different,gbM-unM,0.0988461,4.75451,0.02079,1.3152e-236
Pahal.1G103600,Pahal.4G119500,gbM,gbM,wgd,Same,gbM-gbM,0.137011,0.727,0.188461,3.09062e-27
Pahal.1G103600,Pahal.5G517100,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.215618,2.45418,0.0878574,1.55374e-47
Pahal.1G104500,Pahal.5G518300,gbM,gbM,wgd,Same,gbM-gbM,0.344599,2.08779,0.165055,3.61451e-62
Pahal.1G107100,Pahal.5G519300,unM,unM,wgd,Same,unM-unM,0.413109,3.14343,0.13142,1.7055e-12
Pahal.1G107300,Pahal.5G519600,unM,unM,wgd,Same,unM-unM,0.445473,3.32493,0.13398,3.04837e-31
Pahal.1G116800,Pahal.4G139000,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0757002,1.27883,0.0591947,3.43231e-85
Pahal.1G118200,Pahal.4G134300,unM,unM,wgd,Same,unM-unM,0.23533,1.48517,0.158453,1.47029e-08
Pahal.1G118600,Pahal.4G133800,gbM,gbM,wgd,Same,gbM-gbM,0.260504,1.62,0.160805,6.66765e-58
Pahal.1G118900,Pahal.4G131400,unM,unM,wgd,Same,unM-unM,0.235124,2.73461,0.085981,5.72395e-35
Pahal.1G120600,Pahal.4G129500,gbM,gbM,wgd,Same,gbM-gbM,0.266049,0.731429,0.363738,4.37483e-12
Pahal.1G122200,Pahal.4G128000,unM,unM,wgd,Same,unM-unM,0.188053,1.84555,0.101896,1.16332e-34
Pahal.1G122500,Pahal.4G127200,unM,unM,wgd,Same,unM-unM,0.457117,1.82914,0.249909,7.1986e-06
Pahal.1G123100,Pahal.4G125300,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.328714,3.93398,0.0835575,2.779e-43
Pahal.1G129100,Pahal.1G212400,teM,teM,wgd,Same,teM-teM,0.795549,3.94938,0.201437,5.76469e-20
Pahal.1G131300,Pahal.1G202800,teM,teM,wgd,Same,teM-teM,0.0337688,0.0742159,0.455007,0.0274179
Pahal.1G134700,Pahal.3G342900,teM,teM,wgd,Same,teM-teM,0.125454,0.216537,0.579364,0.0598091
Pahal.1G136500,Pahal.3G369100,teM,teM,wgd,Same,teM-teM,0.0716555,0.263338,0.272105,1.21695e-06
Pahal.1G137700,Pahal.8G085200,teM,teM,wgd,Same,teM-teM,0.0269571,0.203083,0.132739,4.73677e-05
Pahal.1G138800,Pahal.2G140500,gbM,teM,wgd,Different,gbM-teM,0.83292,3.91004,0.213021,3.88706e-28
Pahal.1G138800,Pahal.4G191500,gbM,teM,wgd,Different,gbM-teM,0.478485,3.88281,0.123232,1.53655e-23
Pahal.1G138800,Pahal.5G351400,gbM,teM,wgd,Different,gbM-teM,0.118186,0.130912,0.902789,0.674038
Pahal.1G139500,Pahal.7G058900,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.347928,3.57077,0.0974379,4.68838e-39
Pahal.1G140300,Pahal.1G188700,teM,teM,wgd,Same,teM-teM,0.0769218,0.0688806,1.11674,0.998525
Pahal.1G140300,Pahal.3G368000,teM,teM,wgd,Same,teM-teM,0.132723,0.157855,0.840792,0.706333
Pahal.1G141000,Pahal.7G064400,gbM,gbM,wgd,Same,gbM-gbM,0.507521,3.56515,0.142356,1.37027e-32
Pahal.1G141600,Pahal.4G205100,teM,teM,wgd,Same,teM-teM,0.119081,0.866139,0.137484,1.0505e-36
Pahal.1G142400,Pahal.1G221500,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.0212636,0.12646,0.168145,3.59874e-14
Pahal.1G144800,Pahal.8G151300,unM,unM,wgd,Same,unM-unM,0.0781599,0.279664,0.279478,4.15068e-08
Pahal.1G145000,Pahal.8G152300,gbM,gbM,wgd,Same,gbM-gbM,0.172297,0.188789,0.912643,0.701676
Pahal.1G148800,Pahal.4G203300,unM,unM,wgd,Same,unM-unM,0.0475686,2.4267,0.0196022,1.54961e-28
Pahal.1G149300,Pahal.9G326200,teM,teM,wgd,Same,teM-teM,0.053299,0.0577649,0.922688,0.86826
Pahal.1G150200,Pahal.6G126800,teM,teM,wgd,Same,teM-teM,0.0427339,0.212034,0.201542,9.45862e-09
Pahal.1G150900,Pahal.4G200200,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.427091,0.867651,0.492238,5.64049e-13
Pahal.1G152900,Pahal.3G329300,teM,teM,wgd,Same,teM-teM,0.180353,1.25099,0.144168,9.82959e-34
Pahal.1G153300,Pahal.6G145300,teM,teM,wgd,Same,teM-teM,0.322905,4.26984,0.0756247,2.24374e-65
Pahal.1G153300,Pahal.8G107500,teM,teM,wgd,Same,teM-teM,0.21282,2.38596,0.0891968,6.49017e-55
Pahal.1G153800,Pahal.3G353400,teM,teM,wgd,Same,teM-teM,0.109699,0.482916,0.22716,6.34375e-08
Pahal.1G153800,Pahal.3G380800,teM,teM,wgd,Same,teM-teM,0.0275023,0.072503,0.379326,0.00715041
Pahal.1G153800,Pahal.5G365100,teM,teM,wgd,Same,teM-teM,0.031465,0.604651,0.0520383,8.39286e-17
Pahal.1G153800,Pahal.7G072900,teM,teM,wgd,Same,teM-teM,0.104473,0.426812,0.244776,2.17939e-13
Pahal.1G153800,Pahal.9G271000,teM,teM,wgd,Same,teM-teM,0.0389219,0.279292,0.139359,1.78046e-16
Pahal.1G153900,Pahal.6G136600,teM,teM,wgd,Same,teM-teM,0.16142,0.182489,0.884547,0.630998
Pahal.1G154900,Pahal.4G136900,teM,teM,wgd,Same,teM-teM,0.092386,0.261806,0.352879,0.000749003
Pahal.1G154900,Pahal.8G109700,teM,teM,wgd,Same,teM-teM,0.520756,1.47235,0.353691,0.00779682
Pahal.1G155900,Pahal.5G355500,teM,teM,wgd,Same,teM-teM,0.121539,0.864607,0.140571,1.87302e-09
Pahal.1G155900,Pahal.6G143600,teM,teM,wgd,Same,teM-teM,0.136218,2.06135,0.0660819,8.95934e-35
Pahal.1G158200,Pahal.7G040200,teM,teM,wgd,Same,teM-teM,0.12363,0.0894662,1.38186,0.549616
Pahal.1G158300,Pahal.3G372900,teM,teM,wgd,Same,teM-teM,0.0694581,0.16661,0.41689,4.81889e-05
Pahal.1G158400,Pahal.6G108200,teM,teM,wgd,Same,teM-teM,0.404839,0.470203,0.860988,0.643442
Pahal.1G158400,Pahal.9G348400,teM,teM,wgd,Same,teM-teM,0.114721,0.0787882,1.45607,0.50741
Pahal.1G158500,Pahal.9G319800,teM,teM,wgd,Same,teM-teM,0.141497,0.49682,0.284804,2.46045e-06
Pahal.1G159600,Pahal.2G175700,unM,unM,wgd,Same,unM-unM,0.538276,2.18232,0.246653,0.000126157
Pahal.1G160400,Pahal.4G134300,unM,unM,wgd,Same,unM-unM,0.0690971,0.674972,0.10237,1.67261e-05
Pahal.1G160800,Pahal.3G370500,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.281606,1.78249,0.157985,2.13306e-19
Pahal.1G162300,Pahal.7G077200,teM,teM,wgd,Same,teM-teM,0.0504758,0.12783,0.394866,0.0680145
Pahal.1G163100,Pahal.8G175100,teM,teM,wgd,Same,teM-teM,0.883971,2.11836,0.41729,0.000835703
Pahal.1G163300,Pahal.8G121600,teM,teM,wgd,Same,teM-teM,0.0215031,0.26845,0.0801008,1.50292e-18
