Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification
Carub.0001s2443,unM,Carub.0002s1591,unM,wgd,Same,unM-unM
Carub.0001s1362,Unclassified,Carub.0002s1592,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s2440,unM,Carub.0002s1601,unM,wgd,Same,unM-unM
Carub.0001s2438,unM,Carub.0002s1603,unM,wgd,Same,unM-unM
Carub.0001s2432,unM,Carub.0002s1607,unM,wgd,Same,unM-unM
Carub.0001s1373,Unclassified,Carub.0002s1609,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s2424,unM,Carub.0002s1618,unM,wgd,Same,unM-unM
Carub.0001s2423,unM,Carub.0002s1623,unM,wgd,Same,unM-unM
Carub.0001s2414,unM,Carub.0002s1629,unM,wgd,Same,unM-unM
Carub.0001s2413,unM,Carub.0002s1630,unM,wgd,Same,unM-unM
Carub.0001s1397,Unclassified,Carub.0002s1631,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s2409,gbM,Carub.0002s1633,gbM,wgd,Same,gbM-gbM
Carub.0001s1400,unM,Carub.0002s1642,unM,wgd,Same,unM-unM
Carub.0001s2406,unM,Carub.0002s1644,unM,wgd,Same,unM-unM
Carub.0001s2402,unM,Carub.0002s1646,unM,wgd,Same,unM-unM
Carub.0001s2389,unM,Carub.0002s1656,unM,wgd,Same,unM-unM
Carub.0001s2387,unM,Carub.0002s1659,unM,wgd,Same,unM-unM
Carub.0002s0568,unM,Carub.0002s1659,unM,wgd,Same,unM-unM
Carub.0001s2381,unM,Carub.0002s1664,unM,wgd,Same,unM-unM
Carub.0002s0545,Unclassified,Carub.0002s1668,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s2366,unM,Carub.0002s1676,unM,wgd,Same,unM-unM
Carub.0001s2358,unM,Carub.0002s1686,unM,wgd,Same,unM-unM
Carub.0002s0520,unM,Carub.0002s1694,unM,wgd,Same,unM-unM
Carub.0001s2337,gbM,Carub.0002s1696,gbM,wgd,Same,gbM-gbM
Carub.0001s2330,unM,Carub.0002s1703,unM,wgd,Same,unM-unM
Carub.0001s2328,unM,Carub.0002s1705,unM,wgd,Same,unM-unM
Carub.0002s0494,unM,Carub.0002s1706,unM,wgd,Same,unM-unM
Carub.0001s2323,unM,Carub.0002s1711,unM,wgd,Same,unM-unM
Carub.0001s2309,unM,Carub.0002s1713,unM,wgd,Same,unM-unM
Carub.0001s2307,unM,Carub.0002s1715,unM,wgd,Same,unM-unM
Carub.0001s2296,unM,Carub.0002s1721,unM,wgd,Same,unM-unM
Carub.0001s2294,unM,Carub.0002s1726,unM,wgd,Same,unM-unM
Carub.0001s2293,unM,Carub.0002s1727,unM,wgd,Same,unM-unM
Carub.0001s2291,unM,Carub.0002s1728,unM,wgd,Same,unM-unM
Carub.0001s2288,unM,Carub.0002s1733,unM,wgd,Same,unM-unM
Carub.0001s2283,unM,Carub.0002s1740,unM,wgd,Same,unM-unM
Carub.0001s2280,unM,Carub.0002s1744,unM,wgd,Same,unM-unM
Carub.0001s2279,unM,Carub.0002s1746,unM,wgd,Same,unM-unM
Carub.0001s2276,gbM,Carub.0002s1747,gbM,wgd,Same,gbM-gbM
Carub.0001s2274,Unclassified,Carub.0002s1751,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s2272,unM,Carub.0002s1752,unM,wgd,Same,unM-unM
Carub.0001s2271,unM,Carub.0002s1753,unM,wgd,Same,unM-unM
Carub.0001s2268,unM,Carub.0002s1754,unM,wgd,Same,unM-unM
Carub.0001s2264,unM,Carub.0002s1758,unM,wgd,Same,unM-unM
Carub.0001s2263,Unclassified,Carub.0002s1769,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s2260,unM,Carub.0002s1772,unM,wgd,Same,unM-unM
Carub.0001s2258,unM,Carub.0002s1773,unM,wgd,Same,unM-unM
Carub.0001s2257,unM,Carub.0002s1776,unM,wgd,Same,unM-unM
Carub.0001s2256,unM,Carub.0002s1778,unM,wgd,Same,unM-unM
Carub.0001s2251,unM,Carub.0002s1785,unM,wgd,Same,unM-unM
Carub.0001s2249,unM,Carub.0002s1786,unM,wgd,Same,unM-unM
Carub.0001s2248,unM,Carub.0002s1795,unM,wgd,Same,unM-unM
Carub.0001s2242,unM,Carub.0002s1811,unM,wgd,Same,unM-unM
Carub.0001s3186,unM,Carub.0002s1816,unM,wgd,Same,unM-unM
Carub.0001s2238,Unclassified,Carub.0002s1823,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s2237,gbM,Carub.0002s1826,gbM,wgd,Same,gbM-gbM
Carub.0001s2232,unM,Carub.0002s1837,unM,wgd,Same,unM-unM
Carub.0001s3195,unM,Carub.0002s1838,unM,wgd,Same,unM-unM
Carub.0001s3197,unM,Carub.0002s1840,unM,wgd,Same,unM-unM
Carub.0001s2227,unM,Carub.0002s1853,unM,wgd,Same,unM-unM
Carub.0001s3235,gbM,Carub.0002s1859,gbM,wgd,Same,gbM-gbM
Carub.0001s2223,unM,Carub.0002s1866,unM,wgd,Same,unM-unM
Carub.0001s2220,unM,Carub.0002s1875,unM,wgd,Same,unM-unM
Carub.0001s2217,unM,Carub.0002s1878,unM,wgd,Same,unM-unM
Carub.0001s2216,Unclassified,Carub.0002s1882,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s2211,unM,Carub.0002s1888,unM,wgd,Same,unM-unM
Carub.0001s2206,unM,Carub.0002s1895,unM,wgd,Same,unM-unM
Carub.0001s2205,unM,Carub.0002s1897,unM,wgd,Same,unM-unM
Carub.0001s2204,Unclassified,Carub.0002s1898,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s2203,unM,Carub.0002s1901,unM,wgd,Same,unM-unM
Carub.0001s2202,unM,Carub.0002s1902,unM,wgd,Same,unM-unM
Carub.0001s2201,unM,Carub.0002s1904,unM,wgd,Same,unM-unM
Carub.0001s2200,unM,Carub.0002s1905,unM,wgd,Same,unM-unM
Carub.0001s1699,unM,Carub.0002s1913,unM,wgd,Same,unM-unM
Carub.0001s1707,unM,Carub.0002s1921,unM,wgd,Same,unM-unM
Carub.0001s1715,unM,Carub.0002s1930,unM,wgd,Same,unM-unM
Carub.0001s1716,unM,Carub.0002s1934,unM,wgd,Same,unM-unM
Carub.0001s1718,unM,Carub.0002s1938,unM,wgd,Same,unM-unM
Carub.0001s1719,unM,Carub.0002s1946,unM,wgd,Same,unM-unM
Carub.0001s1723,gbM,Carub.0002s1950,gbM,wgd,Same,gbM-gbM
Carub.0001s1725,unM,Carub.0002s1952,unM,wgd,Same,unM-unM
Carub.0001s1726,unM,Carub.0002s1954,unM,wgd,Same,unM-unM
Carub.0001s1730,unM,Carub.0002s1960,unM,wgd,Same,unM-unM
Carub.0001s1731,unM,Carub.0002s1961,unM,wgd,Same,unM-unM
Carub.0001s1732,gbM,Carub.0002s1962,gbM,wgd,Same,gbM-gbM
Carub.0001s1735,unM,Carub.0002s1969,unM,wgd,Same,unM-unM
Carub.0001s1744,unM,Carub.0002s1977,unM,wgd,Same,unM-unM
Carub.0001s1746,unM,Carub.0002s1979,unM,wgd,Same,unM-unM
Carub.0001s1748,gbM,Carub.0002s1985,gbM,wgd,Same,gbM-gbM
Carub.0001s1752,unM,Carub.0002s1992,unM,wgd,Same,unM-unM
Carub.0001s1754,unM,Carub.0002s1998,unM,wgd,Same,unM-unM
Carub.0001s1756,unM,Carub.0002s2001,unM,wgd,Same,unM-unM
Carub.0001s1759,unM,Carub.0002s2005,unM,wgd,Same,unM-unM
Carub.0001s1764,gbM,Carub.0002s2013,gbM,wgd,Same,gbM-gbM
Carub.0001s1765,unM,Carub.0002s2016,unM,wgd,Same,unM-unM
Carub.0001s1799,Unclassified,Carub.0002s2021,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s1798,unM,Carub.0002s2023,unM,wgd,Same,unM-unM
Carub.0001s1792,unM,Carub.0002s2028,unM,wgd,Same,unM-unM
Carub.0001s1790,unM,Carub.0002s2029,unM,wgd,Same,unM-unM
Carub.0001s1786,unM,Carub.0002s2036,unM,wgd,Same,unM-unM
Carub.0001s1785,unM,Carub.0002s2037,unM,wgd,Same,unM-unM
Carub.0001s1784,unM,Carub.0002s2038,unM,wgd,Same,unM-unM
Carub.0001s1781,unM,Carub.0002s2040,unM,wgd,Same,unM-unM
Carub.0001s1780,gbM,Carub.0002s2041,gbM,wgd,Same,gbM-gbM
Carub.0001s1772,gbM,Carub.0002s2044,gbM,wgd,Same,gbM-gbM
Carub.0001s1802,unM,Carub.0002s2059,unM,wgd,Same,unM-unM
Carub.0001s1803,unM,Carub.0002s2062,unM,wgd,Same,unM-unM
Carub.0001s1805,unM,Carub.0002s2068,unM,wgd,Same,unM-unM
Carub.0001s1809,gbM,Carub.0002s2069,gbM,wgd,Same,gbM-gbM
Carub.0001s1810,gbM,Carub.0002s2072,gbM,wgd,Same,gbM-gbM
Carub.0001s1817,unM,Carub.0002s2085,unM,wgd,Same,unM-unM
Carub.0001s1820,unM,Carub.0002s2088,unM,wgd,Same,unM-unM
Carub.0001s1822,unM,Carub.0002s2089,unM,wgd,Same,unM-unM
Carub.0001s1824,Unclassified,Carub.0002s2096,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s1825,gbM,Carub.0002s2097,gbM,wgd,Same,gbM-gbM
Carub.0001s1837,unM,Carub.0002s2121,unM,wgd,Same,unM-unM
Carub.0001s1839,unM,Carub.0002s2122,unM,wgd,Same,unM-unM
Carub.0001s1840,unM,Carub.0002s2124,unM,wgd,Same,unM-unM
Carub.0001s1843,unM,Carub.0002s2128,unM,wgd,Same,unM-unM
Carub.0001s1844,Unclassified,Carub.0002s2136,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s1847,unM,Carub.0002s2145,unM,wgd,Same,unM-unM
Carub.0001s1849,gbM,Carub.0002s2148,gbM,wgd,Same,gbM-gbM
Carub.0001s1852,unM,Carub.0002s2150,unM,wgd,Same,unM-unM
Carub.0001s1856,unM,Carub.0002s2155,unM,wgd,Same,unM-unM
Carub.0001s1863,unM,Carub.0002s2162,unM,wgd,Same,unM-unM
Carub.0001s1864,Unclassified,Carub.0002s2164,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s1868,unM,Carub.0002s2168,unM,wgd,Same,unM-unM
Carub.0001s1881,unM,Carub.0002s2172,unM,wgd,Same,unM-unM
Carub.0001s1886,Unclassified,Carub.0002s2175,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s1891,unM,Carub.0002s2181,unM,wgd,Same,unM-unM
Carub.0001s1892,unM,Carub.0002s2185,unM,wgd,Same,unM-unM
Carub.0001s1894,unM,Carub.0002s2186,unM,wgd,Same,unM-unM
Carub.0001s1896,Unclassified,Carub.0002s2195,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s1899,unM,Carub.0002s2199,unM,wgd,Same,unM-unM
Carub.0001s1904,unM,Carub.0002s2205,unM,wgd,Same,unM-unM
Carub.0001s1908,unM,Carub.0002s2207,unM,wgd,Same,unM-unM
Carub.0001s1912,unM,Carub.0002s2209,unM,wgd,Same,unM-unM
Carub.0001s1922,gbM,Carub.0002s2227,gbM,wgd,Same,gbM-gbM
Carub.0001s1924,unM,Carub.0002s2228,unM,wgd,Same,unM-unM
Carub.0001s1925,Unclassified,Carub.0002s2229,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s1929,unM,Carub.0002s2234,unM,wgd,Same,unM-unM
Carub.0001s1932,unM,Carub.0002s2238,unM,wgd,Same,unM-unM
Carub.0001s1934,unM,Carub.0002s2243,unM,wgd,Same,unM-unM
Carub.0001s1936,unM,Carub.0002s2244,unM,wgd,Same,unM-unM
Carub.0001s1941,unM,Carub.0002s2245,unM,wgd,Same,unM-unM
Carub.0001s1942,unM,Carub.0002s2246,unM,wgd,Same,unM-unM
Carub.0001s1943,unM,Carub.0002s2247,unM,wgd,Same,unM-unM
Carub.0001s1945,unM,Carub.0002s2251,unM,wgd,Same,unM-unM
Carub.0001s1949,unM,Carub.0002s2256,unM,wgd,Same,unM-unM
Carub.0001s1950,unM,Carub.0002s2260,unM,wgd,Same,unM-unM
Carub.0001s1954,unM,Carub.0002s2263,unM,wgd,Same,unM-unM
Carub.0001s1956,unM,Carub.0002s2265,unM,wgd,Same,unM-unM
Carub.0001s1963,unM,Carub.0002s2277,unM,wgd,Same,unM-unM
Carub.0001s1974,gbM,Carub.0002s2289,gbM,wgd,Same,gbM-gbM
Carub.0001s1978,gbM,Carub.0002s2291,gbM,wgd,Same,gbM-gbM
Carub.0001s1981,unM,Carub.0002s2296,unM,wgd,Same,unM-unM
Carub.0001s1988,gbM,Carub.0002s2303,gbM,wgd,Same,gbM-gbM
Carub.0001s1991,unM,Carub.0002s2307,unM,wgd,Same,unM-unM
Carub.0001s1993,gbM,Carub.0002s2308,gbM,wgd,Same,gbM-gbM
Carub.0001s1994,unM,Carub.0002s2309,unM,wgd,Same,unM-unM
Carub.0001s1999,unM,Carub.0002s2311,unM,wgd,Same,unM-unM
Carub.0001s2001,Unclassified,Carub.0002s2315,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s2002,gbM,Carub.0002s2316,gbM,wgd,Same,gbM-gbM
Carub.0001s2008,unM,Carub.0002s2321,unM,wgd,Same,unM-unM
Carub.0001s2011,gbM,Carub.0002s2324,gbM,wgd,Same,gbM-gbM
Carub.0001s2023,gbM,Carub.0002s2329,gbM,wgd,Same,gbM-gbM
Carub.0001s2028,unM,Carub.0002s2332,unM,wgd,Same,unM-unM
Carub.0001s2033,unM,Carub.0002s2334,unM,wgd,Same,unM-unM
Carub.0001s2034,gbM,Carub.0002s2335,gbM,wgd,Same,gbM-gbM
Carub.0001s2037,unM,Carub.0002s2341,unM,wgd,Same,unM-unM
Carub.0001s2038,gbM,Carub.0002s2342,gbM,wgd,Same,gbM-gbM
Carub.0001s2048,unM,Carub.0002s2348,unM,wgd,Same,unM-unM
Carub.0001s2049,unM,Carub.0002s2350,unM,wgd,Same,unM-unM
Carub.0001s2050,unM,Carub.0002s2351,unM,wgd,Same,unM-unM
Carub.0001s2053,unM,Carub.0002s2357,unM,wgd,Same,unM-unM
Carub.0001s2054,gbM,Carub.0002s2360,gbM,wgd,Same,gbM-gbM
Carub.0001s2058,unM,Carub.0002s2371,unM,wgd,Same,unM-unM
Carub.0001s2060,gbM,Carub.0002s2372,gbM,wgd,Same,gbM-gbM
Carub.0001s2061,gbM,Carub.0002s2373,gbM,wgd,Same,gbM-gbM
Carub.0001s2079,gbM,Carub.0002s2387,gbM,wgd,Same,gbM-gbM
Carub.0001s2080,unM,Carub.0002s2388,unM,wgd,Same,unM-unM
Carub.0001s2100,gbM,Carub.0002s2415,gbM,wgd,Same,gbM-gbM
Carub.0001s2102,gbM,Carub.0002s2416,gbM,wgd,Same,gbM-gbM
Carub.0001s2104,gbM,Carub.0002s2419,gbM,wgd,Same,gbM-gbM
Carub.0001s2113,unM,Carub.0002s2429,unM,wgd,Same,unM-unM
Carub.0001s2119,Unclassified,Carub.0002s2439,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s2120,Unclassified,Carub.0002s2440,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s2123,unM,Carub.0002s2444,unM,wgd,Same,unM-unM
Carub.0001s2138,unM,Carub.0002s2453,unM,wgd,Same,unM-unM
Carub.0001s2139,unM,Carub.0002s2454,unM,wgd,Same,unM-unM
Carub.0001s2151,Unclassified,Carub.0002s2463,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Carub.0001s2157,unM,Carub.0002s2475,unM,wgd,Same,unM-unM
Carub.0001s2163,unM,Carub.0002s2478,unM,wgd,Same,unM-unM
Carub.0001s2166,unM,Carub.0002s2483,unM,wgd,Same,unM-unM
Carub.0001s2168,unM,Carub.0002s2485,unM,wgd,Same,unM-unM
Carub.0001s2171,unM,Carub.0002s2491,unM,wgd,Same,unM-unM
Carub.0001s2174,unM,Carub.0002s2497,unM,wgd,Same,unM-unM
Carub.0001s2176,unM,Carub.0002s2498,unM,wgd,Same,unM-unM
Carub.0001s2177,unM,Carub.0002s2499,unM,wgd,Same,unM-unM
Carub.0001s2178,unM,Carub.0002s2500,unM,wgd,Same,unM-unM
Carub.0001s2179,unM,Carub.0002s2505,unM,wgd,Same,unM-unM
Carub.0001s2180,unM,Carub.0002s2506,unM,wgd,Same,unM-unM
Carub.0001s2182,unM,Carub.0002s2509,unM,wgd,Same,unM-unM
Carub.0001s2187,unM,Carub.0002s2516,unM,wgd,Same,unM-unM
Carub.0001s1692,unM,Carub.0002s2522,unM,wgd,Same,unM-unM
Carub.0001s1690,unM,Carub.0002s2530,unM,wgd,Same,unM-unM
Carub.0001s1689,unM,Carub.0002s2531,unM,wgd,Same,unM-unM
Carub.0001s1687,unM,Carub.0002s2533,unM,wgd,Same,unM-unM
Carub.0001s1683,unM,Carub.0002s2535,unM,wgd,Same,unM-unM
Carub.0001s1676,gbM,Carub.0002s2539,gbM,wgd,Same,gbM-gbM
Carub.0001s1672,unM,Carub.0002s2540,unM,wgd,Same,unM-unM
Carub.0001s1671,unM,Carub.0002s2543,unM,wgd,Same,unM-unM
Carub.0001s1667,unM,Carub.0002s2559,unM,wgd,Same,unM-unM
Carub.0001s1663,unM,Carub.0002s2569,unM,wgd,Same,unM-unM
Carub.0001s1660,gbM,Carub.0002s2570,gbM,wgd,Same,gbM-gbM
Carub.0001s1658,unM,Carub.0002s2571,unM,wgd,Same,unM-unM
Carub.0001s1656,unM,Carub.0002s2572,unM,wgd,Same,unM-unM
Carub.0001s1650,unM,Carub.0002s2579,unM,wgd,Same,unM-unM
Carub.0001s1645,gbM,Carub.0002s2587,gbM,wgd,Same,gbM-gbM
Carub.0001s1643,gbM,Carub.0002s2588,gbM,wgd,Same,gbM-gbM
Carub.0001s1642,gbM,Carub.0002s2589,gbM,wgd,Same,gbM-gbM
Carub.0001s1626,unM,Carub.0002s2601,unM,wgd,Same,unM-unM
Carub.0001s1625,unM,Carub.0002s2603,unM,wgd,Same,unM-unM
Carub.0001s1623,unM,Carub.0002s2604,unM,wgd,Same,unM-unM
Carub.0001s1621,gbM,Carub.0002s2608,gbM,wgd,Same,gbM-gbM
Carub.0001s1620,gbM,Carub.0002s2610,gbM,wgd,Same,gbM-gbM
Carub.0001s1618,unM,Carub.0002s2612,unM,wgd,Same,unM-unM
Carub.0001s1616,unM,Carub.0002s2616,unM,wgd,Same,unM-unM
Carub.0001s1614,unM,Carub.0002s2623,unM,wgd,Same,unM-unM
