Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
CsaV3_1G001650,CsaV3_1G008340,unM,unM,wgd,Same,unM-unM,0.347735,3.41379,0.101862,3.95931e-18
CsaV3_1G001670,CsaV3_1G008320,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0767332,2.36598,0.0324319,2.04144e-33
CsaV3_1G001700,CsaV3_3G042090,gbM,gbM,wgd,Same,gbM-gbM,0.470152,5.20444,0.0903367,2.08982e-125
CsaV3_1G001730,CsaV3_1G008280,unM,unM,wgd,Same,unM-unM,0.320385,3.60439,0.0888875,2.4417e-24
CsaV3_1G001790,CsaV3_1G008260,unM,teM,wgd,Different,unM-teM,0.2516,3.83154,0.0656656,2.43986e-52
CsaV3_1G001790,CsaV3_3G042040,unM,unM,wgd,Same,unM-unM,0.347651,4.09683,0.0848584,4.36482e-42
CsaV3_1G001800,CsaV3_1G008240,unM,unM,wgd,Same,unM-unM,0.343672,2.30675,0.148985,6.50746e-56
CsaV3_1G001840,CsaV3_3G041970,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.129511,4.14571,0.0312398,2.24073e-108
CsaV3_1G001850,CsaV3_1G008200,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.361248,4.10044,0.0880999,1.07181e-44
CsaV3_1G001910,CsaV3_1G008110,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.297653,1.95905,0.151937,1.87974e-21
CsaV3_1G001970,CsaV3_1G008070,unM,unM,wgd,Same,unM-unM,0.371044,3.82543,0.0969941,2.36487e-39
CsaV3_1G002100,CsaV3_5G037860,gbM,gbM,wgd,Same,gbM-gbM,0.0490969,4.77787,0.0102759,2.25534e-297
CsaV3_1G002110,CsaV3_1G007970,unM,unM,wgd,Same,unM-unM,0.549049,3.61389,0.151927,1.4029e-20
CsaV3_1G002130,CsaV3_1G007950,gbM,gbM,wgd,Same,gbM-gbM,0.144446,2.83652,0.0509235,3.29844e-65
CsaV3_1G002140,CsaV3_5G032350,unM,unM,wgd,Same,unM-unM,0.267953,2.08092,0.128766,1.00469e-74
CsaV3_1G002180,CsaV3_1G007870,gbM,teM,wgd,Different,gbM-teM,0.446838,4.4016,0.101517,1.49558e-45
CsaV3_1G002210,CsaV3_1G007850,gbM,unM,wgd,Different,gbM-unM,0.200514,1.60027,0.1253,1.01454e-118
CsaV3_1G002240,CsaV3_5G037950,unM,unM,wgd,Same,unM-unM,0.0760544,2.99457,0.0253974,4.19803e-37
CsaV3_1G002250,CsaV3_1G005320,gbM,unM,wgd,Different,gbM-unM,0.203367,1.94333,0.104649,4.08506e-18
CsaV3_1G002250,CsaV3_5G032580,gbM,unM,wgd,Different,gbM-unM,0.282909,2.24481,0.126028,4.30897e-21
CsaV3_1G002280,CsaV3_1G005330,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.328272,1.98716,0.165197,7.57028e-30
CsaV3_1G002280,CsaV3_5G032590,unM,unM,wgd,Same,unM-unM,0.346367,4.18458,0.0827722,6.94112e-44
CsaV3_1G002300,CsaV3_1G005480,gbM,unM,wgd,Different,gbM-unM,0.260482,3.768,0.06913,1.02467e-62
CsaV3_1G002310,CsaV3_1G005490,unM,unM,wgd,Same,unM-unM,0.316613,3.04121,0.104107,3.02553e-22
CsaV3_1G002390,CsaV3_1G005540,unM,unM,wgd,Same,unM-unM,0.321617,1.88353,0.170752,1.78591e-39
CsaV3_1G002390,CsaV3_5G032810,unM,unM,wgd,Same,unM-unM,0.530664,4.1891,0.126677,1.04266e-44
CsaV3_1G002420,CsaV3_5G032870,unM,unM,wgd,Same,unM-unM,0.143917,2.78012,0.0517667,1.60704e-44
CsaV3_1G002470,CsaV3_1G005640,unM,unM,wgd,Same,unM-unM,0.257181,1.3982,0.183937,6.72641e-31
CsaV3_1G002470,CsaV3_5G038170,unM,unM,wgd,Same,unM-unM,0.392072,3.90288,0.100457,5.71807e-33
CsaV3_1G002580,CsaV3_1G005700,unM,unM,wgd,Same,unM-unM,0.362593,2.54712,0.142354,2.9874e-31
CsaV3_1G002710,CsaV3_1G005790,gbM,gbM,wgd,Same,gbM-gbM,0.170326,1.91765,0.0888201,8.6231e-57
CsaV3_1G002730,CsaV3_1G005820,gbM,gbM,wgd,Same,gbM-gbM,0.2622,2.38859,0.109772,3.7015e-38
CsaV3_1G002750,CsaV3_1G005870,unM,unM,wgd,Same,unM-unM,0.434931,4.15782,0.104605,3.90065e-45
CsaV3_1G002820,CsaV3_1G005900,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.265879,3.73171,0.0712487,7.03105e-106
CsaV3_1G002860,CsaV3_1G005940,unM,unM,wgd,Same,unM-unM,0.336022,2.96276,0.113415,3.27127e-24
CsaV3_1G002930,CsaV3_1G005970,gbM,gbM,wgd,Same,gbM-gbM,0.503437,1.58966,0.316696,1.45913e-20
CsaV3_1G002940,CsaV3_1G005980,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.252115,1.69743,0.148527,2.315e-16
CsaV3_1G002990,CsaV3_1G006070,gbM,unM,wgd,Different,gbM-unM,0.484968,3.35047,0.144746,8.98952e-22
CsaV3_1G003030,CsaV3_1G006090,gbM,gbM,wgd,Same,gbM-gbM,0.462383,4.29117,0.107752,2.81899e-48
CsaV3_1G003280,CsaV3_1G006270,gbM,unM,wgd,Different,gbM-unM,0.134269,1.52141,0.088253,2.06019e-85
CsaV3_1G003480,CsaV3_5G033780,unM,unM,wgd,Same,unM-unM,0.126329,3.42957,0.0368353,0
CsaV3_1G003520,CsaV3_1G006400,gbM,unM,wgd,Different,gbM-unM,0.219386,1.40624,0.156009,8.17127e-30
CsaV3_1G003520,CsaV3_5G033850,gbM,unM,wgd,Different,gbM-unM,0.369106,3.89277,0.0948182,1.1123e-34
CsaV3_1G003580,CsaV3_1G006470,unM,unM,wgd,Same,unM-unM,0.420717,1.78581,0.235589,1.02423e-11
CsaV3_1G003610,CsaV3_1G006490,unM,unM,wgd,Same,unM-unM,0.540182,3.4143,0.158212,3.48449e-15
CsaV3_1G003740,CsaV3_5G034160,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.338886,3.19976,0.10591,5.06057e-65
CsaV3_1G003770,CsaV3_1G006570,unM,unM,wgd,Same,unM-unM,0.52978,1.69382,0.312772,1.62699e-09
CsaV3_1G003800,CsaV3_5G034320,unM,unM,wgd,Same,unM-unM,0.480164,5.47705,0.0876683,1.01616e-27
CsaV3_1G003810,CsaV3_5G034330,unM,unM,wgd,Same,unM-unM,0.32358,3.72073,0.0869667,9.50245e-27
CsaV3_1G003820,CsaV3_5G034370,unM,unM,wgd,Same,unM-unM,0.409345,3.58928,0.114047,2.87531e-19
CsaV3_1G003870,CsaV3_1G006640,gbM,gbM,wgd,Same,gbM-gbM,0.182333,2.52903,0.072096,4.1107e-87
CsaV3_1G003920,CsaV3_1G006660,unM,unM,wgd,Same,unM-unM,0.356159,3.87313,0.0919564,1.53709e-34
CsaV3_1G003950,CsaV3_1G006700,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.417649,1.77224,0.235662,3.59155e-15
CsaV3_1G003960,CsaV3_5G034480,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.26019,4.94925,0.0525716,6.13476e-211
CsaV3_1G003970,CsaV3_1G006730,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.397087,4.16656,0.0953034,6.21515e-57
CsaV3_1G004020,CsaV3_1G006930,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.555,3.5226,0.157554,4.67679e-18
CsaV3_1G004070,CsaV3_1G006970,gbM,unM,wgd,Different,gbM-unM,0.316209,3.86458,0.0818223,1.30088e-33
CsaV3_1G004320,CsaV3_1G007140,gbM,gbM,wgd,Same,gbM-gbM,0.183578,1.87205,0.0980627,6.17907e-71
CsaV3_1G004360,CsaV3_1G007170,unM,teM,wgd,Different,unM-teM,0.182322,1.78471,0.102158,2.01925e-30
CsaV3_1G005280,CsaV3_5G032540,gbM,gbM,wgd,Same,gbM-gbM,0.257223,4.19813,0.0612708,4.85981e-62
CsaV3_1G005290,CsaV3_5G037950,unM,unM,wgd,Same,unM-unM,0.451458,2.88975,0.156227,0
CsaV3_1G005380,CsaV3_5G032620,unM,unM,wgd,Same,unM-unM,0.68473,2.57221,0.266203,2.64089e-16
CsaV3_1G005420,CsaV3_5G032650,unM,unM,wgd,Same,unM-unM,0.864381,2.23511,0.386728,7.00386e-05
CsaV3_1G005480,CsaV3_5G038000,unM,unM,wgd,Same,unM-unM,0.324619,3.74022,0.0867915,4.01643e-41
CsaV3_1G005490,CsaV3_5G038010,unM,unM,wgd,Same,unM-unM,0.202601,1.84346,0.109903,1.3095e-13
CsaV3_1G005520,CsaV3_5G032680,gbM,gbM,wgd,Same,gbM-gbM,0.274233,3.95503,0.0693379,1.93352e-53
CsaV3_1G005530,CsaV3_5G032800,unM,unM,wgd,Same,unM-unM,0.652993,1.8978,0.344079,0.00485728
CsaV3_1G005600,CsaV3_1G002410,gbM,unM,wgd,Different,gbM-unM,0.0771569,1.94916,0.0395848,5.74075e-67
CsaV3_1G005610,CsaV3_5G038140,unM,unM,wgd,Same,unM-unM,0.25063,3.83452,0.0653613,2.39907e-49
CsaV3_1G005630,CsaV3_1G002430,gbM,unM,wgd,Different,gbM-unM,0.15683,3.4616,0.0453056,1.02579e-36
CsaV3_1G005650,CsaV3_5G032970,gbM,gbM,wgd,Same,gbM-gbM,0.304814,4.49434,0.0678217,5.25339e-102
CsaV3_1G005710,CsaV3_1G002600,unM,teM,wgd,Different,unM-teM,0.265296,2.90935,0.0911871,2.87212e-107
CsaV3_1G005720,CsaV3_5G038310,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.606799,3.85727,0.157313,1.0607e-27
CsaV3_1G005760,CsaV3_5G033140,gbM,gbM,wgd,Same,gbM-gbM,0.709199,4.58591,0.154647,9.97806e-40
CsaV3_1G005820,CsaV3_5G033200,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.285229,6.23177,0.0457701,3.60242e-38
CsaV3_1G005870,CsaV3_5G033220,unM,unM,wgd,Same,unM-unM,0.736278,1.8787,0.391908,1.25595e-11
CsaV3_1G006080,CsaV3_1G003000,gbM,unM,wgd,Different,gbM-unM,0.407475,1.46793,0.277585,6.59955e-56
CsaV3_1G006230,CsaV3_5G033420,unM,unM,wgd,Same,unM-unM,0.505792,1.4513,0.34851,8.78746e-10
CsaV3_1G006520,CsaV3_1G003710,unM,teM,wgd,Different,unM-teM,0.298053,4.16498,0.0715617,1.1355e-54
CsaV3_1G006520,CsaV3_5G034070,unM,unM,wgd,Same,unM-unM,0.314843,4.30801,0.0730833,1.61048e-69
CsaV3_1G006650,CsaV3_1G003910,gbM,unM,wgd,Different,gbM-unM,0.33897,2.8814,0.117641,6.517e-26
CsaV3_1G006670,CsaV3_1G003930,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0490741,1.64619,0.0298107,5.59297e-44
CsaV3_1G006830,CsaV3_5G034540,unM,unM,wgd,Same,unM-unM,0.887142,1.71692,0.516706,0.0281186
CsaV3_1G006870,CsaV3_1G003980,gbM,unM,wgd,Different,gbM-unM,0.212621,1.9271,0.110332,3.00323e-46
CsaV3_1G007120,CsaV3_1G004310,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.48411,3.98266,0.121555,7.35305e-35
CsaV3_1G007160,CsaV3_1G004350,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.103992,4.48374,0.0231931,6.16132e-153
CsaV3_1G007840,CsaV3_5G038090,unM,unM,wgd,Same,unM-unM,0.54459,3.38062,0.161091,4.31373e-11
CsaV3_1G007900,CsaV3_5G032410,gbM,unM,wgd,Different,gbM-unM,0.21357,4.16775,0.0512436,2.537e-103
CsaV3_1G007980,CsaV3_5G037860,gbM,gbM,wgd,Same,gbM-gbM,0.0520486,4.8319,0.0107719,8.50218e-292
CsaV3_1G007990,CsaV3_5G032190,unM,unM,wgd,Same,unM-unM,0.19889,3.92989,0.0506095,1.36997e-63
CsaV3_1G008030,CsaV3_5G037770,unM,unM,wgd,Same,unM-unM,0.39297,4.34297,0.0904842,1.44708e-48
CsaV3_1G008060,CsaV3_5G032120,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.20093,4.56765,0.0439898,1.16102e-114
CsaV3_1G008130,CsaV3_5G037690,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.654669,4.31564,0.151697,3.62074e-29
CsaV3_1G008240,CsaV3_5G037460,unM,unM,wgd,Same,unM-unM,0.439363,4.48293,0.0980081,1.63135e-54
CsaV3_1G008280,CsaV3_5G031820,unM,unM,wgd,Same,unM-unM,0.340206,3.6012,0.09447,9.22422e-25
CsaV3_1G008330,CsaV3_5G031720,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.366231,4.02717,0.09094,1.14156e-53
CsaV3_1G008360,CsaV3_5G031670,gbM,gbM,wgd,Same,gbM-gbM,0.275552,2.88472,0.0955213,1.72862e-10
CsaV3_1G008380,CsaV3_5G031630,unM,unM,wgd,Same,unM-unM,0.447336,2.13667,0.209362,1.66066e-48
CsaV3_1G008460,CsaV3_5G031560,unM,unM,wgd,Same,unM-unM,0.739357,3.66852,0.201541,4.07096e-13
CsaV3_1G008750,CsaV3_1G001230,gbM,unM,wgd,Different,gbM-unM,0.231252,3.32033,0.0696473,0
CsaV3_1G008800,CsaV3_5G031180,unM,unM,wgd,Same,unM-unM,0.025827,1.39035,0.0185759,1.16259e-43
CsaV3_1G009920,CsaV3_1G000070,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.293293,2.19323,0.133726,5.74025e-56
CsaV3_1G010410,CsaV3_6G048810,unM,unM,wgd,Same,unM-unM,0.1847,3.69026,0.0500506,9.07158e-68
CsaV3_1G010610,CsaV3_6G048890,unM,unM,wgd,Same,unM-unM,0.417418,4.20386,0.0992941,1.16642e-39
CsaV3_1G010690,CsaV3_6G048960,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.128072,1.58323,0.0808933,2.41208e-62
CsaV3_1G010710,CsaV3_6G049010,unM,unM,wgd,Same,unM-unM,0.097782,3.18259,0.030724,3.48577e-30
CsaV3_1G010730,CsaV3_6G049040,unM,unM,wgd,Same,unM-unM,0.312193,3.40292,0.0917425,1.51551e-31
CsaV3_1G010750,CsaV3_6G049050,unM,unM,wgd,Same,unM-unM,0.0545808,2.20058,0.024803,4.2606e-102
CsaV3_1G010800,CsaV3_6G049080,unM,unM,wgd,Same,unM-unM,0.358341,2.16191,0.165752,6.91187e-17
CsaV3_1G010810,CsaV3_6G049100,unM,unM,wgd,Same,unM-unM,0.650837,3.10381,0.20969,8.72078e-07
CsaV3_1G010830,CsaV3_6G049110,unM,unM,wgd,Same,unM-unM,0.416222,1.80113,0.231089,4.01129e-09
CsaV3_1G010900,CsaV3_6G049140,unM,unM,wgd,Same,unM-unM,0.601286,3.26813,0.183985,2.22899e-09
CsaV3_1G010990,CsaV3_6G049180,unM,unM,wgd,Same,unM-unM,0.235914,4.66351,0.0505872,1.50577e-143
CsaV3_1G011000,CsaV3_6G049190,gbM,gbM,wgd,Same,gbM-gbM,0.270766,3.42219,0.0791206,2.56338e-23
CsaV3_1G011030,CsaV3_6G049240,unM,unM,wgd,Same,unM-unM,0.00180778,4.17871,0.000432617,2.34282e-210
CsaV3_1G011270,CsaV3_6G049310,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.389657,4.52937,0.086029,4.05374e-71
CsaV3_1G011290,CsaV3_6G049410,unM,unM,wgd,Same,unM-unM,0.710472,3.69088,0.192494,1.47184e-12
CsaV3_1G011340,CsaV3_6G049430,unM,unM,wgd,Same,unM-unM,0.38952,2.32983,0.167189,1.62859e-12
CsaV3_1G011470,CsaV3_6G049550,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.720161,4.54934,0.1583,2.83863e-30
CsaV3_1G011720,CsaV3_6G049630,unM,unM,wgd,Same,unM-unM,0.258246,3.57049,0.072328,5.92595e-43
CsaV3_1G011730,CsaV3_6G049650,unM,unM,wgd,Same,unM-unM,0.686889,2.43653,0.281913,0.00679144
CsaV3_1G011740,CsaV3_6G049700,unM,unM,wgd,Same,unM-unM,0.117978,2.17402,0.054267,1.64478e-111
CsaV3_1G011910,CsaV3_6G049880,unM,unM,wgd,Same,unM-unM,0.502984,3.95664,0.127124,2.61113e-26
CsaV3_1G012080,CsaV3_4G033900,gbM,gbM,wgd,Same,gbM-gbM,0.341479,1.82523,0.187088,8.34246e-19
CsaV3_1G012110,CsaV3_6G049950,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.366054,3.23168,0.113271,1.87976e-13
CsaV3_1G012170,CsaV3_6G050030,unM,unM,wgd,Same,unM-unM,0.277527,1.88511,0.147221,1.12234e-47
CsaV3_1G012230,CsaV3_4G033770,gbM,gbM,wgd,Same,gbM-gbM,0.486511,3.74517,0.129904,1.59159e-20
CsaV3_1G012230,CsaV3_6G050110,gbM,unM,wgd,Different,gbM-unM,0.285227,1.25159,0.227892,7.59871e-19
CsaV3_1G012320,CsaV3_4G033710,gbM,gbM,wgd,Same,gbM-gbM,0.295453,4.38228,0.06742,3.82475e-86
CsaV3_1G012370,CsaV3_6G050170,unM,unM,wgd,Same,unM-unM,0.418896,2.49944,0.167596,3.58478e-22
CsaV3_1G012380,CsaV3_4G033650,unM,unM,wgd,Same,unM-unM,0.362827,3.94159,0.0920508,5.44396e-17
CsaV3_1G012380,CsaV3_6G050180,unM,unM,wgd,Same,unM-unM,0.278218,1.25268,0.222098,7.09076e-20
CsaV3_1G012420,CsaV3_6G050220,unM,unM,wgd,Same,unM-unM,0.456706,3.59327,0.1271,2.67983e-18
CsaV3_1G012430,CsaV3_6G050230,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.472825,3.76637,0.125539,3.3618e-32
CsaV3_1G012490,CsaV3_6G050320,unM,unM,wgd,Same,unM-unM,0.656591,3.76579,0.174357,8.10446e-19
CsaV3_1G012500,CsaV3_4G033490,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.302832,1.34235,0.225598,7.68651e-11
CsaV3_1G012600,CsaV3_6G050430,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.312017,4.86659,0.064114,2.58328e-141
CsaV3_1G012620,CsaV3_6G050580,unM,unM,wgd,Same,unM-unM,0.322307,4.10115,0.0785893,6.73419e-54
CsaV3_1G012770,CsaV3_6G021900,gbM,teM,wgd,Different,gbM-teM,0.209023,2.50747,0.0833599,6.66196e-57
CsaV3_1G012950,CsaV3_6G021740,gbM,teM,wgd,Different,gbM-teM,0.139217,1.6334,0.0852313,2.32484e-100
CsaV3_1G013090,CsaV3_6G021550,gbM,gbM,wgd,Same,gbM-gbM,0.447178,1.53558,0.29121,4.95983e-21
CsaV3_1G013100,CsaV3_6G021510,unM,unM,wgd,Same,unM-unM,0.365881,3.78398,0.096692,1.68715e-46
CsaV3_1G028370,CsaV3_2G003620,unM,unM,wgd,Same,unM-unM,0.164113,2.21522,0.074084,1.25713e-35
CsaV3_1G028390,CsaV3_2G003610,gbM,gbM,wgd,Same,gbM-gbM,0.280582,1.52578,0.183893,1.27779e-50
CsaV3_1G028550,CsaV3_2G003520,gbM,gbM,wgd,Same,gbM-gbM,0.0734723,1.47308,0.0498765,1.37012e-143
CsaV3_1G028630,CsaV3_2G003450,unM,teM,wgd,Different,unM-teM,0.747262,4.0688,0.183657,6.7687e-30
CsaV3_1G028690,CsaV3_2G003430,gbM,gbM,wgd,Same,gbM-gbM,0.372425,2.37777,0.156628,1.35746e-38
CsaV3_1G028710,CsaV3_2G003400,unM,unM,wgd,Same,unM-unM,0.186596,3.50555,0.0532289,2.16843e-35
CsaV3_1G029080,CsaV3_2G007590,unM,unM,wgd,Same,unM-unM,0.151721,1.48187,0.102384,1.29405e-13
CsaV3_1G029130,CsaV3_2G007630,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.303809,1.95225,0.15562,1.7585e-45
CsaV3_1G029310,CsaV3_2G007810,unM,unM,wgd,Same,unM-unM,0.104181,2.21042,0.0471316,9.98705e-75
CsaV3_1G029390,CsaV3_2G007840,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.178322,3.68999,0.0483259,0
CsaV3_1G029400,CsaV3_2G007860,unM,teM,wgd,Different,unM-teM,0.402297,2.58096,0.155871,1.98275e-32
CsaV3_1G029460,CsaV3_2G007890,unM,unM,wgd,Same,unM-unM,0.42566,2.57117,0.165551,2.44241e-15
CsaV3_1G029490,CsaV3_2G007910,unM,unM,wgd,Same,unM-unM,0.361182,4.21483,0.0856932,3.7902e-48
CsaV3_1G029620,CsaV3_2G002590,gbM,gbM,wgd,Same,gbM-gbM,0.0330133,1.83395,0.0180012,4.0765e-115
CsaV3_1G029710,CsaV3_2G002660,unM,teM,wgd,Different,unM-teM,0.164244,2.09962,0.078226,6.72988e-91
CsaV3_1G029720,CsaV3_2G002670,gbM,gbM,wgd,Same,gbM-gbM,0.624687,1.36321,0.458245,8.81472e-06
CsaV3_1G029820,CsaV3_2G002710,unM,unM,wgd,Same,unM-unM,0.182125,3.24776,0.0560771,3.56166e-24
CsaV3_1G029920,CsaV3_2G002770,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0685861,0.932953,0.0735151,3.70968e-22
CsaV3_1G030010,CsaV3_2G002800,unM,unM,wgd,Same,unM-unM,0.121749,1.72675,0.0705078,2.2191e-79
CsaV3_1G030190,CsaV3_2G002890,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.175003,3.90488,0.0448164,2.54902e-64
CsaV3_1G030200,CsaV3_2G002900,gbM,gbM,wgd,Same,gbM-gbM,0.348525,3.68904,0.0944759,6.27964e-31
CsaV3_1G030200,CsaV3_4G001520,gbM,gbM,wgd,Same,gbM-gbM,0.384976,3.56612,0.107954,1.25098e-27
CsaV3_1G030210,CsaV3_2G002910,unM,unM,wgd,Same,unM-unM,0.528799,3.35668,0.157536,5.7989e-11
CsaV3_1G030210,CsaV3_4G001540,unM,unM,wgd,Same,unM-unM,0.483377,3.31411,0.145854,2.88788e-12
CsaV3_1G030230,CsaV3_4G001550,gbM,unM,wgd,Different,gbM-unM,0.366074,3.13972,0.116594,3.31163e-15
CsaV3_1G030250,CsaV3_2G002930,gbM,gbM,wgd,Same,gbM-gbM,0.237382,1.8349,0.12937,1.04866e-76
CsaV3_1G030270,CsaV3_4G001570,unM,unM,wgd,Same,unM-unM,0.54056,2.17063,0.249034,1.36302e-06
CsaV3_1G030300,CsaV3_2G002950,unM,unM,wgd,Same,unM-unM,0.476794,1.99196,0.239359,4.24569e-16
CsaV3_1G030340,CsaV3_2G002960,unM,unM,wgd,Same,unM-unM,0.185353,2.08203,0.0890251,3.28307e-22
CsaV3_1G030350,CsaV3_4G001590,gbM,gbM,wgd,Same,gbM-gbM,0.500871,4.12154,0.121525,2.03125e-19
CsaV3_1G030730,CsaV3_2G002350,unM,unM,wgd,Same,unM-unM,0.352191,1.7058,0.206467,2.96834e-60
CsaV3_1G030750,CsaV3_2G002400,unM,unM,wgd,Same,unM-unM,0.405729,1.52305,0.266392,3.3509e-06
CsaV3_1G030800,CsaV3_2G002420,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.162757,1.82732,0.0890683,2.15709e-104
CsaV3_1G031010,CsaV3_2G002530,unM,unM,wgd,Same,unM-unM,0.11951,1.75198,0.0682145,6.67171e-110
CsaV3_1G031040,CsaV3_2G002550,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.321535,2.61679,0.122874,1.30622e-46
CsaV3_1G031570,CsaV3_2G008360,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.407511,2.74995,0.148188,1.8461e-18
CsaV3_1G031610,CsaV3_2G008410,gbM,gbM,wgd,Same,gbM-gbM,0.109794,1.61507,0.0679811,1.70539e-106
CsaV3_1G031620,CsaV3_2G008430,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.667715,2.73527,0.244113,2.15397e-08
