Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification
Lj3g3v1684640,Unclassified,Lj3g3v3240000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Lj3g3v1716740,teM,Lj3g3v3246320,teM,wgd,Same,teM-teM
Lj1g3v3381400,gbM,Lj3g3v3363560,gbM,wgd,Same,gbM-gbM
Lj1g3v3381380,gbM,Lj3g3v3363580,gbM,wgd,Same,gbM-gbM
Lj1g3v3370950,gbM,Lj3g3v3376200,gbM,wgd,Same,gbM-gbM
Lj1g3v3370940,gbM,Lj3g3v3386570,gbM,wgd,Same,gbM-gbM
Lj1g3v3356570,gbM,Lj3g3v3386730,gbM,wgd,Same,gbM-gbM
Lj1g3v3330560,unM,Lj3g3v3420100,unM,wgd,Same,unM-unM
Lj3g3v0824640,unM,Lj3g3v3667630,unM,wgd,Same,unM-unM
Lj3g3v0824800,Unclassified,Lj3g3v3668670,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Lj3g3v0826090,unM,Lj3g3v3689930,unM,wgd,Same,unM-unM
Lj3g3v0828220,gbM,Lj3g3v3700170,gbM,wgd,Same,gbM-gbM
Lj2g3v2879460,unM,Lj4g3v0120430,unM,wgd,Same,unM-unM
Lj2g3v1252820,gbM,Lj4g3v0669830,gbM,wgd,Same,gbM-gbM
Lj2g3v1253880,gbM,Lj4g3v0669840,gbM,wgd,Same,gbM-gbM
Lj2g3v1254030,unM,Lj4g3v0679870,unM,wgd,Same,unM-unM
Lj2g3v1267230,gbM,Lj4g3v0684000,gbM,wgd,Same,gbM-gbM
Lj2g3v1277460,gbM,Lj4g3v0684100,gbM,wgd,Same,gbM-gbM
Lj2g3v1982940,teM,Lj4g3v0706600,teM,wgd,Same,teM-teM
Lj2g3v1981820,unM,Lj4g3v0731780,unM,wgd,Same,unM-unM
Lj2g3v1979700,unM,Lj4g3v0745890,unM,wgd,Same,unM-unM
Lj2g3v1968370,gbM,Lj4g3v0758120,gbM,wgd,Same,gbM-gbM
Lj2g3v1968240,gbM,Lj4g3v0758130,gbM,wgd,Same,gbM-gbM
Lj2g3v1965100,unM,Lj4g3v0768520,unM,wgd,Same,unM-unM
Lj2g3v1964060,unM,Lj4g3v0770770,unM,wgd,Same,unM-unM
Lj2g3v1915610,unM,Lj4g3v0805590,unM,wgd,Same,unM-unM
Lj1g3v2126040,unM,Lj4g3v0816930,unM,wgd,Same,unM-unM
Lj2g3v1903280,teM,Lj4g3v0833060,teM,wgd,Same,teM-teM
Lj2g3v1828870,gbM,Lj4g3v0866440,gbM,wgd,Same,gbM-gbM
Lj2g3v1828650,unM,Lj4g3v0880240,unM,wgd,Same,unM-unM
Lj2g3v1828560,unM,Lj4g3v0880280,unM,wgd,Same,unM-unM
Lj2g3v1828550,gbM,Lj4g3v0890290,gbM,wgd,Same,gbM-gbM
Lj2g3v1828500,gbM,Lj4g3v0901350,gbM,wgd,Same,gbM-gbM
Lj2g3v1828490,gbM,Lj4g3v0901360,gbM,wgd,Same,gbM-gbM
Lj2g3v1817270,unM,Lj4g3v0924510,unM,wgd,Same,unM-unM
Lj2g3v1734480,gbM,Lj4g3v0972330,gbM,wgd,Same,gbM-gbM
Lj2g3v1718680,gbM,Lj4g3v1021120,gbM,wgd,Same,gbM-gbM
Lj2g3v1985030,unM,Lj4g3v1140690,unM,wgd,Same,unM-unM
Lj2g3v1989250,teM,Lj4g3v1218330,teM,wgd,Same,teM-teM
Lj2g3v2000320,unM,Lj4g3v1223730,unM,wgd,Same,unM-unM
Lj2g3v2002590,unM,Lj4g3v1313810,unM,wgd,Same,unM-unM
Lj2g3v2003110,unM,Lj4g3v1327750,unM,wgd,Same,unM-unM
Lj1g3v0297930,gbM,Lj4g3v1425340,gbM,wgd,Same,gbM-gbM
Lj1g3v0330960,Unclassified,Lj4g3v1452010,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Lj1g3v0411300,unM,Lj4g3v1512520,unM,wgd,Same,unM-unM
Lj2g3v1014310,gbM,Lj4g3v1514720,gbM,wgd,Same,gbM-gbM
Lj2g3v1014560,gbM,Lj4g3v1534920,gbM,wgd,Same,gbM-gbM
Lj1g3v0415000,unM,Lj4g3v1535080,unM,wgd,Same,unM-unM
Lj1g3v0415310,gbM,Lj4g3v1536220,gbM,wgd,Same,gbM-gbM
Lj1g3v0415370,unM,Lj4g3v1539340,unM,wgd,Same,unM-unM
Lj2g3v1374500,unM,Lj4g3v1539340,unM,wgd,Same,unM-unM
Lj2g3v1368200,unM,Lj4g3v1560510,unM,wgd,Same,unM-unM
Lj1g3v0415900,Unclassified,Lj4g3v1561700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Lj1g3v0416300,unM,Lj4g3v1561740,unM,wgd,Same,unM-unM
Lj1g3v0416400,unM,Lj4g3v1585870,unM,wgd,Same,unM-unM
Lj1g3v0426780,gbM,Lj4g3v1598220,gbM,wgd,Same,gbM-gbM
Lj1g3v0449000,gbM,Lj4g3v1601430,gbM,wgd,Same,gbM-gbM
Lj1g3v0513130,teM,Lj4g3v1635580,teM,wgd,Same,teM-teM
Lj1g3v0536870,gbM,Lj4g3v1660970,gbM,wgd,Same,gbM-gbM
Lj1g3v1929090,gbM,Lj4g3v1801290,gbM,wgd,Same,gbM-gbM
Lj1g3v1914960,gbM,Lj4g3v1812470,gbM,wgd,Same,gbM-gbM
Lj1g3v1914930,gbM,Lj4g3v1813500,gbM,wgd,Same,gbM-gbM
Lj3g3v0323230,gbM,Lj4g3v2172590,gbM,wgd,Same,gbM-gbM
Lj3g3v0323320,unM,Lj4g3v2172730,unM,wgd,Same,unM-unM
Lj3g3v2664370,gbM,Lj4g3v2172750,gbM,wgd,Same,gbM-gbM
Lj3g3v2656650,gbM,Lj4g3v2179270,gbM,wgd,Same,gbM-gbM
Lj3g3v2591390,unM,Lj4g3v2180390,unM,wgd,Same,unM-unM
Lj0g3v0088449,teM,Lj4g3v2692490,teM,wgd,Same,teM-teM
Lj1g3v1318350,teM,Lj4g3v2742700,teM,wgd,Same,teM-teM
Lj1g3v1318130,unM,Lj4g3v2742940,unM,wgd,Same,unM-unM
Lj1g3v1300570,Unclassified,Lj4g3v2753030,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Lj1g3v1276980,gbM,Lj4g3v2754400,gbM,wgd,Same,gbM-gbM
Lj1g3v1233760,gbM,Lj4g3v2775580,gbM,wgd,Same,gbM-gbM
Lj1g3v1222700,unM,Lj4g3v2775600,unM,wgd,Same,unM-unM
Lj1g3v1219020,unM,Lj4g3v2788170,unM,wgd,Same,unM-unM
Lj1g3v1343660,gbM,Lj4g3v2825510,gbM,wgd,Same,gbM-gbM
Lj1g3v1355780,Unclassified,Lj4g3v2826700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Lj1g3v1357910,gbM,Lj4g3v2826730,gbM,wgd,Same,gbM-gbM
Lj1g3v1357920,gbM,Lj4g3v2826780,gbM,wgd,Same,gbM-gbM
Lj1g3v1357930,unM,Lj4g3v2826800,unM,wgd,Same,unM-unM
Lj1g3v1362050,unM,Lj4g3v2826850,unM,wgd,Same,unM-unM
Lj1g3v1380930,gbM,Lj4g3v2858430,gbM,wgd,Same,gbM-gbM
Lj1g3v1380940,gbM,Lj4g3v2858450,gbM,wgd,Same,gbM-gbM
Lj1g3v1381010,unM,Lj4g3v2858500,unM,wgd,Same,unM-unM
Lj1g3v1382030,unM,Lj4g3v2858510,unM,wgd,Same,unM-unM
Lj1g3v1388170,unM,Lj4g3v2871720,unM,wgd,Same,unM-unM
Lj1g3v1409270,unM,Lj4g3v2871860,unM,wgd,Same,unM-unM
Lj1g3v1420300,gbM,Lj4g3v2871900,gbM,wgd,Same,gbM-gbM
Lj1g3v1453970,gbM,Lj4g3v2882010,gbM,wgd,Same,gbM-gbM
Lj1g3v1454030,gbM,Lj4g3v2882030,gbM,wgd,Same,gbM-gbM
Lj1g3v1466230,unM,Lj4g3v2882180,unM,wgd,Same,unM-unM
Lj1g3v1466240,Unclassified,Lj4g3v2882210,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Lj1g3v1486360,unM,Lj4g3v2895420,unM,wgd,Same,unM-unM
Lj1g3v2628710,unM,Lj4g3v2928720,unM,wgd,Same,unM-unM
Lj1g3v2635090,gbM,Lj4g3v2951230,gbM,wgd,Same,gbM-gbM
Lj1g3v2656170,gbM,Lj4g3v2951240,gbM,wgd,Same,gbM-gbM
Lj2g3v2017700,gbM,Lj4g3v2962330,gbM,wgd,Same,gbM-gbM
Lj2g3v2017710,unM,Lj4g3v2963480,unM,wgd,Same,unM-unM
Lj2g3v2017720,gbM,Lj4g3v2973590,gbM,wgd,Same,gbM-gbM
Lj1g3v2682550,Unclassified,Lj4g3v2973630,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Lj2g3v2051180,unM,Lj4g3v2989050,unM,wgd,Same,unM-unM
Lj1g3v2765520,unM,Lj4g3v2990120,unM,wgd,Same,unM-unM
Lj2g3v2051190,unM,Lj4g3v2990130,unM,wgd,Same,unM-unM
Lj1g3v2776620,unM,Lj4g3v2990170,unM,wgd,Same,unM-unM
Lj2g3v2086570,unM,Lj4g3v3002440,unM,wgd,Same,unM-unM
Lj2g3v2087830,gbM,Lj4g3v3002540,gbM,wgd,Same,gbM-gbM
Lj2g3v2087840,unM,Lj4g3v3002550,unM,wgd,Same,unM-unM
Lj2g3v2088030,unM,Lj4g3v3002620,unM,wgd,Same,unM-unM
Lj2g3v2088080,gbM,Lj4g3v3002710,gbM,wgd,Same,gbM-gbM
Lj2g3v0914830,gbM,Lj4g3v3014610,gbM,wgd,Same,gbM-gbM
Lj2g3v0912050,Unclassified,Lj4g3v3015220,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Lj2g3v0912020,unM,Lj4g3v3015270,unM,wgd,Same,unM-unM
Lj2g3v0911840,unM,Lj4g3v3016310,unM,wgd,Same,unM-unM
Lj2g3v0894380,gbM,Lj4g3v3031650,gbM,wgd,Same,gbM-gbM
Lj2g3v0892280,unM,Lj4g3v3042720,unM,wgd,Same,unM-unM
Lj2g3v0891260,Unclassified,Lj4g3v3042730,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Lj2g3v0891240,unM,Lj4g3v3042770,unM,wgd,Same,unM-unM
Lj2g3v0891220,gbM,Lj4g3v3042780,gbM,wgd,Same,gbM-gbM
Lj3g3v0276860,gbM,Lj4g3v3045110,gbM,wgd,Same,gbM-gbM
Lj2g3v0834830,unM,Lj4g3v3059290,unM,wgd,Same,unM-unM
Lj2g3v0824790,unM,Lj4g3v3060320,unM,wgd,Same,unM-unM
Lj2g3v0798830,gbM,Lj4g3v3071590,gbM,wgd,Same,gbM-gbM
Lj2g3v0766530,unM,Lj4g3v3093960,unM,wgd,Same,unM-unM
Lj2g3v0766400,gbM,Lj4g3v3093980,gbM,wgd,Same,gbM-gbM
Lj2g3v0744290,unM,Lj4g3v3095020,unM,wgd,Same,unM-unM
Lj2g3v0744270,gbM,Lj4g3v3096060,gbM,wgd,Same,gbM-gbM
Lj2g3v0742040,gbM,Lj4g3v3099200,gbM,wgd,Same,gbM-gbM
Lj2g3v0741920,unM,Lj4g3v3099220,unM,wgd,Same,unM-unM
Lj2g3v0719120,gbM,Lj4g3v3099530,gbM,wgd,Same,gbM-gbM
Lj2g3v0691420,unM,Lj4g3v3114100,unM,wgd,Same,unM-unM
Lj2g3v0675880,teM,Lj4g3v3114690,teM,wgd,Same,teM-teM
Lj2g3v0636730,Unclassified,Lj4g3v3117410,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Lj1g3v2114690,unM,Lj5g3v0108160,unM,wgd,Same,unM-unM
Lj1g3v2126190,teM,Lj5g3v0108750,teM,wgd,Same,teM-teM
Lj1g3v2140900,unM,Lj5g3v0155490,unM,wgd,Same,unM-unM
Lj1g3v2268340,gbM,Lj5g3v0265880,gbM,wgd,Same,gbM-gbM
Lj1g3v1697870,unM,Lj5g3v0296130,unM,wgd,Same,unM-unM
Lj1g3v1697890,unM,Lj5g3v0296170,unM,wgd,Same,unM-unM
Lj1g3v1720120,gbM,Lj5g3v0308380,gbM,wgd,Same,gbM-gbM
Lj1g3v1720150,gbM,Lj5g3v0308460,gbM,wgd,Same,gbM-gbM
Lj1g3v1720190,unM,Lj5g3v0308670,unM,wgd,Same,unM-unM
Lj1g3v1731270,gbM,Lj5g3v0310150,gbM,wgd,Same,gbM-gbM
Lj1g3v1732290,gbM,Lj5g3v0310180,gbM,wgd,Same,gbM-gbM
Lj1g3v1732310,unM,Lj5g3v0310220,unM,wgd,Same,unM-unM
Lj1g3v1757740,unM,Lj5g3v0322420,unM,wgd,Same,unM-unM
Lj1g3v1779000,gbM,Lj5g3v0336570,gbM,wgd,Same,gbM-gbM
Lj1g3v1785850,gbM,Lj5g3v0380090,gbM,wgd,Same,gbM-gbM
Lj1g3v1785990,unM,Lj5g3v0404890,unM,wgd,Same,unM-unM
Lj1g3v1786360,gbM,Lj5g3v0408240,gbM,wgd,Same,gbM-gbM
Lj1g3v1787670,gbM,Lj5g3v0455900,gbM,wgd,Same,gbM-gbM
Lj1g3v1788080,unM,Lj5g3v0465910,unM,wgd,Same,unM-unM
Lj1g3v1788400,gbM,Lj5g3v0470290,gbM,wgd,Same,gbM-gbM
Lj1g3v1798710,gbM,Lj5g3v0473540,gbM,wgd,Same,gbM-gbM
Lj1g3v1809920,unM,Lj5g3v0473550,unM,wgd,Same,unM-unM
Lj1g3v1809960,unM,Lj5g3v0473570,unM,wgd,Same,unM-unM
Lj1g3v1810130,unM,Lj5g3v0473740,unM,wgd,Same,unM-unM
Lj2g3v3105900,gbM,Lj5g3v0508220,gbM,wgd,Same,gbM-gbM
Lj1g3v1812220,gbM,Lj5g3v0510720,gbM,wgd,Same,gbM-gbM
Lj1g3v1819880,Unclassified,Lj5g3v0522170,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Lj1g3v1821080,gbM,Lj5g3v0523200,gbM,wgd,Same,gbM-gbM
Lj1g3v1914990,gbM,Lj5g3v0540130,gbM,wgd,Same,gbM-gbM
Lj1g3v1931330,gbM,Lj5g3v0551210,gbM,wgd,Same,gbM-gbM
Lj1g3v1943890,gbM,Lj5g3v0553260,gbM,wgd,Same,gbM-gbM
Lj1g3v1965170,gbM,Lj5g3v0585470,gbM,wgd,Same,gbM-gbM
Lj1g3v1966200,Unclassified,Lj5g3v0586520,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Lj1g3v1966210,gbM,Lj5g3v0586640,gbM,wgd,Same,gbM-gbM
Lj1g3v1969400,unM,Lj5g3v0587880,unM,wgd,Same,unM-unM
Lj1g3v4551240,unM,Lj5g3v0612090,unM,wgd,Same,unM-unM
Lj1g3v4551280,unM,Lj5g3v0614350,unM,wgd,Same,unM-unM
Lj1g3v4578420,unM,Lj5g3v0615040,unM,wgd,Same,unM-unM
Lj1g3v4578500,unM,Lj5g3v0615200,unM,wgd,Same,unM-unM
Lj1g3v4578720,Unclassified,Lj5g3v0615420,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Lj1g3v4578770,gbM,Lj5g3v0615580,gbM,wgd,Same,gbM-gbM
Lj1g3v4579180,unM,Lj5g3v0626550,unM,wgd,Same,unM-unM
Lj1g3v4579260,unM,Lj5g3v0626660,unM,wgd,Same,unM-unM
Lj1g3v4579500,gbM,Lj5g3v0628100,gbM,wgd,Same,gbM-gbM
Lj1g3v4579520,unM,Lj5g3v0629120,unM,wgd,Same,unM-unM
Lj1g3v4579530,unM,Lj5g3v0629150,unM,wgd,Same,unM-unM
Lj1g3v4626560,unM,Lj5g3v0641520,unM,wgd,Same,unM-unM
Lj1g3v4590920,unM,Lj5g3v0659670,unM,wgd,Same,unM-unM
Lj1g3v4590690,gbM,Lj5g3v0659810,gbM,wgd,Same,gbM-gbM
Lj1g3v4694280,gbM,Lj5g3v0706570,gbM,wgd,Same,gbM-gbM
Lj1g3v4694380,unM,Lj5g3v0707740,unM,wgd,Same,unM-unM
Lj1g3v4697600,unM,Lj5g3v0712220,unM,wgd,Same,unM-unM
Lj1g3v4716210,unM,Lj5g3v0769340,unM,wgd,Same,unM-unM
Lj1g3v4717270,unM,Lj5g3v0780610,unM,wgd,Same,unM-unM
Lj1g3v4717370,unM,Lj5g3v0780750,unM,wgd,Same,unM-unM
Lj1g3v4729270,unM,Lj5g3v0827670,unM,wgd,Same,unM-unM
Lj1g3v4752650,Unclassified,Lj5g3v0841030,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Lj0g3v0011099,teM,Lj5g3v0875920,teM,wgd,Same,teM-teM
Lj1g3v4432120,gbM,Lj5g3v0975690,gbM,wgd,Same,gbM-gbM
Lj1g3v4432130,unM,Lj5g3v0975760,unM,wgd,Same,unM-unM
Lj1g3v4434230,unM,Lj5g3v0976080,unM,wgd,Same,unM-unM
Lj0g3v0055699,teM,Lj5g3v1003450,teM,wgd,Same,teM-teM
Lj0g3v0055719,teM,Lj5g3v1004350,teM,wgd,Same,teM-teM
Lj1g3v4479240,gbM,Lj5g3v1027080,gbM,wgd,Same,gbM-gbM
