,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
38,Sevir.1G028300,wgd,Unmethylated,Sevir.4G149600,0.314485,3.17503,0.0990494,2.19126e-27
39,Sevir.1G028600,wgd,Unmethylated,Sevir.4G149800,0.270717,3.30778,0.0818425,2.40562e-30
40,Sevir.1G028800,wgd,gbM,Sevir.4G149801,0.232187,1.0993,0.211213,9.08817e-60
41,Sevir.1G029200,wgd,Unclassified,Sevir.4G150200,0.0193212,1.55417,0.0124319,8.02565e-23
42,Sevir.1G029500,wgd,Unmethylated,Sevir.4G151000,0.27674,4.56693,0.0605965,3.00095e-132
43,Sevir.1G029800,wgd,gbM,Sevir.4G152200,0.186085,1.43482,0.129692,3.2748e-54
44,Sevir.1G030700,wgd,gbM,Sevir.4G152600,0.56239,1.53374,0.366679,3.78144e-07
45,Sevir.1G032900,wgd,gbM,Sevir.4G245200,0.0183084,1.24298,0.0147294,5.23581e-55
46,Sevir.1G033400,wgd,Unmethylated,Sevir.4G245600,0.229345,1.21446,0.188845,5.27298e-41
47,Sevir.1G033900,wgd,Unclassified,Sevir.4G246300,0.098958,4.30503,0.0229866,2.04733e-165
48,Sevir.1G034100,wgd,Unmethylated,Sevir.4G246600,0.167132,3.2562,0.0513273,9.47393e-47
49,Sevir.1G034300,wgd,Unmethylated,Sevir.4G246700,0.221357,4.4003,0.050305,2.4549e-87
50,Sevir.1G034600,wgd,gbM,Sevir.4G247101,0.0756223,0.894785,0.0845145,7.72877e-49
51,Sevir.1G034800,wgd,Unclassified,Sevir.4G247300,0.17303,2.21526,0.0781083,1.71691e-42
52,Sevir.1G034900,wgd,Unmethylated,Sevir.4G247400,0.339378,2.41588,0.140478,3.92848e-28
53,Sevir.1G035000,wgd,gbM,Sevir.4G248000,0.0137615,0.885132,0.0155474,6.6958e-97
54,Sevir.1G035300,wgd,Unmethylated,Sevir.4G249500,0.359515,3.36103,0.106966,1.01611e-28
55,Sevir.1G035400,wgd,gbM,Sevir.4G249900,0.128619,1.00635,0.127807,1.06147e-42
56,Sevir.1G035800,wgd,Unmethylated,Sevir.4G243800,0.30155,3.1965,0.0943373,7.87008e-20
57,Sevir.1G036225,wgd,gbM,Sevir.4G226600,0.308304,4.62292,0.0666904,1.13828e-91
58,Sevir.1G036261,wgd,teM,Sevir.4G243200,0.61243,4.57869,0.133757,8.82499e-48
59,Sevir.1G036900,wgd,Unclassified,Sevir.4G242500,0.0892212,1.4282,0.062471,2.76321e-75
60,Sevir.1G037100,wgd,Unmethylated,Sevir.4G242400,0.171063,3.41532,0.0500869,0
61,Sevir.1G038932,wgd,Unmethylated,Sevir.4G240500,0.0999509,2.80094,0.0356847,6.60507e-30
62,Sevir.1G039200,wgd,gbM,Sevir.4G239000,0.0566265,0.91034,0.0622037,1.61552e-126
63,Sevir.1G039400,wgd,Unmethylated,Sevir.4G238100,0.17998,2.15505,0.0835155,9.37204e-48
64,Sevir.1G039700,wgd,gbM,Sevir.4G237800,0.429092,1.4613,0.293636,4.21104e-30
65,Sevir.1G041900,wgd,Unmethylated,Sevir.4G236700,0.0716182,3.82669,0.0187155,2.47218e-137
66,Sevir.1G042000,wgd,gbM,Sevir.4G236600,0.0848104,1.04811,0.0809174,4.19937e-38
67,Sevir.1G042100,wgd,gbM,Sevir.4G236300,0.0793688,1.19766,0.0662697,2.30336e-47
68,Sevir.1G042400,wgd,Unmethylated,Sevir.4G236100,0.111309,2.25902,0.049273,2.4034e-78
69,Sevir.1G043300,wgd,Unmethylated,Sevir.4G234900,0.115787,3.26752,0.0354358,7.25432e-33
70,Sevir.1G043600,wgd,Unclassified,Sevir.4G234400,0.0506352,0.76929,0.0658207,9.00785e-17
71,Sevir.1G044000,wgd,Unmethylated,Sevir.4G233400,0.140703,3.52747,0.0398877,1.50846e-70
72,Sevir.1G044200,wgd,gbM,Sevir.4G233300,0.110025,2.16172,0.050897,5.46991e-40
73,Sevir.1G044300,wgd,gbM,Sevir.4G232800,0.185995,1.12709,0.165023,9.6341e-43
74,Sevir.1G044500,wgd,Unmethylated,Sevir.4G232601,0.213637,3.12439,0.0683772,7.07508e-20
75,Sevir.1G044600,wgd,gbM,Sevir.4G232400,0.156172,1.92493,0.0811308,1.2205e-21
76,Sevir.1G045000,wgd,Unclassified,Sevir.4G232000,0.15789,1.32506,0.119157,7.67538e-69
77,Sevir.1G045300,wgd,gbM,Sevir.4G231700,0.285275,1.522,0.187433,6.88372e-20
78,Sevir.1G045400,wgd,Unmethylated,Sevir.4G231500,0.228965,4.13277,0.0554023,1.07119e-126
79,Sevir.1G045500,wgd,gbM,Sevir.4G231100,0.12461,1.33281,0.0934946,1.43854e-37
80,Sevir.1G045600,wgd,gbM,Sevir.4G230700,0.0410931,2.19566,0.0187156,5.10389e-119
81,Sevir.1G045700,wgd,Unmethylated,Sevir.4G230600,0.217341,0.995375,0.218351,2.98895e-63
82,Sevir.1G046500,wgd,Unmethylated,Sevir.4G229700,0.224724,4.23497,0.053064,1.11441e-114
83,Sevir.1G047200,wgd,Unmethylated,Sevir.4G229600,0.147375,1.61404,0.0913083,4.37661e-40
84,Sevir.1G047700,wgd,Unclassified,Sevir.4G229500,0.116606,1.29303,0.0901803,4.32228e-34
85,Sevir.1G047800,wgd,gbM,Sevir.4G229400,0.137183,1.5049,0.0911575,6.62783e-59
86,Sevir.1G048500,wgd,Unmethylated,Sevir.4G229000,0.182052,2.30679,0.0789201,2.83095e-48
87,Sevir.1G048800,wgd,Unmethylated,Sevir.4G227800,0.268584,3.4187,0.0785632,0
88,Sevir.1G049800,wgd,gbM,Sevir.4G225300,0.117253,0.734708,0.159591,1.2582e-50
89,Sevir.1G049900,wgd,Unmethylated,Sevir.4G225100,0.324162,4.14038,0.0782927,0
90,Sevir.1G050300,wgd,gbM,Sevir.4G224700,0.269441,1.11548,0.241546,1.87412e-18
91,Sevir.1G050400,wgd,gbM,Sevir.4G224600,0.144589,0.772869,0.187081,2.499e-22
92,Sevir.1G051200,wgd,Unclassified,Sevir.4G222400,0.260947,0.702858,0.371265,1.29923e-08
93,Sevir.1G051600,wgd,gbM,Sevir.4G222300,0.143883,0.939826,0.153095,6.13946e-142
94,Sevir.1G051700,wgd,Unmethylated,Sevir.4G221500,0.42012,2.07095,0.202864,2.39791e-07
95,Sevir.1G052400,wgd,Unmethylated,Sevir.4G220300,0.356539,2.03815,0.174933,1.55375e-15
96,Sevir.1G053000,wgd,Unmethylated,Sevir.4G219300,0.147378,2.63505,0.0559296,5.34758e-33
97,Sevir.1G053100,wgd,Unclassified,Sevir.4G219000,0.154201,1.88606,0.0817581,2.21961e-66
98,Sevir.1G053400,wgd,Unmethylated,Sevir.4G218100,0.311896,2.35945,0.132191,0
99,Sevir.1G053600,wgd,Unmethylated,NA,NA,NA,NA,NA
100,Sevir.1G054000,wgd,gbM,Sevir.4G217300,0.0932102,1.13647,0.0820172,1.42735e-65
101,Sevir.1G054200,wgd,gbM,Sevir.4G217100,0.353187,1.81503,0.194591,2.0536e-36
102,Sevir.1G054500,wgd,gbM,Sevir.4G216800,0.145541,0.852593,0.170704,1.4413e-56
103,Sevir.1G055500,wgd,Unmethylated,Sevir.4G215700,0.32101,3.49185,0.0919312,1.76526e-25
104,Sevir.1G055600,wgd,Unmethylated,Sevir.4G215100,0.159033,2.3451,0.0678151,5.64589e-43
105,Sevir.1G056800,wgd,Unmethylated,Sevir.4G214800,0.0869537,3.67126,0.023685,1.66149e-73
106,Sevir.1G056901,wgd,Unmethylated,Sevir.4G214700,0.151711,4.47486,0.033903,1.80617e-41
107,Sevir.1G057100,wgd,Unclassified,Sevir.4G214400,0.260562,0.975082,0.267221,1.48958e-16
108,Sevir.1G057200,wgd,Unclassified,Sevir.4G214300,0.0820637,3.3255,0.0246771,5.62896e-26
109,Sevir.1G057233,wgd,Unmethylated,Sevir.4G214200,0.227237,1.13592,0.200047,2.89778e-11
110,Sevir.1G058400,wgd,Unmethylated,Sevir.4G211700,0.247856,1.89134,0.131048,1.33964e-46
111,Sevir.1G059500,wgd,gbM,Sevir.4G210700,0.0832833,0.72512,0.114854,1.95524e-95
112,Sevir.1G059900,wgd,Unmethylated,NA,NA,NA,NA,NA
113,Sevir.1G060000,wgd,Unclassified,Sevir.4G208100,0.0670946,1.27326,0.0526951,2.88045e-48
114,Sevir.1G060100,wgd,Unclassified,Sevir.4G207900,0.243815,1.91814,0.12711,1.99345e-23
115,Sevir.1G060200,wgd,Unclassified,Sevir.4G207800,0.170737,0.882424,0.193486,5.76351e-35
116,Sevir.1G061400,wgd,Unmethylated,Sevir.4G206800,0.504227,3.87,0.130291,2.90155e-28
117,Sevir.1G061500,wgd,Unmethylated,Sevir.4G206700,0.170209,3.56394,0.0477586,6.32693e-48
118,Sevir.1G062000,wgd,Unmethylated,Sevir.4G206500,0.136486,3.87059,0.0352622,1.97943e-66
119,Sevir.1G062400,wgd,gbM,Sevir.4G204600,0.114835,1.46317,0.0784833,2.26512e-33
120,Sevir.1G062700,wgd,Unmethylated,Sevir.4G204200,0.204876,4.05362,0.0505415,2.69158e-75
121,Sevir.1G062800,wgd,Unmethylated,Sevir.4G203900,0.227283,2.51248,0.0904617,2.342e-40
122,Sevir.1G063600,wgd,Unmethylated,Sevir.4G203500,0.111759,1.7055,0.0655285,1.30803e-71
123,Sevir.1G063700,wgd,Unmethylated,Sevir.4G203200,0.291733,2.80515,0.103999,2.37212e-16
124,Sevir.1G064100,wgd,Unmethylated,Sevir.4G202700,0.0159487,2.02955,0.00785824,2.03298e-14
125,Sevir.1G064300,wgd,Unmethylated,Sevir.4G202300,0.365552,1.50976,0.242127,5.3932e-11
126,Sevir.1G064400,wgd,Unmethylated,Sevir.4G202100,0.182847,1.80503,0.101298,2.32088e-38
127,Sevir.1G064800,wgd,Unmethylated,NA,NA,NA,NA,NA
128,Sevir.1G065500,wgd,Unmethylated,Sevir.4G200400,0.310319,3.68131,0.0842957,1.93526e-32
129,Sevir.1G066300,wgd,Unclassified,Sevir.4G158500,0.0574643,1.68426,0.0341184,3.64944e-22
130,Sevir.1G066400,wgd,gbM,Sevir.4G157500,0.178755,0.959552,0.186291,2.33389e-53
131,Sevir.1G066532,wgd,Unmethylated,Sevir.4G157200,0.217194,1.5575,0.13945,3.28637e-17
132,Sevir.1G067001,wgd,gbM,Sevir.4G156800,0.227053,1.39222,0.163087,5.07922e-25
133,Sevir.1G067200,wgd,gbM,Sevir.4G156100,0.0890899,0.891835,0.0998951,4.98025e-40
134,Sevir.1G067300,wgd,gbM,Sevir.4G156000,0.014508,1.01745,0.0142592,1.1883e-120
135,Sevir.1G067500,wgd,Unmethylated,Sevir.4G155800,0.269708,3.96992,0.0679379,1.17507e-41
136,Sevir.1G067900,wgd,Unmethylated,Sevir.4G155700,0.240658,4.1311,0.0582552,7.51851e-81
137,Sevir.1G068200,wgd,gbM,Sevir.4G282500,0.589462,4.08421,0.144327,2.80819e-22
138,Sevir.1G068300,wgd,Unmethylated,Sevir.4G154300,0.173059,1.67195,0.103507,9.3789e-32
139,Sevir.1G068500,wgd,gbM,Sevir.4G154100,0.112392,1.11201,0.101071,3.76948e-41
140,Sevir.1G068700,wgd,Unmethylated,Sevir.4G154000,0.157757,3.85462,0.0409267,6.52196e-68
141,Sevir.1G069100,wgd,Unmethylated,Sevir.4G281400,0.267523,3.40636,0.0785363,8.6074e-37
142,Sevir.1G069500,wgd,gbM,Sevir.4G153600,0.0858929,0.612021,0.140343,1.50772e-90
143,Sevir.1G070200,wgd,gbM,Sevir.4G281101,0.0886165,0.71836,0.123359,1.18182e-12
144,Sevir.1G070500,wgd,gbM,Sevir.4G280800,0.122276,0.963748,0.126875,3.93374e-27
145,Sevir.1G070700,wgd,Unmethylated,Sevir.4G280700,0.412824,2.71909,0.151824,8.73493e-13
146,Sevir.1G072100,wgd,gbM,Sevir.4G280500,0.046341,0.737311,0.0628514,1.35578e-51
147,Sevir.1G072700,wgd,gbM,Sevir.4G279200,0.0910112,0.946621,0.0961432,3.32508e-25
148,Sevir.1G073000,wgd,Unclassified,Sevir.4G279000,0.417396,1.61732,0.258079,2.06046e-14
149,Sevir.1G073900,wgd,Unmethylated,NA,NA,NA,NA,NA
150,Sevir.1G074100,wgd,gbM,Sevir.4G278000,0.00794321,3.86248,0.0020565,2.6417e-130
151,Sevir.1G074600,wgd,Unmethylated,Sevir.4G277900,0.149502,1.34966,0.11077,3.48208e-16
152,Sevir.1G075200,wgd,Unmethylated,Sevir.4G276400,0.198385,1.14457,0.173327,3.39321e-33
153,Sevir.1G075600,wgd,gbM,Sevir.4G276000,0.182398,1.85085,0.0985479,2.55977e-41
154,Sevir.1G075700,wgd,gbM,Sevir.4G275100,0.113912,1.42192,0.0801117,8.88738e-75
155,Sevir.1G076300,wgd,gbM,Sevir.4G274200,0.0978483,1.49276,0.0655488,2.63727e-60
156,Sevir.1G077000,wgd,gbM,Sevir.4G273100,0.0150655,0.667073,0.0225845,1.64328e-23
157,Sevir.1G077100,wgd,Unmethylated,Sevir.4G273000,0.250788,2.86509,0.0875323,9.93902e-25
158,Sevir.1G077300,wgd,Unmethylated,Sevir.4G272900,0.326778,1.26864,0.257581,3.74453e-10
159,Sevir.1G077400,wgd,gbM,Sevir.4G272701,0.0102536,3.79912,0.00269893,2.35171e-135
160,Sevir.1G077600,wgd,Unmethylated,Sevir.4G272600,0.209624,3.47142,0.0603856,1.8377e-42
161,Sevir.1G077700,wgd,gbM,Sevir.4G272200,0.309369,0.859295,0.360026,8.43524e-12
162,Sevir.1G078000,wgd,Unmethylated,Sevir.4G270300,0.228157,1.48091,0.154065,4.26216e-09
163,Sevir.1G078300,wgd,Unclassified,Sevir.4G269100,0.454925,3.72343,0.122179,1.4885e-40
164,Sevir.1G079400,wgd,Unmethylated,Sevir.4G267700,0.160949,1.33402,0.12065,1.30225e-19
165,Sevir.1G079700,wgd,gbM,Sevir.4G266400,0.0260077,0.835521,0.0311275,1.89538e-97
166,Sevir.1G079800,wgd,Unclassified,Sevir.4G266200,0.0735024,1.04897,0.0700708,4.54228e-77
167,Sevir.1G079900,wgd,Unmethylated,Sevir.4G264800,0.127244,1.63582,0.0777861,1.94358e-26
168,Sevir.1G082000,wgd,Unmethylated,Sevir.4G263400,0.346866,1.27749,0.271521,1.00362e-27
169,Sevir.1G083700,wgd,gbM,Sevir.4G263200,0.196344,1.1048,0.177719,1.17579e-45
170,Sevir.1G084900,wgd,gbM,Sevir.4G262600,0.280794,1.44873,0.193821,2.51676e-28
171,Sevir.1G085400,wgd,gbM,Sevir.4G262000,0.111041,1.24646,0.0890847,1.35821e-35
172,Sevir.1G085500,wgd,gbM,Sevir.4G261600,0.103119,0.842736,0.122362,1.01549e-67
173,Sevir.1G085600,wgd,gbM,Sevir.4G259700,0.38139,2.61541,0.145824,2.2176e-32
174,Sevir.1G085800,wgd,Unmethylated,Sevir.4G259600,0.720457,3.88572,0.185412,3.60708e-24
175,Sevir.1G086700,wgd,gbM,Sevir.4G258100,0.137854,1.43884,0.0958093,2.5725e-46
176,Sevir.1G086800,wgd,Unclassified,Sevir.4G257500,0.169246,1.59593,0.106048,1.56958e-77
177,Sevir.1G087001,wgd,Unmethylated,Sevir.4G256700,0.207061,1.91426,0.108167,3.07383e-38
178,Sevir.1G087400,wgd,gbM,Sevir.4G256300,0.0339138,1.65979,0.0204325,7.40396e-81
179,Sevir.1G087500,wgd,Unmethylated,Sevir.4G255900,0.26938,1.47261,0.182926,9.16663e-30
180,Sevir.1G088000,wgd,gbM,Sevir.4G254900,0.0122208,1.26855,0.00963364,8.17397e-97
181,Sevir.1G088500,wgd,Unmethylated,Sevir.4G254200,0.110498,2.89308,0.0381938,0
182,Sevir.1G088600,wgd,Unmethylated,Sevir.4G254100,0.363578,1.31242,0.277029,1.49361e-06
183,Sevir.1G088700,wgd,gbM,Sevir.4G254000,0.239197,0.870989,0.274627,4.06283e-46
184,Sevir.1G089000,wgd,Unclassified,Sevir.4G253100,0.203749,1.00081,0.203585,1.54244e-06
185,Sevir.1G089100,wgd,gbM,Sevir.4G252900,0.133666,1.04858,0.127473,3.78503e-111
186,Sevir.1G089200,wgd,Unmethylated,Sevir.4G252800,0.28677,2.37865,0.12056,7.7099e-15
187,Sevir.1G089500,wgd,Unclassified,Sevir.4G282200,0.178548,0.905489,0.197184,4.33981e-21
188,Sevir.1G089700,wgd,teM,Sevir.4G282300,0.219096,1.75844,0.124597,3.8745e-10
189,Sevir.1G090100,wgd,Unclassified,Sevir.4G282500,0.305801,0.922271,0.331574,2.67436e-15
190,Sevir.1G090600,wgd,Unclassified,Sevir.4G282600,0.120461,0.718818,0.167582,1.08621e-16
191,Sevir.1G090700,wgd,Unmethylated,Sevir.4G282700,0.237507,1.51297,0.156981,2.19984e-36
192,Sevir.1G091000,wgd,Unmethylated,Sevir.4G283200,0.224105,2.94533,0.0760883,2.10535e-16
193,Sevir.1G091200,wgd,Unmethylated,Sevir.4G283400,0.276056,1.31863,0.209351,2.61859e-40
194,Sevir.1G091500,wgd,Unmethylated,Sevir.4G283600,0.111185,1.01714,0.109311,5.83902e-72
195,Sevir.1G092600,wgd,gbM,Sevir.4G284100,0.222124,1.37344,0.161728,1.6371e-20
196,Sevir.1G093600,wgd,Unmethylated,Sevir.4G284800,0.451472,3.69209,0.122281,0
197,Sevir.1G155200,wgd,Unmethylated,Sevir.7G047600,0.301674,1.30418,0.231314,1.98512e-13
198,Sevir.1G155600,wgd,Unmethylated,Sevir.7G048200,0.372973,3.59951,0.103618,1.01295e-25
199,Sevir.1G156800,wgd,Unmethylated,Sevir.7G049800,0.348073,4.8126,0.0723253,4.19759e-66
200,Sevir.1G157000,wgd,Unmethylated,Sevir.7G049900,0.443423,5.08546,0.0871943,1.09162e-18
201,Sevir.1G157401,wgd,gbM,Sevir.7G051200,0.202227,1.24603,0.162297,2.32883e-19
202,Sevir.1G158900,wgd,gbM,Sevir.7G051300,0.133504,0.750087,0.177985,9.08661e-14
203,Sevir.1G159400,wgd,gbM,Sevir.7G053100,0.244964,1.43271,0.170979,1.34051e-53
204,Sevir.1G159600,wgd,Unclassified,Sevir.7G053200,0.117999,1.2043,0.0979807,1.46366e-43
205,Sevir.1G164800,wgd,teM,Sevir.7G067600,0.644114,1.84262,0.349565,6.95033e-05
206,Sevir.1G167100,wgd,gbM,Sevir.7G070500,0.218364,0.808915,0.269947,1.40761e-24
207,Sevir.1G168300,wgd,Unmethylated,Sevir.7G071300,0.00301829,1.27136,0.00237406,6.01163e-25
208,Sevir.1G168400,wgd,Unclassified,Sevir.7G071425,0.0487414,0.926217,0.0526242,4.51204e-23
209,Sevir.1G169300,wgd,Unmethylated,Sevir.7G073600,0.166274,4.11924,0.0403653,0
210,Sevir.1G169400,wgd,gbM,Sevir.7G074100,0.176475,1.39748,0.126281,1.06838e-42
211,Sevir.1G169500,wgd,gbM,Sevir.7G074200,0.280048,1.06345,0.26334,0.000145708
212,Sevir.1G169700,wgd,Unclassified,Sevir.7G076600,0.131632,1.23083,0.106946,1.27341e-68
213,Sevir.1G169900,wgd,Unmethylated,Sevir.7G076900,0.328165,2.8224,0.116271,0
214,Sevir.1G170000,wgd,Unmethylated,Sevir.7G077500,0.417258,4.28277,0.0974271,1.02072e-57
215,Sevir.1G170200,wgd,Unmethylated,Sevir.7G078050,0.24014,2.92677,0.0820497,7.54397e-23
216,Sevir.1G170700,wgd,Unmethylated,Sevir.7G078300,0.187973,1.41988,0.132386,1.6039e-16
217,Sevir.1G171200,wgd,Unclassified,Sevir.7G078400,0.172689,0.824071,0.209556,3.53454e-13
218,Sevir.1G171700,wgd,Unmethylated,NA,NA,NA,NA,NA
219,Sevir.1G172200,wgd,gbM,Sevir.7G081500,0.151268,1.04843,0.14428,3.21033e-61
220,Sevir.1G172300,wgd,Unclassified,Sevir.7G081600,0.0441906,1.2234,0.036121,3.96112e-17
221,Sevir.1G172500,wgd,Unmethylated,Sevir.7G081800,0.187069,1.69635,0.110278,1.45788e-39
222,Sevir.1G172700,wgd,Unmethylated,Sevir.7G082500,0.45334,3.94696,0.114858,6.70485e-27
223,Sevir.1G173400,wgd,Unmethylated,Sevir.7G083300,0.301732,3.1025,0.0972545,7.12268e-16
224,Sevir.1G174000,wgd,Unmethylated,NA,NA,NA,NA,NA
225,Sevir.1G174300,wgd,gbM,Sevir.7G084200,0.148314,0.958434,0.154746,2.70822e-43
226,Sevir.1G174600,wgd,Unmethylated,Sevir.7G084400,0.215005,3.96503,0.0542254,8.52315e-67
227,Sevir.1G174900,wgd,gbM,Sevir.7G084500,0.100801,1.37146,0.0734987,2.92686e-59
228,Sevir.1G175000,wgd,gbM,Sevir.7G084701,0.270867,2.01852,0.134191,4.43063e-10
229,Sevir.1G175200,wgd,gbM,Sevir.7G085000,0.227847,1.23832,0.183997,6.92875e-34
230,Sevir.1G176100,wgd,Unclassified,Sevir.7G086900,0.210454,1.28554,0.163709,3.99644e-27
231,Sevir.1G176300,wgd,gbM,Sevir.7G087300,0.263701,1.53057,0.17229,3.96481e-56
232,Sevir.1G177200,wgd,gbM,Sevir.7G087700,0.0396282,1.46695,0.0270141,1.21955e-61
233,Sevir.1G177300,wgd,Unmethylated,Sevir.7G087800,0.0420811,0.864589,0.0486718,2.44238e-46
234,Sevir.1G177500,wgd,Unmethylated,Sevir.7G088400,0.14346,3.06776,0.0467638,9.47699e-30
235,Sevir.1G177600,wgd,Unmethylated,Sevir.7G088600,0.206739,1.65436,0.124966,1.12693e-21
236,Sevir.1G177900,wgd,Unmethylated,Sevir.7G089700,0.141086,4.46658,0.0315871,7.05776e-190
237,Sevir.1G178700,wgd,gbM,Sevir.7G090900,0.21814,2.20514,0.0989234,2.16228e-103
238,Sevir.1G179000,wgd,Unmethylated,Sevir.7G091100,0.253956,1.7168,0.147925,1.34841e-28
239,Sevir.1G179900,wgd,Unmethylated,Sevir.7G092300,0.130704,2.93218,0.0445758,3.73358e-21
240,Sevir.1G180000,wgd,gbM,Sevir.7G092700,0.0984056,1.02617,0.0958962,3.19548e-82
241,Sevir.1G180200,wgd,Unclassified,Sevir.7G092800,0.115261,2.27628,0.0506357,3.4892e-77
242,Sevir.1G180400,wgd,gbM,Sevir.7G093800,0.137366,0.78396,0.17522,2.47995e-73
243,Sevir.1G180500,wgd,Unclassified,Sevir.7G093900,0.165636,0.660914,0.250616,4.53378e-17
244,Sevir.1G180700,wgd,Unmethylated,Sevir.7G094200,0.166869,1.30284,0.128081,3.42594e-39
245,Sevir.1G181100,wgd,Unmethylated,Sevir.7G094800,0.300547,1.21777,0.2468,5.1154e-11
246,Sevir.1G181700,wgd,Unmethylated,Sevir.8G031700,0.632186,3.64187,0.173588,4.37917e-20
247,Sevir.1G181800,wgd,Unmethylated,Sevir.7G096000,0.134666,2.91856,0.0461412,0
248,Sevir.1G181900,wgd,gbM,Sevir.7G096400,0.111049,2.35193,0.0472161,2.28659e-116
249,Sevir.1G182000,wgd,gbM,Sevir.7G096700,0.130841,1.83906,0.0711454,4.54601e-104
250,Sevir.1G182200,wgd,Unclassified,Sevir.8G031900,0.243977,3.87977,0.0628844,6.21839e-68
251,Sevir.1G182800,wgd,Unmethylated,Sevir.7G097500,0.19881,2.51994,0.0788946,1.04691e-09
252,Sevir.1G183200,wgd,Unmethylated,Sevir.8G033800,0.0902828,3.168,0.0284984,4.42597e-48
253,Sevir.1G183300,wgd,Unmethylated,Sevir.7G097800,0.165315,3.6956,0.0447329,2.16105e-58
254,Sevir.1G183600,wgd,Unmethylated,Sevir.7G098100,0.380989,1.78029,0.214004,1.72567e-10
