Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
FvH4_1g05960,FvH4_2g35430,unM,unM,wgd,Same,unM-unM,0.501489,3.43492,0.145997,6.33134e-14
FvH4_1g06000,FvH4_2g35330,gbM,gbM,wgd,Same,gbM-gbM,0.104143,1.80836,0.0575898,1.69993e-117
FvH4_1g06000,FvH4_6g32330,gbM,gbM,wgd,Same,gbM-gbM,0.120498,1.93507,0.0622704,2.6138e-116
FvH4_1g06050,FvH4_6g32380,unM,unM,wgd,Same,unM-unM,0.544594,3.37649,0.16129,2.02451e-13
FvH4_1g06180,FvH4_2g35260,gbM,unM,wgd,Different,gbM-unM,0.373147,4.92116,0.0758251,2.19267e-108
FvH4_1g06270,FvH4_6g32470,gbM,gbM,wgd,Same,gbM-gbM,0.15664,1.83313,0.0854491,1.20793e-75
FvH4_1g06300,FvH4_6g32490,unM,unM,wgd,Same,unM-unM,0.316557,4.24643,0.0745467,1.81993e-52
FvH4_1g06410,FvH4_6g32530,unM,unM,wgd,Same,unM-unM,0.318157,2.56104,0.124229,3.1917e-17
FvH4_1g06470,FvH4_6g32550,unM,unM,wgd,Same,unM-unM,0.124641,2.94426,0.0423334,3.70151e-30
FvH4_1g06500,FvH4_6g32560,unM,unM,wgd,Same,unM-unM,0.481492,3.36809,0.142957,4.26244e-19
FvH4_1g06570,FvH4_6g32610,gbM,gbM,wgd,Same,gbM-gbM,0.173293,1.49832,0.115658,3.57558e-75
FvH4_1g06940,FvH4_6g33000,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.251649,1.95281,0.128865,2.31411e-15
FvH4_1g07090,FvH4_2g32080,gbM,gbM,wgd,Same,gbM-gbM,0.128508,1.84345,0.0697109,3.03471e-51
FvH4_1g07100,FvH4_2g32070,gbM,unM,wgd,Different,gbM-unM,0.290825,2.75372,0.105612,1.55991e-19
FvH4_1g07100,FvH4_6g33030,gbM,unM,wgd,Different,gbM-unM,0.296632,1.23812,0.239583,5.42315e-18
FvH4_1g07180,FvH4_2g32020,gbM,gbM,wgd,Same,gbM-gbM,0.138572,1.17022,0.118415,2.68174e-70
FvH4_1g07390,FvH4_2g31930,unM,unM,wgd,Same,unM-unM,0.692764,2.7106,0.255576,4.56711e-14
FvH4_1g07560,FvH4_2g31830,unM,unM,wgd,Same,unM-unM,0.513846,3.62371,0.141801,4.35156e-21
FvH4_1g07740,FvH4_6g33640,gbM,gbM,wgd,Same,gbM-gbM,0.165919,4.0218,0.041255,3.08877e-67
FvH4_1g07830,FvH4_2g31640,unM,unM,wgd,Same,unM-unM,0.31162,2.53608,0.122875,3.79197e-54
FvH4_1g07830,FvH4_6g33870,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.306244,1.96902,0.155531,7.48964e-49
FvH4_1g07850,FvH4_6g33980,unM,unM,wgd,Same,unM-unM,0.446699,3.16376,0.141192,1.96979e-14
FvH4_1g07860,FvH4_6g34010,gbM,gbM,wgd,Same,gbM-gbM,0.134441,2.43722,0.0551613,8.55427e-93
FvH4_1g07900,FvH4_2g31530,unM,unM,wgd,Same,unM-unM,0.37029,3.21068,0.11533,4.09284e-17
FvH4_1g07900,FvH4_6g34100,unM,unM,wgd,Same,unM-unM,0.388317,2.21937,0.174967,3.52571e-10
FvH4_1g07940,FvH4_6g34130,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.413392,1.3144,0.314511,1.75177e-10
FvH4_1g07990,FvH4_2g31460,gbM,gbM,wgd,Same,gbM-gbM,0.133633,1.88454,0.0709103,1.08684e-86
FvH4_1g08010,FvH4_2g31450,gbM,gbM,wgd,Same,gbM-gbM,0.29675,1.36474,0.217441,2.4229e-36
FvH4_1g08050,FvH4_6g34190,gbM,gbM,wgd,Same,gbM-gbM,0.349871,2.64684,0.132184,2.07409e-12
FvH4_1g08080,FvH4_6g34220,unM,unM,wgd,Same,unM-unM,0.534027,4.11742,0.129699,1.89169e-19
FvH4_1g08110,FvH4_6g34290,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.127965,2.19932,0.0581837,8.06517e-75
FvH4_1g08130,FvH4_2g31410,gbM,gbM,wgd,Same,gbM-gbM,0.419349,1.61285,0.260005,1.12859e-59
FvH4_1g08140,FvH4_2g31310,gbM,unM,wgd,Different,gbM-unM,0.50842,1.43024,0.355478,1.14306e-06
FvH4_1g08190,FvH4_6g34460,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.175056,1.68264,0.104036,8.01942e-54
FvH4_1g08230,FvH4_6g34500,unM,unM,wgd,Same,unM-unM,0.497328,4.07136,0.122153,2.58805e-33
FvH4_1g08270,FvH4_2g31210,unM,unM,wgd,Same,unM-unM,0.303072,2.5348,0.119565,1.70355e-12
FvH4_1g08290,FvH4_2g31200,unM,unM,wgd,Same,unM-unM,0.275126,1.81005,0.151999,1.8776e-34
FvH4_1g08300,FvH4_2g31150,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.109778,1.39764,0.0785452,2.15351e-40
FvH4_1g08390,FvH4_6g34650,unM,unM,wgd,Same,unM-unM,0.414375,3.87982,0.106803,7.76044e-31
FvH4_1g08440,FvH4_6g34730,unM,unM,wgd,Same,unM-unM,0.360299,2.6016,0.138491,1.18937e-28
FvH4_1g08640,FvH4_2g30890,gbM,unM,wgd,Different,gbM-unM,0.49156,2.66967,0.184128,4.69851e-16
FvH4_1g08770,FvH4_2g30840,unM,unM,wgd,Same,unM-unM,0.236066,4.26252,0.0553819,4.80932e-73
FvH4_1g08770,FvH4_6g34900,unM,unM,wgd,Same,unM-unM,0.27826,4.28492,0.0649392,1.99259e-64
FvH4_1g08900,FvH4_2g30810,unM,unM,wgd,Same,unM-unM,0.558169,3.35371,0.166433,2.92077e-22
FvH4_1g08900,FvH4_6g35020,unM,unM,wgd,Same,unM-unM,0.439277,3.50343,0.125385,1.94946e-22
FvH4_1g08960,FvH4_6g35050,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.385336,1.90517,0.202258,4.68691e-43
FvH4_1g09000,FvH4_6g35070,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.471815,2.12436,0.222097,1.61912e-16
FvH4_1g09010,FvH4_6g35080,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.188377,1.36323,0.138184,2.89576e-14
FvH4_1g09030,FvH4_6g35120,unM,unM,wgd,Same,unM-unM,0.422203,2.96582,0.142356,6.02959e-58
FvH4_1g09070,FvH4_6g35140,unM,unM,wgd,Same,unM-unM,0.474061,3.58482,0.132241,5.02299e-20
FvH4_1g09080,FvH4_6g35150,gbM,gbM,wgd,Same,gbM-gbM,0.107667,1.50576,0.0715034,1.56607e-72
FvH4_1g09200,FvH4_6g35220,gbM,unM,wgd,Different,gbM-unM,0.177653,1.5683,0.113277,1.51418e-73
FvH4_1g09300,FvH4_6g35410,unM,unM,wgd,Same,unM-unM,0.283183,3.15328,0.089806,2.2018e-21
FvH4_1g09400,FvH4_6g35480,gbM,gbM,wgd,Same,gbM-gbM,0.223705,2.13076,0.104988,3.47401e-112
FvH4_1g09420,FvH4_6g35700,unM,unM,wgd,Same,unM-unM,0.661592,3.82015,0.173185,2.78907e-24
FvH4_1g09530,FvH4_6g35770,gbM,gbM,wgd,Same,gbM-gbM,0.244616,2.22647,0.109867,3.25316e-222
FvH4_1g09820,FvH4_2g17160,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.343324,4.59463,0.0747228,5.60751e-105
FvH4_1g09980,FvH4_2g17060,unM,unM,wgd,Same,unM-unM,0.158987,4.48817,0.0354236,1.84159e-116
FvH4_1g09980,FvH4_5g26180,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.184131,4.16174,0.0442436,2.88827e-79
FvH4_1g09990,FvH4_5g26080,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.281811,1.45267,0.193995,3.43595e-20
FvH4_1g10110,FvH4_5g25950,unM,teM,wgd,Different,unM-teM,0.205678,1.96784,0.10452,1.82561e-110
FvH4_1g10140,FvH4_2g16840,unM,unM,wgd,Same,unM-unM,0.614784,3.45513,0.177934,3.00196e-19
FvH4_1g10150,FvH4_5g25860,gbM,unM,wgd,Different,gbM-unM,0.302108,1.60535,0.188188,5.24053e-26
FvH4_1g10160,FvH4_5g25770,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.274112,2.93717,0.093325,4.79068e-16
FvH4_1g10220,FvH4_2g16790,gbM,gbM,wgd,Same,gbM-gbM,0.232195,2.41822,0.0960191,1.13724e-56
FvH4_1g10240,FvH4_2g16760,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.232287,3.74081,0.0620953,1.21499e-49
FvH4_1g10280,FvH4_5g25470,gbM,gbM,wgd,Same,gbM-gbM,0.303868,1.6389,0.18541,4.40459e-17
FvH4_1g10340,FvH4_5g25420,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.197131,1.90865,0.103283,1.23729e-14
FvH4_1g10470,FvH4_2g16680,gbM,gbM,wgd,Same,gbM-gbM,0.288147,4.20278,0.068561,6.77008e-57
FvH4_1g10470,FvH4_5g25310,gbM,unM,wgd,Different,gbM-unM,0.320285,4.25278,0.075312,4.68939e-64
FvH4_1g10520,FvH4_2g16590,gbM,gbM,wgd,Same,gbM-gbM,0.307324,1.52285,0.201808,5.15785e-34
FvH4_1g10550,FvH4_2g16520,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0921283,1.62427,0.0567199,2.73418e-70
FvH4_1g10680,FvH4_2g37620,unM,unM,wgd,Same,unM-unM,0.954846,1.7137,0.557185,0.0479217
FvH4_1g10770,FvH4_2g37650,unM,unM,wgd,Same,unM-unM,0.216489,4.43191,0.0488478,3.09464e-99
FvH4_1g10940,FvH4_2g37880,gbM,unM,wgd,Different,gbM-unM,0.244041,2.2803,0.107022,3.11474e-72
FvH4_1g11000,FvH4_2g37900,gbM,unM,wgd,Different,gbM-unM,0.223633,1.93604,0.115511,1.67485e-104
FvH4_1g11060,FvH4_2g37950,unM,unM,wgd,Same,unM-unM,0.587693,3.67296,0.160005,1.01757e-23
FvH4_1g11270,FvH4_2g38080,unM,unM,wgd,Same,unM-unM,0.46349,3.58363,0.129335,2.68533e-20
FvH4_1g11300,FvH4_2g38100,unM,unM,wgd,Same,unM-unM,0.0421488,3.22084,0.0130862,1.45908e-51
FvH4_1g11330,FvH4_2g38120,unM,unM,wgd,Same,unM-unM,0.477521,3.69622,0.129192,3.1108e-23
FvH4_1g11400,FvH4_2g38160,gbM,gbM,wgd,Same,gbM-gbM,0.744044,3.90465,0.190553,6.51937e-14
FvH4_1g11410,FvH4_2g38180,gbM,gbM,wgd,Same,gbM-gbM,0.110897,1.3952,0.0794847,1.23645e-114
FvH4_1g11420,FvH4_2g38190,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0448928,1.61788,0.027748,1.14922e-54
FvH4_1g11540,FvH4_2g01340,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.264694,1.45483,0.181941,3.35116e-38
FvH4_1g11700,FvH4_2g01480,unM,unM,wgd,Same,unM-unM,0.266651,2.83334,0.0941119,1.65443e-76
FvH4_1g11710,FvH4_2g01540,unM,unM,wgd,Same,unM-unM,0.230569,1.81614,0.126955,1.30224e-36
FvH4_1g11720,FvH4_2g01560,unM,unM,wgd,Same,unM-unM,0.306751,3.92907,0.0780722,1.0679e-38
FvH4_1g11750,FvH4_2g01590,unM,unM,wgd,Same,unM-unM,0.195828,4.58062,0.0427515,2.95897e-119
FvH4_1g11760,FvH4_2g01600,unM,unM,wgd,Same,unM-unM,0.326821,3.25887,0.100287,1.62173e-24
FvH4_1g12170,FvH4_2g10320,gbM,gbM,wgd,Same,gbM-gbM,0.49874,2.27891,0.21885,1.38216e-73
FvH4_1g12180,FvH4_2g39020,gbM,unM,wgd,Different,gbM-unM,0.281988,1.47207,0.191559,8.94223e-62
FvH4_1g12200,FvH4_2g10260,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.268987,2.30153,0.116873,1.51002e-28
FvH4_1g12220,FvH4_2g10220,unM,unM,wgd,Same,unM-unM,0.433254,4.06065,0.106696,1.1609e-39
FvH4_1g12360,FvH4_2g39210,unM,unM,wgd,Same,unM-unM,0.143345,1.08717,0.131851,6.92914e-14
FvH4_1g12410,FvH4_2g10010,unM,unM,wgd,Same,unM-unM,0.479655,3.6832,0.130228,5.65321e-28
FvH4_1g12520,FvH4_2g39300,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.155543,2.40903,0.0645669,3.37098e-65
FvH4_1g12620,FvH4_2g09540,unM,unM,wgd,Same,unM-unM,0.294624,3.27599,0.0899343,4.50783e-21
FvH4_1g12620,FvH4_2g39350,unM,unM,wgd,Same,unM-unM,0.314449,3.11319,0.101005,0
FvH4_1g12630,FvH4_2g39360,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0934332,4.13856,0.0225763,9.40329e-97
FvH4_1g12750,FvH4_2g39460,unM,unM,wgd,Same,unM-unM,0.467642,4.10582,0.113897,5.97147e-36
FvH4_1g12780,FvH4_2g09200,unM,unM,wgd,Same,unM-unM,0.529991,3.72779,0.142173,2.4874e-21
FvH4_1g13070,FvH4_2g39640,gbM,gbM,wgd,Same,gbM-gbM,0.24955,2.0807,0.119936,8.13349e-55
FvH4_1g13110,FvH4_2g39660,unM,unM,wgd,Same,unM-unM,0.207304,2.82232,0.0734516,2.31586e-21
FvH4_1g13170,FvH4_2g39690,unM,unM,wgd,Same,unM-unM,0.474488,2.3845,0.198988,5.24252e-23
FvH4_1g13180,FvH4_2g39710,unM,unM,wgd,Same,unM-unM,0.298858,3.8208,0.0782186,3.25187e-35
FvH4_1g13190,FvH4_2g08950,unM,unM,wgd,Same,unM-unM,0.305992,3.78505,0.0808422,6.00128e-41
FvH4_1g13270,FvH4_2g08920,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.370034,2.89322,0.127897,2.141e-13
FvH4_1g13330,FvH4_2g39850,gbM,gbM,wgd,Same,gbM-gbM,0.197828,1.77812,0.111257,3.17632e-42
FvH4_1g13560,FvH4_2g39940,unM,unM,wgd,Same,unM-unM,0.314375,1.73275,0.181431,3.84542e-35
FvH4_1g13640,FvH4_2g39950,unM,unM,wgd,Same,unM-unM,0.447741,3.82165,0.117159,1.63549e-32
FvH4_1g13720,FvH4_2g40080,gbM,gbM,wgd,Same,gbM-gbM,0.298058,2.4261,0.122855,1.31486e-51
FvH4_1g13880,FvH4_2g08260,gbM,gbM,wgd,Same,gbM-gbM,0.55587,3.90897,0.142204,2.95356e-15
FvH4_1g13950,FvH4_2g08230,unM,unM,wgd,Same,unM-unM,0.237813,1.82146,0.130562,1.17885e-33
FvH4_1g13970,FvH4_2g40150,unM,unM,wgd,Same,unM-unM,0.54714,2.29714,0.238183,1.96968e-17
FvH4_1g14040,FvH4_2g40170,unM,unM,wgd,Same,unM-unM,0.240998,2.03501,0.118426,7.62023e-43
FvH4_1g14060,FvH4_2g08220,gbM,teM,wgd,Different,gbM-teM,0.0825128,1.68861,0.0488642,2.07437e-39
FvH4_1g14060,FvH4_2g40180,gbM,unM,wgd,Different,gbM-unM,0.165532,3.64286,0.0454401,3.29134e-35
FvH4_1g14080,FvH4_2g08180,gbM,gbM,wgd,Same,gbM-gbM,0.266783,3.54387,0.0752802,7.42798e-56
FvH4_1g14090,FvH4_2g40260,unM,unM,wgd,Same,unM-unM,0.473216,2.17616,0.217455,3.92228e-23
FvH4_1g14100,FvH4_2g40350,unM,unM,wgd,Same,unM-unM,0.242985,3.82014,0.0636062,4.73597e-41
FvH4_1g14110,FvH4_2g07990,gbM,unM,wgd,Different,gbM-unM,0.709887,3.55715,0.199566,6.08491e-18
FvH4_1g14120,FvH4_2g40370,unM,unM,wgd,Same,unM-unM,0.146625,3.94053,0.0372095,4.77905e-94
FvH4_1g14460,FvH4_2g07440,gbM,unM,wgd,Different,gbM-unM,0.263174,2.06168,0.12765,1.60271e-15
FvH4_1g14540,FvH4_2g40520,gbM,unM,wgd,Different,gbM-unM,0.323657,3.55969,0.0909227,5.33909e-81
FvH4_1g14660,FvH4_2g07300,unM,unM,wgd,Same,unM-unM,0.807019,3.76503,0.214346,1.57442e-10
FvH4_1g14680,FvH4_2g07290,unM,unM,wgd,Same,unM-unM,0.919267,3.85883,0.238224,2.04241e-27
FvH4_1g14690,FvH4_2g07230,unM,unM,wgd,Same,unM-unM,0.896756,3.96343,0.226258,3.01641e-25
FvH4_1g14770,FvH4_2g07200,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.53183,2.94507,0.180583,8.89476e-21
FvH4_1g14790,FvH4_2g40660,unM,unM,wgd,Same,unM-unM,0.598004,1.96745,0.303949,6.90903e-09
FvH4_1g15580,FvH4_2g34810,unM,unM,wgd,Same,unM-unM,0.39099,4.16077,0.0939706,7.29057e-51
FvH4_1g15780,FvH4_2g34770,unM,unM,wgd,Same,unM-unM,0.28377,4.22301,0.0671962,2.42262e-65
FvH4_1g15820,FvH4_2g06360,unM,unM,wgd,Same,unM-unM,0.731153,2.17697,0.335858,1.74348e-06
FvH4_1g15900,FvH4_2g06300,unM,unM,wgd,Same,unM-unM,0.498948,3.84878,0.129638,1.61909e-22
FvH4_1g15910,FvH4_2g06210,unM,unM,wgd,Same,unM-unM,0.366465,2.82041,0.129933,2.21369e-14
FvH4_1g15920,FvH4_2g34550,unM,unM,wgd,Same,unM-unM,0.720689,3.37101,0.21379,1.41467e-05
FvH4_1g15960,FvH4_2g06050,unM,unM,wgd,Same,unM-unM,0.438165,3.35671,0.130534,1.31544e-17
FvH4_1g16090,FvH4_2g34300,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.418181,2.06891,0.202126,1.18332e-27
FvH4_1g16130,FvH4_2g34280,unM,unM,wgd,Same,unM-unM,0.320432,3.74384,0.0855891,4.24604e-28
FvH4_1g16160,FvH4_2g34240,unM,unM,wgd,Same,unM-unM,0.228209,3.93532,0.0579899,1.84945e-57
FvH4_1g16200,FvH4_2g05830,gbM,unM,wgd,Different,gbM-unM,0.299912,2.94625,0.101795,5.6355e-34
FvH4_1g16230,FvH4_2g34100,unM,unM,wgd,Same,unM-unM,0.518435,3.36892,0.153888,1.7814e-21
FvH4_1g16360,FvH4_2g05710,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.281602,2.79158,0.100876,2.64182e-22
FvH4_1g16370,FvH4_2g34020,unM,unM,wgd,Same,unM-unM,0.222584,3.22388,0.0690424,3.63584e-31
FvH4_1g16400,FvH4_2g33960,gbM,gbM,wgd,Same,gbM-gbM,0.168613,1.29408,0.130296,4.31589e-131
FvH4_1g16440,FvH4_2g05560,unM,unM,wgd,Same,unM-unM,0.281821,3.59081,0.078484,1.27209e-45
FvH4_1g16480,FvH4_2g33920,unM,unM,wgd,Same,unM-unM,0.29724,4.02107,0.0739207,1.33185e-55
FvH4_1g16580,FvH4_2g05490,gbM,teM,wgd,Different,gbM-teM,0.140633,3.82315,0.0367845,1.23296e-55
FvH4_1g16680,FvH4_2g05460,unM,unM,wgd,Same,unM-unM,0.369855,2.28511,0.161854,3.73648e-35
FvH4_1g16770,FvH4_2g05210,unM,unM,wgd,Same,unM-unM,0.307691,3.60105,0.0854447,6.9046e-43
FvH4_1g16790,FvH4_2g05150,unM,unM,wgd,Same,unM-unM,0.293182,4.13395,0.0709206,1.34463e-53
