Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
Migut.A00058,Migut.E01787,gbM,gbM,wgd,Same,gbM-gbM,0.230169,0.965745,0.238333,1.0158e-28
Migut.A00061,Migut.E01784,gbM,unM,wgd,Different,gbM-unM,0.292843,2.19215,0.133587,1.31218e-33
Migut.A00071,Migut.E01782,gbM,gbM,wgd,Same,gbM-gbM,0.0903641,1.69587,0.0532847,1.75913e-159
Migut.A00075,Migut.L01559,gbM,gbM,wgd,Same,gbM-gbM,0.579158,4.6211,0.125329,6.41247e-50
Migut.A00079,Migut.E01781,gbM,gbM,wgd,Same,gbM-gbM,0.125816,1.38739,0.0906855,1.1184e-110
Migut.A00088,Migut.E01573,gbM,gbM,wgd,Same,gbM-gbM,0.143549,2.18919,0.0655717,1.90144e-96
Migut.A00091,Migut.I01063,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.508125,4.12539,0.12317,2.40229e-40
Migut.A00097,Migut.L01539,gbM,gbM,wgd,Same,gbM-gbM,0.53383,4.2875,0.124508,4.62226e-33
Migut.A00099,Migut.E01578,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.310672,3.19755,0.0971595,1.26898e-25
Migut.A00102,Migut.E01579,gbM,gbM,wgd,Same,gbM-gbM,0.360026,1.93831,0.185742,2.33624e-10
Migut.A00106,Migut.I01053,gbM,gbM,wgd,Same,gbM-gbM,0.356938,2.05042,0.17408,2.1328e-43
Migut.A00109,Migut.E01582,gbM,gbM,wgd,Same,gbM-gbM,0.0791957,0.878451,0.0901537,1.32984e-51
Migut.A00113,Migut.E01590,unM,unM,wgd,Same,unM-unM,0.188496,1.60345,0.117556,1.02123e-13
Migut.A00121,Migut.L01509,gbM,gbM,wgd,Same,gbM-gbM,0.27519,3.42985,0.0802336,2.57602e-57
Migut.A00127,Migut.I01032,unM,unM,wgd,Same,unM-unM,0.39661,3.66426,0.108238,1.33754e-47
Migut.A00128,Migut.L01500,gbM,gbM,wgd,Same,gbM-gbM,0.304729,1.16976,0.260506,3.23066e-09
Migut.A00134,Migut.E01567,unM,unM,wgd,Same,unM-unM,0.23861,1.0902,0.218868,3.89577e-16
Migut.A00136,Migut.E01566,gbM,gbM,wgd,Same,gbM-gbM,0.0671996,1.08011,0.0622153,4.46316e-165
Migut.A00137,Migut.E01565,gbM,gbM,wgd,Same,gbM-gbM,0.175301,0.785905,0.223056,5.16979e-43
Migut.A00140,Migut.K00590,gbM,gbM,wgd,Same,gbM-gbM,0.147959,2.46126,0.060115,1.32132e-80
Migut.A00141,Migut.I01009,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.233927,2.90953,0.0804003,1.09788e-23
Migut.A00143,Migut.K00585,gbM,gbM,wgd,Same,gbM-gbM,0.172618,1.40307,0.123029,8.34909e-47
Migut.A00146,Migut.E01558,gbM,gbM,wgd,Same,gbM-gbM,0.180146,1.30507,0.138036,1.45108e-54
Migut.A00155,Migut.E01556,gbM,gbM,wgd,Same,gbM-gbM,0.0953664,1.24689,0.0764837,1.42671e-81
Migut.A00156,Migut.E01554,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.183266,0.860861,0.212887,3.07162e-17
Migut.A00157,Migut.E01553,unM,unM,wgd,Same,unM-unM,0.147215,0.551243,0.267061,0.00109819
Migut.A00158,Migut.I00993,gbM,gbM,wgd,Same,gbM-gbM,0.26233,1.84822,0.141937,1.66352e-41
Migut.A00160,Migut.E01551,gbM,gbM,wgd,Same,gbM-gbM,0.415558,2.10206,0.197691,1.61644e-17
Migut.A00160,Migut.I00992,gbM,gbM,wgd,Same,gbM-gbM,0.63268,3.92116,0.16135,5.23092e-18
Migut.A00162,Migut.E01550,gbM,gbM,wgd,Same,gbM-gbM,0.181317,0.751109,0.241399,4.99656e-26
Migut.A00163,Migut.E01549,gbM,gbM,wgd,Same,gbM-gbM,0.0921129,1.33018,0.0692485,4.21422e-28
Migut.A00164,Migut.K00566,gbM,gbM,wgd,Same,gbM-gbM,0.374993,3.65928,0.102477,4.51914e-40
Migut.A00165,Migut.E01548,unM,unM,wgd,Same,unM-unM,0.191436,1.34761,0.142056,1.33982e-36
Migut.A00165,Migut.K00565,unM,unM,wgd,Same,unM-unM,0.326753,4.07257,0.0802326,2.39698e-42
Migut.A00169,Migut.E01547,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.20342,0.727445,0.279636,1.22309e-07
Migut.A00174,Migut.E01546,gbM,gbM,wgd,Same,gbM-gbM,0.0387163,0.632817,0.061181,1.25474e-39
Migut.A00175,Migut.E01545,gbM,gbM,wgd,Same,gbM-gbM,0.0618184,0.639617,0.0966491,2.59524e-47
Migut.A00175,Migut.K00561,gbM,gbM,wgd,Same,gbM-gbM,0.136545,4.35575,0.0313482,3.79713e-113
Migut.A00176,Migut.E01543,gbM,gbM,wgd,Same,gbM-gbM,0.178702,1.02625,0.17413,1.37627e-19
Migut.A00177,Migut.K00551,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.148685,3.2536,0.0456986,1.95175e-38
Migut.A00178,Migut.E01541,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0611788,1.02479,0.0596989,1.31243e-14
Migut.A00181,Migut.K00544,gbM,teM,wgd,Different,gbM-teM,0.483563,3.80386,0.127124,1.14426e-54
Migut.A00183,Migut.K00542,gbM,unM,wgd,Different,gbM-unM,0.314969,1.70841,0.184364,3.73946e-16
Migut.A00185,Migut.E01539,gbM,gbM,wgd,Same,gbM-gbM,0.0538446,1.0743,0.0501206,5.7337e-50
Migut.A00186,Migut.I00899,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.242208,2.19545,0.110323,3.15438e-13
Migut.A00187,Migut.E01535,gbM,gbM,wgd,Same,gbM-gbM,0.0643811,1.31611,0.0489177,6.64858e-103
Migut.A00187,Migut.K00532,gbM,gbM,wgd,Same,gbM-gbM,0.120675,4.53291,0.0266219,9.15956e-141
Migut.A00188,Migut.E01534,gbM,gbM,wgd,Same,gbM-gbM,0.198378,0.870905,0.227784,1.44126e-13
Migut.A00188,Migut.I00902,gbM,gbM,wgd,Same,gbM-gbM,0.471475,2.2458,0.209936,1.42722e-11
Migut.A00196,Migut.I00906,gbM,gbM,wgd,Same,gbM-gbM,0.138332,2.42437,0.057059,1.82166e-165
Migut.A00198,Migut.E01532,unM,unM,wgd,Same,unM-unM,0.213916,2.37048,0.090242,1.73649e-35
Migut.A00198,Migut.I00908,unM,unM,wgd,Same,unM-unM,0.321998,3.86397,0.0833335,5.17973e-78
Migut.A00202,Migut.E01529,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0594547,0.600552,0.0990002,2.48541e-31
Migut.A00203,Migut.K00524,gbM,gbM,wgd,Same,gbM-gbM,0.306992,2.60464,0.117864,3.98855e-112
Migut.A00206,Migut.E01524,unM,unM,wgd,Same,unM-unM,0.210225,1.78027,0.118086,1.26015e-28
Migut.A00208,Migut.E01522,gbM,gbM,wgd,Same,gbM-gbM,0.32958,1.79818,0.183286,5.92569e-44
Migut.A00210,Migut.I00920,gbM,gbM,wgd,Same,gbM-gbM,0.392086,4.14674,0.094553,6.82236e-68
Migut.A00215,Migut.K00516,gbM,teM,wgd,Different,gbM-teM,0.548122,1.62765,0.336756,1.9994e-14
Migut.A00223,Migut.E01516,gbM,gbM,wgd,Same,gbM-gbM,0.402772,1.53886,0.261733,1.58867e-24
Migut.A00224,Migut.K00502,gbM,gbM,wgd,Same,gbM-gbM,0.452352,1.82297,0.24814,1.50295e-28
Migut.A00227,Migut.E01515,gbM,gbM,wgd,Same,gbM-gbM,0.1971,1.97411,0.0998424,3.4673e-37
Migut.A00232,Migut.E01513,gbM,gbM,wgd,Same,gbM-gbM,0.194266,0.822746,0.236119,3.95825e-46
Migut.A00268,Migut.E01505,gbM,gbM,wgd,Same,gbM-gbM,0.330488,0.84271,0.392174,2.88828e-33
Migut.A00269,Migut.E01504,gbM,gbM,wgd,Same,gbM-gbM,0.00925416,2.24641,0.00411953,6.72039e-51
Migut.A00270,Migut.E01503,gbM,gbM,wgd,Same,gbM-gbM,0.0714451,0.746283,0.0957346,2.4952e-35
Migut.A00271,Migut.E01502,gbM,gbM,wgd,Same,gbM-gbM,0.157042,0.964118,0.162887,3.99907e-27
Migut.A00277,Migut.E01499,gbM,gbM,wgd,Same,gbM-gbM,0.13138,2.4309,0.0540457,8.15778e-60
Migut.A00278,Migut.E01498,gbM,gbM,wgd,Same,gbM-gbM,0.126645,1.11929,0.113147,1.02787e-56
Migut.A00285,Migut.E01490,gbM,gbM,wgd,Same,gbM-gbM,0.0323473,0.911039,0.035506,3.54737e-90
Migut.A00307,Migut.E01483,gbM,gbM,wgd,Same,gbM-gbM,0.10494,2.9499,0.0355742,1.093e-112
Migut.A00308,Migut.E01482,gbM,gbM,wgd,Same,gbM-gbM,0.221865,1.87981,0.118026,2.02886e-85
Migut.A00309,Migut.E01481,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.109071,1.0529,0.103591,2.94938e-16
Migut.A00311,Migut.E01478,gbM,gbM,wgd,Same,gbM-gbM,0.0187021,1.77498,0.0105365,3.26664e-49
Migut.A00312,Migut.E01477,gbM,gbM,wgd,Same,gbM-gbM,0.307553,2.18477,0.140771,4.60791e-15
Migut.A00328,Migut.E01468,gbM,gbM,wgd,Same,gbM-gbM,0.0873315,0.574116,0.152115,1.15145e-34
Migut.A00332,Migut.E01467,gbM,unM,wgd,Different,gbM-unM,0.440033,2.84904,0.15445,4.97502e-15
Migut.A00334,Migut.E01465,gbM,teM,wgd,Different,gbM-teM,0.128491,2.09808,0.0612424,1.75729e-76
Migut.A00335,Migut.E01464,gbM,gbM,wgd,Same,gbM-gbM,0.280565,2.14764,0.130638,6.35218e-24
Migut.A00361,Migut.E01454,gbM,gbM,wgd,Same,gbM-gbM,0.0855376,1.31221,0.0651857,5.28893e-51
Migut.A00383,Migut.E01443,gbM,gbM,wgd,Same,gbM-gbM,0.0678292,1.08859,0.0623091,2.40375e-29
Migut.A00397,Migut.E01438,unM,unM,wgd,Same,unM-unM,0.110737,0.597347,0.185381,0.000207765
Migut.A00399,Migut.E01436,gbM,gbM,wgd,Same,gbM-gbM,0.0358279,0.76363,0.0469178,4.70067e-38
Migut.A00400,Migut.E01435,gbM,gbM,wgd,Same,gbM-gbM,0.00830286,1.3737,0.00604417,5.76811e-47
Migut.A00416,Migut.E01430,gbM,gbM,wgd,Same,gbM-gbM,0.145795,1.48883,0.0979262,1.63606e-134
Migut.A00431,Migut.E01425,gbM,gbM,wgd,Same,gbM-gbM,0.116423,1.63753,0.0710967,8.91554e-120
Migut.A00437,Migut.E01423,gbM,gbM,wgd,Same,gbM-gbM,0.560853,1.24093,0.451962,3.18316e-07
Migut.A00441,Migut.E01422,gbM,gbM,wgd,Same,gbM-gbM,0.319889,0.843711,0.379145,5.40951e-14
Migut.A00448,Migut.E01419,gbM,gbM,wgd,Same,gbM-gbM,0.213637,1.74487,0.122437,1.22543e-58
Migut.A00451,Migut.E01417,gbM,unM,wgd,Different,gbM-unM,0.113672,2.0434,0.0556286,8.80086e-45
Migut.A00460,Migut.E01410,gbM,gbM,wgd,Same,gbM-gbM,0.225067,0.780314,0.288431,1.92223e-17
Migut.A00473,Migut.E01379,gbM,gbM,wgd,Same,gbM-gbM,0.224013,1.08797,0.205901,3.9603e-53
Migut.A00489,Migut.E01384,gbM,gbM,wgd,Same,gbM-gbM,0.358748,3.89867,0.0920181,1.51246e-37
Migut.A00496,Migut.E01389,gbM,gbM,wgd,Same,gbM-gbM,0.218562,1.13989,0.19174,3.77773e-32
Migut.A00498,Migut.E01391,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.400774,2.36028,0.169799,1.57162e-31
Migut.A00502,Migut.E01393,gbM,gbM,wgd,Same,gbM-gbM,0.0666394,0.536171,0.124288,1.82447e-49
Migut.A00505,Migut.E01395,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.303797,1.06151,0.286193,2.4535e-15
Migut.A00507,Migut.E01396,gbM,gbM,wgd,Same,gbM-gbM,0.0447633,0.818743,0.0546732,1.54648e-56
Migut.A00512,Migut.E01398,gbM,teM,wgd,Different,gbM-teM,0.264823,2.87642,0.0920668,2.8518e-36
Migut.A00521,Migut.E01376,gbM,gbM,wgd,Same,gbM-gbM,0.0875569,1.35151,0.0647845,4.45453e-66
Migut.A00529,Migut.E01372,gbM,gbM,wgd,Same,gbM-gbM,0.104131,1.67544,0.0621518,2.32728e-102
Migut.A00531,Migut.E01368,gbM,gbM,wgd,Same,gbM-gbM,0.170669,1.0495,0.162619,8.97239e-33
Migut.A00539,Migut.E01361,gbM,gbM,wgd,Same,gbM-gbM,0.12177,1.31334,0.0927177,1.28574e-111
Migut.A00546,Migut.E01353,gbM,gbM,wgd,Same,gbM-gbM,0.201929,1.92808,0.104731,1.60635e-64
Migut.A00552,Migut.E01347,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.33264,0.253864,1.31031,0.479469
Migut.A00569,Migut.E01342,gbM,gbM,wgd,Same,gbM-gbM,0.203001,1.32344,0.153389,9.25612e-29
Migut.A00570,Migut.E01341,gbM,gbM,wgd,Same,gbM-gbM,0.0138989,0.595194,0.023352,1.41031e-32
Migut.A00572,Migut.E01339,gbM,gbM,wgd,Same,gbM-gbM,0.0689049,0.742545,0.0927957,1.31336e-73
Migut.A00578,Migut.E01334,gbM,gbM,wgd,Same,gbM-gbM,0.0516008,1.19617,0.0431384,1.50005e-189
Migut.A00585,Migut.E01331,gbM,gbM,wgd,Same,gbM-gbM,0.112344,1.85945,0.060418,1.44715e-94
Migut.A00590,Migut.E01327,gbM,gbM,wgd,Same,gbM-gbM,0.255294,1.54488,0.165252,4.82281e-14
Migut.A00606,Migut.E01323,gbM,gbM,wgd,Same,gbM-gbM,0.11479,0.778504,0.14745,9.3577e-44
Migut.A00607,Migut.E01320,gbM,gbM,wgd,Same,gbM-gbM,0.266823,1.96179,0.13601,7.07431e-25
Migut.A00608,Migut.E01317,gbM,gbM,wgd,Same,gbM-gbM,0.159895,0.771371,0.207287,8.94359e-22
Migut.A00621,Migut.E01282,gbM,gbM,wgd,Same,gbM-gbM,0.165314,1.65072,0.100147,1.93923e-27
Migut.A00626,Migut.F00215,gbM,gbM,wgd,Same,gbM-gbM,0.244391,4.49934,0.054317,3.03758e-34
Migut.A00634,Migut.E01267,gbM,teM,wgd,Different,gbM-teM,0.191446,0.564919,0.338891,1.86013e-27
Migut.A00643,Migut.E01252,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.3209,0.999236,0.321146,9.39601e-10
Migut.A00644,Migut.E01251,gbM,gbM,wgd,Same,gbM-gbM,0.220071,1.64803,0.133536,1.86296e-33
Migut.A00645,Migut.B01857,gbM,gbM,wgd,Same,gbM-gbM,0.231063,2.03381,0.113611,2.88519e-86
Migut.A00647,Migut.F00230,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.412305,2.38459,0.172904,9.21618e-30
Migut.A00662,Migut.E01248,unM,unM,wgd,Same,unM-unM,0.26558,1.95494,0.135851,1.19913e-28
Migut.A00665,Migut.E01247,gbM,gbM,wgd,Same,gbM-gbM,0.149936,0.963024,0.155693,6.57801e-38
Migut.A00671,Migut.E01246,gbM,gbM,wgd,Same,gbM-gbM,0.281685,1.80205,0.156314,6.37766e-18
Migut.A00674,Migut.B01845,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.424415,1.90265,0.223065,2.39568e-32
Migut.A00677,Migut.E01239,gbM,gbM,wgd,Same,gbM-gbM,0.220525,1.76085,0.125238,2.11795e-53
Migut.A00678,Migut.E01235,gbM,gbM,wgd,Same,gbM-gbM,0.681495,2.86769,0.237646,5.69053e-25
Migut.A00681,Migut.E01233,gbM,gbM,wgd,Same,gbM-gbM,0.654931,3.74449,0.174905,7.76959e-23
Migut.A00684,Migut.B01837,gbM,gbM,wgd,Same,gbM-gbM,0.419109,4.5541,0.0920288,1.12351e-61
Migut.A00686,Migut.E01228,unM,unM,wgd,Same,unM-unM,0.217446,1.21197,0.179416,3.6687e-23
Migut.A00687,Migut.F00250,gbM,gbM,wgd,Same,gbM-gbM,0.300177,1.99998,0.15009,3.34024e-68
Migut.A00688,Migut.B01829,gbM,gbM,wgd,Same,gbM-gbM,0.189647,1.81846,0.10429,2.53199e-47
Migut.A00689,Migut.E01223,gbM,gbM,wgd,Same,gbM-gbM,0.133168,1.27195,0.104697,6.89255e-109
Migut.A00691,Migut.B01825,gbM,gbM,wgd,Same,gbM-gbM,0.65762,1.85597,0.354328,8.29864e-11
Migut.A00692,Migut.B01817,gbM,gbM,wgd,Same,gbM-gbM,0.50293,4.07195,0.123511,2.22222e-29
Migut.A00696,Migut.E01222,gbM,gbM,wgd,Same,gbM-gbM,0.378397,3.40722,0.111057,4.18462e-23
Migut.A00702,Migut.E01217,gbM,gbM,wgd,Same,gbM-gbM,0.107206,1.41271,0.0758868,1.07539e-121
Migut.A00703,Migut.F00265,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.237404,3.91181,0.0606892,3.30006e-46
Migut.A00710,Migut.E01216,unM,unM,wgd,Same,unM-unM,0.397002,1.79362,0.221341,1.44118e-22
Migut.A00718,Migut.B01797,gbM,unM,wgd,Different,gbM-unM,0.532191,3.95031,0.134721,2.23026e-26
Migut.A00722,Migut.B01795,teM,teM,wgd,Same,teM-teM,0.20028,4.03607,0.0496226,5.87466e-74
Migut.A00741,Migut.E01078,gbM,gbM,wgd,Same,gbM-gbM,0.21086,1.9924,0.105832,2.39915e-128
Migut.A00742,Migut.E01080,gbM,gbM,wgd,Same,gbM-gbM,0.0822823,1.11929,0.0735128,5.48181e-113
Migut.A00746,Migut.E01189,gbM,gbM,wgd,Same,gbM-gbM,0.272746,1.26631,0.215386,1.11427e-12
Migut.A00766,Migut.E01091,gbM,gbM,wgd,Same,gbM-gbM,0.229711,1.5596,0.147288,1.73111e-45
Migut.A00768,Migut.E01092,gbM,gbM,wgd,Same,gbM-gbM,0.34424,1.73838,0.198024,5.26282e-20
Migut.A00771,Migut.E01095,gbM,gbM,wgd,Same,gbM-gbM,0.0775856,1.23435,0.0628557,7.59855e-68
Migut.A00773,Migut.E01099,gbM,teM,wgd,Different,gbM-teM,0.21324,1.57082,0.135751,5.87471e-37
Migut.A00774,Migut.E01102,gbM,gbM,wgd,Same,gbM-gbM,0.0865066,2.26629,0.0381711,2.316e-28
Migut.A00776,Migut.E01103,gbM,gbM,wgd,Same,gbM-gbM,0.230209,1.46689,0.156936,8.71077e-27
Migut.A00785,Migut.E01105,gbM,gbM,wgd,Same,gbM-gbM,0.147952,1.10177,0.134285,7.94988e-62
Migut.A00786,Migut.E01106,gbM,teM,wgd,Different,gbM-teM,0.209788,1.07223,0.195657,4.25167e-13
Migut.A00787,Migut.E01108,gbM,gbM,wgd,Same,gbM-gbM,0.245406,3.90663,0.0628179,4.05424e-68
Migut.A00791,Migut.E01111,gbM,gbM,wgd,Same,gbM-gbM,0.191772,2.28125,0.0840647,1.19378e-21
Migut.A00843,Migut.E00982,gbM,gbM,wgd,Same,gbM-gbM,0.127938,0.712873,0.179469,1.18292e-11
Migut.A00852,Migut.E00997,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.192794,0.931341,0.207007,1.91225e-11
Migut.A00854,Migut.E01007,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.145032,3.79729,0.0381936,3.1106e-53
Migut.A00875,Migut.E01011,gbM,gbM,wgd,Same,gbM-gbM,0.201506,1.08374,0.185935,6.08209e-21
Migut.A00877,Migut.E01015,gbM,gbM,wgd,Same,gbM-gbM,0.309821,1.19232,0.259846,6.91701e-15
Migut.A00877,Migut.F00420,gbM,gbM,wgd,Same,gbM-gbM,0.596829,2.71752,0.219623,3.72331e-15
Migut.A00878,Migut.E01020,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0672661,1.59829,0.0420863,1.93317e-71
Migut.A00881,Migut.E01025,gbM,gbM,wgd,Same,gbM-gbM,0.280487,2.83058,0.0990917,5.01162e-75
Migut.A00897,Migut.F00397,gbM,unM,wgd,Different,gbM-unM,0.369644,3.62827,0.101879,2.09286e-22
Migut.A00914,Migut.F00392,gbM,gbM,wgd,Same,gbM-gbM,0.387775,4.51655,0.0858565,1.37246e-73
Migut.A00915,Migut.F00390,gbM,gbM,wgd,Same,gbM-gbM,0.33351,2.19504,0.151938,6.5409e-56
Migut.A00917,Migut.F00386,gbM,gbM,wgd,Same,gbM-gbM,0.327494,2.64075,0.124015,5.10957e-52
Migut.A00919,Migut.E01299,gbM,gbM,wgd,Same,gbM-gbM,0.351334,2.00602,0.175139,1.1106e-23
Migut.A00920,Migut.E01298,unM,unM,wgd,Same,unM-unM,0.217341,1.66004,0.130926,5.23636e-20
Migut.A00921,Migut.E01297,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.205154,1.1412,0.17977,1.3667e-19
Migut.A00921,Migut.F00381,unM,unM,wgd,Same,unM-unM,0.335222,2.748,0.121988,5.92455e-19
Migut.A00923,Migut.F00376,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.353463,3.92091,0.0901483,1.96427e-33
Migut.A00924,Migut.E01295,gbM,gbM,wgd,Same,gbM-gbM,0.0801133,1.02243,0.0783557,4.44058e-62
Migut.A00925,Migut.F00373,gbM,gbM,wgd,Same,gbM-gbM,0.571718,4.45107,0.128445,1.23071e-61
Migut.A00926,Migut.E01291,gbM,gbM,wgd,Same,gbM-gbM,0.222655,1.19366,0.186532,1.79949e-22
Migut.A00930,Migut.E01286,gbM,gbM,wgd,Same,gbM-gbM,0.325312,2.1384,0.152129,3.16732e-29
Migut.A00935,Migut.E01285,gbM,gbM,wgd,Same,gbM-gbM,0.140139,1.09386,0.128113,7.54615e-35
Migut.A00935,Migut.F00363,gbM,gbM,wgd,Same,gbM-gbM,0.243348,3.17834,0.0765646,2.2026e-52
Migut.B00073,Migut.N01324,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.300019,2.01899,0.148599,4.13044e-16
Migut.B00175,Migut.C00792,gbM,gbM,wgd,Same,gbM-gbM,0.363258,4.70924,0.0771372,7.56885e-131
Migut.B00192,Migut.C00787,gbM,unM,wgd,Different,gbM-unM,0.324371,3.57913,0.0906282,2.16012e-36
Migut.B00204,Migut.C00770,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.609943,4.22157,0.144483,1.71833e-30
Migut.B00214,Migut.C00766,unM,unM,wgd,Same,unM-unM,0.337774,3.17319,0.106446,0
Migut.B00219,Migut.C00753,gbM,unM,wgd,Different,gbM-unM,0.740227,3.70093,0.200011,4.08301e-11
Migut.B00229,Migut.N01244,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.150002,1.24007,0.120962,2.23435e-10
Migut.B00232,Migut.C00739,gbM,gbM,wgd,Same,gbM-gbM,0.406673,4.86302,0.0836255,7.84692e-90
Migut.B00237,Migut.C00725,gbM,gbM,wgd,Same,gbM-gbM,0.408069,2.07147,0.196995,1.65823e-25
Migut.B00241,Migut.C00717,gbM,gbM,wgd,Same,gbM-gbM,0.273784,2.96271,0.0924099,1.48769e-64
Migut.B00245,Migut.N01234,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.198804,1.3485,0.147427,7.5966e-60
Migut.B00259,Migut.C00701,gbM,gbM,wgd,Same,gbM-gbM,0.1946,3.67343,0.0529751,3.30574e-79
Migut.B00260,Migut.C00696,gbM,gbM,wgd,Same,gbM-gbM,0.265166,3.80498,0.0696893,5.26852e-45
Migut.B00266,Migut.C00683,gbM,gbM,wgd,Same,gbM-gbM,0.262348,4.2265,0.0620722,1.47833e-57
Migut.B00276,Migut.C00669,gbM,gbM,wgd,Same,gbM-gbM,0.316681,4.43101,0.0714693,1.02981e-75
Migut.B00281,Migut.N01219,gbM,unM,wgd,Different,gbM-unM,0.136362,1.31887,0.103393,7.83627e-27
Migut.B00287,Migut.C00664,unM,unM,wgd,Same,unM-unM,0.34394,4.19066,0.082073,3.18429e-72
Migut.B00288,Migut.C00662,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.289883,3.36154,0.0862352,7.93042e-26
Migut.B00294,Migut.C00649,gbM,gbM,wgd,Same,gbM-gbM,0.669848,1.89702,0.353105,4.20872e-08
Migut.B00305,Migut.H00468,gbM,gbM,wgd,Same,gbM-gbM,0.0811598,2.41238,0.033643,1.74875e-92
Migut.B00309,Migut.H00463,gbM,gbM,wgd,Same,gbM-gbM,0.260684,4.02563,0.064756,2.36443e-73
Migut.B00313,Migut.H00457,gbM,gbM,wgd,Same,gbM-gbM,0.230469,2.18049,0.105696,5.70891e-71
Migut.B00319,Migut.C00601,gbM,gbM,wgd,Same,gbM-gbM,0.286763,4.07693,0.0703379,1.22545e-45
Migut.B00329,Migut.H00444,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.692038,3.66677,0.188732,5.73706e-05
Migut.B00334,Migut.C00592,gbM,gbM,wgd,Same,gbM-gbM,0.338193,2.04218,0.165604,5.91142e-16
Migut.B00346,Migut.C00581,gbM,gbM,wgd,Same,gbM-gbM,0.238472,4.49948,0.0529998,8.05028e-117
Migut.B00360,Migut.H00423,gbM,gbM,wgd,Same,gbM-gbM,0.250695,4.21767,0.0594392,3.41246e-77
Migut.B00361,Migut.N01183,gbM,unM,wgd,Different,gbM-unM,0.341895,2.39581,0.142706,1.17035e-11
