Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification
Glyma.01G035600,unM,Glyma.02G030200,unM,wgd,Same,unM-unM
Glyma.01G035300,unM,Glyma.02G030800,unM,wgd,Same,unM-unM
Glyma.01G035100,unM,Glyma.02G030900,unM,wgd,Same,unM-unM
Glyma.01G034700,unM,Glyma.02G031501,unM,wgd,Same,unM-unM
Glyma.01G034200,unM,Glyma.02G032100,unM,wgd,Same,unM-unM
Glyma.01G034100,unM,Glyma.02G032200,unM,wgd,Same,unM-unM
Glyma.01G034000,unM,Glyma.02G032300,unM,wgd,Same,unM-unM
Glyma.01G033500,unM,Glyma.02G032400,unM,wgd,Same,unM-unM
Glyma.01G032600,unM,Glyma.02G032700,unM,wgd,Same,unM-unM
Glyma.01G032500,Unclassified,Glyma.02G032800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G032300,unM,Glyma.02G033100,unM,wgd,Same,unM-unM
Glyma.01G032200,unM,Glyma.02G033200,unM,wgd,Same,unM-unM
Glyma.01G032100,gbM,Glyma.02G033300,gbM,wgd,Same,gbM-gbM
Glyma.01G031800,unM,Glyma.02G033600,unM,wgd,Same,unM-unM
Glyma.01G031700,unM,Glyma.02G033900,unM,wgd,Same,unM-unM
Glyma.01G031300,unM,Glyma.02G034500,unM,wgd,Same,unM-unM
Glyma.01G030900,unM,Glyma.02G034700,unM,wgd,Same,unM-unM
Glyma.01G030600,unM,Glyma.02G034800,unM,wgd,Same,unM-unM
Glyma.01G030500,unM,Glyma.02G035000,unM,wgd,Same,unM-unM
Glyma.01G030400,unM,Glyma.02G035100,unM,wgd,Same,unM-unM
Glyma.01G030300,unM,Glyma.02G035200,unM,wgd,Same,unM-unM
Glyma.01G030200,unM,Glyma.02G035300,unM,wgd,Same,unM-unM
Glyma.01G030000,unM,Glyma.02G035400,unM,wgd,Same,unM-unM
Glyma.01G029900,unM,Glyma.02G035501,unM,wgd,Same,unM-unM
Glyma.01G029200,unM,Glyma.02G036000,unM,wgd,Same,unM-unM
Glyma.01G029100,gbM,Glyma.02G036100,gbM,wgd,Same,gbM-gbM
Glyma.01G029000,Unclassified,Glyma.02G036200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G028900,unM,Glyma.02G036300,unM,wgd,Same,unM-unM
Glyma.01G028800,unM,Glyma.02G036400,unM,wgd,Same,unM-unM
Glyma.01G028700,gbM,Glyma.02G036500,gbM,wgd,Same,gbM-gbM
Glyma.01G028600,Unclassified,Glyma.02G036700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G028300,unM,Glyma.02G036900,unM,wgd,Same,unM-unM
Glyma.01G028200,unM,Glyma.02G037000,unM,wgd,Same,unM-unM
Glyma.01G027900,unM,Glyma.02G037300,unM,wgd,Same,unM-unM
Glyma.01G027800,unM,Glyma.02G037400,unM,wgd,Same,unM-unM
Glyma.01G027500,unM,Glyma.02G037500,unM,wgd,Same,unM-unM
Glyma.01G027400,unM,Glyma.02G037600,unM,wgd,Same,unM-unM
Glyma.01G027300,Unclassified,Glyma.02G037700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G027000,unM,Glyma.02G037800,unM,wgd,Same,unM-unM
Glyma.01G026600,unM,Glyma.02G038200,unM,wgd,Same,unM-unM
Glyma.01G026100,unM,Glyma.02G038700,unM,wgd,Same,unM-unM
Glyma.01G025900,unM,Glyma.02G038900,unM,wgd,Same,unM-unM
Glyma.01G025800,unM,Glyma.02G039000,unM,wgd,Same,unM-unM
Glyma.01G025600,unM,Glyma.02G039100,unM,wgd,Same,unM-unM
Glyma.01G025400,unM,Glyma.02G039300,unM,wgd,Same,unM-unM
Glyma.01G025200,unM,Glyma.02G039500,unM,wgd,Same,unM-unM
Glyma.01G025100,unM,Glyma.02G039700,unM,wgd,Same,unM-unM
Glyma.01G025000,unM,Glyma.02G040100,unM,wgd,Same,unM-unM
Glyma.01G024900,unM,Glyma.02G040200,unM,wgd,Same,unM-unM
Glyma.01G024700,unM,Glyma.02G040500,unM,wgd,Same,unM-unM
Glyma.01G024600,unM,Glyma.02G040600,unM,wgd,Same,unM-unM
Glyma.01G024000,unM,Glyma.02G040700,unM,wgd,Same,unM-unM
Glyma.01G023900,gbM,Glyma.02G040900,gbM,wgd,Same,gbM-gbM
Glyma.01G023833,unM,Glyma.02G041000,unM,wgd,Same,unM-unM
Glyma.01G023767,unM,Glyma.02G041200,unM,wgd,Same,unM-unM
Glyma.01G023600,gbM,Glyma.02G041400,gbM,wgd,Same,gbM-gbM
Glyma.01G023500,unM,Glyma.02G041500,unM,wgd,Same,unM-unM
Glyma.01G159800,unM,Glyma.02G041900,unM,wgd,Same,unM-unM
Glyma.01G162900,unM,Glyma.02G044300,unM,wgd,Same,unM-unM
Glyma.01G165000,unM,Glyma.02G046800,unM,wgd,Same,unM-unM
Glyma.01G165900,unM,Glyma.02G047700,unM,wgd,Same,unM-unM
Glyma.01G166200,unM,Glyma.02G048400,unM,wgd,Same,unM-unM
Glyma.01G168200,unM,Glyma.02G050400,unM,wgd,Same,unM-unM
Glyma.01G169400,unM,Glyma.02G051100,unM,wgd,Same,unM-unM
Glyma.01G170800,unM,Glyma.02G052000,unM,wgd,Same,unM-unM
Glyma.01G171700,unM,Glyma.02G054400,unM,wgd,Same,unM-unM
Glyma.01G178700,unM,Glyma.02G059400,unM,wgd,Same,unM-unM
Glyma.01G179000,unM,Glyma.02G059700,unM,wgd,Same,unM-unM
Glyma.01G180366,unM,Glyma.02G060800,unM,wgd,Same,unM-unM
Glyma.01G083700,unM,Glyma.02G097700,unM,wgd,Same,unM-unM
Glyma.01G084200,unM,Glyma.02G097900,unM,wgd,Same,unM-unM
Glyma.01G084600,unM,Glyma.02G098000,unM,wgd,Same,unM-unM
Glyma.01G084700,gbM,Glyma.02G098100,gbM,wgd,Same,gbM-gbM
Glyma.01G086201,gbM,Glyma.02G098300,gbM,wgd,Same,gbM-gbM
Glyma.01G086700,unM,Glyma.02G098800,unM,wgd,Same,unM-unM
Glyma.01G086800,unM,Glyma.02G099100,unM,wgd,Same,unM-unM
Glyma.01G086900,unM,Glyma.02G099200,unM,wgd,Same,unM-unM
Glyma.01G087500,unM,Glyma.02G099500,unM,wgd,Same,unM-unM
Glyma.01G087700,unM,Glyma.02G099800,unM,wgd,Same,unM-unM
Glyma.01G087800,unM,Glyma.02G099900,unM,wgd,Same,unM-unM
Glyma.01G087900,unM,Glyma.02G100000,unM,wgd,Same,unM-unM
Glyma.01G088200,gbM,Glyma.02G100200,gbM,wgd,Same,gbM-gbM
Glyma.01G088300,unM,Glyma.02G100700,unM,wgd,Same,unM-unM
Glyma.01G089100,Unclassified,Glyma.02G100900,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G089300,unM,Glyma.02G101100,unM,wgd,Same,unM-unM
Glyma.01G089500,Unclassified,Glyma.02G101200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G089700,unM,Glyma.02G101300,unM,wgd,Same,unM-unM
Glyma.01G089800,unM,Glyma.02G101400,unM,wgd,Same,unM-unM
Glyma.01G090200,unM,Glyma.02G101900,unM,wgd,Same,unM-unM
Glyma.01G044900,Unclassified,Glyma.02G105500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G045300,unM,Glyma.02G105700,unM,wgd,Same,unM-unM
Glyma.01G045400,unM,Glyma.02G105800,unM,wgd,Same,unM-unM
Glyma.01G045500,unM,Glyma.02G105900,unM,wgd,Same,unM-unM
Glyma.01G046000,unM,Glyma.02G106300,unM,wgd,Same,unM-unM
Glyma.01G046400,unM,Glyma.02G106600,unM,wgd,Same,unM-unM
Glyma.01G046800,unM,Glyma.02G107000,unM,wgd,Same,unM-unM
Glyma.01G047700,Unclassified,Glyma.02G107500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G048200,unM,Glyma.02G107900,unM,wgd,Same,unM-unM
Glyma.01G048400,unM,Glyma.02G108000,unM,wgd,Same,unM-unM
Glyma.01G048600,unM,Glyma.02G108200,unM,wgd,Same,unM-unM
Glyma.01G048700,unM,Glyma.02G108300,unM,wgd,Same,unM-unM
Glyma.01G048800,unM,Glyma.02G108400,unM,wgd,Same,unM-unM
Glyma.01G049100,unM,Glyma.02G108500,unM,wgd,Same,unM-unM
Glyma.01G049400,unM,Glyma.02G108600,unM,wgd,Same,unM-unM
Glyma.01G049500,unM,Glyma.02G108700,unM,wgd,Same,unM-unM
Glyma.01G049600,unM,Glyma.02G108800,unM,wgd,Same,unM-unM
Glyma.01G049900,unM,Glyma.02G108900,unM,wgd,Same,unM-unM
Glyma.01G050100,unM,Glyma.02G109100,unM,wgd,Same,unM-unM
Glyma.01G050350,unM,Glyma.02G109166,unM,wgd,Same,unM-unM
Glyma.01G050400,gbM,Glyma.02G109200,gbM,wgd,Same,gbM-gbM
Glyma.01G050500,Unclassified,Glyma.02G109400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G050700,unM,Glyma.02G109600,unM,wgd,Same,unM-unM
Glyma.01G051300,unM,Glyma.02G109800,unM,wgd,Same,unM-unM
Glyma.01G051400,gbM,Glyma.02G109900,gbM,wgd,Same,gbM-gbM
Glyma.01G051700,unM,Glyma.02G110000,unM,wgd,Same,unM-unM
Glyma.01G052200,unM,Glyma.02G110400,unM,wgd,Same,unM-unM
Glyma.01G052700,unM,Glyma.02G111300,unM,wgd,Same,unM-unM
Glyma.01G052800,unM,Glyma.02G111400,unM,wgd,Same,unM-unM
Glyma.01G053100,unM,Glyma.02G111600,unM,wgd,Same,unM-unM
Glyma.01G053300,gbM,Glyma.02G111800,gbM,wgd,Same,gbM-gbM
Glyma.01G053700,gbM,Glyma.02G112000,gbM,wgd,Same,gbM-gbM
Glyma.01G053800,Unclassified,Glyma.02G112100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G054000,unM,Glyma.02G112400,unM,wgd,Same,unM-unM
Glyma.01G054100,unM,Glyma.02G112500,unM,wgd,Same,unM-unM
Glyma.01G054200,gbM,Glyma.02G112600,gbM,wgd,Same,gbM-gbM
Glyma.01G054400,gbM,Glyma.02G112900,gbM,wgd,Same,gbM-gbM
Glyma.01G054500,Unclassified,Glyma.02G113000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G054800,gbM,Glyma.02G113300,gbM,wgd,Same,gbM-gbM
Glyma.01G054900,unM,Glyma.02G113400,unM,wgd,Same,unM-unM
Glyma.01G055200,unM,Glyma.02G113600,unM,wgd,Same,unM-unM
Glyma.01G055400,unM,Glyma.02G113800,unM,wgd,Same,unM-unM
Glyma.01G055900,unM,Glyma.02G114200,unM,wgd,Same,unM-unM
Glyma.01G056000,unM,Glyma.02G114300,unM,wgd,Same,unM-unM
Glyma.01G056202,unM,Glyma.02G114500,unM,wgd,Same,unM-unM
Glyma.01G056300,Unclassified,Glyma.02G114800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G056400,unM,Glyma.02G115000,unM,wgd,Same,unM-unM
Glyma.01G056500,unM,Glyma.02G115100,unM,wgd,Same,unM-unM
Glyma.01G056800,unM,Glyma.02G115200,unM,wgd,Same,unM-unM
Glyma.01G056900,unM,Glyma.02G115300,unM,wgd,Same,unM-unM
Glyma.01G057600,unM,Glyma.02G115700,unM,wgd,Same,unM-unM
Glyma.01G058200,Unclassified,Glyma.02G116000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G058400,unM,Glyma.02G116200,unM,wgd,Same,unM-unM
Glyma.01G058500,unM,Glyma.02G116300,unM,wgd,Same,unM-unM
Glyma.01G059100,gbM,Glyma.02G116500,gbM,wgd,Same,gbM-gbM
Glyma.01G059200,unM,Glyma.02G116567,unM,wgd,Same,unM-unM
Glyma.01G060001,unM,Glyma.02G117300,unM,wgd,Same,unM-unM
Glyma.01G060300,unM,Glyma.02G118500,unM,wgd,Same,unM-unM
Glyma.01G060700,gbM,Glyma.02G119000,gbM,wgd,Same,gbM-gbM
Glyma.01G061000,unM,Glyma.02G119300,unM,wgd,Same,unM-unM
Glyma.01G061100,unM,Glyma.02G119600,unM,wgd,Same,unM-unM
Glyma.01G061500,Unclassified,Glyma.02G119700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G061700,Unclassified,Glyma.02G120000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G061900,unM,Glyma.02G120100,unM,wgd,Same,unM-unM
Glyma.01G062400,unM,Glyma.02G120600,unM,wgd,Same,unM-unM
Glyma.01G062900,unM,Glyma.02G120800,unM,wgd,Same,unM-unM
Glyma.01G063000,unM,Glyma.02G120900,unM,wgd,Same,unM-unM
Glyma.01G063100,unM,Glyma.02G121000,unM,wgd,Same,unM-unM
Glyma.01G063500,unM,Glyma.02G121100,unM,wgd,Same,unM-unM
Glyma.01G063600,gbM,Glyma.02G121200,gbM,wgd,Same,gbM-gbM
Glyma.01G063700,gbM,Glyma.02G121300,gbM,wgd,Same,gbM-gbM
Glyma.01G063800,unM,Glyma.02G121400,unM,wgd,Same,unM-unM
Glyma.01G064100,unM,Glyma.02G121500,unM,wgd,Same,unM-unM
Glyma.01G064200,unM,Glyma.02G121600,unM,wgd,Same,unM-unM
Glyma.01G064400,gbM,Glyma.02G122200,gbM,wgd,Same,gbM-gbM
Glyma.01G064600,unM,Glyma.02G122500,unM,wgd,Same,unM-unM
Glyma.01G064900,gbM,Glyma.02G122700,gbM,wgd,Same,gbM-gbM
Glyma.01G065000,unM,Glyma.02G122800,unM,wgd,Same,unM-unM
Glyma.01G065100,unM,Glyma.02G122900,unM,wgd,Same,unM-unM
Glyma.01G065400,unM,Glyma.02G123000,unM,wgd,Same,unM-unM
Glyma.01G066500,unM,Glyma.02G123200,unM,wgd,Same,unM-unM
Glyma.01G067000,gbM,Glyma.02G123700,gbM,wgd,Same,gbM-gbM
Glyma.01G067200,unM,Glyma.02G124000,unM,wgd,Same,unM-unM
Glyma.01G067600,unM,Glyma.02G124100,unM,wgd,Same,unM-unM
Glyma.01G067700,unM,Glyma.02G124200,unM,wgd,Same,unM-unM
Glyma.01G067800,unM,Glyma.02G124300,unM,wgd,Same,unM-unM
Glyma.01G067900,Unclassified,Glyma.02G124400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G068200,unM,Glyma.02G124700,unM,wgd,Same,unM-unM
Glyma.01G068600,unM,Glyma.02G125200,unM,wgd,Same,unM-unM
Glyma.01G068800,gbM,Glyma.02G125400,gbM,wgd,Same,gbM-gbM
Glyma.01G069000,unM,Glyma.02G125900,unM,wgd,Same,unM-unM
Glyma.01G069300,unM,Glyma.02G126100,unM,wgd,Same,unM-unM
Glyma.01G069400,unM,Glyma.02G126200,unM,wgd,Same,unM-unM
Glyma.01G069700,unM,Glyma.02G126600,unM,wgd,Same,unM-unM
Glyma.01G070150,unM,Glyma.02G127200,unM,wgd,Same,unM-unM
Glyma.01G070200,unM,Glyma.02G127300,unM,wgd,Same,unM-unM
Glyma.01G070400,unM,Glyma.02G127600,unM,wgd,Same,unM-unM
Glyma.01G071300,unM,Glyma.02G128000,unM,wgd,Same,unM-unM
Glyma.01G071400,unM,Glyma.02G128100,unM,wgd,Same,unM-unM
Glyma.01G093400,unM,Glyma.02G129100,unM,wgd,Same,unM-unM
Glyma.01G093200,Unclassified,Glyma.02G129200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G092900,gbM,Glyma.02G129500,gbM,wgd,Same,gbM-gbM
Glyma.01G092400,gbM,Glyma.02G129800,gbM,wgd,Same,gbM-gbM
Glyma.01G092100,unM,Glyma.02G130100,unM,wgd,Same,unM-unM
Glyma.01G091800,unM,Glyma.02G130200,unM,wgd,Same,unM-unM
Glyma.01G091400,teM,Glyma.02G130400,teM,wgd,Same,teM-teM
Glyma.01G091100,teM,Glyma.02G130600,teM,wgd,Same,teM-teM
Glyma.01G091000,gbM,Glyma.02G130701,gbM,wgd,Same,gbM-gbM
Glyma.01G090700,unM,Glyma.02G131200,unM,wgd,Same,unM-unM
Glyma.01G090400,unM,Glyma.02G131300,unM,wgd,Same,unM-unM
Glyma.01G181700,unM,Glyma.02G136900,unM,wgd,Same,unM-unM
Glyma.01G019800,unM,Glyma.02G217400,unM,wgd,Same,unM-unM
Glyma.01G122502,unM,Glyma.02G265300,unM,wgd,Same,unM-unM
Glyma.01G145000,unM,Glyma.03G021800,unM,wgd,Same,unM-unM
Glyma.01G144700,unM,Glyma.03G022200,unM,wgd,Same,unM-unM
Glyma.01G144400,unM,Glyma.03G022700,unM,wgd,Same,unM-unM
Glyma.01G143700,unM,Glyma.03G023401,unM,wgd,Same,unM-unM
Glyma.01G142900,unM,Glyma.03G023900,unM,wgd,Same,unM-unM
Glyma.01G142700,gbM,Glyma.03G024000,gbM,wgd,Same,gbM-gbM
Glyma.01G142600,unM,Glyma.03G024100,unM,wgd,Same,unM-unM
Glyma.01G142300,gbM,Glyma.03G025500,gbM,wgd,Same,gbM-gbM
Glyma.01G141100,unM,Glyma.03G026600,unM,wgd,Same,unM-unM
Glyma.01G140850,unM,Glyma.03G026700,unM,wgd,Same,unM-unM
Glyma.01G139100,Unclassified,Glyma.03G028200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G138800,gbM,Glyma.03G028400,gbM,wgd,Same,gbM-gbM
Glyma.01G138600,unM,Glyma.03G028500,unM,wgd,Same,unM-unM
Glyma.01G138300,gbM,Glyma.03G028800,gbM,wgd,Same,gbM-gbM
Glyma.01G137700,unM,Glyma.03G029000,unM,wgd,Same,unM-unM
Glyma.01G137600,unM,Glyma.03G029501,unM,wgd,Same,unM-unM
Glyma.01G137500,unM,Glyma.03G029600,unM,wgd,Same,unM-unM
Glyma.01G137300,unM,Glyma.03G029700,unM,wgd,Same,unM-unM
Glyma.01G137200,unM,Glyma.03G029800,unM,wgd,Same,unM-unM
Glyma.01G078300,unM,Glyma.03G029900,unM,wgd,Same,unM-unM
Glyma.01G137000,unM,Glyma.03G031466,unM,wgd,Same,unM-unM
Glyma.01G136600,unM,Glyma.03G031600,unM,wgd,Same,unM-unM
Glyma.01G136500,gbM,Glyma.03G031700,gbM,wgd,Same,gbM-gbM
Glyma.01G136300,unM,Glyma.03G031800,unM,wgd,Same,unM-unM
Glyma.01G136100,gbM,Glyma.03G031900,gbM,wgd,Same,gbM-gbM
Glyma.01G135500,unM,Glyma.03G032400,unM,wgd,Same,unM-unM
Glyma.01G134400,Unclassified,Glyma.03G033300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G134200,unM,Glyma.03G033600,unM,wgd,Same,unM-unM
Glyma.01G134100,unM,Glyma.03G033700,unM,wgd,Same,unM-unM
Glyma.01G133900,unM,Glyma.03G033900,unM,wgd,Same,unM-unM
Glyma.01G133501,unM,Glyma.03G034000,unM,wgd,Same,unM-unM
Glyma.01G133400,Unclassified,Glyma.03G034100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G133300,unM,Glyma.03G034200,unM,wgd,Same,unM-unM
Glyma.01G133200,unM,Glyma.03G034300,unM,wgd,Same,unM-unM
Glyma.01G133000,gbM,Glyma.03G035200,gbM,wgd,Same,gbM-gbM
Glyma.01G132800,unM,Glyma.03G035400,unM,wgd,Same,unM-unM
Glyma.01G132600,unM,Glyma.03G035600,unM,wgd,Same,unM-unM
Glyma.01G132300,gbM,Glyma.03G036000,gbM,wgd,Same,gbM-gbM
Glyma.01G132200,unM,Glyma.03G036200,unM,wgd,Same,unM-unM
Glyma.01G132000,unM,Glyma.03G036500,unM,wgd,Same,unM-unM
Glyma.01G131900,unM,Glyma.03G036600,unM,wgd,Same,unM-unM
Glyma.01G131800,unM,Glyma.03G036700,unM,wgd,Same,unM-unM
Glyma.01G131200,unM,Glyma.03G037600,unM,wgd,Same,unM-unM
Glyma.01G131100,unM,Glyma.03G037609,unM,wgd,Same,unM-unM
Glyma.01G130500,unM,Glyma.03G037800,unM,wgd,Same,unM-unM
Glyma.01G130000,unM,Glyma.03G040000,unM,wgd,Same,unM-unM
Glyma.01G129700,unM,Glyma.03G040500,unM,wgd,Same,unM-unM
Glyma.01G129400,unM,Glyma.03G040600,unM,wgd,Same,unM-unM
Glyma.01G129200,unM,Glyma.03G040700,unM,wgd,Same,unM-unM
Glyma.01G129000,unM,Glyma.03G040900,unM,wgd,Same,unM-unM
Glyma.01G128300,unM,Glyma.03G042400,unM,wgd,Same,unM-unM
Glyma.01G128200,unM,Glyma.03G042600,unM,wgd,Same,unM-unM
Glyma.01G127500,unM,Glyma.03G044200,unM,wgd,Same,unM-unM
Glyma.01G127200,unM,Glyma.03G044500,unM,wgd,Same,unM-unM
Glyma.01G127900,unM,Glyma.03G045400,unM,wgd,Same,unM-unM
Glyma.01G125300,unM,Glyma.03G048500,unM,wgd,Same,unM-unM
Glyma.01G125200,unM,Glyma.03G049300,unM,wgd,Same,unM-unM
Glyma.01G125000,Unclassified,Glyma.03G049600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G124900,gbM,Glyma.03G049700,gbM,wgd,Same,gbM-gbM
Glyma.01G124802,unM,Glyma.03G049800,unM,wgd,Same,unM-unM
Glyma.01G124602,unM,Glyma.03G050000,unM,wgd,Same,unM-unM
Glyma.01G124500,unM,Glyma.03G050100,unM,wgd,Same,unM-unM
Glyma.01G124400,unM,Glyma.03G050200,unM,wgd,Same,unM-unM
Glyma.01G124300,gbM,Glyma.03G050300,gbM,wgd,Same,gbM-gbM
Glyma.01G124100,unM,Glyma.03G050500,unM,wgd,Same,unM-unM
Glyma.01G124000,unM,Glyma.03G051200,unM,wgd,Same,unM-unM
Glyma.01G123900,Unclassified,Glyma.03G051300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G123600,unM,Glyma.03G051400,unM,wgd,Same,unM-unM
Glyma.01G123500,unM,Glyma.03G051500,unM,wgd,Same,unM-unM
Glyma.01G123300,unM,Glyma.03G051600,unM,wgd,Same,unM-unM
Glyma.01G123100,unM,Glyma.03G052200,unM,wgd,Same,unM-unM
Glyma.01G123000,unM,Glyma.03G052300,unM,wgd,Same,unM-unM
Glyma.01G117000,unM,Glyma.03G054800,unM,wgd,Same,unM-unM
Glyma.01G117900,unM,Glyma.03G054900,unM,wgd,Same,unM-unM
Glyma.01G118000,unM,Glyma.03G055100,unM,wgd,Same,unM-unM
Glyma.01G119500,Unclassified,Glyma.03G055900,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G119600,unM,Glyma.03G056000,unM,wgd,Same,unM-unM
Glyma.01G119900,unM,Glyma.03G056300,unM,wgd,Same,unM-unM
Glyma.01G120400,unM,Glyma.03G056700,unM,wgd,Same,unM-unM
Glyma.01G120800,unM,Glyma.03G056800,unM,wgd,Same,unM-unM
Glyma.01G121000,unM,Glyma.03G056900,unM,wgd,Same,unM-unM
Glyma.01G121400,gbM,Glyma.03G057600,gbM,wgd,Same,gbM-gbM
Glyma.01G122000,unM,Glyma.03G058000,unM,wgd,Same,unM-unM
Glyma.01G122100,Unclassified,Glyma.03G058100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Glyma.01G122800,unM,Glyma.03G058300,unM,wgd,Same,unM-unM
Glyma.01G116300,unM,Glyma.03G059600,unM,wgd,Same,unM-unM
Glyma.01G116100,unM,Glyma.03G060100,unM,wgd,Same,unM-unM
