Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification
Manes.01G051400,gbM,Manes.02G015400,gbM,wgd,Same,gbM-gbM
Manes.01G251700,unM,Manes.02G015500,unM,wgd,Same,unM-unM
Manes.01G057100,unM,Manes.02G017100,unM,wgd,Same,unM-unM
Manes.01G057200,unM,Manes.02G017401,unM,wgd,Same,unM-unM
Manes.01G057300,unM,Manes.02G017500,unM,wgd,Same,unM-unM
Manes.01G058100,unM,Manes.02G018100,unM,wgd,Same,unM-unM
Manes.01G058200,unM,Manes.02G018200,unM,wgd,Same,unM-unM
Manes.01G058600,unM,Manes.02G018600,unM,wgd,Same,unM-unM
Manes.01G254100,unM,Manes.02G018600,unM,wgd,Same,unM-unM
Manes.01G058700,unM,Manes.02G018700,unM,wgd,Same,unM-unM
Manes.01G058900,unM,Manes.02G019100,unM,wgd,Same,unM-unM
Manes.01G059200,gbM,Manes.02G019200,gbM,wgd,Same,gbM-gbM
Manes.01G059300,unM,Manes.02G019350,unM,wgd,Same,unM-unM
Manes.01G059600,unM,Manes.02G020100,unM,wgd,Same,unM-unM
Manes.01G060600,unM,Manes.02G021900,unM,wgd,Same,unM-unM
Manes.01G061200,gbM,Manes.02G022100,gbM,wgd,Same,gbM-gbM
Manes.01G061500,gbM,Manes.02G022200,gbM,wgd,Same,gbM-gbM
Manes.01G062400,unM,Manes.02G022600,unM,wgd,Same,unM-unM
Manes.01G259100,gbM,Manes.02G022800,gbM,wgd,Same,gbM-gbM
Manes.01G063100,gbM,Manes.02G023500,gbM,wgd,Same,gbM-gbM
Manes.01G063400,unM,Manes.02G023600,unM,wgd,Same,unM-unM
Manes.01G063933,unM,Manes.02G024000,unM,wgd,Same,unM-unM
Manes.01G064100,unM,Manes.02G024100,unM,wgd,Same,unM-unM
Manes.01G064900,unM,Manes.02G024700,unM,wgd,Same,unM-unM
Manes.01G066500,unM,Manes.02G025760,unM,wgd,Same,unM-unM
Manes.01G065800,unM,Manes.02G026600,unM,wgd,Same,unM-unM
Manes.01G066000,unM,Manes.02G026700,unM,wgd,Same,unM-unM
Manes.01G066900,unM,Manes.02G027600,unM,wgd,Same,unM-unM
Manes.01G067000,unM,Manes.02G027800,unM,wgd,Same,unM-unM
Manes.01G067700,unM,Manes.02G027900,unM,wgd,Same,unM-unM
Manes.01G067900,unM,Manes.02G028000,unM,wgd,Same,unM-unM
Manes.01G068001,gbM,Manes.02G028100,gbM,wgd,Same,gbM-gbM
Manes.01G070300,unM,Manes.02G029500,unM,wgd,Same,unM-unM
Manes.01G070400,unM,Manes.02G029575,unM,wgd,Same,unM-unM
Manes.01G069900,unM,Manes.02G029800,unM,wgd,Same,unM-unM
Manes.01G069700,unM,Manes.02G030000,unM,wgd,Same,unM-unM
Manes.01G263500,unM,Manes.02G030100,unM,wgd,Same,unM-unM
Manes.01G069600,gbM,Manes.02G030300,gbM,wgd,Same,gbM-gbM
Manes.01G069300,unM,Manes.02G030700,unM,wgd,Same,unM-unM
Manes.01G069100,unM,Manes.02G030800,unM,wgd,Same,unM-unM
Manes.01G068400,gbM,Manes.02G031100,gbM,wgd,Same,gbM-gbM
Manes.01G071300,unM,Manes.02G031900,unM,wgd,Same,unM-unM
Manes.01G071400,unM,Manes.02G032000,unM,wgd,Same,unM-unM
Manes.01G071600,unM,Manes.02G032200,unM,wgd,Same,unM-unM
Manes.01G071700,unM,Manes.02G032500,unM,wgd,Same,unM-unM
Manes.01G072000,unM,Manes.02G032648,unM,wgd,Same,unM-unM
Manes.01G265700,unM,Manes.02G032648,unM,wgd,Same,unM-unM
Manes.01G072801,gbM,Manes.02G033000,gbM,wgd,Same,gbM-gbM
Manes.01G073000,unM,Manes.02G033200,unM,wgd,Same,unM-unM
Manes.01G073600,unM,Manes.02G033500,unM,wgd,Same,unM-unM
Manes.01G073800,unM,Manes.02G033600,unM,wgd,Same,unM-unM
Manes.01G073900,unM,Manes.02G033700,unM,wgd,Same,unM-unM
Manes.01G074200,unM,Manes.02G034100,unM,wgd,Same,unM-unM
Manes.01G074400,unM,Manes.02G034300,unM,wgd,Same,unM-unM
Manes.01G074600,unM,Manes.02G034500,unM,wgd,Same,unM-unM
Manes.01G074800,unM,Manes.02G034700,unM,wgd,Same,unM-unM
Manes.01G075100,unM,Manes.02G035100,unM,wgd,Same,unM-unM
Manes.01G075700,unM,Manes.02G035300,unM,wgd,Same,unM-unM
Manes.01G076000,unM,Manes.02G035400,unM,wgd,Same,unM-unM
Manes.01G076300,unM,Manes.02G035700,unM,wgd,Same,unM-unM
Manes.01G076500,unM,Manes.02G035900,unM,wgd,Same,unM-unM
Manes.01G076700,unM,Manes.02G036000,unM,wgd,Same,unM-unM
Manes.01G077000,unM,Manes.02G036300,unM,wgd,Same,unM-unM
Manes.01G077200,unM,Manes.02G036501,unM,wgd,Same,unM-unM
Manes.01G077300,unM,Manes.02G036600,unM,wgd,Same,unM-unM
Manes.01G077400,unM,Manes.02G036700,unM,wgd,Same,unM-unM
Manes.01G077800,unM,Manes.02G037300,unM,wgd,Same,unM-unM
Manes.01G079100,unM,Manes.02G038200,unM,wgd,Same,unM-unM
Manes.01G079400,unM,Manes.02G038600,unM,wgd,Same,unM-unM
Manes.01G079800,unM,Manes.02G038900,unM,wgd,Same,unM-unM
Manes.01G080100,unM,Manes.02G039000,unM,wgd,Same,unM-unM
Manes.01G080600,unM,Manes.02G039600,unM,wgd,Same,unM-unM
Manes.01G080700,unM,Manes.02G039700,unM,wgd,Same,unM-unM
Manes.01G080900,gbM,Manes.02G039800,gbM,wgd,Same,gbM-gbM
Manes.01G081000,unM,Manes.02G039900,unM,wgd,Same,unM-unM
Manes.01G081100,unM,Manes.02G040000,unM,wgd,Same,unM-unM
Manes.01G081400,gbM,Manes.02G040600,gbM,wgd,Same,gbM-gbM
Manes.01G081600,unM,Manes.02G040800,unM,wgd,Same,unM-unM
Manes.01G081800,unM,Manes.02G040900,unM,wgd,Same,unM-unM
Manes.01G082000,unM,Manes.02G041000,unM,wgd,Same,unM-unM
Manes.01G083100,unM,Manes.02G041300,unM,wgd,Same,unM-unM
Manes.01G083200,unM,Manes.02G041400,unM,wgd,Same,unM-unM
Manes.01G083350,unM,Manes.02G041500,unM,wgd,Same,unM-unM
Manes.01G084300,unM,Manes.02G041700,unM,wgd,Same,unM-unM
Manes.01G084500,unM,Manes.02G041800,unM,wgd,Same,unM-unM
Manes.01G272300,unM,Manes.02G041900,unM,wgd,Same,unM-unM
Manes.01G084900,Unclassified,Manes.02G042200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Manes.01G085100,unM,Manes.02G042400,unM,wgd,Same,unM-unM
Manes.01G085400,unM,Manes.02G042566,unM,wgd,Same,unM-unM
Manes.01G085500,unM,Manes.02G042632,unM,wgd,Same,unM-unM
Manes.01G085700,unM,Manes.02G042700,unM,wgd,Same,unM-unM
Manes.01G085800,unM,Manes.02G042800,unM,wgd,Same,unM-unM
Manes.01G086100,unM,Manes.02G043200,unM,wgd,Same,unM-unM
Manes.01G086200,gbM,Manes.02G043300,gbM,wgd,Same,gbM-gbM
Manes.01G086800,unM,Manes.02G044000,unM,wgd,Same,unM-unM
Manes.01G087200,unM,Manes.02G044100,unM,wgd,Same,unM-unM
Manes.01G087400,unM,Manes.02G044200,unM,wgd,Same,unM-unM
Manes.01G087500,gbM,Manes.02G044400,gbM,wgd,Same,gbM-gbM
Manes.01G087700,gbM,Manes.02G044625,gbM,wgd,Same,gbM-gbM
Manes.01G087800,unM,Manes.02G044700,unM,wgd,Same,unM-unM
Manes.01G087900,unM,Manes.02G044800,unM,wgd,Same,unM-unM
Manes.01G088500,unM,Manes.02G045000,unM,wgd,Same,unM-unM
Manes.01G089100,unM,Manes.02G045400,unM,wgd,Same,unM-unM
Manes.01G089300,unM,Manes.02G045600,unM,wgd,Same,unM-unM
Manes.01G089600,unM,Manes.02G045700,unM,wgd,Same,unM-unM
Manes.01G090300,unM,Manes.02G045800,unM,wgd,Same,unM-unM
Manes.01G090500,unM,Manes.02G046000,unM,wgd,Same,unM-unM
Manes.01G090700,unM,Manes.02G046100,unM,wgd,Same,unM-unM
Manes.01G090800,unM,Manes.02G046200,unM,wgd,Same,unM-unM
Manes.01G090900,unM,Manes.02G046300,unM,wgd,Same,unM-unM
Manes.01G092000,unM,Manes.02G047100,unM,wgd,Same,unM-unM
Manes.01G092500,unM,Manes.02G047300,unM,wgd,Same,unM-unM
Manes.01G093200,unM,Manes.02G047832,unM,wgd,Same,unM-unM
Manes.01G093300,unM,Manes.02G047900,unM,wgd,Same,unM-unM
Manes.01G093400,unM,Manes.02G048100,unM,wgd,Same,unM-unM
Manes.01G101600,unM,Manes.02G048300,unM,wgd,Same,unM-unM
Manes.01G033100,unM,Manes.02G048400,unM,wgd,Same,unM-unM
Manes.01G101300,unM,Manes.02G048440,unM,wgd,Same,unM-unM
Manes.01G101200,unM,Manes.02G048900,unM,wgd,Same,unM-unM
Manes.01G032600,gbM,Manes.02G049000,gbM,wgd,Same,gbM-gbM
Manes.01G101000,unM,Manes.02G049200,unM,wgd,Same,unM-unM
Manes.01G100900,gbM,Manes.02G049300,gbM,wgd,Same,gbM-gbM
Manes.01G100800,unM,Manes.02G049400,unM,wgd,Same,unM-unM
Manes.01G100500,unM,Manes.02G049600,unM,wgd,Same,unM-unM
Manes.01G100000,unM,Manes.02G050000,unM,wgd,Same,unM-unM
Manes.01G099700,unM,Manes.02G050400,unM,wgd,Same,unM-unM
Manes.01G099300,unM,Manes.02G051000,unM,wgd,Same,unM-unM
Manes.01G098800,gbM,Manes.02G051300,gbM,wgd,Same,gbM-gbM
Manes.01G098600,gbM,Manes.02G051600,gbM,wgd,Same,gbM-gbM
Manes.01G098500,unM,Manes.02G051701,unM,wgd,Same,unM-unM
Manes.01G098200,unM,Manes.02G052100,unM,wgd,Same,unM-unM
Manes.01G092600,unM,Manes.02G053000,unM,wgd,Same,unM-unM
Manes.01G097800,unM,Manes.02G053500,unM,wgd,Same,unM-unM
Manes.01G097700,Unclassified,Manes.02G053600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Manes.01G097500,unM,Manes.02G053800,unM,wgd,Same,unM-unM
Manes.01G029001,unM,Manes.02G053900,unM,wgd,Same,unM-unM
Manes.01G097200,unM,Manes.02G054200,unM,wgd,Same,unM-unM
Manes.01G095500,gbM,Manes.02G054400,gbM,wgd,Same,gbM-gbM
Manes.01G095800,unM,Manes.02G054800,unM,wgd,Same,unM-unM
Manes.01G095900,unM,Manes.02G055000,unM,wgd,Same,unM-unM
Manes.01G096000,unM,Manes.02G055100,unM,wgd,Same,unM-unM
Manes.01G096200,unM,Manes.02G055200,unM,wgd,Same,unM-unM
Manes.01G096400,gbM,Manes.02G055500,gbM,wgd,Same,gbM-gbM
Manes.01G093800,unM,Manes.02G055700,unM,wgd,Same,unM-unM
Manes.01G095100,unM,Manes.02G055700,unM,wgd,Same,unM-unM
Manes.01G094200,unM,Manes.02G055900,unM,wgd,Same,unM-unM
Manes.01G094300,unM,Manes.02G056001,unM,wgd,Same,unM-unM
Manes.01G094500,unM,Manes.02G056300,unM,wgd,Same,unM-unM
Manes.01G094600,unM,Manes.02G056400,unM,wgd,Same,unM-unM
Manes.01G094700,Unclassified,Manes.02G056600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Manes.01G101900,unM,Manes.02G057000,unM,wgd,Same,unM-unM
Manes.01G093550,unM,Manes.02G057000,unM,wgd,Same,unM-unM
Manes.01G094800,unM,Manes.02G057000,unM,wgd,Same,unM-unM
Manes.01G102000,unM,Manes.02G057400,unM,wgd,Same,unM-unM
Manes.01G102300,unM,Manes.02G057600,unM,wgd,Same,unM-unM
Manes.01G102600,unM,Manes.02G058400,unM,wgd,Same,unM-unM
Manes.01G026400,unM,Manes.02G058400,unM,wgd,Same,unM-unM
Manes.01G102800,unM,Manes.02G058500,unM,wgd,Same,unM-unM
Manes.01G102900,unM,Manes.02G058600,unM,wgd,Same,unM-unM
Manes.01G103000,gbM,Manes.02G058700,gbM,wgd,Same,gbM-gbM
Manes.01G103100,unM,Manes.02G059200,unM,wgd,Same,unM-unM
Manes.01G103200,unM,Manes.02G059300,unM,wgd,Same,unM-unM
Manes.01G103500,gbM,Manes.02G059500,gbM,wgd,Same,gbM-gbM
Manes.01G104000,gbM,Manes.02G059800,gbM,wgd,Same,gbM-gbM
Manes.01G104200,unM,Manes.02G060100,unM,wgd,Same,unM-unM
Manes.01G104400,Unclassified,Manes.02G060600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Manes.01G104500,unM,Manes.02G060950,unM,wgd,Same,unM-unM
Manes.01G104600,unM,Manes.02G061000,unM,wgd,Same,unM-unM
Manes.01G104700,unM,Manes.02G061100,unM,wgd,Same,unM-unM
Manes.01G105300,unM,Manes.02G061800,unM,wgd,Same,unM-unM
Manes.01G105400,unM,Manes.02G061900,unM,wgd,Same,unM-unM
Manes.01G105500,unM,Manes.02G062000,unM,wgd,Same,unM-unM
Manes.01G105700,unM,Manes.02G062300,unM,wgd,Same,unM-unM
Manes.01G105800,unM,Manes.02G062400,unM,wgd,Same,unM-unM
Manes.01G106000,unM,Manes.02G062500,unM,wgd,Same,unM-unM
Manes.01G024100,unM,Manes.02G062700,unM,wgd,Same,unM-unM
Manes.01G106200,unM,Manes.02G062700,unM,wgd,Same,unM-unM
Manes.01G106300,unM,Manes.02G062900,unM,wgd,Same,unM-unM
Manes.01G106400,unM,Manes.02G063000,unM,wgd,Same,unM-unM
Manes.01G106600,unM,Manes.02G063500,unM,wgd,Same,unM-unM
Manes.01G106700,unM,Manes.02G063600,unM,wgd,Same,unM-unM
Manes.01G107000,gbM,Manes.02G064700,gbM,wgd,Same,gbM-gbM
Manes.01G107200,unM,Manes.02G064800,unM,wgd,Same,unM-unM
Manes.01G107800,unM,Manes.02G066100,unM,wgd,Same,unM-unM
Manes.01G108000,unM,Manes.02G066600,unM,wgd,Same,unM-unM
Manes.01G108500,unM,Manes.02G066800,unM,wgd,Same,unM-unM
Manes.01G108900,gbM,Manes.02G067400,gbM,wgd,Same,gbM-gbM
Manes.01G109500,unM,Manes.02G067600,unM,wgd,Same,unM-unM
Manes.01G109600,gbM,Manes.02G067800,gbM,wgd,Same,gbM-gbM
Manes.01G109800,unM,Manes.02G068100,unM,wgd,Same,unM-unM
Manes.01G110000,unM,Manes.02G068400,unM,wgd,Same,unM-unM
Manes.01G110600,unM,Manes.02G068800,unM,wgd,Same,unM-unM
Manes.01G110800,unM,Manes.02G069000,unM,wgd,Same,unM-unM
Manes.01G110900,unM,Manes.02G069400,unM,wgd,Same,unM-unM
Manes.01G111000,unM,Manes.02G069500,unM,wgd,Same,unM-unM
Manes.01G111300,unM,Manes.02G069600,unM,wgd,Same,unM-unM
Manes.01G111400,unM,Manes.02G069700,unM,wgd,Same,unM-unM
Manes.01G111600,unM,Manes.02G069800,unM,wgd,Same,unM-unM
Manes.01G111800,unM,Manes.02G070100,unM,wgd,Same,unM-unM
Manes.01G112000,unM,Manes.02G070200,unM,wgd,Same,unM-unM
Manes.01G014600,unM,Manes.02G070200,unM,wgd,Same,unM-unM
Manes.01G112100,unM,Manes.02G070300,unM,wgd,Same,unM-unM
Manes.01G112200,unM,Manes.02G070500,unM,wgd,Same,unM-unM
Manes.01G112300,unM,Manes.02G070600,unM,wgd,Same,unM-unM
Manes.01G112500,unM,Manes.02G070800,unM,wgd,Same,unM-unM
Manes.01G014900,unM,Manes.02G071200,unM,wgd,Same,unM-unM
Manes.01G112900,gbM,Manes.02G071350,gbM,wgd,Same,gbM-gbM
Manes.01G113100,unM,Manes.02G072000,unM,wgd,Same,unM-unM
Manes.01G113200,unM,Manes.02G072100,unM,wgd,Same,unM-unM
Manes.01G113500,unM,Manes.02G072400,unM,wgd,Same,unM-unM
Manes.01G113900,unM,Manes.02G072500,unM,wgd,Same,unM-unM
Manes.01G114000,unM,Manes.02G072700,unM,wgd,Same,unM-unM
Manes.01G114400,unM,Manes.02G073000,unM,wgd,Same,unM-unM
Manes.01G114500,unM,Manes.02G073200,unM,wgd,Same,unM-unM
Manes.01G114800,unM,Manes.02G073800,unM,wgd,Same,unM-unM
Manes.01G115000,unM,Manes.02G074200,unM,wgd,Same,unM-unM
Manes.01G115400,unM,Manes.02G074300,unM,wgd,Same,unM-unM
Manes.01G115500,unM,Manes.02G074500,unM,wgd,Same,unM-unM
Manes.01G115700,unM,Manes.02G074700,unM,wgd,Same,unM-unM
Manes.01G115900,gbM,Manes.02G074800,gbM,wgd,Same,gbM-gbM
Manes.01G116400,unM,Manes.02G075200,unM,wgd,Same,unM-unM
Manes.01G116700,unM,Manes.02G075400,unM,wgd,Same,unM-unM
Manes.01G116900,unM,Manes.02G075600,unM,wgd,Same,unM-unM
Manes.01G117000,unM,Manes.02G075800,unM,wgd,Same,unM-unM
Manes.01G117500,unM,Manes.02G076100,unM,wgd,Same,unM-unM
Manes.01G118200,unM,Manes.02G076600,unM,wgd,Same,unM-unM
Manes.01G118500,gbM,Manes.02G076900,gbM,wgd,Same,gbM-gbM
Manes.01G118600,unM,Manes.02G077000,unM,wgd,Same,unM-unM
Manes.01G118700,unM,Manes.02G077400,unM,wgd,Same,unM-unM
Manes.01G118900,unM,Manes.02G077600,unM,wgd,Same,unM-unM
Manes.01G119300,unM,Manes.02G077700,unM,wgd,Same,unM-unM
Manes.01G119400,unM,Manes.02G077800,unM,wgd,Same,unM-unM
Manes.01G119500,unM,Manes.02G077900,unM,wgd,Same,unM-unM
Manes.01G119800,Unclassified,Manes.02G078000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Manes.01G120000,unM,Manes.02G078400,unM,wgd,Same,unM-unM
Manes.01G120700,Unclassified,Manes.02G078500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Manes.01G120800,unM,Manes.02G078700,unM,wgd,Same,unM-unM
Manes.01G121300,unM,Manes.02G079100,unM,wgd,Same,unM-unM
Manes.01G121500,unM,Manes.02G079300,unM,wgd,Same,unM-unM
Manes.01G121700,unM,Manes.02G079700,unM,wgd,Same,unM-unM
Manes.01G121800,unM,Manes.02G079800,unM,wgd,Same,unM-unM
Manes.01G121900,unM,Manes.02G079900,unM,wgd,Same,unM-unM
Manes.01G122100,gbM,Manes.02G080200,gbM,wgd,Same,gbM-gbM
Manes.01G122200,unM,Manes.02G080400,unM,wgd,Same,unM-unM
Manes.01G122800,gbM,Manes.02G080500,gbM,wgd,Same,gbM-gbM
Manes.01G123100,unM,Manes.02G080700,unM,wgd,Same,unM-unM
Manes.01G123400,gbM,Manes.02G080900,gbM,wgd,Same,gbM-gbM
Manes.01G123500,gbM,Manes.02G081100,gbM,wgd,Same,gbM-gbM
Manes.01G123600,unM,Manes.02G081200,unM,wgd,Same,unM-unM
Manes.01G123800,unM,Manes.02G081500,unM,wgd,Same,unM-unM
Manes.01G124200,unM,Manes.02G081700,unM,wgd,Same,unM-unM
Manes.01G124400,unM,Manes.02G082000,unM,wgd,Same,unM-unM
Manes.01G125000,gbM,Manes.02G082500,gbM,wgd,Same,gbM-gbM
Manes.01G125100,unM,Manes.02G082600,unM,wgd,Same,unM-unM
Manes.01G125700,unM,Manes.02G083300,unM,wgd,Same,unM-unM
Manes.01G125900,unM,Manes.02G083400,unM,wgd,Same,unM-unM
Manes.01G126000,unM,Manes.02G083500,unM,wgd,Same,unM-unM
Manes.01G126900,gbM,Manes.02G083800,gbM,wgd,Same,gbM-gbM
Manes.01G127200,unM,Manes.02G084100,unM,wgd,Same,unM-unM
Manes.01G127500,unM,Manes.02G084200,unM,wgd,Same,unM-unM
Manes.01G127600,gbM,Manes.02G084400,gbM,wgd,Same,gbM-gbM
Manes.01G127700,unM,Manes.02G084600,unM,wgd,Same,unM-unM
Manes.01G127900,gbM,Manes.02G085000,gbM,wgd,Same,gbM-gbM
Manes.01G128000,unM,Manes.02G085100,unM,wgd,Same,unM-unM
Manes.01G128500,unM,Manes.02G085501,unM,wgd,Same,unM-unM
Manes.01G128600,unM,Manes.02G085601,unM,wgd,Same,unM-unM
Manes.01G128800,gbM,Manes.02G086700,gbM,wgd,Same,gbM-gbM
Manes.01G128900,unM,Manes.02G086800,unM,wgd,Same,unM-unM
Manes.01G129900,unM,Manes.02G087400,unM,wgd,Same,unM-unM
Manes.01G129950,unM,Manes.02G087500,unM,wgd,Same,unM-unM
Manes.01G130100,gbM,Manes.02G087801,gbM,wgd,Same,gbM-gbM
Manes.01G130200,unM,Manes.02G087900,unM,wgd,Same,unM-unM
Manes.01G130400,unM,Manes.02G088200,unM,wgd,Same,unM-unM
Manes.01G130600,unM,Manes.02G088400,unM,wgd,Same,unM-unM
Manes.01G130900,unM,Manes.02G089100,unM,wgd,Same,unM-unM
Manes.01G131000,unM,Manes.02G089300,unM,wgd,Same,unM-unM
Manes.01G131100,unM,Manes.02G089600,unM,wgd,Same,unM-unM
Manes.01G131200,gbM,Manes.02G089800,gbM,wgd,Same,gbM-gbM
Manes.01G131300,unM,Manes.02G089900,unM,wgd,Same,unM-unM
Manes.01G132000,unM,Manes.02G090700,unM,wgd,Same,unM-unM
Manes.01G132400,gbM,Manes.02G090800,gbM,wgd,Same,gbM-gbM
Manes.01G133100,unM,Manes.02G091000,unM,wgd,Same,unM-unM
Manes.01G133200,unM,Manes.02G091200,unM,wgd,Same,unM-unM
Manes.01G133500,unM,Manes.02G091700,unM,wgd,Same,unM-unM
Manes.01G133600,unM,Manes.02G091800,unM,wgd,Same,unM-unM
Manes.01G133700,unM,Manes.02G091900,unM,wgd,Same,unM-unM
Manes.01G133800,unM,Manes.02G092100,unM,wgd,Same,unM-unM
Manes.01G133900,unM,Manes.02G092300,unM,wgd,Same,unM-unM
Manes.01G134100,unM,Manes.02G092400,unM,wgd,Same,unM-unM
Manes.01G134200,unM,Manes.02G092500,unM,wgd,Same,unM-unM
Manes.01G134400,gbM,Manes.02G092600,gbM,wgd,Same,gbM-gbM
Manes.01G134500,unM,Manes.02G092700,unM,wgd,Same,unM-unM
Manes.01G134600,gbM,Manes.02G092800,gbM,wgd,Same,gbM-gbM
Manes.01G134700,unM,Manes.02G093000,unM,wgd,Same,unM-unM
Manes.01G134800,gbM,Manes.02G093200,gbM,wgd,Same,gbM-gbM
Manes.01G134900,unM,Manes.02G093300,unM,wgd,Same,unM-unM
Manes.01G135300,unM,Manes.02G093600,unM,wgd,Same,unM-unM
Manes.01G135800,unM,Manes.02G094200,unM,wgd,Same,unM-unM
Manes.01G135900,unM,Manes.02G094300,unM,wgd,Same,unM-unM
Manes.01G136200,unM,Manes.02G094900,unM,wgd,Same,unM-unM
Manes.01G136300,gbM,Manes.02G095000,gbM,wgd,Same,gbM-gbM
Manes.01G136400,Unclassified,Manes.02G095200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Manes.01G136850,unM,Manes.02G095600,unM,wgd,Same,unM-unM
Manes.01G137100,unM,Manes.02G095800,unM,wgd,Same,unM-unM
Manes.01G137500,Unclassified,Manes.02G095900,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Manes.01G137600,gbM,Manes.02G096000,gbM,wgd,Same,gbM-gbM
Manes.01G137700,unM,Manes.02G096100,unM,wgd,Same,unM-unM
Manes.01G138300,unM,Manes.02G096600,unM,wgd,Same,unM-unM
Manes.01G138500,unM,Manes.02G096900,unM,wgd,Same,unM-unM
Manes.01G138700,unM,Manes.02G097000,unM,wgd,Same,unM-unM
Manes.01G139100,unM,Manes.02G097200,unM,wgd,Same,unM-unM
Manes.01G139700,unM,Manes.02G097600,unM,wgd,Same,unM-unM
Manes.01G139800,unM,Manes.02G097700,unM,wgd,Same,unM-unM
Manes.01G140100,unM,Manes.02G098400,unM,wgd,Same,unM-unM
Manes.01G140300,unM,Manes.02G098500,unM,wgd,Same,unM-unM
Manes.01G140800,unM,Manes.02G098800,unM,wgd,Same,unM-unM
Manes.01G141500,unM,Manes.02G100100,unM,wgd,Same,unM-unM
Manes.01G141900,unM,Manes.02G100400,unM,wgd,Same,unM-unM
Manes.01G142000,unM,Manes.02G100600,unM,wgd,Same,unM-unM
Manes.01G142100,unM,Manes.02G100700,unM,wgd,Same,unM-unM
Manes.01G142400,unM,Manes.02G100800,unM,wgd,Same,unM-unM
