Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
PGSC0003DMG400000108,PGSC0003DMG400007038,gbM,gbM,wgd,Same,gbM-gbM,0.242772,0.518618,0.468114,3.23248e-10
PGSC0003DMG400000110,PGSC0003DMG400009124,unM,unM,wgd,Same,unM-unM,0.46289,4.22508,0.109558,2.15036e-39
PGSC0003DMG400000114,PGSC0003DMG400007037,gbM,gbM,wgd,Same,gbM-gbM,0.10292,0.928653,0.110827,7.73159e-51
PGSC0003DMG400000114,PGSC0003DMG400009125,gbM,gbM,wgd,Same,gbM-gbM,0.246434,4.41459,0.0558226,1.52542e-85
PGSC0003DMG400000115,PGSC0003DMG400012142,unM,unM,wgd,Same,unM-unM,0.354145,1.51005,0.234525,9.32817e-12
PGSC0003DMG400000118,PGSC0003DMG400012261,gbM,gbM,wgd,Same,gbM-gbM,0.334661,2.31898,0.144314,1.22453e-64
PGSC0003DMG400000119,PGSC0003DMG400007035,unM,unM,wgd,Same,unM-unM,0.47828,1.4734,0.32461,8.19757e-07
PGSC0003DMG400000119,PGSC0003DMG400018549,unM,unM,wgd,Same,unM-unM,0.678382,3.54819,0.191191,1.32531e-12
PGSC0003DMG400000119,PGSC0003DMG400018887,unM,unM,wgd,Same,unM-unM,0.482568,1.59699,0.302174,6.92726e-07
PGSC0003DMG400000120,PGSC0003DMG400012249,unM,unM,wgd,Same,unM-unM,0.373031,3.59198,0.103851,3.44031e-29
PGSC0003DMG400000120,PGSC0003DMG400018541,unM,unM,wgd,Same,unM-unM,0.592315,3.62208,0.163529,3.03639e-23
PGSC0003DMG400000120,PGSC0003DMG400018886,unM,unM,wgd,Same,unM-unM,0.230674,3.50349,0.0658411,7.87086e-34
PGSC0003DMG400000121,PGSC0003DMG400012247,gbM,gbM,wgd,Same,gbM-gbM,0.653411,3.21096,0.203494,7.59195e-13
PGSC0003DMG400000122,PGSC0003DMG400018885,gbM,gbM,wgd,Same,gbM-gbM,0.298432,1.2604,0.236776,2.49243e-17
PGSC0003DMG400000126,PGSC0003DMG400005529,unM,teM,wgd,Different,unM-teM,0.431559,1.74321,0.247566,8.19857e-09
PGSC0003DMG400000128,PGSC0003DMG400005466,unM,unM,wgd,Same,unM-unM,NA,1.79145,6.47621e-13,NA
PGSC0003DMG400000129,PGSC0003DMG400003228,unM,unM,wgd,Same,unM-unM,0.339992,3.10206,0.109602,1.70198e-21
PGSC0003DMG400000133,PGSC0003DMG400010276,gbM,gbM,wgd,Same,gbM-gbM,0.0798854,0.971936,0.082192,7.23468e-24
PGSC0003DMG400000140,PGSC0003DMG400007560,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.298359,4.58053,0.0651363,5.84199e-114
PGSC0003DMG400000151,PGSC0003DMG400010279,gbM,gbM,wgd,Same,gbM-gbM,0.0987401,1.0132,0.0974537,1.82099e-35
PGSC0003DMG400000168,PGSC0003DMG400015795,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0168411,1.5527,0.0108463,1.87662e-35
PGSC0003DMG400000170,PGSC0003DMG400015796,gbM,gbM,wgd,Same,gbM-gbM,0.233018,2.71619,0.0857887,1.69624e-47
PGSC0003DMG400000172,PGSC0003DMG400012204,gbM,gbM,wgd,Same,gbM-gbM,0.747188,4.63727,0.161127,1.08068e-36
PGSC0003DMG400000177,PGSC0003DMG400012198,gbM,gbM,wgd,Same,gbM-gbM,0.0608596,3.48394,0.0174686,2.74091e-71
PGSC0003DMG400000177,PGSC0003DMG400019395,gbM,gbM,wgd,Same,gbM-gbM,0.0397524,0.445692,0.0891925,1.74116e-16
PGSC0003DMG400000180,PGSC0003DMG400012196,gbM,gbM,wgd,Same,gbM-gbM,0.512467,1.7467,0.293391,7.00583e-10
PGSC0003DMG400000184,PGSC0003DMG400010125,gbM,unM,wgd,Different,gbM-unM,0.366175,1.86136,0.196724,7.47414e-56
PGSC0003DMG400000192,PGSC0003DMG400019387,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.130009,2.14918,0.0604925,1.26059e-20
PGSC0003DMG400000193,PGSC0003DMG400012321,gbM,gbM,wgd,Same,gbM-gbM,0.217727,4.2409,0.0513398,2.99658e-97
PGSC0003DMG400000194,PGSC0003DMG400033881,gbM,gbM,wgd,Same,gbM-gbM,0.216097,0.867819,0.249012,1.41334e-20
PGSC0003DMG400000205,PGSC0003DMG400033883,unM,unM,wgd,Same,unM-unM,0.118303,1.13489,0.104242,3.64432e-25
PGSC0003DMG400000208,PGSC0003DMG400012164,unM,teM,wgd,Different,unM-teM,0.376196,2.90044,0.129703,3.32958e-12
PGSC0003DMG400000210,PGSC0003DMG400019378,gbM,gbM,wgd,Same,gbM-gbM,0.049246,0.383783,0.128317,5.02494e-25
PGSC0003DMG400000214,PGSC0003DMG400019883,gbM,gbM,wgd,Same,gbM-gbM,0.189819,0.738643,0.256984,7.62383e-20
PGSC0003DMG400000215,PGSC0003DMG400009108,gbM,gbM,wgd,Same,gbM-gbM,0.153175,2.30261,0.0665226,1.56532e-34
PGSC0003DMG400000217,PGSC0003DMG402017989,gbM,gbM,wgd,Same,gbM-gbM,0.108435,0.789743,0.137305,4.79474e-27
PGSC0003DMG400000219,PGSC0003DMG400007690,teM,teM,wgd,Same,teM-teM,0.31425,2.21568,0.14183,1.93229e-11
PGSC0003DMG400000221,PGSC0003DMG400009117,unM,teM,wgd,Different,unM-teM,0.536235,4.1353,0.129672,4.00197e-27
PGSC0003DMG400000229,PGSC0003DMG400007012,gbM,gbM,wgd,Same,gbM-gbM,0.0589297,0.518133,0.113735,1.74309e-28
PGSC0003DMG400000229,PGSC0003DMG400018878,gbM,gbM,wgd,Same,gbM-gbM,0.0562826,0.965758,0.0582782,4.20943e-38
PGSC0003DMG400000231,PGSC0003DMG400018877,unM,unM,wgd,Same,unM-unM,0.142698,2.1557,0.0661959,6.22563e-63
PGSC0003DMG400000234,PGSC0003DMG400018529,gbM,gbM,wgd,Same,gbM-gbM,0.724299,2.84136,0.254913,1.71642e-15
PGSC0003DMG400000236,PGSC0003DMG400012124,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0681133,2.00229,0.0340178,2.5848e-32
PGSC0003DMG400000239,PGSC0003DMG400018875,gbM,gbM,wgd,Same,gbM-gbM,0.108563,0.751783,0.144407,1.51195e-23
PGSC0003DMG400000241,PGSC0003DMG400018516,gbM,gbM,wgd,Same,gbM-gbM,0.426084,1.63033,0.261348,9.03934e-62
PGSC0003DMG400000243,PGSC0003DMG400018514,unM,unM,wgd,Same,unM-unM,0.26231,4.24725,0.06176,1.01094e-63
PGSC0003DMG400000248,PGSC0003DMG400018509,unM,unM,wgd,Same,unM-unM,0.495498,2.40977,0.205621,9.58941e-14
PGSC0003DMG400000280,PGSC0003DMG400004493,gbM,unM,wgd,Different,gbM-unM,0.199808,1.25396,0.159341,3.10911e-22
PGSC0003DMG400000332,PGSC0003DMG400010713,gbM,unM,wgd,Different,gbM-unM,0.141892,2.47216,0.0573957,3.16072e-78
PGSC0003DMG400000334,PGSC0003DMG400032792,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.250563,1.75777,0.142546,2.8054e-50
PGSC0003DMG400000338,PGSC0003DMG400017833,gbM,unM,wgd,Different,gbM-unM,0.257604,2.78165,0.0926084,1.09922e-41
PGSC0003DMG400000403,PGSC0003DMG400030403,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.167901,1.63028,0.102989,3.11936e-53
PGSC0003DMG400000412,PGSC0003DMG400031079,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.321992,4.39643,0.0732395,1.75626e-114
PGSC0003DMG400000418,PGSC0003DMG400007160,gbM,unM,wgd,Different,gbM-unM,0.271767,1.78391,0.152344,6.49222e-25
PGSC0003DMG400000433,PGSC0003DMG400007152,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0198393,1.33859,0.014821,4.6214e-85
PGSC0003DMG400000448,PGSC0003DMG400007137,gbM,unM,wgd,Different,gbM-unM,0.144892,1.0912,0.132783,8.84854e-34
PGSC0003DMG400000489,PGSC0003DMG400026995,gbM,gbM,wgd,Same,gbM-gbM,0.803166,4.64689,0.172839,8.37003e-40
PGSC0003DMG400000492,PGSC0003DMG400024504,unM,unM,wgd,Same,unM-unM,0.541872,3.95024,0.137175,6.16461e-20
PGSC0003DMG400000523,PGSC0003DMG400024501,gbM,gbM,wgd,Same,gbM-gbM,0.274946,2.34427,0.117284,8.83737e-86
PGSC0003DMG400000531,PGSC0003DMG400024471,unM,unM,wgd,Same,unM-unM,0.37509,4.4128,0.0850005,8.79305e-77
PGSC0003DMG400000533,PGSC0003DMG400006951,unM,teM,wgd,Different,unM-teM,0.259021,0.734979,0.35242,9.21519e-05
PGSC0003DMG400000533,PGSC0003DMG400024595,unM,unM,wgd,Same,unM-unM,0.46407,3.38,0.137299,2.14412e-13
PGSC0003DMG400000536,PGSC0003DMG401027033,gbM,gbM,wgd,Same,gbM-gbM,0.0335593,0.469065,0.0715451,1.10357e-19
PGSC0003DMG400000539,PGSC0003DMG402027032,gbM,gbM,wgd,Same,gbM-gbM,0.187882,0.672955,0.27919,2.05825e-27
PGSC0003DMG400000540,PGSC0003DMG401027032,gbM,gbM,wgd,Same,gbM-gbM,0.0512423,0.746094,0.0686808,6.72698e-52
PGSC0003DMG400000543,PGSC0003DMG400027029,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.157978,1.26599,0.124786,9.49406e-35
PGSC0003DMG400000547,PGSC0003DMG400027025,unM,unM,wgd,Same,unM-unM,0.172279,1.53596,0.112163,6.26077e-11
PGSC0003DMG400000552,PGSC0003DMG400027024,unM,unM,wgd,Same,unM-unM,0.236507,1.4859,0.159168,4.64824e-16
PGSC0003DMG400000555,PGSC0003DMG402027023,gbM,gbM,wgd,Same,gbM-gbM,0.272566,0.935621,0.291321,5.39807e-22
PGSC0003DMG400000556,PGSC0003DMG400027022,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.287961,1.52544,0.188773,3.57931e-08
PGSC0003DMG400000571,PGSC0003DMG400026927,gbM,gbM,wgd,Same,gbM-gbM,0.146399,0.559402,0.261706,3.82252e-25
PGSC0003DMG400000573,PGSC0003DMG400026926,unM,unM,wgd,Same,unM-unM,0.128575,1.25849,0.102167,6.65648e-32
PGSC0003DMG400000576,PGSC0003DMG400026925,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.288536,0.434873,0.663495,0.26904
PGSC0003DMG400000577,PGSC0003DMG400026924,gbM,unM,wgd,Different,gbM-unM,0.0768449,0.668005,0.115036,1.65197e-28
PGSC0003DMG400000582,PGSC0003DMG401026923,unM,teM,wgd,Different,unM-teM,0.108447,1.42523,0.0760906,2.82015e-44
PGSC0003DMG400000597,PGSC0003DMG400033078,unM,unM,wgd,Same,unM-unM,0.135466,1.91743,0.0706497,4.92765e-70
PGSC0003DMG400000607,PGSC0003DMG400036905,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.343215,1.17237,0.292752,1.21165e-05
PGSC0003DMG400000608,PGSC0003DMG400028541,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.217899,0.998626,0.218199,8.67706e-08
PGSC0003DMG400000614,PGSC0003DMG400028539,gbM,gbM,wgd,Same,gbM-gbM,0.0934605,0.989154,0.0944853,1.05813e-80
PGSC0003DMG400000615,PGSC0003DMG400028538,unM,unM,wgd,Same,unM-unM,0.326542,3.15975,0.103344,2.59718e-07
PGSC0003DMG400000618,PGSC0003DMG400028535,unM,teM,wgd,Different,unM-teM,0.378891,2.21352,0.171171,8.82176e-15
PGSC0003DMG400000623,PGSC0003DMG402028532,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.209514,0.788213,0.265809,3.48906e-12
PGSC0003DMG400000635,PGSC0003DMG400028511,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0378386,0.408298,0.092674,4.55874e-13
PGSC0003DMG400000640,PGSC0003DMG400028510,unM,unM,wgd,Same,unM-unM,0.179751,1.15632,0.155451,7.43344e-25
PGSC0003DMG400000647,PGSC0003DMG400044407,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.690409,2.44308,0.282598,4.64349e-09
PGSC0003DMG400000662,PGSC0003DMG400013901,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.152628,0.851546,0.179237,5.8129e-17
PGSC0003DMG400000664,PGSC0003DMG400013900,gbM,gbM,wgd,Same,gbM-gbM,0.216402,1.69522,0.127654,1.01316e-55
PGSC0003DMG400000665,PGSC0003DMG400013899,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0567287,0.394621,0.143755,1.31619e-05
PGSC0003DMG400000681,PGSC0003DMG401013892,unM,unM,wgd,Same,unM-unM,0.225068,1.63149,0.137952,4.60534e-17
PGSC0003DMG400000697,PGSC0003DMG400028838,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.364376,1.92655,0.189134,5.55631e-08
PGSC0003DMG400000703,PGSC0003DMG400017779,teM,teM,wgd,Same,teM-teM,0.43792,4.42059,0.0990637,1.20475e-114
PGSC0003DMG400000707,PGSC0003DMG400003596,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.411829,3.52893,0.116701,1.24963e-20
PGSC0003DMG400000710,PGSC0003DMG400003509,unM,unM,wgd,Same,unM-unM,0.34812,3.96615,0.0877728,7.71636e-38
PGSC0003DMG400000711,PGSC0003DMG400015482,unM,unM,wgd,Same,unM-unM,0.425467,3.90875,0.10885,9.40086e-37
PGSC0003DMG400000714,PGSC0003DMG400007729,gbM,gbM,wgd,Same,gbM-gbM,0.351166,0.81924,0.428649,5.22335e-05
PGSC0003DMG400000715,PGSC0003DMG400016903,unM,teM,wgd,Different,unM-teM,0.52777,1.76634,0.298793,5.49845e-07
PGSC0003DMG400000725,PGSC0003DMG400015456,gbM,gbM,wgd,Same,gbM-gbM,0.273825,3.94848,0.0693496,2.33336e-47
PGSC0003DMG400000728,PGSC0003DMG400015458,gbM,gbM,wgd,Same,gbM-gbM,0.391712,4.76402,0.082223,2.75232e-97
PGSC0003DMG400000733,PGSC0003DMG400003603,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.293309,1.85844,0.157826,1.63642e-30
PGSC0003DMG400000738,PGSC0003DMG400016909,gbM,gbM,wgd,Same,gbM-gbM,0.0800185,0.628848,0.127246,7.69308e-48
PGSC0003DMG400000754,PGSC0003DMG400010059,gbM,gbM,wgd,Same,gbM-gbM,0.0620206,0.831938,0.0745495,1.87794e-61
PGSC0003DMG400000761,PGSC0003DMG400010025,gbM,unM,wgd,Different,gbM-unM,0.0907742,0.699321,0.129803,1.677e-46
PGSC0003DMG400000766,PGSC0003DMG400010022,unM,unM,wgd,Same,unM-unM,0.146035,1.10463,0.132203,4.10779e-38
PGSC0003DMG400000767,PGSC0003DMG400010021,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0734925,0.692332,0.106152,2.02535e-28
PGSC0003DMG400000819,PGSC0003DMG400004056,gbM,gbM,wgd,Same,gbM-gbM,0.335579,4.19604,0.0799752,3.75431e-79
PGSC0003DMG400000856,PGSC0003DMG400017625,gbM,gbM,wgd,Same,gbM-gbM,0.0303524,0.591495,0.0513148,1.42575e-58
PGSC0003DMG400000862,PGSC0003DMG400025616,gbM,gbM,wgd,Same,gbM-gbM,0.05774,0.54788,0.105388,4.41926e-22
PGSC0003DMG400000872,PGSC0003DMG400019370,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.236365,4.11816,0.0573959,4.73933e-63
PGSC0003DMG400000872,PGSC0003DMG400025613,gbM,gbM,wgd,Same,gbM-gbM,0.0757005,0.862235,0.0877957,3.8444e-49
PGSC0003DMG400000873,PGSC0003DMG400042800,teM,teM,wgd,Same,teM-teM,0.137666,0.723318,0.190325,1.40223e-10
PGSC0003DMG400000873,PGSC0003DMG400045185,teM,teM,wgd,Same,teM-teM,0.593324,3.48442,0.170279,2.63355e-19
PGSC0003DMG400000887,PGSC0003DMG400026079,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.194309,2.78161,0.0698551,7.57179e-35
PGSC0003DMG400000932,PGSC0003DMG400028815,gbM,gbM,wgd,Same,gbM-gbM,0.175745,0.572085,0.307202,6.45999e-10
PGSC0003DMG400000933,PGSC0003DMG401028829,unM,teM,wgd,Different,unM-teM,0.228431,1.09417,0.208771,1.01532e-23
PGSC0003DMG400001032,PGSC0003DMG400014428,gbM,gbM,wgd,Same,gbM-gbM,0.145411,1.95675,0.0743127,8.03418e-81
PGSC0003DMG400001042,PGSC0003DMG400014398,gbM,gbM,wgd,Same,gbM-gbM,0.09747,0.704472,0.138359,8.3705e-32
PGSC0003DMG400001042,PGSC0003DMG400025622,gbM,gbM,wgd,Same,gbM-gbM,0.116771,0.771804,0.151297,4.30635e-27
PGSC0003DMG400001055,PGSC0003DMG400042457,teM,teM,wgd,Same,teM-teM,0.28967,1.32494,0.218629,3.77623e-05
PGSC0003DMG400001137,PGSC0003DMG400033607,unM,unM,wgd,Same,unM-unM,0.190252,1.53408,0.124017,8.19093e-19
PGSC0003DMG400001138,PGSC0003DMG400044005,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.0882316,0.106534,0.828205,0.661763
PGSC0003DMG400001155,PGSC0003DMG400017515,gbM,gbM,wgd,Same,gbM-gbM,0.0993212,0.663768,0.149632,5.8684e-32
PGSC0003DMG400001158,PGSC0003DMG400017534,gbM,unM,wgd,Different,gbM-unM,0.119932,3.66588,0.0327158,5.65434e-73
PGSC0003DMG400001161,PGSC0003DMG400017535,unM,unM,wgd,Same,unM-unM,0.124272,1.43073,0.0868591,8.57403e-73
PGSC0003DMG400001171,PGSC0003DMG400040069,teM,teM,wgd,Same,teM-teM,0.604079,3.25671,0.185487,2.51286e-08
PGSC0003DMG400001181,PGSC0003DMG400010090,unM,unM,wgd,Same,unM-unM,0.250846,0.957692,0.261927,3.34781e-15
PGSC0003DMG400001183,PGSC0003DMG400010088,unM,unM,wgd,Same,unM-unM,0.0685163,3.81336,0.0179674,9.38649e-82
PGSC0003DMG400001215,PGSC0003DMG400020295,teM,teM,wgd,Same,teM-teM,0.436549,0.844199,0.517116,0.0192607
PGSC0003DMG400001221,PGSC0003DMG400006620,unM,teM,wgd,Different,unM-teM,0.203937,1.27868,0.15949,1.40751e-13
PGSC0003DMG400001272,PGSC0003DMG400025585,gbM,gbM,wgd,Same,gbM-gbM,0.00972093,1.54284,0.00630066,5.79665e-60
PGSC0003DMG400001294,PGSC0003DMG400037258,gbM,teM,wgd,Different,gbM-teM,0.358155,1.70886,0.209588,5.76166e-13
PGSC0003DMG400001296,PGSC0003DMG402024469,gbM,unM,wgd,Different,gbM-unM,0.513518,4.12444,0.124506,6.33806e-29
PGSC0003DMG400001301,PGSC0003DMG400022632,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.287422,4.38053,0.0656136,5.95639e-130
PGSC0003DMG400001302,PGSC0003DMG400022628,gbM,gbM,wgd,Same,gbM-gbM,0.341691,4.31652,0.0791589,6.06109e-76
PGSC0003DMG400001315,PGSC0003DMG400017629,gbM,gbM,wgd,Same,gbM-gbM,0.574892,2.37671,0.241885,3.08425e-29
PGSC0003DMG400001330,PGSC0003DMG400018408,gbM,gbM,wgd,Same,gbM-gbM,0.486408,4.16015,0.116921,1.19519e-41
PGSC0003DMG400001335,PGSC0003DMG400018409,gbM,gbM,wgd,Same,gbM-gbM,0.272983,4.39627,0.0620943,4.69099e-101
PGSC0003DMG400001338,PGSC0003DMG400019523,unM,unM,wgd,Same,unM-unM,0.318552,3.78221,0.0842237,1.94978e-58
PGSC0003DMG400001339,PGSC0003DMG400018412,teM,teM,wgd,Same,teM-teM,0.396451,3.95243,0.100306,5.39825e-37
PGSC0003DMG400001344,PGSC0003DMG400028388,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.270283,2.81051,0.0961687,9.38323e-14
PGSC0003DMG400001351,PGSC0003DMG400028383,gbM,gbM,wgd,Same,gbM-gbM,0.319296,3.88426,0.0822025,3.3337e-39
PGSC0003DMG400001355,PGSC0003DMG400028380,gbM,gbM,wgd,Same,gbM-gbM,0.17477,2.65442,0.0658412,8.67535e-96
PGSC0003DMG400001362,PGSC0003DMG400026568,unM,teM,wgd,Different,unM-teM,0.354387,2.13072,0.166323,9.70597e-18
PGSC0003DMG400001363,PGSC0003DMG401028367,gbM,teM,wgd,Different,gbM-teM,0.248384,3.90816,0.0635553,8.70507e-69
PGSC0003DMG400001364,PGSC0003DMG400024631,gbM,gbM,wgd,Same,gbM-gbM,0.30159,2.32527,0.129701,7.38029e-15
PGSC0003DMG400001371,PGSC0003DMG400024628,gbM,gbM,wgd,Same,gbM-gbM,0.225555,4.20856,0.0535943,3.43279e-80
PGSC0003DMG400001375,PGSC0003DMG400026564,unM,teM,wgd,Different,unM-teM,0.0400668,1.19512,0.0335254,1.79113e-64
PGSC0003DMG400001377,PGSC0003DMG400024626,unM,unM,wgd,Same,unM-unM,0.247306,3.72116,0.0664593,3.75299e-37
PGSC0003DMG400001386,PGSC0003DMG400024614,unM,unM,wgd,Same,unM-unM,0.628156,1.42569,0.440596,8.68223e-10
PGSC0003DMG400001386,PGSC0003DMG400026558,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.335181,1.53757,0.217994,2.57612e-15
PGSC0003DMG400001396,PGSC0003DMG400022608,unM,unM,wgd,Same,unM-unM,0.280246,4.04649,0.0692567,2.19744e-64
PGSC0003DMG400001402,PGSC0003DMG400024465,gbM,gbM,wgd,Same,gbM-gbM,0.776142,4.31346,0.179935,9.83252e-22
PGSC0003DMG400001422,PGSC0003DMG400006892,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.245692,0.828341,0.296608,1.7832e-21
PGSC0003DMG400001426,PGSC0003DMG400019507,unM,unM,wgd,Same,unM-unM,0.138223,3.624,0.0381411,3.65037e-47
PGSC0003DMG400001432,PGSC0003DMG400028343,gbM,gbM,wgd,Same,gbM-gbM,0.216868,2.24214,0.0967236,9.72619e-207
PGSC0003DMG400001433,PGSC0003DMG400024559,gbM,gbM,wgd,Same,gbM-gbM,0.324726,2.19727,0.147786,4.08605e-67
PGSC0003DMG400001448,PGSC0003DMG400036966,gbM,gbM,wgd,Same,gbM-gbM,0.0640588,4.87462,0.0131413,2.12266e-137
PGSC0003DMG400001453,PGSC0003DMG400025154,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.209885,0.5671,0.370101,1.74381e-06
PGSC0003DMG400001454,PGSC0003DMG400024539,gbM,unM,wgd,Different,gbM-unM,0.446052,1.90902,0.233655,1.22097e-40
PGSC0003DMG400001462,PGSC0003DMG400024535,gbM,gbM,wgd,Same,gbM-gbM,0.555825,2.62655,0.211618,5.97343e-55
PGSC0003DMG400001465,PGSC0003DMG400024530,gbM,gbM,wgd,Same,gbM-gbM,0.13939,1.92733,0.0723228,2.79127e-76
PGSC0003DMG400001510,PGSC0003DMG400009990,gbM,gbM,wgd,Same,gbM-gbM,0.299828,4.20629,0.071281,1.14021e-56
PGSC0003DMG400001510,PGSC0003DMG400023163,gbM,teM,wgd,Different,gbM-teM,0.107909,0.751951,0.143505,8.20839e-29
PGSC0003DMG400001515,PGSC0003DMG400018682,gbM,gbM,wgd,Same,gbM-gbM,0.201611,0.787269,0.256089,1.28707e-13
PGSC0003DMG400001523,PGSC0003DMG400018674,gbM,gbM,wgd,Same,gbM-gbM,0.132176,0.747884,0.176733,2.0526e-30
PGSC0003DMG400001532,PGSC0003DMG400018676,unM,teM,wgd,Different,unM-teM,0.618491,1.89644,0.326132,1.55006e-10
PGSC0003DMG400001533,PGSC0003DMG400009971,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.653166,2.48901,0.26242,9.66257e-06
PGSC0003DMG400001556,PGSC0003DMG400027160,gbM,teM,wgd,Different,gbM-teM,0.616201,4.25574,0.144793,1.76475e-35
