Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification
Phvul.002G159100,unM,Phvul.002G292100,unM,wgd,Same,unM-unM
Phvul.002G159400,unM,Phvul.002G292200,unM,wgd,Same,unM-unM
Phvul.002G159500,unM,Phvul.002G292400,unM,wgd,Same,unM-unM
Phvul.002G159600,unM,Phvul.002G292500,unM,wgd,Same,unM-unM
Phvul.002G159700,unM,Phvul.002G292600,unM,wgd,Same,unM-unM
Phvul.002G159800,unM,Phvul.002G293000,unM,wgd,Same,unM-unM
Phvul.002G160600,unM,Phvul.002G293600,unM,wgd,Same,unM-unM
Phvul.002G160700,unM,Phvul.002G293700,unM,wgd,Same,unM-unM
Phvul.002G160800,unM,Phvul.002G293800,unM,wgd,Same,unM-unM
Phvul.002G160900,unM,Phvul.002G293900,unM,wgd,Same,unM-unM
Phvul.002G161000,unM,Phvul.002G294200,unM,wgd,Same,unM-unM
Phvul.002G161200,unM,Phvul.002G294500,unM,wgd,Same,unM-unM
Phvul.002G161400,unM,Phvul.002G294600,unM,wgd,Same,unM-unM
Phvul.002G162400,unM,Phvul.002G295600,unM,wgd,Same,unM-unM
Phvul.002G162500,unM,Phvul.002G295700,unM,wgd,Same,unM-unM
Phvul.002G162600,unM,Phvul.002G296000,unM,wgd,Same,unM-unM
Phvul.002G162800,unM,Phvul.002G296004,unM,wgd,Same,unM-unM
Phvul.002G163200,unM,Phvul.002G296900,unM,wgd,Same,unM-unM
Phvul.002G163400,unM,Phvul.002G297100,unM,wgd,Same,unM-unM
Phvul.002G164000,unM,Phvul.002G297800,unM,wgd,Same,unM-unM
Phvul.002G164300,unM,Phvul.002G298100,unM,wgd,Same,unM-unM
Phvul.002G164400,unM,Phvul.002G298200,unM,wgd,Same,unM-unM
Phvul.002G164700,unM,Phvul.002G298500,unM,wgd,Same,unM-unM
Phvul.002G164900,unM,Phvul.002G298800,unM,wgd,Same,unM-unM
Phvul.002G165000,unM,Phvul.002G298900,unM,wgd,Same,unM-unM
Phvul.002G165100,unM,Phvul.002G299000,unM,wgd,Same,unM-unM
Phvul.002G182000,unM,Phvul.003G014400,unM,wgd,Same,unM-unM
Phvul.002G182100,unM,Phvul.003G014500,unM,wgd,Same,unM-unM
Phvul.002G182200,unM,Phvul.003G014700,unM,wgd,Same,unM-unM
Phvul.002G182400,unM,Phvul.003G014800,unM,wgd,Same,unM-unM
Phvul.002G321700,unM,Phvul.003G018000,unM,wgd,Same,unM-unM
Phvul.002G321500,Unclassified,Phvul.003G018100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Phvul.002G321400,unM,Phvul.003G018300,unM,wgd,Same,unM-unM
Phvul.002G320800,unM,Phvul.003G019600,unM,wgd,Same,unM-unM
Phvul.002G320000,unM,Phvul.003G020400,unM,wgd,Same,unM-unM
Phvul.002G319600,unM,Phvul.003G021000,unM,wgd,Same,unM-unM
Phvul.002G318700,unM,Phvul.003G021400,unM,wgd,Same,unM-unM
Phvul.002G102200,unM,Phvul.003G042900,unM,wgd,Same,unM-unM
Phvul.002G102500,unM,Phvul.003G043200,unM,wgd,Same,unM-unM
Phvul.002G102600,unM,Phvul.003G043400,unM,wgd,Same,unM-unM
Phvul.002G102900,unM,Phvul.003G043700,unM,wgd,Same,unM-unM
Phvul.002G071500,unM,Phvul.003G052000,unM,wgd,Same,unM-unM
Phvul.002G072100,unM,Phvul.003G052500,unM,wgd,Same,unM-unM
Phvul.002G072300,unM,Phvul.003G052900,unM,wgd,Same,unM-unM
Phvul.002G072500,unM,Phvul.003G053100,unM,wgd,Same,unM-unM
Phvul.002G072700,unM,Phvul.003G053400,unM,wgd,Same,unM-unM
Phvul.002G074100,unM,Phvul.003G054500,unM,wgd,Same,unM-unM
Phvul.002G074400,unM,Phvul.003G054700,unM,wgd,Same,unM-unM
Phvul.002G074800,unM,Phvul.003G054801,unM,wgd,Same,unM-unM
Phvul.002G076600,unM,Phvul.003G055800,unM,wgd,Same,unM-unM
Phvul.002G076900,unM,Phvul.003G056000,unM,wgd,Same,unM-unM
Phvul.002G077100,unM,Phvul.003G056100,unM,wgd,Same,unM-unM
Phvul.002G077200,unM,Phvul.003G056200,unM,wgd,Same,unM-unM
Phvul.002G077600,unM,Phvul.003G056300,unM,wgd,Same,unM-unM
Phvul.002G077800,gbM,Phvul.003G056400,gbM,wgd,Same,gbM-gbM
Phvul.002G069700,unM,Phvul.003G061800,unM,wgd,Same,unM-unM
Phvul.002G064900,unM,Phvul.003G062200,unM,wgd,Same,unM-unM
Phvul.002G064500,unM,Phvul.003G062300,unM,wgd,Same,unM-unM
Phvul.002G064300,unM,Phvul.003G062400,unM,wgd,Same,unM-unM
Phvul.002G064100,unM,Phvul.003G062500,unM,wgd,Same,unM-unM
Phvul.002G063700,unM,Phvul.003G062600,unM,wgd,Same,unM-unM
Phvul.002G063600,unM,Phvul.003G062700,unM,wgd,Same,unM-unM
Phvul.002G063400,unM,Phvul.003G063100,unM,wgd,Same,unM-unM
Phvul.002G086700,unM,Phvul.003G066800,unM,wgd,Same,unM-unM
Phvul.002G088200,unM,Phvul.003G067300,unM,wgd,Same,unM-unM
Phvul.002G088400,unM,Phvul.003G067500,unM,wgd,Same,unM-unM
Phvul.002G088600,unM,Phvul.003G067700,unM,wgd,Same,unM-unM
Phvul.002G089100,unM,Phvul.003G067900,unM,wgd,Same,unM-unM
Phvul.002G089300,unM,Phvul.003G068400,unM,wgd,Same,unM-unM
Phvul.002G089700,unM,Phvul.003G068700,unM,wgd,Same,unM-unM
Phvul.002G089800,unM,Phvul.003G068800,unM,wgd,Same,unM-unM
Phvul.002G065800,unM,Phvul.003G069100,unM,wgd,Same,unM-unM
Phvul.002G067214,unM,Phvul.003G069900,unM,wgd,Same,unM-unM
Phvul.002G067200,unM,Phvul.003G070300,unM,wgd,Same,unM-unM
Phvul.002G067700,unM,Phvul.003G070400,unM,wgd,Same,unM-unM
Phvul.002G068200,unM,Phvul.003G070700,unM,wgd,Same,unM-unM
Phvul.002G068300,unM,Phvul.003G070800,unM,wgd,Same,unM-unM
Phvul.002G080800,unM,Phvul.003G071100,unM,wgd,Same,unM-unM
Phvul.002G079700,unM,Phvul.003G071800,unM,wgd,Same,unM-unM
Phvul.002G079600,unM,Phvul.003G071900,unM,wgd,Same,unM-unM
Phvul.002G079400,unM,Phvul.003G072000,unM,wgd,Same,unM-unM
Phvul.002G078600,unM,Phvul.003G072800,unM,wgd,Same,unM-unM
Phvul.002G078300,unM,Phvul.003G072900,unM,wgd,Same,unM-unM
Phvul.001G202900,unM,Phvul.003G101200,unM,wgd,Same,unM-unM
Phvul.001G203200,unM,Phvul.003G102000,unM,wgd,Same,unM-unM
Phvul.001G204800,unM,Phvul.003G104100,unM,wgd,Same,unM-unM
Phvul.001G205300,unM,Phvul.003G104900,unM,wgd,Same,unM-unM
Phvul.001G205701,unM,Phvul.003G105300,unM,wgd,Same,unM-unM
Phvul.001G214500,Unclassified,Phvul.003G116400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Phvul.001G216900,unM,Phvul.003G121200,unM,wgd,Same,unM-unM
Phvul.003G037600,unM,Phvul.003G181900,unM,wgd,Same,unM-unM
Phvul.003G038900,unM,Phvul.003G182600,unM,wgd,Same,unM-unM
Phvul.003G039200,unM,Phvul.003G182700,unM,wgd,Same,unM-unM
Phvul.003G039300,unM,Phvul.003G182800,unM,wgd,Same,unM-unM
Phvul.003G041200,unM,Phvul.003G183100,unM,wgd,Same,unM-unM
Phvul.002G084700,unM,Phvul.003G189800,unM,wgd,Same,unM-unM
Phvul.002G086600,unM,Phvul.003G190900,unM,wgd,Same,unM-unM
Phvul.003G067900,unM,Phvul.003G191400,unM,wgd,Same,unM-unM
Phvul.003G069900,unM,Phvul.003G192800,unM,wgd,Same,unM-unM
Phvul.003G072800,unM,Phvul.003G195700,unM,wgd,Same,unM-unM
Phvul.002G076200,unM,Phvul.003G196900,unM,wgd,Same,unM-unM
Phvul.003G055500,unM,Phvul.003G197400,unM,wgd,Same,unM-unM
Phvul.003G054500,unM,Phvul.003G197800,unM,wgd,Same,unM-unM
Phvul.002G072950,unM,Phvul.003G198100,unM,wgd,Same,unM-unM
Phvul.002G072400,unM,Phvul.003G198800,unM,wgd,Same,unM-unM
Phvul.003G052500,unM,Phvul.003G199100,unM,wgd,Same,unM-unM
Phvul.002G072000,unM,Phvul.003G199200,unM,wgd,Same,unM-unM
Phvul.002G155000,unM,Phvul.003G211600,unM,wgd,Same,unM-unM
Phvul.002G154900,unM,Phvul.003G211800,unM,wgd,Same,unM-unM
Phvul.002G154600,unM,Phvul.003G212600,unM,wgd,Same,unM-unM
Phvul.002G154000,unM,Phvul.003G212700,unM,wgd,Same,unM-unM
Phvul.002G153900,unM,Phvul.003G212800,unM,wgd,Same,unM-unM
Phvul.002G153600,unM,Phvul.003G213200,unM,wgd,Same,unM-unM
Phvul.002G153500,unM,Phvul.003G213400,unM,wgd,Same,unM-unM
Phvul.002G153300,unM,Phvul.003G213500,unM,wgd,Same,unM-unM
Phvul.002G153000,unM,Phvul.003G213700,unM,wgd,Same,unM-unM
Phvul.002G152800,unM,Phvul.003G213900,unM,wgd,Same,unM-unM
Phvul.002G152400,unM,Phvul.003G214100,unM,wgd,Same,unM-unM
Phvul.002G151200,unM,Phvul.003G215700,unM,wgd,Same,unM-unM
Phvul.002G151300,unM,Phvul.003G216100,unM,wgd,Same,unM-unM
Phvul.002G151600,unM,Phvul.003G216200,unM,wgd,Same,unM-unM
Phvul.002G152000,unM,Phvul.003G216500,unM,wgd,Same,unM-unM
Phvul.002G152300,unM,Phvul.003G216700,unM,wgd,Same,unM-unM
Phvul.002G060600,unM,Phvul.003G217100,unM,wgd,Same,unM-unM
Phvul.002G060750,unM,Phvul.003G217200,unM,wgd,Same,unM-unM
Phvul.002G061000,unM,Phvul.003G217600,unM,wgd,Same,unM-unM
Phvul.002G061200,unM,Phvul.003G217900,unM,wgd,Same,unM-unM
Phvul.002G061800,unM,Phvul.003G218400,unM,wgd,Same,unM-unM
Phvul.002G061900,unM,Phvul.003G218500,unM,wgd,Same,unM-unM
Phvul.002G062000,unM,Phvul.003G219400,unM,wgd,Same,unM-unM
Phvul.002G062200,unM,Phvul.003G219600,unM,wgd,Same,unM-unM
Phvul.002G062400,unM,Phvul.003G220000,unM,wgd,Same,unM-unM
Phvul.002G062600,unM,Phvul.003G220100,unM,wgd,Same,unM-unM
Phvul.002G062900,unM,Phvul.003G220200,unM,wgd,Same,unM-unM
Phvul.002G063000,unM,Phvul.003G220400,unM,wgd,Same,unM-unM
Phvul.002G063100,unM,Phvul.003G220500,unM,wgd,Same,unM-unM
Phvul.002G058900,unM,Phvul.003G221000,unM,wgd,Same,unM-unM
Phvul.002G058800,unM,Phvul.003G221100,unM,wgd,Same,unM-unM
Phvul.002G057900,unM,Phvul.003G221400,unM,wgd,Same,unM-unM
Phvul.002G057400,unM,Phvul.003G221600,unM,wgd,Same,unM-unM
Phvul.002G057300,unM,Phvul.003G221700,unM,wgd,Same,unM-unM
Phvul.002G056900,unM,Phvul.003G222400,unM,wgd,Same,unM-unM
Phvul.002G056800,unM,Phvul.003G222600,unM,wgd,Same,unM-unM
Phvul.002G056300,unM,Phvul.003G223200,unM,wgd,Same,unM-unM
Phvul.002G055900,unM,Phvul.003G223562,unM,wgd,Same,unM-unM
Phvul.002G055800,unM,Phvul.003G223624,unM,wgd,Same,unM-unM
Phvul.002G055700,unM,Phvul.003G223686,unM,wgd,Same,unM-unM
Phvul.002G000300,unM,Phvul.003G223748,unM,wgd,Same,unM-unM
Phvul.002G000600,unM,Phvul.003G224000,unM,wgd,Same,unM-unM
Phvul.002G001400,unM,Phvul.003G224400,unM,wgd,Same,unM-unM
Phvul.002G001700,unM,Phvul.003G224600,unM,wgd,Same,unM-unM
Phvul.002G001801,unM,Phvul.003G225700,unM,wgd,Same,unM-unM
Phvul.002G002200,unM,Phvul.003G225800,unM,wgd,Same,unM-unM
Phvul.002G002500,unM,Phvul.003G226300,unM,wgd,Same,unM-unM
Phvul.002G002600,unM,Phvul.003G226700,unM,wgd,Same,unM-unM
Phvul.002G002700,unM,Phvul.003G227200,unM,wgd,Same,unM-unM
Phvul.002G003100,unM,Phvul.003G227300,unM,wgd,Same,unM-unM
Phvul.002G003500,unM,Phvul.003G227800,unM,wgd,Same,unM-unM
Phvul.002G004100,unM,Phvul.003G228000,unM,wgd,Same,unM-unM
Phvul.002G004600,unM,Phvul.003G228400,unM,wgd,Same,unM-unM
Phvul.002G004800,unM,Phvul.003G228600,unM,wgd,Same,unM-unM
Phvul.002G005300,unM,Phvul.003G228700,unM,wgd,Same,unM-unM
Phvul.002G005700,unM,Phvul.003G229000,unM,wgd,Same,unM-unM
Phvul.002G005800,unM,Phvul.003G229200,unM,wgd,Same,unM-unM
Phvul.002G006100,unM,Phvul.003G229400,unM,wgd,Same,unM-unM
Phvul.002G006400,unM,Phvul.003G229800,unM,wgd,Same,unM-unM
Phvul.002G006500,unM,Phvul.003G230100,unM,wgd,Same,unM-unM
Phvul.002G006700,Unclassified,Phvul.003G230500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Phvul.002G006900,unM,Phvul.003G230600,unM,wgd,Same,unM-unM
Phvul.002G007100,unM,Phvul.003G230700,unM,wgd,Same,unM-unM
Phvul.002G007400,unM,Phvul.003G231000,unM,wgd,Same,unM-unM
Phvul.002G007600,unM,Phvul.003G231350,unM,wgd,Same,unM-unM
Phvul.002G008300,unM,Phvul.003G231800,unM,wgd,Same,unM-unM
Phvul.002G008400,unM,Phvul.003G231900,unM,wgd,Same,unM-unM
Phvul.002G008600,unM,Phvul.003G232000,unM,wgd,Same,unM-unM
Phvul.002G008800,unM,Phvul.003G232300,unM,wgd,Same,unM-unM
Phvul.002G008900,unM,Phvul.003G232400,unM,wgd,Same,unM-unM
Phvul.001G031800,unM,Phvul.003G232500,unM,wgd,Same,unM-unM
Phvul.002G009100,unM,Phvul.003G232600,unM,wgd,Same,unM-unM
Phvul.001G030800,unM,Phvul.003G233000,unM,wgd,Same,unM-unM
Phvul.002G009200,unM,Phvul.003G233200,unM,wgd,Same,unM-unM
Phvul.002G009300,unM,Phvul.003G233400,unM,wgd,Same,unM-unM
Phvul.001G029200,unM,Phvul.003G233400,unM,wgd,Same,unM-unM
Phvul.002G009500,unM,Phvul.003G233600,unM,wgd,Same,unM-unM
Phvul.002G009700,unM,Phvul.003G233700,unM,wgd,Same,unM-unM
Phvul.002G010200,unM,Phvul.003G234400,unM,wgd,Same,unM-unM
Phvul.002G010400,unM,Phvul.003G234800,unM,wgd,Same,unM-unM
Phvul.002G010700,unM,Phvul.003G235000,unM,wgd,Same,unM-unM
Phvul.002G010900,unM,Phvul.003G235300,unM,wgd,Same,unM-unM
Phvul.002G011400,unM,Phvul.003G235500,unM,wgd,Same,unM-unM
Phvul.002G011800,unM,Phvul.003G235600,unM,wgd,Same,unM-unM
Phvul.002G012000,unM,Phvul.003G235800,unM,wgd,Same,unM-unM
Phvul.002G012200,unM,Phvul.003G236200,unM,wgd,Same,unM-unM
Phvul.002G012300,unM,Phvul.003G236500,unM,wgd,Same,unM-unM
Phvul.002G012400,unM,Phvul.003G236700,unM,wgd,Same,unM-unM
Phvul.002G012500,unM,Phvul.003G236800,unM,wgd,Same,unM-unM
Phvul.002G012600,unM,Phvul.003G236900,unM,wgd,Same,unM-unM
Phvul.002G012700,unM,Phvul.003G237100,unM,wgd,Same,unM-unM
Phvul.002G012800,unM,Phvul.003G237200,unM,wgd,Same,unM-unM
Phvul.002G013500,unM,Phvul.003G237300,unM,wgd,Same,unM-unM
Phvul.002G013600,unM,Phvul.003G237500,unM,wgd,Same,unM-unM
Phvul.002G013800,unM,Phvul.003G237900,unM,wgd,Same,unM-unM
Phvul.002G014100,unM,Phvul.003G238200,unM,wgd,Same,unM-unM
Phvul.002G014300,unM,Phvul.003G238600,unM,wgd,Same,unM-unM
Phvul.002G014400,unM,Phvul.003G238700,unM,wgd,Same,unM-unM
Phvul.002G015001,unM,Phvul.003G239600,unM,wgd,Same,unM-unM
Phvul.002G015100,unM,Phvul.003G240200,unM,wgd,Same,unM-unM
Phvul.002G015500,unM,Phvul.003G240500,unM,wgd,Same,unM-unM
Phvul.002G015800,unM,Phvul.003G240700,unM,wgd,Same,unM-unM
Phvul.002G016100,unM,Phvul.003G240900,unM,wgd,Same,unM-unM
Phvul.002G016200,unM,Phvul.003G241300,unM,wgd,Same,unM-unM
Phvul.001G024200,unM,Phvul.003G241500,unM,wgd,Same,unM-unM
Phvul.002G016300,unM,Phvul.003G241600,unM,wgd,Same,unM-unM
Phvul.002G016700,unM,Phvul.003G241700,unM,wgd,Same,unM-unM
Phvul.002G016900,unM,Phvul.003G241900,unM,wgd,Same,unM-unM
Phvul.002G017300,unM,Phvul.003G242300,unM,wgd,Same,unM-unM
Phvul.002G017500,unM,Phvul.003G242350,unM,wgd,Same,unM-unM
Phvul.002G017600,unM,Phvul.003G242900,unM,wgd,Same,unM-unM
Phvul.002G017800,unM,Phvul.003G243000,unM,wgd,Same,unM-unM
Phvul.002G018100,unM,Phvul.003G243300,unM,wgd,Same,unM-unM
Phvul.002G018300,unM,Phvul.003G243350,unM,wgd,Same,unM-unM
Phvul.002G018400,unM,Phvul.003G243400,unM,wgd,Same,unM-unM
Phvul.002G018600,unM,Phvul.003G243700,unM,wgd,Same,unM-unM
Phvul.002G018700,unM,Phvul.003G243800,unM,wgd,Same,unM-unM
Phvul.002G019050,unM,Phvul.003G244100,unM,wgd,Same,unM-unM
Phvul.002G019300,unM,Phvul.003G244275,unM,wgd,Same,unM-unM
Phvul.002G019400,unM,Phvul.003G244300,unM,wgd,Same,unM-unM
Phvul.002G019500,unM,Phvul.003G244700,unM,wgd,Same,unM-unM
Phvul.002G019900,unM,Phvul.003G245000,unM,wgd,Same,unM-unM
Phvul.002G020100,unM,Phvul.003G245200,unM,wgd,Same,unM-unM
Phvul.002G020600,unM,Phvul.003G245900,unM,wgd,Same,unM-unM
Phvul.002G021100,unM,Phvul.003G246500,unM,wgd,Same,unM-unM
Phvul.002G021400,unM,Phvul.003G246900,unM,wgd,Same,unM-unM
Phvul.002G021600,unM,Phvul.003G247000,unM,wgd,Same,unM-unM
Phvul.002G021700,unM,Phvul.003G247200,unM,wgd,Same,unM-unM
Phvul.002G021900,unM,Phvul.003G247700,unM,wgd,Same,unM-unM
Phvul.002G022000,unM,Phvul.003G247900,unM,wgd,Same,unM-unM
Phvul.002G022100,unM,Phvul.003G248025,unM,wgd,Same,unM-unM
Phvul.002G022600,unM,Phvul.003G248600,unM,wgd,Same,unM-unM
Phvul.002G023000,unM,Phvul.003G248900,unM,wgd,Same,unM-unM
Phvul.002G023200,unM,Phvul.003G249200,unM,wgd,Same,unM-unM
Phvul.002G023400,unM,Phvul.003G249300,unM,wgd,Same,unM-unM
Phvul.002G023800,unM,Phvul.003G249500,unM,wgd,Same,unM-unM
Phvul.002G023900,unM,Phvul.003G249600,unM,wgd,Same,unM-unM
Phvul.002G024000,unM,Phvul.003G249800,unM,wgd,Same,unM-unM
Phvul.002G024200,unM,Phvul.003G250000,unM,wgd,Same,unM-unM
Phvul.002G024400,unM,Phvul.003G250100,unM,wgd,Same,unM-unM
Phvul.002G024500,unM,Phvul.003G250200,unM,wgd,Same,unM-unM
Phvul.002G024800,unM,Phvul.003G250500,unM,wgd,Same,unM-unM
Phvul.002G024900,Unclassified,Phvul.003G250800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Phvul.002G025900,unM,Phvul.003G251100,unM,wgd,Same,unM-unM
Phvul.002G026000,unM,Phvul.003G251200,unM,wgd,Same,unM-unM
Phvul.002G026200,unM,Phvul.003G251300,unM,wgd,Same,unM-unM
Phvul.002G026400,unM,Phvul.003G251500,unM,wgd,Same,unM-unM
Phvul.002G027200,unM,Phvul.003G251800,unM,wgd,Same,unM-unM
Phvul.002G027500,unM,Phvul.003G252200,unM,wgd,Same,unM-unM
Phvul.002G028500,unM,Phvul.003G252500,unM,wgd,Same,unM-unM
Phvul.002G028800,unM,Phvul.003G252600,unM,wgd,Same,unM-unM
Phvul.002G029200,unM,Phvul.003G252900,unM,wgd,Same,unM-unM
Phvul.002G029400,unM,Phvul.003G253000,unM,wgd,Same,unM-unM
Phvul.002G029700,unM,Phvul.003G253100,unM,wgd,Same,unM-unM
Phvul.001G014800,unM,Phvul.003G253300,unM,wgd,Same,unM-unM
Phvul.001G014200,unM,Phvul.003G253800,unM,wgd,Same,unM-unM
Phvul.002G030800,unM,Phvul.003G253900,unM,wgd,Same,unM-unM
Phvul.002G030901,unM,Phvul.003G254000,unM,wgd,Same,unM-unM
Phvul.001G014000,Unclassified,Phvul.003G254100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Phvul.002G031000,unM,Phvul.003G254200,unM,wgd,Same,unM-unM
Phvul.002G031400,unM,Phvul.003G254600,unM,wgd,Same,unM-unM
Phvul.001G013800,unM,Phvul.003G254600,unM,wgd,Same,unM-unM
Phvul.002G031500,unM,Phvul.003G254900,unM,wgd,Same,unM-unM
Phvul.001G013500,unM,Phvul.003G254900,unM,wgd,Same,unM-unM
Phvul.001G012900,unM,Phvul.003G255200,unM,wgd,Same,unM-unM
Phvul.002G032500,unM,Phvul.003G255200,unM,wgd,Same,unM-unM
Phvul.002G033400,unM,Phvul.003G255500,unM,wgd,Same,unM-unM
Phvul.002G033700,unM,Phvul.003G255700,unM,wgd,Same,unM-unM
Phvul.001G012300,unM,Phvul.003G255801,unM,wgd,Same,unM-unM
Phvul.002G165900,teM,Phvul.003G256732,teM,wgd,Same,teM-teM
Phvul.002G166200,unM,Phvul.003G257000,unM,wgd,Same,unM-unM
Phvul.002G166300,unM,Phvul.003G257400,unM,wgd,Same,unM-unM
Phvul.002G166600,unM,Phvul.003G258000,unM,wgd,Same,unM-unM
Phvul.002G166700,unM,Phvul.003G258100,unM,wgd,Same,unM-unM
Phvul.002G167200,unM,Phvul.003G258300,unM,wgd,Same,unM-unM
Phvul.002G167400,unM,Phvul.003G258400,unM,wgd,Same,unM-unM
