,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
38,LOC103926644,wgd,Unclassified,LOC103966649,0.00512336,0.172538,0.0296941,3.27183e-10
39,LOC103926645,wgd,Unclassified,LOC103948892,0.201914,3.41487,0.0591279,8.1502e-27
40,LOC103926646,wgd,Unclassified,LOC103966655,0.0386313,0.102477,0.376975,2.39184e-07
41,LOC103926648,wgd,gbM,LOC103966653,0.0248327,0.142279,0.174535,1.06845e-08
42,LOC103926650,wgd,gbM,LOC103966652,0.0748896,0.142788,0.524482,0.1047
43,LOC103926651,wgd,Unmethylated,LOC103966651,0.037143,0.141943,0.261675,0.0548094
44,LOC103926652,wgd,Unclassified,LOC103966656,NA,0.184952,-6.00276e-15,NA
45,LOC103926653,wgd,gbM,LOC103934392,0.657779,2.28915,0.287346,6.57432e-34
46,LOC103926654,wgd,Unmethylated,LOC103966658,0.0434529,0.141625,0.306817,0.00011723
47,LOC103926655,wgd,Unmethylated,LOC103934350,0.222019,2.27161,0.0977364,5.64326e-25
48,LOC103926656,wgd,Unclassified,LOC103966661,0.0293446,0.147159,0.199408,4.37862e-10
49,LOC103926658,wgd,Unmethylated,LOC103927635,0.144369,0.255444,0.565168,0.0461483
50,LOC103926659,wgd,Unmethylated,LOC103948907,0.401606,2.35355,0.170638,2.88019e-38
51,LOC103926661,wgd,Unmethylated,LOC103966674,0.0978836,0.279592,0.350095,0.000219543
52,LOC103926662,wgd,gbM,LOC103966646,0.0766932,0.16447,0.466305,2.44855e-05
53,LOC103926663,wgd,Unclassified,LOC103949000,0.795361,3.74776,0.212223,2.46362e-23
54,LOC103926691,wgd,NA,LOC103927654,0.211323,0.682614,0.309579,6.65963e-17
55,LOC103926704,wgd,Unclassified,LOC103932874,0.0214294,0.200353,0.106958,7.83566e-24
56,LOC103926705,wgd,gbM,LOC103932877,0.029565,0.148428,0.199187,3.739e-08
57,LOC103926706,wgd,gbM,LOC103933526,0.00442446,0.0159176,0.27796,0.00765175
58,LOC103926707,wgd,Unmethylated,LOC103932880,0.0195799,0.360799,0.0542681,2.15798e-35
59,LOC103926714,wgd,teM,LOC103948287,0.6898,3.29517,0.209337,2.6469e-08
60,LOC103926720,wgd,Unclassified,LOC103933530,0.0207677,0.0288096,0.720861,0.469689
61,LOC103926730,wgd,teM,LOC103950063,0.0344406,0.208427,0.165241,3.39406e-20
62,LOC103926732,wgd,gbM,LOC103950066,0.0361075,0.189602,0.190439,1.53708e-07
63,LOC103926734,wgd,Unmethylated,LOC103950064,0.0611242,0.180581,0.338486,3.6635e-07
64,LOC103926735,wgd,Unclassified,LOC103949870,0.232168,2.29717,0.101067,1.874e-35
65,LOC103926736,wgd,gbM,LOC103950073,0.0267835,0.151329,0.176989,4.05255e-47
66,LOC103926743,wgd,Unmethylated,LOC103948803,0.452011,1.39904,0.323086,5.25208e-21
67,LOC103926753,wgd,Unclassified,LOC103948784,0.0152381,0.273065,0.0558038,2.17106e-34
68,LOC103926773,wgd,Unmethylated,LOC103948143,0.447475,4.44075,0.100766,2.56553e-49
69,LOC103926777,wgd,Unmethylated,LOC103950111,0.602086,4.30596,0.139826,7.31426e-30
70,LOC103926778,wgd,Unclassified,LOC103952939,0.0294319,0.212926,0.138226,8.95709e-05
71,LOC103926779,wgd,Unmethylated,LOC103952941,0.0395672,0.159918,0.247423,3.27879e-05
72,LOC103926780,wgd,Unclassified,LOC103949811,0.274405,2.21841,0.123695,3.03253e-38
73,LOC103926781,wgd,Unclassified,LOC103952944,0.071941,0.258007,0.278833,3.17038e-08
74,LOC103926785,wgd,Unclassified,LOC103952948,0.0549534,0.126792,0.433412,8.51761e-06
75,LOC103926786,wgd,gbM,LOC103952947,0.0825855,0.168997,0.488681,0.00785899
76,LOC103926787,wgd,Unclassified,LOC103952946,0.0119767,0.159962,0.0748721,3.73393e-20
77,LOC103926788,wgd,gbM,LOC103952945,0.0381135,0.145852,0.261317,1.98918e-11
78,LOC103926792,wgd,NA,LOC103947944,0.105462,0.235033,0.44871,0.000932419
79,LOC103926804,wgd,Unmethylated,LOC103966860,0.348809,0.592,0.589204,0.00664618
80,LOC103926807,wgd,Unclassified,LOC103966846,0.0511298,0.152589,0.335082,2.74809e-07
81,LOC103926808,wgd,gbM,LOC103966845,0.028971,0.106036,0.273219,3.14745e-06
82,LOC103926809,wgd,NA,LOC103932623,0.0046961,0.00480013,0.978328,0.578326
83,LOC103926810,wgd,Unmethylated,LOC103932619,0.00217155,0.0129125,0.168174,0.010521
84,LOC103926811,wgd,NA,LOC103947939,0.040618,0.146086,0.278041,3.41951e-07
85,LOC103926812,wgd,NA,LOC103932618,0.00442286,0.0109289,0.404692,0.323355
86,LOC103926813,wgd,Unclassified,LOC103932617,0.00931502,0.0499889,0.186342,0.00131059
87,LOC103926814,wgd,Unmethylated,LOC103932616,0.00154362,0.0143952,0.107232,0.00368666
88,LOC103926815,wgd,NA,LOC103932615,0.00499509,0.0146608,0.340711,0.0849507
89,LOC103926816,wgd,NA,LOC103932614,0.00177514,0.0185568,0.0956595,0.0349837
90,LOC103926817,wgd,Unclassified,LOC103932613,0.00465968,0.0163348,0.285262,0.00152796
91,LOC103926819,wgd,gbM,LOC103941176,0.00454814,0.104382,0.0435722,1.56164e-21
92,LOC103926822,wgd,Unclassified,LOC103941175,0.0195909,0.174248,0.112431,3.01558e-15
93,LOC103926823,wgd,Unclassified,LOC103941173,0.0724916,0.234968,0.308517,7.14193e-15
94,LOC103926824,wgd,gbM,LOC103941174,0.0110677,0.164896,0.0671193,1.66237e-43
95,LOC103926825,wgd,Unclassified,LOC103941178,0.0964158,0.357145,0.269963,6.75259e-06
96,LOC103926828,wgd,Unmethylated,LOC103931734,0.0196193,0.0989522,0.198271,0.0297649
97,LOC103926829,wgd,gbM,LOC103931735,0.023238,0.112693,0.206207,2.18229e-14
98,LOC103926830,wgd,Unmethylated,LOC103931738,0.0451384,0.198919,0.226918,5.48131e-18
99,LOC103926831,wgd,Unclassified,LOC103931737,0.0313307,0.184443,0.169867,1.39034e-10
100,LOC103926832,wgd,Unmethylated,LOC103931736,0.0714097,0.177399,0.402538,8.00447e-13
101,LOC103926833,wgd,Unmethylated,LOC103931741,0.031222,0.185198,0.168588,7.43187e-19
102,LOC103926835,wgd,Unmethylated,LOC103931740,0.0496053,0.337302,0.147065,3.64056e-19
103,LOC103926836,wgd,Unmethylated,LOC103947987,0.0433985,0.159937,0.271348,3.26155e-08
104,LOC103926837,wgd,Unmethylated,LOC103931742,0.0160707,0.139617,0.115106,9.26255e-14
105,LOC103926857,wgd,Unclassified,LOC103949954,0.0603667,0.237544,0.254129,8.67973e-11
106,LOC103926858,wgd,teM,LOC103949955,0.359619,4.72596,0.0760944,3.97879e-116
107,LOC103926859,wgd,Unclassified,LOC103949957,0.0339129,0.165956,0.204349,1.53945e-12
108,LOC103926860,wgd,Unclassified,LOC103934898,0.0985137,0.283961,0.346927,1.49781e-05
109,LOC103926861,wgd,gbM,LOC103949958,0.0358475,0.162536,0.220551,1.18496e-08
110,LOC103926865,wgd,Unclassified,LOC103934880,0.0421863,0.213263,0.197814,3.89484e-12
111,LOC103926866,wgd,gbM,LOC103934879,0.0549685,0.170848,0.321739,6.61129e-09
112,LOC103926867,wgd,Unclassified,LOC103934874,0.0196527,0.165775,0.11855,4.35762e-06
113,LOC103926868,wgd,gbM,LOC103934873,0.0452736,0.154075,0.29384,7.68553e-09
114,LOC103926870,wgd,Unclassified,LOC103934872,0.00197265,0.179381,0.010997,9.22901e-34
115,LOC103926871,wgd,Unmethylated,LOC103934871,0.0547844,0.150212,0.364715,4.87913e-07
116,LOC103926873,wgd,gbM,LOC103934870,0.0135593,0.215105,0.0630356,1.73639e-14
117,LOC103926881,wgd,Unclassified,LOC103932108,0.0202792,0.0876637,0.231329,2.37199e-06
118,LOC103926883,wgd,Unclassified,LOC103932119,0.0257602,0.221939,0.116069,1.04832e-09
119,LOC103926884,wgd,Unclassified,LOC103932188,0.462259,4.24303,0.108946,2.3634e-36
120,LOC103926885,wgd,gbM,LOC103932136,0.0563862,0.189473,0.297595,0.000314344
121,LOC103926888,wgd,Unmethylated,LOC103952605,0.687365,3.21834,0.213577,0
122,LOC103926889,wgd,Unmethylated,LOC103932207,0.00607022,0.196673,0.0308646,3.44541e-58
123,LOC103926890,wgd,NA,LOC103932217,0.0248317,0.166133,0.149469,4.98976e-19
124,LOC103926892,wgd,NA,LOC103934293,0.0260335,0.0491316,0.529872,0.0726247
125,LOC103926893,wgd,NA,LOC103934269,0.00520877,0.00924618,0.563343,0.514146
126,LOC103926894,wgd,NA,LOC103932247,0.00289655,0.227002,0.01276,6.19028e-13
127,LOC103926899,wgd,Unmethylated,LOC103952565,0.0288115,0.139517,0.206509,0.00205409
128,LOC103926900,wgd,Unmethylated,LOC103934884,0.304447,0.86017,0.353938,5.48065e-10
129,LOC103926912,wgd,Unmethylated,LOC103932226,0.191247,0.566477,0.337608,3.26225e-10
130,LOC103926914,wgd,gbM,LOC103963947,0.0320487,0.199265,0.160834,4.18387e-06
131,LOC103926915,wgd,Unclassified,LOC103963948,0.0233003,0.160962,0.144757,1.24852e-12
132,LOC103926917,wgd,Unmethylated,LOC103964007,0.0738734,0.288331,0.25621,5.65034e-10
133,LOC103926921,wgd,Unclassified,LOC103953033,0.225362,1.94217,0.116036,1.71931e-93
134,LOC103926924,wgd,Unclassified,LOC103963954,0.0379976,0.160132,0.237289,1.76171e-14
135,LOC103926925,wgd,Unclassified,LOC103963953,0.0181875,0.134765,0.134957,1.23121e-13
136,LOC103926926,wgd,Unclassified,LOC103963952,0.0407173,0.181841,0.223917,3.71078e-12
137,LOC103926927,wgd,Unclassified,LOC103963950,0.051831,0.183631,0.282256,6.78976e-13
138,LOC103926929,wgd,Unmethylated,LOC103965863,0.0662009,0.281646,0.235051,4.18429e-08
139,LOC103926930,wgd,gbM,LOC103963957,0.038092,0.208126,0.183023,1.20062e-37
140,LOC103926931,wgd,gbM,LOC103965847,0.0454775,0.169086,0.268961,2.1825e-12
141,LOC103926932,wgd,Unmethylated,LOC103965862,0.0633114,0.350011,0.180884,2.91279e-10
142,LOC103926933,wgd,Unmethylated,LOC103965844,0.07516,0.352476,0.213234,5.04124e-12
143,LOC103926934,wgd,Unclassified,LOC103965843,0.0203492,0.211123,0.0963851,1.6571e-08
144,LOC103926935,wgd,Unclassified,LOC103965842,0.0786569,0.133957,0.587181,0.00014847
145,LOC103926937,wgd,Unmethylated,LOC103963963,0.0278878,0.405119,0.0688385,2.63225e-16
146,LOC103926938,wgd,Unmethylated,LOC103965840,0.0299175,0.155392,0.19253,8.02839e-13
147,LOC103926939,wgd,Unmethylated,LOC103965839,0.0224923,0.172855,0.130123,1.54742e-07
148,LOC103926940,wgd,Unclassified,LOC103963967,0.00244262,0.0887248,0.0275303,1.25256e-06
149,LOC103926943,wgd,Unclassified,LOC103963969,0.0420449,0.148546,0.283043,1.5824e-10
150,LOC103926944,wgd,Unclassified,LOC103965832,0.0605159,0.17737,0.341184,0.0204285
151,LOC103926945,wgd,Unclassified,LOC103953003,0.365293,1.68645,0.216604,7.27372e-26
152,LOC103926946,wgd,Unclassified,LOC103963972,0.0308682,0.236141,0.130719,4.51202e-14
153,LOC103926947,wgd,Unclassified,LOC103953007,0.243464,2.04141,0.119263,1.546e-53
154,LOC103926948,wgd,gbM,LOC103963970,0.0166753,0.222871,0.0748205,4.35213e-36
155,LOC103926949,wgd,Unclassified,LOC103963975,0.017533,0.208336,0.0841574,2.10168e-23
156,LOC103926951,wgd,Unmethylated,LOC103965822,0.043057,0.272834,0.157813,5.16289e-20
157,LOC103926952,wgd,Unclassified,LOC103965821,0.0723346,0.262563,0.275495,1.48703e-06
158,LOC103926953,wgd,Unclassified,LOC103965820,0.0420152,0.114454,0.367092,0.000126033
159,LOC103926954,wgd,Unclassified,LOC103952977,0.623974,1.73715,0.359195,8.8904e-07
160,LOC103926955,wgd,gbM,LOC103965817,0.0427807,0.112459,0.380412,6.86539e-09
161,LOC103926957,wgd,gbM,NA,NA,NA,NA,NA
162,LOC103926959,wgd,Unmethylated,LOC103959749,0.0645433,0.192635,0.335055,0.000403125
163,LOC103926962,wgd,gbM,LOC103965803,0.0158,0.176557,0.0894892,2.36387e-26
164,LOC103926963,wgd,Unclassified,LOC103959767,0.0646509,0.272945,0.236864,3.8373e-16
165,LOC103926964,wgd,Unclassified,LOC103959746,0.165759,0.207412,0.799177,0.328764
166,LOC103926966,wgd,Unmethylated,LOC103965801,0.0372789,0.269904,0.138119,1.76217e-06
167,LOC103926968,wgd,Unmethylated,LOC103965800,0.0736865,0.213602,0.344971,3.85374e-08
168,LOC103926969,wgd,Unclassified,LOC103965799,0.0491302,0.184003,0.267008,1.31224e-15
169,LOC103926970,wgd,Unmethylated,LOC103965798,0.0026838,0.333689,0.00804282,0
170,LOC103926975,wgd,NA,LOC103965786,0.145832,0.434415,0.335698,6.71643e-05
171,LOC103926977,wgd,Unclassified,LOC103959721,0.0465494,0.139097,0.334653,9.00266e-06
172,LOC103926978,wgd,Unclassified,LOC103965796,0.0308732,0.167103,0.184756,8.34495e-19
173,LOC103926982,wgd,Unclassified,LOC103965835,0.0465824,0.159159,0.292679,1.17677e-08
174,LOC103926983,wgd,Unmethylated,LOC103953052,0.641912,4.27129,0.150285,1.35247e-31
175,LOC103926986,wgd,Unclassified,LOC103951406,0.106003,0.0764475,1.38661,0.55962
176,LOC103926987,wgd,Unmethylated,LOC103951408,0.0366671,0.16155,0.22697,1.55004e-12
177,LOC103926988,wgd,Unmethylated,LOC103951409,0.0044048,0.0645429,0.0682461,0
178,LOC103926989,wgd,NA,LOC103951410,0.0378852,0.293786,0.128955,1.46089e-24
179,LOC103926990,wgd,Unmethylated,LOC103951411,0.0445546,0.191472,0.232696,3.1583e-07
180,LOC103926991,wgd,NA,LOC103951412,0.0287522,0.225906,0.127275,6.13076e-09
181,LOC103926993,wgd,Unclassified,LOC103951413,0.0271884,0.162803,0.167002,2.40248e-14
182,LOC103926994,wgd,NA,LOC103951414,0.0186668,0.107111,0.174276,0.00449819
183,LOC103926995,wgd,Unmethylated,LOC103951416,0.275453,0.853706,0.322656,3.178e-06
184,LOC103926997,wgd,Unmethylated,LOC103951418,0.0380278,0.175082,0.2172,9.66732e-08
185,LOC103926998,wgd,NA,LOC103951417,0.086021,0.157737,0.545343,0.0319514
186,LOC103927001,wgd,teM,LOC103951421,0.0203706,0.185863,0.1096,1.04438e-16
187,LOC103927002,wgd,NA,LOC103951426,0.00145525,0.164123,0.00886686,7.19392e-19
188,LOC103927003,wgd,NA,LOC103951425,0.0289484,0.139311,0.207797,0.0032151
189,LOC103927004,wgd,NA,LOC103951427,0.0239753,0.175649,0.136495,6.5092e-09
190,LOC103927005,wgd,NA,LOC103951429,0.0293366,0.159612,0.1838,1.66378e-12
191,LOC103927007,wgd,NA,LOC103951430,0.0133571,0.0980924,0.136168,0.0183752
192,LOC103927011,wgd,gbM,LOC103951422,0.0695897,0.144486,0.481635,6.10974e-07
193,LOC103927016,wgd,Unmethylated,LOC103927035,0.00368226,0.0113656,0.323984,0.251991
194,LOC103927017,wgd,Unmethylated,LOC103927032,0.00313624,NA,NA,NA
195,LOC103927020,wgd,NA,LOC103927030,0.00526728,0.00313788,1.67861,0.826148
196,LOC103927021,wgd,NA,LOC103927029,NA,NA,NA,NA
197,LOC103927022,wgd,NA,LOC103948659,0.0454845,0.216585,0.210007,1.13522e-10
198,LOC103927028,wgd,Unclassified,LOC103927022,NA,NA,NA,NA
199,LOC103927029,wgd,gbM,LOC103948660,0.0162088,0.124617,0.130069,4.02932e-15
200,LOC103927030,wgd,Unclassified,LOC103948662,0.0612318,0.172629,0.354701,7.88604e-07
201,LOC103927032,wgd,Unclassified,LOC103927017,0.00313624,NA,NA,NA
202,LOC103927033,wgd,Unmethylated,LOC103948669,0.0113151,0.153146,0.0738842,4.86374e-06
203,LOC103927034,wgd,Unclassified,LOC103948668,0.0399121,0.181321,0.220119,1.42862e-06
204,LOC103927035,wgd,Unmethylated,LOC103948666,0.0721824,0.219628,0.328658,7.90002e-06
205,LOC103927037,wgd,Unclassified,LOC103948675,0.116146,0.288937,0.401976,1.32377e-05
206,LOC103927038,wgd,gbM,LOC103958837,0.197426,1.75362,0.112582,2.59502e-63
207,LOC103927044,wgd,Unclassified,LOC103948680,0.0314248,0.302443,0.103903,1.75222e-15
208,LOC103927046,wgd,Unmethylated,LOC103948681,0.0145634,0.172143,0.0846003,1.15089e-08
209,LOC103927047,wgd,Unclassified,LOC103948683,0.00310935,0.160132,0.0194174,9.28131e-08
210,LOC103927049,wgd,gbM,LOC103958844,0.267942,3.17567,0.0843734,5.01311e-64
211,LOC103927053,wgd,Unmethylated,LOC103948725,0.103855,0.229035,0.453446,0.0121908
212,LOC103927054,wgd,teM,LOC103927057,0.149873,0.241831,0.619746,0.105847
213,LOC103927056,wgd,gbM,LOC103948663,0.0717891,0.174174,0.412168,1.7177e-05
214,LOC103927057,wgd,teM,LOC103927054,0.149873,0.241831,0.619746,0.105847
215,LOC103927059,wgd,Unclassified,LOC103948673,0.055256,0.138515,0.398916,0.000802155
216,LOC103927088,wgd,Unmethylated,LOC103949604,0.0409799,0.2136,0.191853,4.91403e-13
217,LOC103927091,wgd,NA,LOC103949632,0.0511956,0.182612,0.280352,4.74597e-06
218,LOC103927096,wgd,Unmethylated,LOC103961375,0.0067631,0.0500448,0.135141,0.0010274
219,LOC103927097,wgd,gbM,LOC103961376,NA,0.0550618,-2.01632e-14,NA
220,LOC103927098,wgd,Unmethylated,LOC103932441,0.0871865,0.284382,0.306582,1.59737e-11
221,LOC103927099,wgd,Unclassified,LOC103932442,0.0556962,0.136763,0.407246,0.0076527
222,LOC103927115,wgd,Unclassified,LOC103949602,0.0611474,0.225463,0.271208,1.1111e-13
223,LOC103927117,wgd,Unmethylated,LOC103961417,0.195676,0.411314,0.475734,2.12924e-08
224,LOC103927126,wgd,Unmethylated,LOC103953205,0.0362491,0.11882,0.305077,7.34515e-14
225,LOC103927127,wgd,Unclassified,LOC103953209,0.0190329,0.14587,0.130478,3.81067e-11
226,LOC103927132,wgd,Unclassified,LOC103953210,0.0163934,0.221107,0.0741424,3.90214e-27
227,LOC103927133,wgd,Unclassified,LOC103953211,0.0223136,0.150083,0.148675,4.30108e-09
228,LOC103927158,wgd,Unclassified,LOC103961847,0.0588505,0.21403,0.274964,1.14783e-07
229,LOC103927161,wgd,Unclassified,LOC103961869,0.0286093,0.130119,0.21987,2.57738e-07
230,LOC103927163,wgd,gbM,LOC103927174,0.00196363,0.00562523,0.349076,0.184599
231,LOC103927164,wgd,Unclassified,LOC103927173,0.00722632,NA,NA,NA
232,LOC103927167,wgd,Unmethylated,LOC103927170,0.00165942,NA,NA,NA
233,LOC103927168,wgd,NA,LOC103927169,NA,NA,NA,NA
234,LOC103927170,wgd,NA,LOC103927167,0.00165942,NA,NA,NA
235,LOC103927171,wgd,NA,LOC103961918,0.0236192,0.113961,0.207257,3.44907e-13
236,LOC103927176,wgd,NA,LOC103927161,0.00434327,0.0164814,0.263526,0.0810672
237,LOC103927178,wgd,NA,LOC103927160,0.00187185,0.011292,0.165768,0.141026
238,LOC103927179,wgd,NA,LOC103961852,0.0531438,0.302773,0.175524,5.05478e-11
239,LOC103927180,wgd,Unclassified,LOC103927158,0.00553551,0.0135419,0.40877,0.216676
240,LOC103927186,wgd,Unmethylated,LOC103927177,0.00845172,0.031334,0.26973,0.0287967
241,LOC103927189,wgd,Unclassified,LOC103964231,0.0483944,0.185277,0.261201,2.42957e-12
242,LOC103927190,wgd,Unmethylated,LOC103943395,0.391983,2.47665,0.158271,0
243,LOC103927194,wgd,Unclassified,LOC103964234,0.0733608,0.198356,0.369844,0.000169457
244,LOC103927195,wgd,Unmethylated,LOC103943390,0.377451,1.87236,0.201592,6.47711e-16
245,LOC103927196,wgd,Unclassified,LOC103964238,0.0169678,0.085752,0.19787,0.0024707
246,LOC103927197,wgd,Unclassified,LOC103964237,0.0239938,0.15849,0.15139,1.92306e-10
247,LOC103927199,wgd,Unmethylated,LOC103951622,0.149197,1.56386,0.0954033,3.20248e-20
248,LOC103927200,wgd,Unmethylated,LOC103964244,0.0382116,0.235681,0.162133,8.63402e-06
249,LOC103927201,wgd,gbM,LOC103964247,0.0432627,0.113888,0.379869,1.20783e-09
250,LOC103927204,wgd,Unclassified,LOC103964246,0.0611159,0.158119,0.386518,0.00237311
251,LOC103927206,wgd,Unmethylated,LOC103951612,0.281009,4.20131,0.066886,2.37252e-62
252,LOC103927207,wgd,Unmethylated,LOC103964252,0.118024,0.263934,0.447174,3.20697e-07
253,LOC103927208,wgd,Unmethylated,LOC103964253,0.0860089,0.0640951,1.34189,0.279884
254,LOC103927209,wgd,gbM,LOC103964255,0.0484025,0.103602,0.467198,0.0593047
255,LOC103927211,wgd,Unclassified,LOC103964241,0.0643342,0.136606,0.470948,2.36391e-05
256,LOC103927213,wgd,Unmethylated,LOC103964251,0.0506365,0.139381,0.363297,0.000336688
257,LOC103927241,wgd,gbM,LOC103961021,0.0262019,0.128127,0.2045,1.46601e-22
258,LOC103927244,wgd,Unclassified,LOC103961019,0.0555726,0.209343,0.265462,2.29503e-07
259,LOC103927245,wgd,Unclassified,LOC103961051,0.211287,0.351367,0.601329,0.00237237
260,LOC103927247,wgd,Unmethylated,LOC103961014,0.0463047,0.210748,0.219716,1.94509e-14
261,LOC103927248,wgd,gbM,LOC103961015,0.0174978,0.130201,0.13439,2.74588e-11
262,LOC103927250,wgd,Unmethylated,LOC103961016,0.0447693,0.265661,0.16852,7.71335e-06
263,LOC103927251,wgd,Unmethylated,LOC103961050,0.022223,0.265137,0.083817,5.85704e-11
264,LOC103927252,wgd,gbM,LOC103961012,0.0445809,0.219057,0.203513,1.07902e-08
265,LOC103927254,wgd,Unmethylated,LOC103961011,0.0421975,0.179576,0.234984,1.28704e-05
266,LOC103927266,wgd,Unclassified,LOC103959477,0.038332,0.152247,0.251775,2.91436e-06
267,LOC103927270,wgd,NA,LOC103959478,0.0491832,0.157956,0.311372,2.83448e-05
268,LOC103927271,wgd,teM,LOC103959476,0.049854,0.296225,0.168298,5.51192e-27
269,LOC103927273,wgd,Unmethylated,LOC103959468,0.165712,1.4754,0.112317,3.61179e-18
270,LOC103927277,wgd,Unmethylated,LOC103959465,0.0975096,0.212483,0.458905,0.0209832
271,LOC103927279,wgd,Unclassified,LOC103959464,0.0825333,0.19552,0.422122,0.000935381
272,LOC103927280,wgd,Unmethylated,LOC103959463,0.0585229,0.127786,0.457975,0.0231629
273,LOC103927282,wgd,Unclassified,LOC103961018,0.0874096,0.231428,0.377697,3.82186e-07
274,LOC103927287,wgd,NA,LOC103959488,0.189101,0.871136,0.217074,9.50528e-11
275,LOC103927291,wgd,NA,LOC103965872,0.445754,1.91473,0.232802,5.81877e-41
276,LOC103927314,wgd,Unmethylated,LOC103928883,0.125331,0.322147,0.38905,0.000104601
277,LOC103927328,wgd,gbM,LOC103927366,0.000994644,NA,NA,NA
278,LOC103927329,wgd,NA,LOC103927352,NA,NA,NA,NA
279,LOC103927330,wgd,Unmethylated,LOC103927351,NA,NA,NA,NA
280,LOC103927333,wgd,NA,LOC103927349,NA,NA,NA,NA
281,LOC103927334,wgd,NA,LOC103927347,0.000554525,NA,NA,NA
282,LOC103927335,wgd,Unmethylated,LOC103927365,NA,NA,NA,NA
283,LOC103927336,wgd,gbM,LOC103934110,0.00375641,0.0228789,0.164186,1.22858e-05
284,LOC103927337,wgd,Unmethylated,LOC103934111,0.00432057,0.0395077,0.10936,0.000390989
285,LOC103927338,wgd,Unclassified,LOC103953430,0.197061,1.81695,0.108457,2.77414e-117
286,LOC103927339,wgd,Unmethylated,LOC103927345,NA,NA,NA,NA
287,LOC103927340,wgd,Unclassified,LOC103927344,NA,NA,NA,NA
288,LOC103927341,wgd,gbM,LOC103934114,0.00632276,0.0194318,0.325382,0.0456466
289,LOC103927342,wgd,Unclassified,LOC103934116,0.00674479,0.00737228,0.914885,0.960117
290,LOC103927343,wgd,NA,LOC103927341,NA,NA,NA,NA
