Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification
LOC103963957,gbM,LOC103926930,gbM,wgd,Same,gbM-gbM
LOC103963961,Unclassified,LOC103926934,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103963962,Unclassified,LOC103926935,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103963963,unM,LOC103926937,unM,wgd,Same,unM-unM
LOC103952993,Unclassified,LOC103926944,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103953003,Unclassified,LOC103926945,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103963972,Unclassified,LOC103926946,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103953007,Unclassified,LOC103926947,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103963970,gbM,LOC103926948,gbM,wgd,Same,gbM-gbM
LOC103963975,Unclassified,LOC103926949,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103965820,Unclassified,LOC103926953,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103965819,Unclassified,LOC103926954,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103965817,gbM,LOC103926955,gbM,wgd,Same,gbM-gbM
LOC103959767,Unclassified,LOC103926963,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103959733,unM,LOC103926966,unM,wgd,Same,unM-unM
LOC103959732,unM,LOC103926968,unM,wgd,Same,unM-unM
LOC103959730,unM,LOC103926970,unM,wgd,Same,unM-unM
LOC103965790,Unclassified,LOC103926977,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103959728,Unclassified,LOC103926978,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103927016,unM,LOC103927035,unM,wgd,Same,unM-unM
LOC103958844,gbM,LOC103927049,gbM,wgd,Same,gbM-gbM
LOC103958911,unM,LOC103927053,unM,wgd,Same,unM-unM
LOC103927054,teM,LOC103927057,teM,wgd,Same,teM-teM
LOC103927180,Unclassified,LOC103927158,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103961869,Unclassified,LOC103927161,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103964231,Unclassified,LOC103927189,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103964232,unM,LOC103927190,unM,wgd,Same,unM-unM
LOC103964235,unM,LOC103927195,unM,wgd,Same,unM-unM
LOC103964243,unM,LOC103927199,unM,wgd,Same,unM-unM
LOC103964247,gbM,LOC103927201,gbM,wgd,Same,gbM-gbM
LOC103964250,unM,LOC103927206,unM,wgd,Same,unM-unM
LOC103964252,unM,LOC103927207,unM,wgd,Same,unM-unM
LOC103964251,unM,LOC103927213,unM,wgd,Same,unM-unM
LOC103928883,unM,LOC103927314,unM,wgd,Same,unM-unM
LOC103934432,gbM,LOC103927392,gbM,wgd,Same,gbM-gbM
LOC103934433,unM,LOC103927393,unM,wgd,Same,unM-unM
LOC103934429,unM,LOC103927396,unM,wgd,Same,unM-unM
LOC103934426,unM,LOC103927399,unM,wgd,Same,unM-unM
LOC103934424,Unclassified,LOC103927400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103934417,unM,LOC103927412,unM,wgd,Same,unM-unM
LOC103934416,Unclassified,LOC103927415,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103966984,unM,LOC103927416,unM,wgd,Same,unM-unM
LOC103966981,gbM,LOC103927418,gbM,wgd,Same,gbM-gbM
LOC103966979,unM,LOC103927424,unM,wgd,Same,unM-unM
LOC103952790,gbM,LOC103927478,gbM,wgd,Same,gbM-gbM
LOC103952653,Unclassified,LOC103927486,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103952646,Unclassified,LOC103927487,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103952633,unM,LOC103927490,unM,wgd,Same,unM-unM
LOC103952611,Unclassified,LOC103927491,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103952602,unM,LOC103927492,unM,wgd,Same,unM-unM
LOC103952567,Unclassified,LOC103927493,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103952511,Unclassified,LOC103927496,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103952534,unM,LOC103927497,unM,wgd,Same,unM-unM
LOC103952502,unM,LOC103927505,unM,wgd,Same,unM-unM
LOC103952459,Unclassified,LOC103927510,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103952470,gbM,LOC103927513,gbM,wgd,Same,gbM-gbM
LOC103952426,gbM,LOC103927514,gbM,wgd,Same,gbM-gbM
LOC103951894,gbM,LOC103927514,gbM,wgd,Same,gbM-gbM
LOC103952390,unM,LOC103927515,unM,wgd,Same,unM-unM
LOC103951893,unM,LOC103927515,unM,wgd,Same,unM-unM
LOC103952411,Unclassified,LOC103927516,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103955410,Unclassified,LOC103927519,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103952372,gbM,LOC103927520,gbM,wgd,Same,gbM-gbM
LOC103952357,unM,LOC103927523,unM,wgd,Same,unM-unM
LOC103952346,Unclassified,LOC103927524,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103952806,Unclassified,LOC103927528,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103937103,unM,LOC103927560,unM,wgd,Same,unM-unM
LOC103937098,unM,LOC103927566,unM,wgd,Same,unM-unM
LOC103966971,Unclassified,LOC103927747,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103932293,gbM,LOC103927931,gbM,wgd,Same,gbM-gbM
LOC103932372,gbM,LOC103927937,gbM,wgd,Same,gbM-gbM
LOC103932398,Unclassified,LOC103927940,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103932406,Unclassified,LOC103927941,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103932452,unM,LOC103927944,unM,wgd,Same,unM-unM
LOC103957204,gbM,LOC103928016,gbM,wgd,Same,gbM-gbM
LOC103937668,unM,LOC103928053,unM,wgd,Same,unM-unM
LOC103962073,unM,LOC103928282,unM,wgd,Same,unM-unM
LOC103962070,unM,LOC103928300,unM,wgd,Same,unM-unM
LOC103962917,unM,LOC103928319,unM,wgd,Same,unM-unM
LOC103962914,unM,LOC103928321,unM,wgd,Same,unM-unM
LOC103962916,unM,LOC103928322,unM,wgd,Same,unM-unM
LOC103962912,gbM,LOC103928323,gbM,wgd,Same,gbM-gbM
LOC103962911,unM,LOC103928324,unM,wgd,Same,unM-unM
LOC103962909,Unclassified,LOC103928325,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103962902,gbM,LOC103928333,gbM,wgd,Same,gbM-gbM
LOC103962903,Unclassified,LOC103928334,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103962897,unM,LOC103928335,unM,wgd,Same,unM-unM
LOC103962901,Unclassified,LOC103928339,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103962895,gbM,LOC103928340,gbM,wgd,Same,gbM-gbM
LOC103962894,unM,LOC103928343,unM,wgd,Same,unM-unM
LOC103962893,Unclassified,LOC103928345,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103962890,unM,LOC103928346,unM,wgd,Same,unM-unM
LOC103962081,unM,LOC103928347,unM,wgd,Same,unM-unM
LOC103962889,Unclassified,LOC103928351,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103962874,Unclassified,LOC103928353,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103928426,Unclassified,LOC103928373,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103928420,Unclassified,LOC103928380,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103940415,Unclassified,LOC103928408,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103940412,unM,LOC103928413,unM,wgd,Same,unM-unM
LOC103940417,Unclassified,LOC103928415,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103940426,Unclassified,LOC103928424,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103950919,gbM,LOC103928450,gbM,wgd,Same,gbM-gbM
LOC103950905,unM,LOC103928470,unM,wgd,Same,unM-unM
LOC103950872,gbM,LOC103928500,gbM,wgd,Same,gbM-gbM
LOC103947701,unM,LOC103928614,unM,wgd,Same,unM-unM
LOC103947702,Unclassified,LOC103928616,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103932566,gbM,LOC103928806,gbM,wgd,Same,gbM-gbM
LOC103932599,Unclassified,LOC103928809,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103932583,gbM,LOC103928810,gbM,wgd,Same,gbM-gbM
LOC103965882,unM,LOC103928872,unM,wgd,Same,unM-unM
LOC103965910,unM,LOC103928883,unM,wgd,Same,unM-unM
LOC103961314,unM,LOC103928946,unM,wgd,Same,unM-unM
LOC103957893,Unclassified,LOC103928992,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103957915,gbM,LOC103928994,gbM,wgd,Same,gbM-gbM
LOC103957942,Unclassified,LOC103928995,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103941017,unM,LOC103929026,unM,wgd,Same,unM-unM
LOC103941018,unM,LOC103929030,unM,wgd,Same,unM-unM
LOC103941024,unM,LOC103929031,unM,wgd,Same,unM-unM
LOC103941019,gbM,LOC103929032,gbM,wgd,Same,gbM-gbM
LOC103941022,unM,LOC103929037,unM,wgd,Same,unM-unM
LOC103940594,unM,LOC103929040,unM,wgd,Same,unM-unM
LOC103940596,unM,LOC103929044,unM,wgd,Same,unM-unM
LOC103940597,unM,LOC103929045,unM,wgd,Same,unM-unM
LOC103940602,unM,LOC103929049,unM,wgd,Same,unM-unM
LOC103950242,Unclassified,LOC103929272,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103966867,Unclassified,LOC103929275,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103966869,Unclassified,LOC103929276,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103964225,unM,LOC103929309,unM,wgd,Same,unM-unM
LOC103943456,Unclassified,LOC103929341,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103943428,unM,LOC103929352,unM,wgd,Same,unM-unM
LOC103943877,Unclassified,LOC103929389,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103943874,gbM,LOC103929392,gbM,wgd,Same,gbM-gbM
LOC103943873,unM,LOC103929393,unM,wgd,Same,unM-unM
LOC103944022,unM,LOC103929396,unM,wgd,Same,unM-unM
LOC103943871,Unclassified,LOC103929398,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103943866,unM,LOC103929400,unM,wgd,Same,unM-unM
LOC103943856,Unclassified,LOC103929402,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103943852,unM,LOC103929403,unM,wgd,Same,unM-unM
LOC103943848,unM,LOC103929405,unM,wgd,Same,unM-unM
LOC103943846,gbM,LOC103929406,gbM,wgd,Same,gbM-gbM
LOC103943847,unM,LOC103929407,unM,wgd,Same,unM-unM
LOC103943862,unM,LOC103929408,unM,wgd,Same,unM-unM
LOC103943861,Unclassified,LOC103929410,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103943860,Unclassified,LOC103929411,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103943859,Unclassified,LOC103929412,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103944019,Unclassified,LOC103929414,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103943843,Unclassified,LOC103929432,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103943845,unM,LOC103929433,unM,wgd,Same,unM-unM
LOC103938844,Unclassified,LOC103929444,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103938847,gbM,LOC103929445,gbM,wgd,Same,gbM-gbM
LOC103938851,unM,LOC103929447,unM,wgd,Same,unM-unM
LOC103934964,Unclassified,LOC103929480,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103934965,Unclassified,LOC103929481,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103928648,Unclassified,LOC103929523,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103951652,unM,LOC103929632,unM,wgd,Same,unM-unM
LOC103951629,unM,LOC103929633,unM,wgd,Same,unM-unM
LOC103951639,gbM,LOC103929634,gbM,wgd,Same,gbM-gbM
LOC103951701,unM,LOC103929635,unM,wgd,Same,unM-unM
LOC103951709,unM,LOC103929636,unM,wgd,Same,unM-unM
LOC103951731,unM,LOC103929638,unM,wgd,Same,unM-unM
LOC103951742,unM,LOC103929640,unM,wgd,Same,unM-unM
LOC103951764,gbM,LOC103929642,gbM,wgd,Same,gbM-gbM
LOC103951808,gbM,LOC103929644,gbM,wgd,Same,gbM-gbM
LOC103951891,Unclassified,LOC103929645,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103952930,Unclassified,LOC103929650,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103952871,Unclassified,LOC103929653,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103952861,unM,LOC103929654,unM,wgd,Same,unM-unM
LOC103952837,Unclassified,LOC103929655,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103952847,gbM,LOC103929656,gbM,wgd,Same,gbM-gbM
LOC103951662,Unclassified,LOC103929662,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103929784,unM,LOC103929666,unM,wgd,Same,unM-unM
LOC103951877,unM,LOC103929671,unM,wgd,Same,unM-unM
LOC103950242,Unclassified,LOC103929674,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103950243,Unclassified,LOC103929675,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103950246,gbM,LOC103929678,gbM,wgd,Same,gbM-gbM
LOC103950247,Unclassified,LOC103929679,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103950249,unM,LOC103929682,unM,wgd,Same,unM-unM
LOC103950255,gbM,LOC103929693,gbM,wgd,Same,gbM-gbM
LOC103950258,Unclassified,LOC103929697,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103950295,unM,LOC103929704,unM,wgd,Same,unM-unM
LOC103950273,Unclassified,LOC103929721,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103951935,unM,LOC103929727,unM,wgd,Same,unM-unM
LOC103950254,Unclassified,LOC103929731,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103951939,unM,LOC103929733,unM,wgd,Same,unM-unM
LOC103951930,unM,LOC103929738,unM,wgd,Same,unM-unM
LOC103965516,unM,LOC103929740,unM,wgd,Same,unM-unM
LOC103965497,gbM,LOC103929741,gbM,wgd,Same,gbM-gbM
LOC103965503,Unclassified,LOC103929748,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103965504,Unclassified,LOC103929750,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103928563,gbM,LOC103930003,gbM,wgd,Same,gbM-gbM
LOC103928562,unM,LOC103930005,unM,wgd,Same,unM-unM
LOC103928557,gbM,LOC103930011,gbM,wgd,Same,gbM-gbM
LOC103939120,unM,LOC103930022,unM,wgd,Same,unM-unM
LOC103939117,gbM,LOC103930023,gbM,wgd,Same,gbM-gbM
LOC103939116,unM,LOC103930024,unM,wgd,Same,unM-unM
LOC103939123,unM,LOC103930028,unM,wgd,Same,unM-unM
LOC103962335,Unclassified,LOC103930067,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103962334,unM,LOC103930074,unM,wgd,Same,unM-unM
LOC103962329,gbM,LOC103930075,gbM,wgd,Same,gbM-gbM
LOC103962352,unM,LOC103930078,unM,wgd,Same,unM-unM
LOC103928130,unM,LOC103930102,unM,wgd,Same,unM-unM
LOC103928106,unM,LOC103930103,unM,wgd,Same,unM-unM
LOC103947290,Unclassified,LOC103930303,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103968109,gbM,LOC103930344,gbM,wgd,Same,gbM-gbM
LOC103947276,unM,LOC103930345,unM,wgd,Same,unM-unM
LOC103968107,unM,LOC103930349,unM,wgd,Same,unM-unM
LOC103968090,gbM,LOC103930355,gbM,wgd,Same,gbM-gbM
LOC103934947,unM,LOC103930364,unM,wgd,Same,unM-unM
LOC103938533,gbM,LOC103930373,gbM,wgd,Same,gbM-gbM
LOC103938540,gbM,LOC103930379,gbM,wgd,Same,gbM-gbM
LOC103938544,gbM,LOC103930380,gbM,wgd,Same,gbM-gbM
LOC103938543,gbM,LOC103930381,gbM,wgd,Same,gbM-gbM
LOC103938547,Unclassified,LOC103930384,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103938549,Unclassified,LOC103930386,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103938550,Unclassified,LOC103930389,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103938552,unM,LOC103930394,unM,wgd,Same,unM-unM
LOC103968092,Unclassified,LOC103930403,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103968141,unM,LOC103930407,unM,wgd,Same,unM-unM
LOC103934967,unM,LOC103930407,unM,wgd,Same,unM-unM
LOC103938553,unM,LOC103930407,unM,wgd,Same,unM-unM
LOC103938555,Unclassified,LOC103930408,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103947265,unM,LOC103930433,unM,wgd,Same,unM-unM
LOC103947264,gbM,LOC103930468,gbM,wgd,Same,gbM-gbM
LOC103934494,Unclassified,LOC103930472,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103934501,gbM,LOC103930477,gbM,wgd,Same,gbM-gbM
LOC103944225,Unclassified,LOC103930512,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103940196,Unclassified,LOC103930527,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103940208,unM,LOC103930540,unM,wgd,Same,unM-unM
LOC103940203,teM,LOC103930557,teM,wgd,Same,teM-teM
LOC103962314,unM,LOC103930560,unM,wgd,Same,unM-unM
LOC103962312,gbM,LOC103930561,gbM,wgd,Same,gbM-gbM
LOC103962308,gbM,LOC103930566,gbM,wgd,Same,gbM-gbM
LOC103962306,unM,LOC103930568,unM,wgd,Same,unM-unM
LOC103962305,Unclassified,LOC103930569,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103962303,Unclassified,LOC103930570,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103962302,Unclassified,LOC103930571,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103962301,unM,LOC103930572,unM,wgd,Same,unM-unM
LOC103962300,gbM,LOC103930573,gbM,wgd,Same,gbM-gbM
LOC103962292,gbM,LOC103930574,gbM,wgd,Same,gbM-gbM
LOC103962297,Unclassified,LOC103930576,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103962298,unM,LOC103930577,unM,wgd,Same,unM-unM
LOC103959353,Unclassified,LOC103930581,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103962299,gbM,LOC103930583,gbM,wgd,Same,gbM-gbM
LOC103959366,gbM,LOC103930589,gbM,wgd,Same,gbM-gbM
LOC103959371,Unclassified,LOC103930590,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103927836,Unclassified,LOC103930634,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103927858,unM,LOC103930662,unM,wgd,Same,unM-unM
LOC103950222,gbM,LOC103930674,gbM,wgd,Same,gbM-gbM
LOC103948616,Unclassified,LOC103930675,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103948615,unM,LOC103930676,unM,wgd,Same,unM-unM
LOC103948613,gbM,LOC103930677,gbM,wgd,Same,gbM-gbM
LOC103948606,unM,LOC103930681,unM,wgd,Same,unM-unM
LOC103948603,Unclassified,LOC103930689,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103948585,unM,LOC103930698,unM,wgd,Same,unM-unM
LOC103944222,Unclassified,LOC103930747,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103954140,unM,LOC103930789,unM,wgd,Same,unM-unM
LOC103954139,unM,LOC103930791,unM,wgd,Same,unM-unM
LOC103954138,Unclassified,LOC103930792,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103954135,Unclassified,LOC103930794,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103954134,unM,LOC103930798,unM,wgd,Same,unM-unM
LOC103954133,unM,LOC103930801,unM,wgd,Same,unM-unM
LOC103954130,gbM,LOC103930803,gbM,wgd,Same,gbM-gbM
LOC103954129,Unclassified,LOC103930804,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103954128,gbM,LOC103930805,gbM,wgd,Same,gbM-gbM
LOC103954184,unM,LOC103930806,unM,wgd,Same,unM-unM
LOC103954127,Unclassified,LOC103930807,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103954125,Unclassified,LOC103930808,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103954126,Unclassified,LOC103930809,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103954119,unM,LOC103930816,unM,wgd,Same,unM-unM
LOC103954117,Unclassified,LOC103930820,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103944221,Unclassified,LOC103930840,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103926535,unM,LOC103930878,unM,wgd,Same,unM-unM
LOC103926540,Unclassified,LOC103930884,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103933979,Unclassified,LOC103930890,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103933957,unM,LOC103930892,unM,wgd,Same,unM-unM
LOC103933941,unM,LOC103930895,unM,wgd,Same,unM-unM
LOC103926548,Unclassified,LOC103930902,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103926552,Unclassified,LOC103930905,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103933644,Unclassified,LOC103930911,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103947237,gbM,LOC103930912,gbM,wgd,Same,gbM-gbM
LOC103944219,unM,LOC103931012,unM,wgd,Same,unM-unM
LOC103944935,Unclassified,LOC103931066,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103963578,unM,LOC103931068,unM,wgd,Same,unM-unM
LOC103963575,Unclassified,LOC103931071,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103944940,Unclassified,LOC103931072,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103963573,Unclassified,LOC103931072,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103963569,unM,LOC103931078,unM,wgd,Same,unM-unM
LOC103944952,unM,LOC103931078,unM,wgd,Same,unM-unM
LOC103963567,Unclassified,LOC103931081,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103963565,Unclassified,LOC103931084,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103944218,Unclassified,LOC103931103,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103953571,Unclassified,LOC103931145,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103953570,Unclassified,LOC103931146,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103953569,unM,LOC103931147,unM,wgd,Same,unM-unM
LOC103936609,unM,LOC103931175,unM,wgd,Same,unM-unM
LOC103958998,unM,LOC103931243,unM,wgd,Same,unM-unM
LOC103958994,unM,LOC103931247,unM,wgd,Same,unM-unM
LOC103944216,Unclassified,LOC103931249,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103959029,unM,LOC103931255,unM,wgd,Same,unM-unM
LOC103950807,unM,LOC103931331,unM,wgd,Same,unM-unM
LOC103931867,unM,LOC103931378,unM,wgd,Same,unM-unM
LOC103931163,Unclassified,LOC103931379,Unclassified,wgd,Undetermined,Unclassified-Unclassified
LOC103931144,gbM,LOC103931381,gbM,wgd,Same,gbM-gbM
LOC103950948,unM,LOC103931383,unM,wgd,Same,unM-unM
