Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification
evm.TU.supercontig_1.391,gbM,evm.TU.supercontig_190.2,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_1.364,gbM,evm.TU.supercontig_190.21,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_1.360,gbM,evm.TU.supercontig_190.29,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_1.390,gbM,evm.TU.supercontig_190.5,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_1.388,gbM,evm.TU.supercontig_190.9,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_104.98,unM,evm.TU.supercontig_195.14,unM,wgd,Same,unM-unM
evm.TU.supercontig_104.92,gbM,evm.TU.supercontig_195.17,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_104.91,unM,evm.TU.supercontig_195.19,unM,wgd,Same,unM-unM
evm.TU.supercontig_104.90,gbM,evm.TU.supercontig_195.21,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_19.37,unM,evm.TU.supercontig_2.285,unM,wgd,Same,unM-unM
evm.TU.supercontig_19.38,gbM,evm.TU.supercontig_2.288,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_19.62,Unclassified,evm.TU.supercontig_2.298,Unclassified,wgd,Undetermined,Unclassified-Unclassified
evm.TU.supercontig_19.67,unM,evm.TU.supercontig_2.301,unM,wgd,Same,unM-unM
evm.TU.supercontig_19.92,unM,evm.TU.supercontig_2.327,unM,wgd,Same,unM-unM
evm.TU.supercontig_19.105,unM,evm.TU.supercontig_2.339,unM,wgd,Same,unM-unM
evm.TU.supercontig_19.117,unM,evm.TU.supercontig_2.353,unM,wgd,Same,unM-unM
evm.TU.supercontig_19.133,unM,evm.TU.supercontig_2.374,unM,wgd,Same,unM-unM
evm.TU.supercontig_19.143,gbM,evm.TU.supercontig_2.392,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_200.13,unM,evm.TU.supercontig_21.151,unM,wgd,Same,unM-unM
evm.TU.supercontig_200.17,unM,evm.TU.supercontig_21.160,unM,wgd,Same,unM-unM
evm.TU.supercontig_200.20,unM,evm.TU.supercontig_21.166,unM,wgd,Same,unM-unM
evm.TU.supercontig_200.36,unM,evm.TU.supercontig_21.177,unM,wgd,Same,unM-unM
evm.TU.supercontig_0.160,teM,evm.TU.supercontig_24.52,teM,wgd,Same,teM-teM
evm.TU.supercontig_0.168,teM,evm.TU.supercontig_24.53,teM,wgd,Same,teM-teM
evm.TU.supercontig_0.176,teM,evm.TU.supercontig_24.68,teM,wgd,Same,teM-teM
evm.TU.supercontig_0.188,teM,evm.TU.supercontig_24.72,teM,wgd,Same,teM-teM
evm.TU.supercontig_0.191,teM,evm.TU.supercontig_24.81,teM,wgd,Same,teM-teM
evm.TU.supercontig_20.209,gbM,evm.TU.supercontig_26.185,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_20.184,gbM,evm.TU.supercontig_26.205,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_20.164,unM,evm.TU.supercontig_26.217,unM,wgd,Same,unM-unM
evm.TU.supercontig_20.140,unM,evm.TU.supercontig_26.221,unM,wgd,Same,unM-unM
evm.TU.supercontig_25.91,gbM,evm.TU.supercontig_28.105,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_25.90,unM,evm.TU.supercontig_28.111,unM,wgd,Same,unM-unM
evm.TU.supercontig_25.89,unM,evm.TU.supercontig_28.113,unM,wgd,Same,unM-unM
evm.TU.supercontig_25.118,unM,evm.TU.supercontig_28.61,unM,wgd,Same,unM-unM
evm.TU.supercontig_25.114,unM,evm.TU.supercontig_28.71,unM,wgd,Same,unM-unM
evm.TU.supercontig_25.102,unM,evm.TU.supercontig_28.87,unM,wgd,Same,unM-unM
evm.TU.supercontig_25.98,gbM,evm.TU.supercontig_28.93,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_29.71,Unclassified,evm.TU.supercontig_3.271,Unclassified,wgd,Undetermined,Unclassified-Unclassified
evm.TU.supercontig_29.114,unM,evm.TU.supercontig_3.300,unM,wgd,Same,unM-unM
evm.TU.supercontig_29.122,gbM,evm.TU.supercontig_3.312,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_29.123,unM,evm.TU.supercontig_3.313,unM,wgd,Same,unM-unM
evm.TU.supercontig_29.146,unM,evm.TU.supercontig_3.323,unM,wgd,Same,unM-unM
evm.TU.supercontig_170.39,unM,evm.TU.supercontig_3.471,unM,wgd,Same,unM-unM
evm.TU.supercontig_170.41,gbM,evm.TU.supercontig_3.474,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_170.52,unM,evm.TU.supercontig_3.485,unM,wgd,Same,unM-unM
evm.TU.supercontig_170.59,unM,evm.TU.supercontig_3.490,unM,wgd,Same,unM-unM
evm.TU.supercontig_27.100,gbM,evm.TU.supercontig_34.116,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_27.94,gbM,evm.TU.supercontig_34.117,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_27.93,unM,evm.TU.supercontig_34.119,unM,wgd,Same,unM-unM
evm.TU.supercontig_27.92,unM,evm.TU.supercontig_34.120,unM,wgd,Same,unM-unM
evm.TU.supercontig_12.3,gbM,evm.TU.supercontig_34.50,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_27.179,gbM,evm.TU.supercontig_34.50,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_27.172,gbM,evm.TU.supercontig_34.51,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_12.5,unM,evm.TU.supercontig_34.52,unM,wgd,Same,unM-unM
evm.TU.supercontig_12.13,unM,evm.TU.supercontig_34.56,unM,wgd,Same,unM-unM
evm.TU.supercontig_27.156,unM,evm.TU.supercontig_34.62,unM,wgd,Same,unM-unM
evm.TU.supercontig_27.141,unM,evm.TU.supercontig_34.63,unM,wgd,Same,unM-unM
evm.TU.supercontig_12.22,unM,evm.TU.supercontig_34.69,unM,wgd,Same,unM-unM
evm.TU.supercontig_27.135,unM,evm.TU.supercontig_34.69,unM,wgd,Same,unM-unM
evm.TU.supercontig_12.23,gbM,evm.TU.supercontig_34.78,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_12.24,unM,evm.TU.supercontig_34.82,unM,wgd,Same,unM-unM
evm.TU.supercontig_27.129,gbM,evm.TU.supercontig_34.91,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_165.47,unM,evm.TU.supercontig_44.16,unM,wgd,Same,unM-unM
evm.TU.supercontig_165.44,unM,evm.TU.supercontig_44.20,unM,wgd,Same,unM-unM
evm.TU.supercontig_165.38,unM,evm.TU.supercontig_44.29,unM,wgd,Same,unM-unM
evm.TU.supercontig_165.33,gbM,evm.TU.supercontig_44.31,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_165.23,gbM,evm.TU.supercontig_44.44,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_16.194,unM,evm.TU.supercontig_48.105,unM,wgd,Same,unM-unM
evm.TU.supercontig_16.151,gbM,evm.TU.supercontig_48.70,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_16.154,gbM,evm.TU.supercontig_48.71,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_16.159,gbM,evm.TU.supercontig_48.74,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_16.170,unM,evm.TU.supercontig_48.92,unM,wgd,Same,unM-unM
evm.TU.supercontig_42.109,unM,evm.TU.supercontig_49.40,unM,wgd,Same,unM-unM
evm.TU.supercontig_42.113,unM,evm.TU.supercontig_49.47,unM,wgd,Same,unM-unM
evm.TU.supercontig_42.117,unM,evm.TU.supercontig_49.60,unM,wgd,Same,unM-unM
evm.TU.supercontig_42.120,gbM,evm.TU.supercontig_49.61,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_42.130,unM,evm.TU.supercontig_49.66,unM,wgd,Same,unM-unM
evm.TU.supercontig_19.134,unM,evm.TU.supercontig_5.220,unM,wgd,Same,unM-unM
evm.TU.supercontig_19.124,unM,evm.TU.supercontig_5.226,unM,wgd,Same,unM-unM
evm.TU.supercontig_19.118,unM,evm.TU.supercontig_5.235,unM,wgd,Same,unM-unM
evm.TU.supercontig_19.117,unM,evm.TU.supercontig_5.237,unM,wgd,Same,unM-unM
evm.TU.supercontig_19.107,unM,evm.TU.supercontig_5.253,unM,wgd,Same,unM-unM
evm.TU.supercontig_14.39,unM,evm.TU.supercontig_5.270,unM,wgd,Same,unM-unM
evm.TU.supercontig_14.42,gbM,evm.TU.supercontig_5.275,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_14.43,unM,evm.TU.supercontig_5.286,unM,wgd,Same,unM-unM
evm.TU.supercontig_14.73,unM,evm.TU.supercontig_5.324,unM,wgd,Same,unM-unM
evm.TU.supercontig_44.99,unM,evm.TU.supercontig_50.50,unM,wgd,Same,unM-unM
evm.TU.supercontig_119.30,gbM,evm.TU.supercontig_51.111,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_119.41,unM,evm.TU.supercontig_51.129,unM,wgd,Same,unM-unM
evm.TU.supercontig_119.55,unM,evm.TU.supercontig_51.138,unM,wgd,Same,unM-unM
evm.TU.supercontig_119.24,gbM,evm.TU.supercontig_51.88,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_119.25,gbM,evm.TU.supercontig_51.89,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_21.159,unM,evm.TU.supercontig_55.104,unM,wgd,Same,unM-unM
evm.TU.supercontig_200.19,unM,evm.TU.supercontig_55.110,unM,wgd,Same,unM-unM
evm.TU.supercontig_21.161,unM,evm.TU.supercontig_55.111,unM,wgd,Same,unM-unM
evm.TU.supercontig_21.164,gbM,evm.TU.supercontig_55.112,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_200.24,gbM,evm.TU.supercontig_55.115,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_200.26,gbM,evm.TU.supercontig_55.117,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_200.27,gbM,evm.TU.supercontig_55.119,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_21.176,Unclassified,evm.TU.supercontig_55.132,Unclassified,wgd,Undetermined,Unclassified-Unclassified
evm.TU.supercontig_21.181,unM,evm.TU.supercontig_55.137,unM,wgd,Same,unM-unM
evm.TU.supercontig_49.34,unM,evm.TU.supercontig_55.139,unM,wgd,Same,unM-unM
evm.TU.supercontig_49.31,unM,evm.TU.supercontig_55.142,unM,wgd,Same,unM-unM
evm.TU.supercontig_49.19,unM,evm.TU.supercontig_55.153,unM,wgd,Same,unM-unM
evm.TU.supercontig_21.18,gbM,evm.TU.supercontig_55.26,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_21.17,gbM,evm.TU.supercontig_55.27,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_21.11,unM,evm.TU.supercontig_55.31,unM,wgd,Same,unM-unM
evm.TU.supercontig_21.2,unM,evm.TU.supercontig_55.41,unM,wgd,Same,unM-unM
evm.TU.supercontig_21.41,gbM,evm.TU.supercontig_55.5,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_36.205,Unclassified,evm.TU.supercontig_55.55,Unclassified,wgd,Undetermined,Unclassified-Unclassified
evm.TU.supercontig_36.190,unM,evm.TU.supercontig_55.65,unM,wgd,Same,unM-unM
evm.TU.supercontig_36.179,unM,evm.TU.supercontig_55.74,unM,wgd,Same,unM-unM
evm.TU.supercontig_36.173,unM,evm.TU.supercontig_55.77,unM,wgd,Same,unM-unM
evm.TU.supercontig_200.13,unM,evm.TU.supercontig_55.96,unM,wgd,Same,unM-unM
evm.TU.supercontig_21.154,unM,evm.TU.supercontig_55.97,unM,wgd,Same,unM-unM
evm.TU.supercontig_200.15,gbM,evm.TU.supercontig_55.99,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_19.255,unM,evm.TU.supercontig_56.61,unM,wgd,Same,unM-unM
evm.TU.supercontig_19.253,gbM,evm.TU.supercontig_56.62,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_19.247,unM,evm.TU.supercontig_56.66,unM,wgd,Same,unM-unM
evm.TU.supercontig_19.238,gbM,evm.TU.supercontig_56.79,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_19.237,unM,evm.TU.supercontig_56.90,unM,wgd,Same,unM-unM
evm.TU.supercontig_19.233,Unclassified,evm.TU.supercontig_56.94,Unclassified,wgd,Undetermined,Unclassified-Unclassified
evm.TU.supercontig_150.46,unM,evm.TU.supercontig_6.196,unM,wgd,Same,unM-unM
evm.TU.supercontig_150.28,unM,evm.TU.supercontig_6.206,unM,wgd,Same,unM-unM
evm.TU.supercontig_150.26,unM,evm.TU.supercontig_6.208,unM,wgd,Same,unM-unM
evm.TU.supercontig_150.24,gbM,evm.TU.supercontig_6.213,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_150.19,Unclassified,evm.TU.supercontig_6.219,Unclassified,wgd,Undetermined,Unclassified-Unclassified
evm.TU.supercontig_150.17,gbM,evm.TU.supercontig_6.222,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_150.12,unM,evm.TU.supercontig_6.225,unM,wgd,Same,unM-unM
evm.TU.supercontig_26.28,gbM,evm.TU.supercontig_6.234,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_26.29,unM,evm.TU.supercontig_6.236,unM,wgd,Same,unM-unM
evm.TU.supercontig_26.31,Unclassified,evm.TU.supercontig_6.239,Unclassified,wgd,Undetermined,Unclassified-Unclassified
evm.TU.supercontig_26.35,unM,evm.TU.supercontig_6.246,unM,wgd,Same,unM-unM
evm.TU.supercontig_37.172,unM,evm.TU.supercontig_6.258,unM,wgd,Same,unM-unM
evm.TU.supercontig_26.56,unM,evm.TU.supercontig_6.258,unM,wgd,Same,unM-unM
evm.TU.supercontig_37.171,unM,evm.TU.supercontig_6.259,unM,wgd,Same,unM-unM
evm.TU.supercontig_37.170,unM,evm.TU.supercontig_6.261,unM,wgd,Same,unM-unM
evm.TU.supercontig_26.58,unM,evm.TU.supercontig_6.262,unM,wgd,Same,unM-unM
evm.TU.supercontig_37.167,unM,evm.TU.supercontig_6.262,unM,wgd,Same,unM-unM
evm.TU.supercontig_37.166,unM,evm.TU.supercontig_6.263,unM,wgd,Same,unM-unM
evm.TU.supercontig_37.159,Unclassified,evm.TU.supercontig_6.273,Unclassified,wgd,Undetermined,Unclassified-Unclassified
evm.TU.supercontig_37.149,unM,evm.TU.supercontig_6.280,unM,wgd,Same,unM-unM
evm.TU.supercontig_37.141,gbM,evm.TU.supercontig_6.287,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_26.302,gbM,evm.TU.supercontig_6.289,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_37.133,unM,evm.TU.supercontig_6.290,unM,wgd,Same,unM-unM
evm.TU.supercontig_26.293,unM,evm.TU.supercontig_6.291,unM,wgd,Same,unM-unM
evm.TU.supercontig_26.289,Unclassified,evm.TU.supercontig_6.295,Unclassified,wgd,Undetermined,Unclassified-Unclassified
evm.TU.supercontig_26.287,unM,evm.TU.supercontig_6.298,unM,wgd,Same,unM-unM
evm.TU.supercontig_26.285,Unclassified,evm.TU.supercontig_6.300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
evm.TU.supercontig_26.281,unM,evm.TU.supercontig_6.303,unM,wgd,Same,unM-unM
evm.TU.supercontig_21.111,Unclassified,evm.TU.supercontig_6.48,Unclassified,wgd,Undetermined,Unclassified-Unclassified
evm.TU.supercontig_21.114,unM,evm.TU.supercontig_6.53,unM,wgd,Same,unM-unM
evm.TU.supercontig_21.123,gbM,evm.TU.supercontig_6.67,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_21.124,Unclassified,evm.TU.supercontig_6.68,Unclassified,wgd,Undetermined,Unclassified-Unclassified
evm.TU.supercontig_21.126,Unclassified,evm.TU.supercontig_6.70,Unclassified,wgd,Undetermined,Unclassified-Unclassified
evm.TU.supercontig_21.133,unM,evm.TU.supercontig_6.72,unM,wgd,Same,unM-unM
evm.TU.supercontig_21.145,unM,evm.TU.supercontig_6.98,unM,wgd,Same,unM-unM
evm.TU.supercontig_39.102,teM,evm.TU.supercontig_60.41,teM,wgd,Same,teM-teM
evm.TU.supercontig_39.88,teM,evm.TU.supercontig_60.53,teM,wgd,Same,teM-teM
evm.TU.supercontig_39.82,teM,evm.TU.supercontig_60.61,teM,wgd,Same,teM-teM
evm.TU.supercontig_39.68,teM,evm.TU.supercontig_60.67,teM,wgd,Same,teM-teM
evm.TU.supercontig_170.5,unM,evm.TU.supercontig_65.106,unM,wgd,Same,unM-unM
evm.TU.supercontig_53.96,unM,evm.TU.supercontig_65.11,unM,wgd,Same,unM-unM
evm.TU.supercontig_53.98,gbM,evm.TU.supercontig_65.13,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_53.100,gbM,evm.TU.supercontig_65.14,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_53.104,gbM,evm.TU.supercontig_65.16,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_53.87,unM,evm.TU.supercontig_65.3,unM,wgd,Same,unM-unM
evm.TU.supercontig_3.503,unM,evm.TU.supercontig_65.44,unM,wgd,Same,unM-unM
evm.TU.supercontig_3.489,unM,evm.TU.supercontig_65.46,unM,wgd,Same,unM-unM
evm.TU.supercontig_3.487,gbM,evm.TU.supercontig_65.51,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_3.484,unM,evm.TU.supercontig_65.53,unM,wgd,Same,unM-unM
evm.TU.supercontig_170.42,unM,evm.TU.supercontig_65.57,unM,wgd,Same,unM-unM
evm.TU.supercontig_3.474,gbM,evm.TU.supercontig_65.58,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_170.37,unM,evm.TU.supercontig_65.62,unM,wgd,Same,unM-unM
evm.TU.supercontig_170.22,unM,evm.TU.supercontig_65.77,unM,wgd,Same,unM-unM
evm.TU.supercontig_53.90,gbM,evm.TU.supercontig_65.9,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_4.138,unM,evm.TU.supercontig_70.104,unM,wgd,Same,unM-unM
evm.TU.supercontig_4.139,gbM,evm.TU.supercontig_70.107,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_4.123,unM,evm.TU.supercontig_70.94,unM,wgd,Same,unM-unM
evm.TU.supercontig_4.124,gbM,evm.TU.supercontig_70.99,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_59.98,gbM,evm.TU.supercontig_8.178,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_59.95,gbM,evm.TU.supercontig_8.179,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_59.92,unM,evm.TU.supercontig_8.183,unM,wgd,Same,unM-unM
evm.TU.supercontig_1.429,gbM,evm.TU.supercontig_81.110,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_1.422,gbM,evm.TU.supercontig_81.122,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_1.421,gbM,evm.TU.supercontig_81.127,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_1.419,unM,evm.TU.supercontig_81.134,unM,wgd,Same,unM-unM
evm.TU.supercontig_1.418,gbM,evm.TU.supercontig_81.136,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_1.410,gbM,evm.TU.supercontig_81.140,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_1.407,unM,evm.TU.supercontig_81.143,unM,wgd,Same,unM-unM
evm.TU.supercontig_27.16,unM,evm.TU.supercontig_83.80,unM,wgd,Same,unM-unM
evm.TU.supercontig_27.11,Unclassified,evm.TU.supercontig_83.85,Unclassified,wgd,Undetermined,Unclassified-Unclassified
evm.TU.supercontig_27.10,unM,evm.TU.supercontig_83.86,unM,wgd,Same,unM-unM
evm.TU.supercontig_27.4,unM,evm.TU.supercontig_83.94,unM,wgd,Same,unM-unM
evm.TU.supercontig_27.3,gbM,evm.TU.supercontig_83.96,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_152.34,unM,evm.TU.supercontig_87.101,unM,wgd,Same,unM-unM
evm.TU.supercontig_152.35,gbM,evm.TU.supercontig_87.102,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_152.36,unM,evm.TU.supercontig_87.103,unM,wgd,Same,unM-unM
evm.TU.supercontig_152.50,gbM,evm.TU.supercontig_87.107,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_152.20,gbM,evm.TU.supercontig_87.80,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_18.66,gbM,evm.TU.supercontig_9.64,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_18.59,unM,evm.TU.supercontig_9.68,unM,wgd,Same,unM-unM
evm.TU.supercontig_18.58,gbM,evm.TU.supercontig_9.70,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_18.43,unM,evm.TU.supercontig_9.75,unM,wgd,Same,unM-unM
evm.TU.supercontig_18.40,gbM,evm.TU.supercontig_9.84,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_18.16,unM,evm.TU.supercontig_9.95,unM,wgd,Same,unM-unM
evm.TU.supercontig_18.2,unM,evm.TU.supercontig_9.97,unM,wgd,Same,unM-unM
evm.TU.supercontig_18.1,unM,evm.TU.supercontig_9.98,unM,wgd,Same,unM-unM
evm.TU.supercontig_1.106,gbM,evm.TU.supercontig_94.11,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_1.107,gbM,evm.TU.supercontig_94.20,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_1.138,gbM,evm.TU.supercontig_94.73,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_3.73,gbM,evm.TU.supercontig_96.10,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_3.81,gbM,evm.TU.supercontig_96.21,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_3.87,gbM,evm.TU.supercontig_96.28,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_3.97,unM,evm.TU.supercontig_96.41,unM,wgd,Same,unM-unM
evm.TU.supercontig_3.112,gbM,evm.TU.supercontig_96.58,gbM,wgd,Same,gbM-gbM
evm.TU.supercontig_3.115,unM,evm.TU.supercontig_96.59,unM,wgd,Same,unM-unM
evm.TU.supercontig_3.63,unM,evm.TU.supercontig_96.8,unM,wgd,Same,unM-unM
evm.TU.supercontig_0.152,gbM,evm.TU.supercontig_0.155,gbM,proximal,Same,gbM-gbM
evm.TU.supercontig_0.176,teM,evm.TU.supercontig_0.179,teM,proximal,Same,teM-teM
evm.TU.supercontig_0.182,teM,evm.TU.supercontig_0.188,teM,proximal,Same,teM-teM
evm.TU.supercontig_0.189,teM,evm.TU.supercontig_0.192,teM,proximal,Same,teM-teM
evm.TU.supercontig_0.189,teM,evm.TU.supercontig_0.193,teM,proximal,Same,teM-teM
evm.TU.supercontig_0.190,teM,evm.TU.supercontig_0.197,teM,proximal,Same,teM-teM
evm.TU.supercontig_0.199,teM,evm.TU.supercontig_0.205,teM,proximal,Same,teM-teM
evm.TU.supercontig_0.23,teM,evm.TU.supercontig_0.34,teM,proximal,Same,teM-teM
evm.TU.supercontig_0.35,teM,evm.TU.supercontig_0.37,teM,proximal,Same,teM-teM
evm.TU.supercontig_0.42,teM,evm.TU.supercontig_0.47,teM,proximal,Same,teM-teM
evm.TU.supercontig_1.288,teM,evm.TU.supercontig_1.290,teM,proximal,Same,teM-teM
evm.TU.supercontig_1.318,Unclassified,evm.TU.supercontig_1.320,Unclassified,proximal,Undetermined,Unclassified-Unclassified
evm.TU.supercontig_1.335,unM,evm.TU.supercontig_1.339,unM,proximal,Same,unM-unM
evm.TU.supercontig_1.384,unM,evm.TU.supercontig_1.386,unM,proximal,Same,unM-unM
evm.TU.supercontig_10.7,teM,evm.TU.supercontig_10.10,teM,proximal,Same,teM-teM
evm.TU.supercontig_10.153,unM,evm.TU.supercontig_10.155,unM,proximal,Same,unM-unM
evm.TU.supercontig_10.182,Unclassified,evm.TU.supercontig_10.186,Unclassified,proximal,Undetermined,Unclassified-Unclassified
