Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification
Bradi1g05130,gbM,Bradi1g54880,gbM,wgd,Same,gbM-gbM
Bradi1g05180,unM,Bradi1g54990,unM,wgd,Same,unM-unM
Bradi1g05190,Unclassified,Bradi1g55000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g05247,gbM,Bradi1g55090,gbM,wgd,Same,gbM-gbM
Bradi1g05270,unM,Bradi1g55120,unM,wgd,Same,unM-unM
Bradi1g05320,gbM,Bradi1g55170,gbM,wgd,Same,gbM-gbM
Bradi1g05330,unM,Bradi1g55260,unM,wgd,Same,unM-unM
Bradi1g05380,gbM,Bradi1g55287,gbM,wgd,Same,gbM-gbM
Bradi1g05410,unM,Bradi1g55370,unM,wgd,Same,unM-unM
Bradi1g05490,gbM,Bradi1g55470,gbM,wgd,Same,gbM-gbM
Bradi1g05500,unM,Bradi1g55480,unM,wgd,Same,unM-unM
Bradi1g06050,unM,Bradi1g56270,unM,wgd,Same,unM-unM
Bradi1g06070,Unclassified,Bradi1g56500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g06090,Unclassified,Bradi1g56510,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g06100,unM,Bradi1g56540,unM,wgd,Same,unM-unM
Bradi1g06241,unM,Bradi1g56807,unM,wgd,Same,unM-unM
Bradi1g06670,Unclassified,Bradi1g58230,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g06570,gbM,Bradi1g58310,gbM,wgd,Same,gbM-gbM
Bradi1g06480,gbM,Bradi1g58390,gbM,wgd,Same,gbM-gbM
Bradi1g06460,unM,Bradi1g58450,unM,wgd,Same,unM-unM
Bradi1g06440,gbM,Bradi1g58470,gbM,wgd,Same,gbM-gbM
Bradi1g06430,unM,Bradi1g58480,unM,wgd,Same,unM-unM
Bradi1g06420,unM,Bradi1g58540,unM,wgd,Same,unM-unM
Bradi1g21630,unM,Bradi1g60160,unM,wgd,Same,unM-unM
Bradi1g21590,unM,Bradi1g60200,unM,wgd,Same,unM-unM
Bradi1g21550,gbM,Bradi1g60237,gbM,wgd,Same,gbM-gbM
Bradi1g21510,unM,Bradi1g60250,unM,wgd,Same,unM-unM
Bradi1g20860,gbM,Bradi1g60300,gbM,wgd,Same,gbM-gbM
Bradi1g20890,gbM,Bradi1g60320,gbM,wgd,Same,gbM-gbM
Bradi1g20980,unM,Bradi1g60370,unM,wgd,Same,unM-unM
Bradi1g21190,Unclassified,Bradi1g60620,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g21210,gbM,Bradi1g60630,gbM,wgd,Same,gbM-gbM
Bradi1g21221,unM,Bradi1g60642,unM,wgd,Same,unM-unM
Bradi1g21290,gbM,Bradi1g60710,gbM,wgd,Same,gbM-gbM
Bradi1g21320,gbM,Bradi1g60730,gbM,wgd,Same,gbM-gbM
Bradi1g21330,Unclassified,Bradi1g60750,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g21372,gbM,Bradi1g60817,gbM,wgd,Same,gbM-gbM
Bradi1g21420,unM,Bradi1g60950,unM,wgd,Same,unM-unM
Bradi1g20596,unM,Bradi1g61030,unM,wgd,Same,unM-unM
Bradi1g20580,gbM,Bradi1g61090,gbM,wgd,Same,gbM-gbM
Bradi1g20540,unM,Bradi1g61160,unM,wgd,Same,unM-unM
Bradi1g20440,Unclassified,Bradi1g61250,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g20400,unM,Bradi1g61270,unM,wgd,Same,unM-unM
Bradi1g20360,gbM,Bradi1g61330,gbM,wgd,Same,gbM-gbM
Bradi1g20350,unM,Bradi1g61340,unM,wgd,Same,unM-unM
Bradi1g20220,unM,Bradi1g61460,unM,wgd,Same,unM-unM
Bradi1g19980,unM,Bradi1g61530,unM,wgd,Same,unM-unM
Bradi1g19900,unM,Bradi1g61620,unM,wgd,Same,unM-unM
Bradi1g19890,Unclassified,Bradi1g61630,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g19880,Unclassified,Bradi1g61637,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g19810,Unclassified,Bradi1g61653,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g19800,gbM,Bradi1g61680,gbM,wgd,Same,gbM-gbM
Bradi1g19570,gbM,Bradi1g61840,gbM,wgd,Same,gbM-gbM
Bradi1g19370,gbM,Bradi1g61937,gbM,wgd,Same,gbM-gbM
Bradi1g19350,unM,Bradi1g61950,unM,wgd,Same,unM-unM
Bradi1g19150,gbM,Bradi1g62020,gbM,wgd,Same,gbM-gbM
Bradi1g19100,gbM,Bradi1g62030,gbM,wgd,Same,gbM-gbM
Bradi1g19020,unM,Bradi1g62080,unM,wgd,Same,unM-unM
Bradi1g19010,Unclassified,Bradi1g62090,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g18970,gbM,Bradi1g62150,gbM,wgd,Same,gbM-gbM
Bradi1g18960,unM,Bradi1g62160,unM,wgd,Same,unM-unM
Bradi1g18780,unM,Bradi1g62300,unM,wgd,Same,unM-unM
Bradi1g18390,unM,Bradi1g62400,unM,wgd,Same,unM-unM
Bradi1g18407,Unclassified,Bradi1g62420,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g18440,gbM,Bradi1g62430,gbM,wgd,Same,gbM-gbM
Bradi1g18450,gbM,Bradi1g62440,gbM,wgd,Same,gbM-gbM
Bradi1g18490,gbM,Bradi1g62520,gbM,wgd,Same,gbM-gbM
Bradi1g18607,gbM,Bradi1g62580,gbM,wgd,Same,gbM-gbM
Bradi1g18240,unM,Bradi1g62652,unM,wgd,Same,unM-unM
Bradi1g18210,unM,Bradi1g62660,unM,wgd,Same,unM-unM
Bradi1g18185,unM,Bradi1g62710,unM,wgd,Same,unM-unM
Bradi1g18160,gbM,Bradi1g62731,gbM,wgd,Same,gbM-gbM
Bradi1g18150,unM,Bradi1g62740,unM,wgd,Same,unM-unM
Bradi1g18100,Unclassified,Bradi1g62760,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g18070,gbM,Bradi1g62780,gbM,wgd,Same,gbM-gbM
Bradi1g18010,Unclassified,Bradi1g62830,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g17980,unM,Bradi1g62870,unM,wgd,Same,unM-unM
Bradi1g17970,unM,Bradi1g62930,unM,wgd,Same,unM-unM
Bradi1g17920,gbM,Bradi1g63010,gbM,wgd,Same,gbM-gbM
Bradi1g17910,unM,Bradi1g63040,unM,wgd,Same,unM-unM
Bradi1g17840,unM,Bradi1g63060,unM,wgd,Same,unM-unM
Bradi1g17820,unM,Bradi1g63080,unM,wgd,Same,unM-unM
Bradi1g17700,Unclassified,Bradi1g63170,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g17670,gbM,Bradi1g63210,gbM,wgd,Same,gbM-gbM
Bradi1g17660,unM,Bradi1g63220,unM,wgd,Same,unM-unM
Bradi1g17620,gbM,Bradi1g63350,gbM,wgd,Same,gbM-gbM
Bradi1g17611,Unclassified,Bradi1g63390,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g17600,unM,Bradi1g63460,unM,wgd,Same,unM-unM
Bradi1g17570,gbM,Bradi1g63520,gbM,wgd,Same,gbM-gbM
Bradi1g17510,unM,Bradi1g63570,unM,wgd,Same,unM-unM
Bradi1g17490,Unclassified,Bradi1g63580,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g17480,unM,Bradi1g63600,unM,wgd,Same,unM-unM
Bradi1g17450,unM,Bradi1g63610,unM,wgd,Same,unM-unM
Bradi1g17440,unM,Bradi1g63630,unM,wgd,Same,unM-unM
Bradi1g17430,unM,Bradi1g63640,unM,wgd,Same,unM-unM
Bradi1g17420,unM,Bradi1g63680,unM,wgd,Same,unM-unM
Bradi1g17335,unM,Bradi1g63840,unM,wgd,Same,unM-unM
Bradi1g17290,unM,Bradi1g63980,unM,wgd,Same,unM-unM
Bradi1g17257,gbM,Bradi1g63990,gbM,wgd,Same,gbM-gbM
Bradi1g17250,gbM,Bradi1g64010,gbM,wgd,Same,gbM-gbM
Bradi1g17210,gbM,Bradi1g64060,gbM,wgd,Same,gbM-gbM
Bradi1g17200,unM,Bradi1g64120,unM,wgd,Same,unM-unM
Bradi1g17160,gbM,Bradi1g64220,gbM,wgd,Same,gbM-gbM
Bradi1g17090,unM,Bradi1g64487,unM,wgd,Same,unM-unM
Bradi1g17040,unM,Bradi1g64660,unM,wgd,Same,unM-unM
Bradi1g16830,unM,Bradi1g64730,unM,wgd,Same,unM-unM
Bradi1g16820,gbM,Bradi1g64740,gbM,wgd,Same,gbM-gbM
Bradi1g16780,unM,Bradi1g64860,unM,wgd,Same,unM-unM
Bradi1g16750,Unclassified,Bradi1g65070,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g16710,unM,Bradi1g65130,unM,wgd,Same,unM-unM
Bradi1g16700,Unclassified,Bradi1g65210,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g16670,gbM,Bradi1g65340,gbM,wgd,Same,gbM-gbM
Bradi1g16660,unM,Bradi1g65440,unM,wgd,Same,unM-unM
Bradi1g16610,unM,Bradi1g65530,unM,wgd,Same,unM-unM
Bradi1g16580,Unclassified,Bradi1g65580,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g16560,Unclassified,Bradi1g65610,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g16540,unM,Bradi1g65750,unM,wgd,Same,unM-unM
Bradi1g16517,Unclassified,Bradi1g65800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g03810,unM,Bradi1g66330,unM,wgd,Same,unM-unM
Bradi1g03710,unM,Bradi1g66597,unM,wgd,Same,unM-unM
Bradi1g10970,Unclassified,Bradi1g67397,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g11040,Unclassified,Bradi1g67420,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi1g11050,unM,Bradi1g67440,unM,wgd,Same,unM-unM
Bradi1g11120,unM,Bradi1g67460,unM,wgd,Same,unM-unM
Bradi1g11230,unM,Bradi1g67580,unM,wgd,Same,unM-unM
Bradi1g11250,unM,Bradi1g67650,unM,wgd,Same,unM-unM
Bradi1g38760,Unclassified,Bradi2g07040,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g14900,gbM,Bradi2g16070,gbM,wgd,Same,gbM-gbM
Bradi2g14910,unM,Bradi2g16110,unM,wgd,Same,unM-unM
Bradi2g15260,gbM,Bradi2g16237,gbM,wgd,Same,gbM-gbM
Bradi2g13100,Unclassified,Bradi2g20970,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g13089,teM,Bradi2g20977,teM,wgd,Same,teM-teM
Bradi2g13087,teM,Bradi2g20990,teM,wgd,Same,teM-teM
Bradi2g13085,teM,Bradi2g20993,teM,wgd,Same,teM-teM
Bradi1g64050,unM,Bradi2g21400,unM,wgd,Same,unM-unM
Bradi1g63940,gbM,Bradi2g21760,gbM,wgd,Same,gbM-gbM
Bradi1g63791,unM,Bradi2g21830,unM,wgd,Same,unM-unM
Bradi1g63690,gbM,Bradi2g21880,gbM,wgd,Same,gbM-gbM
Bradi1g63460,unM,Bradi2g22050,unM,wgd,Same,unM-unM
Bradi1g38859,unM,Bradi2g26334,unM,wgd,Same,unM-unM
Bradi1g39000,unM,Bradi2g26360,unM,wgd,Same,unM-unM
Bradi1g39003,unM,Bradi2g26365,unM,wgd,Same,unM-unM
Bradi1g39010,unM,Bradi2g26370,unM,wgd,Same,unM-unM
Bradi1g39030,unM,Bradi2g26380,unM,wgd,Same,unM-unM
Bradi1g39044,unM,Bradi2g26390,unM,wgd,Same,unM-unM
Bradi1g39070,gbM,Bradi2g26413,gbM,wgd,Same,gbM-gbM
Bradi1g39090,gbM,Bradi2g26420,gbM,wgd,Same,gbM-gbM
Bradi2g11990,gbM,Bradi2g27822,gbM,wgd,Same,gbM-gbM
Bradi2g11950,unM,Bradi2g27880,unM,wgd,Same,unM-unM
Bradi2g11940,unM,Bradi2g27890,unM,wgd,Same,unM-unM
Bradi2g11890,unM,Bradi2g27920,unM,wgd,Same,unM-unM
Bradi2g11850,unM,Bradi2g27930,unM,wgd,Same,unM-unM
Bradi2g11807,gbM,Bradi2g27947,gbM,wgd,Same,gbM-gbM
Bradi2g11750,unM,Bradi2g28031,unM,wgd,Same,unM-unM
Bradi2g11730,Unclassified,Bradi2g28060,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g11652,gbM,Bradi2g28157,gbM,wgd,Same,gbM-gbM
Bradi2g11577,unM,Bradi2g28380,unM,wgd,Same,unM-unM
Bradi2g07810,unM,Bradi2g31800,unM,wgd,Same,unM-unM
Bradi2g07770,Unclassified,Bradi2g31820,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g07677,gbM,Bradi2g31887,gbM,wgd,Same,gbM-gbM
Bradi2g07610,unM,Bradi2g31950,unM,wgd,Same,unM-unM
Bradi2g07540,unM,Bradi2g31957,unM,wgd,Same,unM-unM
Bradi2g07320,unM,Bradi2g32510,unM,wgd,Same,unM-unM
Bradi2g06550,gbM,Bradi2g32587,gbM,wgd,Same,gbM-gbM
Bradi2g06520,gbM,Bradi2g32600,gbM,wgd,Same,gbM-gbM
Bradi2g06490,gbM,Bradi2g32620,gbM,wgd,Same,gbM-gbM
Bradi2g06467,Unclassified,Bradi2g32640,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g06420,unM,Bradi2g32670,unM,wgd,Same,unM-unM
Bradi2g06370,unM,Bradi2g32900,unM,wgd,Same,unM-unM
Bradi2g06280,unM,Bradi2g32940,unM,wgd,Same,unM-unM
Bradi2g06111,unM,Bradi2g32950,unM,wgd,Same,unM-unM
Bradi2g06090,unM,Bradi2g33000,unM,wgd,Same,unM-unM
Bradi2g06060,gbM,Bradi2g33037,gbM,wgd,Same,gbM-gbM
Bradi2g05960,unM,Bradi2g33060,unM,wgd,Same,unM-unM
Bradi2g05927,unM,Bradi2g33100,unM,wgd,Same,unM-unM
Bradi2g05920,unM,Bradi2g33105,unM,wgd,Same,unM-unM
Bradi2g05750,unM,Bradi2g33270,unM,wgd,Same,unM-unM
Bradi2g05720,unM,Bradi2g33290,unM,wgd,Same,unM-unM
Bradi2g05700,unM,Bradi2g33307,unM,wgd,Same,unM-unM
Bradi2g05680,unM,Bradi2g33370,unM,wgd,Same,unM-unM
Bradi2g05670,gbM,Bradi2g33380,gbM,wgd,Same,gbM-gbM
Bradi2g05650,unM,Bradi2g33417,unM,wgd,Same,unM-unM
Bradi2g05560,gbM,Bradi2g33487,gbM,wgd,Same,gbM-gbM
Bradi2g05530,gbM,Bradi2g33530,gbM,wgd,Same,gbM-gbM
Bradi2g05510,unM,Bradi2g33540,unM,wgd,Same,unM-unM
Bradi2g05430,gbM,Bradi2g33580,gbM,wgd,Same,gbM-gbM
Bradi2g05400,gbM,Bradi2g33600,gbM,wgd,Same,gbM-gbM
Bradi2g05310,gbM,Bradi2g33657,gbM,wgd,Same,gbM-gbM
Bradi2g05140,unM,Bradi2g33900,unM,wgd,Same,unM-unM
Bradi2g05130,gbM,Bradi2g33920,gbM,wgd,Same,gbM-gbM
Bradi2g05080,unM,Bradi2g33930,unM,wgd,Same,unM-unM
Bradi2g05042,unM,Bradi2g33940,unM,wgd,Same,unM-unM
Bradi2g04970,gbM,Bradi2g34010,gbM,wgd,Same,gbM-gbM
Bradi2g04910,Unclassified,Bradi2g34030,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g04895,gbM,Bradi2g34048,gbM,wgd,Same,gbM-gbM
Bradi2g04767,unM,Bradi2g34052,unM,wgd,Same,unM-unM
Bradi2g04690,gbM,Bradi2g34110,gbM,wgd,Same,gbM-gbM
Bradi2g04670,unM,Bradi2g34120,unM,wgd,Same,unM-unM
Bradi2g04597,unM,Bradi2g34180,unM,wgd,Same,unM-unM
Bradi2g04570,unM,Bradi2g34250,unM,wgd,Same,unM-unM
Bradi2g04510,unM,Bradi2g34280,unM,wgd,Same,unM-unM
Bradi2g04360,unM,Bradi2g34360,unM,wgd,Same,unM-unM
Bradi2g04330,unM,Bradi2g34380,unM,wgd,Same,unM-unM
Bradi2g04297,gbM,Bradi2g34390,gbM,wgd,Same,gbM-gbM
Bradi2g04290,unM,Bradi2g34400,unM,wgd,Same,unM-unM
Bradi2g04197,Unclassified,Bradi2g34430,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g04170,gbM,Bradi2g34460,gbM,wgd,Same,gbM-gbM
Bradi2g04130,gbM,Bradi2g34470,gbM,wgd,Same,gbM-gbM
Bradi2g04090,unM,Bradi2g34507,unM,wgd,Same,unM-unM
Bradi2g04050,unM,Bradi2g34540,unM,wgd,Same,unM-unM
Bradi2g04040,gbM,Bradi2g34547,gbM,wgd,Same,gbM-gbM
Bradi2g12280,unM,Bradi2g34750,unM,wgd,Same,unM-unM
Bradi2g12310,gbM,Bradi2g34770,gbM,wgd,Same,gbM-gbM
Bradi2g12420,gbM,Bradi2g34810,gbM,wgd,Same,gbM-gbM
Bradi2g12530,gbM,Bradi2g34980,gbM,wgd,Same,gbM-gbM
Bradi2g12650,gbM,Bradi2g35130,gbM,wgd,Same,gbM-gbM
Bradi2g12710,gbM,Bradi2g35167,gbM,wgd,Same,gbM-gbM
Bradi2g11070,unM,Bradi2g36720,unM,wgd,Same,unM-unM
Bradi2g11080,gbM,Bradi2g36730,gbM,wgd,Same,gbM-gbM
Bradi2g11135,unM,Bradi2g36770,unM,wgd,Same,unM-unM
Bradi2g11140,unM,Bradi2g36780,unM,wgd,Same,unM-unM
Bradi2g11160,unM,Bradi2g36790,unM,wgd,Same,unM-unM
Bradi2g11190,gbM,Bradi2g36862,gbM,wgd,Same,gbM-gbM
Bradi2g11230,gbM,Bradi2g36980,gbM,wgd,Same,gbM-gbM
Bradi2g14330,gbM,Bradi2g41610,gbM,wgd,Same,gbM-gbM
Bradi2g14375,gbM,Bradi2g41720,gbM,wgd,Same,gbM-gbM
Bradi2g14420,Unclassified,Bradi2g41950,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g14440,gbM,Bradi2g42050,gbM,wgd,Same,gbM-gbM
Bradi2g15520,Unclassified,Bradi2g43910,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g15500,unM,Bradi2g43950,unM,wgd,Same,unM-unM
Bradi2g15471,unM,Bradi2g44000,unM,wgd,Same,unM-unM
Bradi2g15410,unM,Bradi2g44020,unM,wgd,Same,unM-unM
Bradi2g15317,gbM,Bradi2g44350,gbM,wgd,Same,gbM-gbM
Bradi2g15280,unM,Bradi2g44390,unM,wgd,Same,unM-unM
Bradi2g15270,unM,Bradi2g44410,unM,wgd,Same,unM-unM
Bradi2g15237,unM,Bradi2g44430,unM,wgd,Same,unM-unM
Bradi2g14940,unM,Bradi2g44520,unM,wgd,Same,unM-unM
Bradi2g14927,unM,Bradi2g44540,unM,wgd,Same,unM-unM
Bradi2g15577,Unclassified,Bradi2g44942,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g15590,unM,Bradi2g44957,unM,wgd,Same,unM-unM
Bradi2g15610,unM,Bradi2g44987,unM,wgd,Same,unM-unM
Bradi2g15640,unM,Bradi2g45012,unM,wgd,Same,unM-unM
Bradi2g15650,unM,Bradi2g45080,unM,wgd,Same,unM-unM
Bradi2g15670,unM,Bradi2g45090,unM,wgd,Same,unM-unM
Bradi2g07000,unM,Bradi2g45320,unM,wgd,Same,unM-unM
Bradi2g07082,gbM,Bradi2g45430,gbM,wgd,Same,gbM-gbM
Bradi2g07110,gbM,Bradi2g45437,gbM,wgd,Same,gbM-gbM
Bradi2g15840,unM,Bradi2g45470,unM,wgd,Same,unM-unM
Bradi2g15872,unM,Bradi2g45480,unM,wgd,Same,unM-unM
Bradi2g07237,Unclassified,Bradi2g45500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g07290,gbM,Bradi2g45580,gbM,wgd,Same,gbM-gbM
Bradi2g14860,unM,Bradi2g45710,unM,wgd,Same,unM-unM
Bradi2g44840,unM,Bradi2g45710,unM,wgd,Same,unM-unM
Bradi2g16005,unM,Bradi2g45710,unM,wgd,Same,unM-unM
Bradi2g16020,unM,Bradi2g45720,unM,wgd,Same,unM-unM
Bradi2g44810,unM,Bradi2g45720,unM,wgd,Same,unM-unM
Bradi2g14890,unM,Bradi2g45750,unM,wgd,Same,unM-unM
Bradi2g44420,unM,Bradi2g45800,unM,wgd,Same,unM-unM
Bradi2g16237,gbM,Bradi2g45817,gbM,wgd,Same,gbM-gbM
Bradi2g16300,unM,Bradi2g45855,unM,wgd,Same,unM-unM
Bradi2g16337,gbM,Bradi2g45870,gbM,wgd,Same,gbM-gbM
Bradi2g44340,gbM,Bradi2g45880,gbM,wgd,Same,gbM-gbM
Bradi2g16357,unM,Bradi2g45900,unM,wgd,Same,unM-unM
Bradi2g16388,unM,Bradi2g45910,unM,wgd,Same,unM-unM
Bradi2g16430,Unclassified,Bradi2g46010,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g16440,Unclassified,Bradi2g46030,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g16444,unM,Bradi2g46055,unM,wgd,Same,unM-unM
Bradi2g16490,gbM,Bradi2g46070,gbM,wgd,Same,gbM-gbM
Bradi2g16520,gbM,Bradi2g46080,gbM,wgd,Same,gbM-gbM
Bradi2g16550,unM,Bradi2g46093,unM,wgd,Same,unM-unM
Bradi2g16570,unM,Bradi2g46120,unM,wgd,Same,unM-unM
Bradi2g16610,Unclassified,Bradi2g46190,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g16647,gbM,Bradi2g46230,gbM,wgd,Same,gbM-gbM
Bradi2g16670,Unclassified,Bradi2g46240,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g16770,Unclassified,Bradi2g46290,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g16840,gbM,Bradi2g46410,gbM,wgd,Same,gbM-gbM
Bradi2g16850,Unclassified,Bradi2g46420,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g16858,unM,Bradi2g46460,unM,wgd,Same,unM-unM
Bradi2g16900,unM,Bradi2g46477,unM,wgd,Same,unM-unM
Bradi2g17030,unM,Bradi2g46560,unM,wgd,Same,unM-unM
Bradi2g17040,gbM,Bradi2g46580,gbM,wgd,Same,gbM-gbM
Bradi2g17077,unM,Bradi2g46640,unM,wgd,Same,unM-unM
Bradi2g17192,gbM,Bradi2g46670,gbM,wgd,Same,gbM-gbM
Bradi2g17240,Unclassified,Bradi2g46730,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g17280,unM,Bradi2g46770,unM,wgd,Same,unM-unM
Bradi2g17290,Unclassified,Bradi2g46790,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g17310,unM,Bradi2g46810,unM,wgd,Same,unM-unM
Bradi2g17320,unM,Bradi2g46820,unM,wgd,Same,unM-unM
Bradi2g17400,unM,Bradi2g46920,unM,wgd,Same,unM-unM
Bradi2g17410,unM,Bradi2g46930,unM,wgd,Same,unM-unM
Bradi2g17507,gbM,Bradi2g46957,gbM,wgd,Same,gbM-gbM
Bradi2g17520,unM,Bradi2g47000,unM,wgd,Same,unM-unM
Bradi2g17530,unM,Bradi2g47072,unM,wgd,Same,unM-unM
Bradi2g17570,gbM,Bradi2g47100,gbM,wgd,Same,gbM-gbM
Bradi2g17580,unM,Bradi2g47130,unM,wgd,Same,unM-unM
Bradi2g17620,Unclassified,Bradi2g47240,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g17630,Unclassified,Bradi2g47250,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g17670,gbM,Bradi2g47280,gbM,wgd,Same,gbM-gbM
Bradi2g17820,unM,Bradi2g47480,unM,wgd,Same,unM-unM
Bradi2g17860,gbM,Bradi2g47560,gbM,wgd,Same,gbM-gbM
Bradi2g17982,unM,Bradi2g47590,unM,wgd,Same,unM-unM
Bradi2g17990,gbM,Bradi2g47610,gbM,wgd,Same,gbM-gbM
Bradi2g18020,unM,Bradi2g47631,unM,wgd,Same,unM-unM
Bradi2g18070,unM,Bradi2g47675,unM,wgd,Same,unM-unM
Bradi2g18150,Unclassified,Bradi2g47760,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g18520,gbM,Bradi2g48076,gbM,wgd,Same,gbM-gbM
Bradi2g18530,unM,Bradi2g48090,unM,wgd,Same,unM-unM
Bradi2g18640,gbM,Bradi2g48210,gbM,wgd,Same,gbM-gbM
Bradi2g18735,unM,Bradi2g48360,unM,wgd,Same,unM-unM
Bradi2g18860,Unclassified,Bradi2g48500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g18910,unM,Bradi2g48670,unM,wgd,Same,unM-unM
Bradi2g18930,unM,Bradi2g48730,unM,wgd,Same,unM-unM
Bradi2g18952,unM,Bradi2g48820,unM,wgd,Same,unM-unM
Bradi2g18970,gbM,Bradi2g48830,gbM,wgd,Same,gbM-gbM
Bradi2g18990,Unclassified,Bradi2g48850,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g19020,Unclassified,Bradi2g48930,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bradi2g19080,gbM,Bradi2g49030,gbM,wgd,Same,gbM-gbM
