Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
Bradi1g05190,Bradi1g55000,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.185874,0.666919,0.278706,5.97256e-18
Bradi1g05247,Bradi1g55090,gbM,gbM,wgd,Same,gbM-gbM,0.242743,0.800339,0.3033,1.15902e-07
Bradi1g05270,Bradi1g55120,unM,unM,wgd,Same,unM-unM,0.314533,2.53539,0.124057,5.52223e-10
Bradi1g05320,Bradi1g55170,gbM,gbM,wgd,Same,gbM-gbM,0.290827,0.646341,0.449958,1.75282e-08
Bradi1g05330,Bradi1g55260,unM,unM,wgd,Same,unM-unM,0.2585,1.23717,0.208945,2.57575e-21
Bradi1g05340,Bradi1g55280,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0578333,1.04944,0.055109,1.52011e-19
Bradi1g05380,Bradi1g55287,gbM,gbM,wgd,Same,gbM-gbM,0.155041,1.11021,0.13965,4.27699e-126
Bradi1g05410,Bradi1g55370,unM,unM,wgd,Same,unM-unM,0.221424,1.47744,0.149871,1.91863e-15
Bradi1g05450,Bradi1g55440,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.36265,1.58558,0.228717,3.31492e-22
Bradi1g05490,Bradi1g55470,gbM,gbM,wgd,Same,gbM-gbM,0.119761,1.04977,0.114083,9.40547e-53
Bradi1g05500,Bradi1g55480,unM,unM,wgd,Same,unM-unM,0.180778,3.10792,0.0581667,5.78372e-43
Bradi1g05728,Bradi5g23821,teM,teM,wgd,Same,teM-teM,0.0105076,0.0169231,0.620906,0.203279
Bradi1g05747,Bradi5g23864,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,NA,0.0320754,1.03839e-13,NA
Bradi1g05776,Bradi3g27291,unM,teM,wgd,Different,unM-teM,0.00615453,NA,NA,NA
Bradi1g05779,Bradi3g27337,teM,Unclassified,wgd,Undetermined,teM-Unclassified,NA,0.0371007,5.98491e-14,NA
Bradi1g05781,Bradi3g27333,teM,teM,wgd,Same,teM-teM,0.0153621,0.00750812,2.04606,0.415198
Bradi1g05783,Bradi1g39209,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0018773,0.0131719,0.142524,0.116088
Bradi1g05796,Bradi3g27291,teM,teM,wgd,Same,teM-teM,0.0154281,0.0290689,0.530743,0.362564
Bradi1g06050,Bradi1g56270,unM,unM,wgd,Same,unM-unM,0.186246,3.75474,0.049603,3.41695e-72
Bradi1g06070,Bradi1g56500,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.101783,0.847334,0.120121,2.54138e-43
Bradi1g06090,Bradi1g56510,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0204386,0.666204,0.0306792,2.32221e-23
Bradi1g06100,Bradi1g56540,unM,unM,wgd,Same,unM-unM,0.204763,1.71912,0.119109,1.5952e-76
Bradi1g06130,Bradi1g56552,unM,teM,wgd,Different,unM-teM,0.436268,3.2648,0.133628,4.52297e-21
Bradi1g06241,Bradi1g56807,unM,unM,wgd,Same,unM-unM,0.306762,3.69388,0.0830459,2.28084e-32
Bradi1g06420,Bradi1g58540,unM,unM,wgd,Same,unM-unM,0.332968,2.01748,0.165042,2.9666e-11
Bradi1g06430,Bradi1g58480,unM,unM,wgd,Same,unM-unM,0.0702288,1.56988,0.0447353,1.6262e-66
Bradi1g06440,Bradi1g58470,gbM,gbM,wgd,Same,gbM-gbM,0.202451,1.51967,0.13322,3.16622e-23
Bradi1g06460,Bradi1g58450,unM,unM,wgd,Same,unM-unM,0.421996,3.30099,0.127839,2.50581e-25
Bradi1g06480,Bradi1g58390,gbM,gbM,wgd,Same,gbM-gbM,0.20513,0.907036,0.226155,2.44431e-51
Bradi1g06570,Bradi1g58310,gbM,gbM,wgd,Same,gbM-gbM,0.325486,1.24744,0.260924,1.16155e-17
Bradi1g06670,Bradi1g58230,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.337426,1.77727,0.189856,3.36745e-21
Bradi1g06700,Bradi1g58190,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.207047,2.07441,0.0998102,2.86986e-38
Bradi1g10970,Bradi1g67397,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.317744,1.96422,0.161766,4.19706e-62
Bradi1g11040,Bradi1g67420,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.31128,4.43689,0.0701573,4.42756e-70
Bradi1g11050,Bradi1g67440,unM,unM,wgd,Same,unM-unM,0.401146,3.83315,0.104652,1.49254e-30
Bradi1g11120,Bradi1g67460,unM,unM,wgd,Same,unM-unM,0.291314,3.02779,0.0962132,0
Bradi1g11230,Bradi1g67580,unM,unM,wgd,Same,unM-unM,0.302038,2.84857,0.106031,4.30359e-13
Bradi1g11250,Bradi1g67650,unM,unM,wgd,Same,unM-unM,0.394147,3.40496,0.115757,3.11336e-31
Bradi1g11277,Bradi1g67693,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.667777,3.02748,0.220572,9.68967e-21
Bradi1g12030,Bradi4g00410,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.164616,3.9322,0.0418636,1.26064e-102
Bradi1g12040,Bradi4g00430,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.154575,0.888096,0.174053,3.19369e-51
Bradi1g12080,Bradi4g00486,unM,unM,wgd,Same,unM-unM,0.197966,3.35632,0.0589831,2.31735e-26
Bradi1g12117,Bradi4g00517,gbM,gbM,wgd,Same,gbM-gbM,0.0329381,0.74699,0.0440944,3.8892e-151
Bradi1g12190,Bradi4g00530,unM,unM,wgd,Same,unM-unM,0.27828,3.97761,0.0699615,4.95321e-106
Bradi1g12480,Bradi4g00660,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0484493,1.69316,0.0286147,8.11542e-35
Bradi1g12510,Bradi4g00740,gbM,gbM,wgd,Same,gbM-gbM,0.157137,1.24125,0.126596,1.80393e-60
Bradi1g12530,Bradi4g00747,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.574331,3.02047,0.190146,5.71694e-13
Bradi1g12580,Bradi4g00780,unM,unM,wgd,Same,unM-unM,0.396704,2.37216,0.167233,1.60661e-07
Bradi1g12615,Bradi4g00805,unM,unM,wgd,Same,unM-unM,0.459475,3.19447,0.143834,8.56637e-12
Bradi1g12640,Bradi4g00830,unM,unM,wgd,Same,unM-unM,0.35382,3.31745,0.106654,3.8959e-23
Bradi1g12670,Bradi4g00860,gbM,gbM,wgd,Same,gbM-gbM,0.136465,0.978759,0.139427,5.35538e-73
Bradi1g12787,Bradi4g00940,unM,unM,wgd,Same,unM-unM,0.126715,0.990364,0.127948,2.47294e-13
Bradi1g12890,Bradi4g00987,gbM,gbM,wgd,Same,gbM-gbM,0.057875,0.971052,0.0596003,1.01867e-33
Bradi1g13080,Bradi4g01075,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.51448,2.18879,0.235052,1.65842e-18
Bradi1g13220,Bradi4g01150,gbM,gbM,wgd,Same,gbM-gbM,0.0158537,1.3259,0.011957,3.26158e-38
Bradi1g13261,Bradi4g01190,unM,unM,wgd,Same,unM-unM,0.507458,3.8225,0.132756,1.66181e-28
Bradi1g13290,Bradi4g01200,gbM,gbM,wgd,Same,gbM-gbM,0.0325409,1.03845,0.031336,6.99929e-137
Bradi1g13400,Bradi4g01230,unM,unM,wgd,Same,unM-unM,0.570193,2.38544,0.239031,1.11166e-12
Bradi1g13440,Bradi4g01240,gbM,gbM,wgd,Same,gbM-gbM,0.137882,0.796569,0.173094,2.89689e-48
Bradi1g13530,Bradi4g01255,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.363498,1.57729,0.230458,5.4018e-20
Bradi1g13570,Bradi4g01300,unM,unM,wgd,Same,unM-unM,0.187313,3.5229,0.05317,2.731e-33
Bradi1g13580,Bradi4g01320,gbM,gbM,wgd,Same,gbM-gbM,0.178205,0.956447,0.18632,1.15795e-55
Bradi1g13650,Bradi4g01360,gbM,gbM,wgd,Same,gbM-gbM,0.278859,0.981645,0.284073,1.60429e-15
Bradi1g13680,Bradi4g01380,gbM,gbM,wgd,Same,gbM-gbM,0.22001,0.898966,0.244737,2.01269e-17
Bradi1g13710,Bradi4g01410,gbM,gbM,wgd,Same,gbM-gbM,0.048801,0.710439,0.0686913,8.01034e-136
Bradi1g13760,Bradi4g01440,unM,unM,wgd,Same,unM-unM,0.157112,4.01241,0.0391566,0
Bradi1g13777,Bradi4g01460,gbM,gbM,wgd,Same,gbM-gbM,0.104172,1.00834,0.10331,1.6746e-45
Bradi1g13800,Bradi4g01480,unM,unM,wgd,Same,unM-unM,0.650045,3.74018,0.173801,1.96002e-13
Bradi1g13857,Bradi4g01700,unM,unM,wgd,Same,unM-unM,0.25953,4.03082,0.0643863,2.26499e-64
Bradi1g13862,Bradi4g01710,gbM,gbM,wgd,Same,gbM-gbM,0.0968718,0.892756,0.108509,1.59602e-15
Bradi1g13879,Bradi4g01770,gbM,gbM,wgd,Same,gbM-gbM,0.297133,1.04119,0.285378,7.67009e-14
Bradi1g13890,Bradi4g01780,gbM,gbM,wgd,Same,gbM-gbM,0.145603,1.71913,0.0846955,1.5702e-73
Bradi1g13900,Bradi4g01800,unM,unM,wgd,Same,unM-unM,0.128141,4.06664,0.0315104,3.47391e-97
Bradi1g13910,Bradi4g01887,gbM,gbM,wgd,Same,gbM-gbM,0.0741007,0.782834,0.0946569,5.44511e-101
Bradi1g13940,Bradi4g01990,unM,unM,wgd,Same,unM-unM,0.186749,3.9303,0.0475152,2.52152e-104
Bradi1g14000,Bradi4g02367,gbM,unM,wgd,Different,gbM-unM,0.23392,1.6626,0.140696,3.31507e-33
Bradi1g14090,Bradi4g02460,unM,unM,wgd,Same,unM-unM,0.348928,3.82397,0.0912476,2.44716e-47
Bradi1g14110,Bradi4g02467,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.146014,1.76633,0.0826652,1.52763e-75
Bradi1g14200,Bradi4g02557,unM,unM,wgd,Same,unM-unM,0.208354,2.70357,0.0770663,5.4286e-54
Bradi1g14230,Bradi4g02580,unM,unM,wgd,Same,unM-unM,0.247365,3.46218,0.0714477,8.99758e-31
Bradi1g14240,Bradi4g02600,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.185848,3.41644,0.0543981,3.06927e-31
Bradi1g14250,Bradi4g02620,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.20222,0.898796,0.22499,3.19485e-38
Bradi1g14270,Bradi4g02647,gbM,gbM,wgd,Same,gbM-gbM,0.334012,0.857421,0.389554,6.21004e-14
Bradi1g14300,Bradi4g02680,gbM,gbM,wgd,Same,gbM-gbM,0.214701,1.51121,0.142072,6.09656e-29
Bradi1g14320,Bradi4g02690,gbM,gbM,wgd,Same,gbM-gbM,0.203573,1.21078,0.168134,3.09453e-40
Bradi1g14360,Bradi4g02760,gbM,gbM,wgd,Same,gbM-gbM,0.148769,2.08342,0.0714061,1.49841e-60
Bradi1g14460,Bradi4g02925,unM,unM,wgd,Same,unM-unM,0.242231,3.96655,0.0610684,3.49815e-79
Bradi1g14486,Bradi4g02940,unM,unM,wgd,Same,unM-unM,0.255662,1.22362,0.208938,2.30739e-07
Bradi1g14606,Bradi4g03121,unM,unM,wgd,Same,unM-unM,0.273035,1.9483,0.14014,1.69307e-27
Bradi1g14630,Bradi4g03130,gbM,gbM,wgd,Same,gbM-gbM,0.13889,0.819834,0.169413,1.8317e-76
Bradi1g14720,Bradi4g03220,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0643269,1.52242,0.0422529,3.076e-54
Bradi1g14750,Bradi4g03340,unM,unM,wgd,Same,unM-unM,0.371086,1.32132,0.280845,1.12034e-08
Bradi1g14770,Bradi4g03397,gbM,gbM,wgd,Same,gbM-gbM,0.188769,1.4381,0.131263,2.08511e-82
Bradi1g14820,Bradi4g03470,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.17738,1.0223,0.173511,2.77273e-29
Bradi1g14830,Bradi4g03477,gbM,gbM,wgd,Same,gbM-gbM,0.222455,1.40671,0.158139,3.07421e-28
Bradi1g14840,Bradi4g03490,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.140146,0.912291,0.153619,3.98903e-48
Bradi1g14850,Bradi4g03500,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0928647,1.08607,0.0855053,1.98424e-59
Bradi1g14890,Bradi4g03580,unM,unM,wgd,Same,unM-unM,0.273122,3.12668,0.0873521,1.03824e-20
Bradi1g16517,Bradi1g65800,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.138202,0.996085,0.138745,1.67654e-39
Bradi1g16540,Bradi1g65750,unM,unM,wgd,Same,unM-unM,0.391148,3.82032,0.102386,1.24723e-32
Bradi1g16560,Bradi1g65610,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.16567,1.59363,0.103957,3.69099e-56
Bradi1g16580,Bradi1g65580,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.137068,1.85293,0.0739737,1.08352e-48
Bradi1g16610,Bradi1g65530,unM,unM,wgd,Same,unM-unM,0.231176,3.89513,0.05935,4.02979e-75
Bradi1g16660,Bradi1g65440,unM,unM,wgd,Same,unM-unM,0.0867378,4.20131,0.0206454,1.99173e-193
Bradi1g16670,Bradi1g65340,gbM,gbM,wgd,Same,gbM-gbM,0.22107,0.977857,0.226076,1.7148e-28
Bradi1g16700,Bradi1g65210,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.102281,1.1339,0.0902022,2.00827e-39
Bradi1g16710,Bradi1g65130,unM,unM,wgd,Same,unM-unM,0.156638,2.99512,0.0522977,2.18636e-30
Bradi1g16740,Bradi1g65081,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.674003,2.46392,0.273549,6.65976e-11
Bradi1g16750,Bradi1g65070,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0255353,1.21682,0.0209854,5.11179e-98
Bradi1g16760,Bradi1g64978,unM,teM,wgd,Different,unM-teM,0.350315,3.39413,0.103212,7.01105e-21
Bradi1g16780,Bradi1g64860,unM,unM,wgd,Same,unM-unM,0.170763,3.7834,0.0451348,0
Bradi1g16791,Bradi1g64817,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.266888,4.36524,0.0611393,1.98937e-130
Bradi1g16810,Bradi1g64780,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0987501,0.687302,0.143678,4.94259e-42
Bradi1g16820,Bradi1g64740,gbM,gbM,wgd,Same,gbM-gbM,0.436068,1.89634,0.229952,3.89425e-32
Bradi1g16830,Bradi1g64730,unM,unM,wgd,Same,unM-unM,0.307412,2.81713,0.109122,1.79872e-11
Bradi1g17040,Bradi1g64660,unM,unM,wgd,Same,unM-unM,0.256725,4.36544,0.0588086,9.78854e-92
Bradi1g17090,Bradi1g64487,unM,unM,wgd,Same,unM-unM,0.237845,3.69054,0.0644473,4.05347e-66
Bradi1g17160,Bradi1g64220,gbM,gbM,wgd,Same,gbM-gbM,0.327913,1.14813,0.285607,5.55215e-16
Bradi1g17200,Bradi1g64120,unM,unM,wgd,Same,unM-unM,0.161903,3.5164,0.0460422,1.18096e-74
Bradi1g17210,Bradi1g64060,gbM,gbM,wgd,Same,gbM-gbM,0.0479477,0.97031,0.0494148,1.41167e-57
Bradi1g17230,Bradi1g64040,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.200779,3.97087,0.050563,8.53292e-68
Bradi1g17237,Bradi1g64020,gbM,unM,wgd,Different,gbM-unM,NA,1.62816,1.35014e-13,NA
Bradi1g17250,Bradi1g64010,gbM,gbM,wgd,Same,gbM-gbM,0.101149,1.16732,0.0866501,5.99371e-58
Bradi1g17257,Bradi1g63990,gbM,gbM,wgd,Same,gbM-gbM,0.153039,1.56992,0.0974821,3.29592e-76
Bradi1g17290,Bradi1g63980,unM,unM,wgd,Same,unM-unM,0.440952,2.86399,0.153964,1.10509e-09
Bradi1g17300,Bradi1g63880,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.303603,1.69014,0.179631,8.26218e-45
Bradi1g17335,Bradi1g63840,unM,unM,wgd,Same,unM-unM,0.25261,1.7708,0.142653,1.04085e-18
Bradi1g17420,Bradi1g63680,unM,unM,wgd,Same,unM-unM,0.270114,3.6288,0.0744362,1.67737e-38
Bradi1g17430,Bradi1g63640,unM,unM,wgd,Same,unM-unM,0.241326,1.78467,0.135222,4.05756e-30
Bradi1g17440,Bradi1g63630,unM,unM,wgd,Same,unM-unM,0.25693,3.47102,0.0740215,3.5697e-59
Bradi1g17450,Bradi1g63610,unM,unM,wgd,Same,unM-unM,0.234279,2.97787,0.0786732,0
Bradi1g17480,Bradi1g63600,unM,unM,wgd,Same,unM-unM,0.299456,3.7001,0.0809318,3.59459e-41
Bradi1g17490,Bradi1g63580,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.142792,0.975994,0.146304,6.5488e-47
Bradi1g17510,Bradi1g63570,unM,unM,wgd,Same,unM-unM,0.187949,4.07636,0.0461072,7.05981e-73
Bradi1g17570,Bradi1g63520,gbM,gbM,wgd,Same,gbM-gbM,0.187268,1.60535,0.116653,1.1681e-46
Bradi1g17600,Bradi1g63460,unM,unM,wgd,Same,unM-unM,0.256321,3.48174,0.0736186,2.58966e-66
Bradi1g17611,Bradi1g63390,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.257329,3.63763,0.0707407,2.54543e-41
Bradi1g17620,Bradi1g63350,gbM,gbM,wgd,Same,gbM-gbM,0.164939,0.811761,0.203187,2.12229e-42
Bradi1g17630,Bradi1g63290,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.153222,1.27155,0.1205,1.78679e-47
Bradi1g17660,Bradi1g63220,unM,unM,wgd,Same,unM-unM,0.569814,2.26455,0.251623,9.80325e-14
Bradi1g17670,Bradi1g63210,gbM,gbM,wgd,Same,gbM-gbM,0.150282,1.53857,0.0976766,2.65911e-65
Bradi1g17700,Bradi1g63170,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.215744,0.683888,0.315467,1.22068e-13
Bradi1g17820,Bradi1g63080,unM,unM,wgd,Same,unM-unM,0.153555,1.63006,0.0942021,9.9674e-50
Bradi1g17840,Bradi1g63060,unM,unM,wgd,Same,unM-unM,0.220051,3.69616,0.0595351,1.16041e-57
Bradi1g17910,Bradi1g63040,unM,unM,wgd,Same,unM-unM,0.241647,3.24787,0.0744016,1.59288e-20
Bradi1g17920,Bradi1g63010,gbM,gbM,wgd,Same,gbM-gbM,0.019654,0.669871,0.0293399,1.3446e-35
Bradi1g17970,Bradi1g62930,unM,unM,wgd,Same,unM-unM,0.0234402,3.26705,0.00717473,3.719e-54
Bradi1g17980,Bradi1g62870,unM,unM,wgd,Same,unM-unM,0.250141,1.85495,0.13485,1.88289e-12
Bradi1g18010,Bradi1g62830,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0351764,2.68185,0.0131165,1.26416e-26
Bradi1g18070,Bradi1g62780,gbM,gbM,wgd,Same,gbM-gbM,0.0892387,1.07295,0.0831715,4.44945e-40
Bradi1g18100,Bradi1g62760,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.313912,1.25005,0.25112,3.10286e-17
Bradi1g18150,Bradi1g62740,unM,unM,wgd,Same,unM-unM,0.268563,3.31159,0.081098,5.1239e-38
Bradi1g18160,Bradi1g62731,gbM,gbM,wgd,Same,gbM-gbM,0.233413,1.23067,0.189664,3.19364e-71
Bradi1g18185,Bradi1g62710,unM,unM,wgd,Same,unM-unM,0.338346,2.65681,0.12735,6.12425e-17
Bradi1g18190,Bradi1g62691,gbM,unM,wgd,Different,gbM-unM,0.0283589,2.41347,0.0117502,3.21932e-21
Bradi1g18210,Bradi1g62660,unM,unM,wgd,Same,unM-unM,0.477232,2.8603,0.166847,3.6857e-16
Bradi1g18380,Bradi1g62390,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.167991,0.768905,0.218481,6.77625e-24
Bradi1g18390,Bradi1g62400,unM,unM,wgd,Same,unM-unM,0.291863,4.0256,0.0725017,1.23569e-76
Bradi1g18407,Bradi1g62420,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.461301,4.84062,0.095298,3.96333e-30
Bradi1g18440,Bradi1g62430,gbM,gbM,wgd,Same,gbM-gbM,0.079153,1.03742,0.0762977,4.89091e-75
Bradi1g18450,Bradi1g62440,gbM,gbM,wgd,Same,gbM-gbM,0.0994773,0.720379,0.13809,7.33618e-51
Bradi1g18490,Bradi1g62520,gbM,gbM,wgd,Same,gbM-gbM,0.193974,0.665099,0.291646,3.61109e-14
Bradi1g18607,Bradi1g62580,gbM,gbM,wgd,Same,gbM-gbM,0.347776,0.866321,0.401441,7.38739e-25
Bradi1g18780,Bradi1g62300,unM,unM,wgd,Same,unM-unM,0.524458,1.52205,0.344573,0.00241475
Bradi1g18960,Bradi1g62160,unM,unM,wgd,Same,unM-unM,0.137669,2.38595,0.0576999,2.15272e-32
Bradi1g18970,Bradi1g62150,gbM,gbM,wgd,Same,gbM-gbM,0.0488816,1.27075,0.0384669,1.93508e-61
Bradi1g18990,Bradi1g62120,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.26635,3.36158,0.0792334,3.18467e-31
