Feature	Duplication
Bradi2g22295	dispersed
Bradi2g36772	dispersed
Bradi3g14211	dispersed
Bradi3g54621	dispersed
Bradi1g02100	dispersed
Bradi1g03490	dispersed
Bradi2g30500	dispersed
Bradi2g39770	dispersed
Bradi2g54950	dispersed
Bradi1g02200	dispersed
Bradi2g12750	dispersed
Bradi5g00460	dispersed
Bradi1g02205	dispersed
Bradi1g56260	dispersed
Bradi2g15370	dispersed
Bradi4g13580	dispersed
Bradi1g02210	dispersed
Bradi1g22540	dispersed
Bradi1g30860	dispersed
Bradi2g34187	dispersed
Bradi2g60530	dispersed
Bradi3g21721	dispersed
Bradi3g36780	dispersed
Bradi3g46294	dispersed
Bradi3g49770	dispersed
Bradi5g16150	dispersed
Bradi1g02230	dispersed
Bradi2g61387	dispersed
Bradi1g02270	dispersed
Bradi1g20050	dispersed
Bradi4g12380	dispersed
Bradi1g02290	dispersed
Bradi1g51097	dispersed
Bradi4g04347	dispersed
Bradi4g32830	dispersed
Bradi5g15797	dispersed
Bradi1g02310	dispersed
Bradi4g45300	dispersed
Bradi1g02327	dispersed
Bradi1g47690	dispersed
Bradi4g45290	dispersed
Bradi1g02338	dispersed
Bradi1g42490	dispersed
Bradi1g49740	dispersed
Bradi1g02350	dispersed
Bradi1g47700	dispersed
Bradi4g45270	dispersed
Bradi1g02390	dispersed
Bradi2g61450	dispersed
Bradi1g02420	dispersed
Bradi2g22670	dispersed
Bradi3g45480	dispersed
Bradi1g02487	dispersed
Bradi1g04650	dispersed
Bradi1g26391	dispersed
Bradi1g58410	dispersed
Bradi1g62100	dispersed
Bradi2g43846	dispersed
Bradi3g06101	dispersed
Bradi3g09495	dispersed
Bradi3g20780	dispersed
Bradi4g02960	dispersed
Bradi4g13590	dispersed
Bradi1g02505	dispersed
Bradi2g38974	dispersed
Bradi2g59278	dispersed
Bradi3g07933	dispersed
Bradi3g18552	dispersed
Bradi3g18781	dispersed
Bradi1g02540	dispersed
Bradi1g53300	dispersed
Bradi1g02570	dispersed
Bradi3g13040	dispersed
Bradi1g02597	dispersed
Bradi4g05580	dispersed
Bradi1g02645	dispersed
Bradi1g34230	dispersed
Bradi1g56838	dispersed
Bradi1g57310	dispersed
Bradi1g63003	dispersed
Bradi2g15965	dispersed
Bradi2g25076	dispersed
Bradi2g33423	dispersed
Bradi2g57850	dispersed
Bradi3g28685	dispersed
Bradi3g47090	dispersed
Bradi4g06890	dispersed
Bradi4g23440	dispersed
Bradi5g08330	dispersed
Bradi5g10840	dispersed
Bradi1g02685	dispersed
Bradi1g11273	dispersed
Bradi1g02697	dispersed
Bradi2g18290	dispersed
Bradi1g02710	dispersed
Bradi1g53437	dispersed
Bradi1g02780	dispersed
Bradi3g07815	dispersed
Bradi1g02805	dispersed
Bradi2g11450	dispersed
Bradi2g33165	dispersed
Bradi2g41702	dispersed
Bradi3g37245	dispersed
Bradi1g02960	dispersed
Bradi1g53420	dispersed
Bradi2g07030	dispersed
Bradi1g02980	dispersed
Bradi5g12976	dispersed
Bradi1g03010	dispersed
Bradi1g53410	dispersed
Bradi2g11720	dispersed
Bradi2g13700	dispersed
Bradi1g03130	dispersed
Bradi1g14790	dispersed
Bradi1g03150	dispersed
Bradi1g03290	dispersed
Bradi1g03170	dispersed
Bradi1g53490	dispersed
Bradi1g03196	dispersed
Bradi2g33470	dispersed
Bradi5g05226	dispersed
Bradi1g03235	dispersed
Bradi1g29010	dispersed
Bradi2g60080	dispersed
Bradi3g12710	dispersed
Bradi1g03277	dispersed
Bradi1g03360	dispersed
Bradi4g02300	dispersed
Bradi1g03350	dispersed
Bradi1g10090	dispersed
Bradi1g03431	dispersed
Bradi5g27720	dispersed
Bradi1g03483	dispersed
Bradi1g76413	dispersed
Bradi2g09995	dispersed
Bradi3g53743	dispersed
Bradi3g55885	dispersed
Bradi1g03520	dispersed
Bradi1g10475	dispersed
Bradi1g03670	dispersed
Bradi1g05610	dispersed
Bradi1g18670	dispersed
Bradi1g20150	dispersed
Bradi1g45070	dispersed
Bradi1g58370	dispersed
Bradi1g59070	dispersed
Bradi2g50550	dispersed
Bradi2g53140	dispersed
Bradi3g36470	dispersed
Bradi3g37120	dispersed
Bradi3g49340	dispersed
Bradi4g44712	dispersed
Bradi5g13537	dispersed
Bradi1g03737	dispersed
Bradi3g32520	dispersed
Bradi1g03930	dispersed
Bradi1g26600	dispersed
Bradi1g03950	dispersed
Bradi2g50910	dispersed
Bradi1g03953	dispersed
Bradi3g54300	dispersed
Bradi1g04050	dispersed
Bradi3g23759	dispersed
Bradi1g04055	dispersed
Bradi1g48165	dispersed
Bradi1g66913	dispersed
Bradi1g67301	dispersed
Bradi2g13145	dispersed
Bradi2g33136	dispersed
Bradi2g49085	dispersed
Bradi2g61365	dispersed
Bradi3g24892	dispersed
Bradi4g31982	dispersed
Bradi5g09762	dispersed
Bradi1g04125	dispersed
Bradi1g74565	dispersed
Bradi3g55805	dispersed
Bradi4g44265	dispersed
Bradi1g04191	dispersed
Bradi3g32382	dispersed
Bradi1g04226	dispersed
Bradi1g14400	dispersed
Bradi1g04229	dispersed
Bradi1g20063	dispersed
Bradi1g04270	dispersed
Bradi4g04700	dispersed
Bradi1g04310	dispersed
Bradi2g50610	dispersed
Bradi1g04330	dispersed
Bradi3g21310	dispersed
Bradi1g04397	dispersed
Bradi1g08010	dispersed
Bradi2g32300	dispersed
Bradi1g04403	dispersed
Bradi2g17083	dispersed
Bradi1g04450	dispersed
Bradi4g21526	dispersed
Bradi5g21705	dispersed
Bradi5g21825	dispersed
Bradi1g04460	dispersed
Bradi3g60837	dispersed
Bradi1g04500	dispersed
Bradi1g54190	dispersed
Bradi1g04506	dispersed
Bradi5g06799	dispersed
Bradi1g04520	dispersed
Bradi3g03480	dispersed
Bradi1g04570	dispersed
Bradi5g15942	dispersed
Bradi1g04590	dispersed
Bradi1g54020	dispersed
Bradi1g04625	dispersed
Bradi1g47516	dispersed
Bradi1g04677	dispersed
Bradi1g27930	dispersed
Bradi1g47660	dispersed
Bradi2g15400	dispersed
Bradi2g16250	dispersed
Bradi2g16380	dispersed
Bradi2g18580	dispersed
Bradi2g37210	dispersed
Bradi1g04683	dispersed
Bradi3g61112	dispersed
Bradi1g04772	dispersed
Bradi1g15868	dispersed
Bradi1g46250	dispersed
Bradi2g09225	dispersed
Bradi2g40510	dispersed
Bradi3g08655	dispersed
Bradi3g26650	dispersed
Bradi4g01061	dispersed
Bradi4g05095	dispersed
Bradi4g13881	dispersed
Bradi4g18342	dispersed
Bradi4g27666	dispersed
Bradi5g07048	dispersed
Bradi5g08336	dispersed
Bradi1g04820	dispersed
Bradi2g27080	dispersed
Bradi2g49610	dispersed
Bradi1g04940	dispersed
Bradi3g09017	dispersed
Bradi1g04953	dispersed
Bradi3g07887	dispersed
Bradi1g04963	dispersed
Bradi3g13431	dispersed
Bradi1g04970	dispersed
Bradi1g25293	dispersed
Bradi1g60182	dispersed
Bradi2g52220	dispersed
Bradi3g36402	dispersed
Bradi4g18291	dispersed
Bradi5g18543	dispersed
Bradi1g04980	dispersed
Bradi4g28960	dispersed
Bradi1g05000	dispersed
Bradi2g21837	dispersed
Bradi3g26660	dispersed
Bradi1g05050	dispersed
Bradi2g50390	dispersed
Bradi1g05062	dispersed
Bradi4g26910	dispersed
Bradi4g41160	dispersed
Bradi1g05198	dispersed
Bradi1g37350	dispersed
Bradi1g47680	dispersed
Bradi5g10558	dispersed
Bradi1g05202	dispersed
Bradi1g13995	dispersed
Bradi1g29363	dispersed
Bradi1g33595	dispersed
Bradi1g43455	dispersed
Bradi1g58105	dispersed
Bradi2g17054	dispersed
Bradi2g31104	dispersed
Bradi2g37366	dispersed
Bradi2g45041	dispersed
Bradi3g18654	dispersed
Bradi3g20965	dispersed
Bradi3g33405	dispersed
Bradi4g09963	dispersed
Bradi4g26976	dispersed
Bradi4g37064	dispersed
Bradi5g08624	dispersed
Bradi1g05206	dispersed
Bradi3g25181	dispersed
Bradi1g05208	dispersed
Bradi1g32540	dispersed
Bradi1g05230	dispersed
Bradi2g36451	dispersed
Bradi1g05260	dispersed
Bradi2g48020	dispersed
Bradi1g05306	dispersed
Bradi2g10190	dispersed
Bradi1g05325	dispersed
Bradi4g04770	dispersed
Bradi1g05328	dispersed
Bradi1g06882	dispersed
Bradi1g11372	dispersed
Bradi2g24831	dispersed
Bradi3g23045	dispersed
Bradi3g27561	dispersed
Bradi4g02880	dispersed
Bradi4g13222	dispersed
Bradi1g05360	dispersed
Bradi1g34900	dispersed
Bradi1g05397	dispersed
Bradi3g18640	dispersed
Bradi1g05585	dispersed
Bradi2g59315	dispersed
Bradi4g06818	dispersed
Bradi1g38705	dispersed
Bradi1g05630	dispersed
Bradi1g56020	dispersed
Bradi1g05640	dispersed
Bradi1g57440	dispersed
Bradi3g35300	dispersed
Bradi3g56680	dispersed
Bradi4g28226	dispersed
Bradi4g38480	dispersed
Bradi1g05655	dispersed
Bradi3g28933	dispersed
Bradi1g05660	dispersed
Bradi2g56440	dispersed
Bradi4g25132	dispersed
Bradi1g05670	dispersed
Bradi1g55980	dispersed
Bradi1g05707	dispersed
Bradi4g23356	dispersed
Bradi1g05756	dispersed
Bradi2g13635	dispersed
Bradi1g05760	dispersed
Bradi2g03106	dispersed
Bradi5g06782	dispersed
Bradi1g05762	dispersed
Bradi1g22375	dispersed
Bradi1g24635	dispersed
Bradi4g16595	dispersed
Bradi1g05763	dispersed
Bradi1g54493	dispersed
Bradi1g05764	dispersed
Bradi1g46652	dispersed
Bradi1g05769	dispersed
Bradi3g27303	dispersed
Bradi1g05775	dispersed
Bradi3g03949	dispersed
Bradi1g05778	dispersed
Bradi1g05794	dispersed
Bradi1g05807	dispersed
Bradi1g32451	dispersed
Bradi2g30960	dispersed
Bradi2g40495	dispersed
Bradi3g10133	dispersed
Bradi3g18887	dispersed
Bradi4g19732	dispersed
Bradi1g05808	dispersed
Bradi1g71470	dispersed
Bradi5g10961	dispersed
Bradi1g05810	dispersed
Bradi1g05960	dispersed
Bradi2g12053	dispersed
Bradi3g47453	dispersed
Bradi3g58810	dispersed
Bradi3g60440	dispersed
Bradi5g16845	dispersed
Bradi1g05837	dispersed
Bradi1g55780	dispersed
Bradi1g05850	dispersed
Bradi1g55770	dispersed
Bradi1g55900	dispersed
Bradi1g05895	dispersed
Bradi1g19781	dispersed
Bradi1g25900	dispersed
Bradi1g75485	dispersed
Bradi2g58324	dispersed
Bradi2g61620	dispersed
Bradi4g03011	dispersed
Bradi4g28230	dispersed
Bradi5g02312	dispersed
Bradi5g27320	dispersed
Bradi1g06060	dispersed
Bradi3g34150	dispersed
Bradi3g52746	dispersed
Bradi1g06110	dispersed
Bradi2g08010	dispersed
Bradi1g06220	dispersed
Bradi5g14750	dispersed
Bradi1g06225	dispersed
Bradi1g13166	dispersed
Bradi2g41585	dispersed
Bradi3g40651	dispersed
Bradi4g28883	dispersed
Bradi4g44850	dispersed
Bradi1g06235	dispersed
Bradi1g14556	dispersed
Bradi1g41684	dispersed
Bradi1g44938	dispersed
Bradi1g48041	dispersed
Bradi1g68367	dispersed
Bradi2g44980	dispersed
Bradi2g47930	dispersed
Bradi3g02196	dispersed
Bradi3g24433	dispersed
Bradi4g03101	dispersed
Bradi4g13415	dispersed
Bradi4g30402	dispersed
Bradi4g33211	dispersed
Bradi4g42083	dispersed
Bradi5g04842	dispersed
Bradi1g06320	dispersed
Bradi1g57110	dispersed
Bradi1g06340	dispersed
Bradi1g13640	dispersed
Bradi3g50610	dispersed
Bradi1g06360	dispersed
Bradi1g13670	dispersed
Bradi1g06366	dispersed
Bradi5g15570	dispersed
Bradi1g06376	dispersed
Bradi2g02669	dispersed
Bradi3g22472	dispersed
Bradi4g20543	dispersed
Bradi1g06422	dispersed
Bradi1g14343	dispersed
Bradi2g19836	dispersed
Bradi2g35455	dispersed
Bradi3g57873	dispersed
Bradi4g13592	dispersed
Bradi4g35542	dispersed
Bradi5g11615	dispersed
Bradi1g06490	dispersed
Bradi1g61810	dispersed
Bradi3g46830	dispersed
Bradi1g06500	dispersed
Bradi3g48150	dispersed
Bradi1g06511	dispersed
Bradi1g11280	dispersed
Bradi1g06520	dispersed
Bradi1g53740	dispersed
Bradi1g06550	dispersed
Bradi2g39616	dispersed
Bradi1g06636	dispersed
Bradi1g71720	dispersed
Bradi1g06660	dispersed
Bradi1g08649	dispersed
Bradi1g57137	dispersed
Bradi3g55297	dispersed
Bradi4g12590	dispersed
Bradi5g15889	dispersed
Bradi5g24490	dispersed
Bradi1g06790	dispersed
Bradi4g01070	dispersed
Bradi1g06810	dispersed
Bradi4g31320	dispersed
Bradi1g06821	dispersed
Bradi3g31420	dispersed
Bradi1g06880	dispersed
Bradi4g31450	dispersed
Bradi1g06884	dispersed
Bradi1g38115	dispersed
Bradi2g23660	dispersed
Bradi2g35267	dispersed
Bradi2g45635	dispersed
Bradi3g18720	dispersed
Bradi3g20864	dispersed
Bradi3g21471	dispersed
Bradi3g28309	dispersed
Bradi3g28775	dispersed
Bradi3g30156	dispersed
Bradi3g32386	dispersed
Bradi4g04495	dispersed
Bradi4g15112	dispersed
Bradi4g16597	dispersed
Bradi4g21615	dispersed
Bradi4g27251	dispersed
Bradi4g30771	dispersed
Bradi5g10404	dispersed
Bradi1g20830	dispersed
Bradi1g26980	dispersed
Bradi1g29147	dispersed
Bradi1g48350	dispersed
Bradi2g17615	dispersed
Bradi3g45470	dispersed
Bradi4g08988	dispersed
Bradi4g41960	dispersed
Bradi5g21820	dispersed
Bradi1g06930	dispersed
Bradi2g57050	dispersed
Bradi5g14810	dispersed
Bradi1g07035	dispersed
Bradi2g39790	dispersed
Bradi3g60640	dispersed
Bradi1g07051	dispersed
Bradi1g07170	dispersed
Bradi4g00910	dispersed
Bradi1g07195	dispersed
Bradi1g07210	dispersed
Bradi4g06621	dispersed
Bradi4g12610	dispersed
Bradi1g07350	dispersed
Bradi2g50920	dispersed
Bradi2g51090	dispersed
Bradi1g07410	dispersed
Bradi5g24240	dispersed
Bradi1g07420	dispersed
Bradi1g09220	dispersed
Bradi1g07492	dispersed
Bradi5g13053	dispersed
Bradi1g07540	dispersed
Bradi4g02980	dispersed
Bradi1g07562	dispersed
Bradi3g23363	dispersed
Bradi4g42727	dispersed
Bradi1g07565	dispersed
Bradi4g31937	dispersed
Bradi1g07611	dispersed
Bradi3g18762	dispersed
Bradi1g07630	dispersed
Bradi1g58830	dispersed
Bradi4g03160	dispersed
Bradi1g07650	dispersed
Bradi1g58810	dispersed
Bradi1g07686	dispersed
Bradi1g17770	dispersed
Bradi1g21846	dispersed
Bradi1g78446	dispersed
Bradi2g61085	dispersed
Bradi2g61763	dispersed
Bradi4g26255	dispersed
Bradi5g02322	dispersed
Bradi5g22970	dispersed
Bradi1g07700	dispersed
Bradi2g10727	dispersed
Bradi1g07850	dispersed
Bradi2g13480	dispersed
Bradi1g07870	dispersed
Bradi1g70680	dispersed
Bradi4g03520	dispersed
Bradi1g07880	dispersed
Bradi3g02830	dispersed
Bradi4g06670	dispersed
Bradi1g07930	dispersed
Bradi1g14900	dispersed
Bradi3g07595	dispersed
Bradi3g18210	dispersed
Bradi4g03350	dispersed
Bradi4g07480	dispersed
Bradi1g07936	dispersed
Bradi5g14260	dispersed
Bradi1g07960	dispersed
Bradi1g16020	dispersed
Bradi1g07991	dispersed
Bradi1g15940	dispersed
Bradi1g22950	dispersed
Bradi1g08020	dispersed
Bradi2g04637	dispersed
Bradi1g08030	dispersed
Bradi1g59120	dispersed
Bradi2g50790	dispersed
Bradi4g37700	dispersed
Bradi1g08050	dispersed
Bradi1g62257	dispersed
Bradi1g08075	dispersed
Bradi1g08333	dispersed
Bradi1g21964	dispersed
Bradi1g26386	dispersed
Bradi1g27070	dispersed
Bradi1g38155	dispersed
Bradi1g45445	dispersed
Bradi1g55515	dispersed
Bradi1g55970	dispersed
Bradi2g22446	dispersed
Bradi3g18575	dispersed
Bradi3g26542	dispersed
Bradi3g30712	dispersed
Bradi3g40377	dispersed
Bradi4g19043	dispersed
Bradi4g27396	dispersed
Bradi4g27690	dispersed
Bradi4g40345	dispersed
Bradi1g08080	dispersed
Bradi1g43390	dispersed
Bradi4g37660	dispersed
Bradi4g42627	dispersed
Bradi4g44690	dispersed
Bradi4g45140	dispersed
Bradi1g08095	dispersed
Bradi4g22235	dispersed
Bradi1g08120	dispersed
Bradi1g10650	dispersed
Bradi4g25140	dispersed
Bradi1g08170	dispersed
Bradi1g08521	dispersed
Bradi5g16453	dispersed
Bradi1g08250	dispersed
Bradi1g27860	dispersed
Bradi2g34230	dispersed
Bradi1g08260	dispersed
Bradi1g59280	dispersed
Bradi1g08270	dispersed
Bradi1g59260	dispersed
Bradi3g39203	dispersed
Bradi1g14517	dispersed
Bradi2g32027	dispersed
Bradi5g00230	dispersed
Bradi5g06992	dispersed
Bradi5g24876	dispersed
Bradi1g08340	dispersed
Bradi1g21980	dispersed
Bradi1g59250	dispersed
Bradi4g06867	dispersed
Bradi1g08357	dispersed
Bradi1g22750	dispersed
Bradi1g74227	dispersed
Bradi4g34131	dispersed
Bradi4g39181	dispersed
Bradi1g08410	dispersed
Bradi1g17520	dispersed
Bradi1g21880	dispersed
Bradi1g66100	dispersed
Bradi4g12950	dispersed
Bradi1g08480	dispersed
Bradi4g43137	dispersed
Bradi1g08505	dispersed
Bradi2g09915	dispersed
Bradi1g08639	dispersed
Bradi3g27210	dispersed
Bradi1g49753	dispersed
Bradi1g56660	dispersed
Bradi1g74250	dispersed
Bradi1g77590	dispersed
Bradi3g54590	dispersed
Bradi1g08800	dispersed
Bradi2g06170	dispersed
Bradi2g19470	dispersed
Bradi1g08840	dispersed
Bradi3g47936	dispersed
Bradi1g08847	dispersed
Bradi5g12360	dispersed
Bradi1g08960	dispersed
Bradi1g34640	dispersed
Bradi1g09010	dispersed
Bradi1g24781	dispersed
Bradi2g01692	dispersed
Bradi4g12883	dispersed
Bradi1g09042	dispersed
Bradi2g10790	dispersed
Bradi4g02480	dispersed
Bradi1g09065	dispersed
Bradi3g26880	dispersed
Bradi4g14957	dispersed
Bradi1g09110	dispersed
Bradi1g33800	dispersed
Bradi1g09130	dispersed
Bradi2g32310	dispersed
Bradi1g09225	dispersed
Bradi1g29022	dispersed
Bradi2g26397	dispersed
Bradi2g60901	dispersed
Bradi3g07914	dispersed
Bradi3g08888	dispersed
Bradi3g11433	dispersed
Bradi3g18577	dispersed
Bradi3g20926	dispersed
Bradi3g21468	dispersed
Bradi3g21782	dispersed
Bradi3g23716	dispersed
Bradi3g41202	dispersed
Bradi4g04493	dispersed
Bradi5g03159	dispersed
Bradi5g15081	dispersed
Bradi5g15442	dispersed
Bradi1g09243	dispersed
Bradi3g36693	dispersed
Bradi1g09290	dispersed
Bradi3g18380	dispersed
Bradi1g09400	dispersed
Bradi2g44510	dispersed
Bradi1g09460	dispersed
Bradi1g63560	dispersed
Bradi5g14580	dispersed
Bradi1g09487	dispersed
Bradi3g36050	dispersed
Bradi4g17850	dispersed
Bradi4g40616	dispersed
Bradi1g09537	dispersed
Bradi1g53500	dispersed
Bradi2g14970	dispersed
Bradi1g09577	dispersed
Bradi2g17250	dispersed
Bradi1g09583	dispersed
Bradi2g08717	dispersed
Bradi1g09590	dispersed
Bradi2g51600	dispersed
Bradi1g09606	dispersed
Bradi3g34134	dispersed
Bradi1g09630	dispersed
Bradi4g28905	dispersed
Bradi1g09680	dispersed
Bradi5g18740	dispersed
Bradi1g09835	dispersed
Bradi1g43072	dispersed
Bradi1g49356	dispersed
Bradi2g04626	dispersed
Bradi2g31525	dispersed
Bradi2g36635	dispersed
Bradi2g49605	dispersed
Bradi2g56170	dispersed
Bradi2g62099	dispersed
Bradi3g07435	dispersed
Bradi3g22035	dispersed
Bradi3g36095	dispersed
Bradi3g46064	dispersed
Bradi4g08706	dispersed
Bradi4g17895	dispersed
Bradi4g37755	dispersed
Bradi4g38123	dispersed
Bradi5g15730	dispersed
Bradi5g25115	dispersed
Bradi1g10000	dispersed
Bradi1g57546	dispersed
Bradi1g10080	dispersed
Bradi1g12720	dispersed
Bradi1g57800	dispersed
Bradi2g16261	dispersed
Bradi1g10100	dispersed
Bradi2g29950	dispersed
Bradi2g56900	dispersed
Bradi1g10140	dispersed
Bradi3g21470	dispersed
Bradi1g10220	dispersed
Bradi4g05970	dispersed
Bradi1g10250	dispersed
Bradi3g33208	dispersed
Bradi1g10281	dispersed
Bradi5g24281	dispersed
Bradi1g10353	dispersed
Bradi1g37178	dispersed
Bradi1g60675	dispersed
Bradi1g68106	dispersed
Bradi2g51195	dispersed
Bradi3g27856	dispersed
Bradi3g31595	dispersed
Bradi5g14775	dispersed
Bradi1g10380	dispersed
Bradi4g24260	dispersed
Bradi1g10390	dispersed
Bradi4g06010	dispersed
Bradi1g10400	dispersed
Bradi1g34844	dispersed
Bradi1g10430	dispersed
Bradi1g44250	dispersed
Bradi1g67820	dispersed
Bradi2g41680	dispersed
Bradi3g03460	dispersed
Bradi3g09500	dispersed
Bradi3g20860	dispersed
Bradi3g50760	dispersed
Bradi3g51880	dispersed
Bradi5g01360	dispersed
Bradi5g20820	dispersed
Bradi1g10470	dispersed
Bradi2g10340	dispersed
Bradi3g36740	dispersed
Bradi4g22730	dispersed
Bradi4g13529	dispersed
Bradi5g09871	dispersed
Bradi1g10567	dispersed
Bradi3g22317	dispersed
Bradi3g45190	dispersed
Bradi1g10600	dispersed
Bradi3g49500	dispersed
Bradi1g10621	dispersed
Bradi1g11180	dispersed
