Feature	Duplication
LOC103927935	dispersed
LOC103954437	dispersed
LOC103963677	dispersed
LOC103927946	dispersed
LOC103931651	dispersed
LOC103938287	dispersed
LOC103927954	dispersed
LOC103947652	dispersed
LOC103952418	dispersed
LOC103960338	dispersed
LOC103966118	dispersed
LOC103927957	dispersed
LOC103931650	dispersed
LOC103934723	dispersed
LOC103938285	dispersed
LOC103946494	dispersed
LOC103927964	dispersed
LOC103935703	dispersed
LOC103928006	dispersed
LOC103966215	dispersed
LOC103928008	dispersed
LOC103966214	dispersed
LOC103928009	dispersed
LOC103928054	dispersed
LOC103940564	dispersed
LOC103962089	dispersed
LOC103966213	dispersed
LOC103928019	dispersed
LOC103933076	dispersed
LOC103928034	dispersed
LOC103933339	dispersed
LOC103934669	dispersed
LOC103935203	dispersed
LOC103935444	dispersed
LOC103941243	dispersed
LOC103942999	dispersed
LOC103945336	dispersed
LOC103945705	dispersed
LOC103953204	dispersed
LOC103955212	dispersed
LOC103956182	dispersed
LOC103957182	dispersed
LOC103957550	dispersed
LOC103959869	dispersed
LOC103967072	dispersed
LOC103928075	dispersed
LOC103938259	dispersed
LOC103928076	dispersed
LOC103938262	dispersed
LOC103928083	dispersed
LOC103928193	dispersed
LOC103928092	dispersed
LOC103938797	dispersed
LOC103928094	dispersed
LOC103938798	dispersed
LOC103928111	dispersed
LOC103941363	dispersed
LOC103928114	dispersed
LOC103930052	dispersed
LOC103928115	dispersed
LOC103941160	dispersed
LOC103928123	dispersed
LOC103946071	dispersed
LOC103965292	dispersed
LOC103966519	dispersed
LOC103928167	dispersed
LOC103929242	dispersed
LOC103928217	dispersed
LOC103933241	dispersed
LOC103928224	dispersed
LOC103962340	dispersed
LOC103958372	dispersed
LOC103928298	dispersed
LOC103931648	dispersed
LOC103935442	dispersed
LOC103944778	dispersed
LOC103947510	dispersed
LOC103965552	dispersed
LOC103928344	dispersed
LOC103962892	dispersed
LOC103928397	dispersed
LOC103959009	dispersed
LOC103928428	dispersed
LOC103931634	dispersed
LOC103928433	dispersed
LOC103942336	dispersed
LOC103943691	dispersed
LOC103928449	dispersed
LOC103942316	dispersed
LOC103928499	dispersed
LOC103931540	dispersed
LOC103934866	dispersed
LOC103928533	dispersed
LOC103942325	dispersed
LOC103928534	dispersed
LOC103942326	dispersed
LOC103928555	dispersed
LOC103947975	dispersed
LOC103928570	dispersed
LOC103936584	dispersed
LOC103964959	dispersed
LOC103928605	dispersed
LOC103936904	dispersed
LOC103928608	dispersed
LOC103940468	dispersed
LOC103928609	dispersed
LOC103940568	dispersed
LOC103928673	dispersed
LOC103931133	dispersed
LOC103955542	dispersed
LOC103928675	dispersed
LOC103966351	dispersed
LOC103928710	dispersed
LOC103941361	dispersed
LOC103928712	dispersed
LOC103941360	dispersed
LOC103928804	dispersed
LOC103966923	dispersed
LOC103928812	dispersed
LOC103939893	dispersed
LOC103928818	dispersed
LOC103964934	dispersed
LOC103928824	dispersed
LOC103939901	dispersed
LOC103961849	dispersed
LOC103928848	dispersed
LOC103940906	dispersed
LOC103928851	dispersed
LOC103940910	dispersed
LOC103947239	dispersed
LOC103928853	dispersed
LOC103931035	dispersed
LOC103928951	dispersed
LOC103957923	dispersed
LOC103928955	dispersed
LOC103957922	dispersed
LOC103928970	dispersed
LOC103957003	dispersed
LOC103928972	dispersed
LOC103941346	dispersed
LOC103929019	dispersed
LOC103945575	dispersed
LOC103929020	dispersed
LOC103945573	dispersed
LOC103929021	dispersed
LOC103957660	dispersed
LOC103929024	dispersed
LOC103957662	dispersed
LOC103929064	dispersed
LOC103933591	dispersed
LOC103941468	dispersed
LOC103929067	dispersed
LOC103942300	dispersed
LOC103929106	dispersed
LOC103951469	dispersed
LOC103929109	dispersed
LOC103937130	dispersed
LOC103929122	dispersed
LOC103941710	dispersed
LOC103949900	dispersed
LOC103929132	dispersed
LOC103949906	dispersed
LOC103929141	dispersed
LOC103938246	dispersed
LOC103929149	dispersed
LOC103943830	dispersed
LOC103963819	dispersed
LOC103929181	dispersed
LOC103947186	dispersed
LOC103929228	dispersed
LOC103940063	dispersed
LOC103929286	dispersed
LOC103933231	dispersed
LOC103929288	dispersed
LOC103933230	dispersed
LOC103929314	dispersed
LOC103931596	dispersed
LOC103941999	dispersed
LOC103942486	dispersed
LOC103945456	dispersed
LOC103947871	dispersed
LOC103948872	dispersed
LOC103956838	dispersed
LOC103929320	dispersed
LOC103931500	dispersed
LOC103935411	dispersed
LOC103940389	dispersed
LOC103929337	dispersed
LOC103962169	dispersed
LOC103929360	dispersed
LOC103950460	dispersed
LOC103929363	dispersed
LOC103941935	dispersed
LOC103929368	dispersed
LOC103946637	dispersed
LOC103965510	dispersed
LOC103929369	dispersed
LOC103945685	dispersed
LOC103948026	dispersed
LOC103929370	dispersed
LOC103965507	dispersed
LOC103929416	dispersed
LOC103941774	dispersed
LOC103948440	dispersed
LOC103965471	dispersed
LOC103929505	dispersed
LOC103932084	dispersed
LOC103929529	dispersed
LOC103950880	dispersed
LOC103929537	dispersed
LOC103930230	dispersed
LOC103929539	dispersed
LOC103935717	dispersed
LOC103929544	dispersed
LOC103938006	dispersed
LOC103964183	dispersed
LOC103929551	dispersed
LOC103934578	dispersed
LOC103929555	dispersed
LOC103930871	dispersed
LOC103964184	dispersed
LOC103929556	dispersed
LOC103934571	dispersed
LOC103945711	dispersed
LOC103955519	dispersed
LOC103959252	dispersed
LOC103929558	dispersed
LOC103932304	dispersed
LOC103929564	dispersed
LOC103939986	dispersed
LOC103929570	dispersed
LOC103936004	dispersed
LOC103963139	dispersed
LOC103964129	dispersed
LOC103966397	dispersed
LOC103929573	dispersed
LOC103931866	dispersed
LOC103942912	dispersed
LOC103929596	dispersed
LOC103933427	dispersed
LOC103929687	dispersed
LOC103961459	dispersed
LOC103929688	dispersed
LOC103950293	dispersed
LOC103929710	dispersed
LOC103950263	dispersed
LOC103929736	dispersed
LOC103945094	dispersed
LOC103929782	dispersed
LOC103963015	dispersed
LOC103929785	dispersed
LOC103941108	dispersed
LOC103929793	dispersed
LOC103933543	dispersed
LOC103935415	dispersed
LOC103936854	dispersed
LOC103947755	dispersed
LOC103955696	dispersed
LOC103929800	dispersed
LOC103943136	dispersed
LOC103929801	dispersed
LOC103938591	dispersed
LOC103929808	dispersed
LOC103938599	dispersed
LOC103929812	dispersed
LOC103936694	dispersed
LOC103929834	dispersed
LOC103963254	dispersed
LOC103929841	dispersed
LOC103933665	dispersed
LOC103938602	dispersed
LOC103929871	dispersed
LOC103933038	dispersed
LOC103929908	dispersed
LOC103935758	dispersed
LOC103951355	dispersed
LOC103959997	dispersed
LOC103929958	dispersed
LOC103960390	dispersed
LOC103929984	dispersed
LOC103946383	dispersed
LOC103930031	dispersed
LOC103930632	dispersed
LOC103930135	dispersed
LOC103962843	dispersed
LOC103930136	dispersed
LOC103957812	dispersed
LOC103962842	dispersed
LOC103965071	dispersed
LOC103930143	dispersed
LOC103935502	dispersed
LOC103930150	dispersed
LOC103933122	dispersed
LOC103930160	dispersed
LOC103955021	dispersed
LOC103930210	dispersed
LOC103937304	dispersed
LOC103938111	dispersed
LOC103941771	dispersed
LOC103943703	dispersed
LOC103951349	dispersed
LOC103930212	dispersed
LOC103946580	dispersed
LOC103930213	dispersed
LOC103940074	dispersed
LOC103965004	dispersed
LOC103930218	dispersed
LOC103931831	dispersed
LOC103935521	dispersed
LOC103930219	dispersed
LOC103939447	dispersed
LOC103930308	dispersed
LOC103935511	dispersed
LOC103937570	dispersed
LOC103964471	dispersed
LOC103930321	dispersed
LOC103934977	dispersed
LOC103936381	dispersed
LOC103930340	dispersed
LOC103930357	dispersed
LOC103932993	dispersed
LOC103944387	dispersed
LOC103953992	dispersed
LOC103930398	dispersed
LOC103960403	dispersed
LOC103930422	dispersed
LOC103932977	dispersed
LOC103941450	dispersed
LOC103944433	dispersed
LOC103953427	dispersed
LOC103930537	dispersed
LOC103965684	dispersed
LOC103930541	dispersed
LOC103931221	dispersed
LOC103930567	dispersed
LOC103932004	dispersed
LOC103930591	dispersed
LOC103949469	dispersed
LOC103930655	dispersed
LOC103938487	dispersed
LOC103930683	dispersed
LOC103964664	dispersed
LOC103930795	dispersed
LOC103934850	dispersed
LOC103945041	dispersed
LOC103954334	dispersed
LOC103930864	dispersed
LOC103934580	dispersed
LOC103930865	dispersed
LOC103934581	dispersed
LOC103930875	dispersed
LOC103936895	dispersed
LOC103942426	dispersed
LOC103947762	dispersed
LOC103959306	dispersed
LOC103930911	dispersed
LOC103933088	dispersed
LOC103930939	dispersed
LOC103936129	dispersed
LOC103930953	dispersed
LOC103941897	dispersed
LOC103952695	dispersed
LOC103930983	dispersed
LOC103935727	dispersed
LOC103930984	dispersed
LOC103936661	dispersed
LOC103931010	dispersed
LOC103942924	dispersed
LOC103952317	dispersed
LOC103931040	dispersed
LOC103936231	dispersed
LOC103965657	dispersed
LOC103966766	dispersed
LOC103931043	dispersed
LOC103944625	dispersed
LOC103946169	dispersed
LOC103931047	dispersed
LOC103957069	dispersed
LOC103931050	dispersed
LOC103943909	dispersed
LOC103931060	dispersed
LOC103931579	dispersed
LOC103960016	dispersed
LOC103931099	dispersed
LOC103940865	dispersed
LOC103931112	dispersed
LOC103940868	dispersed
LOC103931127	dispersed
LOC103935160	dispersed
LOC103940892	dispersed
LOC103931130	dispersed
LOC103958706	dispersed
LOC103931149	dispersed
LOC103965982	dispersed
LOC103931150	dispersed
LOC103935422	dispersed
LOC103931193	dispersed
LOC103946839	dispersed
LOC103931269	dispersed
LOC103939337	dispersed
LOC103931295	dispersed
LOC103952230	dispersed
LOC103931296	dispersed
LOC103952229	dispersed
LOC103931303	dispersed
LOC103953898	dispersed
LOC103953958	dispersed
LOC103931357	dispersed
LOC103943946	dispersed
LOC103931427	dispersed
LOC103953771	dispersed
LOC103931435	dispersed
LOC103964770	dispersed
LOC103931460	dispersed
LOC103964971	dispersed
LOC103931464	dispersed
LOC103954783	dispersed
LOC103931465	dispersed
LOC103946156	dispersed
LOC103957024	dispersed
LOC103931467	dispersed
LOC103946155	dispersed
LOC103931481	dispersed
LOC103940384	dispersed
LOC103931483	dispersed
LOC103936720	dispersed
LOC103940381	dispersed
LOC103931485	dispersed
LOC103963530	dispersed
LOC103931502	dispersed
LOC103955253	dispersed
LOC103931518	dispersed
LOC103948752	dispersed
LOC103931519	dispersed
LOC103967419	dispersed
LOC103931541	dispersed
LOC103946341	dispersed
LOC103952235	dispersed
LOC103954473	dispersed
LOC103931559	dispersed
LOC103951338	dispersed
LOC103931561	dispersed
LOC103951256	dispersed
LOC103956934	dispersed
LOC103931564	dispersed
LOC103965372	dispersed
LOC103935376	dispersed
LOC103945597	dispersed
LOC103956670	dispersed
LOC103931618	dispersed
LOC103939520	dispersed
LOC103959387	dispersed
LOC103931630	dispersed
LOC103957916	dispersed
LOC103931631	dispersed
LOC103957919	dispersed
LOC103967135	dispersed
LOC103931655	dispersed
LOC103953179	dispersed
LOC103931661	dispersed
LOC103953192	dispersed
LOC103965515	dispersed
LOC103931676	dispersed
LOC103936547	dispersed
LOC103931764	dispersed
LOC103932161	dispersed
LOC103941956	dispersed
LOC103931765	dispersed
LOC103941955	dispersed
LOC103931789	dispersed
LOC103960040	dispersed
LOC103965825	dispersed
LOC103931792	dispersed
LOC103938960	dispersed
LOC103931796	dispersed
LOC103938281	dispersed
LOC103931848	dispersed
LOC103952303	dispersed
LOC103931901	dispersed
LOC103938283	dispersed
LOC103964551	dispersed
LOC103931908	dispersed
LOC103967321	dispersed
LOC103931927	dispersed
LOC103940608	dispersed
LOC103931957	dispersed
LOC103950829	dispersed
LOC103931981	dispersed
LOC103941411	dispersed
LOC103931992	dispersed
LOC103961517	dispersed
LOC103932000	dispersed
LOC103967185	dispersed
LOC103932008	dispersed
LOC103941931	dispersed
LOC103932065	dispersed
LOC103942832	dispersed
LOC103932078	dispersed
LOC103960410	dispersed
LOC103932081	dispersed
LOC103960407	dispersed
LOC103932091	dispersed
LOC103938489	dispersed
LOC103932104	dispersed
LOC103955607	dispersed
LOC103932154	dispersed
LOC103967895	dispersed
LOC103932159	dispersed
LOC103948575	dispersed
LOC103932237	dispersed
LOC103932512	dispersed
LOC103942368	dispersed
LOC103942816	dispersed
LOC103932244	dispersed
LOC103967898	dispersed
LOC103932249	dispersed
LOC103967938	dispersed
LOC103932255	dispersed
LOC103935195	dispersed
LOC103932324	dispersed
LOC103939487	dispersed
LOC103932349	dispersed
LOC103948238	dispersed
LOC103932352	dispersed
LOC103938119	dispersed
LOC103932364	dispersed
LOC103961796	dispersed
LOC103932400	dispersed
LOC103958057	dispersed
LOC103932451	dispersed
LOC103939589	dispersed
LOC103940806	dispersed
LOC103945787	dispersed
LOC103946217	dispersed
LOC103954180	dispersed
LOC103956961	dispersed
LOC103963138	dispersed
LOC103934484	dispersed
LOC103932515	dispersed
LOC103938667	dispersed
LOC103932525	dispersed
LOC103953261	dispersed
LOC103932536	dispersed
LOC103953564	dispersed
LOC103932578	dispersed
LOC103964101	dispersed
LOC103932593	dispersed
LOC103952926	dispersed
LOC103932702	dispersed
LOC103938462	dispersed
LOC103941225	dispersed
LOC103965563	dispersed
LOC103932703	dispersed
LOC103964563	dispersed
LOC103932721	dispersed
LOC103941477	dispersed
LOC103960540	dispersed
LOC103932797	dispersed
LOC103939273	dispersed
LOC103932800	dispersed
LOC103939267	dispersed
LOC103932837	dispersed
LOC103932955	dispersed
LOC103932897	dispersed
LOC103950445	dispersed
LOC103932917	dispersed
LOC103964794	dispersed
LOC103932919	dispersed
LOC103946737	dispersed
LOC103933051	dispersed
LOC103939870	dispersed
LOC103933056	dispersed
LOC103947248	dispersed
LOC103933144	dispersed
LOC103951752	dispersed
LOC103961321	dispersed
LOC103933148	dispersed
LOC103941111	dispersed
LOC103933157	dispersed
LOC103937032	dispersed
LOC103941498	dispersed
LOC103942736	dispersed
LOC103962834	dispersed
LOC103933199	dispersed
LOC103936939	dispersed
LOC103940032	dispersed
LOC103941446	dispersed
LOC103962762	dispersed
LOC103933203	dispersed
LOC103966670	dispersed
LOC103933261	dispersed
LOC103945123	dispersed
LOC103933264	dispersed
LOC103937689	dispersed
LOC103940913	dispersed
LOC103941309	dispersed
LOC103942804	dispersed
LOC103960801	dispersed
LOC103963824	dispersed
LOC103964467	dispersed
LOC103966221	dispersed
LOC103933266	dispersed
LOC103937898	dispersed
LOC103956471	dispersed
LOC103933268	dispersed
LOC103941421	dispersed
LOC103946504	dispersed
LOC103957581	dispersed
LOC103933269	dispersed
LOC103941422	dispersed
LOC103946503	dispersed
LOC103966977	dispersed
LOC103933344	dispersed
LOC103942907	dispersed
LOC103933367	dispersed
LOC103967365	dispersed
LOC103933374	dispersed
LOC103933992	dispersed
LOC103950366	dispersed
LOC103933406	dispersed
LOC103957448	dispersed
LOC103933428	dispersed
LOC103936395	dispersed
LOC103936411	dispersed
LOC103953669	dispersed
LOC103962948	dispersed
LOC103933441	dispersed
LOC103965070	dispersed
LOC103933506	dispersed
LOC103939164	dispersed
LOC103947736	dispersed
LOC103933511	dispersed
LOC103939167	dispersed
LOC103933531	dispersed
LOC103941764	dispersed
LOC103933569	dispersed
LOC103953067	dispersed
LOC103967518	dispersed
LOC103933578	dispersed
LOC103938199	dispersed
LOC103944413	dispersed
LOC103948741	dispersed
LOC103956532	dispersed
LOC103933621	dispersed
LOC103946286	dispersed
LOC103933633	dispersed
LOC103946202	dispersed
LOC103933638	dispersed
LOC103941624	dispersed
LOC103960067	dispersed
LOC103933639	dispersed
LOC103959995	dispersed
LOC103933645	dispersed
LOC103941623	dispersed
LOC103933650	dispersed
LOC103948712	dispersed
LOC103933661	dispersed
LOC103941628	dispersed
LOC103933667	dispersed
LOC103965001	dispersed
LOC103933673	dispersed
LOC103940545	dispersed
LOC103933682	dispersed
LOC103965030	dispersed
LOC103933712	dispersed
LOC103934570	dispersed
LOC103941545	dispersed
LOC103948728	dispersed
LOC103960491	dispersed
LOC103933744	dispersed
LOC103955022	dispersed
LOC103933746	dispersed
LOC103942607	dispersed
LOC103933825	dispersed
LOC103952673	dispersed
LOC103933901	dispersed
LOC103946905	dispersed
LOC103933918	dispersed
LOC103951199	dispersed
LOC103933923	dispersed
LOC103936981	dispersed
LOC103933958	dispersed
LOC103941579	dispersed
LOC103933962	dispersed
LOC103963343	dispersed
LOC103933968	dispersed
LOC103940231	dispersed
LOC103933970	dispersed
LOC103940227	dispersed
LOC103933973	dispersed
LOC103940636	dispersed
LOC103933974	dispersed
LOC103940637	dispersed
LOC103933975	dispersed
LOC103940638	dispersed
LOC103934056	dispersed
LOC103964169	dispersed
LOC103934062	dispersed
LOC103934458	dispersed
LOC103941490	dispersed
LOC103934091	dispersed
LOC103940532	dispersed
LOC103955918	dispersed
LOC103959268	dispersed
LOC103934102	dispersed
LOC103957186	dispersed
LOC103934105	dispersed
LOC103942532	dispersed
LOC103934121	dispersed
LOC103940669	dispersed
LOC103942437	dispersed
LOC103942859	dispersed
LOC103942862	dispersed
LOC103946273	dispersed
LOC103952932	dispersed
LOC103962387	dispersed
LOC103934176	dispersed
LOC103947569	dispersed
LOC103934214	dispersed
LOC103951260	dispersed
LOC103958934	dispersed
LOC103934215	dispersed
LOC103958933	dispersed
LOC103934219	dispersed
LOC103962151	dispersed
LOC103934252	dispersed
LOC103960567	dispersed
LOC103934266	dispersed
LOC103942211	dispersed
LOC103934336	dispersed
LOC103967068	dispersed
LOC103934413	dispersed
LOC103935744	dispersed
LOC103934422	dispersed
LOC103942205	dispersed
LOC103934514	dispersed
LOC103937232	dispersed
LOC103934529	dispersed
LOC103957017	dispersed
LOC103962391	dispersed
LOC103934566	dispersed
LOC103941391	dispersed
LOC103934569	dispersed
LOC103947822	dispersed
LOC103934706	dispersed
LOC103946213	dispersed
LOC103955210	dispersed
LOC103967457	dispersed
LOC103934754	dispersed
LOC103967739	dispersed
LOC103934756	dispersed
LOC103967740	dispersed
LOC103934757	dispersed
LOC103941366	dispersed
LOC103934775	dispersed
LOC103963149	dispersed
LOC103934780	dispersed
LOC103956832	dispersed
LOC103934839	dispersed
LOC103950869	dispersed
LOC103934854	dispersed
LOC103941418	dispersed
LOC103934856	dispersed
LOC103941420	dispersed
LOC103934906	dispersed
LOC103948481	dispersed
LOC103934934	dispersed
LOC103940694	dispersed
LOC103965165	dispersed
LOC103967308	dispersed
LOC103935020	dispersed
LOC103950700	dispersed
LOC103935021	dispersed
LOC103942435	dispersed
LOC103952307	dispersed
LOC103965547	dispersed
LOC103935022	dispersed
LOC103951202	dispersed
LOC103935072	dispersed
LOC103945305	dispersed
LOC103935080	dispersed
LOC103935427	dispersed
LOC103935146	dispersed
LOC103951960	dispersed
LOC103935166	dispersed
LOC103942752	dispersed
LOC103935175	dispersed
LOC103967981	dispersed
LOC103935239	dispersed
LOC103946987	dispersed
LOC103950536	dispersed
LOC103964769	dispersed
LOC103935250	dispersed
LOC103953018	dispersed
LOC103935313	dispersed
LOC103949397	dispersed
LOC103935359	dispersed
LOC103940877	dispersed
LOC103935363	dispersed
LOC103941625	dispersed
LOC103935364	dispersed
LOC103941626	dispersed
LOC103935375	dispersed
LOC103941630	dispersed
LOC103935381	dispersed
LOC103947643	dispersed
LOC103935383	dispersed
LOC103940079	dispersed
LOC103935386	dispersed
LOC103944854	dispersed
LOC103935423	dispersed
LOC103943801	dispersed
LOC103965584	dispersed
LOC103935452	dispersed
LOC103940271	dispersed
LOC103935493	dispersed
LOC103941471	dispersed
LOC103935499	dispersed
LOC103938567	dispersed
LOC103939198	dispersed
LOC103960644	dispersed
LOC103935508	dispersed
LOC103962238	dispersed
LOC103959909	dispersed
LOC103960489	dispersed
LOC103961348	dispersed
LOC103935529	dispersed
LOC103948512	dispersed
LOC103935671	dispersed
LOC103942132	dispersed
LOC103935676	dispersed
LOC103940221	dispersed
LOC103964536	dispersed
LOC103935691	dispersed
LOC103953836	dispersed
LOC103935726	dispersed
LOC103946267	dispersed
LOC103935750	dispersed
LOC103944941	dispersed
LOC103946182	dispersed
LOC103935752	dispersed
LOC103945031	dispersed
LOC103935762	dispersed
LOC103941632	dispersed
LOC103950475	dispersed
LOC103956913	dispersed
LOC103935795	dispersed
LOC103959672	dispersed
LOC103935809	dispersed
LOC103936892	dispersed
LOC103935814	dispersed
LOC103942900	dispersed
LOC103935841	dispersed
LOC103957688	dispersed
LOC103959855	dispersed
LOC103935850	dispersed
LOC103957742	dispersed
LOC103935891	dispersed
LOC103966297	dispersed
LOC103935928	dispersed
LOC103939380	dispersed
LOC103935969	dispersed
LOC103937972	dispersed
LOC103941084	dispersed
LOC103950152	dispersed
LOC103940801	dispersed
LOC103941496	dispersed
LOC103936020	dispersed
LOC103936917	dispersed
LOC103948476	dispersed
LOC103948679	dispersed
LOC103962570	dispersed
LOC103936021	dispersed
LOC103938312	dispersed
LOC103948478	dispersed
LOC103936022	dispersed
LOC103936622	dispersed
LOC103948880	dispersed
LOC103936043	dispersed
LOC103936047	dispersed
LOC103957642	dispersed
LOC103936119	dispersed
LOC103944978	dispersed
LOC103960740	dispersed
LOC103936325	dispersed
LOC103960477	dispersed
LOC103936352	dispersed
LOC103941780	dispersed
LOC103936375	dispersed
LOC103952591	dispersed
LOC103936389	dispersed
LOC103938113	dispersed
LOC103938981	dispersed
LOC103953227	dispersed
LOC103955628	dispersed
LOC103936404	dispersed
LOC103947646	dispersed
LOC103954682	dispersed
LOC103956173	dispersed
LOC103936405	dispersed
LOC103956174	dispersed
LOC103936406	dispersed
LOC103939725	dispersed
LOC103941210	dispersed
LOC103954684	dispersed
LOC103956175	dispersed
LOC103936408	dispersed
LOC103939726	dispersed
LOC103941211	dispersed
LOC103954686	dispersed
LOC103936413	dispersed
LOC103939724	dispersed
LOC103962197	dispersed
LOC103936414	dispersed
LOC103962200	dispersed
LOC103936417	dispersed
LOC103962198	dispersed
LOC103936460	dispersed
LOC103963837	dispersed
LOC103936480	dispersed
LOC103943166	dispersed
LOC103936529	dispersed
LOC103957977	dispersed
LOC103936578	dispersed
LOC103937491	dispersed
LOC103954178	dispersed
LOC103936627	dispersed
LOC103937212	dispersed
LOC103945474	dispersed
LOC103936628	dispersed
LOC103937474	dispersed
LOC103936629	dispersed
LOC103967910	dispersed
LOC103936663	dispersed
LOC103953064	dispersed
LOC103936665	dispersed
LOC103948984	dispersed
LOC103953062	dispersed
LOC103936667	dispersed
LOC103942794	dispersed
LOC103967907	dispersed
LOC103936668	dispersed
LOC103953061	dispersed
LOC103936677	dispersed
LOC103957969	dispersed
LOC103936715	dispersed
LOC103961561	dispersed
LOC103936719	dispersed
LOC103958302	dispersed
LOC103936726	dispersed
LOC103938378	dispersed
LOC103956930	dispersed
LOC103962012	dispersed
LOC103948635	dispersed
LOC103959098	dispersed
LOC103936744	dispersed
LOC103945047	dispersed
LOC103936752	dispersed
LOC103960741	dispersed
LOC103936848	dispersed
LOC103960288	dispersed
LOC103936890	dispersed
LOC103941456	dispersed
LOC103936909	dispersed
LOC103964602	dispersed
LOC103936916	dispersed
LOC103937900	dispersed
LOC103938138	dispersed
LOC103946639	dispersed
LOC103936972	dispersed
LOC103950476	dispersed
LOC103936982	dispersed
LOC103941524	dispersed
LOC103937034	dispersed
LOC103937978	dispersed
LOC103937038	dispersed
LOC103937085	dispersed
LOC103938157	dispersed
LOC103937142	dispersed
LOC103939507	dispersed
LOC103937179	dispersed
LOC103942145	dispersed
LOC103963696	dispersed
LOC103937252	dispersed
