Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification
Brara.A01037,unM,Brara.B02825,unM,wgd,Same,unM-unM
Brara.A01014,unM,Brara.B02838,unM,wgd,Same,unM-unM
Brara.A00953,unM,Brara.B02876,unM,wgd,Same,unM-unM
Brara.A00920,unM,Brara.B02912,unM,wgd,Same,unM-unM
Brara.A03636,unM,Brara.B03475,unM,wgd,Same,unM-unM
Brara.A03642,unM,Brara.B03483,unM,wgd,Same,unM-unM
Brara.A03764,unM,Brara.B03518,unM,wgd,Same,unM-unM
Brara.A03743,unM,Brara.B03525,unM,wgd,Same,unM-unM
Brara.A03707,unM,Brara.B03561,unM,wgd,Same,unM-unM
Brara.B00307,unM,Brara.B03881,unM,wgd,Same,unM-unM
Brara.B00311,unM,Brara.B03892,unM,wgd,Same,unM-unM
Brara.B00323,unM,Brara.B03902,unM,wgd,Same,unM-unM
Brara.B00325,unM,Brara.B03910,unM,wgd,Same,unM-unM
Brara.A00071,unM,Brara.B03927,unM,wgd,Same,unM-unM
Brara.B00361,unM,Brara.B03960,unM,wgd,Same,unM-unM
Brara.A00118,unM,Brara.B03967,unM,wgd,Same,unM-unM
Brara.B00002,unM,Brara.C00002,unM,wgd,Same,unM-unM
Brara.B00008,unM,Brara.C00009,unM,wgd,Same,unM-unM
Brara.B00013,unM,Brara.C00012,unM,wgd,Same,unM-unM
Brara.B00015,unM,Brara.C00015,unM,wgd,Same,unM-unM
Brara.B00017,unM,Brara.C00026,unM,wgd,Same,unM-unM
Brara.B00021,unM,Brara.C00032,unM,wgd,Same,unM-unM
Brara.B00023,unM,Brara.C00033,unM,wgd,Same,unM-unM
Brara.B00025,unM,Brara.C00034,unM,wgd,Same,unM-unM
Brara.B00027,unM,Brara.C00035,unM,wgd,Same,unM-unM
Brara.B00035,unM,Brara.C00043,unM,wgd,Same,unM-unM
Brara.B00037,unM,Brara.C00045,unM,wgd,Same,unM-unM
Brara.B00044,unM,Brara.C00061,unM,wgd,Same,unM-unM
Brara.B00046,unM,Brara.C00065,unM,wgd,Same,unM-unM
Brara.B00049,unM,Brara.C00071,unM,wgd,Same,unM-unM
Brara.B00052,unM,Brara.C00072,unM,wgd,Same,unM-unM
Brara.B00061,unM,Brara.C00085,unM,wgd,Same,unM-unM
Brara.B00068,teM,Brara.C00089,teM,wgd,Same,teM-teM
Brara.B00069,unM,Brara.C00090,unM,wgd,Same,unM-unM
Brara.B00079,unM,Brara.C00095,unM,wgd,Same,unM-unM
Brara.B00081,unM,Brara.C00098,unM,wgd,Same,unM-unM
Brara.B00084,unM,Brara.C00099,unM,wgd,Same,unM-unM
Brara.B00085,unM,Brara.C00100,unM,wgd,Same,unM-unM
Brara.B00092,Unclassified,Brara.C00105,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Brara.A03507,unM,Brara.C00106,unM,wgd,Same,unM-unM
Brara.B00096,unM,Brara.C00108,unM,wgd,Same,unM-unM
Brara.B00097,unM,Brara.C00110,unM,wgd,Same,unM-unM
Brara.B00101,unM,Brara.C00112,unM,wgd,Same,unM-unM
Brara.B00104,unM,Brara.C00114,unM,wgd,Same,unM-unM
Brara.B00105,unM,Brara.C00115,unM,wgd,Same,unM-unM
Brara.B00106,unM,Brara.C00121,unM,wgd,Same,unM-unM
Brara.A03484,unM,Brara.C00123,unM,wgd,Same,unM-unM
Brara.B00110,unM,Brara.C00127,unM,wgd,Same,unM-unM
Brara.B00111,unM,Brara.C00130,unM,wgd,Same,unM-unM
Brara.B00113,unM,Brara.C00132,unM,wgd,Same,unM-unM
Brara.B00114,unM,Brara.C00133,unM,wgd,Same,unM-unM
Brara.B00115,unM,Brara.C00134,unM,wgd,Same,unM-unM
Brara.B00124,unM,Brara.C00141,unM,wgd,Same,unM-unM
Brara.A03494,unM,Brara.C00153,unM,wgd,Same,unM-unM
Brara.A03485,unM,Brara.C00158,unM,wgd,Same,unM-unM
Brara.A03483,unM,Brara.C00159,unM,wgd,Same,unM-unM
Brara.B00149,unM,Brara.C00170,unM,wgd,Same,unM-unM
Brara.B00150,unM,Brara.C00171,unM,wgd,Same,unM-unM
Brara.B00153,unM,Brara.C00176,unM,wgd,Same,unM-unM
Brara.A03466,unM,Brara.C00176,unM,wgd,Same,unM-unM
Brara.A03464,unM,Brara.C00177,unM,wgd,Same,unM-unM
Brara.B00154,unM,Brara.C00178,unM,wgd,Same,unM-unM
Brara.B00156,unM,Brara.C00184,unM,wgd,Same,unM-unM
Brara.B00157,unM,Brara.C00187,unM,wgd,Same,unM-unM
Brara.A03458,unM,Brara.C00190,unM,wgd,Same,unM-unM
Brara.A03457,unM,Brara.C00191,unM,wgd,Same,unM-unM
Brara.B00158,unM,Brara.C00192,unM,wgd,Same,unM-unM
Brara.B00164,unM,Brara.C00199,unM,wgd,Same,unM-unM
Brara.B00166,Unclassified,Brara.C00208,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Brara.B00172,unM,Brara.C00209,unM,wgd,Same,unM-unM
Brara.A03428,unM,Brara.C00213,unM,wgd,Same,unM-unM
Brara.B00184,unM,Brara.C00218,unM,wgd,Same,unM-unM
Brara.B00185,unM,Brara.C00222,unM,wgd,Same,unM-unM
Brara.B00194,unM,Brara.C00231,unM,wgd,Same,unM-unM
Brara.B00199,unM,Brara.C00237,unM,wgd,Same,unM-unM
Brara.A03403,unM,Brara.C00237,unM,wgd,Same,unM-unM
Brara.B00203,unM,Brara.C00245,unM,wgd,Same,unM-unM
Brara.A03395,unM,Brara.C00248,unM,wgd,Same,unM-unM
Brara.B00215,unM,Brara.C00258,unM,wgd,Same,unM-unM
Brara.B00223,unM,Brara.C00265,unM,wgd,Same,unM-unM
Brara.B00229,unM,Brara.C00276,unM,wgd,Same,unM-unM
Brara.B00233,unM,Brara.C00278,unM,wgd,Same,unM-unM
Brara.B03802,unM,Brara.C00283,unM,wgd,Same,unM-unM
Brara.B00237,unM,Brara.C00285,unM,wgd,Same,unM-unM
Brara.B00239,unM,Brara.C00289,unM,wgd,Same,unM-unM
Brara.B00241,unM,Brara.C00290,unM,wgd,Same,unM-unM
Brara.B00243,unM,Brara.C00292,unM,wgd,Same,unM-unM
Brara.B00251,unM,Brara.C00304,unM,wgd,Same,unM-unM
Brara.B00260,Unclassified,Brara.C00313,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Brara.B00262,Unclassified,Brara.C00320,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Brara.B03742,unM,Brara.C00326,unM,wgd,Same,unM-unM
Brara.B00271,unM,Brara.C00332,unM,wgd,Same,unM-unM
Brara.B00272,unM,Brara.C00334,unM,wgd,Same,unM-unM
Brara.B00274,unM,Brara.C00335,unM,wgd,Same,unM-unM
Brara.B00282,unM,Brara.C00347,unM,wgd,Same,unM-unM
Brara.B00283,unM,Brara.C00348,unM,wgd,Same,unM-unM
Brara.B00284,unM,Brara.C00349,unM,wgd,Same,unM-unM
Brara.B00285,unM,Brara.C00351,unM,wgd,Same,unM-unM
Brara.B03716,unM,Brara.C00352,unM,wgd,Same,unM-unM
Brara.B00286,unM,Brara.C00353,unM,wgd,Same,unM-unM
Brara.B00296,unM,Brara.C00371,unM,wgd,Same,unM-unM
Brara.B00308,unM,Brara.C00379,unM,wgd,Same,unM-unM
Brara.B00314,unM,Brara.C00382,unM,wgd,Same,unM-unM
Brara.B00318,unM,Brara.C00385,unM,wgd,Same,unM-unM
Brara.B00320,unM,Brara.C00388,unM,wgd,Same,unM-unM
Brara.B00327,unM,Brara.C00390,unM,wgd,Same,unM-unM
Brara.B00334,unM,Brara.C00398,unM,wgd,Same,unM-unM
Brara.B00335,unM,Brara.C00399,unM,wgd,Same,unM-unM
Brara.B00336,unM,Brara.C00400,unM,wgd,Same,unM-unM
Brara.B00340,unM,Brara.C00402,unM,wgd,Same,unM-unM
Brara.B00343,unM,Brara.C00406,unM,wgd,Same,unM-unM
Brara.B00346,unM,Brara.C00410,unM,wgd,Same,unM-unM
Brara.B00350,unM,Brara.C00413,unM,wgd,Same,unM-unM
Brara.B00354,unM,Brara.C00416,unM,wgd,Same,unM-unM
Brara.B00355,unM,Brara.C00417,unM,wgd,Same,unM-unM
Brara.B00358,unM,Brara.C00421,unM,wgd,Same,unM-unM
Brara.B00360,unM,Brara.C00427,unM,wgd,Same,unM-unM
Brara.B00365,Unclassified,Brara.C00431,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Brara.B00376,unM,Brara.C00441,unM,wgd,Same,unM-unM
Brara.B00381,Unclassified,Brara.C00442,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Brara.B00387,unM,Brara.C00447,unM,wgd,Same,unM-unM
Brara.B00390,unM,Brara.C00448,unM,wgd,Same,unM-unM
Brara.B00391,unM,Brara.C00449,unM,wgd,Same,unM-unM
Brara.B00396,unM,Brara.C00453,unM,wgd,Same,unM-unM
Brara.B00410,unM,Brara.C00467,unM,wgd,Same,unM-unM
Brara.B00420,unM,Brara.C00470,unM,wgd,Same,unM-unM
Brara.B00423,unM,Brara.C00478,unM,wgd,Same,unM-unM
Brara.B00424,unM,Brara.C00479,unM,wgd,Same,unM-unM
Brara.B00426,unM,Brara.C00482,unM,wgd,Same,unM-unM
Brara.B00429,unM,Brara.C00484,unM,wgd,Same,unM-unM
Brara.B00430,unM,Brara.C00486,unM,wgd,Same,unM-unM
Brara.B00436,unM,Brara.C00495,unM,wgd,Same,unM-unM
Brara.B00437,unM,Brara.C00496,unM,wgd,Same,unM-unM
Brara.B00441,unM,Brara.C00499,unM,wgd,Same,unM-unM
Brara.B00448,unM,Brara.C00506,unM,wgd,Same,unM-unM
Brara.B00458,unM,Brara.C00525,unM,wgd,Same,unM-unM
Brara.B00459,unM,Brara.C00532,unM,wgd,Same,unM-unM
Brara.B00461,unM,Brara.C00533,unM,wgd,Same,unM-unM
Brara.B00463,unM,Brara.C00536,unM,wgd,Same,unM-unM
Brara.B00465,unM,Brara.C00538,unM,wgd,Same,unM-unM
Brara.B00466,unM,Brara.C00541,unM,wgd,Same,unM-unM
Brara.B00484,unM,Brara.C00556,unM,wgd,Same,unM-unM
Brara.B00485,unM,Brara.C00559,unM,wgd,Same,unM-unM
Brara.B00486,unM,Brara.C00560,unM,wgd,Same,unM-unM
Brara.B00492,unM,Brara.C00562,unM,wgd,Same,unM-unM
Brara.B00495,unM,Brara.C00565,unM,wgd,Same,unM-unM
Brara.B00496,unM,Brara.C00566,unM,wgd,Same,unM-unM
Brara.B00500,unM,Brara.C00569,unM,wgd,Same,unM-unM
Brara.B00510,unM,Brara.C00576,unM,wgd,Same,unM-unM
Brara.B00513,unM,Brara.C00578,unM,wgd,Same,unM-unM
Brara.B00516,unM,Brara.C00580,unM,wgd,Same,unM-unM
Brara.B00521,unM,Brara.C00583,unM,wgd,Same,unM-unM
Brara.B00522,unM,Brara.C00585,unM,wgd,Same,unM-unM
Brara.B00526,unM,Brara.C00589,unM,wgd,Same,unM-unM
Brara.B00530,unM,Brara.C00596,unM,wgd,Same,unM-unM
Brara.B00531,unM,Brara.C00598,unM,wgd,Same,unM-unM
Brara.B00533,unM,Brara.C00601,unM,wgd,Same,unM-unM
Brara.B00535,unM,Brara.C00603,unM,wgd,Same,unM-unM
Brara.B00537,unM,Brara.C00607,unM,wgd,Same,unM-unM
Brara.B00541,unM,Brara.C00615,unM,wgd,Same,unM-unM
Brara.B00544,unM,Brara.C00617,unM,wgd,Same,unM-unM
Brara.B00545,unM,Brara.C00618,unM,wgd,Same,unM-unM
Brara.B00547,unM,Brara.C00621,unM,wgd,Same,unM-unM
Brara.B00551,unM,Brara.C00624,unM,wgd,Same,unM-unM
Brara.B00564,unM,Brara.C00636,unM,wgd,Same,unM-unM
Brara.B00575,unM,Brara.C00640,unM,wgd,Same,unM-unM
Brara.B00588,unM,Brara.C00647,unM,wgd,Same,unM-unM
Brara.A03925,unM,Brara.C00649,unM,wgd,Same,unM-unM
Brara.B00593,unM,Brara.C00654,unM,wgd,Same,unM-unM
Brara.B00594,unM,Brara.C00655,unM,wgd,Same,unM-unM
Brara.B00595,unM,Brara.C00656,unM,wgd,Same,unM-unM
Brara.B00596,unM,Brara.C00659,unM,wgd,Same,unM-unM
Brara.B00599,unM,Brara.C00664,unM,wgd,Same,unM-unM
Brara.A03914,unM,Brara.C00670,unM,wgd,Same,unM-unM
Brara.B00612,unM,Brara.C00687,unM,wgd,Same,unM-unM
Brara.B00619,unM,Brara.C00690,unM,wgd,Same,unM-unM
Brara.B00620,unM,Brara.C00692,unM,wgd,Same,unM-unM
Brara.B00624,unM,Brara.C00696,unM,wgd,Same,unM-unM
Brara.B00634,unM,Brara.C00703,unM,wgd,Same,unM-unM
Brara.B00636,unM,Brara.C00705,unM,wgd,Same,unM-unM
Brara.B00641,unM,Brara.C00708,unM,wgd,Same,unM-unM
Brara.B00643,unM,Brara.C00710,unM,wgd,Same,unM-unM
Brara.B00647,Unclassified,Brara.C00714,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Brara.B00651,unM,Brara.C00721,unM,wgd,Same,unM-unM
Brara.A03865,unM,Brara.C00724,unM,wgd,Same,unM-unM
Brara.B00657,unM,Brara.C00725,unM,wgd,Same,unM-unM
Brara.B00658,unM,Brara.C00726,unM,wgd,Same,unM-unM
Brara.B00661,unM,Brara.C00730,unM,wgd,Same,unM-unM
Brara.A03858,unM,Brara.C00732,unM,wgd,Same,unM-unM
Brara.B00682,unM,Brara.C00743,unM,wgd,Same,unM-unM
Brara.B00689,Unclassified,Brara.C00750,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Brara.B00692,unM,Brara.C00757,unM,wgd,Same,unM-unM
Brara.B00704,unM,Brara.C00761,unM,wgd,Same,unM-unM
Brara.B00708,unM,Brara.C00765,unM,wgd,Same,unM-unM
Brara.B00719,unM,Brara.C00771,unM,wgd,Same,unM-unM
Brara.B00721,unM,Brara.C00775,unM,wgd,Same,unM-unM
Brara.A03822,unM,Brara.C00776,unM,wgd,Same,unM-unM
Brara.B00729,unM,Brara.C00779,unM,wgd,Same,unM-unM
Brara.B00733,unM,Brara.C00783,unM,wgd,Same,unM-unM
Brara.B00734,unM,Brara.C00784,unM,wgd,Same,unM-unM
Brara.B00747,unM,Brara.C00791,unM,wgd,Same,unM-unM
Brara.B00759,unM,Brara.C00802,unM,wgd,Same,unM-unM
Brara.A03798,unM,Brara.C00808,unM,wgd,Same,unM-unM
Brara.B00761,unM,Brara.C00808,unM,wgd,Same,unM-unM
Brara.B00762,Unclassified,Brara.C00810,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Brara.B00763,unM,Brara.C00813,unM,wgd,Same,unM-unM
Brara.B00770,unM,Brara.C00826,unM,wgd,Same,unM-unM
Brara.B00776,unM,Brara.C00829,unM,wgd,Same,unM-unM
Brara.B00780,Unclassified,Brara.C00833,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Brara.B00781,unM,Brara.C00834,unM,wgd,Same,unM-unM
Brara.B00784,unM,Brara.C00836,unM,wgd,Same,unM-unM
Brara.A03748,teM,Brara.C00840,teM,wgd,Same,teM-teM
Brara.A03747,teM,Brara.C00841,teM,wgd,Same,teM-teM
Brara.B00787,unM,Brara.C00854,unM,wgd,Same,unM-unM
Brara.B00788,unM,Brara.C00855,unM,wgd,Same,unM-unM
Brara.B00794,unM,Brara.C00857,unM,wgd,Same,unM-unM
Brara.B00816,unM,Brara.C00874,unM,wgd,Same,unM-unM
Brara.B00818,unM,Brara.C00878,unM,wgd,Same,unM-unM
Brara.B00828,unM,Brara.C00883,unM,wgd,Same,unM-unM
Brara.B00832,unM,Brara.C00885,unM,wgd,Same,unM-unM
Brara.B00840,unM,Brara.C00891,unM,wgd,Same,unM-unM
Brara.B00841,unM,Brara.C00892,unM,wgd,Same,unM-unM
Brara.B00845,unM,Brara.C00894,unM,wgd,Same,unM-unM
Brara.B00846,unM,Brara.C00897,unM,wgd,Same,unM-unM
Brara.B00859,unM,Brara.C00905,unM,wgd,Same,unM-unM
Brara.B00860,unM,Brara.C00906,unM,wgd,Same,unM-unM
Brara.B00861,unM,Brara.C00907,unM,wgd,Same,unM-unM
Brara.B00862,unM,Brara.C00908,unM,wgd,Same,unM-unM
Brara.B00863,unM,Brara.C00909,unM,wgd,Same,unM-unM
Brara.B00864,unM,Brara.C00910,unM,wgd,Same,unM-unM
Brara.B00866,unM,Brara.C00913,unM,wgd,Same,unM-unM
Brara.B00867,unM,Brara.C00915,unM,wgd,Same,unM-unM
Brara.B00870,unM,Brara.C00917,unM,wgd,Same,unM-unM
Brara.B00876,unM,Brara.C00928,unM,wgd,Same,unM-unM
Brara.B00882,unM,Brara.C00935,unM,wgd,Same,unM-unM
Brara.B00886,unM,Brara.C00938,unM,wgd,Same,unM-unM
Brara.B00890,unM,Brara.C00940,unM,wgd,Same,unM-unM
Brara.B00892,unM,Brara.C00941,unM,wgd,Same,unM-unM
Brara.B00894,unM,Brara.C00943,unM,wgd,Same,unM-unM
Brara.B00899,unM,Brara.C00945,unM,wgd,Same,unM-unM
Brara.B00900,unM,Brara.C00946,unM,wgd,Same,unM-unM
Brara.B00904,unM,Brara.C00948,unM,wgd,Same,unM-unM
Brara.B00907,unM,Brara.C00950,unM,wgd,Same,unM-unM
Brara.B00911,unM,Brara.C00957,unM,wgd,Same,unM-unM
Brara.B00917,unM,Brara.C00965,unM,wgd,Same,unM-unM
Brara.B00918,unM,Brara.C00966,unM,wgd,Same,unM-unM
Brara.B00929,unM,Brara.C00972,unM,wgd,Same,unM-unM
Brara.B00940,unM,Brara.C00976,unM,wgd,Same,unM-unM
Brara.B00943,unM,Brara.C00977,unM,wgd,Same,unM-unM
Brara.B00944,unM,Brara.C00978,unM,wgd,Same,unM-unM
Brara.B00945,unM,Brara.C00979,unM,wgd,Same,unM-unM
Brara.B00946,unM,Brara.C00980,unM,wgd,Same,unM-unM
Brara.B00954,unM,Brara.C00990,unM,wgd,Same,unM-unM
Brara.B00959,unM,Brara.C00995,unM,wgd,Same,unM-unM
Brara.B00960,unM,Brara.C00996,unM,wgd,Same,unM-unM
Brara.B00967,unM,Brara.C01001,unM,wgd,Same,unM-unM
Brara.B00972,unM,Brara.C01003,unM,wgd,Same,unM-unM
Brara.B00973,unM,Brara.C01005,unM,wgd,Same,unM-unM
Brara.B00992,unM,Brara.C01015,unM,wgd,Same,unM-unM
Brara.B00993,unM,Brara.C01018,unM,wgd,Same,unM-unM
Brara.B01007,Unclassified,Brara.C01025,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Brara.B01050,unM,Brara.C01059,unM,wgd,Same,unM-unM
Brara.B01056,unM,Brara.C01061,unM,wgd,Same,unM-unM
Brara.B01058,unM,Brara.C01063,unM,wgd,Same,unM-unM
Brara.B01060,unM,Brara.C01065,unM,wgd,Same,unM-unM
Brara.B01066,unM,Brara.C01069,unM,wgd,Same,unM-unM
Brara.B01071,unM,Brara.C01072,unM,wgd,Same,unM-unM
Brara.B01075,unM,Brara.C01073,unM,wgd,Same,unM-unM
Brara.B01076,unM,Brara.C01074,unM,wgd,Same,unM-unM
Brara.B01077,unM,Brara.C01075,unM,wgd,Same,unM-unM
Brara.B01087,unM,Brara.C01078,unM,wgd,Same,unM-unM
Brara.B01088,unM,Brara.C01079,unM,wgd,Same,unM-unM
Brara.B01091,unM,Brara.C01082,unM,wgd,Same,unM-unM
Brara.B01097,unM,Brara.C01088,unM,wgd,Same,unM-unM
Brara.B01100,unM,Brara.C01090,unM,wgd,Same,unM-unM
Brara.B01103,unM,Brara.C01092,unM,wgd,Same,unM-unM
Brara.B01105,unM,Brara.C01093,unM,wgd,Same,unM-unM
Brara.B01109,unM,Brara.C01097,unM,wgd,Same,unM-unM
Brara.B01116,unM,Brara.C01101,unM,wgd,Same,unM-unM
Brara.B01123,unM,Brara.C01106,unM,wgd,Same,unM-unM
Brara.B01127,unM,Brara.C01113,unM,wgd,Same,unM-unM
Brara.B01128,unM,Brara.C01114,unM,wgd,Same,unM-unM
Brara.B01139,unM,Brara.C01119,unM,wgd,Same,unM-unM
Brara.B01144,Unclassified,Brara.C01132,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Brara.B01146,unM,Brara.C01136,unM,wgd,Same,unM-unM
Brara.B01147,unM,Brara.C01137,unM,wgd,Same,unM-unM
Brara.B01148,unM,Brara.C01139,unM,wgd,Same,unM-unM
Brara.B01152,Unclassified,Brara.C01143,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Brara.B01155,unM,Brara.C01145,unM,wgd,Same,unM-unM
Brara.B01156,unM,Brara.C01146,unM,wgd,Same,unM-unM
Brara.B01158,unM,Brara.C01150,unM,wgd,Same,unM-unM
Brara.B01161,unM,Brara.C01152,unM,wgd,Same,unM-unM
Brara.B01167,unM,Brara.C01154,unM,wgd,Same,unM-unM
Brara.B01170,unM,Brara.C01156,unM,wgd,Same,unM-unM
Brara.B01173,unM,Brara.C01157,unM,wgd,Same,unM-unM
Brara.B01174,unM,Brara.C01159,unM,wgd,Same,unM-unM
Brara.B01176,unM,Brara.C01160,unM,wgd,Same,unM-unM
Brara.B01182,unM,Brara.C01165,unM,wgd,Same,unM-unM
Brara.B01190,unM,Brara.C01172,unM,wgd,Same,unM-unM
Brara.A00712,unM,Brara.C01179,unM,wgd,Same,unM-unM
Brara.B01195,unM,Brara.C01180,unM,wgd,Same,unM-unM
Brara.B01198,unM,Brara.C01183,unM,wgd,Same,unM-unM
Brara.B01199,unM,Brara.C01184,unM,wgd,Same,unM-unM
Brara.B01209,unM,Brara.C01188,unM,wgd,Same,unM-unM
Brara.B01214,unM,Brara.C01195,unM,wgd,Same,unM-unM
Brara.B01220,unM,Brara.C01196,unM,wgd,Same,unM-unM
Brara.B01221,unM,Brara.C01197,unM,wgd,Same,unM-unM
Brara.B01226,unM,Brara.C01199,unM,wgd,Same,unM-unM
Brara.A01608,unM,Brara.C01218,unM,wgd,Same,unM-unM
Brara.B01265,unM,Brara.C01222,unM,wgd,Same,unM-unM
Brara.B01262,unM,Brara.C01223,unM,wgd,Same,unM-unM
Brara.B01256,unM,Brara.C01233,unM,wgd,Same,unM-unM
Brara.A01615,unM,Brara.C01233,unM,wgd,Same,unM-unM
Brara.B01251,unM,Brara.C01237,unM,wgd,Same,unM-unM
Brara.B01250,unM,Brara.C01244,unM,wgd,Same,unM-unM
Brara.B01266,unM,Brara.C01245,unM,wgd,Same,unM-unM
Brara.A01629,unM,Brara.C01259,unM,wgd,Same,unM-unM
Brara.B01280,unM,Brara.C01263,unM,wgd,Same,unM-unM
Brara.B01281,unM,Brara.C01264,unM,wgd,Same,unM-unM
Brara.B01283,unM,Brara.C01267,unM,wgd,Same,unM-unM
Brara.B01287,unM,Brara.C01268,unM,wgd,Same,unM-unM
Brara.B01288,unM,Brara.C01271,unM,wgd,Same,unM-unM
Brara.B01295,unM,Brara.C01274,unM,wgd,Same,unM-unM
Brara.B01300,unM,Brara.C01278,unM,wgd,Same,unM-unM
Brara.B01301,unM,Brara.C01280,unM,wgd,Same,unM-unM
Brara.B01306,unM,Brara.C01282,unM,wgd,Same,unM-unM
Brara.B01307,unM,Brara.C01283,unM,wgd,Same,unM-unM
Brara.A01651,unM,Brara.C01290,unM,wgd,Same,unM-unM
Brara.B01317,unM,Brara.C01291,unM,wgd,Same,unM-unM
Brara.A01656,unM,Brara.C01299,unM,wgd,Same,unM-unM
Brara.A01657,unM,Brara.C01302,unM,wgd,Same,unM-unM
Brara.B01324,unM,Brara.C01303,unM,wgd,Same,unM-unM
Brara.B01331,unM,Brara.C01309,unM,wgd,Same,unM-unM
Brara.B01333,unM,Brara.C01310,unM,wgd,Same,unM-unM
Brara.B01346,unM,Brara.C01316,unM,wgd,Same,unM-unM
Brara.B01362,unM,Brara.C01333,unM,wgd,Same,unM-unM
Brara.B01373,unM,Brara.C01348,unM,wgd,Same,unM-unM
Brara.B01376,unM,Brara.C01349,unM,wgd,Same,unM-unM
Brara.B01380,unM,Brara.C01350,unM,wgd,Same,unM-unM
Brara.B01389,unM,Brara.C01355,unM,wgd,Same,unM-unM
