Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
LOC_Os01g07500,LOC_Os05g07720,unM,unM,wgd,Same,unM-unM,0.184061,3.74625,0.049132,1.09446e-83
LOC_Os01g07520,LOC_Os05g07730,gbM,gbM,wgd,Same,gbM-gbM,0.171976,0.609917,0.281965,4.54525e-28
LOC_Os01g07560,LOC_Os05g07740,unM,unM,wgd,Same,unM-unM,0.107618,1.89999,0.0566415,4.58029e-114
LOC_Os01g07570,LOC_Os05g07764,unM,unM,wgd,Same,unM-unM,0.151544,1.36802,0.110776,5.53358e-31
LOC_Os01g07730,LOC_Os05g07870,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.21713,1.47633,0.147075,2.15914e-35
LOC_Os01g07760,LOC_Os05g07880,gbM,unM,wgd,Different,gbM-unM,0.111721,4.46812,0.025004,0
LOC_Os01g07780,LOC_Os05g07890,unM,unM,wgd,Same,unM-unM,0.254275,1.51851,0.16745,1.90218e-12
LOC_Os01g07850,LOC_Os05g07940,unM,unM,wgd,Same,unM-unM,0.240274,3.38948,0.0708881,5.5591e-25
LOC_Os01g07890,LOC_Os05g08390,gbM,gbM,wgd,Same,gbM-gbM,0.366014,2.02069,0.181133,7.67909e-07
LOC_Os01g07970,LOC_Os05g08420,unM,unM,wgd,Same,unM-unM,0.194608,1.2133,0.160395,1.85858e-08
LOC_Os01g08020,LOC_Os05g08430,unM,unM,wgd,Same,unM-unM,0.180029,1.79597,0.100241,3.93712e-71
LOC_Os01g08090,LOC_Os05g08480,unM,unM,wgd,Same,unM-unM,0.480326,4.22883,0.113584,4.50058e-68
LOC_Os01g08130,LOC_Os05g08530,unM,unM,wgd,Same,unM-unM,0.182452,1.05802,0.172446,1.6108e-22
LOC_Os01g08220,LOC_Os05g08540,unM,unM,wgd,Same,unM-unM,0.25364,3.69766,0.0685947,5.17095e-46
LOC_Os01g08380,LOC_Os05g08640,unM,unM,wgd,Same,unM-unM,0.110645,3.77052,0.0293449,3.39956e-91
LOC_Os01g08410,LOC_Os05g08730,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.182931,0.435166,0.420371,5.63649e-07
LOC_Os01g08440,LOC_Os05g08750,unM,unM,wgd,Same,unM-unM,0.218052,2.39865,0.0909062,1.26958e-43
LOC_Os01g08470,LOC_Os05g08770,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.122412,1.35506,0.0903372,3.09894e-46
LOC_Os01g08510,LOC_Os05g08790,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.321818,0.964459,0.333677,7.03986e-24
LOC_Os01g08520,LOC_Os05g08800,unM,unM,wgd,Same,unM-unM,0.283216,1.97499,0.143401,1.5304e-20
LOC_Os01g08560,LOC_Os05g08840,gbM,gbM,wgd,Same,gbM-gbM,0.124469,1.37323,0.0906393,4.2404e-108
LOC_Os01g08800,LOC_Os05g08850,gbM,unM,wgd,Different,gbM-unM,0.273973,4.10741,0.066702,3.3796e-118
LOC_Os01g08814,LOC_Os05g08854,gbM,gbM,wgd,Same,gbM-gbM,0.163918,1.89019,0.0867208,1.98457e-10
LOC_Os01g08970,LOC_Os05g08970,gbM,gbM,wgd,Same,gbM-gbM,0.0748771,1.29362,0.0578818,1.49395e-92
LOC_Os01g09000,LOC_Os05g08990,gbM,gbM,wgd,Same,gbM-gbM,0.0765382,1.34213,0.0570276,2.80416e-125
LOC_Os01g09100,LOC_Os05g09020,unM,unM,wgd,Same,unM-unM,0.413203,3.41315,0.121062,1.61423e-16
LOC_Os01g09246,LOC_Os05g09360,gbM,gbM,wgd,Same,gbM-gbM,0.124138,0.790607,0.157016,2.57618e-111
LOC_Os01g09320,LOC_Os05g09440,gbM,unM,wgd,Different,gbM-unM,0.0798115,4.40783,0.0181068,1.49311e-155
LOC_Os01g09450,LOC_Os05g09480,unM,unM,wgd,Same,unM-unM,0.227359,0.833259,0.272856,1.66328e-10
LOC_Os01g09470,LOC_Os05g09520,unM,unM,wgd,Same,unM-unM,0.129936,1.65552,0.0784861,3.44093e-43
LOC_Os01g09540,LOC_Os05g09704,unM,unM,wgd,Same,unM-unM,0.359623,3.32377,0.108197,0
LOC_Os01g09570,LOC_Os05g10650,gbM,unM,wgd,Different,gbM-unM,0.10122,4.22632,0.0239499,1.00379e-198
LOC_Os01g09620,LOC_Os05g10670,unM,unM,wgd,Same,unM-unM,0.135082,1.81698,0.0743442,2.6887e-50
LOC_Os01g09640,LOC_Os05g10690,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.217075,1.65073,0.131502,2.76029e-34
LOC_Os01g09700,LOC_Os05g10780,unM,unM,wgd,Same,unM-unM,0.108124,1.59132,0.0679457,9.41859e-41
LOC_Os01g09870,LOC_Os05g10990,unM,unM,wgd,Same,unM-unM,0.316014,3.21314,0.0983508,1.42576e-17
LOC_Os01g09880,LOC_Os05g11010,unM,unM,wgd,Same,unM-unM,0.20162,3.46062,0.0582613,1.85311e-37
LOC_Os01g09900,LOC_Os05g11070,unM,unM,wgd,Same,unM-unM,0.478456,2.20887,0.216607,2.14075e-15
LOC_Os01g10010,LOC_Os05g11120,unM,unM,wgd,Same,unM-unM,0.134368,1.56795,0.0856964,5.68372e-23
LOC_Os01g10150,LOC_Os05g11140,gbM,gbM,wgd,Same,gbM-gbM,0.0858912,1.73821,0.0494136,8.51045e-80
LOC_Os01g10180,LOC_Os05g11160,unM,unM,wgd,Same,unM-unM,0.256928,2.05443,0.125061,9.51402e-21
LOC_Os01g10260,LOC_Os06g36040,unM,unM,wgd,Same,unM-unM,0.284287,3.05655,0.093009,0
LOC_Os01g10370,LOC_Os02g13710,unM,unM,wgd,Same,unM-unM,0.419804,3.49561,0.120095,4.1904e-23
LOC_Os01g10470,LOC_Os05g11330,unM,teM,wgd,Different,unM-teM,0.301894,3.04008,0.0993047,2.02409e-17
LOC_Os01g10504,LOC_Os05g11414,unM,unM,wgd,Same,unM-unM,0.222051,1.64218,0.135217,4.33839e-32
LOC_Os01g10520,LOC_Os05g11428,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.627958,1.51889,0.413433,1.09041e-13
LOC_Os01g10580,LOC_Os05g11510,unM,unM,wgd,Same,unM-unM,0.214039,3.58606,0.0596865,2.07927e-44
LOC_Os01g10610,LOC_Os06g35900,gbM,gbM,wgd,Same,gbM-gbM,0.211597,1.20888,0.175036,8.3825e-32
LOC_Os01g10680,LOC_Os05g11650,unM,unM,wgd,Same,unM-unM,0.183286,2.30486,0.0795214,2.24359e-52
LOC_Os01g10840,LOC_Os05g11730,gbM,gbM,wgd,Same,gbM-gbM,0.0440735,0.986449,0.044679,1.47062e-69
LOC_Os01g10850,LOC_Os06g35480,unM,unM,wgd,Same,unM-unM,0.184438,3.51861,0.0524178,8.96954e-51
LOC_Os01g10870,LOC_Os06g35160,unM,unM,wgd,Same,unM-unM,0.334477,3.83523,0.0872116,5.51256e-64
LOC_Os01g10890,LOC_Os05g11790,gbM,unM,wgd,Different,gbM-unM,0.194475,4.04995,0.0480191,5.42182e-98
LOC_Os01g11120,LOC_Os02g14760,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.182863,1.63717,0.111695,1.21624e-33
LOC_Os01g11240,LOC_Os06g34790,unM,unM,wgd,Same,unM-unM,0.325308,2.96667,0.109654,7.86853e-20
LOC_Os01g11250,LOC_Os02g14840,gbM,gbM,wgd,Same,gbM-gbM,0.276372,1.66442,0.166047,5.22097e-57
LOC_Os01g11350,LOC_Os02g14910,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.359905,3.71854,0.0967865,6.6717e-36
LOC_Os01g11460,LOC_Os02g14990,unM,unM,wgd,Same,unM-unM,0.626811,1.57254,0.398598,3.64055e-05
LOC_Os01g11520,LOC_Os02g15120,unM,unM,wgd,Same,unM-unM,0.508071,3.50294,0.145041,2.55337e-29
LOC_Os01g11580,LOC_Os02g15220,gbM,gbM,wgd,Same,gbM-gbM,0.282931,4.02221,0.0703421,1.85576e-44
LOC_Os01g11810,LOC_Os06g34060,unM,unM,wgd,Same,unM-unM,0.307826,3.69533,0.0833013,1.18839e-46
LOC_Os01g11860,LOC_Os06g34040,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.361669,1.88631,0.191734,4.25913e-36
LOC_Os01g12940,LOC_Os05g13970,unM,unM,wgd,Same,unM-unM,0.211622,3.50904,0.0603075,8.80677e-49
LOC_Os01g13000,LOC_Os05g14010,unM,unM,wgd,Same,unM-unM,0.268509,1.15723,0.232028,8.50695e-22
LOC_Os01g13120,LOC_Os05g14240,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.219492,2.26013,0.0971147,3.05106e-30
LOC_Os01g13170,LOC_Os05g14300,gbM,unM,wgd,Different,gbM-unM,0.238918,1.05951,0.225499,2.82967e-30
LOC_Os01g13270,LOC_Os05g14750,unM,unM,wgd,Same,unM-unM,0.186247,3.98981,0.0466807,1.01421e-98
LOC_Os01g13340,LOC_Os05g14880,unM,unM,wgd,Same,unM-unM,0.191551,3.40588,0.0562413,2.26001e-33
LOC_Os01g13960,LOC_Os05g17980,teM,teM,wgd,Same,teM-teM,0.253902,2.04862,0.123938,1.81958e-45
LOC_Os01g14200,LOC_Os05g19050,teM,teM,wgd,Same,teM-teM,0.57355,5.07149,0.113093,2.55777e-229
LOC_Os01g14330,LOC_Os05g19620,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.219125,1.31089,0.167157,1.68861e-19
LOC_Os01g14670,LOC_Os05g19670,unM,unM,wgd,Same,unM-unM,0.146254,2.30306,0.0635041,1.09332e-23
LOC_Os01g14840,LOC_Os05g19970,gbM,gbM,wgd,Same,gbM-gbM,0.287007,1.25294,0.229066,5.70673e-38
LOC_Os01g14900,LOC_Os05g20100,unM,unM,wgd,Same,unM-unM,0.279964,4.27278,0.0655226,1.18493e-70
LOC_Os01g14940,LOC_Os05g20570,unM,unM,wgd,Same,unM-unM,0.423707,3.21285,0.131879,2.43929e-17
LOC_Os01g15190,LOC_Os05g20820,teM,teM,wgd,Same,teM-teM,0.263581,0.819605,0.321596,3.31253e-14
LOC_Os01g18220,LOC_Os05g04830,unM,unM,wgd,Same,unM-unM,0.394441,3.50722,0.112465,9.17998e-21
LOC_Os01g18400,LOC_Os05g04690,unM,unM,wgd,Same,unM-unM,0.206809,3.5126,0.0588764,2.8481e-38
LOC_Os01g18450,LOC_Os05g04680,unM,unM,wgd,Same,unM-unM,0.319255,2.495,0.127958,6.13935e-10
LOC_Os01g18584,LOC_Os05g04640,unM,unM,wgd,Same,unM-unM,0.30786,1.34617,0.228692,1.72462e-24
LOC_Os01g18630,LOC_Os05g04630,gbM,gbM,wgd,Same,gbM-gbM,0.152214,1.40478,0.108354,1.02879e-57
LOC_Os01g18744,LOC_Os05g04584,unM,unM,wgd,Same,unM-unM,0.169388,2.07507,0.0816298,6.1798e-44
LOC_Os01g18800,LOC_Os05g04550,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.130667,0.757282,0.172547,1.48142e-34
LOC_Os01g18810,LOC_Os05g04540,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.579892,1.78596,0.324694,1.28689e-11
LOC_Os01g18840,LOC_Os05g04530,unM,unM,wgd,Same,unM-unM,0.296786,1.22349,0.242573,3.99318e-14
LOC_Os01g18930,LOC_Os05g04380,unM,unM,wgd,Same,unM-unM,0.225807,3.40498,0.0663166,2.10257e-49
LOC_Os01g19130,LOC_Os05g04360,gbM,gbM,wgd,Same,gbM-gbM,0.150373,0.758,0.198382,8.88186e-27
LOC_Os01g19150,LOC_Os05g04340,gbM,gbM,wgd,Same,gbM-gbM,0.0947729,1.45791,0.0650062,1.14654e-63
LOC_Os01g19330,LOC_Os05g04210,unM,unM,wgd,Same,unM-unM,0.307537,3.5779,0.0859546,1.13452e-52
LOC_Os01g19410,LOC_Os05g04150,gbM,gbM,wgd,Same,gbM-gbM,0.272748,1.63745,0.166569,6.42646e-18
LOC_Os01g19590,LOC_Os04g06690,teM,teM,wgd,Same,teM-teM,0.138701,0.449703,0.308429,3.96813e-20
LOC_Os01g19610,LOC_Os05g03972,unM,unM,wgd,Same,unM-unM,0.566697,3.77717,0.150032,0
LOC_Os01g19660,LOC_Os04g06600,teM,teM,wgd,Same,teM-teM,0.0785908,0.475099,0.16542,4.21131e-37
LOC_Os01g19660,LOC_Os05g28560,teM,teM,wgd,Same,teM-teM,0.136844,1.24958,0.109512,2.39697e-73
LOC_Os01g19760,LOC_Os05g28690,gbM,gbM,wgd,Same,gbM-gbM,0.168977,1.32468,0.12756,7.60957e-95
LOC_Os01g19820,LOC_Os05g28740,unM,unM,wgd,Same,unM-unM,0.235314,3.25843,0.0722171,1.22872e-33
LOC_Os01g19840,LOC_Os05g28750,unM,Unclassified,wgd,Undetermined,unM-Unclassified,NA,0.650097,0,NA
LOC_Os01g19960,LOC_Os04g05860,teM,teM,wgd,Same,teM-teM,0.388845,0.690497,0.563138,0.00437809
LOC_Os01g20000,LOC_Os05g28840,unM,unM,wgd,Same,unM-unM,0.257945,2.72306,0.0947262,1.62217e-11
LOC_Os01g20190,LOC_Os04g05410,teM,teM,wgd,Same,teM-teM,0.522937,0.958279,0.545704,0.000925714
LOC_Os01g20730,LOC_Os05g29000,unM,unM,wgd,Same,unM-unM,0.189069,1.17577,0.160804,1.06334e-14
LOC_Os01g20860,LOC_Os05g29050,gbM,gbM,wgd,Same,gbM-gbM,0.118469,0.864161,0.137091,6.92558e-82
LOC_Os01g20930,LOC_Os05g29150,unM,unM,wgd,Same,unM-unM,0.338674,1.98282,0.170804,3.99229e-12
LOC_Os01g20970,LOC_Os05g29740,unM,unM,wgd,Same,unM-unM,0.417076,3.20158,0.130272,1.13131e-15
LOC_Os01g20980,LOC_Os05g29790,unM,unM,wgd,Same,unM-unM,0.155671,3.81617,0.0407925,4.46743e-75
LOC_Os01g21120,LOC_Os05g29810,unM,unM,wgd,Same,unM-unM,0.377098,2.56825,0.14683,5.20449e-14
LOC_Os01g21310,LOC_Os05g29974,unM,unM,wgd,Same,unM-unM,0.150952,1.67037,0.0903701,4.41907e-20
LOC_Os01g22230,LOC_Os05g06970,unM,unM,wgd,Same,unM-unM,0.348611,3.59245,0.0970401,1.05753e-55
LOC_Os01g22490,LOC_Os05g06770,unM,unM,wgd,Same,unM-unM,0.0143711,2.33134,0.00616432,1.93264e-27
LOC_Os01g22520,LOC_Os05g06750,gbM,gbM,wgd,Same,gbM-gbM,0.0541834,0.99438,0.0544896,8.11968e-91
LOC_Os01g22780,LOC_Os05g06720,unM,unM,wgd,Same,unM-unM,0.447392,4.10846,0.108895,1.31271e-14
LOC_Os01g22954,LOC_Os05g06660,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.148962,1.41129,0.105551,1.03704e-69
LOC_Os01g23580,LOC_Os05g06480,unM,unM,wgd,Same,unM-unM,0.130185,4.37192,0.0297774,1.04383e-152
LOC_Os01g23590,LOC_Os05g06470,gbM,gbM,wgd,Same,gbM-gbM,0.233554,1.03827,0.224944,1.09559e-29
LOC_Os01g23610,LOC_Os05g06460,gbM,gbM,wgd,Same,gbM-gbM,0.0596703,0.678104,0.0879958,5.76994e-66
LOC_Os01g24060,LOC_Os05g06350,gbM,gbM,wgd,Same,gbM-gbM,0.212461,1.26625,0.167788,2.73881e-40
LOC_Os01g24070,LOC_Os05g06340,unM,unM,wgd,Same,unM-unM,0.307695,1.98017,0.155388,9.28372e-11
LOC_Os01g24160,LOC_Os11g26956,teM,teM,wgd,Same,teM-teM,0.257058,0.229505,1.12006,0.567417
LOC_Os01g24330,LOC_Os11g27150,teM,teM,wgd,Same,teM-teM,0.245264,0.703251,0.348757,1.11003e-11
LOC_Os01g24890,LOC_Os11g28050,teM,teM,wgd,Same,teM-teM,0.147028,0.285782,0.514475,1.06347e-05
LOC_Os01g25060,LOC_Os11g28140,teM,teM,wgd,Same,teM-teM,0.350177,4.69916,0.074519,1.79469e-108
LOC_Os01g25060,LOC_Os12g35830,teM,teM,wgd,Same,teM-teM,0.739266,1.56109,0.473557,1.09902e-05
LOC_Os01g25170,LOC_Os11g28184,teM,teM,wgd,Same,teM-teM,0.592902,2.95834,0.200417,2.35946e-07
LOC_Os01g25460,LOC_Os12g35710,unM,teM,wgd,Different,unM-teM,0.40507,4.00587,0.101119,4.69632e-49
LOC_Os01g25540,LOC_Os12g35670,unM,unM,wgd,Same,unM-unM,0.33038,1.91119,0.172866,5.35937e-10
LOC_Os01g25820,LOC_Os12g35610,gbM,gbM,wgd,Same,gbM-gbM,0.262898,4.7107,0.0558087,1.1814e-247
LOC_Os01g26960,ChrUn.fgenesh.gene.78,teM,teM,wgd,Same,teM-teM,0.0649727,0.18471,0.351755,0.0116688
LOC_Os01g28670,LOC_Os11g26956,teM,teM,wgd,Same,teM-teM,0.123951,0.0571028,2.17067,0.552379
LOC_Os01g29110,LOC_Os11g27100,teM,teM,wgd,Same,teM-teM,0.139576,0.270258,0.516454,2.49539e-05
LOC_Os01g29110,LOC_Os12g21980,teM,teM,wgd,Same,teM-teM,0.202109,0.475034,0.425463,1.27913e-05
LOC_Os01g29260,LOC_Os05g19080,teM,teM,wgd,Same,teM-teM,0.133683,0.464339,0.287899,7.65639e-16
LOC_Os01g29260,LOC_Os06g29170,teM,teM,wgd,Same,teM-teM,0.229559,0.985481,0.232941,2.47018e-28
LOC_Os01g29260,LOC_Os12g22690,teM,teM,wgd,Same,teM-teM,0.210093,1.36103,0.154364,1.89268e-43
LOC_Os01g29300,LOC_Os04g07630,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.158769,0.379275,0.418611,0.0402689
LOC_Os01g29370,LOC_Os05g18910,teM,teM,wgd,Same,teM-teM,0.0947877,0.567258,0.167098,3.92132e-43
LOC_Os01g29507,LOC_Os11g22440,teM,teM,wgd,Same,teM-teM,0.332849,0.55783,0.596685,0.000655559
LOC_Os01g29640,LOC_Os06g28890,unM,unM,wgd,Same,unM-unM,0.358887,0.53717,0.668106,0.197261
LOC_Os01g29710,LOC_Os04g07170,teM,teM,wgd,Same,teM-teM,0.0254959,0.0508026,0.501862,0.00171648
LOC_Os01g29710,LOC_Os06g28370,teM,teM,wgd,Same,teM-teM,0.174006,0.63827,0.272622,6.48818e-09
LOC_Os01g31140,LOC_Os04g30000,teM,teM,wgd,Same,teM-teM,0.449231,1.32916,0.337981,0.00266554
LOC_Os01g31140,LOC_Os11g23000,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.208765,0.692874,0.301303,0.0015539
LOC_Os01g31460,LOC_Os05g17650,teM,teM,wgd,Same,teM-teM,0.171384,1.71638,0.0998525,1.35478e-54
LOC_Os01g31714,LOC_Os06g27950,teM,teM,wgd,Same,teM-teM,0.0991913,0.588463,0.16856,4.00593e-37
LOC_Os01g31960,LOC_Os11g28050,teM,teM,wgd,Same,teM-teM,0.413973,1.66409,0.248768,4.36128e-09
LOC_Os01g32100,LOC_Os05g16580,teM,teM,wgd,Same,teM-teM,0.0539799,0.0749796,0.719928,0.150552
LOC_Os01g32510,LOC_Os04g28940,teM,teM,wgd,Same,teM-teM,0.217615,1.09729,0.198321,3.18158e-34
LOC_Os01g32550,LOC_Os05g19580,teM,teM,wgd,Same,teM-teM,0.0831529,0.162384,0.512076,0.00106418
LOC_Os01g32574,LOC_Os04g28650,teM,teM,wgd,Same,teM-teM,0.123098,0.388434,0.316908,1.04388e-11
LOC_Os01g35080,LOC_Os05g15960,teM,teM,wgd,Same,teM-teM,0.227645,0.96137,0.236792,9.92238e-22
LOC_Os01g35254,LOC_Os05g16350,teM,teM,wgd,Same,teM-teM,0.0304502,0.0743628,0.409481,4.462e-05
LOC_Os01g35380,LOC_Os05g16680,teM,teM,wgd,Same,teM-teM,0.113753,0.688327,0.16526,7.81013e-38
LOC_Os01g36020,LOC_Os04g23780,teM,teM,wgd,Same,teM-teM,0.0932189,0.47809,0.194982,8.6393e-37
LOC_Os01g36400,LOC_Os04g23250,teM,teM,wgd,Same,teM-teM,0.120402,0.187074,0.643603,0.0020262
LOC_Os01g36440,LOC_Os04g23030,teM,teM,wgd,Same,teM-teM,0.363571,2.69966,0.134673,4.61787e-29
LOC_Os01g36766,LOC_Os05g18710,teM,teM,wgd,Same,teM-teM,0.0330117,0.0488385,0.675936,0.190905
LOC_Os01g37050,LOC_Os05g18850,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.372486,1.13817,0.327268,9.09438e-08
LOC_Os01g37230,LOC_Os05g18910,teM,teM,wgd,Same,teM-teM,0.0940369,0.560622,0.167737,1.24112e-44
LOC_Os01g37580,LOC_Os05g19050,teM,teM,wgd,Same,teM-teM,0.713361,4.88506,0.146029,3.03492e-94
LOC_Os01g39780,LOC_Os05g51540,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.302959,0.74579,0.406226,0.000217802
LOC_Os01g40070,LOC_Os05g51520,unM,unM,wgd,Same,unM-unM,0.16511,3.59759,0.0458948,4.75487e-63
LOC_Os01g40340,LOC_Os05g51490,gbM,gbM,wgd,Same,gbM-gbM,0.148918,1.37165,0.108569,6.64702e-67
LOC_Os01g40530,LOC_Os05g51440,unM,unM,wgd,Same,unM-unM,0.421632,3.11194,0.135488,0
LOC_Os01g41050,LOC_Os01g52130,unM,unM,wgd,Same,unM-unM,0.238081,4.25635,0.0559356,1.70639e-78
LOC_Os01g41080,LOC_Os05g51330,teM,teM,wgd,Same,teM-teM,0.160591,0.765371,0.209821,1.58057e-32
LOC_Os01g41190,LOC_Os01g52140,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.662559,1.12479,0.589053,0.00555867
LOC_Os01g41200,LOC_Os01g52160,unM,unM,wgd,Same,unM-unM,0.413915,1.71228,0.241733,3.84693e-07
LOC_Os01g41240,LOC_Os05g51240,unM,unM,wgd,Same,unM-unM,0.305534,2.31585,0.131932,1.51007e-22
LOC_Os01g41550,LOC_Os01g52190,unM,unM,wgd,Same,unM-unM,0.317771,3.86743,0.082166,0
LOC_Os01g41550,LOC_Os05g51220,unM,unM,wgd,Same,unM-unM,0.149989,1.51994,0.0986812,5.48595e-55
LOC_Os01g41660,LOC_Os01g52230,unM,unM,wgd,Same,unM-unM,0.314828,3.39022,0.0928634,0
LOC_Os01g41710,LOC_Os01g52240,unM,unM,wgd,Same,unM-unM,0.0144053,0.868248,0.0165912,3.73665e-37
LOC_Os01g41880,LOC_Os05g51180,gbM,gbM,wgd,Same,gbM-gbM,0.134287,0.882512,0.152165,9.11401e-31
LOC_Os01g42294,LOC_Os05g51070,unM,unM,wgd,Same,unM-unM,0.154598,1.8733,0.0825269,5.27961e-76
LOC_Os01g42810,LOC_Os05g51020,unM,unM,wgd,Same,unM-unM,0.166469,3.5097,0.047431,1.2603e-44
LOC_Os01g42960,LOC_Os05g50990,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.186456,0.683941,0.272621,2.08507e-27
LOC_Os01g43160,LOC_Os05g50960,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.110674,1.32314,0.0836452,4.70217e-62
LOC_Os01g43320,LOC_Os05g50920,unM,unM,wgd,Same,unM-unM,0.0853742,1.1435,0.0746607,4.10249e-51
LOC_Os01g43350,LOC_Os05g50830,unM,unM,wgd,Same,unM-unM,0.216714,4.11069,0.0527197,1.32285e-69
LOC_Os01g43460,LOC_Os05g50770,unM,unM,wgd,Same,unM-unM,0.122339,3.55475,0.0344157,9.77953e-81
LOC_Os01g43510,LOC_Os05g50730,unM,unM,wgd,Same,unM-unM,0.286509,3.62295,0.0790816,1.16512e-41
LOC_Os01g43530,LOC_Os05g50710,unM,unM,wgd,Same,unM-unM,0.144073,2.65275,0.0543108,1.38209e-21
LOC_Os01g43550,LOC_Os05g50700,unM,unM,wgd,Same,unM-unM,0.243202,3.8031,0.0639483,8.39027e-46
LOC_Os01g43650,LOC_Os01g47560,unM,unM,wgd,Same,unM-unM,0.398342,3.87307,0.102849,1.20196e-42
LOC_Os01g43870,LOC_Os01g47540,gbM,gbM,wgd,Same,gbM-gbM,0.540143,2.62071,0.206105,1.11873e-24
LOC_Os01g43890,LOC_Os05g50570,unM,unM,wgd,Same,unM-unM,0.307666,3.93777,0.0781319,2.88291e-43
LOC_Os01g43910,LOC_Os05g49140,gbM,gbM,wgd,Same,gbM-gbM,0.171737,1.80362,0.0952179,2.19275e-92
LOC_Os01g44040,LOC_Os05g50510,gbM,gbM,wgd,Same,gbM-gbM,0.0539187,1.16803,0.046162,5.66411e-87
LOC_Os01g44090,LOC_Os05g50490,unM,unM,wgd,Same,unM-unM,0.304022,1.21237,0.250767,5.04362e-15
LOC_Os01g44130,LOC_Os05g49200,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.280205,1.70037,0.164791,7.12506e-53
LOC_Os01g44140,LOC_Os05g50470,unM,unM,wgd,Same,unM-unM,0.358722,2.47353,0.145024,5.787e-21
LOC_Os01g44220,LOC_Os05g50380,gbM,gbM,wgd,Same,gbM-gbM,0.146525,1.02999,0.142259,3.18298e-45
LOC_Os01g44370,LOC_Os05g50340,unM,unM,wgd,Same,unM-unM,0.258035,2.33515,0.1105,1.04901e-11
LOC_Os01g44950,LOC_Os05g50300,unM,unM,wgd,Same,unM-unM,0.189358,1.41603,0.133725,1.75336e-57
