Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
Bo00667s120,Bo4g137640,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.13833,0.57293,0.241443,1.40478e-41
Bo00667s150,Bo4g137590,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.234169,0.472666,0.495421,0.00547058
Bo00847s030,Bo7g092630,unM,teM,wgd,Different,unM-teM,0.234235,0.43591,0.537347,0.00136267
Bo00847s070,Bo7g092670,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0454839,0.211695,0.214856,1.05959e-08
Bo00916s010,Bo3g017170,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0238704,0.192848,0.123778,1.10039e-07
Bo1g001040,Bo7g120840,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0329984,0.126325,0.261219,4.61794e-08
Bo1g001080,Bo7g119780,unM,unM,wgd,Same,unM-unM,0.0632322,0.382651,0.165248,8.63168e-15
Bo1g001100,Bo3g149340,unM,unM,wgd,Same,unM-unM,0.068812,0.344802,0.19957,4.02728e-24
Bo1g002150,Bo8g102020,unM,unM,wgd,Same,unM-unM,0.374774,3.67731,0.101915,1.62828e-24
Bo1g002160,Bo3g149520,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0904921,0.46797,0.193372,1.78619e-16
Bo1g002170,Bo3g149550,unM,unM,wgd,Same,unM-unM,0.0947468,0.408305,0.232049,3.44419e-16
Bo1g002170,Bo7g119630,unM,unM,wgd,Same,unM-unM,0.14838,0.489083,0.303384,1.74942e-10
Bo1g002190,Bo7g119570,unM,unM,wgd,Same,unM-unM,0.431062,3.02154,0.142663,1.81833e-10
Bo1g002200,Bo7g119560,unM,unM,wgd,Same,unM-unM,0.0284418,0.156825,0.18136,9.07409e-05
Bo1g002230,Bo3g149640,unM,unM,wgd,Same,unM-unM,0.0271412,0.61419,0.0441903,2.2935e-05
Bo1g002230,Bo4g145820,unM,unM,wgd,Same,unM-unM,0.198167,1.53936,0.128733,3.20915e-33
Bo1g002240,Bo3g149660,unM,unM,wgd,Same,unM-unM,NA,0.306385,-3.62361e-15,NA
Bo1g002250,Bo4g145890,unM,unM,wgd,Same,unM-unM,0.154194,0.846213,0.182216,4.76079e-56
Bo1g002250,Bo7g119500,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.131493,0.325303,0.404218,2.92898e-13
Bo1g002260,Bo7g119470,unM,unM,wgd,Same,unM-unM,0.00587383,0.199084,0.0295043,7.64996e-28
Bo1g002280,Bo7g119450,unM,unM,wgd,Same,unM-unM,0.107875,0.3711,0.290689,7.69425e-15
Bo1g002310,Bo8g101830,unM,unM,wgd,Same,unM-unM,0.28464,2.74559,0.103672,6.76945e-59
Bo1g002330,Bo3g149790,unM,unM,wgd,Same,unM-unM,0.0726797,0.524795,0.138492,2.2188e-17
Bo1g002340,Bo3g149800,unM,unM,wgd,Same,unM-unM,0.0275094,0.276156,0.0996156,9.9088e-45
Bo1g002340,Bo4g145930,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0613529,0.648064,0.0946712,2.46493e-85
Bo1g002350,Bo3g149860,unM,unM,wgd,Same,unM-unM,0.0563146,0.542855,0.103738,7.05849e-33
Bo1g002350,Bo4g145940,unM,unM,wgd,Same,unM-unM,0.0984035,2.61746,0.037595,2.30676e-62
Bo1g002360,Bo3g149880,unM,unM,wgd,Same,unM-unM,0.0646139,0.223808,0.288702,0.000619676
Bo1g002370,Bo3g149890,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0333137,0.517875,0.0643276,1.36196e-88
Bo1g002380,Bo3g149900,unM,unM,wgd,Same,unM-unM,0.0284463,0.176938,0.16077,0.000653465
Bo1g002410,Bo3g149910,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.091569,0.356452,0.25689,1.60775e-14
Bo1g002410,Bo8g101710,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.207744,0.952919,0.218008,8.74711e-25
Bo1g002420,Bo8g101690,unM,unM,wgd,Same,unM-unM,0.107445,1.18254,0.0908591,1.46902e-32
Bo1g002450,Bo4g147040,unM,unM,wgd,Same,unM-unM,0.209576,0.634008,0.330558,0.0004314
Bo1g002460,Bo8g101580,unM,unM,wgd,Same,unM-unM,0.192567,0.592021,0.32527,5.68726e-07
Bo1g002470,Bo7g119260,unM,unM,wgd,Same,unM-unM,0.144803,0.397133,0.36462,0.00123402
Bo1g002480,Bo7g119250,unM,unM,wgd,Same,unM-unM,0.180084,0.346825,0.519236,0.0443806
Bo1g002490,Bo7g119230,unM,unM,wgd,Same,unM-unM,0.0439188,0.367975,0.119352,2.29463e-08
Bo1g002510,Bo3g150000,unM,unM,wgd,Same,unM-unM,0.13694,1.51008,0.090684,2.226e-07
Bo1g002530,Bo7g119220,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0586378,0.402327,0.145747,9.05126e-71
Bo1g002540,Bo3g150120,unM,unM,wgd,Same,unM-unM,0.102431,0.4015,0.255121,1.49107e-10
Bo1g002540,Bo7g119200,unM,unM,wgd,Same,unM-unM,0.0855523,0.301208,0.28403,1.00689e-07
Bo1g002560,Bo3g151170,unM,teM,wgd,Different,unM-teM,0.38315,4.85732,0.0788808,7.46419e-19
Bo1g002560,Bo7g119140,unM,unM,wgd,Same,unM-unM,0.228351,0.669918,0.340864,2.23905e-16
Bo1g002570,Bo7g119130,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.00599082,0.279402,0.0214416,1.00891e-33
Bo1g002590,Bo4g148230,unM,unM,wgd,Same,unM-unM,0.143474,0.936414,0.153217,1.83312e-23
Bo1g002670,Bo3g151300,unM,unM,wgd,Same,unM-unM,0.0193067,0.253194,0.0762527,1.75536e-72
Bo1g002700,Bo3g151350,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.136795,0.622328,0.219812,1.68199e-32
Bo1g002730,Bo3g151380,unM,unM,wgd,Same,unM-unM,0.0233589,0.470201,0.0496786,1.86149e-46
Bo1g002740,Bo3g151400,unM,unM,wgd,Same,unM-unM,0.25906,0.467377,0.554284,0.144324
Bo1g002780,Bo3g151430,unM,unM,wgd,Same,unM-unM,0.0835326,0.294075,0.284052,1.14758e-08
Bo1g002790,Bo3g152530,unM,unM,wgd,Same,unM-unM,0.10155,0.400133,0.25379,5.32238e-11
Bo1g002800,Bo3g152540,unM,unM,wgd,Same,unM-unM,0.221003,0.386105,0.572392,0.000574588
Bo1g002810,Bo3g152600,unM,unM,wgd,Same,unM-unM,0.0552028,0.239536,0.230457,1.01539e-10
Bo1g002810,Bo7g119030,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0544738,0.238202,0.228688,2.46747e-11
Bo1g002830,Bo9g018370,teM,teM,wgd,Same,teM-teM,0.536281,3.69561,0.145113,5.90843e-21
Bo1g002840,Bo3g152610,unM,unM,wgd,Same,unM-unM,0.0637135,0.211358,0.301448,2.41078e-06
Bo1g002840,Bo7g119000,unM,unM,wgd,Same,unM-unM,0.0609842,0.224785,0.2713,2.95414e-07
Bo1g002860,Bo7g118990,unM,unM,wgd,Same,unM-unM,0.150628,0.164614,0.915038,0.874429
Bo1g002870,Bo4g149430,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0363463,1.18378,0.0307035,3.76468e-110
Bo1g002870,Bo8g101260,unM,unM,wgd,Same,unM-unM,0.0293374,1.39921,0.0209671,8.00974e-127
Bo1g002880,Bo7g118980,unM,unM,wgd,Same,unM-unM,0.101808,0.580693,0.175322,2.6577e-12
Bo1g002900,Bo3g152630,unM,unM,wgd,Same,unM-unM,0.07165,0.384012,0.186583,1.34606e-23
Bo1g002920,Bo7g118900,unM,unM,wgd,Same,unM-unM,0.162653,0.352021,0.462055,1.87505e-05
Bo1g002930,Bo7g118890,unM,unM,wgd,Same,unM-unM,0.0507658,0.760695,0.0667361,1.22815e-21
Bo1g002940,Bo3g152720,unM,unM,wgd,Same,unM-unM,0.34026,0.90176,0.377329,2.3769e-05
Bo1g002950,Bo8g101200,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0529458,0.895448,0.0591277,3.21802e-52
Bo1g002960,Bo3g152770,unM,unM,wgd,Same,unM-unM,0.0372064,0.385024,0.0966339,3.25058e-23
Bo1g002960,Bo7g118850,unM,unM,wgd,Same,unM-unM,0.047078,0.328014,0.143524,1.80764e-17
Bo1g002970,Bo4g149550,unM,unM,wgd,Same,unM-unM,0.0800754,1.69123,0.0473473,5.92977e-94
Bo1g003040,Bo9g018400,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.739959,3.95062,0.187302,1.01353e-23
Bo1g003050,Bo8g101170,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.178526,0.987574,0.180772,5.34833e-52
Bo1g003080,Bo9g018640,unM,unM,wgd,Same,unM-unM,0.0198652,3.46375,0.00573515,1.70287e-60
Bo1g003090,Bo8g101150,unM,unM,wgd,Same,unM-unM,0.0998235,1.41408,0.0705923,2.68705e-17
Bo1g003130,Bo3g152870,unM,unM,wgd,Same,unM-unM,0.0768974,0.397453,0.193475,9.8332e-14
Bo1g003150,Bo3g152940,unM,unM,wgd,Same,unM-unM,0.0805343,0.367226,0.219305,1.07365e-15
Bo1g003160,Bo3g152950,unM,unM,wgd,Same,unM-unM,0.0675597,0.135204,0.499686,0.0703991
Bo1g003170,Bo3g153010,unM,unM,wgd,Same,unM-unM,0.075017,0.256068,0.292958,0.000483523
Bo1g003190,Bo3g153020,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0423179,0.552595,0.0765804,5.70722e-42
Bo1g003200,Bo3g153030,unM,unM,wgd,Same,unM-unM,0.0712939,0.357428,0.199463,4.84092e-25
Bo1g003220,Bo9g018800,unM,unM,wgd,Same,unM-unM,0.51911,3.76422,0.137906,6.92204e-20
Bo1g003230,Bo3g153050,unM,unM,wgd,Same,unM-unM,0.120827,0.418006,0.289056,3.82713e-13
Bo1g003270,Bo3g153080,unM,unM,wgd,Same,unM-unM,0.0379136,0.455544,0.0832272,3.8376e-05
Bo1g003290,Bo3g153100,unM,unM,wgd,Same,unM-unM,0.00698059,0.221946,0.0314518,4.57332e-37
Bo1g003320,Bo3g153140,unM,unM,wgd,Same,unM-unM,0.120579,0.673341,0.179075,1.09532e-23
Bo1g003330,Bo2g168210,unM,unM,wgd,Same,unM-unM,0.102746,4.56827,0.0224913,2.26644e-162
Bo1g003330,Bo3g097830,unM,unM,wgd,Same,unM-unM,0.109548,2.54226,0.0430909,5.8698e-149
Bo1g003340,Bo8g100920,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.433872,2.65038,0.163702,4.47474e-15
Bo1g003350,Bo3g153150,unM,unM,wgd,Same,unM-unM,0.121542,0.19339,0.628481,0.0592148
Bo1g003350,Bo4g150960,unM,unM,wgd,Same,unM-unM,0.255128,1.13907,0.22398,7.04894e-17
Bo1g003350,Bo8g100870,unM,unM,wgd,Same,unM-unM,0.5568,3.91945,0.142061,1.99935e-33
Bo1g003370,Bo3g153160,unM,unM,wgd,Same,unM-unM,0.0642914,0.268839,0.239144,1.87792e-16
Bo1g003380,Bo3g153170,unM,unM,wgd,Same,unM-unM,0.0802462,0.263017,0.305099,0.001749
Bo1g003390,Bo3g153190,unM,unM,wgd,Same,unM-unM,0.0919878,0.113451,0.810818,0.539998
Bo1g003400,Bo4g151080,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.159042,1.67902,0.0947236,8.34134e-31
Bo1g003400,Bo7g118750,unM,unM,wgd,Same,unM-unM,0.0716172,0.282668,0.253361,3.32206e-08
Bo1g003420,Bo2g168190,unM,unM,wgd,Same,unM-unM,0.426546,3.78899,0.112575,3.75494e-41
Bo1g003430,Bo3g153260,unM,unM,wgd,Same,unM-unM,0.0313525,0.28004,0.111957,1.49634e-26
Bo1g003430,Bo4g151090,unM,unM,wgd,Same,unM-unM,0.110107,1.27959,0.0860488,9.7583e-54
Bo1g003440,Bo4g151100,unM,unM,wgd,Same,unM-unM,0.114981,2.25214,0.051054,2.81718e-93
Bo1g003450,Bo7g118740,unM,unM,wgd,Same,unM-unM,0.0350389,0.367776,0.0952724,1.34666e-33
Bo1g003460,Bo7g118730,unM,unM,wgd,Same,unM-unM,0.145254,0.505817,0.287167,2.41037e-16
Bo1g003470,Bo7g118720,unM,unM,wgd,Same,unM-unM,0.146995,0.260627,0.564004,0.0134865
Bo1g003480,Bo7g118670,unM,unM,wgd,Same,unM-unM,0.0212419,0.637623,0.0333142,1.87722e-55
Bo1g003490,Bo7g118660,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.043265,0.446494,0.0968994,1.26374e-46
Bo1g003500,Bo3g153360,unM,unM,wgd,Same,unM-unM,0.055778,0.30269,0.184274,1.36717e-23
Bo1g003500,Bo7g118650,unM,unM,wgd,Same,unM-unM,0.021966,0.361822,0.0607095,1.18719e-46
Bo1g003510,Bo3g096430,unM,unM,wgd,Same,unM-unM,0.323139,3.3604,0.0961608,1.65212e-44
Bo1g003510,Bo7g118610,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0531853,0.40419,0.131585,1.64909e-21
Bo1g003520,Bo7g118590,unM,unM,wgd,Same,unM-unM,0.0412842,0.45213,0.0913105,3.26502e-36
Bo1g003560,Bo7g118570,unM,unM,wgd,Same,unM-unM,0.158721,1.1663,0.13609,3.15528e-24
Bo1g003580,Bo7g118560,unM,unM,wgd,Same,unM-unM,0.238138,1.51229,0.157469,1.35288e-17
Bo1g003610,Bo7g118530,unM,unM,wgd,Same,unM-unM,0.149778,0.28448,0.526497,0.00455834
Bo1g003650,Bo3g153440,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.201211,0.404291,0.497689,2.31202e-05
Bo1g003660,Bo4g151380,teM,teM,wgd,Same,teM-teM,0.146919,0.438808,0.334814,2.39563e-05
Bo1g003680,Bo3g153450,unM,teM,wgd,Different,unM-teM,0.226225,1.29862,0.174204,1.95861e-35
Bo1g003700,Bo3g096390,teM,teM,wgd,Same,teM-teM,0.165615,1.08464,0.152691,4.88117e-20
Bo1g004840,Bo3g153510,unM,unM,wgd,Same,unM-unM,0.336355,2.36568,0.142181,4.93021e-13
Bo1g004850,Bo7g063810,teM,teM,wgd,Same,teM-teM,0.551603,1.69638,0.325164,1.58804e-09
Bo1g004860,Bo7g118480,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0886075,0.238563,0.371422,0.000622462
Bo1g004870,Bo3g153520,unM,unM,wgd,Same,unM-unM,0.044226,0.222819,0.198484,0.000525331
Bo1g004870,Bo7g118470,unM,unM,wgd,Same,unM-unM,0.0284845,0.196446,0.144999,0.000178099
Bo1g004880,Bo7g118460,unM,unM,wgd,Same,unM-unM,0.109418,0.296351,0.369218,0.00735931
Bo1g004900,Bo3g153550,unM,unM,wgd,Same,unM-unM,0.0531694,0.295128,0.180157,9.49236e-15
Bo1g004900,Bo4g151410,unM,unM,wgd,Same,unM-unM,0.143284,0.777422,0.184306,2.09698e-20
Bo1g004910,Bo4g151420,unM,unM,wgd,Same,unM-unM,0.180455,1.13438,0.159079,4.53992e-60
Bo1g004920,Bo3g153600,unM,unM,wgd,Same,unM-unM,0.0532466,0.240851,0.221077,2.01499e-13
Bo1g004930,Bo7g063930,unM,unM,wgd,Same,unM-unM,0.262237,2.60904,0.100511,3.94294e-64
Bo1g004940,Bo7g118430,unM,unM,wgd,Same,unM-unM,0.0376721,0.292356,0.128857,4.53467e-11
Bo1g004960,Bo7g118400,unM,unM,wgd,Same,unM-unM,0.0457165,0.214782,0.21285,1.22208e-13
Bo1g004970,Bo3g153630,unM,unM,wgd,Same,unM-unM,0.111738,0.380299,0.293817,3.41788e-11
Bo1g004980,Bo7g064080,unM,unM,wgd,Same,unM-unM,0.339698,2.21039,0.153682,1.7222e-25
Bo1g005040,Bo7g118320,unM,unM,wgd,Same,unM-unM,0.0649967,0.480691,0.135215,1.82331e-19
Bo1g005080,Bo7g118290,unM,unM,wgd,Same,unM-unM,0.324593,1.98565,0.163469,5.4569e-42
Bo1g005130,Bo4g151630,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.175188,5.17281,0.0338671,1.29527e-51
Bo1g005210,Bo3g153750,unM,unM,wgd,Same,unM-unM,0.0890725,0.437699,0.203502,1.85684e-07
Bo1g005220,Bo7g064250,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.211021,4.69816,0.0449157,3.7815e-137
Bo1g005230,Bo4g151640,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.351943,1.45683,0.241582,2.38989e-27
Bo1g005260,Bo7g118270,unM,unM,wgd,Same,unM-unM,0.0322936,0.401287,0.0804751,8.38153e-43
Bo1g005280,Bo3g153770,unM,unM,wgd,Same,unM-unM,0.146788,0.356633,0.411592,3.61825e-06
Bo1g005320,Bo3g153810,unM,unM,wgd,Same,unM-unM,0.0942233,0.388601,0.242468,4.03638e-08
Bo1g005330,Bo3g153820,unM,unM,wgd,Same,unM-unM,0.083746,0.244666,0.342286,7.93365e-12
Bo1g005340,Bo7g064490,teM,teM,wgd,Same,teM-teM,0.473938,3.83797,0.123487,9.86116e-35
Bo1g005370,Bo7g118180,unM,unM,wgd,Same,unM-unM,0.0986173,0.425053,0.232012,3.67053e-14
Bo1g005380,Bo3g153850,unM,unM,wgd,Same,unM-unM,0.0964488,0.677371,0.142387,5.2841e-23
Bo1g005380,Bo7g009830,unM,unM,wgd,Same,unM-unM,0.174876,2.06125,0.0848398,1.10142e-45
Bo1g005380,Bo9g025810,unM,unM,wgd,Same,unM-unM,0.24358,1.5379,0.158385,4.46059e-30
Bo1g005390,Bo7g009870,gbM,unM,wgd,Different,gbM-unM,0.219138,3.1324,0.0699586,1.31325e-58
Bo1g005400,Bo7g118160,unM,unM,wgd,Same,unM-unM,0.0597987,0.695948,0.0859241,5.16707e-33
Bo1g005410,Bo3g094280,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.627027,2.14324,0.292561,2.24457e-15
Bo1g005410,Bo7g009900,unM,unM,wgd,Same,unM-unM,0.575894,2.24777,0.256206,7.49205e-26
Bo1g005420,Bo3g153880,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0512708,0.452991,0.113183,2.50115e-49
Bo1g005430,Bo7g118150,unM,unM,wgd,Same,unM-unM,0.0455704,0.323573,0.140835,5.12582e-15
Bo1g005450,Bo3g153930,unM,unM,wgd,Same,unM-unM,0.0775663,0.29139,0.266194,1.91722e-07
Bo1g005450,Bo7g118140,unM,unM,wgd,Same,unM-unM,0.0514062,0.301975,0.170234,3.5991e-11
Bo1g005470,Bo7g009980,unM,unM,wgd,Same,unM-unM,0.157514,2.32001,0.067894,6.05879e-61
Bo1g005470,Bo7g118110,unM,unM,wgd,Same,unM-unM,0.0799479,0.742594,0.10766,1.55865e-48
Bo1g005480,Bo9g025920,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.108277,1.01603,0.106569,6.1893e-37
Bo1g005490,Bo7g118090,unM,unM,wgd,Same,unM-unM,0.0358933,0.614867,0.0583757,5.69744e-52
Bo1g005500,Bo7g118070,unM,unM,wgd,Same,unM-unM,0.0737154,0.504137,0.146221,3.87688e-20
Bo1g005520,Bo3g154020,unM,unM,wgd,Same,unM-unM,0.0646938,0.277015,0.233539,1.29016e-09
Bo1g005520,Bo7g118050,unM,unM,wgd,Same,unM-unM,0.0652906,0.393693,0.165842,4.70102e-16
Bo1g005530,Bo7g118030,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0871077,0.379021,0.229823,2.60038e-09
Bo1g005540,Bo3g094130,unM,unM,wgd,Same,unM-unM,0.148147,2.14607,0.0690316,4.74093e-40
Bo1g005560,Bo3g094120,unM,unM,wgd,Same,unM-unM,0.11259,2.07855,0.0541675,4.6266e-95
Bo1g005560,Bo9g026070,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.144,1.33111,0.108181,1.38182e-75
Bo1g005570,Bo3g154100,unM,unM,wgd,Same,unM-unM,0.0286671,0.1849,0.155041,0.00122462
Bo1g005580,Bo3g154110,unM,unM,wgd,Same,unM-unM,0.129881,0.399963,0.324732,3.7319e-18
Bo1g005580,Bo7g118010,unM,teM,wgd,Different,unM-teM,0.129645,0.571961,0.226667,2.64586e-11
Bo1g005610,Bo7g117990,unM,unM,wgd,Same,unM-unM,0.0181214,0.257815,0.0702881,9.9958e-09
Bo1g005630,Bo7g117980,unM,unM,wgd,Same,unM-unM,0.0624914,0.254097,0.245936,3.30585e-11
Bo1g005640,Bo7g117970,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0549382,0.507398,0.108274,1.08347e-24
Bo1g005670,Bo7g011540,unM,unM,wgd,Same,unM-unM,0.108136,2.487,0.0434805,1.04848e-46
Bo1g005670,Bo7g117960,unM,unM,wgd,Same,unM-unM,0.0388016,0.228024,0.170165,5.26539e-13
Bo1g005680,Bo7g117940,unM,unM,wgd,Same,unM-unM,0.0231812,0.205836,0.11262,2.30499e-08
Bo1g005700,Bo7g117920,unM,unM,wgd,Same,unM-unM,0.0537355,0.274263,0.195927,5.74855e-18
Bo1g005740,Bo3g154180,unM,unM,wgd,Same,unM-unM,0.0292688,0.207693,0.140923,1.46611e-18
Bo1g005740,Bo7g117850,unM,unM,wgd,Same,unM-unM,0.0377489,0.205547,0.183651,8.95555e-15
Bo1g005750,Bo7g100740,unM,unM,wgd,Same,unM-unM,0.414807,1.82177,0.227694,3.96453e-17
Bo1g005760,Bo3g154210,unM,unM,wgd,Same,unM-unM,0.184413,0.238649,0.772735,0.315589
Bo1g005770,Bo3g093960,unM,unM,wgd,Same,unM-unM,0.140538,1.57348,0.0893172,2.35833e-83
Bo1g005770,Bo7g117840,unM,unM,wgd,Same,unM-unM,0.0217445,0.344438,0.0631302,8.09845e-44
Bo1g005790,Bo7g117830,unM,unM,wgd,Same,unM-unM,0.0603902,0.391291,0.154336,3.63884e-29
Bo1g005810,Bo7g011640,unM,teM,wgd,Different,unM-teM,0.184019,1.48443,0.123966,3.76623e-30
Bo1g005810,Bo7g117820,unM,unM,wgd,Same,unM-unM,0.0645855,0.192238,0.335966,1.14849e-06
Bo1g005820,Bo7g117810,unM,unM,wgd,Same,unM-unM,0.196232,0.481596,0.407462,4.22185e-05
Bo1g005910,Bo3g093930,unM,unM,wgd,Same,unM-unM,0.0186073,0.469843,0.0396032,1.28564e-28
Bo1g005910,Bo3g154240,unM,unM,wgd,Same,unM-unM,0.00319068,0.573307,0.00556539,3.15669e-37
Bo1g005910,Bo7g100820,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0647469,1.13249,0.0571721,3.24783e-42
Bo1g005910,Bo7g117790,unM,unM,wgd,Same,unM-unM,NA,0.226755,0,NA
Bo1g005930,Bo7g012710,unM,unM,wgd,Same,unM-unM,0.133139,1.63126,0.0816176,9.78904e-19
Bo1g005930,Bo7g117780,unM,unM,wgd,Same,unM-unM,0.0818103,0.325431,0.251391,0.000399523
Bo1g005930,Bo8g081790,unM,unM,wgd,Same,unM-unM,0.377798,3.28956,0.114847,3.40651e-07
Bo1g005940,Bo7g012730,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.283463,0.82535,0.343446,3.67841e-11
Bo1g005950,Bo7g012800,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.218699,1.9297,0.113333,9.18018e-54
Bo1g005960,Bo3g093840,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0821719,0.571794,0.143709,7.91167e-277
Bo1g005990,Bo7g117750,unM,unM,wgd,Same,unM-unM,0.0475255,0.488982,0.0971927,6.90982e-16
Bo1g006000,Bo7g012920,unM,unM,wgd,Same,unM-unM,0.287607,0.72243,0.398111,1.84413e-07
Bo1g006000,Bo7g117730,unM,unM,wgd,Same,unM-unM,0.13122,0.752727,0.174327,2.10655e-18
Bo1g006010,Bo3g155410,teM,teM,wgd,Same,teM-teM,0.268154,3.98037,0.0673691,6.05062e-52
Bo1g006010,Bo9g025910,teM,teM,wgd,Same,teM-teM,0.391149,4.06031,0.0963348,8.26519e-52
Bo1g006040,Bo3g156820,unM,unM,wgd,Same,unM-unM,0.0547111,0.388457,0.140842,5.6546e-20
Bo1g006040,Bo7g012930,unM,unM,wgd,Same,unM-unM,0.165508,0.929126,0.178133,3.06744e-20
Bo1g006080,Bo7g117700,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.130886,0.35307,0.370709,1.98888e-06
Bo1g006090,Bo7g117680,unM,unM,wgd,Same,unM-unM,0.0241682,0.398379,0.0606663,1.68732e-36
Bo1g006090,Bo9g024720,unM,unM,wgd,Same,unM-unM,0.124068,1.62677,0.0762665,2.02889e-49
Bo1g006110,Bo3g156810,unM,unM,wgd,Same,unM-unM,0.0846335,0.183751,0.460589,0.00581259
Bo1g006110,Bo7g117660,unM,unM,wgd,Same,unM-unM,0.113269,0.244353,0.463549,0.00147203
Bo1g006120,Bo7g117650,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.154895,0.45644,0.339355,1.61467e-14
Bo1g006130,Bo7g014080,unM,unM,wgd,Same,unM-unM,0.453326,4.43057,0.102318,9.21196e-70
