Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification
Bo3g099220,unM,Bo00615s020,unM,wgd,Same,unM-unM
Bo3g099230,unM,Bo00615s030,unM,wgd,Same,unM-unM
Bo9g018610,unM,Bo00615s080,unM,wgd,Same,unM-unM
Bo9g018600,unM,Bo00615s130,unM,wgd,Same,unM-unM
Bo3g099400,unM,Bo00615s170,unM,wgd,Same,unM-unM
Bo3g099410,unM,Bo00615s190,unM,wgd,Same,unM-unM
Bo3g099440,unM,Bo00615s200,unM,wgd,Same,unM-unM
Bo3g099450,unM,Bo00615s210,unM,wgd,Same,unM-unM
Bo3g100510,unM,Bo00615s270,unM,wgd,Same,unM-unM
Bo9g154100,teM,Bo00629s010,teM,wgd,Same,teM-teM
Bo9g154470,unM,Bo00629s110,unM,wgd,Same,unM-unM
Bo9g154500,unM,Bo00629s150,unM,wgd,Same,unM-unM
Bo9g154550,unM,Bo00629s180,unM,wgd,Same,unM-unM
Bo9g154560,unM,Bo00629s190,unM,wgd,Same,unM-unM
Bo4g137790,Unclassified,Bo00667s060,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bo4g137670,unM,Bo00667s110,unM,wgd,Same,unM-unM
Bo8g067520,unM,Bo00831s060,unM,wgd,Same,unM-unM
Bo8g067510,unM,Bo00831s070,unM,wgd,Same,unM-unM
Bo8g067490,unM,Bo00831s090,unM,wgd,Same,unM-unM
Bo8g067480,unM,Bo00831s110,unM,wgd,Same,unM-unM
Bo8g067470,unM,Bo00831s130,unM,wgd,Same,unM-unM
Bo7g092610,Unclassified,Bo00847s020,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bo7g092640,unM,Bo00847s040,unM,wgd,Same,unM-unM
Bo7g092660,unM,Bo00847s050,unM,wgd,Same,unM-unM
Bo7g092680,unM,Bo00847s090,unM,wgd,Same,unM-unM
Bo3g017160,unM,Bo00916s020,unM,wgd,Same,unM-unM
Bo3g017140,unM,Bo00916s030,unM,wgd,Same,unM-unM
Bo3g017120,unM,Bo00916s060,unM,wgd,Same,unM-unM
Bo3g017060,teM,Bo00916s070,teM,wgd,Same,teM-teM
Bo1g027280,unM,Bo1g046400,unM,wgd,Same,unM-unM
Bo1g028460,teM,Bo1g046590,teM,wgd,Same,teM-teM
Bo1g031920,teM,Bo1g048040,teM,wgd,Same,teM-teM
Bo1g027290,teM,Bo1g057440,teM,wgd,Same,teM-teM
Bo1g028530,teM,Bo1g057700,teM,wgd,Same,teM-teM
Bo1g030690,teM,Bo1g058830,teM,wgd,Same,teM-teM
Bo1g063990,teM,Bo1g070720,teM,wgd,Same,teM-teM
Bo1g078160,teM,Bo1g078900,teM,wgd,Same,teM-teM
Bo1g048120,teM,Bo1g082490,teM,wgd,Same,teM-teM
Bo1g078960,teM,Bo1g101390,teM,wgd,Same,teM-teM
Bo1g090500,teM,Bo1g101600,teM,wgd,Same,teM-teM
Bo1g094430,teM,Bo1g102070,teM,wgd,Same,teM-teM
Bo1g094300,teM,Bo1g102230,teM,wgd,Same,teM-teM
Bo1g093010,teM,Bo1g102430,teM,wgd,Same,teM-teM
Bo1g058960,unM,Bo1g103440,unM,wgd,Same,unM-unM
Bo1g058860,unM,Bo1g103520,unM,wgd,Same,unM-unM
Bo1g057640,teM,Bo1g103790,teM,wgd,Same,teM-teM
Bo1g057630,unM,Bo1g103820,unM,wgd,Same,unM-unM
Bo1g057600,teM,Bo1g103840,teM,wgd,Same,teM-teM
Bo1g057300,unM,Bo1g105240,unM,wgd,Same,unM-unM
Bo1g057250,unM,Bo1g105320,unM,wgd,Same,unM-unM
Bo1g057140,unM,Bo1g105440,unM,wgd,Same,unM-unM
Bo1g056790,teM,Bo1g105760,teM,wgd,Same,teM-teM
Bo1g055320,teM,Bo1g107180,teM,wgd,Same,teM-teM
Bo1g055220,teM,Bo1g108300,teM,wgd,Same,teM-teM
Bo1g102140,unM,Bo1g112290,unM,wgd,Same,unM-unM
Bo1g073590,teM,Bo1g112410,teM,wgd,Same,teM-teM
Bo1g103510,unM,Bo1g112440,unM,wgd,Same,unM-unM
Bo1g076930,teM,Bo1g114930,teM,wgd,Same,teM-teM
Bo1g105130,unM,Bo1g115930,unM,wgd,Same,unM-unM
Bo1g103710,teM,Bo1g115970,teM,wgd,Same,teM-teM
Bo1g103840,teM,Bo1g116070,teM,wgd,Same,teM-teM
Bo1g105360,teM,Bo1g116330,teM,wgd,Same,teM-teM
Bo1g105280,teM,Bo1g116340,teM,wgd,Same,teM-teM
Bo1g072240,teM,Bo1g119220,teM,wgd,Same,teM-teM
Bo1g117730,teM,Bo1g122740,teM,wgd,Same,teM-teM
Bo1g040260,teM,Bo1g122810,teM,wgd,Same,teM-teM
Bo1g073620,teM,Bo1g122850,teM,wgd,Same,teM-teM
Bo1g040190,teM,Bo1g123030,teM,wgd,Same,teM-teM
Bo1g139770,unM,Bo2g007270,unM,wgd,Same,unM-unM
Bo1g139550,unM,Bo2g007430,unM,wgd,Same,unM-unM
Bo1g158890,unM,Bo2g012240,unM,wgd,Same,unM-unM
Bo1g158850,unM,Bo2g012320,unM,wgd,Same,unM-unM
Bo1g157710,unM,Bo2g012430,unM,wgd,Same,unM-unM
Bo1g156180,unM,Bo2g013060,unM,wgd,Same,unM-unM
Bo1g154870,unM,Bo2g013430,unM,wgd,Same,unM-unM
Bo1g153610,unM,Bo2g014020,unM,wgd,Same,unM-unM
Bo1g153340,teM,Bo2g017940,teM,wgd,Same,teM-teM
Bo1g153350,teM,Bo2g017950,teM,wgd,Same,teM-teM
Bo1g116220,teM,Bo2g025020,teM,wgd,Same,teM-teM
Bo1g116360,teM,Bo2g025280,teM,wgd,Same,teM-teM
Bo1g117520,teM,Bo2g025340,teM,wgd,Same,teM-teM
Bo1g091750,teM,Bo2g025580,teM,wgd,Same,teM-teM
Bo1g117730,teM,Bo2g026690,teM,wgd,Same,teM-teM
Bo1g092950,teM,Bo2g026700,teM,wgd,Same,teM-teM
Bo1g119190,teM,Bo2g027040,teM,wgd,Same,teM-teM
Bo1g094410,teM,Bo2g027050,teM,wgd,Same,teM-teM
Bo1g012050,unM,Bo2g028980,unM,wgd,Same,unM-unM
Bo1g067320,teM,Bo2g030280,teM,wgd,Same,teM-teM
Bo1g014440,unM,Bo2g032430,unM,wgd,Same,unM-unM
Bo1g040710,unM,Bo2g032630,unM,wgd,Same,unM-unM
Bo1g065100,teM,Bo2g032680,teM,wgd,Same,teM-teM
Bo1g041810,teM,Bo2g032700,teM,wgd,Same,teM-teM
Bo1g041840,teM,Bo2g032840,teM,wgd,Same,teM-teM
Bo1g063970,teM,Bo2g032870,teM,wgd,Same,teM-teM
Bo1g043140,Unclassified,Bo2g034220,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bo1g045290,unM,Bo2g036550,unM,wgd,Same,unM-unM
Bo1g048090,unM,Bo2g041600,unM,wgd,Same,unM-unM
Bo1g048140,gbM,Bo2g041750,gbM,wgd,Same,gbM-gbM
Bo1g048150,unM,Bo2g041760,unM,wgd,Same,unM-unM
Bo1g048270,teM,Bo2g041960,teM,wgd,Same,teM-teM
Bo1g048280,unM,Bo2g042060,unM,wgd,Same,unM-unM
Bo1g049460,unM,Bo2g043310,unM,wgd,Same,unM-unM
Bo1g050820,unM,Bo2g044700,unM,wgd,Same,unM-unM
Bo1g049370,teM,Bo2g044770,teM,wgd,Same,teM-teM
Bo1g050740,teM,Bo2g046040,teM,wgd,Same,teM-teM
Bo1g051040,unM,Bo2g046050,unM,wgd,Same,unM-unM
Bo1g050880,Unclassified,Bo2g046160,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bo1g051070,teM,Bo2g046240,teM,wgd,Same,teM-teM
Bo1g053430,teM,Bo2g047490,teM,wgd,Same,teM-teM
Bo1g039820,teM,Bo2g050440,teM,wgd,Same,teM-teM
Bo1g039740,unM,Bo2g050540,unM,wgd,Same,unM-unM
Bo1g049540,unM,Bo2g051000,unM,wgd,Same,unM-unM
Bo1g121550,unM,Bo2g051110,unM,wgd,Same,unM-unM
Bo1g119240,teM,Bo2g051340,teM,wgd,Same,teM-teM
Bo1g119140,unM,Bo2g052760,unM,wgd,Same,unM-unM
Bo1g122740,teM,Bo2g054000,teM,wgd,Same,teM-teM
Bo1g114890,teM,Bo2g054010,teM,wgd,Same,teM-teM
Bo1g114750,teM,Bo2g055070,teM,wgd,Same,teM-teM
Bo1g051420,teM,Bo2g055750,teM,wgd,Same,teM-teM
Bo1g053120,teM,Bo2g056210,teM,wgd,Same,teM-teM
Bo1g053260,teM,Bo2g056240,teM,wgd,Same,teM-teM
Bo1g087460,teM,Bo2g064720,teM,wgd,Same,teM-teM
Bo1g039820,teM,Bo2g082600,teM,wgd,Same,teM-teM
Bo1g039830,teM,Bo2g082610,teM,wgd,Same,teM-teM
Bo1g040050,teM,Bo2g082650,teM,wgd,Same,teM-teM
Bo2g051030,teM,Bo2g083790,teM,wgd,Same,teM-teM
Bo2g051040,teM,Bo2g083810,teM,wgd,Same,teM-teM
Bo1g040090,teM,Bo2g083820,teM,wgd,Same,teM-teM
Bo1g040250,teM,Bo2g085050,teM,wgd,Same,teM-teM
Bo1g116340,teM,Bo2g085110,teM,wgd,Same,teM-teM
Bo1g116360,teM,Bo2g085190,teM,wgd,Same,teM-teM
Bo1g122800,teM,Bo2g085270,teM,wgd,Same,teM-teM
Bo1g122860,teM,Bo2g085280,teM,wgd,Same,teM-teM
Bo2g052470,teM,Bo2g086380,teM,wgd,Same,teM-teM
Bo2g046110,teM,Bo2g088810,teM,wgd,Same,teM-teM
Bo2g044630,teM,Bo2g091230,teM,wgd,Same,teM-teM
Bo1g048270,teM,Bo2g092340,teM,wgd,Same,teM-teM
Bo1g114720,teM,Bo2g093210,teM,wgd,Same,teM-teM
Bo1g114750,teM,Bo2g093460,teM,wgd,Same,teM-teM
Bo1g116070,teM,Bo2g094580,teM,wgd,Same,teM-teM
Bo1g073580,teM,Bo2g094710,teM,wgd,Same,teM-teM
Bo2g085050,teM,Bo2g094920,teM,wgd,Same,teM-teM
Bo1g040600,teM,Bo2g095050,teM,wgd,Same,teM-teM
Bo1g117700,teM,Bo2g095250,teM,wgd,Same,teM-teM
Bo2g053940,Unclassified,Bo2g095270,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bo1g078720,teM,Bo2g095380,teM,wgd,Same,teM-teM
Bo2g065730,teM,Bo2g100690,teM,wgd,Same,teM-teM
Bo2g064380,teM,Bo2g102220,teM,wgd,Same,teM-teM
Bo1g085970,teM,Bo2g103240,teM,wgd,Same,teM-teM
Bo1g068560,teM,Bo2g104440,teM,wgd,Same,teM-teM
Bo2g032360,teM,Bo2g104670,teM,wgd,Same,teM-teM
Bo1g027260,unM,Bo2g104860,unM,wgd,Same,unM-unM
Bo1g030640,unM,Bo2g106390,unM,wgd,Same,unM-unM
Bo1g030670,teM,Bo2g107460,teM,wgd,Same,teM-teM
Bo1g087440,teM,Bo2g107510,teM,wgd,Same,teM-teM
Bo2g066860,teM,Bo2g107560,teM,wgd,Same,teM-teM
Bo1g087750,teM,Bo2g107580,teM,wgd,Same,teM-teM
Bo1g063990,teM,Bo2g108680,teM,wgd,Same,teM-teM
Bo2g066790,teM,Bo2g108750,teM,wgd,Same,teM-teM
Bo1g065150,teM,Bo2g108900,teM,wgd,Same,teM-teM
Bo2g064600,teM,Bo2g108950,teM,wgd,Same,teM-teM
Bo1g072420,teM,Bo2g110490,teM,wgd,Same,teM-teM
Bo1g078230,teM,Bo2g110500,teM,wgd,Same,teM-teM
Bo2g104380,teM,Bo2g110570,teM,wgd,Same,teM-teM
Bo2g079180,teM,Bo2g110570,teM,wgd,Same,teM-teM
Bo2g045830,teM,Bo2g110660,teM,wgd,Same,teM-teM
Bo1g063690,teM,Bo2g110660,teM,wgd,Same,teM-teM
Bo1g070610,teM,Bo2g110740,teM,wgd,Same,teM-teM
Bo1g063890,teM,Bo2g112870,teM,wgd,Same,teM-teM
Bo1g076990,teM,Bo2g112870,teM,wgd,Same,teM-teM
Bo1g087410,teM,Bo2g112920,teM,wgd,Same,teM-teM
Bo1g063680,teM,Bo2g112920,teM,wgd,Same,teM-teM
Bo2g079380,teM,Bo2g113920,teM,wgd,Same,teM-teM
Bo1g076920,teM,Bo2g114040,teM,wgd,Same,teM-teM
Bo1g072360,teM,Bo2g114050,teM,wgd,Same,teM-teM
Bo1g049620,teM,Bo2g115060,teM,wgd,Same,teM-teM
Bo1g090450,teM,Bo2g115060,teM,wgd,Same,teM-teM
Bo1g060510,teM,Bo2g115100,teM,wgd,Same,teM-teM
Bo2g097420,teM,Bo2g115100,teM,wgd,Same,teM-teM
Bo1g073660,teM,Bo2g115110,teM,wgd,Same,teM-teM
Bo2g097430,teM,Bo2g115110,teM,wgd,Same,teM-teM
Bo2g046290,teM,Bo2g115130,teM,wgd,Same,teM-teM
Bo1g103600,teM,Bo2g115160,teM,wgd,Same,teM-teM
Bo2g093120,teM,Bo2g116240,teM,wgd,Same,teM-teM
Bo2g046120,teM,Bo2g116280,teM,wgd,Same,teM-teM
Bo1g053500,teM,Bo2g116280,teM,wgd,Same,teM-teM
Bo1g114750,teM,Bo2g116280,teM,wgd,Same,teM-teM
Bo1g072480,teM,Bo2g116300,teM,wgd,Same,teM-teM
Bo1g086010,teM,Bo2g116300,teM,wgd,Same,teM-teM
Bo2g104450,teM,Bo2g116350,teM,wgd,Same,teM-teM
Bo2g108870,teM,Bo2g116390,teM,wgd,Same,teM-teM
Bo2g055520,teM,Bo2g116390,teM,wgd,Same,teM-teM
Bo1g126100,teM,Bo2g116390,teM,wgd,Same,teM-teM
Bo2g097690,teM,Bo2g116390,teM,wgd,Same,teM-teM
Bo1g094410,teM,Bo2g116420,teM,wgd,Same,teM-teM
Bo1g094430,teM,Bo2g116430,teM,wgd,Same,teM-teM
Bo2g045830,teM,Bo2g116460,teM,wgd,Same,teM-teM
Bo1g116030,teM,Bo2g116510,teM,wgd,Same,teM-teM
Bo2g055710,teM,Bo2g116580,teM,wgd,Same,teM-teM
Bo1g092960,teM,Bo2g116580,teM,wgd,Same,teM-teM
Bo1g055300,teM,Bo2g116580,teM,wgd,Same,teM-teM
Bo1g055310,teM,Bo2g116590,teM,wgd,Same,teM-teM
Bo2g098910,teM,Bo2g116640,teM,wgd,Same,teM-teM
Bo1g063910,teM,Bo2g116670,teM,wgd,Same,teM-teM
Bo1g055520,teM,Bo2g116870,teM,wgd,Same,teM-teM
Bo1g078170,teM,Bo2g116900,teM,wgd,Same,teM-teM
Bo1g049630,teM,Bo2g116910,teM,wgd,Same,teM-teM
Bo1g126300,teM,Bo2g116910,teM,wgd,Same,teM-teM
Bo2g032600,teM,Bo2g117940,teM,wgd,Same,teM-teM
Bo1g056670,teM,Bo2g117940,teM,wgd,Same,teM-teM
Bo2g110660,teM,Bo2g118040,teM,wgd,Same,teM-teM
Bo2g106380,teM,Bo2g118050,teM,wgd,Same,teM-teM
Bo2g056030,teM,Bo2g118060,teM,wgd,Same,teM-teM
Bo1g049660,teM,Bo2g118060,teM,wgd,Same,teM-teM
Bo1g128430,teM,Bo2g118060,teM,wgd,Same,teM-teM
Bo1g068580,teM,Bo2g118190,teM,wgd,Same,teM-teM
Bo1g050680,teM,Bo2g119240,teM,wgd,Same,teM-teM
Bo1g087420,teM,Bo2g119260,teM,wgd,Same,teM-teM
Bo2g110660,teM,Bo2g119270,teM,wgd,Same,teM-teM
Bo2g105160,teM,Bo2g119270,teM,wgd,Same,teM-teM
Bo1g056910,teM,Bo2g119330,teM,wgd,Same,teM-teM
Bo1g060440,teM,Bo2g120610,teM,wgd,Same,teM-teM
Bo2g083710,teM,Bo2g120640,teM,wgd,Same,teM-teM
Bo1g059200,teM,Bo2g120650,teM,wgd,Same,teM-teM
Bo2g083990,teM,Bo2g121090,teM,wgd,Same,teM-teM
Bo2g085180,teM,Bo2g121140,teM,wgd,Same,teM-teM
Bo2g085050,teM,Bo2g121140,teM,wgd,Same,teM-teM
Bo1g022200,unM,Bo2g124590,unM,wgd,Same,unM-unM
Bo2g116500,teM,Bo2g126930,teM,wgd,Same,teM-teM
Bo2g095120,teM,Bo2g126990,teM,wgd,Same,teM-teM
Bo2g094910,teM,Bo2g127220,teM,wgd,Same,teM-teM
Bo2g094760,teM,Bo2g127250,teM,wgd,Same,teM-teM
Bo2g115060,teM,Bo2g127520,teM,wgd,Same,teM-teM
Bo1g078150,teM,Bo2g129940,teM,wgd,Same,teM-teM
Bo1g076930,teM,Bo2g129960,teM,wgd,Same,teM-teM
Bo1g073660,teM,Bo2g131430,teM,wgd,Same,teM-teM
Bo2g095030,teM,Bo2g131760,teM,wgd,Same,teM-teM
Bo2g095200,teM,Bo2g131860,teM,wgd,Same,teM-teM
Bo2g095410,teM,Bo2g132130,teM,wgd,Same,teM-teM
Bo2g095420,teM,Bo2g132140,teM,wgd,Same,teM-teM
Bo1g017620,Unclassified,Bo2g132250,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bo1g117730,teM,Bo2g133660,teM,wgd,Same,teM-teM
Bo2g085110,teM,Bo2g133670,teM,wgd,Same,teM-teM
Bo1g117730,teM,Bo2g133840,teM,wgd,Same,teM-teM
Bo1g076990,teM,Bo2g133860,teM,wgd,Same,teM-teM
Bo1g084920,teM,Bo2g133920,teM,wgd,Same,teM-teM
Bo1g119040,teM,Bo2g133920,teM,wgd,Same,teM-teM
Bo1g084760,teM,Bo2g133970,teM,wgd,Same,teM-teM
Bo2g070800,unM,Bo2g134050,unM,wgd,Same,unM-unM
Bo1g117720,teM,Bo2g134190,teM,wgd,Same,teM-teM
Bo1g084650,teM,Bo2g134200,teM,wgd,Same,teM-teM
Bo1g117700,teM,Bo2g134220,teM,wgd,Same,teM-teM
Bo1g117530,teM,Bo2g134280,teM,wgd,Same,teM-teM
Bo2g082420,teM,Bo2g134290,teM,wgd,Same,teM-teM
Bo2g116390,teM,Bo2g134350,teM,wgd,Same,teM-teM
Bo2g069560,teM,Bo2g134350,teM,wgd,Same,teM-teM
Bo2g068470,teM,Bo2g134510,teM,wgd,Same,teM-teM
Bo1g073630,teM,Bo2g134510,teM,wgd,Same,teM-teM
Bo1g120500,teM,Bo2g134820,teM,wgd,Same,teM-teM
Bo1g053730,unM,Bo2g136130,unM,wgd,Same,unM-unM
Bo2g115110,teM,Bo2g136250,teM,wgd,Same,teM-teM
Bo2g027040,teM,Bo2g136320,teM,wgd,Same,teM-teM
Bo2g104980,teM,Bo2g136370,teM,wgd,Same,teM-teM
Bo1g102080,teM,Bo2g136390,teM,wgd,Same,teM-teM
Bo2g026990,teM,Bo2g136390,teM,wgd,Same,teM-teM
Bo2g026780,teM,Bo2g136570,teM,wgd,Same,teM-teM
Bo1g052970,teM,Bo2g136780,teM,wgd,Same,teM-teM
Bo2g130340,unM,Bo2g136790,unM,wgd,Same,unM-unM
Bo2g130270,teM,Bo2g136810,teM,wgd,Same,teM-teM
Bo1g051710,teM,Bo2g136980,teM,wgd,Same,teM-teM
Bo1g101300,teM,Bo2g136980,teM,wgd,Same,teM-teM
Bo2g091080,teM,Bo2g137100,teM,wgd,Same,teM-teM
Bo2g127100,teM,Bo2g138360,teM,wgd,Same,teM-teM
Bo2g100730,teM,Bo2g138570,teM,wgd,Same,teM-teM
Bo2g135950,teM,Bo2g138690,teM,wgd,Same,teM-teM
Bo2g127450,teM,Bo2g138690,teM,wgd,Same,teM-teM
Bo2g134780,teM,Bo2g138730,teM,wgd,Same,teM-teM
Bo2g100490,teM,Bo2g138760,teM,wgd,Same,teM-teM
Bo2g127600,teM,Bo2g138760,teM,wgd,Same,teM-teM
Bo1g116220,teM,Bo2g146130,teM,wgd,Same,teM-teM
Bo1g114890,teM,Bo2g146250,teM,wgd,Same,teM-teM
Bo1g113510,unM,Bo2g147630,unM,wgd,Same,unM-unM
Bo2g051240,teM,Bo2g148040,teM,wgd,Same,teM-teM
Bo2g051260,teM,Bo2g148110,teM,wgd,Same,teM-teM
Bo1g073660,teM,Bo2g148120,teM,wgd,Same,teM-teM
Bo1g119290,teM,Bo2g149170,teM,wgd,Same,teM-teM
Bo1g114930,teM,Bo2g149420,teM,wgd,Same,teM-teM
Bo1g146120,unM,Bo2g149650,unM,wgd,Same,unM-unM
Bo1g147660,unM,Bo2g150460,unM,wgd,Same,unM-unM
Bo1g147690,unM,Bo2g150500,unM,wgd,Same,unM-unM
Bo1g147700,unM,Bo2g150510,unM,wgd,Same,unM-unM
Bo1g151580,unM,Bo2g155370,unM,wgd,Same,unM-unM
Bo1g040240,Unclassified,Bo2g161850,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bo1g040060,teM,Bo2g163960,teM,wgd,Same,teM-teM
Bo1g003420,unM,Bo2g168190,unM,wgd,Same,unM-unM
Bo1g003330,unM,Bo2g168210,unM,wgd,Same,unM-unM
Bo2g001090,unM,Bo3g001170,unM,wgd,Same,unM-unM
Bo2g001150,unM,Bo3g001270,unM,wgd,Same,unM-unM
Bo2g001260,unM,Bo3g001450,unM,wgd,Same,unM-unM
Bo2g001280,unM,Bo3g001460,unM,wgd,Same,unM-unM
Bo2g001300,unM,Bo3g001470,unM,wgd,Same,unM-unM
Bo2g002430,unM,Bo3g001630,unM,wgd,Same,unM-unM
Bo2g002450,unM,Bo3g001690,unM,wgd,Same,unM-unM
Bo2g002510,unM,Bo3g001800,unM,wgd,Same,unM-unM
Bo2g002590,Unclassified,Bo3g001890,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bo2g002610,unM,Bo3g001940,unM,wgd,Same,unM-unM
Bo2g002710,unM,Bo3g002040,unM,wgd,Same,unM-unM
Bo2g002760,unM,Bo3g002100,unM,wgd,Same,unM-unM
Bo2g002800,unM,Bo3g002140,unM,wgd,Same,unM-unM
Bo2g003850,unM,Bo3g002170,unM,wgd,Same,unM-unM
Bo2g003890,unM,Bo3g002210,unM,wgd,Same,unM-unM
Bo2g004040,unM,Bo3g002320,unM,wgd,Same,unM-unM
Bo2g004050,Unclassified,Bo3g002330,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bo2g004110,unM,Bo3g002370,unM,wgd,Same,unM-unM
Bo2g004140,unM,Bo3g002440,unM,wgd,Same,unM-unM
Bo2g004150,unM,Bo3g002470,unM,wgd,Same,unM-unM
Bo2g005230,unM,Bo3g002560,unM,wgd,Same,unM-unM
Bo2g005250,teM,Bo3g002580,teM,wgd,Same,teM-teM
Bo2g006530,unM,Bo3g002780,unM,wgd,Same,unM-unM
Bo2g006620,unM,Bo3g002900,unM,wgd,Same,unM-unM
Bo2g006630,Unclassified,Bo3g002920,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bo2g006640,unM,Bo3g002930,unM,wgd,Same,unM-unM
Bo2g006660,unM,Bo3g002950,unM,wgd,Same,unM-unM
Bo2g006670,unM,Bo3g002960,unM,wgd,Same,unM-unM
Bo2g006740,unM,Bo3g003020,unM,wgd,Same,unM-unM
Bo1g141550,unM,Bo3g003080,unM,wgd,Same,unM-unM
Bo1g141420,unM,Bo3g003310,unM,wgd,Same,unM-unM
Bo1g141300,unM,Bo3g003340,unM,wgd,Same,unM-unM
Bo2g007000,Unclassified,Bo3g003360,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bo2g007010,unM,Bo3g003410,unM,wgd,Same,unM-unM
Bo2g007020,unM,Bo3g003460,unM,wgd,Same,unM-unM
Bo1g140960,teM,Bo3g003540,teM,wgd,Same,teM-teM
Bo2g007160,unM,Bo3g003730,unM,wgd,Same,unM-unM
Bo2g007190,unM,Bo3g003820,unM,wgd,Same,unM-unM
Bo1g139890,unM,Bo3g003850,unM,wgd,Same,unM-unM
Bo2g007410,unM,Bo3g004040,unM,wgd,Same,unM-unM
Bo2g007480,unM,Bo3g004160,unM,wgd,Same,unM-unM
Bo2g007510,unM,Bo3g004180,unM,wgd,Same,unM-unM
Bo2g007530,unM,Bo3g004240,unM,wgd,Same,unM-unM
Bo2g008570,unM,Bo3g004290,unM,wgd,Same,unM-unM
Bo2g161630,gbM,Bo3g004300,gbM,wgd,Same,gbM-gbM
Bo2g008680,unM,Bo3g004460,unM,wgd,Same,unM-unM
Bo2g008800,Unclassified,Bo3g004610,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bo2g008870,unM,Bo3g004640,unM,wgd,Same,unM-unM
Bo2g161240,unM,Bo3g004670,unM,wgd,Same,unM-unM
Bo2g161150,teM,Bo3g004700,teM,wgd,Same,teM-teM
Bo2g008930,Unclassified,Bo3g004740,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Bo2g008940,unM,Bo3g004760,unM,wgd,Same,unM-unM
Bo2g008960,unM,Bo3g004780,unM,wgd,Same,unM-unM
Bo2g161020,unM,Bo3g004790,unM,wgd,Same,unM-unM
Bo2g008980,unM,Bo3g004820,unM,wgd,Same,unM-unM
