Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
MELO3C002703.2,MELO3C007167.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0298349,1.3975,0.0213488,8.90381e-36
MELO3C002737.2,MELO3C032892.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.193185,4.17836,0.0462345,1.62287e-73
MELO3C002766.2,MELO3C007110.2,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.108999,1.51713,0.0718457,5.04358e-69
MELO3C002807.2,MELO3C007078.2,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.077677,2.08865,0.03719,9.21486e-163
MELO3C002839.2,MELO3C007057.2,gbM,unM,wgd,Different,gbM-unM,0.17143,1.66401,0.103022,2.50443e-76
MELO3C003007.2,MELO3C013564.2,teM,teM,wgd,Same,teM-teM,0.314842,0.807291,0.389998,0.00103636
MELO3C003008.2,MELO3C025112.2,teM,teM,wgd,Same,teM-teM,0.145774,0.17126,0.851186,0.997647
MELO3C003074.2,MELO3C011719.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.215247,4.01399,0.0536242,9.25224e-59
MELO3C003091.2,MELO3C023814.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.484722,3.61483,0.134093,2.9356e-22
MELO3C003094.2,MELO3C013670.2,unM,unM,wgd,Same,unM-unM,0.489246,1.67303,0.292431,1.42534e-30
MELO3C003098.2,MELO3C023827.2,unM,teM,wgd,Different,unM-teM,0.439207,1.27562,0.344307,0.00517828
MELO3C003103.2,MELO3C013679.2,unM,unM,wgd,Same,unM-unM,0.550707,3.58276,0.15371,1.91269e-32
MELO3C003103.2,MELO3C023840.2,unM,unM,wgd,Same,unM-unM,0.543483,4.01295,0.135432,1.43009e-14
MELO3C003105.2,MELO3C023842.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.348182,1.65483,0.210403,7.4888e-29
MELO3C003112.2,MELO3C013683.2,unM,unM,wgd,Same,unM-unM,0.437284,1.86366,0.234637,1.57557e-09
MELO3C003120.2,MELO3C013691.2,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.164225,4.37534,0.0375342,2.98784e-123
MELO3C003123.2,MELO3C009263.2,gbM,unM,wgd,Different,gbM-unM,0.228532,1.89875,0.120359,1.9949e-36
MELO3C003123.2,MELO3C025925.2,gbM,unM,wgd,Different,gbM-unM,0.232684,2.24753,0.103529,4.02924e-63
MELO3C003131.2,MELO3C025919.2,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.303718,4.63805,0.0654839,2.52614e-95
MELO3C003133.2,MELO3C025914.2,gbM,gbM,wgd,Same,gbM-gbM,0.300766,4.18005,0.0719529,4.0754e-54
MELO3C003134.2,MELO3C023866.2,unM,unM,wgd,Same,unM-unM,0.0661176,1.70475,0.0387842,2.55084e-67
MELO3C003134.2,MELO3C025907.2,unM,unM,wgd,Same,unM-unM,0.0671031,1.50169,0.044685,4.01521e-54
MELO3C003139.2,MELO3C025899.2,gbM,gbM,wgd,Same,gbM-gbM,0.160846,4.70998,0.0341501,1.29687e-161
MELO3C003142.2,MELO3C023871.2,unM,unM,wgd,Same,unM-unM,0.511433,2.46907,0.207136,6.64133e-06
MELO3C003144.2,MELO3C009243.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.150773,1.99016,0.075759,3.17962e-43
MELO3C003149.2,MELO3C009234.2,gbM,unM,wgd,Different,gbM-unM,0.454663,3.54547,0.128238,1.6515e-27
MELO3C003149.2,MELO3C023884.2,gbM,unM,wgd,Different,gbM-unM,0.392994,3.25263,0.120824,2.94873e-27
MELO3C003186.2,MELO3C026564.2,unM,unM,wgd,Same,unM-unM,0.484971,2.13633,0.227011,5.63124e-09
MELO3C003187.2,MELO3C008256.2,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.289534,4.50221,0.0643094,4.45742e-80
MELO3C003187.2,MELO3C009216.2,gbM,unM,wgd,Different,gbM-unM,0.275544,2.57097,0.107175,9.21257e-69
MELO3C003195.2,MELO3C034100.2,unM,unM,wgd,Same,unM-unM,0.124234,1.57435,0.0789109,1.22038e-12
MELO3C003204.2,MELO3C026575.2,unM,unM,wgd,Same,unM-unM,0.530951,2.04927,0.259093,8.75963e-12
MELO3C003220.2,MELO3C025878.2,gbM,unM,wgd,Different,gbM-unM,0.141466,1.6161,0.0875352,1.71923e-53
MELO3C003225.2,MELO3C025873.2,unM,unM,wgd,Same,unM-unM,0.444703,4.36261,0.101935,9.23153e-50
MELO3C003229.2,MELO3C025870.2,gbM,unM,wgd,Different,gbM-unM,0.355094,1.97407,0.179879,4.16743e-28
MELO3C003231.2,MELO3C025866.2,unM,unM,wgd,Same,unM-unM,0.830924,3.33061,0.249481,1.28724e-05
MELO3C003237.2,MELO3C025859.2,teM,teM,wgd,Same,teM-teM,0.0620881,0.118913,0.52213,0.00895263
MELO3C003327.2,MELO3C013910.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0255573,1.33842,0.0190951,2.69143e-44
MELO3C003335.2,MELO3C013904.2,gbM,gbM,wgd,Same,gbM-gbM,0.231998,2.87447,0.08071,4.55622e-54
MELO3C003360.2,MELO3C013883.2,unM,unM,wgd,Same,unM-unM,0.25449,1.50367,0.169245,5.17347e-35
MELO3C003375.2,MELO3C013874.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.34233,1.32219,0.258911,8.74599e-23
MELO3C003394.2,MELO3C032261.2,gbM,unM,wgd,Different,gbM-unM,0.368445,2.67935,0.137513,3.00862e-12
MELO3C003401.2,MELO3C013858.2,unM,teM,wgd,Different,unM-teM,0.498246,3.74013,0.133216,9.62634e-18
MELO3C003402.2,MELO3C013857.2,unM,unM,wgd,Same,unM-unM,0.19593,2.53599,0.0772597,6.62809e-45
MELO3C003408.2,MELO3C013854.2,unM,unM,wgd,Same,unM-unM,0.209714,1.72787,0.121372,5.06409e-28
MELO3C003413.2,MELO3C013850.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.164587,2.34374,0.0702239,1.50206e-51
MELO3C003426.2,MELO3C013840.2,unM,unM,wgd,Same,unM-unM,0.171621,2.78349,0.0616568,1.43143e-61
MELO3C003435.2,MELO3C013826.2,gbM,gbM,wgd,Same,gbM-gbM,0.286612,1.45868,0.196488,1.12281e-51
MELO3C003437.2,MELO3C013824.2,gbM,gbM,wgd,Same,gbM-gbM,0.564485,2.92334,0.193096,3.7127e-32
MELO3C003443.2,MELO3C013820.2,gbM,gbM,wgd,Same,gbM-gbM,0.158435,2.21854,0.071414,6.39294e-52
MELO3C003486.2,MELO3C011117.2,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.191913,2.85827,0.067143,4.04998e-162
MELO3C003578.2,MELO3C011156.2,gbM,unM,wgd,Different,gbM-unM,0.387641,2.17949,0.177858,2.26309e-71
MELO3C003603.2,MELO3C011173.2,gbM,unM,wgd,Different,gbM-unM,0.199155,1.80353,0.110425,4.03436e-34
MELO3C003690.2,MELO3C011251.2,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.150662,1.48666,0.101342,3.11336e-63
MELO3C003699.2,MELO3C011266.2,gbM,unM,wgd,Different,gbM-unM,0.252152,1.54161,0.163564,1.02629e-15
MELO3C003736.2,MELO3C007932.2,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.677194,4.29141,0.157802,4.47662e-29
MELO3C003756.2,MELO3C007901.2,unM,teM,wgd,Different,unM-teM,0.412161,3.62822,0.113598,1.15605e-21
MELO3C003763.2,MELO3C007893.2,unM,unM,wgd,Same,unM-unM,0.308706,3.08594,0.100036,1.83008e-20
MELO3C003791.2,MELO3C007873.2,unM,unM,wgd,Same,unM-unM,0.33072,2.15972,0.153131,4.07742e-13
MELO3C003796.2,MELO3C033734.2,teM,teM,wgd,Same,teM-teM,0.503178,3.28306,0.153265,1.06135e-19
MELO3C003797.2,MELO3C007864.2,unM,unM,wgd,Same,unM-unM,0.597407,4.04409,0.147723,6.26254e-28
MELO3C003797.2,MELO3C010963.2,unM,teM,wgd,Different,unM-teM,0.524397,3.99262,0.131342,3.43089e-30
MELO3C003797.2,MELO3C033737.2,unM,unM,wgd,Same,unM-unM,0.591475,3.26585,0.181109,1.14225e-17
MELO3C003800.2,MELO3C007857.2,unM,unM,wgd,Same,unM-unM,0.32597,4.3484,0.0749632,3.20115e-69
MELO3C003803.2,MELO3C007845.2,unM,unM,wgd,Same,unM-unM,0.434371,3.56192,0.121949,4.98603e-46
MELO3C003829.2,MELO3C007830.2,unM,unM,wgd,Same,unM-unM,0.399295,4.09014,0.0976237,4.88945e-39
MELO3C003830.2,MELO3C010946.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.123646,1.16283,0.106332,2.97948e-59
MELO3C003839.2,MELO3C007825.2,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.312169,2.9342,0.10639,3.60086e-26
MELO3C003856.2,MELO3C007817.2,unM,unM,wgd,Same,unM-unM,0.274409,2.05714,0.133394,7.44457e-44
MELO3C003870.2,MELO3C019367.2,teM,teM,wgd,Same,teM-teM,0.22572,0.229091,0.985289,1
MELO3C003870.2,MELO3C033714.2,teM,teM,wgd,Same,teM-teM,0.157158,0.138948,1.13106,0.834976
MELO3C003883.2,MELO3C010541.2,teM,teM,wgd,Same,teM-teM,0.343267,0.622869,0.551106,0.077377
MELO3C003883.2,MELO3C025979.2,teM,teM,wgd,Same,teM-teM,0.634718,1.19354,0.531795,0.0668152
MELO3C003968.2,MELO3C017424.2,gbM,unM,wgd,Different,gbM-unM,0.309592,3.70641,0.083529,7.42967e-40
MELO3C004019.2,MELO3C017455.2,gbM,unM,wgd,Different,gbM-unM,0.31065,1.58927,0.195467,1.04079e-60
MELO3C004021.2,MELO3C017460.2,gbM,unM,wgd,Different,gbM-unM,0.687704,2.40231,0.286268,9.37423e-07
MELO3C004028.2,MELO3C017467.2,gbM,teM,wgd,Different,gbM-teM,0.50494,2.169,0.232798,8.69706e-14
MELO3C004035.2,MELO3C017514.2,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.330607,2.11634,0.156216,2.26063e-59
MELO3C004095.2,MELO3C010168.2,gbM,unM,wgd,Different,gbM-unM,0.181825,1.55103,0.117228,4.65446e-61
MELO3C004096.2,MELO3C010170.2,gbM,unM,wgd,Different,gbM-unM,0.431356,1.79828,0.239872,3.74527e-12
MELO3C004115.2,MELO3C010200.2,gbM,unM,wgd,Different,gbM-unM,0.267984,1.69846,0.157781,2.79517e-54
MELO3C004128.2,MELO3C010212.2,gbM,unM,wgd,Different,gbM-unM,0.764151,4.06188,0.188127,4.25448e-20
MELO3C004435.2,MELO3C010273.2,gbM,unM,wgd,Different,gbM-unM,0.304835,2.28066,0.133661,2.61647e-55
MELO3C004445.2,MELO3C010258.2,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0735961,1.45657,0.0505269,5.90922e-141
MELO3C004498.2,MELO3C010335.2,gbM,unM,wgd,Different,gbM-unM,0.250228,1.76163,0.142043,2.11801e-72
MELO3C004514.2,MELO3C010355.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0189954,1.23995,0.0153195,7.32231e-33
MELO3C004523.2,MELO3C026642.2,gbM,unM,wgd,Different,gbM-unM,0.442974,3.55253,0.124693,1.30375e-19
MELO3C004526.2,MELO3C026635.2,gbM,unM,wgd,Different,gbM-unM,0.51434,1.84972,0.278063,4.23785e-12
MELO3C004531.2,MELO3C026627.2,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0329689,1.55913,0.0211456,1.12533e-107
MELO3C004593.2,MELO3C015423.2,gbM,unM,wgd,Different,gbM-unM,0.361094,3.38762,0.106592,1.46884e-18
MELO3C004656.2,MELO3C015525.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0148445,2.71147,0.00547471,9.98811e-43
MELO3C004707.2,MELO3C005026.2,teM,teM,wgd,Same,teM-teM,0.345609,0.627573,0.550707,0.0936857
MELO3C005069.2,MELO3C011758.2,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.337136,1.53774,0.219241,4.8645e-17
MELO3C005072.2,MELO3C011759.2,gbM,gbM,wgd,Same,gbM-gbM,0.156712,1.90841,0.0821166,8.01806e-32
MELO3C005079.2,MELO3C011761.2,unM,unM,wgd,Same,unM-unM,0.211966,1.97702,0.107215,8.61418e-71
MELO3C005087.2,MELO3C026091.2,teM,teM,wgd,Same,teM-teM,0.807926,1.24726,0.647759,0.386108
MELO3C005310.2,MELO3C012301.2,unM,unM,wgd,Same,unM-unM,0.125676,1.42328,0.0883002,6.80359e-41
MELO3C005314.2,MELO3C012299.2,unM,unM,wgd,Same,unM-unM,0.510103,1.77878,0.286771,1.93095e-15
MELO3C005339.2,MELO3C012275.2,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.195147,1.68732,0.115655,1.12272e-94
MELO3C005342.2,MELO3C012272.2,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.271615,1.71567,0.158314,7.0823e-41
MELO3C005346.2,MELO3C012264.2,unM,unM,wgd,Same,unM-unM,0.116638,1.61016,0.0724387,2.99854e-65
MELO3C005347.2,MELO3C012263.2,unM,unM,wgd,Same,unM-unM,0.186089,1.5345,0.12127,4.9177e-29
MELO3C005349.2,MELO3C012202.2,unM,unM,wgd,Same,unM-unM,0.288373,3.29832,0.0874301,2.18788e-22
MELO3C005351.2,MELO3C012204.2,unM,unM,wgd,Same,unM-unM,0.361341,2.90536,0.12437,3.41999e-12
MELO3C005354.2,MELO3C012206.2,gbM,gbM,wgd,Same,gbM-gbM,0.208193,1.57552,0.132142,3.24693e-56
MELO3C005356.2,MELO3C012209.2,gbM,gbM,wgd,Same,gbM-gbM,0.312084,1.71034,0.182469,6.6139e-43
MELO3C005358.2,MELO3C012212.2,unM,unM,wgd,Same,unM-unM,0.432949,3.52082,0.122968,0
MELO3C005553.2,MELO3C013960.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.166963,1.81495,0.0919934,1.39796e-78
MELO3C005566.2,MELO3C013975.2,unM,teM,wgd,Different,unM-teM,0.625623,2.79419,0.223902,8.20073e-09
MELO3C005595.2,MELO3C006837.2,unM,teM,wgd,Different,unM-teM,0.644595,3.47235,0.185636,2.02098e-10
MELO3C005647.2,MELO3C006898.2,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.67964,3.68609,0.18438,1.99609e-15
MELO3C005653.2,MELO3C006904.2,gbM,unM,wgd,Different,gbM-unM,0.360245,2.67149,0.134848,3.34893e-16
MELO3C005668.2,MELO3C021218.2,gbM,gbM,wgd,Same,gbM-gbM,0.367775,4.17074,0.0881798,1.53543e-43
MELO3C005684.2,MELO3C021207.2,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.192139,1.7936,0.107125,6.03775e-57
MELO3C005686.2,MELO3C021205.2,unM,unM,wgd,Same,unM-unM,0.175208,3.03404,0.0577475,3.69209e-103
MELO3C005696.2,MELO3C021190.2,unM,unM,wgd,Same,unM-unM,0.354101,2.4691,0.143413,5.76182e-18
MELO3C005705.2,MELO3C021187.2,gbM,gbM,wgd,Same,gbM-gbM,0.100799,4.02167,0.0250641,1.04391e-126
MELO3C005710.2,MELO3C021183.2,gbM,unM,wgd,Different,gbM-unM,0.321621,1.42136,0.226277,7.57435e-11
MELO3C005720.2,MELO3C021179.2,unM,teM,wgd,Different,unM-teM,1.1482,0.864827,1.32766,0.00848493
MELO3C005725.2,MELO3C021178.2,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.322163,1.12111,0.28736,2.19041e-11
MELO3C005741.2,MELO3C016305.2,unM,teM,wgd,Different,unM-teM,0.179168,3.73888,0.0479203,7.30466e-63
MELO3C005840.2,MELO3C006086.2,gbM,unM,wgd,Different,gbM-unM,0.345578,3.51606,0.0982854,4.5041e-34
MELO3C005883.2,MELO3C008491.2,gbM,unM,wgd,Different,gbM-unM,0.227471,1.33164,0.17082,4.17058e-28
MELO3C005888.2,MELO3C008499.2,unM,teM,wgd,Different,unM-teM,0.383962,1.83304,0.209468,2.90098e-28
MELO3C005991.2,MELO3C005913.2,unM,unM,wgd,Same,unM-unM,0.227232,2.98282,0.0761804,0
MELO3C005994.2,MELO3C005907.2,unM,unM,wgd,Same,unM-unM,0.367377,2.65264,0.138495,1.83716e-12
MELO3C006000.2,MELO3C005897.2,unM,unM,wgd,Same,unM-unM,0.361576,4.36357,0.0828625,1.53855e-71
MELO3C006013.2,MELO3C005891.2,gbM,gbM,wgd,Same,gbM-gbM,0.57354,4.15821,0.13793,7.13023e-30
MELO3C006014.2,MELO3C005889.2,unM,unM,wgd,Same,unM-unM,0.780052,3.6671,0.212716,2.76954e-08
MELO3C006033.2,MELO3C005874.2,unM,unM,wgd,Same,unM-unM,0.153526,3.6108,0.0425186,1.50442e-56
MELO3C006051.2,MELO3C021170.2,gbM,gbM,wgd,Same,gbM-gbM,0.135965,2.54988,0.053322,1.55623e-113
MELO3C006059.2,MELO3C005867.2,unM,unM,wgd,Same,unM-unM,0.614732,3.87548,0.158621,1.47168e-16
MELO3C006064.2,MELO3C005737.2,gbM,unM,wgd,Different,gbM-unM,0.311651,4.55926,0.0683556,7.32293e-110
MELO3C006073.2,MELO3C005851.2,unM,unM,wgd,Same,unM-unM,0.880701,3.65266,0.241112,2.91756e-07
MELO3C006075.2,MELO3C005725.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.288347,2.86832,0.100528,2.09552e-33
MELO3C006081.2,MELO3C005843.2,unM,unM,wgd,Same,unM-unM,0.550754,2.02644,0.271784,1.44551e-17
MELO3C006083.2,MELO3C005841.2,unM,unM,wgd,Same,unM-unM,0.365269,3.00408,0.121591,6.40557e-15
MELO3C006083.2,MELO3C021183.2,unM,unM,wgd,Same,unM-unM,0.168814,1.31404,0.128469,3.13837e-23
MELO3C006092.2,MELO3C005839.2,gbM,unM,wgd,Different,gbM-unM,0.278502,4.36916,0.0637426,2.12459e-85
MELO3C006095.2,MELO3C005696.2,unM,unM,wgd,Same,unM-unM,0.442668,3.50607,0.126257,8.54864e-24
MELO3C006098.2,MELO3C005692.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.46162,3.49246,0.132176,1.97959e-15
MELO3C006100.2,MELO3C005691.2,gbM,gbM,wgd,Same,gbM-gbM,0.103739,1.31963,0.0786127,4.2717e-34
MELO3C006106.2,MELO3C021208.2,gbM,gbM,wgd,Same,gbM-gbM,0.401941,1.72563,0.232923,2.97963e-52
MELO3C006109.2,MELO3C005681.2,gbM,gbM,wgd,Same,gbM-gbM,0.892242,2.25965,0.394859,2.01806e-15
MELO3C006148.2,MELO3C022530.2,gbM,gbM,wgd,Same,gbM-gbM,0.1883,1.3777,0.136677,1.54645e-57
MELO3C006159.2,MELO3C022515.2,unM,unM,wgd,Same,unM-unM,0.267639,3.5774,0.0748139,2.34689e-36
MELO3C006183.2,MELO3C022505.2,gbM,unM,wgd,Different,gbM-unM,0.475069,3.82077,0.124339,1.80657e-25
MELO3C006193.2,MELO3C022498.2,unM,unM,wgd,Same,unM-unM,0.325627,1.23883,0.262851,1.2247e-10
MELO3C006228.2,MELO3C022473.2,unM,unM,wgd,Same,unM-unM,0.24177,3.02553,0.07991,2.66328e-29
MELO3C006230.2,MELO3C022471.2,unM,unM,wgd,Same,unM-unM,0.203849,6.26209,0.0325529,1.78447e-45
MELO3C006236.2,MELO3C022470.2,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.328267,2.43108,0.13503,5.43793e-31
MELO3C006237.2,MELO3C022468.2,unM,unM,wgd,Same,unM-unM,0.18654,4.19718,0.0444441,3.12433e-79
MELO3C006256.2,MELO3C022463.2,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.108161,2.73911,0.0394876,8.69353e-47
MELO3C006262.2,MELO3C022461.2,unM,unM,wgd,Same,unM-unM,0.369752,1.51185,0.244569,1.77944e-22
MELO3C006268.2,MELO3C022455.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.170078,2.70936,0.0627743,4.39471e-21
MELO3C006316.2,MELO3C020457.2,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.128197,1.55699,0.0823366,1.0362e-23
MELO3C006342.2,MELO3C023093.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.218449,3.40887,0.0640825,9.02473e-32
MELO3C006362.2,MELO3C023067.2,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.194022,1.78703,0.108572,4.04736e-78
