,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
17,GSMUA_Achr10G00740_001,wgd,Unclassified,GSMUA_Achr5G28850_001,0.430103,1.16833,0.368133,0.000490763
18,GSMUA_Achr10G00770_001,wgd,Unmethylated,GSMUA_Achr6G33700_001,0.217631,0.947476,0.229696,4.14235e-20
19,GSMUA_Achr10G00780_001,wgd,Unmethylated,GSMUA_Achr6G33690_001,0.189383,1.48352,0.127658,7.3876e-09
20,GSMUA_Achr10G00790_001,wgd,Unclassified,GSMUA_Achr6G33560_001,0.195172,0.613535,0.318111,1.93457e-09
21,GSMUA_Achr10G00800_001,wgd,gbM,GSMUA_Achr9G03820_001,0.0454627,0.6741,0.0674421,1.98301e-11
22,GSMUA_Achr10G00810_001,wgd,Unclassified,GSMUA_Achr8G02180_001,0.217926,0.75142,0.290019,9.06044e-11
23,GSMUA_Achr10G00840_001,wgd,Unmethylated,GSMUA_Achr9G03890_001,0.0922744,0.877581,0.105146,7.37475e-31
24,GSMUA_Achr10G00870_001,wgd,gbM,GSMUA_Achr8G02170_001,0.128099,0.768619,0.166661,3.5237e-25
25,GSMUA_Achr10G00890_001,wgd,Unclassified,GSMUA_Achr10G14380_001,0.468641,3.77092,0.124278,3.16946e-41
26,GSMUA_Achr10G00900_001,wgd,gbM,GSMUA_Achr9G03960_001,0.0191521,1.74422,0.0109803,6.69871e-78
27,GSMUA_Achr10G00920_001,wgd,Unclassified,GSMUA_Achr10G21490_001,0.293775,0.499908,0.587658,6.04271e-07
28,GSMUA_Achr10G00980_001,wgd,gbM,GSMUA_Achr5G06640_001,0.0323975,0.377658,0.0857851,1.69699e-31
29,GSMUA_Achr10G00990_001,wgd,Unmethylated,GSMUA_Achr7G13960_001,0.0968732,2.07483,0.0466897,6.31709e-17
30,GSMUA_Achr10G01020_001,wgd,Unclassified,GSMUA_Achr5G06660_001,0.119747,0.502669,0.238222,9.83225e-12
31,GSMUA_Achr10G01040_001,wgd,Unclassified,GSMUA_Achr8G19950_001,0.126588,0.772298,0.163911,2.59766e-31
32,GSMUA_Achr10G01050_001,wgd,Unmethylated,GSMUA_Achr5G06770_001,0.191603,0.830109,0.230817,7.8281e-15
33,GSMUA_Achr10G01060_001,wgd,Unmethylated,GSMUA_Achr8G19870_001,0.12461,0.816524,0.152611,1.91821e-20
34,GSMUA_Achr10G01070_001,wgd,Unmethylated,GSMUA_Achr10G14490_001,0.35266,3.29217,0.107121,1.36088e-31
35,GSMUA_Achr10G01080_001,wgd,gbM,GSMUA_Achr10G21890_001,0.131141,0.557411,0.235269,1.72325e-20
36,GSMUA_Achr10G01090_001,wgd,gbM,GSMUA_Achr10G21900_001,0.177524,0.69083,0.256972,5.52407e-31
37,GSMUA_Achr10G01100_001,wgd,gbM,GSMUA_Achr7G14160_001,0.0416767,0.393271,0.105974,6.13542e-20
38,GSMUA_Achr10G01110_001,wgd,Unclassified,GSMUA_Achr8G19850_001,0.150495,0.848479,0.17737,1.72725e-19
39,GSMUA_Achr10G01130_001,wgd,Unclassified,GSMUA_Achr10G21970_001,0.211486,0.820794,0.25766,1.76492e-25
40,GSMUA_Achr10G01140_001,wgd,Unclassified,GSMUA_Achr10G21990_001,0.142008,0.55728,0.254824,9.94135e-14
41,GSMUA_Achr10G01150_001,wgd,Unmethylated,GSMUA_Achr7G14300_001,0.380184,4.28587,0.0887064,5.07353e-18
42,GSMUA_Achr10G01160_001,wgd,gbM,GSMUA_Achr7G14330_001,0.448947,1.51979,0.295401,5.01587e-19
43,GSMUA_Achr10G01190_001,wgd,Unclassified,GSMUA_Achr8G19770_001,0.0309474,0.463294,0.0667987,7.98919e-47
44,GSMUA_Achr10G01240_001,wgd,Unmethylated,GSMUA_Achr8G22050_001,0.0136078,0.400414,0.0339843,6.68204e-05
45,GSMUA_Achr10G01250_001,wgd,Unmethylated,GSMUA_Achr8G22040_001,0.136927,1.39245,0.0983352,4.14199e-39
46,GSMUA_Achr10G01380_001,wgd,gbM,GSMUA_Achr8G21810_001,0.0871129,0.372334,0.233964,1.20974e-18
47,GSMUA_Achr10G01390_001,wgd,Unclassified,GSMUA_Achr8G21800_001,0.0496332,0.336522,0.147489,2.46877e-14
48,GSMUA_Achr10G01410_001,wgd,Unmethylated,GSMUA_Achr9G17350_001,0.0930458,0.781425,0.119072,2.2356e-31
49,GSMUA_Achr10G01420_001,wgd,gbM,GSMUA_Achr8G21750_001,0.101863,0.530313,0.19208,7.40937e-17
50,GSMUA_Achr10G01490_001,wgd,Unmethylated,GSMUA_Achr9G17290_001,0.192321,2.67552,0.0718816,1.68695e-16
51,GSMUA_Achr10G01500_001,wgd,Unclassified,GSMUA_Achr5G07830_001,0.0603338,0.365822,0.164927,8.10964e-15
52,GSMUA_Achr10G01510_001,wgd,gbM,GSMUA_Achr5G07820_001,NA,0.757845,4.39492e-15,NA
53,GSMUA_Achr10G01540_001,wgd,Unmethylated,GSMUA_Achr5G07780_001,0.20254,1.23288,0.164282,8.56837e-13
54,GSMUA_Achr10G01550_001,wgd,gbM,GSMUA_Achr9G17170_001,0.104424,0.543755,0.192043,7.64828e-26
55,GSMUA_Achr10G01600_001,wgd,gbM,GSMUA_Achr8G21560_001,0.1357,0.811049,0.167314,1.21834e-14
56,GSMUA_Achr10G01620_001,wgd,Unmethylated,GSMUA_Achr5G07720_001,0.239322,1.30327,0.183632,1.42745e-17
57,GSMUA_Achr10G01650_001,wgd,gbM,GSMUA_Achr5G07640_001,0.159898,0.576391,0.277412,1.09294e-24
58,GSMUA_Achr10G01680_001,wgd,Unclassified,GSMUA_Achr8G21460_001,0.108071,0.811508,0.133173,1.0679e-45
59,GSMUA_Achr10G01690_001,wgd,Unclassified,GSMUA_Achr3G09570_001,0.19349,1.41958,0.136302,8.9967e-56
60,GSMUA_Achr10G01700_001,wgd,gbM,GSMUA_Achr5G07570_001,0.121407,0.459012,0.264497,1.63218e-10
61,GSMUA_Achr10G01720_001,wgd,Unclassified,GSMUA_Achr8G21420_001,0.102922,0.704881,0.146014,2.09564e-14
62,GSMUA_Achr10G01740_001,wgd,Unclassified,GSMUA_Achr3G09700_001,0.375729,0.829554,0.452929,0.000258373
63,GSMUA_Achr10G01750_001,wgd,Unclassified,GSMUA_Achr3G09730_001,0.315112,1.3226,0.238253,1.92651e-29
64,GSMUA_Achr10G01780_001,wgd,Unmethylated,GSMUA_Achr8G21410_001,0.250816,0.954432,0.262791,2.44007e-18
65,GSMUA_Achr10G01800_001,wgd,TE-like,GSMUA_Achr8G21370_001,0.0784522,0.812338,0.0965759,1.87517e-05
66,GSMUA_Achr10G01820_001,wgd,TE-like,GSMUA_Achr8G21360_001,0.0350314,0.330194,0.106093,1.68865e-23
67,GSMUA_Achr10G01830_001,wgd,Unclassified,GSMUA_Achr8G21310_001,0.19144,0.463485,0.413044,1.59491e-05
68,GSMUA_Achr10G01840_001,wgd,Unmethylated,GSMUA_Achr3G09890_001,0.302048,3.26628,0.0924747,1.62158e-24
69,GSMUA_Achr10G01850_001,wgd,gbM,GSMUA_Achr3G09930_001,0.0336974,0.431109,0.0781643,1.98617e-21
70,GSMUA_Achr10G01860_001,wgd,Unclassified,GSMUA_Achr8G21260_001,0.209056,0.579093,0.361006,2.13426e-06
71,GSMUA_Achr10G02130_001,wgd,Unclassified,GSMUA_Achr5G06990_001,0.62682,3.5892,0.174641,9.13553e-27
72,GSMUA_Achr10G02290_001,wgd,Unclassified,GSMUA_Achr10G22470_001,0.228394,0.892743,0.255834,1.6033e-12
73,GSMUA_Achr10G02310_001,wgd,Unmethylated,GSMUA_Achr10G22500_001,0.141911,3.64419,0.0389418,8.38253e-20
74,GSMUA_Achr10G02320_001,wgd,Unclassified,GSMUA_Achr10G22520_001,0.115836,1.19748,0.0967335,1.54441e-52
75,GSMUA_Achr10G02330_001,wgd,Unmethylated,GSMUA_Achr7G14960_001,0.17142,1.24257,0.137956,1.53206e-10
76,GSMUA_Achr10G02350_001,wgd,gbM,GSMUA_Achr5G07030_001,0.0851069,0.374503,0.227253,3.68525e-18
77,GSMUA_Achr10G02360_001,wgd,Unclassified,GSMUA_Achr7G14980_001,0.0546414,1.07324,0.0509123,1.77613e-11
78,GSMUA_Achr10G02370_001,wgd,TE-like,GSMUA_Achr8G20700_001,0.114887,1.14377,0.100446,5.30593e-24
79,GSMUA_Achr10G02390_001,wgd,Unmethylated,GSMUA_Achr8G20710_001,0.23002,0.550873,0.417555,3.56838e-06
80,GSMUA_Achr10G02400_001,wgd,Unclassified,GSMUA_Achr7G15000_001,0.198223,0.561875,0.352788,4.83436e-06
81,GSMUA_Achr10G02420_001,wgd,Unmethylated,GSMUA_Achr5G07060_001,0.125253,1.48935,0.0840987,1.31307e-26
82,GSMUA_Achr10G02430_001,wgd,Unclassified,GSMUA_Achr8G20750_001,0.15587,1.45138,0.107395,7.93337e-13
83,GSMUA_Achr10G02440_001,wgd,gbM,GSMUA_Achr10G22610_001,0.116938,0.623174,0.187648,2.41098e-23
84,GSMUA_Achr10G02450_001,wgd,Unmethylated,GSMUA_Achr7G15090_001,0.466258,1.38583,0.336447,3.73137e-05
85,GSMUA_Achr10G02460_001,wgd,Unclassified,GSMUA_Achr5G07100_001,0.133311,0.541071,0.246383,9.30194e-16
86,GSMUA_Achr10G02480_001,wgd,Unclassified,GSMUA_Achr10G22770_001,0.0128828,0.54853,0.023486,3.58911e-17
87,GSMUA_Achr10G02500_001,wgd,Unclassified,GSMUA_Achr7G15150_001,0.172278,1.1419,0.150869,4.60575e-15
88,GSMUA_Achr10G02530_001,wgd,gbM,GSMUA_Achr10G22790_001,0.0379759,0.48283,0.0786528,1.31453e-42
89,GSMUA_Achr10G02540_001,wgd,Unclassified,GSMUA_Achr8G20860_001,0.0614393,0.694588,0.0884544,6.51692e-56
90,GSMUA_Achr10G02550_001,wgd,Unmethylated,GSMUA_Achr8G20890_001,0.0714198,0.827343,0.0863242,9.5379e-38
91,GSMUA_Achr10G02560_001,wgd,Unmethylated,GSMUA_Achr8G20900_001,0.0174058,1.86309,0.00934245,3.26759e-14
92,GSMUA_Achr10G02610_001,wgd,Unmethylated,GSMUA_Achr7G15340_001,0.144773,0.967302,0.149667,3.49948e-45
93,GSMUA_Achr10G03380_001,wgd,gbM,GSMUA_Achr5G29020_001,0.15779,0.525417,0.300313,1.10062e-27
94,GSMUA_Achr10G03560_001,wgd,Unmethylated,GSMUA_Achr6G34110_001,0.197843,1.11446,0.177525,2.64849e-08
95,GSMUA_Achr10G03590_001,wgd,gbM,GSMUA_Achr8G02580_001,0.00910468,0.612532,0.014864,9.356e-13
96,GSMUA_Achr10G03610_001,wgd,TE-like,GSMUA_Achr6G34130_001,0.0662182,0.543794,0.121771,6.89428e-41
97,GSMUA_Achr10G03630_001,wgd,Unclassified,GSMUA_Achr5G29080_001,0.096538,0.847069,0.113967,1.30911e-55
98,GSMUA_Achr10G03650_001,wgd,Unclassified,GSMUA_Achr8G02590_001,0.0214732,0.285514,0.0752087,9.22446e-09
99,GSMUA_Achr10G03660_001,wgd,Unmethylated,GSMUA_Achr8G02600_001,0.281875,0.801278,0.351781,3.71165e-08
100,GSMUA_Achr10G03690_001,wgd,gbM,GSMUA_Achr6G34270_001,0.0132728,0.449939,0.0294991,2.55227e-24
101,GSMUA_Achr10G03700_001,wgd,Unmethylated,GSMUA_Achr5G29140_001,0.143936,1.04556,0.137664,2.00396e-17
102,GSMUA_Achr10G03710_001,wgd,Unmethylated,GSMUA_Achr8G02640_001,0.200865,0.683632,0.293821,2.54369e-08
103,GSMUA_Achr10G03730_001,wgd,gbM,GSMUA_Achr8G02660_001,0.00483785,0.41699,0.0116018,6.20741e-50
104,GSMUA_Achr10G03740_001,wgd,Unmethylated,GSMUA_Achr9G03160_001,0.128206,1.56018,0.0821744,8.31014e-07
105,GSMUA_Achr10G03750_001,wgd,Unclassified,GSMUA_Achr8G02670_001,0.107689,1.99037,0.0541052,9.71936e-43
106,GSMUA_Achr10G03760_001,wgd,Unmethylated,GSMUA_Achr8G02690_001,0.241179,1.36056,0.177264,3.58873e-12
107,GSMUA_Achr10G03770_001,wgd,Unmethylated,GSMUA_Achr6G34400_001,0.162647,2.11492,0.0769044,5.78424e-47
108,GSMUA_Achr10G03780_001,wgd,Unclassified,GSMUA_Achr8G02700_001,0.15093,1.61477,0.0934682,8.92369e-33
109,GSMUA_Achr10G03790_001,wgd,Unclassified,GSMUA_Achr9G03070_001,0.118537,1.45886,0.081253,5.96126e-10
110,GSMUA_Achr10G03800_001,wgd,Unclassified,GSMUA_Achr5G29250_001,0.0903943,0.932261,0.0969624,3.72429e-71
111,GSMUA_Achr10G03890_001,wgd,Unmethylated,GSMUA_Achr11G08680_001,0.0868473,2.35088,0.0369424,2.76702e-44
112,GSMUA_Achr10G03900_001,wgd,gbM,GSMUA_Achr11G08690_001,0.0627431,0.384927,0.163,4.20686e-25
113,GSMUA_Achr10G03910_001,wgd,gbM,GSMUA_Achr11G08710_001,0.104663,0.487138,0.214854,1.37711e-21
114,GSMUA_Achr10G03920_001,wgd,gbM,GSMUA_Achr11G08730_001,0.0744363,0.343094,0.216956,9.0122e-11
115,GSMUA_Achr10G03950_001,wgd,Unmethylated,GSMUA_Achr11G08740_001,0.430657,2.80616,0.153469,5.58053e-12
116,GSMUA_Achr10G03960_001,wgd,Unclassified,GSMUA_Achr11G08750_001,0.128398,0.700473,0.183303,2.32793e-11
117,GSMUA_Achr10G03980_001,wgd,Unclassified,GSMUA_Achr11G08770_001,0.120155,0.384848,0.312215,1.78694e-32
118,GSMUA_Achr10G04050_001,wgd,Unclassified,GSMUA_Achr11G08810_001,0.121064,0.472167,0.2564,1.85085e-13
119,GSMUA_Achr10G04070_001,wgd,NA,GSMUA_Achr11G08820_001,0.472397,1.0638,0.444067,0.0238839
120,GSMUA_Achr10G04160_001,wgd,Unclassified,GSMUA_Achr6G18230_001,0.203018,2.72381,0.0745346,0
121,GSMUA_Achr10G04220_001,wgd,Unclassified,GSMUA_Achr6G18370_001,0.157844,2.00632,0.0786736,3.48325e-45
122,GSMUA_Achr10G04230_001,wgd,gbM,GSMUA_Achr11G08900_001,0.136585,0.919678,0.148514,3.06605e-06
123,GSMUA_Achr10G04280_001,wgd,Unclassified,GSMUA_Achr11G08960_001,NA,0.221173,-5.01971e-15,NA
124,GSMUA_Achr10G04310_001,wgd,TE-like,GSMUA_Achr7G02930_001,0.148628,1.22741,0.121091,9.93866e-12
125,GSMUA_Achr10G04320_001,wgd,Unmethylated,GSMUA_Achr11G08970_001,0.149547,0.90888,0.16454,5.48248e-25
126,GSMUA_Achr10G04330_001,wgd,Unclassified,GSMUA_Achr7G02940_001,0.390207,1.00374,0.388753,4.16214e-07
127,GSMUA_Achr10G04430_001,wgd,Unclassified,GSMUA_Achr6G18420_001,0.0693461,0.918073,0.0755343,5.23225e-12
128,GSMUA_Achr10G04510_001,wgd,Unmethylated,GSMUA_Achr7G03050_001,0.271765,1.54857,0.175494,3.83592e-37
129,GSMUA_Achr10G04530_001,wgd,gbM,GSMUA_Achr11G09000_001,0.144007,0.487915,0.295148,5.45699e-08
130,GSMUA_Achr10G04550_001,wgd,Unclassified,GSMUA_Achr6G18600_001,0.129652,1.98084,0.0654534,9.269e-64
131,GSMUA_Achr10G04560_001,wgd,gbM,GSMUA_Achr7G03070_001,0.195053,1.39587,0.139736,1.46481e-38
132,GSMUA_Achr10G04570_001,wgd,Unmethylated,GSMUA_Achr6G18720_001,0.0640341,1.21928,0.0525178,9.30745e-19
133,GSMUA_Achr10G04580_001,wgd,Unmethylated,GSMUA_Achr11G18750_001,0.121621,0.909583,0.133711,3.58776e-28
134,GSMUA_Achr10G04600_001,wgd,Unclassified,GSMUA_Achr9G29480_001,0.350912,0.483002,0.726523,0.0218253
135,GSMUA_Achr10G04610_001,wgd,Unmethylated,GSMUA_Achr11G18850_001,0.110372,1.99509,0.0553217,1.77716e-48
136,GSMUA_Achr10G04630_001,wgd,Unclassified,GSMUA_Achr11G18870_001,0.375106,3.24921,0.115445,5.59617e-13
137,GSMUA_Achr10G04640_001,wgd,Unmethylated,GSMUA_Achr9G29610_001,0.109662,0.994862,0.110229,4.50074e-20
138,GSMUA_Achr10G04660_001,wgd,Unmethylated,GSMUA_Achr9G29640_001,0.176058,1.42991,0.123125,1.00913e-89
139,GSMUA_Achr10G04670_001,wgd,Unmethylated,GSMUA_Achr11G09090_001,0.120823,2.43094,0.0497021,2.98228e-18
140,GSMUA_Achr10G04690_001,wgd,TE-like,GSMUA_Achr11G18890_001,0.116204,0.42984,0.270341,1.58988e-15
141,GSMUA_Achr10G04710_001,wgd,TE-like,GSMUA_Achr11G09100_001,0.0252979,0.323312,0.0782461,8.82606e-18
142,GSMUA_Achr10G04720_001,wgd,Unmethylated,GSMUA_Achr8G01410_001,0.149459,0.733984,0.203627,4.43032e-15
143,GSMUA_Achr10G04740_001,wgd,gbM,GSMUA_Achr11G18940_001,0.0377321,0.739261,0.0510402,1.38902e-47
144,GSMUA_Achr10G04770_001,wgd,Unclassified,GSMUA_Achr11G18990_001,0.218893,0.653777,0.334813,6.23255e-07
145,GSMUA_Achr10G04780_001,wgd,gbM,GSMUA_Achr8G01440_001,0.183384,0.508766,0.360448,1.07251e-05
146,GSMUA_Achr10G04790_001,wgd,gbM,GSMUA_Achr11G19020_001,0.0449556,0.463375,0.0970178,3.72264e-24
147,GSMUA_Achr10G04830_001,wgd,Unmethylated,GSMUA_Achr8G01450_001,0.21706,4.05219,0.053566,4.16308e-95
148,GSMUA_Achr10G04850_001,wgd,Unmethylated,GSMUA_Achr9G30000_001,0.14575,1.65957,0.0878239,1.53412e-29
149,GSMUA_Achr10G04860_001,wgd,Unmethylated,GSMUA_Achr6G19120_001,0.181921,0.999119,0.182081,5.55703e-21
150,GSMUA_Achr10G04870_001,wgd,gbM,GSMUA_Achr9G30130_001,0.133431,0.611834,0.218084,5.27696e-41
151,GSMUA_Achr10G04880_001,wgd,TE-like,GSMUA_Achr9G30160_001,0.0167691,2.76847,0.00605719,0
152,GSMUA_Achr10G04910_001,wgd,Unclassified,GSMUA_Achr8G01530_001,0.402169,1.46812,0.273934,4.70019e-08
153,GSMUA_Achr10G04930_001,wgd,gbM,GSMUA_Achr8G01540_001,0.191172,0.635883,0.300641,3.79593e-15
154,GSMUA_Achr10G04940_001,wgd,Unclassified,GSMUA_Achr9G30250_001,0.130001,0.922096,0.140984,6.66196e-08
155,GSMUA_Achr10G04950_001,wgd,gbM,GSMUA_Achr9G30270_001,0.0701617,0.449975,0.155923,5.55452e-43
156,GSMUA_Achr10G05020_001,wgd,Unclassified,GSMUA_Achr5G27810_001,0.045858,1.77619,0.0258182,1.24645e-89
157,GSMUA_Achr10G05040_001,wgd,Unclassified,GSMUA_Achr5G27800_001,0.10724,1.13021,0.0948851,6.53105e-52
158,GSMUA_Achr10G05080_001,wgd,Unmethylated,GSMUA_Achr5G27750_001,0.216078,0.96163,0.2247,2.09244e-13
159,GSMUA_Achr10G05090_001,wgd,Unmethylated,GSMUA_Achr5G27730_001,0.316106,0.704306,0.44882,8.06544e-06
160,GSMUA_Achr10G05100_001,wgd,TE-like,GSMUA_Achr5G27690_001,0.172335,0.649269,0.265429,2.08034e-11
161,GSMUA_Achr10G05120_001,wgd,gbM,GSMUA_Achr5G27680_001,0.0521912,0.518644,0.10063,7.51103e-44
162,GSMUA_Achr10G05150_001,wgd,gbM,GSMUA_Achr8G01630_001,0.142763,0.526446,0.271183,8.48717e-15
163,GSMUA_Achr10G05160_001,wgd,Unclassified,GSMUA_Achr8G01650_001,0.113514,0.789909,0.143706,1.08462e-13
164,GSMUA_Achr10G05190_001,wgd,Unclassified,GSMUA_Achr8G21830_001,0.221949,0.738631,0.300487,3.42972e-15
165,GSMUA_Achr10G05200_001,wgd,Unclassified,GSMUA_Achr8G21840_001,0.389155,2.40519,0.161798,3.9485e-07
166,GSMUA_Achr10G05240_001,wgd,Unmethylated,GSMUA_Achr8G21850_001,0.400703,0.504554,0.794173,0.590159
167,GSMUA_Achr10G05340_001,wgd,gbM,GSMUA_Achr8G21890_001,0.0617635,0.349028,0.176959,5.2601e-15
168,GSMUA_Achr10G05370_001,wgd,gbM,GSMUA_Achr8G21930_001,0.135676,0.654038,0.207444,1.9491e-22
169,GSMUA_Achr10G05380_001,wgd,gbM,GSMUA_Achr8G21980_001,0.0603066,0.329508,0.18302,2.56973e-26
170,GSMUA_Achr10G05390_001,wgd,Unclassified,GSMUA_Achr8G21990_001,0.134155,0.892851,0.150255,5.14885e-14
171,GSMUA_Achr10G05690_001,wgd,gbM,GSMUA_Achr11G08640_001,0.0814927,0.419176,0.194412,2.3332e-19
172,GSMUA_Achr10G05710_001,wgd,Unmethylated,GSMUA_Achr11G08620_001,0.150357,0.783029,0.192019,9.9193e-09
173,GSMUA_Achr10G05730_001,wgd,gbM,GSMUA_Achr11G08540_001,0.0875993,0.294063,0.297893,0.00141122
174,GSMUA_Achr10G05770_001,wgd,gbM,GSMUA_Achr11G08510_001,0.180271,0.677068,0.266252,2.90971e-20
175,GSMUA_Achr10G05790_001,wgd,gbM,GSMUA_Achr11G08490_001,0.198458,0.494264,0.401523,2.31124e-11
176,GSMUA_Achr10G05800_001,wgd,gbM,GSMUA_Achr11G08480_001,0.198802,0.509791,0.389967,1.54654e-11
177,GSMUA_Achr10G05820_001,wgd,Unclassified,GSMUA_Achr11G08470_001,0.127682,0.434144,0.294102,2.25915e-15
178,GSMUA_Achr10G05880_001,wgd,TE-like,GSMUA_Achr11G08440_001,0.151538,0.362896,0.41758,6.76581e-14
179,GSMUA_Achr10G05950_001,wgd,Unclassified,GSMUA_Achr11G08420_001,0.0878832,0.527242,0.166685,3.59553e-15
180,GSMUA_Achr10G05960_001,wgd,gbM,GSMUA_Achr11G08390_001,0.0938604,0.541316,0.173393,5.38577e-13
181,GSMUA_Achr10G06040_001,wgd,gbM,GSMUA_Achr11G08310_001,0.132368,0.426673,0.310233,8.81732e-18
182,GSMUA_Achr10G06050_001,wgd,Unmethylated,GSMUA_Achr11G08290_001,0.179653,1.03415,0.173721,1.27915e-17
183,GSMUA_Achr10G06080_001,wgd,gbM,GSMUA_Achr1G10100_001,0.0469827,0.432904,0.108529,7.66003e-46
184,GSMUA_Achr10G06100_001,wgd,Unmethylated,GSMUA_Achr1G10110_001,0.118726,1.74949,0.0678634,3.08974e-44
185,GSMUA_Achr10G06150_001,wgd,Unmethylated,GSMUA_Achr1G10220_001,0.162722,0.842655,0.193106,2.10093e-13
186,GSMUA_Achr10G06190_001,wgd,Unclassified,GSMUA_Achr11G08190_001,0.0150929,0.407406,0.0370462,5.97576e-21
187,GSMUA_Achr10G06200_001,wgd,Unclassified,GSMUA_Achr11G08170_001,0.440127,1.39059,0.316505,4.63749e-10
188,GSMUA_Achr10G06220_001,wgd,gbM,GSMUA_Achr1G10360_001,0.184655,0.335312,0.550696,0.00151094
189,GSMUA_Achr10G06230_001,wgd,Unmethylated,GSMUA_Achr1G10370_001,0.195273,0.582018,0.335511,0.000371272
190,GSMUA_Achr10G06250_001,wgd,Unclassified,GSMUA_Achr11G08130_001,0.0196862,0.643844,0.0305761,3.77719e-37
191,GSMUA_Achr10G06270_001,wgd,Unclassified,GSMUA_Achr11G08050_001,0.0929817,0.352059,0.264108,4.85817e-08
192,GSMUA_Achr10G06280_001,wgd,Unclassified,GSMUA_Achr11G08030_001,0.153575,0.383345,0.400619,1.06497e-06
193,GSMUA_Achr10G06320_001,wgd,Unclassified,GSMUA_Achr11G08020_001,0.19302,1.0038,0.192289,1.38115e-05
194,GSMUA_Achr10G06360_001,wgd,Unclassified,GSMUA_Achr11G07960_001,0.0536063,0.268243,0.199842,1.15445e-13
195,GSMUA_Achr10G06430_001,wgd,Unmethylated,GSMUA_Achr1G06280_001,0.140985,0.517592,0.272386,3.0533e-12
196,GSMUA_Achr10G06550_001,wgd,gbM,GSMUA_Achr1G06360_001,0.231907,0.498429,0.465276,9.71966e-09
197,GSMUA_Achr10G06570_001,wgd,Unmethylated,GSMUA_Achr1G06380_001,0.10342,2.2493,0.0459787,9.60054e-21
198,GSMUA_Achr10G06580_001,wgd,Unclassified,GSMUA_Achr2G04340_001,0.296511,0.762337,0.38895,3.63755e-06
199,GSMUA_Achr10G06630_001,wgd,Unclassified,GSMUA_Achr11G07680_001,0.681119,1.36042,0.50067,0.103871
200,GSMUA_Achr10G06640_001,wgd,gbM,GSMUA_Achr2G04210_001,0.111904,0.353885,0.316215,6.04897e-07
201,GSMUA_Achr10G06650_001,wgd,gbM,GSMUA_Achr1G17570_001,0.607208,4.43264,0.136986,2.0163e-81
202,GSMUA_Achr10G06660_001,wgd,Unclassified,GSMUA_Achr11G07650_001,0.134375,1.34737,0.0997308,6.22579e-35
203,GSMUA_Achr10G06670_001,wgd,Unclassified,GSMUA_Achr11G07620_001,0.107444,1.85887,0.0578005,2.10001e-37
204,GSMUA_Achr10G06700_001,wgd,Unmethylated,GSMUA_Achr1G06580_001,0.198576,1.84061,0.107886,2.28091e-19
205,GSMUA_Achr10G06710_001,wgd,Unclassified,GSMUA_Achr11G07600_001,0.0595745,0.758311,0.0785622,4.08852e-06
206,GSMUA_Achr10G06720_001,wgd,gbM,GSMUA_Achr1G06710_001,0.171517,0.673691,0.254593,4.16054e-20
207,GSMUA_Achr10G06730_001,wgd,Unmethylated,GSMUA_Achr1G06720_001,0.162117,0.843567,0.192181,5.78902e-12
208,GSMUA_Achr10G06750_001,wgd,Unclassified,GSMUA_Achr11G07590_001,0.280954,0.45548,0.616832,0.00347808
