,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
35,LOC103926750,wgd,Unclassified,LOC103950080,0.0455522,0.228365,0.199471,4.22977e-21
36,LOC103926751,wgd,gbM,LOC103950079,0.0735797,0.163722,0.44942,4.72951e-09
37,LOC103926756,wgd,Unclassified,LOC103950086,0.0392119,0.170886,0.229462,3.84225e-09
38,LOC103926762,wgd,Unclassified,LOC103950090,0.0318356,0.178594,0.178256,2.45982e-13
39,LOC103926765,wgd,Unclassified,LOC103942234,0.0509441,0.24682,0.206402,5.15863e-20
40,LOC103926766,wgd,Unclassified,LOC103949937,0.693066,4.03293,0.171852,1.73004e-19
41,LOC103926767,wgd,NA,LOC103949841,0.222704,2.03044,0.109682,1.0186e-59
42,LOC103926777,wgd,Unclassified,LOC103952938,0.0439075,0.204004,0.215229,3.01262e-15
43,LOC103926779,wgd,Unmethylated,LOC103952941,0.0395672,0.159918,0.247423,3.27879e-05
44,LOC103926785,wgd,Unclassified,LOC103952948,0.0549534,0.126792,0.433412,8.51761e-06
45,LOC103926787,wgd,Unclassified,LOC103952946,0.0119767,0.159962,0.0748721,3.73393e-20
46,LOC103926788,wgd,gbM,LOC103952945,0.0381135,0.145852,0.261317,1.98918e-11
47,LOC103926790,wgd,gbM,LOC103952951,0.0128593,0.153385,0.0838365,2.14061e-13
48,LOC103926791,wgd,gbM,LOC103952956,0.0711526,0.169971,0.418617,2.83343e-08
49,LOC103926792,wgd,Unmethylated,LOC103947944,0.105462,0.235033,0.44871,0.000932419
50,LOC103926797,wgd,Unclassified,LOC103949857,0.470376,3.34276,0.140715,4.63871e-15
51,LOC103926798,wgd,Unclassified,LOC103942231,0.102798,0.14266,0.720576,0.469243
52,LOC103926799,wgd,gbM,LOC103949933,0.512634,4.43759,0.115521,1.6246e-44
53,LOC103926804,wgd,Unmethylated,LOC103966860,0.348809,0.592,0.589204,0.00664618
54,LOC103926807,wgd,Unclassified,LOC103966846,0.0511298,0.152589,0.335082,2.74809e-07
55,LOC103926812,wgd,NA,LOC103932618,0.00442286,0.0109289,0.404692,0.323355
56,LOC103926813,wgd,Unclassified,LOC103932617,0.00931502,0.0499889,0.186342,0.00131059
57,LOC103926816,wgd,NA,LOC103932614,0.00177514,0.0185568,0.0956595,0.0349837
58,LOC103926824,wgd,gbM,LOC103941174,0.0110677,0.164896,0.0671193,1.66237e-43
59,LOC103926828,wgd,Unmethylated,LOC103931734,0.0196193,0.0989522,0.198271,0.0297649
60,LOC103926829,wgd,gbM,LOC103931735,0.023238,0.112693,0.206207,2.18229e-14
61,LOC103926831,wgd,Unclassified,LOC103931737,0.0313307,0.184443,0.169867,1.39034e-10
62,LOC103926832,wgd,Unmethylated,LOC103931736,0.0714097,0.177399,0.402538,8.00447e-13
63,LOC103926837,wgd,Unmethylated,LOC103931742,0.0160707,0.139617,0.115106,9.26255e-14
64,LOC103926857,wgd,Unclassified,LOC103949954,0.0603667,0.237544,0.254129,8.67973e-11
65,LOC103926859,wgd,Unclassified,LOC103949957,0.0339129,0.165956,0.204349,1.53945e-12
66,LOC103926867,wgd,Unclassified,LOC103934874,0.0196527,0.165775,0.11855,4.35762e-06
67,LOC103926868,wgd,gbM,LOC103934873,0.0452736,0.154075,0.29384,7.68553e-09
68,LOC103926870,wgd,Unclassified,LOC103934872,0.00197265,0.179381,0.010997,9.22901e-34
69,LOC103926872,wgd,Unclassified,LOC103934891,0.41742,0.736056,0.567103,7.99958e-05
70,LOC103926881,wgd,Unclassified,LOC103932108,0.0202792,0.0876637,0.231329,2.37199e-06
71,LOC103926886,wgd,Unclassified,LOC103932156,0.0707711,0.246907,0.286631,7.81968e-11
72,LOC103926888,wgd,Unclassified,LOC103952605,0.687365,3.21834,0.213577,0
73,LOC103926889,wgd,Unclassified,LOC103934290,NA,NA,NA,NA
74,LOC103926892,wgd,NA,LOC103934293,0.0260335,0.0491316,0.529872,0.0726247
75,LOC103926900,wgd,Unclassified,LOC103934884,0.304447,0.86017,0.353938,5.48065e-10
76,LOC103926912,wgd,Unmethylated,LOC103932226,0.191247,0.566477,0.337608,3.26225e-10
77,LOC103926914,wgd,gbM,LOC103963947,0.0320487,0.199265,0.160834,4.18387e-06
78,LOC103926915,wgd,gbM,LOC103963948,0.0233003,0.160962,0.144757,1.24852e-12
79,LOC103926917,wgd,Unmethylated,LOC103964007,0.0738734,0.288331,0.25621,5.65034e-10
80,LOC103926924,wgd,Unclassified,LOC103963954,0.0379976,0.160132,0.237289,1.76171e-14
81,LOC103926926,wgd,Unclassified,LOC103963952,0.0407173,0.181841,0.223917,3.71078e-12
82,LOC103926930,wgd,gbM,LOC103965848,0.038092,0.208126,0.183023,1.20062e-37
83,LOC103926931,wgd,gbM,LOC103963958,0.0454775,0.169086,0.268961,2.1825e-12
84,LOC103926932,wgd,Unclassified,LOC103965862,0.0633114,0.350011,0.180884,2.91279e-10
85,LOC103926933,wgd,Unclassified,LOC103963960,0.07516,0.352476,0.213234,5.04124e-12
86,LOC103926934,wgd,Unclassified,LOC103963961,0.0203492,0.211123,0.0963851,1.6571e-08
87,LOC103926935,wgd,Unclassified,LOC103965842,0.0786569,0.133957,0.587181,0.00014847
88,LOC103926938,wgd,Unclassified,LOC103965840,0.0299175,0.155392,0.19253,8.02839e-13
89,LOC103926939,wgd,Unmethylated,LOC103965839,0.0224923,0.172855,0.130123,1.54742e-07
90,LOC103926944,wgd,Unclassified,LOC103963974,0.0605388,0.15373,0.3938,0.0344592
91,LOC103926946,wgd,Unclassified,LOC103963972,0.0308682,0.236141,0.130719,4.51202e-14
92,LOC103926948,wgd,gbM,LOC103963970,0.0166753,0.222871,0.0748205,4.35213e-36
93,LOC103926949,wgd,Unclassified,LOC103965830,0.0174718,0.215223,0.0811803,3.01774e-24
94,LOC103926952,wgd,Unclassified,LOC103965821,0.0723346,0.262563,0.275495,1.48703e-06
95,LOC103926953,wgd,Unclassified,LOC103965820,0.0420152,0.114454,0.367092,0.000126033
96,LOC103926955,wgd,gbM,LOC103965817,0.0427807,0.112459,0.380412,6.86539e-09
97,LOC103926957,wgd,gbM,NA,NA,NA,NA,NA
98,LOC103926963,wgd,Unclassified,LOC103959767,0.0646509,0.272945,0.236864,3.8373e-16
99,LOC103926964,wgd,gbM,LOC103959746,0.165759,0.207412,0.799177,0.328764
100,LOC103926969,wgd,Unclassified,LOC103965799,0.0491302,0.184003,0.267008,1.31224e-15
101,LOC103926971,wgd,Unclassified,LOC103959726,0.0438018,0.171767,0.255007,6.63672e-09
102,LOC103926982,wgd,Unclassified,LOC103964010,0.0465824,0.159159,0.292679,1.17677e-08
103,LOC103926983,wgd,Unmethylated,LOC103953052,0.641912,4.27129,0.150285,1.35247e-31
104,LOC103926987,wgd,Unmethylated,LOC103951408,0.0366671,0.16155,0.22697,1.55004e-12
105,LOC103926990,wgd,Unmethylated,LOC103951411,0.0445546,0.191472,0.232696,3.1583e-07
106,LOC103926991,wgd,NA,LOC103951412,0.0287522,0.225906,0.127275,6.13076e-09
107,LOC103926993,wgd,Unclassified,LOC103951413,0.0271884,0.162803,0.167002,2.40248e-14
108,LOC103927002,wgd,NA,LOC103951426,0.00145525,0.164123,0.00886686,7.19392e-19
109,LOC103927007,wgd,NA,LOC103951430,0.0133571,0.0980924,0.136168,0.0183752
110,LOC103927021,wgd,NA,LOC103927029,NA,NA,NA,NA
111,LOC103927029,wgd,gbM,LOC103927021,NA,NA,NA,NA
112,LOC103927034,wgd,Unclassified,LOC103948668,0.0399121,0.181321,0.220119,1.42862e-06
113,LOC103927037,wgd,Unclassified,LOC103948675,0.116146,0.288937,0.401976,1.32377e-05
114,LOC103927038,wgd,gbM,LOC103928741,0.209705,2.82155,0.0743228,2.31141e-55
115,LOC103927044,wgd,Unclassified,LOC103948680,0.0314248,0.302443,0.103903,1.75222e-15
116,LOC103927047,wgd,Unclassified,LOC103948683,0.00310935,0.160132,0.0194174,9.28131e-08
117,LOC103927049,wgd,gbM,LOC103958844,0.267942,3.17567,0.0843734,5.01311e-64
118,LOC103927053,wgd,Unclassified,LOC103958911,0.520761,1.59001,0.327521,9.33166e-06
119,LOC103927056,wgd,gbM,LOC103948663,0.0717891,0.174174,0.412168,1.7177e-05
120,LOC103927057,wgd,Unclassified,LOC103927054,0.149873,0.241831,0.619746,0.105847
121,LOC103927068,wgd,Unclassified,LOC103949564,0.430249,3.71193,0.11591,3.5778e-21
122,LOC103927076,wgd,Unclassified,LOC103949579,0.0399155,0.112089,0.356104,2.05683e-05
123,LOC103927078,wgd,Unmethylated,LOC103949582,0.0320129,0.177637,0.180215,1.8702e-05
124,LOC103927079,wgd,Unclassified,LOC103949583,0.0135265,0.257351,0.0525606,1.29015e-47
125,LOC103927081,wgd,Unmethylated,LOC103949586,0.0678428,0.353123,0.192123,2.05343e-08
126,LOC103927082,wgd,Unmethylated,LOC103961359,0.00888614,0.0098235,0.90458,0.654956
127,LOC103927084,wgd,Unmethylated,LOC103961361,0.00350056,0.0228887,0.152938,0.13278
128,LOC103927090,wgd,Unmethylated,LOC103949601,0.018962,0.232378,0.0815994,6.58021e-13
129,LOC103927091,wgd,NA,LOC103949632,0.0511956,0.182612,0.280352,4.74597e-06
130,LOC103927093,wgd,Unmethylated,LOC103949600,0.0644191,0.148309,0.434358,1.60349e-06
131,LOC103927097,wgd,gbM,LOC103932440,NA,0.188282,5.8966e-15,NA
132,LOC103927099,wgd,Unclassified,LOC103961378,0.00451315,0.026648,0.169361,0.0410562
133,LOC103927101,wgd,Unclassified,LOC103961380,NA,0.0131574,-2.53141e-13,NA
134,LOC103927103,wgd,Unclassified,LOC103961382,0.00199592,0.0111564,0.178904,0.0458933
135,LOC103927108,wgd,Unmethylated,LOC103949578,0.0635298,0.390873,0.162533,1.29609e-06
136,LOC103927127,wgd,Unclassified,LOC103953209,0.0190329,0.14587,0.130478,3.81067e-11
137,LOC103927132,wgd,Unclassified,LOC103953210,0.0163934,0.221107,0.0741424,3.90214e-27
138,LOC103927133,wgd,Unclassified,LOC103953211,0.0223136,0.150083,0.148675,4.30108e-09
139,LOC103927160,wgd,Unclassified,LOC103927178,0.00187185,0.011292,0.165768,0.141026
140,LOC103927164,wgd,Unclassified,LOC103961908,0.0421028,0.194696,0.216249,3.43941e-12
141,LOC103927165,wgd,gbM,LOC103961918,0.0229639,0.111443,0.20606,4.97272e-13
142,LOC103927167,wgd,Unclassified,LOC103927170,0.00165942,NA,NA,NA
143,LOC103927168,wgd,NA,LOC103927169,NA,NA,NA,NA
144,LOC103927176,wgd,NA,LOC103927161,0.00434327,0.0164814,0.263526,0.0810672
145,LOC103927179,wgd,NA,LOC103961852,0.0531438,0.302773,0.175524,5.05478e-11
146,LOC103927181,wgd,NA,LOC103927155,0.00147582,0.00980509,0.150515,0.124298
147,LOC103927189,wgd,Unclassified,LOC103964231,0.0483944,0.185277,0.261201,2.42957e-12
148,LOC103927194,wgd,Unclassified,LOC103964234,0.0733608,0.198356,0.369844,0.000169457
149,LOC103927195,wgd,Unmethylated,LOC103964235,0.0199677,0.122227,0.163366,5.01954e-07
150,LOC103927197,wgd,Unclassified,LOC103964237,0.0239938,0.15849,0.15139,1.92306e-10
151,LOC103927199,wgd,Unmethylated,LOC103949292,0.195417,1.60453,0.121791,2.44505e-13
152,LOC103927200,wgd,Unclassified,LOC103964244,0.0382116,0.235681,0.162133,8.63402e-06
153,LOC103927204,wgd,Unclassified,LOC103964246,0.0611159,0.158119,0.386518,0.00237311
154,LOC103927209,wgd,Unclassified,LOC103964255,0.0484025,0.103602,0.467198,0.0593047
155,LOC103927211,wgd,Unclassified,LOC103964241,0.0643342,0.136606,0.470948,2.36391e-05
156,LOC103927250,wgd,Unmethylated,LOC103943073,0.438393,3.08807,0.141964,6.12528e-23
157,LOC103927251,wgd,Unmethylated,LOC103961050,0.022223,0.265137,0.083817,5.85704e-11
158,LOC103927260,wgd,gbM,LOC103953061,0.926853,4.29737,0.215679,2.11413e-25
159,LOC103927263,wgd,gbM,LOC103959479,0.127328,0.405901,0.313691,6.20514e-07
160,LOC103927269,wgd,Unclassified,LOC103959477,0.0561257,0.289448,0.193906,0.000103473
161,LOC103927270,wgd,Unclassified,LOC103959478,0.0491832,0.157956,0.311372,2.83448e-05
162,LOC103927271,wgd,TE-like,LOC103943039,0.233822,4.17632,0.0559876,2.7699e-86
163,LOC103927277,wgd,Unmethylated,LOC103959465,0.0975096,0.212483,0.458905,0.0209832
164,LOC103927282,wgd,Unclassified,LOC103961018,0.0874096,0.231428,0.377697,3.82186e-07
165,LOC103927291,wgd,NA,LOC103965872,0.445754,1.91473,0.232802,5.81877e-41
166,LOC103927306,wgd,gbM,LOC103964347,0.188869,1.34975,0.139929,1.1074e-102
167,LOC103927308,wgd,TE-like,LOC103958193,0.230842,1.50851,0.153026,6.66742e-27
168,LOC103927314,wgd,Unmethylated,LOC103965910,0.558272,1.7006,0.328279,1.26613e-09
169,LOC103927318,wgd,Unmethylated,LOC103958250,0.704051,1.4535,0.484383,2.73253e-05
170,LOC103927329,wgd,NA,LOC103927352,NA,NA,NA,NA
171,LOC103927333,wgd,Unmethylated,LOC103927349,NA,NA,NA,NA
172,LOC103927335,wgd,Unmethylated,LOC103927365,NA,NA,NA,NA
173,LOC103927337,wgd,Unmethylated,LOC103927346,NA,NA,NA,NA
174,LOC103927338,wgd,Unclassified,LOC103953430,0.197061,1.81695,0.108457,2.77414e-117
175,LOC103927340,wgd,Unclassified,LOC103927344,NA,NA,NA,NA
176,LOC103927342,wgd,Unclassified,LOC103934116,0.00674479,0.00737228,0.914885,0.960117
177,LOC103927343,wgd,NA,LOC103927341,NA,NA,NA,NA
178,LOC103927345,wgd,NA,LOC103927339,NA,NA,NA,NA
179,LOC103927347,wgd,NA,LOC103927334,0.000554525,NA,NA,NA
180,LOC103927349,wgd,NA,LOC103927333,NA,NA,NA,NA
181,LOC103927352,wgd,NA,LOC103927329,NA,NA,NA,NA
182,LOC103927356,wgd,Unclassified,LOC103927364,NA,NA,NA,NA
183,LOC103927359,wgd,NA,LOC103927360,0.00168536,0.00598647,0.281528,0.0478969
184,LOC103927360,wgd,NA,LOC103927359,0.00168536,0.00598647,0.281528,0.0478969
185,LOC103927361,wgd,NA,LOC103927342,NA,NA,NA,NA
186,LOC103927366,wgd,Unclassified,LOC103927328,0.000994644,NA,NA,NA
187,LOC103927381,wgd,TE-like,LOC103937044,0.051297,0.144938,0.353924,2.38386e-11
188,LOC103927382,wgd,gbM,LOC103937040,0.0537022,0.176522,0.304224,1.07066e-06
189,LOC103927387,wgd,NA,LOC103941543,0.0303004,0.246543,0.122901,2.03492e-14
190,LOC103927388,wgd,NA,LOC103941544,0.054956,0.0485533,1.13187,0.997329
191,LOC103927393,wgd,Unmethylated,LOC103934433,0.00537708,0.180949,0.029716,2.41421e-17
192,LOC103927396,wgd,Unclassified,LOC103965551,0.432103,1.7196,0.251281,9.66158e-20
193,LOC103927400,wgd,Unclassified,LOC103934424,0.0740751,0.211236,0.350674,6.78822e-10
194,LOC103927402,wgd,Unclassified,LOC103934423,0.0436603,0.137352,0.317872,0.000309981
195,LOC103927415,wgd,Unclassified,LOC103934416,0.0341582,0.200799,0.170112,1.86911e-06
196,LOC103927416,wgd,Unmethylated,LOC103966984,0.0193899,0.268661,0.0721723,7.396e-19
197,LOC103927418,wgd,gbM,LOC103966981,0.0275732,0.122279,0.225494,2.82224e-21
198,LOC103927424,wgd,Unclassified,LOC103967817,0.221066,4.02547,0.0549169,2.03096e-55
199,LOC103927429,wgd,NA,LOC103934420,0.276101,1.46095,0.188988,5.14649e-32
200,LOC103927462,wgd,NA,LOC103965482,0.0022423,0.0034531,0.649356,0.136621
201,LOC103927463,wgd,NA,LOC103965485,NA,NA,NA,NA
202,LOC103927466,wgd,NA,LOC103965486,NA,NA,NA,NA
203,LOC103927468,wgd,Unmethylated,LOC103956912,0.00236048,0.00178959,1.31901,0.75976
204,LOC103927469,wgd,NA,LOC103956911,0.00513901,0.0219753,0.233854,0.00764049
205,LOC103927473,wgd,NA,LOC103956907,0.00426679,0.00866394,0.492477,0.219782
206,LOC103927475,wgd,NA,LOC103965476,0.179977,0.33856,0.531596,2.9052e-05
207,LOC103927484,wgd,gbM,LOC103952686,0.062708,0.15188,0.412879,1.25054e-07
208,LOC103927485,wgd,Unclassified,LOC103951921,0.496472,3.87881,0.127996,6.01455e-31
209,LOC103927486,wgd,Unclassified,LOC103952653,0.0272044,0.149673,0.181759,2.17279e-11
210,LOC103927490,wgd,Unmethylated,LOC103932545,0.273556,1.45404,0.188135,1.55976e-10
211,LOC103927492,wgd,Unclassified,LOC103952602,0.0555416,0.318937,0.174146,5.61449e-19
212,LOC103927493,wgd,Unclassified,LOC103952567,0.0137953,0.159626,0.0864225,2.07513e-13
213,LOC103927494,wgd,Unmethylated,LOC103952551,0.118674,0.392708,0.302195,0.000833159
214,LOC103927497,wgd,Unclassified,LOC103961539,0.214789,1.75042,0.122707,1.55722e-48
215,LOC103927500,wgd,Unmethylated,LOC103953449,0.281189,1.17952,0.238393,4.39719e-05
216,LOC103927507,wgd,gbM,LOC103952494,0.0680525,0.195931,0.347329,7.63974e-17
217,LOC103927510,wgd,Unclassified,LOC103961541,0.312941,2.89648,0.108042,5.82507e-103
218,LOC103927511,wgd,Unclassified,LOC103953447,0.511382,2.60464,0.196335,1.21407e-32
219,LOC103927513,wgd,gbM,LOC103952470,0.0401205,0.178518,0.224742,1.76959e-14
220,LOC103927514,wgd,gbM,LOC103951894,0.127626,1.91058,0.0667994,6.81709e-83
221,LOC103927519,wgd,Unclassified,LOC103955410,0.0516111,0.133339,0.387066,2.11542e-08
222,LOC103927521,wgd,Unclassified,LOC103955393,0.077537,0.111202,0.697265,0.577158
223,LOC103927522,wgd,Unmethylated,LOC103961550,0.0438808,2.65745,0.0165124,9.8278e-103
224,LOC103927523,wgd,Unclassified,LOC103952357,0.0407604,0.0795297,0.512518,0.2181
225,LOC103927524,wgd,Unclassified,LOC103952346,0.0156748,0.110488,0.141869,8.76822e-09
226,LOC103927525,wgd,Unclassified,LOC103952322,0.0666914,0.0999489,0.667255,0.299746
227,LOC103927526,wgd,Unclassified,LOC103952313,0.040268,0.295265,0.136379,4.49216e-19
228,LOC103927528,wgd,Unclassified,LOC103952806,0.0431215,0.192037,0.224547,1.05983e-06
229,LOC103927530,wgd,gbM,LOC103952728,0.414593,3.78683,0.109483,5.53076e-35
230,LOC103927551,wgd,NA,LOC103937120,0.000556015,0.0147365,0.0377305,3.30993e-05
231,LOC103927554,wgd,NA,LOC103937108,0.00520608,0.00518254,1.00454,0.681104
232,LOC103927555,wgd,gbM,LOC103953459,0.113045,1.3344,0.0847159,7.91743e-111
233,LOC103927557,wgd,Unclassified,LOC103937106,0.00694747,0.0204252,0.340143,0.00640962
234,LOC103927562,wgd,NA,LOC103937099,NA,0.00658056,-3.37425e-13,NA
235,LOC103927565,wgd,NA,LOC103937097,0.00126593,0.0166551,0.0760088,0.00704104
236,LOC103927571,wgd,Unclassified,LOC103946687,0.530407,2.17902,0.243415,3.65469e-07
237,LOC103927582,wgd,Unclassified,LOC103953457,0.723086,1.35786,0.53252,1.1318e-05
238,LOC103927594,wgd,Unmethylated,LOC103937118,0.00217463,0.00895158,0.242933,0.0376086
239,LOC103927595,wgd,Unmethylated,LOC103937117,0.00570372,0.0102229,0.557936,0.432288
240,LOC103927596,wgd,NA,LOC103939293,0.0990409,0.193602,0.511571,0.0144102
241,LOC103927600,wgd,Unclassified,LOC103937096,0.0484565,0.0861137,0.562704,0.0815238
242,LOC103927611,wgd,NA,LOC103967027,0.0245407,0.168537,0.14561,1.23782e-16
243,LOC103927614,wgd,gbM,LOC103966969,0.0413811,0.151643,0.272886,3.41352e-08
244,LOC103927617,wgd,Unclassified,LOC103943811,NA,0.0216079,0,NA
245,LOC103927621,wgd,NA,LOC103943812,0.00279844,0.0114024,0.245426,0.067927
246,LOC103927623,wgd,NA,LOC103967005,0.0386475,0.242836,0.159151,5.71412e-06
247,LOC103927626,wgd,NA,LOC103943809,0.0030647,0.0127492,0.240384,0.0666672
248,LOC103927627,wgd,NA,LOC103943807,0.00708489,0.00565635,1.25256,0.94072
249,LOC103927630,wgd,Unclassified,LOC103967035,0.0484922,0.238302,0.20349,9.80463e-12
250,LOC103927632,wgd,NA,LOC103927607,NA,NA,NA,NA
251,LOC103927638,wgd,NA,LOC103967078,0.0355761,0.145774,0.244049,1.53665e-08
252,LOC103927640,wgd,NA,LOC103927657,NA,NA,NA,NA
253,LOC103927642,wgd,TE-like,LOC103927656,NA,NA,NA,NA
254,LOC103927647,wgd,Unclassified,LOC103943838,NA,NA,NA,NA
255,LOC103927649,wgd,Unmethylated,LOC103927650,NA,NA,NA,NA
256,LOC103927650,wgd,NA,LOC103927649,NA,NA,NA,NA
257,LOC103927651,wgd,NA,LOC103927648,NA,NA,NA,NA
258,LOC103927652,wgd,NA,LOC103927647,NA,NA,NA,NA
259,LOC103927654,wgd,Unclassified,LOC103926691,0.211323,0.682614,0.309579,6.65963e-17
260,LOC103927656,wgd,TE-like,LOC103927642,NA,NA,NA,NA
261,LOC103927657,wgd,NA,LOC103927640,NA,NA,NA,NA
262,LOC103927677,wgd,NA,LOC103961189,NA,0.429151,0,NA
263,LOC103927692,wgd,NA,LOC103961023,0.0456109,0.283556,0.160853,6.49437e-06
264,LOC103927693,wgd,Unclassified,LOC103961013,0.014805,0.178609,0.0828908,1.01486e-09
265,LOC103927694,wgd,Unmethylated,LOC103960029,0.00439869,0.0189718,0.231854,0.0595914
266,LOC103927699,wgd,NA,LOC103960963,0.0250127,0.442033,0.0565856,1.24745e-08
267,LOC103927702,wgd,gbM,LOC103960911,0.0520997,0.131702,0.395587,2.99925e-17
268,LOC103927704,wgd,gbM,LOC103960901,0.0571317,0.14368,0.397631,5.55031e-07
269,LOC103927705,wgd,Unclassified,LOC103963499,0.574409,4.45687,0.128882,9.5331e-39
270,LOC103927706,wgd,Unmethylated,LOC103963505,0.0994986,1.84701,0.05387,6.25791e-44
271,LOC103927707,wgd,Unmethylated,LOC103960854,0.0299712,0.194844,0.153822,3.31556e-06
272,LOC103927708,wgd,Unclassified,LOC103960846,0.0264488,0.262953,0.100584,2.94475e-31
273,LOC103927710,wgd,Unclassified,LOC103963509,0.36258,3.77855,0.0959575,2.12717e-31
274,LOC103927712,wgd,gbM,LOC103960791,0.291694,0.519949,0.561005,0.0414431
275,LOC103927713,wgd,gbM,LOC103960775,0.0438653,0.198721,0.220738,5.23183e-08
276,LOC103927723,wgd,Unmethylated,LOC103960003,0.0324122,0.0284728,1.13836,0.998731
277,LOC103927728,wgd,Unmethylated,LOC103961670,0.0534497,0.549351,0.0972962,6.12306e-19
278,LOC103927734,wgd,Unmethylated,LOC103953480,0.393744,2.52612,0.155869,1.09822e-13
279,LOC103927740,wgd,NA,LOC103932319,0.000603011,0.00374676,0.160942,0.134844
280,LOC103927748,wgd,Unmethylated,LOC103932315,NA,0.0182852,1.21434e-13,NA
281,LOC103927758,wgd,Unmethylated,LOC103932317,0.00375295,0.0216011,0.173738,0.00397807
282,LOC103927761,wgd,Unclassified,LOC103967685,0.0364145,0.188206,0.193483,3.10053e-20
283,LOC103927763,wgd,gbM,LOC103967657,0.313574,0.777365,0.40338,3.36652e-05
284,LOC103927768,wgd,Unclassified,LOC103967663,0.0166506,0.0969929,0.171668,8.63958e-08
285,LOC103927769,wgd,Unclassified,LOC103967689,0.137644,0.243753,0.564685,0.0614169
286,LOC103927778,wgd,Unmethylated,LOC103967688,0.0837514,0.132476,0.632201,0.232928
287,LOC103927793,wgd,NA,LOC103935204,0.00638968,0.0226704,0.281852,0.00284436
288,LOC103927794,wgd,gbM,LOC103933688,0.00447338,0.0196784,0.227324,0.0654703
289,LOC103927802,wgd,NA,LOC103935196,0.183032,0.248923,0.735299,0.330828
290,LOC103927810,wgd,NA,LOC103935189,0.00274618,0.0159427,0.172253,0.148111
291,LOC103927811,wgd,gbM,LOC103933678,0.00620908,0.0177377,0.350051,0.0205618
292,LOC103927818,wgd,NA,LOC103933687,0.0899931,0.0501448,1.79467,0.212071
293,LOC103927819,wgd,NA,LOC103933675,0.048997,0.0536236,0.913721,0.62355
294,LOC103927825,wgd,Unclassified,LOC103934644,0.445285,4.44277,0.100227,1.46724e-59
295,LOC103927828,wgd,Unclassified,LOC103934704,0.196313,1.56556,0.125395,2.84951e-34
