,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
120,MELO3C002339.2,wgd,Unmethylated,MELO3C010719.2,0.740395,2.88357,0.256763,1.72521e-17
121,MELO3C002340.2,wgd,Unmethylated,MELO3C026236.2,0.524286,4.03981,0.12978,7.95162e-26
122,MELO3C002349.2,wgd,Unclassified,MELO3C026227.2,0.106146,1.80212,0.0589008,6.0993e-39
123,MELO3C002360.2,wgd,Unclassified,MELO3C010742.2,0.262842,4.16073,0.0631721,5.02656e-65
124,MELO3C002369.2,wgd,Unmethylated,MELO3C022316.2,0.492602,3.63119,0.135659,6.2541e-28
125,MELO3C002370.2,wgd,Unmethylated,MELO3C026196.2,0.391044,3.0434,0.128489,6.97317e-29
126,MELO3C002372.2,wgd,Unmethylated,MELO3C026194.2,0.315351,1.36208,0.231522,2.16637e-25
127,MELO3C002378.2,wgd,Unmethylated,MELO3C022337.2,0.430627,3.43647,0.125311,1.74117e-23
128,MELO3C002381.2,wgd,Unclassified,MELO3C022341.2,0.381263,1.8677,0.204135,1.47741e-22
129,MELO3C002383.2,wgd,Unmethylated,MELO3C026173.2,0.633712,3.90949,0.162096,3.84264e-19
130,MELO3C002384.2,wgd,gbM,MELO3C022352.2,0.238096,2.50561,0.0950252,2.90267e-78
131,MELO3C002386.2,wgd,Unclassified,MELO3C026159.2,0.249969,2.08712,0.119768,1.35369e-51
132,MELO3C002431.2,wgd,Unclassified,MELO3C007411.2,0.180806,1.93171,0.093599,5.92522e-60
133,MELO3C002442.2,wgd,Unclassified,MELO3C007408.2,0.22067,1.41746,0.15568,8.61892e-55
134,MELO3C002443.2,wgd,Unclassified,MELO3C007403.2,0.391093,1.86938,0.20921,1.2402e-13
135,MELO3C002447.2,wgd,Unclassified,MELO3C018821.2,0.191075,4.38838,0.0435411,6.66225e-131
136,MELO3C002450.2,wgd,Unclassified,MELO3C007398.2,0.117312,2.77042,0.0423445,5.81566e-68
137,MELO3C002451.2,wgd,Unclassified,MELO3C007397.2,0.199479,2.38407,0.0836713,8.37614e-31
138,MELO3C002452.2,wgd,Unmethylated,MELO3C007393.2,0.0835995,1.96695,0.0425022,2.42278e-26
139,MELO3C002453.2,wgd,gbM,MELO3C018819.2,0.221339,4.28513,0.051653,1.47046e-61
140,MELO3C002454.2,wgd,Unmethylated,MELO3C007391.2,0.322436,3.4255,0.0941281,7.16595e-27
141,MELO3C002456.2,wgd,Unclassified,MELO3C007390.2,0.0508052,1.73754,0.0292397,1.05012e-99
142,MELO3C002459.2,wgd,Unmethylated,MELO3C007387.2,0.255609,2.72474,0.0938107,1.23035e-19
143,MELO3C002462.2,wgd,NA,MELO3C007384.2,0.48879,2.09868,0.232903,2.00051e-05
144,MELO3C002469.2,wgd,gbM,MELO3C007381.2,0.519913,1.73278,0.300046,3.44275e-06
145,MELO3C002477.2,wgd,Unclassified,MELO3C007377.2,0.242948,4.67849,0.0519288,2.9634e-120
146,MELO3C002478.2,wgd,Unmethylated,MELO3C007376.2,0.363058,2.94825,0.123144,7.89531e-11
147,MELO3C002485.2,wgd,Unmethylated,MELO3C032917.2,0.660445,1.58754,0.416018,8.31703e-06
148,MELO3C002488.2,wgd,Unmethylated,MELO3C007367.2,0.33035,3.39868,0.0971997,6.18518e-38
149,MELO3C002489.2,wgd,Unclassified,MELO3C007357.2,0.526896,4.90034,0.107522,5.41453e-136
150,MELO3C002496.2,wgd,Unclassified,MELO3C007354.2,0.479731,4.45349,0.10772,1.63242e-59
151,MELO3C002499.2,wgd,Unmethylated,MELO3C018796.2,0.782087,3.69805,0.211487,1.1474e-19
152,MELO3C002504.2,wgd,TE-like,MELO3C007352.2,0.576006,3.96349,0.145328,1.51006e-30
153,MELO3C002511.2,wgd,Unmethylated,MELO3C007350.2,0.35943,2.61831,0.137276,8.72965e-12
154,MELO3C002514.2,wgd,Unclassified,MELO3C018788.2,0.550246,1.80096,0.30553,6.40309e-19
155,MELO3C002522.2,wgd,Unclassified,MELO3C007341.2,0.613924,4.66225,0.13168,4.64685e-19
156,MELO3C002527.2,wgd,Unclassified,MELO3C018782.2,0.383977,4.2153,0.0910914,4.12473e-73
157,MELO3C002543.2,wgd,Unclassified,MELO3C007338.2,0.511406,4.70342,0.108731,7.48381e-62
158,MELO3C002548.2,wgd,gbM,MELO3C007337.2,0.316833,2.88614,0.109777,0
159,MELO3C002551.2,wgd,Unclassified,MELO3C018773.2,0.320138,3.95951,0.0808528,3.00947e-52
160,MELO3C002553.2,wgd,Unclassified,MELO3C007324.2,0.177313,1.31638,0.134698,5.1525e-67
161,MELO3C002555.2,wgd,Unclassified,MELO3C018763.2,0.276654,4.41954,0.062598,5.15717e-86
162,MELO3C002568.2,wgd,Unmethylated,MELO3C018754.2,0.262165,2.67554,0.0979859,1.47674e-15
163,MELO3C002569.2,wgd,Unmethylated,MELO3C007306.2,0.294114,2.89213,0.101695,2.68693e-17
164,MELO3C002585.2,wgd,Unmethylated,MELO3C007301.2,0.332619,3.18024,0.104589,1.04657e-14
165,MELO3C002590.2,wgd,Unmethylated,MELO3C007296.2,0.289809,1.56868,0.184747,8.77668e-40
166,MELO3C002591.2,wgd,Unclassified,MELO3C007292.2,0.127132,5.6705,0.0224199,3.36616e-21
167,MELO3C002598.2,wgd,Unclassified,MELO3C007285.2,0.279371,1.26659,0.22057,3.55962e-20
168,MELO3C002609.2,wgd,gbM,MELO3C007280.2,0.252828,1.89884,0.133149,7.35028e-57
169,MELO3C002610.2,wgd,Unmethylated,MELO3C007279.2,0.430732,3.9533,0.108955,3.04993e-26
170,MELO3C002611.2,wgd,Unmethylated,MELO3C007278.2,0.299304,1.594,0.187769,1.24806e-15
171,MELO3C002617.2,wgd,Unclassified,MELO3C007274.2,0.447062,3.8082,0.117395,6.91529e-34
172,MELO3C002618.2,wgd,Unclassified,MELO3C032886.2,0.454006,1.76317,0.257495,2.81504e-07
173,MELO3C002620.2,wgd,TE-like,MELO3C007269.2,0.216538,3.24453,0.0667393,4.99312e-22
174,MELO3C002624.2,wgd,Unmethylated,MELO3C007267.2,0.358664,2.59429,0.138251,3.27205e-23
175,MELO3C002627.2,wgd,Unclassified,MELO3C007257.2,0.311336,4.85988,0.0640626,2.61082e-133
176,MELO3C002628.2,wgd,Unmethylated,MELO3C007255.2,0.265973,3.65161,0.0728371,3.17836e-45
177,MELO3C002637.2,wgd,TE-like,MELO3C007234.2,0.363054,3.97609,0.0913093,4.52514e-27
178,MELO3C002641.2,wgd,Unclassified,MELO3C007219.2,0.24858,2.09794,0.118488,1.72962e-26
179,MELO3C002643.2,wgd,TE-like,MELO3C007215.2,0.39902,1.46969,0.271499,8.36218e-27
180,MELO3C002647.2,wgd,Unclassified,MELO3C018725.2,0.410713,3.45741,0.118792,4.41156e-17
181,MELO3C002654.2,wgd,Unclassified,MELO3C018722.2,0.526772,2.20166,0.239262,1.93902e-16
182,MELO3C002658.2,wgd,gbM,MELO3C018721.2,0.687072,4.47751,0.153449,6.92023e-30
183,MELO3C002660.2,wgd,Unclassified,MELO3C007209.2,0.573442,1.876,0.305672,2.53186e-12
184,MELO3C002661.2,wgd,Unclassified,MELO3C007208.2,0.306818,4.24311,0.0723097,4.37853e-107
185,MELO3C002668.2,wgd,Unclassified,MELO3C007204.2,0.0221496,1.49359,0.0148298,1.99969e-51
186,MELO3C002671.2,wgd,Unmethylated,MELO3C007203.2,0.165734,1.6477,0.100585,2.91109e-68
187,MELO3C002674.2,wgd,Unmethylated,MELO3C007202.2,0.407616,1.42801,0.285444,2.39607e-12
188,MELO3C002675.2,wgd,Unclassified,MELO3C018717.2,0.454356,3.91663,0.116007,3.40448e-26
189,MELO3C002676.2,wgd,gbM,MELO3C007200.2,0.0725289,1.87118,0.0387611,1.72391e-50
190,MELO3C002679.2,wgd,gbM,MELO3C007192.2,0.34785,1.89708,0.183361,1.11754e-33
191,MELO3C002689.2,wgd,Unmethylated,MELO3C018698.2,0.430392,4.1319,0.104163,1.60448e-67
192,MELO3C002691.2,wgd,Unmethylated,MELO3C007181.2,0.196725,1.25505,0.156748,9.0724e-27
193,MELO3C002692.2,wgd,Unmethylated,MELO3C007180.2,0.169809,4.06414,0.0417824,1.05755e-97
194,MELO3C002696.2,wgd,Unmethylated,MELO3C007178.2,0.36924,3.38638,0.109037,1.35193e-16
195,MELO3C002702.2,wgd,Unclassified,MELO3C007171.2,0.363799,2.47928,0.146736,2.65065e-17
196,MELO3C002703.2,wgd,Unclassified,MELO3C007167.2,0.0298349,1.3975,0.0213488,8.90381e-36
197,MELO3C002709.2,wgd,Unclassified,MELO3C007163.2,0.283094,1.86081,0.152135,1.34711e-23
198,MELO3C002712.2,wgd,gbM,MELO3C007161.2,0.0591124,2.63142,0.0224641,5.25088e-33
199,MELO3C002723.2,wgd,Unmethylated,MELO3C007148.2,0.609633,3.6549,0.166799,2.32928e-16
200,MELO3C002735.2,wgd,Unmethylated,MELO3C007132.2,0.229309,2.53962,0.0902928,4.09771e-49
201,MELO3C002737.2,wgd,Unmethylated,MELO3C032892.2,0.193185,4.17836,0.0462345,1.62287e-73
202,MELO3C002744.2,wgd,Unmethylated,MELO3C007127.2,0.252091,3.15852,0.079813,9.17828e-83
203,MELO3C002753.2,wgd,Unclassified,MELO3C007122.2,0.127334,1.85176,0.0687636,6.65544e-76
204,MELO3C002754.2,wgd,Unmethylated,MELO3C007121.2,0.27599,2.21322,0.124701,1.44597e-53
205,MELO3C002766.2,wgd,gbM,MELO3C007110.2,0.108999,1.51713,0.0718457,5.04358e-69
206,MELO3C002769.2,wgd,Unclassified,MELO3C007108.2,0.351298,2.00636,0.175092,1.73291e-27
207,MELO3C002771.2,wgd,gbM,MELO3C007104.2,0.0810533,1.29409,0.0626333,3.44751e-99
208,MELO3C002807.2,wgd,gbM,MELO3C007078.2,0.077677,2.08865,0.03719,9.21486e-163
209,MELO3C002808.2,wgd,gbM,MELO3C007075.2,0.193449,1.12452,0.172029,1.76211e-19
210,MELO3C002809.2,wgd,Unmethylated,MELO3C007074.2,0.472365,3.29644,0.143295,1.95165e-11
211,MELO3C002829.2,wgd,Unclassified,MELO3C007062.2,0.3115,2.00872,0.155074,4.3026e-26
212,MELO3C002832.2,wgd,Unmethylated,MELO3C007060.2,0.655751,1.82953,0.358426,2.86097e-14
213,MELO3C002843.2,wgd,Unclassified,MELO3C007052.2,0.34021,3.37995,0.100656,4.79484e-59
214,MELO3C002844.2,wgd,Unclassified,MELO3C007050.2,0.390808,4.36889,0.0894524,4.18012e-82
215,MELO3C003074.2,wgd,Unclassified,MELO3C011719.2,0.215247,4.01399,0.0536242,9.25224e-59
216,MELO3C003078.2,wgd,Unclassified,MELO3C009298.2,0.557337,1.87058,0.29795,2.19786e-05
217,MELO3C003082.2,wgd,Unmethylated,MELO3C009293.2,0.395664,1.41323,0.279972,7.99403e-12
218,MELO3C003088.2,wgd,gbM,MELO3C009290.2,0.338904,2.26445,0.149663,3.24097e-80
219,MELO3C003090.2,wgd,Unclassified,MELO3C023813.2,0.314834,3.54997,0.0886865,7.10254e-11
220,MELO3C003091.2,wgd,Unmethylated,MELO3C023814.2,0.484722,3.61483,0.134093,2.9356e-22
221,MELO3C003092.2,wgd,gbM,MELO3C013667.2,0.499105,3.83187,0.130251,1.05304e-42
222,MELO3C003094.2,wgd,Unclassified,MELO3C023818.2,0.608298,2.42972,0.250358,1.05765e-27
223,MELO3C003095.2,wgd,Unclassified,MELO3C013671.2,0.553488,3.58443,0.154415,1.22347e-13
224,MELO3C003096.2,wgd,Unclassified,MELO3C009285.2,0.539218,1.82297,0.29579,2.16067e-38
225,MELO3C003097.2,wgd,Unmethylated,MELO3C009284.2,0.31849,1.57581,0.202112,2.29245e-21
226,MELO3C003098.2,wgd,Unmethylated,MELO3C023827.2,0.439207,1.27562,0.344307,0.00517828
227,MELO3C003103.2,wgd,Unclassified,MELO3C013679.2,0.550707,3.58276,0.15371,1.91269e-32
228,MELO3C003105.2,wgd,Unclassified,MELO3C023842.2,0.348182,1.65483,0.210403,7.4888e-29
229,MELO3C003106.2,wgd,gbM,MELO3C009281.2,0.0384064,2.704,0.0142035,3.70431e-29
230,MELO3C003108.2,wgd,Unclassified,MELO3C013682.2,0.0773096,3.52509,0.0219313,4.4691e-50
231,MELO3C003110.2,wgd,gbM,MELO3C009273.2,0.0687091,1.33724,0.0513814,1.208e-22
232,MELO3C003112.2,wgd,Unmethylated,MELO3C013683.2,0.437284,1.86366,0.234637,1.57557e-09
233,MELO3C003120.2,wgd,gbM,MELO3C009268.2,0.118835,1.6995,0.0699233,2.14482e-75
234,MELO3C003123.2,wgd,gbM,MELO3C025925.2,0.232684,2.24753,0.103529,4.02924e-63
235,MELO3C003124.2,wgd,Unmethylated,MELO3C025924.2,0.337781,1.95302,0.172953,6.11933e-17
236,MELO3C003128.2,wgd,Unclassified,MELO3C023852.2,0.0112667,2.6887,0.00419041,1.66183e-132
237,MELO3C003131.2,wgd,Unclassified,MELO3C025919.2,0.303718,4.63805,0.0654839,2.52614e-95
238,MELO3C003133.2,wgd,gbM,MELO3C025914.2,0.300766,4.18005,0.0719529,4.0754e-54
239,MELO3C003134.2,wgd,Unclassified,MELO3C023866.2,0.0661176,1.70475,0.0387842,2.55084e-67
240,MELO3C003138.2,wgd,Unmethylated,MELO3C009252.2,0.206789,3.57412,0.0578575,7.66371e-60
241,MELO3C003139.2,wgd,gbM,MELO3C035093.2,0.540214,3.5843,0.150717,7.31223e-28
242,MELO3C003144.2,wgd,Unclassified,MELO3C009243.2,0.150773,1.99016,0.075759,3.17962e-43
243,MELO3C003146.2,wgd,Unmethylated,MELO3C009239.2,0.280138,4.61472,0.0607054,6.33911e-110
244,MELO3C003149.2,wgd,gbM,MELO3C023884.2,0.392994,3.25263,0.120824,2.94873e-27
245,MELO3C003150.2,wgd,Unmethylated,MELO3C023889.2,0.388504,3.05357,0.127229,2.54293e-27
246,MELO3C003174.2,wgd,Unclassified,MELO3C023897.2,0.151045,2.37086,0.0637091,5.37336e-71
247,MELO3C003175.2,wgd,Unclassified,MELO3C009220.2,0.415305,4.16173,0.0997914,2.82974e-46
248,MELO3C003177.2,wgd,TE-like,MELO3C009218.2,0.216135,4.53828,0.0476249,1.03898e-129
249,MELO3C003186.2,wgd,Unmethylated,MELO3C009217.2,0.573735,1.47043,0.390183,0.00462598
250,MELO3C003187.2,wgd,gbM,MELO3C009216.2,0.275544,2.57097,0.107175,9.21257e-69
251,MELO3C003195.2,wgd,Unmethylated,MELO3C009210.2,0.367354,3.43469,0.106954,9.33807e-24
252,MELO3C003210.2,wgd,Unclassified,MELO3C009207.2,0.0940899,2.44446,0.0384911,2.07781e-63
