,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
146,Sevir.1G065200,wgd,Unmethylated,Sevir.4G201100,0.434492,3.59031,0.121018,3.4179e-20
147,Sevir.1G065300,wgd,Unclassified,Sevir.4G200800,0.442576,1.75287,0.252487,1.03195e-12
148,Sevir.1G065500,wgd,Unmethylated,Sevir.4G200400,0.310319,3.68131,0.0842957,1.93526e-32
149,Sevir.1G066300,wgd,Unclassified,Sevir.4G158500,0.0574643,1.68426,0.0341184,3.64944e-22
150,Sevir.1G066400,wgd,gbM,Sevir.4G157500,0.178755,0.959552,0.186291,2.33389e-53
151,Sevir.1G066532,wgd,Unmethylated,Sevir.4G157200,0.217194,1.5575,0.13945,3.28637e-17
152,Sevir.1G067001,wgd,gbM,Sevir.4G156800,0.227053,1.39222,0.163087,5.07922e-25
153,Sevir.1G067200,wgd,gbM,Sevir.4G156100,0.0890899,0.891835,0.0998951,4.98025e-40
154,Sevir.1G067300,wgd,gbM,Sevir.4G156000,0.014508,1.01745,0.0142592,1.1883e-120
155,Sevir.1G067500,wgd,Unmethylated,Sevir.4G155800,0.269708,3.96992,0.0679379,1.17507e-41
156,Sevir.1G067900,wgd,Unmethylated,Sevir.4G155700,0.240658,4.1311,0.0582552,7.51851e-81
157,Sevir.1G068200,wgd,Unclassified,Sevir.4G282500,0.589462,4.08421,0.144327,2.80819e-22
158,Sevir.1G068300,wgd,Unclassified,Sevir.4G154300,0.173059,1.67195,0.103507,9.3789e-32
159,Sevir.1G068500,wgd,gbM,Sevir.4G154100,0.112392,1.11201,0.101071,3.76948e-41
160,Sevir.1G068700,wgd,Unmethylated,Sevir.4G154000,0.157757,3.85462,0.0409267,6.52196e-68
161,Sevir.1G069100,wgd,Unmethylated,Sevir.4G281400,0.267523,3.40636,0.0785363,8.6074e-37
162,Sevir.1G069500,wgd,gbM,Sevir.4G153600,0.0858929,0.612021,0.140343,1.50772e-90
163,Sevir.1G070200,wgd,gbM,Sevir.4G281101,0.0886165,0.71836,0.123359,1.18182e-12
164,Sevir.1G070500,wgd,gbM,Sevir.4G280800,0.122276,0.963748,0.126875,3.93374e-27
165,Sevir.1G070700,wgd,Unmethylated,Sevir.4G280700,0.412824,2.71909,0.151824,8.73493e-13
166,Sevir.1G072100,wgd,gbM,Sevir.4G280500,0.046341,0.737311,0.0628514,1.35578e-51
167,Sevir.1G072700,wgd,gbM,Sevir.4G279200,0.0910112,0.946621,0.0961432,3.32508e-25
168,Sevir.1G073000,wgd,Unclassified,Sevir.4G279000,0.417396,1.61732,0.258079,2.06046e-14
169,Sevir.1G073900,wgd,Unmethylated,Sevir.4G278500,0.164974,1.33105,0.123943,6.79411e-12
170,Sevir.1G074100,wgd,gbM,Sevir.4G278000,0.00794321,3.86248,0.0020565,2.6417e-130
171,Sevir.1G074600,wgd,Unmethylated,Sevir.4G277900,0.149502,1.34966,0.11077,3.48208e-16
172,Sevir.1G075200,wgd,Unmethylated,Sevir.4G276400,0.198385,1.14457,0.173327,3.39321e-33
173,Sevir.1G075600,wgd,gbM,Sevir.4G276000,0.182398,1.85085,0.0985479,2.55977e-41
174,Sevir.1G075700,wgd,gbM,Sevir.4G275100,0.113912,1.42192,0.0801117,8.88738e-75
175,Sevir.1G076400,wgd,Unmethylated,Sevir.4G274300,0.483379,3.81365,0.12675,4.35913e-32
176,Sevir.1G077000,wgd,gbM,Sevir.4G273100,0.0150655,0.667073,0.0225845,1.64328e-23
177,Sevir.1G077100,wgd,Unmethylated,Sevir.4G273000,0.250788,2.86509,0.0875323,9.93902e-25
178,Sevir.1G077300,wgd,Unmethylated,Sevir.4G272900,0.326778,1.26864,0.257581,3.74453e-10
179,Sevir.1G077400,wgd,gbM,Sevir.4G272701,0.0102536,3.79912,0.00269893,2.35171e-135
180,Sevir.1G077600,wgd,Unclassified,Sevir.4G272600,0.209624,3.47142,0.0603856,1.8377e-42
181,Sevir.1G077700,wgd,Unclassified,Sevir.4G272200,0.309369,0.859295,0.360026,8.43524e-12
182,Sevir.1G078000,wgd,Unmethylated,Sevir.4G270300,0.228157,1.48091,0.154065,4.26216e-09
183,Sevir.1G078300,wgd,Unclassified,Sevir.4G269100,0.454925,3.72343,0.122179,1.4885e-40
184,Sevir.1G079400,wgd,Unmethylated,Sevir.4G267700,0.160949,1.33402,0.12065,1.30225e-19
185,Sevir.1G079700,wgd,gbM,Sevir.4G266400,0.0260077,0.835521,0.0311275,1.89538e-97
186,Sevir.1G079800,wgd,Unclassified,Sevir.4G266200,0.0735024,1.04897,0.0700708,4.54228e-77
187,Sevir.1G079900,wgd,Unmethylated,Sevir.4G264800,0.127244,1.63582,0.0777861,1.94358e-26
188,Sevir.1G083400,wgd,gbM,Sevir.4G263500,0.436966,4.90126,0.0891537,7.01812e-171
189,Sevir.1G083700,wgd,gbM,Sevir.4G263200,0.196344,1.1048,0.177719,1.17579e-45
190,Sevir.1G084900,wgd,gbM,Sevir.4G262600,0.280794,1.44873,0.193821,2.51676e-28
191,Sevir.1G085400,wgd,gbM,Sevir.4G262000,0.111041,1.24646,0.0890847,1.35821e-35
192,Sevir.1G085500,wgd,gbM,Sevir.4G261600,0.103119,0.842736,0.122362,1.01549e-67
193,Sevir.1G085600,wgd,gbM,Sevir.4G259700,0.38139,2.61541,0.145824,2.2176e-32
194,Sevir.1G085800,wgd,Unmethylated,Sevir.4G259600,0.720457,3.88572,0.185412,3.60708e-24
195,Sevir.1G086700,wgd,gbM,Sevir.4G258100,0.137854,1.43884,0.0958093,2.5725e-46
196,Sevir.1G086800,wgd,Unclassified,Sevir.4G257500,0.169246,1.59593,0.106048,1.56958e-77
197,Sevir.1G087001,wgd,Unmethylated,Sevir.4G256700,0.207061,1.91426,0.108167,3.07383e-38
198,Sevir.1G087400,wgd,gbM,Sevir.4G256300,0.0339138,1.65979,0.0204325,7.40396e-81
199,Sevir.1G087500,wgd,Unclassified,Sevir.4G255900,0.26938,1.47261,0.182926,9.16663e-30
200,Sevir.1G088000,wgd,gbM,Sevir.4G254900,0.0122208,1.26855,0.00963364,8.17397e-97
201,Sevir.1G088500,wgd,Unmethylated,Sevir.4G254100,0.483665,2.9603,0.163384,0
202,Sevir.1G088700,wgd,gbM,Sevir.4G254000,0.239197,0.870989,0.274627,4.06283e-46
203,Sevir.1G089000,wgd,Unclassified,Sevir.4G253100,0.203749,1.00081,0.203585,1.54244e-06
204,Sevir.1G089100,wgd,gbM,Sevir.4G252900,0.133666,1.04858,0.127473,3.78503e-111
205,Sevir.1G089200,wgd,gbM,Sevir.4G252800,0.28677,2.37865,0.12056,7.7099e-15
206,Sevir.1G089500,wgd,Unclassified,Sevir.4G282200,0.178548,0.905489,0.197184,4.33981e-21
207,Sevir.1G090100,wgd,Unclassified,Sevir.4G282500,0.305801,0.922271,0.331574,2.67436e-15
208,Sevir.1G090600,wgd,Unclassified,Sevir.4G282600,0.120461,0.718818,0.167582,1.08621e-16
209,Sevir.1G090700,wgd,Unclassified,Sevir.4G282700,0.237507,1.51297,0.156981,2.19984e-36
210,Sevir.1G091000,wgd,Unmethylated,Sevir.4G283200,0.224105,2.94533,0.0760883,2.10535e-16
211,Sevir.1G091200,wgd,Unmethylated,Sevir.4G283400,0.276056,1.31863,0.209351,2.61859e-40
212,Sevir.1G091500,wgd,Unclassified,Sevir.4G283600,0.111185,1.01714,0.109311,5.83902e-72
213,Sevir.1G091700,wgd,gbM,Sevir.4G283700,0.281543,1.90452,0.147829,1.87803e-96
214,Sevir.1G092600,wgd,gbM,Sevir.4G284100,0.222124,1.37344,0.161728,1.6371e-20
215,Sevir.1G093600,wgd,Unmethylated,Sevir.4G285200,0.190432,3.654,0.0521161,1.13065e-74
216,Sevir.1G093900,wgd,gbM,Sevir.4G285700,0.158389,1.40425,0.112793,1.37913e-53
217,Sevir.1G155200,wgd,Unclassified,Sevir.7G047600,0.301674,1.30418,0.231314,1.98512e-13
218,Sevir.1G155600,wgd,Unclassified,Sevir.7G048200,0.372973,3.59951,0.103618,1.01295e-25
219,Sevir.1G156800,wgd,Unclassified,Sevir.7G049800,0.348073,4.8126,0.0723253,4.19759e-66
220,Sevir.1G157000,wgd,Unclassified,Sevir.7G049900,0.443423,5.08546,0.0871943,1.09162e-18
221,Sevir.1G157401,wgd,gbM,Sevir.7G051200,0.202227,1.24603,0.162297,2.32883e-19
222,Sevir.1G158900,wgd,gbM,Sevir.7G051300,0.133504,0.750087,0.177985,9.08661e-14
223,Sevir.1G159400,wgd,gbM,Sevir.7G053100,0.244964,1.43271,0.170979,1.34051e-53
224,Sevir.1G159600,wgd,Unclassified,Sevir.7G053200,0.117999,1.2043,0.0979807,1.46366e-43
225,Sevir.1G167100,wgd,gbM,Sevir.7G070500,0.218364,0.808915,0.269947,1.40761e-24
226,Sevir.1G168300,wgd,Unclassified,Sevir.7G071300,0.00301829,1.27136,0.00237406,6.01163e-25
227,Sevir.1G168400,wgd,Unclassified,Sevir.7G071425,0.0487414,0.926217,0.0526242,4.51204e-23
228,Sevir.1G169300,wgd,Unmethylated,Sevir.7G073600,0.166274,4.11924,0.0403653,0
229,Sevir.1G169400,wgd,gbM,Sevir.7G074100,0.176475,1.39748,0.126281,1.06838e-42
230,Sevir.1G169500,wgd,Unclassified,Sevir.7G074200,0.280048,1.06345,0.26334,0.000145708
231,Sevir.1G169700,wgd,Unclassified,Sevir.7G076600,0.131632,1.23083,0.106946,1.27341e-68
232,Sevir.1G169900,wgd,Unclassified,Sevir.7G076900,0.328165,2.8224,0.116271,0
233,Sevir.1G170000,wgd,Unmethylated,Sevir.7G077500,0.417258,4.28277,0.0974271,1.02072e-57
234,Sevir.1G170200,wgd,Unmethylated,Sevir.7G078100,0.254445,2.8942,0.0879155,0
235,Sevir.1G171200,wgd,Unclassified,Sevir.7G078400,0.172689,0.824071,0.209556,3.53454e-13
236,Sevir.1G171600,wgd,Unmethylated,Sevir.7G080600,0.103747,2.14405,0.0483885,2.39121e-10
237,Sevir.1G172200,wgd,gbM,Sevir.7G081500,0.151268,1.04843,0.14428,3.21033e-61
238,Sevir.1G172300,wgd,Unclassified,Sevir.7G081600,0.0441906,1.2234,0.036121,3.96112e-17
239,Sevir.1G172500,wgd,Unclassified,Sevir.7G081800,0.187069,1.69635,0.110278,1.45788e-39
240,Sevir.1G172700,wgd,Unclassified,Sevir.7G082500,0.45334,3.94696,0.114858,6.70485e-27
241,Sevir.1G173400,wgd,Unmethylated,Sevir.7G083300,0.301732,3.1025,0.0972545,7.12268e-16
242,Sevir.1G174000,wgd,Unmethylated,NA,NA,NA,NA,NA
243,Sevir.1G174300,wgd,gbM,Sevir.7G084200,0.148314,0.958434,0.154746,2.70822e-43
244,Sevir.1G174600,wgd,Unclassified,Sevir.7G084400,0.215005,3.96503,0.0542254,8.52315e-67
245,Sevir.1G174900,wgd,gbM,Sevir.7G084500,0.100801,1.37146,0.0734987,2.92686e-59
246,Sevir.1G175000,wgd,gbM,Sevir.7G084701,0.270867,2.01852,0.134191,4.43063e-10
247,Sevir.1G175200,wgd,gbM,Sevir.7G085000,0.227847,1.23832,0.183997,6.92875e-34
248,Sevir.1G176100,wgd,Unclassified,Sevir.7G086900,0.210454,1.28554,0.163709,3.99644e-27
249,Sevir.1G176300,wgd,gbM,Sevir.7G087300,0.263701,1.53057,0.17229,3.96481e-56
250,Sevir.1G177200,wgd,gbM,Sevir.7G087700,0.0396282,1.46695,0.0270141,1.21955e-61
251,Sevir.1G177250,wgd,Unclassified,Sevir.7G087800,0.174109,0.944257,0.184387,6.41339e-12
252,Sevir.1G177500,wgd,Unclassified,Sevir.7G088400,0.14346,3.06776,0.0467638,9.47699e-30
253,Sevir.1G177600,wgd,Unmethylated,Sevir.7G088600,0.206739,1.65436,0.124966,1.12693e-21
254,Sevir.1G177900,wgd,Unclassified,Sevir.7G089700,0.141086,4.46658,0.0315871,7.05776e-190
