Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification
Thhalv10025379m.g,unM,Thhalv10000191m.g,unM,wgd,Same,unM-unM
Thhalv10025165m.g,unM,Thhalv10000196m.g,unM,wgd,Same,unM-unM
Thhalv10025481m.g,unM,Thhalv10000201m.g,unM,wgd,Same,unM-unM
Thhalv10025506m.g,unM,Thhalv10000204m.g,unM,wgd,Same,unM-unM
Thhalv10025494m.g,unM,Thhalv10000210m.g,unM,wgd,Same,unM-unM
Thhalv10025532m.g,unM,Thhalv10000214m.g,unM,wgd,Same,unM-unM
Thhalv10025622m.g,unM,Thhalv10000217m.g,unM,wgd,Same,unM-unM
Thhalv10025325m.g,unM,Thhalv10000219m.g,unM,wgd,Same,unM-unM
Thhalv10025656m.g,unM,Thhalv10000220m.g,unM,wgd,Same,unM-unM
Thhalv10025633m.g,unM,Thhalv10000223m.g,unM,wgd,Same,unM-unM
Thhalv10025629m.g,unM,Thhalv10000224m.g,unM,wgd,Same,unM-unM
Thhalv10025544m.g,unM,Thhalv10000226m.g,unM,wgd,Same,unM-unM
Thhalv10025983m.g,unM,Thhalv10000235m.g,unM,wgd,Same,unM-unM
Thhalv10025646m.g,unM,Thhalv10000242m.g,unM,wgd,Same,unM-unM
Thhalv10025123m.g,unM,Thhalv10000244m.g,unM,wgd,Same,unM-unM
Thhalv10025890m.g,unM,Thhalv10000257m.g,unM,wgd,Same,unM-unM
Thhalv10025832m.g,unM,Thhalv10000259m.g,unM,wgd,Same,unM-unM
Thhalv10027429m.g,unM,Thhalv10000261m.g,unM,wgd,Same,unM-unM
Thhalv10025830m.g,unM,Thhalv10000263m.g,unM,wgd,Same,unM-unM
Thhalv10025935m.g,unM,Thhalv10000269m.g,unM,wgd,Same,unM-unM
Thhalv10025867m.g,unM,Thhalv10000273m.g,unM,wgd,Same,unM-unM
Thhalv10025119m.g,unM,Thhalv10000274m.g,unM,wgd,Same,unM-unM
Thhalv10027061m.g,unM,Thhalv10000276m.g,unM,wgd,Same,unM-unM
Thhalv10025538m.g,unM,Thhalv10000280m.g,unM,wgd,Same,unM-unM
Thhalv10025923m.g,unM,Thhalv10000281m.g,unM,wgd,Same,unM-unM
Thhalv10025785m.g,unM,Thhalv10000288m.g,unM,wgd,Same,unM-unM
Thhalv10025952m.g,unM,Thhalv10000290m.g,unM,wgd,Same,unM-unM
Thhalv10022826m.g,unM,Thhalv10000294m.g,unM,wgd,Same,unM-unM
Thhalv10025971m.g,unM,Thhalv10000297m.g,unM,wgd,Same,unM-unM
Thhalv10026083m.g,unM,Thhalv10000299m.g,unM,wgd,Same,unM-unM
Thhalv10026165m.g,unM,Thhalv10000300m.g,unM,wgd,Same,unM-unM
Thhalv10025958m.g,unM,Thhalv10000302m.g,unM,wgd,Same,unM-unM
Thhalv10027117m.g,unM,Thhalv10000309m.g,unM,wgd,Same,unM-unM
Thhalv10025954m.g,unM,Thhalv10000310m.g,unM,wgd,Same,unM-unM
Thhalv10026852m.g,unM,Thhalv10000311m.g,unM,wgd,Same,unM-unM
Thhalv10025960m.g,unM,Thhalv10000312m.g,unM,wgd,Same,unM-unM
Thhalv10026348m.g,unM,Thhalv10000319m.g,unM,wgd,Same,unM-unM
Thhalv10026339m.g,unM,Thhalv10000321m.g,unM,wgd,Same,unM-unM
Thhalv10026315m.g,unM,Thhalv10000328m.g,unM,wgd,Same,unM-unM
Thhalv10026317m.g,unM,Thhalv10000333m.g,unM,wgd,Same,unM-unM
Thhalv10026271m.g,unM,Thhalv10000336m.g,unM,wgd,Same,unM-unM
Thhalv10026351m.g,unM,Thhalv10000339m.g,unM,wgd,Same,unM-unM
Thhalv10026346m.g,unM,Thhalv10000343m.g,unM,wgd,Same,unM-unM
Thhalv10027570m.g,unM,Thhalv10000345m.g,unM,wgd,Same,unM-unM
Thhalv10026401m.g,unM,Thhalv10000346m.g,unM,wgd,Same,unM-unM
Thhalv10026128m.g,unM,Thhalv10000348m.g,unM,wgd,Same,unM-unM
Thhalv10026397m.g,unM,Thhalv10000350m.g,unM,wgd,Same,unM-unM
Thhalv10026288m.g,unM,Thhalv10000354m.g,unM,wgd,Same,unM-unM
Thhalv10026353m.g,unM,Thhalv10000356m.g,unM,wgd,Same,unM-unM
Thhalv10026416m.g,unM,Thhalv10000358m.g,unM,wgd,Same,unM-unM
Thhalv10026865m.g,unM,Thhalv10000360m.g,unM,wgd,Same,unM-unM
Thhalv10026383m.g,unM,Thhalv10000361m.g,unM,wgd,Same,unM-unM
Thhalv10026520m.g,unM,Thhalv10000369m.g,unM,wgd,Same,unM-unM
Thhalv10026562m.g,unM,Thhalv10000374m.g,unM,wgd,Same,unM-unM
Thhalv10027263m.g,unM,Thhalv10000378m.g,unM,wgd,Same,unM-unM
Thhalv10027185m.g,unM,Thhalv10000379m.g,unM,wgd,Same,unM-unM
Thhalv10026843m.g,unM,Thhalv10000381m.g,unM,wgd,Same,unM-unM
Thhalv10026642m.g,unM,Thhalv10000385m.g,unM,wgd,Same,unM-unM
Thhalv10027169m.g,unM,Thhalv10000389m.g,unM,wgd,Same,unM-unM
Thhalv10026620m.g,unM,Thhalv10000397m.g,unM,wgd,Same,unM-unM
Thhalv10026395m.g,unM,Thhalv10000399m.g,unM,wgd,Same,unM-unM
Thhalv10026737m.g,unM,Thhalv10000415m.g,unM,wgd,Same,unM-unM
Thhalv10025841m.g,unM,Thhalv10000417m.g,unM,wgd,Same,unM-unM
Thhalv10025715m.g,unM,Thhalv10000426m.g,unM,wgd,Same,unM-unM
Thhalv10025742m.g,unM,Thhalv10000438m.g,unM,wgd,Same,unM-unM
Thhalv10025875m.g,unM,Thhalv10000464m.g,unM,wgd,Same,unM-unM
Thhalv10027390m.g,unM,Thhalv10000470m.g,unM,wgd,Same,unM-unM
Thhalv10026033m.g,unM,Thhalv10000487m.g,unM,wgd,Same,unM-unM
Thhalv10025685m.g,unM,Thhalv10000495m.g,unM,wgd,Same,unM-unM
Thhalv10026719m.g,unM,Thhalv10000507m.g,unM,wgd,Same,unM-unM
Thhalv10027040m.g,unM,Thhalv10000531m.g,unM,wgd,Same,unM-unM
Thhalv10026588m.g,unM,Thhalv10000560m.g,unM,wgd,Same,unM-unM
Thhalv10025671m.g,unM,Thhalv10000568m.g,unM,wgd,Same,unM-unM
Thhalv10026548m.g,unM,Thhalv10000578m.g,unM,wgd,Same,unM-unM
Thhalv10027155m.g,unM,Thhalv10000582m.g,unM,wgd,Same,unM-unM
Thhalv10024356m.g,unM,Thhalv10000589m.g,unM,wgd,Same,unM-unM
Thhalv10026139m.g,unM,Thhalv10000598m.g,unM,wgd,Same,unM-unM
Thhalv10027568m.g,unM,Thhalv10000606m.g,unM,wgd,Same,unM-unM
Thhalv10026855m.g,unM,Thhalv10000648m.g,unM,wgd,Same,unM-unM
Thhalv10025398m.g,unM,Thhalv10000655m.g,unM,wgd,Same,unM-unM
Thhalv10026225m.g,unM,Thhalv10000663m.g,unM,wgd,Same,unM-unM
Thhalv10027029m.g,unM,Thhalv10000677m.g,unM,wgd,Same,unM-unM
Thhalv10027081m.g,unM,Thhalv10000697m.g,unM,wgd,Same,unM-unM
Thhalv10025545m.g,unM,Thhalv10000712m.g,unM,wgd,Same,unM-unM
Thhalv10027223m.g,unM,Thhalv10000717m.g,unM,wgd,Same,unM-unM
Thhalv10022532m.g,unM,Thhalv10000722m.g,unM,wgd,Same,unM-unM
Thhalv10025877m.g,unM,Thhalv10000727m.g,unM,wgd,Same,unM-unM
Thhalv10027256m.g,unM,Thhalv10000741m.g,unM,wgd,Same,unM-unM
Thhalv10024259m.g,unM,Thhalv10000742m.g,unM,wgd,Same,unM-unM
Thhalv10024266m.g,unM,Thhalv10000763m.g,unM,wgd,Same,unM-unM
Thhalv10024408m.g,unM,Thhalv10000768m.g,unM,wgd,Same,unM-unM
Thhalv10025163m.g,unM,Thhalv10000775m.g,unM,wgd,Same,unM-unM
Thhalv10024555m.g,unM,Thhalv10000781m.g,unM,wgd,Same,unM-unM
Thhalv10024458m.g,unM,Thhalv10000782m.g,unM,wgd,Same,unM-unM
Thhalv10024586m.g,unM,Thhalv10000790m.g,unM,wgd,Same,unM-unM
Thhalv10024539m.g,unM,Thhalv10000794m.g,unM,wgd,Same,unM-unM
Thhalv10024616m.g,unM,Thhalv10000802m.g,unM,wgd,Same,unM-unM
Thhalv10024688m.g,unM,Thhalv10000808m.g,unM,wgd,Same,unM-unM
Thhalv10024752m.g,unM,Thhalv10000824m.g,unM,wgd,Same,unM-unM
Thhalv10024740m.g,unM,Thhalv10000826m.g,unM,wgd,Same,unM-unM
Thhalv10024849m.g,unM,Thhalv10000834m.g,unM,wgd,Same,unM-unM
Thhalv10024780m.g,unM,Thhalv10000837m.g,unM,wgd,Same,unM-unM
Thhalv10024886m.g,unM,Thhalv10000845m.g,unM,wgd,Same,unM-unM
Thhalv10024965m.g,unM,Thhalv10000855m.g,unM,wgd,Same,unM-unM
Thhalv10024685m.g,unM,Thhalv10000856m.g,unM,wgd,Same,unM-unM
Thhalv10024957m.g,unM,Thhalv10000864m.g,unM,wgd,Same,unM-unM
Thhalv10024816m.g,unM,Thhalv10000866m.g,unM,wgd,Same,unM-unM
Thhalv10025008m.g,unM,Thhalv10000867m.g,unM,wgd,Same,unM-unM
Thhalv10025024m.g,unM,Thhalv10000868m.g,unM,wgd,Same,unM-unM
Thhalv10025053m.g,unM,Thhalv10000869m.g,unM,wgd,Same,unM-unM
Thhalv10024940m.g,unM,Thhalv10000871m.g,unM,wgd,Same,unM-unM
Thhalv10025059m.g,unM,Thhalv10000876m.g,unM,wgd,Same,unM-unM
Thhalv10027028m.g,unM,Thhalv10000881m.g,unM,wgd,Same,unM-unM
Thhalv10025197m.g,unM,Thhalv10000885m.g,unM,wgd,Same,unM-unM
Thhalv10025547m.g,unM,Thhalv10000889m.g,unM,wgd,Same,unM-unM
Thhalv10027322m.g,unM,Thhalv10000891m.g,unM,wgd,Same,unM-unM
Thhalv10025174m.g,unM,Thhalv10000898m.g,unM,wgd,Same,unM-unM
Thhalv10025334m.g,unM,Thhalv10000899m.g,unM,wgd,Same,unM-unM
Thhalv10025323m.g,unM,Thhalv10000903m.g,unM,wgd,Same,unM-unM
Thhalv10025351m.g,unM,Thhalv10000905m.g,unM,wgd,Same,unM-unM
Thhalv10025356m.g,unM,Thhalv10000911m.g,unM,wgd,Same,unM-unM
Thhalv10025643m.g,unM,Thhalv10000912m.g,unM,wgd,Same,unM-unM
Thhalv10025249m.g,unM,Thhalv10000913m.g,unM,wgd,Same,unM-unM
Thhalv10025385m.g,unM,Thhalv10000914m.g,unM,wgd,Same,unM-unM
Thhalv10025383m.g,unM,Thhalv10000919m.g,unM,wgd,Same,unM-unM
Thhalv10025439m.g,unM,Thhalv10000920m.g,unM,wgd,Same,unM-unM
Thhalv10025384m.g,unM,Thhalv10000922m.g,unM,wgd,Same,unM-unM
Thhalv10025864m.g,unM,Thhalv10000924m.g,unM,wgd,Same,unM-unM
Thhalv10025632m.g,unM,Thhalv10000929m.g,unM,wgd,Same,unM-unM
Thhalv10027543m.g,unM,Thhalv10000931m.g,unM,wgd,Same,unM-unM
Thhalv10025432m.g,unM,Thhalv10000932m.g,unM,wgd,Same,unM-unM
Thhalv10025579m.g,unM,Thhalv10000933m.g,unM,wgd,Same,unM-unM
Thhalv10025529m.g,unM,Thhalv10000937m.g,unM,wgd,Same,unM-unM
Thhalv10025512m.g,unM,Thhalv10000938m.g,unM,wgd,Same,unM-unM
Thhalv10027261m.g,unM,Thhalv10000939m.g,unM,wgd,Same,unM-unM
Thhalv10025627m.g,unM,Thhalv10000941m.g,unM,wgd,Same,unM-unM
Thhalv10025409m.g,unM,Thhalv10000950m.g,unM,wgd,Same,unM-unM
Thhalv10025583m.g,unM,Thhalv10000952m.g,unM,wgd,Same,unM-unM
Thhalv10025673m.g,teM,Thhalv10000958m.g,teM,wgd,Same,teM-teM
Thhalv10025694m.g,unM,Thhalv10000960m.g,unM,wgd,Same,unM-unM
Thhalv10026142m.g,unM,Thhalv10000967m.g,unM,wgd,Same,unM-unM
Thhalv10025916m.g,unM,Thhalv10000986m.g,unM,wgd,Same,unM-unM
Thhalv10025930m.g,unM,Thhalv10000988m.g,unM,wgd,Same,unM-unM
Thhalv10025921m.g,unM,Thhalv10000990m.g,unM,wgd,Same,unM-unM
Thhalv10025956m.g,unM,Thhalv10000996m.g,unM,wgd,Same,unM-unM
Thhalv10026002m.g,unM,Thhalv10001000m.g,unM,wgd,Same,unM-unM
Thhalv10027401m.g,unM,Thhalv10001003m.g,unM,wgd,Same,unM-unM
Thhalv10026178m.g,unM,Thhalv10001006m.g,unM,wgd,Same,unM-unM
Thhalv10026069m.g,unM,Thhalv10001007m.g,unM,wgd,Same,unM-unM
Thhalv10026152m.g,unM,Thhalv10001011m.g,unM,wgd,Same,unM-unM
Thhalv10026159m.g,unM,Thhalv10001013m.g,unM,wgd,Same,unM-unM
Thhalv10026182m.g,unM,Thhalv10001015m.g,unM,wgd,Same,unM-unM
Thhalv10026310m.g,unM,Thhalv10001020m.g,unM,wgd,Same,unM-unM
Thhalv10026212m.g,unM,Thhalv10001021m.g,unM,wgd,Same,unM-unM
Thhalv10027341m.g,unM,Thhalv10001022m.g,unM,wgd,Same,unM-unM
Thhalv10026227m.g,unM,Thhalv10001023m.g,unM,wgd,Same,unM-unM
Thhalv10027225m.g,unM,Thhalv10001025m.g,unM,wgd,Same,unM-unM
Thhalv10026281m.g,unM,Thhalv10001031m.g,unM,wgd,Same,unM-unM
Thhalv10026298m.g,unM,Thhalv10001033m.g,unM,wgd,Same,unM-unM
Thhalv10026344m.g,unM,Thhalv10001041m.g,unM,wgd,Same,unM-unM
Thhalv10026325m.g,unM,Thhalv10001042m.g,unM,wgd,Same,unM-unM
Thhalv10026417m.g,unM,Thhalv10001043m.g,unM,wgd,Same,unM-unM
Thhalv10027091m.g,unM,Thhalv10001044m.g,unM,wgd,Same,unM-unM
Thhalv10026533m.g,unM,Thhalv10001047m.g,unM,wgd,Same,unM-unM
Thhalv10026398m.g,unM,Thhalv10001051m.g,unM,wgd,Same,unM-unM
Thhalv10026465m.g,unM,Thhalv10001056m.g,unM,wgd,Same,unM-unM
Thhalv10027517m.g,unM,Thhalv10001062m.g,unM,wgd,Same,unM-unM
Thhalv10026550m.g,unM,Thhalv10001069m.g,unM,wgd,Same,unM-unM
Thhalv10026779m.g,unM,Thhalv10001106m.g,unM,wgd,Same,unM-unM
Thhalv10027515m.g,unM,Thhalv10001108m.g,unM,wgd,Same,unM-unM
Thhalv10025925m.g,unM,Thhalv10001138m.g,unM,wgd,Same,unM-unM
Thhalv10027129m.g,unM,Thhalv10001190m.g,unM,wgd,Same,unM-unM
Thhalv10027064m.g,unM,Thhalv10001200m.g,unM,wgd,Same,unM-unM
Thhalv10025826m.g,unM,Thhalv10001206m.g,unM,wgd,Same,unM-unM
Thhalv10025491m.g,unM,Thhalv10001209m.g,unM,wgd,Same,unM-unM
Thhalv10026898m.g,unM,Thhalv10001220m.g,unM,wgd,Same,unM-unM
Thhalv10025145m.g,unM,Thhalv10001221m.g,unM,wgd,Same,unM-unM
Thhalv10026806m.g,unM,Thhalv10001226m.g,unM,wgd,Same,unM-unM
Thhalv10026244m.g,unM,Thhalv10001232m.g,unM,wgd,Same,unM-unM
Thhalv10025761m.g,unM,Thhalv10001235m.g,unM,wgd,Same,unM-unM
Thhalv10025806m.g,unM,Thhalv10001240m.g,unM,wgd,Same,unM-unM
Thhalv10025664m.g,unM,Thhalv10001241m.g,unM,wgd,Same,unM-unM
Thhalv10005888m.g,unM,Thhalv10001282m.g,unM,wgd,Same,unM-unM
Thhalv10005747m.g,unM,Thhalv10001283m.g,unM,wgd,Same,unM-unM
Thhalv10005750m.g,unM,Thhalv10001285m.g,unM,wgd,Same,unM-unM
Thhalv10005779m.g,unM,Thhalv10001299m.g,unM,wgd,Same,unM-unM
Thhalv10005776m.g,unM,Thhalv10001300m.g,unM,wgd,Same,unM-unM
Thhalv10005771m.g,unM,Thhalv10001304m.g,unM,wgd,Same,unM-unM
Thhalv10006399m.g,unM,Thhalv10001310m.g,unM,wgd,Same,unM-unM
Thhalv10005793m.g,unM,Thhalv10001315m.g,unM,wgd,Same,unM-unM
Thhalv10005786m.g,unM,Thhalv10001317m.g,unM,wgd,Same,unM-unM
Thhalv10005791m.g,unM,Thhalv10001330m.g,unM,wgd,Same,unM-unM
Thhalv10005812m.g,unM,Thhalv10001332m.g,unM,wgd,Same,unM-unM
Thhalv10005787m.g,unM,Thhalv10001333m.g,unM,wgd,Same,unM-unM
Thhalv10005892m.g,unM,Thhalv10001334m.g,unM,wgd,Same,unM-unM
Thhalv10005815m.g,unM,Thhalv10001337m.g,unM,wgd,Same,unM-unM
Thhalv10005809m.g,unM,Thhalv10001338m.g,unM,wgd,Same,unM-unM
Thhalv10005903m.g,unM,Thhalv10001347m.g,unM,wgd,Same,unM-unM
Thhalv10005823m.g,unM,Thhalv10001352m.g,unM,wgd,Same,unM-unM
Thhalv10005846m.g,unM,Thhalv10001361m.g,unM,wgd,Same,unM-unM
Thhalv10005857m.g,unM,Thhalv10001365m.g,unM,wgd,Same,unM-unM
Thhalv10005854m.g,unM,Thhalv10001367m.g,unM,wgd,Same,unM-unM
Thhalv10005855m.g,unM,Thhalv10001369m.g,unM,wgd,Same,unM-unM
Thhalv10005872m.g,unM,Thhalv10001383m.g,unM,wgd,Same,unM-unM
Thhalv10005966m.g,unM,Thhalv10001384m.g,unM,wgd,Same,unM-unM
Thhalv10005840m.g,unM,Thhalv10001385m.g,unM,wgd,Same,unM-unM
Thhalv10005883m.g,unM,Thhalv10001398m.g,unM,wgd,Same,unM-unM
Thhalv10005922m.g,unM,Thhalv10001405m.g,unM,wgd,Same,unM-unM
Thhalv10005895m.g,unM,Thhalv10001416m.g,unM,wgd,Same,unM-unM
Thhalv10005933m.g,unM,Thhalv10001418m.g,unM,wgd,Same,unM-unM
Thhalv10005940m.g,unM,Thhalv10001432m.g,unM,wgd,Same,unM-unM
Thhalv10006479m.g,unM,Thhalv10001435m.g,unM,wgd,Same,unM-unM
Thhalv10005961m.g,unM,Thhalv10001436m.g,unM,wgd,Same,unM-unM
Thhalv10005967m.g,unM,Thhalv10001443m.g,unM,wgd,Same,unM-unM
Thhalv10005997m.g,unM,Thhalv10001449m.g,unM,wgd,Same,unM-unM
Thhalv10005975m.g,unM,Thhalv10001450m.g,unM,wgd,Same,unM-unM
Thhalv10005973m.g,unM,Thhalv10001451m.g,unM,wgd,Same,unM-unM
Thhalv10005983m.g,unM,Thhalv10001459m.g,unM,wgd,Same,unM-unM
Thhalv10005998m.g,unM,Thhalv10001463m.g,unM,wgd,Same,unM-unM
Thhalv10006059m.g,unM,Thhalv10001465m.g,unM,wgd,Same,unM-unM
Thhalv10006010m.g,unM,Thhalv10001467m.g,unM,wgd,Same,unM-unM
Thhalv10006024m.g,unM,Thhalv10001469m.g,unM,wgd,Same,unM-unM
Thhalv10006015m.g,unM,Thhalv10001470m.g,unM,wgd,Same,unM-unM
Thhalv10006014m.g,unM,Thhalv10001472m.g,unM,wgd,Same,unM-unM
Thhalv10006388m.g,unM,Thhalv10001478m.g,unM,wgd,Same,unM-unM
Thhalv10005989m.g,unM,Thhalv10001481m.g,unM,wgd,Same,unM-unM
Thhalv10005813m.g,unM,Thhalv10001489m.g,unM,wgd,Same,unM-unM
Thhalv10006080m.g,unM,Thhalv10001498m.g,unM,wgd,Same,unM-unM
Thhalv10006034m.g,unM,Thhalv10001500m.g,unM,wgd,Same,unM-unM
Thhalv10006092m.g,unM,Thhalv10001503m.g,unM,wgd,Same,unM-unM
Thhalv10006047m.g,unM,Thhalv10001510m.g,unM,wgd,Same,unM-unM
Thhalv10006478m.g,unM,Thhalv10001516m.g,unM,wgd,Same,unM-unM
Thhalv10006069m.g,unM,Thhalv10001517m.g,unM,wgd,Same,unM-unM
Thhalv10006360m.g,unM,Thhalv10001518m.g,unM,wgd,Same,unM-unM
Thhalv10006073m.g,unM,Thhalv10001520m.g,unM,wgd,Same,unM-unM
Thhalv10006086m.g,unM,Thhalv10001531m.g,unM,wgd,Same,unM-unM
Thhalv10006083m.g,unM,Thhalv10001534m.g,unM,wgd,Same,unM-unM
Thhalv10006508m.g,unM,Thhalv10001538m.g,unM,wgd,Same,unM-unM
Thhalv10006110m.g,unM,Thhalv10001549m.g,unM,wgd,Same,unM-unM
Thhalv10006502m.g,unM,Thhalv10001551m.g,unM,wgd,Same,unM-unM
Thhalv10006123m.g,unM,Thhalv10001555m.g,unM,wgd,Same,unM-unM
Thhalv10006120m.g,unM,Thhalv10001560m.g,unM,wgd,Same,unM-unM
Thhalv10006118m.g,unM,Thhalv10001561m.g,unM,wgd,Same,unM-unM
Thhalv10006152m.g,unM,Thhalv10001572m.g,unM,wgd,Same,unM-unM
Thhalv10006141m.g,unM,Thhalv10001573m.g,unM,wgd,Same,unM-unM
Thhalv10006159m.g,unM,Thhalv10001587m.g,unM,wgd,Same,unM-unM
Thhalv10006193m.g,unM,Thhalv10001588m.g,unM,wgd,Same,unM-unM
Thhalv10006139m.g,unM,Thhalv10001589m.g,unM,wgd,Same,unM-unM
Thhalv10006202m.g,unM,Thhalv10001591m.g,unM,wgd,Same,unM-unM
Thhalv10006188m.g,unM,Thhalv10001595m.g,unM,wgd,Same,unM-unM
Thhalv10006190m.g,unM,Thhalv10001599m.g,unM,wgd,Same,unM-unM
Thhalv10006221m.g,unM,Thhalv10001600m.g,unM,wgd,Same,unM-unM
Thhalv10006175m.g,unM,Thhalv10001609m.g,unM,wgd,Same,unM-unM
Thhalv10006235m.g,unM,Thhalv10001618m.g,unM,wgd,Same,unM-unM
Thhalv10006225m.g,unM,Thhalv10001622m.g,unM,wgd,Same,unM-unM
Thhalv10006220m.g,unM,Thhalv10001623m.g,unM,wgd,Same,unM-unM
Thhalv10006253m.g,unM,Thhalv10001636m.g,unM,wgd,Same,unM-unM
Thhalv10006244m.g,unM,Thhalv10001640m.g,unM,wgd,Same,unM-unM
Thhalv10006223m.g,unM,Thhalv10001642m.g,unM,wgd,Same,unM-unM
Thhalv10006246m.g,unM,Thhalv10001646m.g,unM,wgd,Same,unM-unM
Thhalv10006173m.g,unM,Thhalv10001648m.g,unM,wgd,Same,unM-unM
Thhalv10006213m.g,unM,Thhalv10001649m.g,unM,wgd,Same,unM-unM
Thhalv10006262m.g,unM,Thhalv10001656m.g,unM,wgd,Same,unM-unM
Thhalv10006487m.g,unM,Thhalv10001658m.g,unM,wgd,Same,unM-unM
Thhalv10006276m.g,unM,Thhalv10001659m.g,unM,wgd,Same,unM-unM
Thhalv10006247m.g,unM,Thhalv10001660m.g,unM,wgd,Same,unM-unM
Thhalv10006362m.g,unM,Thhalv10001665m.g,unM,wgd,Same,unM-unM
Thhalv10006290m.g,unM,Thhalv10001668m.g,unM,wgd,Same,unM-unM
Thhalv10006446m.g,unM,Thhalv10001672m.g,unM,wgd,Same,unM-unM
Thhalv10006300m.g,unM,Thhalv10001673m.g,unM,wgd,Same,unM-unM
Thhalv10006414m.g,unM,Thhalv10001682m.g,unM,wgd,Same,unM-unM
Thhalv10006318m.g,unM,Thhalv10001684m.g,unM,wgd,Same,unM-unM
Thhalv10006328m.g,unM,Thhalv10001686m.g,unM,wgd,Same,unM-unM
