Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
Thhalv10000354m.g,Thhalv10004985m.g,unM,unM,wgd,Same,unM-unM,0.209112,0.973806,0.214737,3.55874e-13
Thhalv10000663m.g,Thhalv10014689m.g,unM,unM,wgd,Same,unM-unM,0.0634052,2.60844,0.0243077,1.82309e-60
Thhalv10000679m.g,Thhalv10026837m.g,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.281021,1.8928,0.148468,1.89446e-19
Thhalv10000774m.g,Thhalv10024389m.g,unM,teM,wgd,Different,unM-teM,0.127483,1.57974,0.0806986,2.34129e-97
Thhalv10000838m.g,Thhalv10007261m.g,unM,unM,wgd,Same,unM-unM,0.0727468,0.754506,0.0964165,3.35039e-61
Thhalv10000862m.g,Thhalv10007339m.g,unM,unM,wgd,Same,unM-unM,0.128085,0.69333,0.184739,1.75574e-33
Thhalv10000918m.g,Thhalv10008018m.g,unM,unM,wgd,Same,unM-unM,0.154067,0.795142,0.193761,2.50069e-23
Thhalv10000962m.g,Thhalv10008246m.g,unM,unM,wgd,Same,unM-unM,0.313986,3.9926,0.0786419,4.11449e-58
Thhalv10001040m.g,Thhalv10009667m.g,unM,unM,wgd,Same,unM-unM,0.247254,1.5832,0.156173,3.31174e-07
Thhalv10001049m.g,Thhalv10026467m.g,unM,teM,wgd,Different,unM-teM,0.28616,1.37841,0.207601,5.56029e-14
Thhalv10001087m.g,Thhalv10009183m.g,unM,unM,wgd,Same,unM-unM,0.0645738,2.79566,0.0230979,2.43811e-21
Thhalv10001158m.g,Thhalv10008995m.g,unM,unM,wgd,Same,unM-unM,0.176387,1.47364,0.119695,3.8056e-20
Thhalv10001173m.g,Thhalv10009026m.g,unM,unM,wgd,Same,unM-unM,0.229486,1.34561,0.170544,1.07602e-15
Thhalv10001174m.g,Thhalv10009654m.g,unM,unM,wgd,Same,unM-unM,0.360408,1.2005,0.300214,2.66238e-10
Thhalv10001188m.g,Thhalv10026545m.g,unM,teM,wgd,Different,unM-teM,0.353003,1.42275,0.248113,4.53888e-07
Thhalv10001277m.g,Thhalv10005733m.g,unM,teM,wgd,Different,unM-teM,0.114364,0.764961,0.149503,4.5885e-201
Thhalv10001317m.g,Thhalv10028440m.g,unM,unM,wgd,Same,unM-unM,0.223149,4.70771,0.0474007,9.72791e-130
Thhalv10001335m.g,Thhalv10028473m.g,unM,unM,wgd,Same,unM-unM,0.219552,4.61096,0.0476153,5.42266e-143
Thhalv10001338m.g,Thhalv10028418m.g,unM,unM,wgd,Same,unM-unM,0.586954,3.85819,0.152132,1.60584e-40
Thhalv10001342m.g,Thhalv10028560m.g,unM,unM,wgd,Same,unM-unM,0.286613,4.45868,0.0642819,1.97723e-85
Thhalv10001358m.g,Thhalv10028512m.g,unM,unM,wgd,Same,unM-unM,0.207466,1.84411,0.112502,1.43242e-89
Thhalv10001374m.g,Thhalv10007139m.g,unM,unM,wgd,Same,unM-unM,0.378209,2.10607,0.179581,2.59809e-45
Thhalv10001385m.g,Thhalv10028626m.g,unM,unM,wgd,Same,unM-unM,0.293335,2.73651,0.107193,4.50455e-58
Thhalv10001387m.g,Thhalv10007207m.g,unM,unM,wgd,Same,unM-unM,0.305736,1.65838,0.184359,2.59251e-56
Thhalv10001389m.g,Thhalv10028550m.g,unM,unM,wgd,Same,unM-unM,0.143419,2.00996,0.0713539,2.37126e-98
Thhalv10001398m.g,Thhalv10007320m.g,unM,unM,wgd,Same,unM-unM,0.231235,1.78376,0.129634,6.15106e-70
Thhalv10001405m.g,Thhalv10028588m.g,unM,unM,wgd,Same,unM-unM,0.114393,4.32937,0.0264226,8.65048e-135
Thhalv10001433m.g,Thhalv10028746m.g,unM,unM,wgd,Same,unM-unM,0.191495,4.0944,0.0467699,1.81197e-90
Thhalv10001487m.g,Thhalv10028715m.g,unM,unM,wgd,Same,unM-unM,0.0293525,4.07232,0.0072078,5.90985e-131
Thhalv10001490m.g,Thhalv10008123m.g,unM,unM,wgd,Same,unM-unM,0.532107,1.93086,0.275581,2.73081e-17
Thhalv10001491m.g,Thhalv10006416m.g,unM,teM,wgd,Different,unM-teM,0.131251,0.985754,0.133148,1.81371e-33
Thhalv10001501m.g,Thhalv10006433m.g,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.105446,0.740283,0.14244,9.99839e-28
Thhalv10001502m.g,Thhalv10028738m.g,unM,unM,wgd,Same,unM-unM,0.105829,2.94679,0.0359134,2.18787e-83
Thhalv10001526m.g,Thhalv10008079m.g,unM,unM,wgd,Same,unM-unM,0.287892,2.87268,0.100217,2.52698e-47
Thhalv10001533m.g,Thhalv10028761m.g,unM,unM,wgd,Same,unM-unM,0.337108,4.55195,0.074058,2.47177e-36
Thhalv10001555m.g,Thhalv10008068m.g,unM,unM,wgd,Same,unM-unM,0.396051,2.30171,0.172068,5.83412e-25
Thhalv10001566m.g,Thhalv10008643m.g,unM,unM,wgd,Same,unM-unM,0.0982292,2.21639,0.0443194,5.54943e-57
Thhalv10001583m.g,Thhalv10029186m.g,unM,unM,wgd,Same,unM-unM,0.4989,2.83145,0.176199,1.61131e-19
Thhalv10001596m.g,Thhalv10028895m.g,unM,unM,wgd,Same,unM-unM,0.462916,1.55777,0.297166,1.19374e-13
Thhalv10001599m.g,Thhalv10029354m.g,unM,unM,wgd,Same,unM-unM,0.32132,1.76232,0.182328,6.67194e-24
Thhalv10001628m.g,Thhalv10008767m.g,unM,unM,wgd,Same,unM-unM,0.0588666,2.76184,0.0213142,1.0452e-61
Thhalv10001640m.g,Thhalv10029351m.g,unM,unM,wgd,Same,unM-unM,0.582036,0.99132,0.587132,0.0249367
Thhalv10001664m.g,Thhalv10009011m.g,unM,unM,wgd,Same,unM-unM,0.299548,3.44834,0.0868674,4.39534e-27
Thhalv10001684m.g,Thhalv10029055m.g,unM,unM,wgd,Same,unM-unM,0.266853,2.66562,0.100109,2.1439e-15
Thhalv10001695m.g,Thhalv10029104m.g,unM,unM,wgd,Same,unM-unM,0.14968,2.74333,0.0545614,0
Thhalv10001878m.g,Thhalv10006549m.g,unM,unM,wgd,Same,unM-unM,0.126243,2.36559,0.0533664,0
Thhalv10001881m.g,Thhalv10006554m.g,unM,unM,wgd,Same,unM-unM,0.187977,1.40678,0.133622,2.068e-172
Thhalv10001948m.g,Thhalv10007188m.g,unM,unM,wgd,Same,unM-unM,0.152952,2.93432,0.0521254,4.2281e-110
Thhalv10002153m.g,Thhalv10010966m.g,teM,teM,wgd,Same,teM-teM,0.0487521,0.0451314,1.08023,0.772766
Thhalv10002156m.g,Thhalv10010994m.g,teM,teM,wgd,Same,teM-teM,0.113442,0.160785,0.70555,0.473535
Thhalv10002160m.g,Thhalv10012293m.g,teM,teM,wgd,Same,teM-teM,0.0544786,0.12719,0.428326,4.2238e-07
Thhalv10002182m.g,Thhalv10012299m.g,teM,teM,wgd,Same,teM-teM,0.325323,1.53187,0.21237,3.47664e-08
Thhalv10002209m.g,Thhalv10011015m.g,teM,teM,wgd,Same,teM-teM,0.550231,1.79695,0.306203,7.74435e-08
Thhalv10002226m.g,Thhalv10008582m.g,unM,unM,wgd,Same,unM-unM,0.377871,2.50887,0.150614,3.53903e-24
Thhalv10002262m.g,Thhalv10012169m.g,teM,teM,wgd,Same,teM-teM,0.117423,0.247217,0.474982,3.32492e-06
Thhalv10002264m.g,Thhalv10011132m.g,teM,teM,wgd,Same,teM-teM,0.293791,0.918377,0.319903,5.63842e-06
Thhalv10002282m.g,Thhalv10011091m.g,teM,teM,wgd,Same,teM-teM,0.18474,0.822973,0.224479,2.25034e-15
Thhalv10002307m.g,Thhalv10012042m.g,teM,teM,wgd,Same,teM-teM,0.165842,0.273796,0.605713,0.000289645
Thhalv10002313m.g,Thhalv10010971m.g,teM,teM,wgd,Same,teM-teM,0.100321,1.35115,0.0742487,1.48043e-07
Thhalv10002316m.g,Thhalv10012362m.g,teM,teM,wgd,Same,teM-teM,0.230319,4.27454,0.0538816,5.8752e-80
Thhalv10002329m.g,Thhalv10012334m.g,teM,teM,wgd,Same,teM-teM,0.170493,0.282728,0.603028,0.0072685
Thhalv10002330m.g,Thhalv10011948m.g,teM,teM,wgd,Same,teM-teM,0.342773,1.35252,0.253432,1.41007e-10
Thhalv10002915m.g,Thhalv10015418m.g,unM,teM,wgd,Different,unM-teM,0.409657,0.712604,0.574872,0.00633528
Thhalv10002915m.g,Thhalv10027376m.g,unM,teM,wgd,Different,unM-teM,0.440654,0.984916,0.447403,0.0415897
Thhalv10002973m.g,Thhalv10027439m.g,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.498605,1.53995,0.323781,1.52325e-08
Thhalv10003141m.g,Thhalv10006644m.g,unM,unM,wgd,Same,unM-unM,0.315591,1.18387,0.266576,1.50415e-37
Thhalv10003147m.g,Thhalv10011479m.g,unM,unM,wgd,Same,unM-unM,0.163091,1.00786,0.161819,6.23921e-26
Thhalv10003154m.g,Thhalv10006844m.g,unM,unM,wgd,Same,unM-unM,0.124977,0.684151,0.182675,2.07109e-46
Thhalv10003156m.g,Thhalv10011258m.g,unM,unM,wgd,Same,unM-unM,0.224969,1.22106,0.184241,2.1477e-40
Thhalv10003157m.g,Thhalv10007184m.g,unM,unM,wgd,Same,unM-unM,0.380082,1.33542,0.284617,3.20734e-20
Thhalv10003162m.g,Thhalv10011314m.g,unM,unM,wgd,Same,unM-unM,0.247044,0.801656,0.308167,3.08331e-21
Thhalv10003166m.g,Thhalv10006913m.g,unM,unM,wgd,Same,unM-unM,0.218968,1.19207,0.183688,7.89062e-45
Thhalv10003169m.g,Thhalv10007081m.g,unM,unM,wgd,Same,unM-unM,0.15057,2.74604,0.0548316,2.9175e-80
Thhalv10003181m.g,Thhalv10007494m.g,unM,unM,wgd,Same,unM-unM,0.184642,0.496838,0.371634,6.21282e-12
Thhalv10003197m.g,Thhalv10007554m.g,unM,unM,wgd,Same,unM-unM,0.0689969,0.622911,0.110765,3.01164e-44
Thhalv10003214m.g,Thhalv10009484m.g,unM,unM,wgd,Same,unM-unM,0.0825125,1.32816,0.0621256,3.56656e-67
Thhalv10003218m.g,Thhalv10009734m.g,unM,unM,wgd,Same,unM-unM,0.150521,1.45512,0.103442,3.65773e-43
Thhalv10003221m.g,Thhalv10011548m.g,unM,unM,wgd,Same,unM-unM,0.0132127,0.740047,0.0178539,2.84312e-74
Thhalv10003231m.g,Thhalv10007884m.g,unM,unM,wgd,Same,unM-unM,0.192856,2.60835,0.0739378,2.57719e-42
Thhalv10003246m.g,Thhalv10009710m.g,unM,unM,wgd,Same,unM-unM,0.248382,1.11886,0.221995,5.91957e-17
Thhalv10003252m.g,Thhalv10008378m.g,unM,unM,wgd,Same,unM-unM,0.0761233,1.55459,0.0489667,1.94556e-40
Thhalv10003258m.g,Thhalv10008462m.g,unM,unM,wgd,Same,unM-unM,0.170977,1.38371,0.123564,1.01126e-23
Thhalv10003262m.g,Thhalv10008582m.g,unM,unM,wgd,Same,unM-unM,0.126722,1.28083,0.0989373,2.18329e-31
Thhalv10003270m.g,Thhalv10012286m.g,unM,teM,wgd,Different,unM-teM,0.153709,0.938892,0.163714,9.7347e-12
Thhalv10003276m.g,Thhalv10008636m.g,unM,unM,wgd,Same,unM-unM,0.117843,1.16645,0.101027,6.78117e-22
Thhalv10003278m.g,Thhalv10008893m.g,unM,unM,wgd,Same,unM-unM,0.120075,1.5319,0.0783833,2.04237e-21
Thhalv10003280m.g,Thhalv10008972m.g,unM,unM,wgd,Same,unM-unM,0.0607574,0.770844,0.0788194,1.35431e-17
Thhalv10003283m.g,Thhalv10010011m.g,unM,unM,wgd,Same,unM-unM,0.244777,0.637604,0.383901,4.16708e-05
Thhalv10003293m.g,Thhalv10011873m.g,unM,unM,wgd,Same,unM-unM,0.230517,1.32235,0.174324,5.07399e-05
Thhalv10003294m.g,Thhalv10009189m.g,unM,unM,wgd,Same,unM-unM,0.174698,1.94598,0.0897738,4.43285e-17
Thhalv10003310m.g,Thhalv10007735m.g,unM,unM,wgd,Same,unM-unM,0.287399,1.41915,0.202514,6.18491e-28
Thhalv10003355m.g,Thhalv10009418m.g,unM,unM,wgd,Same,unM-unM,0.0931576,1.59432,0.058431,1.08262e-27
Thhalv10003358m.g,Thhalv10007349m.g,unM,unM,wgd,Same,unM-unM,0.0713809,1.34522,0.0530628,1.8074e-82
Thhalv10003368m.g,Thhalv10011443m.g,unM,unM,wgd,Same,unM-unM,0.327232,2.02459,0.161628,1.89972e-45
Thhalv10003377m.g,Thhalv10011972m.g,teM,teM,wgd,Same,teM-teM,0.101772,0.19907,0.511237,0.0289669
Thhalv10003383m.g,Thhalv10011769m.g,unM,unM,wgd,Same,unM-unM,0.670588,3.2403,0.206952,4.43587e-09
Thhalv10003389m.g,Thhalv10009604m.g,unM,unM,wgd,Same,unM-unM,0.209877,1.28659,0.163127,5.43977e-27
Thhalv10003404m.g,Thhalv10006864m.g,unM,unM,wgd,Same,unM-unM,0.187162,0.850414,0.220084,2.66982e-38
Thhalv10003429m.g,Thhalv10009863m.g,unM,unM,wgd,Same,unM-unM,0.438546,3.83486,0.114358,1.29253e-39
Thhalv10003431m.g,Thhalv10008830m.g,unM,unM,wgd,Same,unM-unM,0.32132,0.856919,0.374971,1.00119e-06
Thhalv10003538m.g,Thhalv10018025m.g,unM,unM,wgd,Same,unM-unM,0.144628,5.02436,0.0287854,4.24756e-287
Thhalv10003629m.g,Thhalv10028205m.g,unM,teM,wgd,Different,unM-teM,0.183326,0.62955,0.291202,1.97385e-20
Thhalv10003979m.g,Thhalv10027716m.g,unM,teM,wgd,Different,unM-teM,0.272091,0.847036,0.321227,1.31193e-15
Thhalv10004133m.g,Thhalv10018585m.g,unM,unM,wgd,Same,unM-unM,0.358716,1.75795,0.204054,1.64044e-35
Thhalv10004181m.g,Thhalv10008913m.g,unM,teM,wgd,Different,unM-teM,0.307306,3.81562,0.0805391,4.27717e-20
Thhalv10004191m.g,Thhalv10018526m.g,unM,unM,wgd,Same,unM-unM,0.187894,1.84388,0.101901,2.66968e-53
Thhalv10004222m.g,Thhalv10006996m.g,unM,teM,wgd,Different,unM-teM,0.1497,1.45862,0.102631,4.79516e-30
Thhalv10004388m.g,Thhalv10018532m.g,unM,unM,wgd,Same,unM-unM,0.323616,4.1913,0.0772113,4.54947e-68
Thhalv10004409m.g,Thhalv10018691m.g,unM,unM,wgd,Same,unM-unM,0.435175,3.96524,0.109747,2.35877e-33
Thhalv10004524m.g,Thhalv10018758m.g,unM,unM,wgd,Same,unM-unM,0.313132,3.69348,0.0847796,1.82121e-28
Thhalv10004526m.g,Thhalv10019722m.g,unM,unM,wgd,Same,unM-unM,0.427355,3.07228,0.1391,8.78961e-26
Thhalv10004549m.g,Thhalv10018909m.g,unM,unM,wgd,Same,unM-unM,0.258584,3.87676,0.0667011,2.00143e-77
Thhalv10004599m.g,Thhalv10019038m.g,unM,unM,wgd,Same,unM-unM,0.485456,3.76025,0.129102,1.42666e-28
Thhalv10004771m.g,Thhalv10018761m.g,unM,unM,wgd,Same,unM-unM,0.392606,3.93351,0.0998105,4.38112e-29
Thhalv10004799m.g,Thhalv10019043m.g,unM,unM,wgd,Same,unM-unM,0.153157,3.82912,0.0399978,9.38932e-52
Thhalv10004804m.g,Thhalv10019043m.g,unM,unM,wgd,Same,unM-unM,0.0936696,2.89103,0.0324001,1.00879e-63
Thhalv10004826m.g,Thhalv10019025m.g,unM,unM,wgd,Same,unM-unM,0.443283,3.84366,0.115328,7.08422e-26
Thhalv10004879m.g,Thhalv10019128m.g,unM,unM,wgd,Same,unM-unM,0.371936,3.74863,0.0992192,5.95178e-24
Thhalv10004893m.g,Thhalv10022373m.g,unM,teM,wgd,Different,unM-teM,0.390429,1.8691,0.208886,1.3002e-15
Thhalv10004991m.g,Thhalv10010961m.g,unM,teM,wgd,Different,unM-teM,0.32999,3.39002,0.0973416,7.91612e-18
Thhalv10005000m.g,Thhalv10019568m.g,unM,unM,wgd,Same,unM-unM,0.492038,3.33906,0.147358,1.5666e-19
Thhalv10005058m.g,Thhalv10019564m.g,unM,unM,wgd,Same,unM-unM,0.712946,2.60849,0.273318,0.000685396
Thhalv10005142m.g,Thhalv10019324m.g,unM,unM,wgd,Same,unM-unM,0.0475139,2.63619,0.0180237,1.53933e-32
Thhalv10005200m.g,Thhalv10019748m.g,unM,unM,wgd,Same,unM-unM,0.556179,2.90304,0.191585,1.36213e-12
Thhalv10005200m.g,Thhalv10019748m.g,unM,unM,wgd,Same,unM-unM,0.556179,2.90304,0.191585,1.36213e-12
Thhalv10005320m.g,Thhalv10010947m.g,unM,teM,wgd,Different,unM-teM,0.0985576,0.942229,0.1046,6.58447e-31
Thhalv10005387m.g,Thhalv10028055m.g,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.243357,1.35214,0.179979,9.16206e-28
Thhalv10005421m.g,Thhalv10010519m.g,gbM,unM,wgd,Different,gbM-unM,0.220759,1.4958,0.147586,2.02816e-22
Thhalv10005456m.g,Thhalv10019115m.g,unM,unM,wgd,Same,unM-unM,0.351533,3.55623,0.0988497,1.70988e-22
Thhalv10005494m.g,Thhalv10027877m.g,unM,teM,wgd,Different,unM-teM,0.332669,2.74743,0.121084,4.09447e-31
Thhalv10005526m.g,Thhalv10019012m.g,unM,unM,wgd,Same,unM-unM,0.388639,3.82637,0.101569,2.11122e-49
Thhalv10005541m.g,Thhalv10019713m.g,unM,unM,wgd,Same,unM-unM,0.61342,4.51378,0.135899,2.14576e-41
Thhalv10005707m.g,Thhalv10011125m.g,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.181364,1.04251,0.173968,5.45838e-34
Thhalv10005747m.g,Thhalv10001283m.g,unM,unM,wgd,Same,unM-unM,0.198983,0.632813,0.314442,1.27493e-41
Thhalv10005750m.g,Thhalv10001285m.g,unM,unM,wgd,Same,unM-unM,0.0962862,1.16091,0.0829402,2.61942e-180
Thhalv10005750m.g,Thhalv10006577m.g,unM,unM,wgd,Same,unM-unM,0.179048,1.68068,0.106533,5.54022e-198
Thhalv10005769m.g,Thhalv10028388m.g,unM,unM,wgd,Same,unM-unM,0.346554,3.59736,0.0963358,3.95793e-109
Thhalv10005771m.g,Thhalv10001304m.g,unM,unM,wgd,Same,unM-unM,0.134556,0.668179,0.201377,2.17195e-48
Thhalv10005776m.g,Thhalv10001300m.g,unM,unM,wgd,Same,unM-unM,0.0746424,0.898235,0.0830989,1.65906e-95
Thhalv10005779m.g,Thhalv10001299m.g,unM,unM,wgd,Same,unM-unM,0.170471,1.0136,0.168184,3.15056e-63
Thhalv10005786m.g,Thhalv10001317m.g,unM,unM,wgd,Same,unM-unM,0.153576,1.58353,0.0969834,7.94695e-113
Thhalv10005787m.g,Thhalv10001333m.g,unM,unM,wgd,Same,unM-unM,0.268071,0.899429,0.298046,4.79085e-27
Thhalv10005791m.g,Thhalv10001330m.g,unM,unM,wgd,Same,unM-unM,0.22399,0.928532,0.24123,8.28444e-36
Thhalv10005793m.g,Thhalv10001315m.g,unM,unM,wgd,Same,unM-unM,0.0882362,0.892638,0.0988488,1.43322e-88
Thhalv10005809m.g,Thhalv10001338m.g,unM,unM,wgd,Same,unM-unM,0.314299,0.803026,0.391394,9.27608e-13
Thhalv10005812m.g,Thhalv10001332m.g,unM,unM,wgd,Same,unM-unM,0.150883,0.556004,0.271371,3.37804e-28
Thhalv10005813m.g,Thhalv10001489m.g,unM,unM,wgd,Same,unM-unM,0.584343,1.51028,0.38691,1.09904e-08
Thhalv10005815m.g,Thhalv10001337m.g,unM,unM,wgd,Same,unM-unM,0.0436384,0.931704,0.0468372,1.57004e-109
Thhalv10005823m.g,Thhalv10001352m.g,unM,unM,wgd,Same,unM-unM,0.222222,1.86797,0.118965,1.01788e-62
Thhalv10005835m.g,Thhalv10001779m.g,unM,unM,wgd,Same,unM-unM,0.293268,1.11683,0.26259,4.84371e-25
Thhalv10005838m.g,Thhalv10001749m.g,unM,unM,wgd,Same,unM-unM,0.0942342,1.03866,0.0907265,6.46779e-72
Thhalv10005840m.g,Thhalv10001385m.g,unM,unM,wgd,Same,unM-unM,0.0560246,1.32195,0.0423804,1.45375e-96
Thhalv10005846m.g,Thhalv10001361m.g,unM,unM,wgd,Same,unM-unM,0.113395,0.922349,0.122942,1.81813e-55
Thhalv10005854m.g,Thhalv10001367m.g,unM,unM,wgd,Same,unM-unM,0.0606536,0.49992,0.121327,1.57747e-46
Thhalv10005855m.g,Thhalv10001369m.g,unM,unM,wgd,Same,unM-unM,0.150677,1.08666,0.138661,4.46241e-57
Thhalv10005857m.g,Thhalv10001365m.g,unM,unM,wgd,Same,unM-unM,0.149528,1.07143,0.139559,2.1097e-51
Thhalv10005872m.g,Thhalv10001383m.g,unM,unM,wgd,Same,unM-unM,0.130686,1.13641,0.114999,1.78695e-61
Thhalv10005883m.g,Thhalv10001398m.g,unM,unM,wgd,Same,unM-unM,0.112186,1.0335,0.10855,4.20357e-58
Thhalv10005888m.g,Thhalv10001282m.g,unM,unM,wgd,Same,unM-unM,0.391405,1.55777,0.25126,5.12305e-27
Thhalv10005889m.g,Thhalv10023375m.g,unM,unM,wgd,Same,unM-unM,0.487288,4.35467,0.1119,1.98961e-48
Thhalv10005892m.g,Thhalv10001334m.g,unM,unM,wgd,Same,unM-unM,0.0493748,1.04589,0.0472083,4.29061e-63
Thhalv10005895m.g,Thhalv10001416m.g,unM,unM,wgd,Same,unM-unM,0.151706,0.973513,0.155833,9.93906e-44
Thhalv10005903m.g,Thhalv10001347m.g,unM,unM,wgd,Same,unM-unM,0.152661,0.963248,0.158485,2.24298e-35
Thhalv10005922m.g,Thhalv10001405m.g,unM,unM,wgd,Same,unM-unM,0.0573322,0.738154,0.0776696,1.16538e-58
Thhalv10005923m.g,Thhalv10009389m.g,unM,unM,wgd,Same,unM-unM,0.223702,1.87437,0.119348,5.38145e-65
Thhalv10005927m.g,Thhalv10007457m.g,unM,unM,wgd,Same,unM-unM,0.218006,4.26799,0.0510792,5.96339e-111
Thhalv10005933m.g,Thhalv10001418m.g,unM,unM,wgd,Same,unM-unM,0.0931574,0.804981,0.115726,2.63258e-51
Thhalv10005940m.g,Thhalv10001432m.g,unM,unM,wgd,Same,unM-unM,0.126155,0.679185,0.185745,3.54116e-30
Thhalv10005961m.g,Thhalv10001436m.g,unM,unM,wgd,Same,unM-unM,0.0711707,1.42459,0.0499587,2.78444e-70
Thhalv10005966m.g,Thhalv10001384m.g,unM,unM,wgd,Same,unM-unM,0.0765591,0.708463,0.108064,6.55259e-39
Thhalv10005967m.g,Thhalv10001443m.g,unM,unM,wgd,Same,unM-unM,0.0943064,1.57517,0.0598708,2.82817e-70
Thhalv10005973m.g,Thhalv10001451m.g,unM,unM,wgd,Same,unM-unM,0.0816155,1.46239,0.0558096,2.39484e-61
Thhalv10005975m.g,Thhalv10001450m.g,unM,unM,wgd,Same,unM-unM,0.0287412,1.27421,0.0225561,7.23711e-70
Thhalv10005983m.g,Thhalv10001459m.g,unM,unM,wgd,Same,unM-unM,0.0716719,0.896483,0.0799478,8.93872e-55
Thhalv10005989m.g,Thhalv10001481m.g,unM,unM,wgd,Same,unM-unM,0.0990714,0.551011,0.179799,1.02336e-24
Thhalv10005997m.g,Thhalv10001449m.g,unM,unM,wgd,Same,unM-unM,0.122821,0.88259,0.13916,9.38425e-36
Thhalv10005998m.g,Thhalv10001463m.g,unM,unM,wgd,Same,unM-unM,0.0793277,0.604878,0.131147,1.55089e-37
Thhalv10006010m.g,Thhalv10001467m.g,unM,unM,wgd,Same,unM-unM,0.124347,0.691866,0.179727,4.43655e-29
Thhalv10006014m.g,Thhalv10001472m.g,unM,unM,wgd,Same,unM-unM,0.124092,0.709235,0.174966,7.77384e-30
Thhalv10006015m.g,Thhalv10001470m.g,unM,unM,wgd,Same,unM-unM,0.0484614,0.578099,0.083829,4.70253e-38
Thhalv10006024m.g,Thhalv10001469m.g,unM,unM,wgd,Same,unM-unM,0.0729445,1.01325,0.0719909,3.74448e-48
Thhalv10006034m.g,Thhalv10001500m.g,unM,unM,wgd,Same,unM-unM,0.294405,1.30444,0.225694,3.46666e-22
Thhalv10006041m.g,Thhalv10023515m.g,unM,unM,wgd,Same,unM-unM,0.333904,4.18779,0.0797327,2.60233e-55
Thhalv10006045m.g,Thhalv10001803m.g,unM,unM,wgd,Same,unM-unM,0.267228,0.616377,0.433546,5.09807e-07
Thhalv10006045m.g,Thhalv10028815m.g,unM,unM,wgd,Same,unM-unM,0.390815,4.01097,0.0974365,1.7336e-38
Thhalv10006047m.g,Thhalv10001510m.g,unM,unM,wgd,Same,unM-unM,0.0516079,1.08045,0.0477651,3.48018e-64
Thhalv10006059m.g,Thhalv10001465m.g,unM,unM,wgd,Same,unM-unM,0.0815433,0.778512,0.104742,4.04576e-39
Thhalv10006063m.g,Thhalv10001775m.g,unM,unM,wgd,Same,unM-unM,0.129799,0.587828,0.220811,5.04e-18
Thhalv10006069m.g,Thhalv10001517m.g,unM,unM,wgd,Same,unM-unM,0.135177,0.928067,0.145655,1.01244e-31
Thhalv10006069m.g,Thhalv10001517m.g,unM,unM,wgd,Same,unM-unM,0.135177,0.928067,0.145655,1.01244e-31
Thhalv10006073m.g,Thhalv10001520m.g,unM,unM,wgd,Same,unM-unM,0.0768704,1.48951,0.0516077,2.14999e-56
