Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
Pavir.1KG004700,Pavir.4KG009100,unM,unM,wgd,Same,unM-unM,0.00401629,1.54761,0.00259515,5.89302e-50
Pavir.1KG004800,Pavir.1NG001600,unM,unM,wgd,Same,unM-unM,0.0150682,0.139679,0.107877,2.75291e-08
Pavir.1KG005033,Pavir.1NG001900,unM,unM,wgd,Same,unM-unM,0.0463298,0.512449,0.0904088,3.36445e-22
Pavir.1KG005166,Pavir.1NG002100,unM,unM,wgd,Same,unM-unM,0.0523949,0.16722,0.313329,6.62493e-05
Pavir.1KG005500,Pavir.1NG002300,unM,unM,wgd,Same,unM-unM,0.0318536,0.253064,0.125872,1.02169e-22
Pavir.1KG005600,Pavir.1NG002500,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0266037,0.109317,0.243364,6.53499e-09
Pavir.1KG005700,Pavir.1NG002600,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0723629,0.0867301,0.834345,0.533027
Pavir.1KG005800,Pavir.1NG002700,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0272234,0.0430587,0.63224,0.23834
Pavir.1KG005900,Pavir.4KG010000,gbM,gbM,wgd,Same,gbM-gbM,0.264065,1.05429,0.250468,6.45729e-68
Pavir.1KG005900,Pavir.4NG003401,gbM,gbM,wgd,Same,gbM-gbM,0.268537,1.05236,0.255176,6.66059e-69
Pavir.1KG006100,Pavir.1NG003000,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.00865065,0.0599682,0.144254,0.000352677
Pavir.1KG006500,Pavir.1NG003200,unM,unM,wgd,Same,unM-unM,0.0117101,0.435536,0.0268867,2.89266e-26
Pavir.1KG006801,Pavir.1NG003500,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0286003,0.182497,0.156716,1.62699e-10
Pavir.1KG007000,Pavir.1NG003700,unM,unM,wgd,Same,unM-unM,0.0304153,0.90402,0.0336445,8.01957e-45
Pavir.1KG007300,Pavir.1NG004000,unM,unM,wgd,Same,unM-unM,0.0253491,0.0525281,0.482581,0.110185
Pavir.1KG007400,Pavir.1NG004100,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0186155,0.112502,0.165469,6.04387e-06
Pavir.1KG007500,Pavir.1NG004200,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.00797566,0.068901,0.115755,3.44976e-07
Pavir.1KG007600,Pavir.1NG004300,unM,unM,wgd,Same,unM-unM,0.0168687,0.136099,0.123944,7.46932e-08
Pavir.1KG007800,Pavir.1NG004400,gbM,gbM,wgd,Same,gbM-gbM,0.00777178,0.0943167,0.0824009,1.47717e-53
Pavir.1KG008000,Pavir.1NG006800,gbM,gbM,wgd,Same,gbM-gbM,0.0333891,0.056965,0.586133,0.00716163
Pavir.1KG008100,Pavir.1NG007573,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.00928544,0.0861736,0.107753,2.50552e-12
Pavir.1KG008900,Pavir.1NG007300,unM,unM,wgd,Same,unM-unM,0.0296605,0.529435,0.0560229,2.10089e-27
Pavir.1KG009000,Pavir.1NG008073,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0153932,0.0696667,0.220956,2.22941e-08
Pavir.1KG009100,Pavir.1NG007800,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0218219,0.146738,0.148713,1.05271e-17
Pavir.1KG009300,Pavir.1NG008000,gbM,gbM,wgd,Same,gbM-gbM,0.0490373,0.05767,0.850308,0.217544
Pavir.1KG009800,Pavir.1NG008200,gbM,unM,wgd,Different,gbM-unM,0.030083,0.0552566,0.544425,0.017148
Pavir.1KG010000,Pavir.1NG008300,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,NA,0.1426,7.78555e-15,NA
Pavir.1KG010100,Pavir.1NG008400,unM,unM,wgd,Same,unM-unM,0.067541,0.0856235,0.788814,0.764339
Pavir.1KG010200,Pavir.1NG008500,unM,unM,wgd,Same,unM-unM,0.0167084,0.283202,0.0589982,4.08563e-46
Pavir.1KG010300,Pavir.1NG008600,unM,unM,wgd,Same,unM-unM,0.0341219,0.174594,0.195435,2.98439e-21
Pavir.1KG010400,Pavir.1NG008700,unM,unM,wgd,Same,unM-unM,0.042334,0.849991,0.0498052,5.75471e-31
Pavir.1KG010700,Pavir.1NG008800,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0166035,0.0827794,0.200576,1.18321e-05
Pavir.1KG010800,Pavir.1NG008900,unM,unM,wgd,Same,unM-unM,0.0307078,0.0860524,0.356851,0.013474
Pavir.1KG011200,Pavir.1NG009000,gbM,gbM,wgd,Same,gbM-gbM,0.0105985,0.0715686,0.148089,1.71523e-32
Pavir.1KG011300,Pavir.1NG009773,unM,unM,wgd,Same,unM-unM,0.0164619,0.0356331,0.461984,0.033984
Pavir.1KG011400,Pavir.1NG009200,unM,unM,wgd,Same,unM-unM,0.193728,0.56341,0.34385,1.453e-05
Pavir.1KG012600,Pavir.1NG009400,gbM,gbM,wgd,Same,gbM-gbM,0.0175721,0.131013,0.134125,1.43599e-10
Pavir.1KG013800,Pavir.1NG049100,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.101966,0.16702,0.610505,0.00580565
Pavir.1KG014000,Pavir.1NG049300,gbM,gbM,wgd,Same,gbM-gbM,0.0101497,0.099813,0.101687,1.39384e-15
Pavir.1KG014100,Pavir.1NG049400,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.00996316,0.0644949,0.15448,5.65051e-06
Pavir.1KG014200,Pavir.1NG049700,unM,Unclassified,wgd,Undetermined,unM-Unclassified,NA,0.0470516,-2.35958e-14,NA
Pavir.1KG014300,Pavir.1NG049800,unM,unM,wgd,Same,unM-unM,NA,0.118474,-9.37106e-15,NA
Pavir.1KG014493,Pavir.1NG049808,unM,unM,wgd,Same,unM-unM,0.245182,0.175711,1.39537,0.213211
Pavir.1KG014500,Pavir.1NG049900,unM,teM,wgd,Different,unM-teM,0.047318,0.797996,0.0592961,6.48811e-17
Pavir.1KG014586,Pavir.1NG049200,unM,unM,wgd,Same,unM-unM,0.0196664,0.264312,0.074406,6.3943e-15
Pavir.1KG014800,Pavir.1NG050500,unM,unM,wgd,Same,unM-unM,0.0238417,0.0867827,0.274729,3.72926e-05
Pavir.1KG014900,Pavir.1NG050908,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0151338,0.0801088,0.188916,0.000340588
Pavir.1KG015200,Pavir.1NG050800,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0147575,0.100981,0.146142,4.46882e-06
Pavir.1KG015500,Pavir.1NG051000,unM,unM,wgd,Same,unM-unM,0.0653779,0.275857,0.236999,2.79033e-27
Pavir.1KG015700,Pavir.1NG051100,unM,unM,wgd,Same,unM-unM,0.0136297,0.0420676,0.323996,0.00129377
Pavir.1KG015800,Pavir.1NG051200,gbM,gbM,wgd,Same,gbM-gbM,0.0222462,0.0856248,0.25981,1.44097e-06
Pavir.1KG015900,Pavir.1NG051300,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0299906,0.083257,0.360217,0.00154482
Pavir.1KG016000,Pavir.1NG051400,unM,unM,wgd,Same,unM-unM,0.226179,0.342795,0.65981,0.301728
Pavir.1KG016100,Pavir.1NG051700,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.008338,0.0761235,0.109532,2.06304e-08
Pavir.1KG017086,Pavir.1NG051800,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.021281,0.16334,0.130287,1.65988e-10
Pavir.1KG017100,Pavir.1NG052100,unM,unM,wgd,Same,unM-unM,0.0233926,0.267145,0.0875654,2.67718e-20
Pavir.1KG017400,Pavir.1NG052200,gbM,gbM,wgd,Same,gbM-gbM,0.0153134,0.0637079,0.240369,4.00276e-05
Pavir.1KG017900,Pavir.1NG052600,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.024224,0.111941,0.2164,6.1583e-09
Pavir.1KG018200,Pavir.1NG053300,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0291447,0.0627205,0.464676,0.0171246
Pavir.1KG018300,Pavir.1NG053400,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.00191401,0.0917533,0.0208604,2.62334e-18
Pavir.1KG018400,Pavir.1NG053500,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0157162,0.0296679,0.529738,0.364215
Pavir.1KG018493,Pavir.1NG053200,unM,unM,wgd,Same,unM-unM,0.0171299,0.176792,0.0968931,4.342e-05
Pavir.1KG018900,Pavir.1NG053700,gbM,gbM,wgd,Same,gbM-gbM,0.0107108,0.100603,0.106466,1.4594e-09
Pavir.1KG019000,Pavir.1NG053800,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0433571,0.155893,0.278121,0.00260007
Pavir.1KG019100,Pavir.1NG053900,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.00819757,0.0692869,0.118313,2.76506e-07
Pavir.1KG019200,Pavir.1NG011800,unM,unM,wgd,Same,unM-unM,0.0149545,0.0436492,0.342606,0.0537533
Pavir.1KG019300,Pavir.1NG011700,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0184469,0.0622559,0.296308,7.46577e-05
Pavir.1KG019500,Pavir.1NG011400,unM,unM,wgd,Same,unM-unM,0.0274703,0.246258,0.111551,1.15479e-29
Pavir.1KG019900,Pavir.1NG011200,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0158374,0.0494611,0.320199,0.00201541
Pavir.1KG020200,Pavir.1NG011100,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0278967,0.118015,0.236383,4.1945e-08
Pavir.1KG020300,Pavir.1NG011000,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0825609,0.279089,0.295823,4.03248e-05
Pavir.1KG020600,Pavir.1NG010900,gbM,gbM,wgd,Same,gbM-gbM,0.4454,4.63813,0.0960302,4.73539e-69
Pavir.1KG020700,Pavir.1NG010700,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0366501,0.09709,0.377486,5.12109e-05
Pavir.1KG020800,Pavir.1NG010600,gbM,gbM,wgd,Same,gbM-gbM,0.00173763,0.297352,0.00584368,1.38e-50
Pavir.1KG021093,Pavir.1NG011373,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0343647,0.0816024,0.421124,0.00391909
Pavir.1KG021100,Pavir.1NG010500,unM,unM,wgd,Same,unM-unM,0.247592,3.94125,0.0628207,2.79222e-52
Pavir.1KG021400,Pavir.1NG010200,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0243194,0.0661081,0.367873,1.08416e-05
Pavir.1KG021900,Pavir.1NG009900,unM,unM,wgd,Same,unM-unM,0.0286684,0.130586,0.219537,3.81584e-07
Pavir.1KG022000,Pavir.1NG009800,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.02201,0.146297,0.150448,1.26857e-06
Pavir.1KG022100,Pavir.1NG009700,unM,unM,wgd,Same,unM-unM,0.0148147,0.157138,0.0942784,9.20776e-09
Pavir.1KG022200,Pavir.1NG009600,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0176586,0.068858,0.256449,6.47226e-07
Pavir.1KG022400,Pavir.1NG009300,unM,unM,wgd,Same,unM-unM,0.0141993,0.325566,0.0436141,1.17671e-29
Pavir.1KG024300,Pavir.1NG047500,unM,unM,wgd,Same,unM-unM,0.00298034,0.0259489,0.114854,0.0507491
Pavir.1KG024500,Pavir.1NG047300,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0228875,0.0732878,0.312297,1.81469e-05
Pavir.1KG024600,Pavir.1NG047200,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0166203,0.10753,0.154564,3.56148e-06
Pavir.1KG025200,Pavir.1NG047000,unM,unM,wgd,Same,unM-unM,0.0112435,0.0886718,0.126799,9.34437e-05
Pavir.1KG025300,Pavir.1NG046600,unM,unM,wgd,Same,unM-unM,0.00824065,0.103525,0.0796008,0.000238057
Pavir.1KG025400,Pavir.1NG046500,unM,unM,wgd,Same,unM-unM,0.011341,0.219628,0.0516372,1.01556e-11
Pavir.1KG025500,Pavir.1NG046400,gbM,gbM,wgd,Same,gbM-gbM,0.0959927,0.125778,0.763189,0.251261
Pavir.1KG025700,Pavir.1NG046300,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0204956,0.0957005,0.214164,1.3143e-06
Pavir.1KG026100,Pavir.1NG048700,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0645714,0.120645,0.53522,0.000496029
Pavir.1KG026300,Pavir.1NG048600,gbM,gbM,wgd,Same,gbM-gbM,0.0223244,0.0856382,0.260683,0.000164406
Pavir.1KG026500,Pavir.1NG048300,unM,unM,wgd,Same,unM-unM,0.237533,0.833723,0.284906,9.15986e-11
Pavir.1KG026600,Pavir.1NG048000,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0547329,0.109903,0.498011,0.00171082
Pavir.1KG026900,Pavir.1NG046308,unM,unM,wgd,Same,unM-unM,0.111312,0.182295,0.610615,0.0593764
Pavir.1KG027000,Pavir.1NG046000,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0116808,0.0486923,0.23989,0.000529792
Pavir.1KG027100,Pavir.1NG046108,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0249906,0.0645623,0.387077,0.0172923
Pavir.1KG027200,Pavir.1NG045800,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0073585,0.110321,0.0667009,3.14389e-07
Pavir.1KG027300,Pavir.1NG045700,unM,unM,wgd,Same,unM-unM,0.015965,0.107277,0.14882,0.000275267
Pavir.1KG027900,Pavir.1NG396100,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0269515,0.0729373,0.369516,0.00483381
Pavir.1KG027910,Pavir.1NG396119,unM,unM,wgd,Same,unM-unM,0.0192314,0.220019,0.0874077,8.30232e-13
Pavir.1KG027915,Pavir.1NG396138,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0232506,0.111913,0.207756,5.48591e-13
Pavir.1KG027920,Pavir.1NG399300,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.032416,0.052688,0.615244,0.0556367
Pavir.1KG027925,Pavir.1NG396600,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.00554593,0.0940488,0.0589687,8.89671e-14
Pavir.1KG027930,Pavir.1NG396700,unM,unM,wgd,Same,unM-unM,0.0254992,0.23599,0.108052,2.7138e-17
Pavir.1KG027935,Pavir.1NG396800,unM,unM,wgd,Same,unM-unM,0.0153374,0.161382,0.0950378,3.12116e-06
Pavir.1KG027940,Pavir.1NG396900,unM,unM,wgd,Same,unM-unM,0.0114319,0.234608,0.0487277,1.43499e-16
Pavir.1KG027945,Pavir.1NG397000,teM,teM,wgd,Same,teM-teM,0.0407366,0.312483,0.130364,8.20092e-12
Pavir.1KG027950,Pavir.1NG397100,unM,unM,wgd,Same,unM-unM,0.0206501,0.214489,0.0962756,1.44272e-10
Pavir.1KG028000,Pavir.1NG045200,unM,unM,wgd,Same,unM-unM,0.266836,0.659674,0.404497,0.0550617
Pavir.1KG028800,Pavir.1NG044300,unM,unM,wgd,Same,unM-unM,0.0239761,0.58558,0.0409442,6.60516e-14
Pavir.1KG029100,Pavir.1NG043200,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0233871,0.0590747,0.395891,9.10732e-10
Pavir.1KG029400,Pavir.1NG042900,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0190889,0.0999095,0.191062,6.81094e-08
Pavir.1KG029500,Pavir.1NG042800,unM,unM,wgd,Same,unM-unM,0.022497,0.0774915,0.290316,0.00900519
Pavir.1KG029700,Pavir.1NG042600,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0582542,0.14539,0.400676,4.5939e-06
Pavir.1KG029900,Pavir.1NG042500,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0214464,0.0834785,0.25691,2.07839e-05
Pavir.1KG030400,Pavir.1NG042300,unM,unM,wgd,Same,unM-unM,0.035436,0.200244,0.176965,1.19212e-06
Pavir.1KG030500,Pavir.1NG042200,unM,unM,wgd,Same,unM-unM,0.103056,0.268723,0.383503,0.00217047
Pavir.1KG030800,Pavir.1NG041700,gbM,unM,wgd,Different,gbM-unM,NA,0.0833158,-1.33255e-14,NA
Pavir.1KG031100,Pavir.1NG041500,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0146023,0.10384,0.140622,2.21213e-06
Pavir.1KG031200,Pavir.1NG041400,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0145833,0.0689788,0.211417,0.000172262
Pavir.1KG031300,Pavir.1NG041300,unM,unM,wgd,Same,unM-unM,0.0153264,0.139889,0.109562,2.20946e-12
Pavir.1KG031400,Pavir.1NG041200,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0096668,0.0403009,0.239865,0.00023789
Pavir.1KG031600,Pavir.1NG041100,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0334997,0.101797,0.329085,2.41594e-05
Pavir.1KG031700,Pavir.1NG041000,unM,unM,wgd,Same,unM-unM,0.0796085,0.154648,0.514772,0.015287
Pavir.1KG031800,Pavir.1NG040800,unM,unM,wgd,Same,unM-unM,0.0047099,0.113017,0.0416742,0.0010035
Pavir.1KG031900,Pavir.1NG040700,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.00512823,0.0903323,0.0567708,6.29975e-07
Pavir.1KG032000,Pavir.1NG040600,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0471605,0.108798,0.433469,0.00031887
Pavir.1KG032100,Pavir.1NG040500,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0276851,0.0824218,0.335896,6.71839e-08
Pavir.1KG032200,Pavir.1NG040400,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.00692187,0.0801142,0.0864001,1.34413e-09
Pavir.1KG032300,Pavir.1NG040300,unM,unM,wgd,Same,unM-unM,0.0223936,0.510925,0.0438294,3.9962e-26
Pavir.1KG032600,Pavir.1NG040000,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0138804,0.0881422,0.157477,0.00103484
Pavir.1KG032700,Pavir.1NG039900,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.00666657,0.0483967,0.137749,5.1912e-05
Pavir.1KG032800,Pavir.1NG039800,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0427555,0.106511,0.401418,7.52055e-05
Pavir.1KG033200,Pavir.1NG039600,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,NA,0.0775554,-1.43152e-14,NA
Pavir.1KG033275,Pavir.1NG039400,gbM,gbM,wgd,Same,gbM-gbM,0.0226511,0.0939167,0.241183,3.25709e-05
Pavir.1KG033600,Pavir.1NG411100,unM,unM,wgd,Same,unM-unM,0.0288843,0.207323,0.13932,1.19898e-11
Pavir.1KG034100,Pavir.1NG039616,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0253346,0.0472296,0.536414,0.168511
Pavir.1KG034200,Pavir.1NG039832,unM,unM,wgd,Same,unM-unM,0.016339,0.0356748,0.457998,0.0897404
Pavir.1KG034400,Pavir.1NG039000,gbM,gbM,wgd,Same,gbM-gbM,0.0947473,0.3039,0.311771,3.00108e-17
Pavir.1KG034550,Pavir.1NG038900,unM,unM,wgd,Same,unM-unM,0.108403,0.203915,0.531611,0.0766166
Pavir.1KG034700,Pavir.1NG039116,unM,unM,wgd,Same,unM-unM,0.477465,1.0094,0.47302,0.0112518
Pavir.1KG034900,Pavir.1NG038400,unM,unM,wgd,Same,unM-unM,0.0483961,0.196289,0.246556,0.00316589
Pavir.1KG035000,Pavir.1NG038300,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0153666,0.0623576,0.246428,0.00144591
Pavir.1KG035100,Pavir.1NG038200,unM,unM,wgd,Same,unM-unM,0.0268399,0.157496,0.170416,3.92062e-08
Pavir.1KG035300,Pavir.1NG038100,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0315485,0.160195,0.196938,1.12034e-09
Pavir.1KG035400,Pavir.1NG038000,unM,unM,wgd,Same,unM-unM,0.0250037,0.114483,0.218405,1.00573e-06
Pavir.1KG036200,Pavir.1NG037600,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0205347,0.0580098,0.353987,0.000416481
Pavir.1KG036400,Pavir.1NG037400,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0106121,0.0648805,0.163563,7.78943e-09
Pavir.1KG036500,Pavir.1NG037300,gbM,gbM,wgd,Same,gbM-gbM,0.0545187,0.0537656,1.01401,0.827833
Pavir.1KG036700,Pavir.1NG037100,unM,unM,wgd,Same,unM-unM,0.0266641,0.206558,0.129088,9.11728e-06
Pavir.1KG036800,Pavir.1NG037000,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0308439,0.0591475,0.521474,0.0107299
Pavir.1KG037200,Pavir.1NG036800,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0644556,0.191898,0.335884,7.32647e-05
Pavir.1KG037300,Pavir.1NG036700,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0137702,0.0547592,0.251468,2.03823e-07
Pavir.1KG037400,Pavir.1NG036600,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0288693,0.0813143,0.355033,4.62443e-05
Pavir.1KG037600,Pavir.1NG036300,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0119866,0.0468107,0.256066,0.00655559
Pavir.1KG037800,Pavir.1NG038305,unM,unM,wgd,Same,unM-unM,0.00819545,0.885995,0.00925,9.65009e-12
Pavir.1KG038100,Pavir.1NG042515,gbM,gbM,wgd,Same,gbM-gbM,0.0513928,0.0981049,0.523855,0.00228913
Pavir.1KG038200,Pavir.1NG046725,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0540214,0.061816,0.873907,0.541575
Pavir.1KG038500,Pavir.1NG035500,unM,unM,wgd,Same,unM-unM,0.00454951,0.101926,0.0446352,1.94916e-13
Pavir.1KG038600,Pavir.1NG035300,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.00296797,0.191613,0.0154894,2.88754e-15
Pavir.1KG038700,Pavir.1NG035100,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0286316,0.0769649,0.372009,0.000460562
Pavir.1KG038900,Pavir.1NG034700,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0507185,0.050124,1.01186,0.999983
Pavir.1KG039400,Pavir.1NG034400,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0119656,0.0638208,0.187487,2.0292e-08
Pavir.1KG039700,Pavir.1NG034000,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0119769,0.0568718,0.210595,4.09401e-06
Pavir.1KG039800,Pavir.1NG033900,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0636742,0.193974,0.328262,1.44654e-09
Pavir.1KG040177,Pavir.1NG033800,unM,unM,wgd,Same,unM-unM,0.0190302,0.141754,0.134248,5.25807e-07
Pavir.1KG040200,Pavir.1NG033600,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0147854,0.0629683,0.234806,0.000145703
Pavir.1KG040300,Pavir.1NG033400,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0250339,0.0924602,0.270754,1.34427e-15
Pavir.1KG040700,Pavir.1NG030400,unM,unM,wgd,Same,unM-unM,0.0361763,0.119313,0.303205,8.61899e-10
Pavir.1KG040800,Pavir.1NG030200,unM,unM,wgd,Same,unM-unM,0.0427372,0.121947,0.350458,1.41867e-08
Pavir.1KG041277,Pavir.1NG032305,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0160284,0.0853237,0.187854,6.35404e-21
Pavir.1KG041400,Pavir.1NG033100,gbM,gbM,wgd,Same,gbM-gbM,0.0153776,0.0646697,0.237787,2.67349e-16
Pavir.1KG041654,Pavir.1NG034410,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.0142529,0.0607494,0.234618,0.000558707
Pavir.1KG041700,Pavir.1NG097200,unM,unM,wgd,Same,unM-unM,0.0581418,0.0838454,0.69344,0.25861
Pavir.1KG042000,Pavir.1NG029700,unM,unM,wgd,Same,unM-unM,0.0395923,0.094844,0.417447,0.0324292
