Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification
Pavir.1KG011200,gbM,Pavir.1NG009000,gbM,wgd,Same,gbM-gbM
Pavir.1KG011400,unM,Pavir.1NG009200,unM,wgd,Same,unM-unM
Pavir.1KG022400,unM,Pavir.1NG009300,unM,wgd,Same,unM-unM
Pavir.1KG012600,gbM,Pavir.1NG009400,gbM,wgd,Same,gbM-gbM
Pavir.1KG022200,Unclassified,Pavir.1NG009600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG022100,unM,Pavir.1NG009700,unM,wgd,Same,unM-unM
Pavir.1KG011300,unM,Pavir.1NG009773,unM,wgd,Same,unM-unM
Pavir.1KG022000,Unclassified,Pavir.1NG009800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG021900,unM,Pavir.1NG009900,unM,wgd,Same,unM-unM
Pavir.1KG193100,unM,Pavir.1NG010038,unM,wgd,Same,unM-unM
Pavir.1KG021400,Unclassified,Pavir.1NG010200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG021100,unM,Pavir.1NG010500,unM,wgd,Same,unM-unM
Pavir.1KG020800,gbM,Pavir.1NG010600,gbM,wgd,Same,gbM-gbM
Pavir.1KG020700,Unclassified,Pavir.1NG010700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG020600,gbM,Pavir.1NG010900,gbM,wgd,Same,gbM-gbM
Pavir.1KG020300,Unclassified,Pavir.1NG011000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG020200,Unclassified,Pavir.1NG011100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG021093,Unclassified,Pavir.1NG011373,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG019500,unM,Pavir.1NG011400,unM,wgd,Same,unM-unM
Pavir.1KG019300,Unclassified,Pavir.1NG011700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG019200,unM,Pavir.1NG011800,unM,wgd,Same,unM-unM
Pavir.1KG002100,unM,Pavir.1NG015833,unM,wgd,Same,unM-unM
Pavir.1KG065000,Unclassified,Pavir.1NG017300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG064300,gbM,Pavir.1NG017500,gbM,wgd,Same,gbM-gbM
Pavir.1KG064100,unM,Pavir.1NG017800,unM,wgd,Same,unM-unM
Pavir.1KG063900,unM,Pavir.1NG017900,unM,wgd,Same,unM-unM
Pavir.1KG063500,Unclassified,Pavir.1NG018500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG063400,teM,Pavir.1NG018600,teM,wgd,Same,teM-teM
Pavir.1KG063000,Unclassified,Pavir.1NG018700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG063177,unM,Pavir.1NG018800,unM,wgd,Same,unM-unM
Pavir.1KG062800,unM,Pavir.1NG018900,unM,wgd,Same,unM-unM
Pavir.1KG062600,gbM,Pavir.1NG019100,gbM,wgd,Same,gbM-gbM
Pavir.1KG062500,unM,Pavir.1NG019300,unM,wgd,Same,unM-unM
Pavir.1KG056700,unM,Pavir.1NG019500,unM,wgd,Same,unM-unM
Pavir.1KG057454,unM,Pavir.1NG019536,unM,wgd,Same,unM-unM
Pavir.1KG061800,unM,Pavir.1NG019672,unM,wgd,Same,unM-unM
Pavir.1KG062000,unM,Pavir.1NG020000,unM,wgd,Same,unM-unM
Pavir.1KG056300,Unclassified,Pavir.1NG020300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG056600,unM,Pavir.1NG020336,unM,wgd,Same,unM-unM
Pavir.1KG056631,Unclassified,Pavir.1NG020672,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG055054,gbM,Pavir.1NG021140,gbM,wgd,Same,gbM-gbM
Pavir.1KG051300,gbM,Pavir.1NG021700,gbM,wgd,Same,gbM-gbM
Pavir.1KG051000,Unclassified,Pavir.1NG021800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG048900,gbM,Pavir.1NG022000,gbM,wgd,Same,gbM-gbM
Pavir.1KG048600,unM,Pavir.1NG022300,unM,wgd,Same,unM-unM
Pavir.1KG047300,unM,Pavir.1NG023300,unM,wgd,Same,unM-unM
Pavir.1KG047100,Unclassified,Pavir.1NG023600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG046500,gbM,Pavir.1NG024500,gbM,wgd,Same,gbM-gbM
Pavir.1KG046300,unM,Pavir.1NG024700,unM,wgd,Same,unM-unM
Pavir.1KG046200,gbM,Pavir.1NG024800,gbM,wgd,Same,gbM-gbM
Pavir.1KG046377,Unclassified,Pavir.1NG025100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG065300,unM,Pavir.1NG025534,unM,wgd,Same,unM-unM
Pavir.1KG045700,Unclassified,Pavir.1NG025636,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG045500,unM,Pavir.1NG025800,unM,wgd,Same,unM-unM
Pavir.1KG002200,Unclassified,Pavir.1NG025866,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG045400,unM,Pavir.1NG026300,unM,wgd,Same,unM-unM
Pavir.1KG045300,Unclassified,Pavir.1NG026400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG045200,gbM,Pavir.1NG026700,gbM,wgd,Same,gbM-gbM
Pavir.1KG045100,unM,Pavir.1NG027100,unM,wgd,Same,unM-unM
Pavir.1KG044500,unM,Pavir.1NG027400,unM,wgd,Same,unM-unM
Pavir.1KG044400,unM,Pavir.1NG027500,unM,wgd,Same,unM-unM
Pavir.1KG043800,Unclassified,Pavir.1NG028200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG065600,gbM,Pavir.1NG028312,gbM,wgd,Same,gbM-gbM
Pavir.1KG043600,gbM,Pavir.1NG028400,gbM,wgd,Same,gbM-gbM
Pavir.1KG043500,Unclassified,Pavir.1NG028500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG043300,Unclassified,Pavir.1NG028600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG042900,unM,Pavir.1NG028800,unM,wgd,Same,unM-unM
Pavir.1KG042700,unM,Pavir.1NG028900,unM,wgd,Same,unM-unM
Pavir.1KG042600,Unclassified,Pavir.1NG029100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG042500,unM,Pavir.1NG029200,unM,wgd,Same,unM-unM
Pavir.1KG042300,unM,Pavir.1NG029300,unM,wgd,Same,unM-unM
Pavir.1KG042000,unM,Pavir.1NG029700,unM,wgd,Same,unM-unM
Pavir.1KG042100,gbM,Pavir.1NG029736,gbM,wgd,Same,gbM-gbM
Pavir.1KG042031,Unclassified,Pavir.1NG029900,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG040800,unM,Pavir.1NG030200,unM,wgd,Same,unM-unM
Pavir.1KG040700,unM,Pavir.1NG030400,unM,wgd,Same,unM-unM
Pavir.1KG059100,unM,Pavir.1NG030800,unM,wgd,Same,unM-unM
Pavir.1KG397000,unM,Pavir.1NG031100,unM,wgd,Same,unM-unM
Pavir.1KG397100,unM,Pavir.1NG031119,unM,wgd,Same,unM-unM
Pavir.1KG395200,Unclassified,Pavir.1NG031700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG395100,Unclassified,Pavir.1NG031800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG387400,unM,Pavir.1NG032100,unM,wgd,Same,unM-unM
Pavir.1KG387700,unM,Pavir.1NG032119,unM,wgd,Same,unM-unM
Pavir.1KG387900,teM,Pavir.1NG032138,teM,wgd,Same,teM-teM
Pavir.1KG394900,Unclassified,Pavir.1NG032300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG041277,Unclassified,Pavir.1NG032305,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG395000,unM,Pavir.1NG032319,unM,wgd,Same,unM-unM
Pavir.1KG394700,unM,Pavir.1NG032500,unM,wgd,Same,unM-unM
Pavir.1KG394800,unM,Pavir.1NG032519,unM,wgd,Same,unM-unM
Pavir.1KG041400,gbM,Pavir.1NG033100,gbM,wgd,Same,gbM-gbM
Pavir.1KG040300,Unclassified,Pavir.1NG033400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG040200,Unclassified,Pavir.1NG033600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG040177,unM,Pavir.1NG033800,unM,wgd,Same,unM-unM
Pavir.1KG039800,Unclassified,Pavir.1NG033900,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG039700,Unclassified,Pavir.1NG034000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG041654,Unclassified,Pavir.1NG034410,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG038600,Unclassified,Pavir.1NG035300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG038500,unM,Pavir.1NG035500,unM,wgd,Same,unM-unM
Pavir.1KG002500,unM,Pavir.1NG035900,unM,wgd,Same,unM-unM
Pavir.1KG002600,unM,Pavir.1NG036000,unM,wgd,Same,unM-unM
Pavir.1KG037600,Unclassified,Pavir.1NG036300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG037300,Unclassified,Pavir.1NG036700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG037200,Unclassified,Pavir.1NG036800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG003000,gbM,Pavir.1NG036873,gbM,wgd,Same,gbM-gbM
Pavir.1KG036800,Unclassified,Pavir.1NG037000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG036700,unM,Pavir.1NG037100,unM,wgd,Same,unM-unM
Pavir.1KG036500,gbM,Pavir.1NG037300,gbM,wgd,Same,gbM-gbM
Pavir.1KG036400,Unclassified,Pavir.1NG037400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG035400,unM,Pavir.1NG038000,unM,wgd,Same,unM-unM
Pavir.1KG035100,unM,Pavir.1NG038200,unM,wgd,Same,unM-unM
Pavir.1KG035000,Unclassified,Pavir.1NG038300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG037800,unM,Pavir.1NG038305,unM,wgd,Same,unM-unM
Pavir.1KG034900,unM,Pavir.1NG038400,unM,wgd,Same,unM-unM
Pavir.1KG034550,unM,Pavir.1NG038900,unM,wgd,Same,unM-unM
Pavir.1KG034400,gbM,Pavir.1NG039000,gbM,wgd,Same,gbM-gbM
Pavir.1KG034700,unM,Pavir.1NG039116,unM,wgd,Same,unM-unM
Pavir.1KG033275,gbM,Pavir.1NG039400,gbM,wgd,Same,gbM-gbM
Pavir.1KG033200,Unclassified,Pavir.1NG039600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG034100,Unclassified,Pavir.1NG039616,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG032800,Unclassified,Pavir.1NG039800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG034200,unM,Pavir.1NG039832,unM,wgd,Same,unM-unM
Pavir.1KG032700,Unclassified,Pavir.1NG039900,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG032300,unM,Pavir.1NG040300,unM,wgd,Same,unM-unM
Pavir.1KG032200,Unclassified,Pavir.1NG040400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG060900,unM,Pavir.1NG040410,unM,wgd,Same,unM-unM
Pavir.1KG032100,Unclassified,Pavir.1NG040500,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG032000,Unclassified,Pavir.1NG040600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG031900,Unclassified,Pavir.1NG040700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG031800,unM,Pavir.1NG040800,unM,wgd,Same,unM-unM
Pavir.1KG031700,unM,Pavir.1NG041000,unM,wgd,Same,unM-unM
Pavir.1KG031600,Unclassified,Pavir.1NG041100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG031400,Unclassified,Pavir.1NG041200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG031300,unM,Pavir.1NG041300,unM,wgd,Same,unM-unM
Pavir.1KG030500,unM,Pavir.1NG042200,unM,wgd,Same,unM-unM
Pavir.1KG030400,unM,Pavir.1NG042300,unM,wgd,Same,unM-unM
Pavir.1KG038100,gbM,Pavir.1NG042515,gbM,wgd,Same,gbM-gbM
Pavir.1KG029500,unM,Pavir.1NG042800,unM,wgd,Same,unM-unM
Pavir.1KG029400,Unclassified,Pavir.1NG042900,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG029100,Unclassified,Pavir.1NG043200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG028800,unM,Pavir.1NG044300,unM,wgd,Same,unM-unM
Pavir.1KG028000,unM,Pavir.1NG045200,unM,wgd,Same,unM-unM
Pavir.1KG027300,unM,Pavir.1NG045700,unM,wgd,Same,unM-unM
Pavir.1KG027200,Unclassified,Pavir.1NG045800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG025700,Unclassified,Pavir.1NG046300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG026900,unM,Pavir.1NG046308,unM,wgd,Same,unM-unM
Pavir.1KG025500,gbM,Pavir.1NG046400,gbM,wgd,Same,gbM-gbM
Pavir.1KG025400,unM,Pavir.1NG046500,unM,wgd,Same,unM-unM
Pavir.1KG025300,unM,Pavir.1NG046600,unM,wgd,Same,unM-unM
Pavir.1KG025200,unM,Pavir.1NG047000,unM,wgd,Same,unM-unM
Pavir.1KG024600,Unclassified,Pavir.1NG047200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG024500,Unclassified,Pavir.1NG047300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG024300,unM,Pavir.1NG047500,unM,wgd,Same,unM-unM
Pavir.1KG026600,Unclassified,Pavir.1NG048000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG026500,unM,Pavir.1NG048300,unM,wgd,Same,unM-unM
Pavir.1KG026300,gbM,Pavir.1NG048600,gbM,wgd,Same,gbM-gbM
Pavir.1KG026100,Unclassified,Pavir.1NG048700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG013500,unM,Pavir.1NG048800,unM,wgd,Same,unM-unM
Pavir.1KG013800,Unclassified,Pavir.1NG049100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG014586,unM,Pavir.1NG049200,unM,wgd,Same,unM-unM
Pavir.1KG014000,gbM,Pavir.1NG049300,gbM,wgd,Same,gbM-gbM
Pavir.1KG014100,Unclassified,Pavir.1NG049400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG014300,unM,Pavir.1NG049800,unM,wgd,Same,unM-unM
Pavir.1KG014493,unM,Pavir.1NG049808,unM,wgd,Same,unM-unM
Pavir.1KG014800,unM,Pavir.1NG050500,unM,wgd,Same,unM-unM
Pavir.1KG014900,Unclassified,Pavir.1NG050908,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG015500,unM,Pavir.1NG051000,unM,wgd,Same,unM-unM
Pavir.1KG015700,unM,Pavir.1NG051100,unM,wgd,Same,unM-unM
Pavir.1KG015800,gbM,Pavir.1NG051200,gbM,wgd,Same,gbM-gbM
Pavir.1KG015900,Unclassified,Pavir.1NG051300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG016000,unM,Pavir.1NG051400,unM,wgd,Same,unM-unM
Pavir.1KG016100,Unclassified,Pavir.1NG051700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG017100,unM,Pavir.1NG052100,unM,wgd,Same,unM-unM
Pavir.1KG017400,gbM,Pavir.1NG052200,gbM,wgd,Same,gbM-gbM
Pavir.1KG017900,Unclassified,Pavir.1NG052600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG018493,unM,Pavir.1NG053200,unM,wgd,Same,unM-unM
Pavir.1KG018300,Unclassified,Pavir.1NG053400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG018900,gbM,Pavir.1NG053700,gbM,wgd,Same,gbM-gbM
Pavir.1KG019100,Unclassified,Pavir.1NG053900,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG101200,Unclassified,Pavir.1NG054400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG100300,Unclassified,Pavir.1NG054800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG099800,Unclassified,Pavir.1NG055100,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG099700,unM,Pavir.1NG055200,unM,wgd,Same,unM-unM
Pavir.1KG099600,unM,Pavir.1NG055300,unM,wgd,Same,unM-unM
Pavir.1KG099100,unM,Pavir.1NG055800,unM,wgd,Same,unM-unM
Pavir.1KG099654,unM,Pavir.1NG056000,unM,wgd,Same,unM-unM
Pavir.1KG099277,Unclassified,Pavir.1NG056200,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG099908,unM,Pavir.1NG057000,unM,wgd,Same,unM-unM
Pavir.1KG359100,unM,Pavir.1NG057200,unM,wgd,Same,unM-unM
Pavir.1KG055000,Unclassified,Pavir.1NG058000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG055100,unM,Pavir.1NG058036,unM,wgd,Same,unM-unM
Pavir.1KG066200,unM,Pavir.1NG058800,unM,wgd,Same,unM-unM
Pavir.1KG066500,unM,Pavir.1NG059200,unM,wgd,Same,unM-unM
Pavir.1KG066700,unM,Pavir.1NG059400,unM,wgd,Same,unM-unM
Pavir.1KG066800,gbM,Pavir.1NG059500,gbM,wgd,Same,gbM-gbM
Pavir.1KG067100,unM,Pavir.1NG059900,unM,wgd,Same,unM-unM
Pavir.1KG067300,Unclassified,Pavir.1NG060300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG067500,Unclassified,Pavir.1NG060600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG067800,unM,Pavir.1NG060850,unM,wgd,Same,unM-unM
Pavir.1KG359000,unM,Pavir.1NG061410,unM,wgd,Same,unM-unM
Pavir.1KG069000,unM,Pavir.1NG061500,unM,wgd,Same,unM-unM
Pavir.1KG069600,Unclassified,Pavir.1NG061600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG070100,gbM,Pavir.1NG062100,gbM,wgd,Same,gbM-gbM
Pavir.1KG070200,unM,Pavir.1NG062600,unM,wgd,Same,unM-unM
Pavir.1KG070300,gbM,Pavir.1NG062700,gbM,wgd,Same,gbM-gbM
Pavir.1KG070400,gbM,Pavir.1NG062800,gbM,wgd,Same,gbM-gbM
Pavir.1KG070600,unM,Pavir.1NG063100,unM,wgd,Same,unM-unM
Pavir.1KG070700,unM,Pavir.1NG063200,unM,wgd,Same,unM-unM
Pavir.1KG070900,unM,Pavir.1NG063300,unM,wgd,Same,unM-unM
Pavir.1KG071200,gbM,Pavir.1NG063400,gbM,wgd,Same,gbM-gbM
Pavir.1KG071400,Unclassified,Pavir.1NG063800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG071600,Unclassified,Pavir.1NG064000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG071700,unM,Pavir.1NG064100,unM,wgd,Same,unM-unM
Pavir.1KG071800,unM,Pavir.1NG064200,unM,wgd,Same,unM-unM
Pavir.1KG071900,Unclassified,Pavir.1NG064400,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG072000,unM,Pavir.1NG064500,unM,wgd,Same,unM-unM
Pavir.1KG072600,unM,Pavir.1NG065300,unM,wgd,Same,unM-unM
Pavir.1KG072700,unM,Pavir.1NG065400,unM,wgd,Same,unM-unM
Pavir.1KG072900,unM,Pavir.1NG065500,unM,wgd,Same,unM-unM
Pavir.1KG073777,unM,Pavir.1NG065832,unM,wgd,Same,unM-unM
Pavir.1KG073977,unM,Pavir.1NG065950,unM,wgd,Same,unM-unM
Pavir.1KG073700,gbM,Pavir.1NG066000,gbM,wgd,Same,gbM-gbM
Pavir.1KG074000,unM,Pavir.1NG066600,unM,wgd,Same,unM-unM
Pavir.1KG074100,unM,Pavir.1NG066700,unM,wgd,Same,unM-unM
Pavir.1KG075400,unM,Pavir.1NG067000,unM,wgd,Same,unM-unM
Pavir.1KG075600,Unclassified,Pavir.1NG067300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG075700,unM,Pavir.1NG067400,unM,wgd,Same,unM-unM
Pavir.1KG076000,unM,Pavir.1NG067600,unM,wgd,Same,unM-unM
Pavir.1KG076100,Unclassified,Pavir.1NG067800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG076200,Unclassified,Pavir.1NG067850,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG076954,Unclassified,Pavir.1NG067900,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG076400,unM,Pavir.1NG068100,unM,wgd,Same,unM-unM
Pavir.1KG076500,Unclassified,Pavir.1NG068600,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG076600,gbM,Pavir.1NG068700,gbM,wgd,Same,gbM-gbM
Pavir.1KG076977,Unclassified,Pavir.1NG068801,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG077354,unM,Pavir.1NG068901,unM,wgd,Same,unM-unM
Pavir.1KG076800,unM,Pavir.1NG069101,unM,wgd,Same,unM-unM
Pavir.1KG077100,unM,Pavir.1NG069600,unM,wgd,Same,unM-unM
Pavir.1KG077477,unM,Pavir.1NG069700,unM,wgd,Same,unM-unM
Pavir.1KG078608,gbM,Pavir.1NG069800,gbM,wgd,Same,gbM-gbM
Pavir.1KG078985,gbM,Pavir.1NG070000,gbM,wgd,Same,gbM-gbM
Pavir.1KG079739,unM,Pavir.1NG070200,unM,wgd,Same,unM-unM
Pavir.1KG080870,unM,Pavir.1NG070700,unM,wgd,Same,unM-unM
Pavir.1KG077800,unM,Pavir.1NG071200,unM,wgd,Same,unM-unM
Pavir.1KG079400,Unclassified,Pavir.1NG071300,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG079777,unM,Pavir.1NG071501,unM,wgd,Same,unM-unM
Pavir.1KG080000,Unclassified,Pavir.1NG071700,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG080200,Unclassified,Pavir.1NG071800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG080400,unM,Pavir.1NG071900,unM,wgd,Same,unM-unM
Pavir.1KG080600,Unclassified,Pavir.1NG073000,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG080800,unM,Pavir.1NG073400,unM,wgd,Same,unM-unM
Pavir.1KG080900,unM,Pavir.1NG073550,unM,wgd,Same,unM-unM
Pavir.1KG081000,unM,Pavir.1NG073700,unM,wgd,Same,unM-unM
Pavir.1KG081100,Unclassified,Pavir.1NG073900,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG081200,unM,Pavir.1NG074032,unM,wgd,Same,unM-unM
Pavir.1KG254915,unM,Pavir.1NG074500,unM,wgd,Same,unM-unM
Pavir.1KG081400,unM,Pavir.1NG074700,unM,wgd,Same,unM-unM
Pavir.1KG081800,teM,Pavir.1NG075100,teM,wgd,Same,teM-teM
Pavir.1KG082754,unM,Pavir.1NG075600,unM,wgd,Same,unM-unM
Pavir.1KG082900,Unclassified,Pavir.1NG075800,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Pavir.1KG083100,unM,Pavir.1NG076001,unM,wgd,Same,unM-unM
Pavir.1KG083200,unM,Pavir.1NG076100,unM,wgd,Same,unM-unM
Pavir.1KG083400,unM,Pavir.1NG076250,unM,wgd,Same,unM-unM
Pavir.1KG083877,gbM,Pavir.1NG076600,gbM,wgd,Same,gbM-gbM
