Feature	Duplication
Migut.H02281	dispersed
Migut.B00546	dispersed
Migut.K00801	dispersed
Migut.B00551	dispersed
Migut.K00798	dispersed
Migut.B00567	dispersed
Migut.F01532	dispersed
Migut.F01720	dispersed
Migut.H01109	dispersed
Migut.I00213	dispersed
Migut.N00785	dispersed
Migut.N00888	dispersed
Migut.B00571	dispersed
Migut.E01162	dispersed
Migut.B00583	dispersed
Migut.B01203	dispersed
Migut.B00623	dispersed
Migut.F01922	dispersed
Migut.B00630	dispersed
Migut.C00571	dispersed
Migut.B00678	dispersed
Migut.C00457	dispersed
Migut.B00681	dispersed
Migut.N00992	dispersed
Migut.B00682	dispersed
Migut.N00993	dispersed
Migut.B00683	dispersed
Migut.B00911	dispersed
Migut.B00689	dispersed
Migut.E01199	dispersed
Migut.B00690	dispersed
Migut.N00998	dispersed
Migut.B00702	dispersed
Migut.G01011	dispersed
Migut.O00628	dispersed
Migut.B00708	dispersed
Migut.D01476	dispersed
Migut.B00716	dispersed
Migut.I00573	dispersed
Migut.B00719	dispersed
Migut.C01412	dispersed
Migut.B00721	dispersed
Migut.C01406	dispersed
Migut.B00761	dispersed
Migut.E00591	dispersed
Migut.B00782	dispersed
Migut.C01227	dispersed
Migut.B00789	dispersed
Migut.N00833	dispersed
Migut.B00807	dispersed
Migut.C01294	dispersed
Migut.N00836	dispersed
Migut.B00828	dispersed
Migut.B00933	dispersed
Migut.M00387	dispersed
Migut.B00840	dispersed
Migut.K00162	dispersed
Migut.B00842	dispersed
Migut.C01146	dispersed
Migut.B00845	dispersed
Migut.N03301	dispersed
Migut.B00857	dispersed
Migut.B00922	dispersed
Migut.B00865	dispersed
Migut.J00709	dispersed
Migut.B00869	dispersed
Migut.D01737	dispersed
Migut.B00884	dispersed
Migut.B01455	dispersed
Migut.C01325	dispersed
Migut.B00915	dispersed
Migut.N01308	dispersed
Migut.B00916	dispersed
Migut.N03290	dispersed
Migut.F01551	dispersed
Migut.B00938	dispersed
Migut.H01363	dispersed
Migut.B00941	dispersed
Migut.N00944	dispersed
Migut.B00960	dispersed
Migut.C00040	dispersed
Migut.E00609	dispersed
Migut.I00496	dispersed
Migut.B00967	dispersed
Migut.E01506	dispersed
Migut.H00864	dispersed
Migut.B00968	dispersed
Migut.O00502	dispersed
Migut.B00970	dispersed
Migut.F02115	dispersed
Migut.N01392	dispersed
Migut.B00971	dispersed
Migut.K00098	dispersed
Migut.B00982	dispersed
Migut.D01298	dispersed
Migut.F00732	dispersed
Migut.H02350	dispersed
Migut.L00983	dispersed
Migut.B00987	dispersed
Migut.D02319	dispersed
Migut.B00993	dispersed
Migut.G01309	dispersed
Migut.B00995	dispersed
Migut.N00058	dispersed
Migut.B00996	dispersed
Migut.D00099	dispersed
Migut.B00997	dispersed
Migut.C00041	dispersed
Migut.B00998	dispersed
Migut.F01365	dispersed
Migut.M00493	dispersed
Migut.B00999	dispersed
Migut.G01114	dispersed
Migut.B01001	dispersed
Migut.D01407	dispersed
Migut.B01017	dispersed
Migut.H00487	dispersed
Migut.B01021	dispersed
Migut.N00017	dispersed
Migut.B01027	dispersed
Migut.B01788	dispersed
Migut.B01028	dispersed
Migut.B01032	dispersed
Migut.B01062	dispersed
Migut.M00273	dispersed
Migut.B01063	dispersed
Migut.M02012	dispersed
Migut.B01064	dispersed
Migut.I00102	dispersed
Migut.B01067	dispersed
Migut.B01910	dispersed
Migut.D02203	dispersed
Migut.H01295	dispersed
Migut.L01678	dispersed
Migut.B01069	dispersed
Migut.B01403	dispersed
Migut.B01073	dispersed
Migut.O00487	dispersed
Migut.O00560	dispersed
Migut.B01080	dispersed
Migut.H00018	dispersed
Migut.B01095	dispersed
Migut.J01616	dispersed
Migut.B01113	dispersed
Migut.B01131	dispersed
Migut.F01412	dispersed
Migut.B01125	dispersed
Migut.E00885	dispersed
Migut.L00955	dispersed
Migut.M00684	dispersed
Migut.O00432	dispersed
Migut.B01128	dispersed
Migut.D01303	dispersed
Migut.O00499	dispersed
Migut.B01138	dispersed
Migut.H00179	dispersed
Migut.H02374	dispersed
Migut.O00610	dispersed
Migut.B01150	dispersed
Migut.D00222	dispersed
Migut.B01174	dispersed
Migut.F00112	dispersed
Migut.B01177	dispersed
Migut.M01706	dispersed
Migut.B01188	dispersed
Migut.D00743	dispersed
Migut.B01190	dispersed
Migut.N01859	dispersed
Migut.B01201	dispersed
Migut.G00838	dispersed
Migut.B01208	dispersed
Migut.E01119	dispersed
Migut.G01124	dispersed
Migut.O00535	dispersed
Migut.B01217	dispersed
Migut.J01678	dispersed
Migut.B01244	dispersed
Migut.C00884	dispersed
Migut.B01264	dispersed
Migut.N01999	dispersed
Migut.B01266	dispersed
Migut.C00049	dispersed
Migut.B01268	dispersed
Migut.K01151	dispersed
Migut.B01276	dispersed
Migut.D01907	dispersed
Migut.B01284	dispersed
Migut.D01000	dispersed
Migut.G00231	dispersed
Migut.B01288	dispersed
Migut.D01430	dispersed
Migut.B01296	dispersed
Migut.M00475	dispersed
Migut.O00691	dispersed
Migut.O00900	dispersed
Migut.B01298	dispersed
Migut.O00465	dispersed
Migut.B01299	dispersed
Migut.N00900	dispersed
Migut.B01313	dispersed
Migut.G00748	dispersed
Migut.N01666	dispersed
Migut.B01385	dispersed
Migut.I00328	dispersed
Migut.K00753	dispersed
Migut.B01400	dispersed
Migut.I00539	dispersed
Migut.B01401	dispersed
Migut.J01831	dispersed
Migut.N01656	dispersed
Migut.B01411	dispersed
Migut.N01652	dispersed
Migut.B01413	dispersed
Migut.N01651	dispersed
Migut.B01417	dispersed
Migut.K00322	dispersed
Migut.B01436	dispersed
Migut.D01442	dispersed
Migut.G00515	dispersed
Migut.H00586	dispersed
Migut.B01444	dispersed
Migut.I00454	dispersed
Migut.B01449	dispersed
Migut.M00002	dispersed
Migut.B01493	dispersed
Migut.D00327	dispersed
Migut.O00887	dispersed
Migut.B01494	dispersed
Migut.I00272	dispersed
Migut.B01503	dispersed
Migut.D00790	dispersed
Migut.F01221	dispersed
Migut.N03336	dispersed
Migut.B01504	dispersed
Migut.L01865	dispersed
Migut.B01524	dispersed
Migut.M00389	dispersed
Migut.N02876	dispersed
Migut.B01548	dispersed
Migut.N01751	dispersed
Migut.B01558	dispersed
Migut.N01538	dispersed
Migut.B01570	dispersed
Migut.E01460	dispersed
Migut.B01598	dispersed
Migut.L01603	dispersed
Migut.B01608	dispersed
Migut.E01680	dispersed
Migut.B01609	dispersed
Migut.E00467	dispersed
Migut.H02254	dispersed
Migut.L00527	dispersed
Migut.L00637	dispersed
Migut.B01612	dispersed
Migut.O00813	dispersed
Migut.B01630	dispersed
Migut.M01201	dispersed
Migut.B01631	dispersed
Migut.E01265	dispersed
Migut.B01659	dispersed
Migut.E00711	dispersed
Migut.B01679	dispersed
Migut.H00822	dispersed
Migut.B01682	dispersed
Migut.E01148	dispersed
Migut.B01726	dispersed
Migut.N01429	dispersed
Migut.B01734	dispersed
Migut.C00229	dispersed
Migut.F00868	dispersed
Migut.B01812	dispersed
Migut.H01659	dispersed
Migut.B01850	dispersed
Migut.C00076	dispersed
Migut.B01875	dispersed
Migut.E01256	dispersed
Migut.B01895	dispersed
Migut.E00732	dispersed
Migut.B01902	dispersed
Migut.O00551	dispersed
Migut.B01904	dispersed
Migut.C00219	dispersed
Migut.B01912	dispersed
Migut.E00934	dispersed
Migut.B01923	dispersed
Migut.D01016	dispersed
Migut.C00018	dispersed
Migut.C01094	dispersed
Migut.D00228	dispersed
Migut.N01968	dispersed
Migut.C00020	dispersed
Migut.E00747	dispersed
Migut.C00032	dispersed
Migut.C00270	dispersed
Migut.C00051	dispersed
Migut.D01339	dispersed
Migut.C00052	dispersed
Migut.C00440	dispersed
Migut.D01590	dispersed
Migut.H01213	dispersed
Migut.M00244	dispersed
Migut.M00581	dispersed
Migut.C00053	dispersed
Migut.N02980	dispersed
Migut.C00054	dispersed
Migut.E01617	dispersed
Migut.C00060	dispersed
Migut.J01186	dispersed
Migut.C00067	dispersed
Migut.F00475	dispersed
Migut.H01189	dispersed
Migut.C00079	dispersed
Migut.O00336	dispersed
Migut.C00084	dispersed
Migut.E00887	dispersed
Migut.L01400	dispersed
Migut.C00086	dispersed
Migut.F01447	dispersed
Migut.I00303	dispersed
Migut.J01180	dispersed
Migut.N02116	dispersed
Migut.N02174	dispersed
Migut.C00089	dispersed
Migut.O00794	dispersed
Migut.C00093	dispersed
Migut.C00140	dispersed
Migut.C00187	dispersed
Migut.G00408	dispersed
Migut.H01270	dispersed
Migut.J00790	dispersed
Migut.N02494	dispersed
Migut.O00771	dispersed
Migut.C00132	dispersed
Migut.J01216	dispersed
Migut.K00126	dispersed
Migut.M01636	dispersed
Migut.C00134	dispersed
Migut.C00137	dispersed
Migut.H01041	dispersed
Migut.C00138	dispersed
Migut.C00150	dispersed
Migut.D00340	dispersed
Migut.D02158	dispersed
Migut.E01276	dispersed
Migut.F01284	dispersed
Migut.J00569	dispersed
Migut.J01303	dispersed
Migut.C00141	dispersed
Migut.H02449	dispersed
Migut.C00143	dispersed
Migut.C01295	dispersed
Migut.C00145	dispersed
Migut.I00210	dispersed
Migut.C00147	dispersed
Migut.M01931	dispersed
Migut.C00162	dispersed
Migut.O00737	dispersed
Migut.C00169	dispersed
Migut.M00668	dispersed
Migut.C00177	dispersed
Migut.J01515	dispersed
Migut.C00178	dispersed
Migut.H02385	dispersed
Migut.C00184	dispersed
Migut.H02392	dispersed
Migut.G01093	dispersed
Migut.J00273	dispersed
Migut.C00216	dispersed
Migut.H00520	dispersed
Migut.C00218	dispersed
Migut.H00517	dispersed
Migut.C00220	dispersed
Migut.L01060	dispersed
Migut.C00231	dispersed
Migut.C00458	dispersed
Migut.K00978	dispersed
Migut.C00236	dispersed
Migut.G00095	dispersed
Migut.K01184	dispersed
Migut.C00263	dispersed
Migut.L00012	dispersed
Migut.C00273	dispersed
Migut.B01252	dispersed
Migut.C00277	dispersed
Migut.C00512	dispersed
Migut.E00778	dispersed
Migut.M01598	dispersed
Migut.M01634	dispersed
Migut.N02005	dispersed
Migut.O00752	dispersed
Migut.C00283	dispersed
Migut.D01591	dispersed
Migut.I00042	dispersed
Migut.C00284	dispersed
Migut.D01592	dispersed
Migut.L01118	dispersed
Migut.C00311	dispersed
Migut.C00316	dispersed
Migut.N01367	dispersed
Migut.N03294	dispersed
Migut.C00330	dispersed
Migut.D01991	dispersed
Migut.H01104	dispersed
Migut.L00570	dispersed
Migut.L00663	dispersed
Migut.C00337	dispersed
Migut.M02034	dispersed
Migut.C00355	dispersed
Migut.E00600	dispersed
Migut.C00362	dispersed
Migut.D00968	dispersed
Migut.H00447	dispersed
Migut.H00781	dispersed
Migut.H00978	dispersed
Migut.H01396	dispersed
Migut.H02253	dispersed
Migut.J00230	dispersed
Migut.K00246	dispersed
Migut.K00780	dispersed
Migut.C00365	dispersed
Migut.O00313	dispersed
Migut.C00366	dispersed
Migut.N02970	dispersed
Migut.C00381	dispersed
Migut.H00512	dispersed
Migut.C00391	dispersed
Migut.C01237	dispersed
Migut.N00872	dispersed
Migut.O00902	dispersed
Migut.C00394	dispersed
Migut.C00435	dispersed
Migut.H00317	dispersed
Migut.C00397	dispersed
Migut.D02399	dispersed
Migut.E00758	dispersed
Migut.O00317	dispersed
Migut.O00869	dispersed
Migut.C00404	dispersed
Migut.C01114	dispersed
Migut.C00405	dispersed
Migut.C01115	dispersed
Migut.C00411	dispersed
Migut.N01788	dispersed
Migut.C00412	dispersed
Migut.I00484	dispersed
Migut.C00418	dispersed
Migut.J01240	dispersed
Migut.J01571	dispersed
Migut.C00419	dispersed
Migut.K01198	dispersed
Migut.C00428	dispersed
Migut.J00735	dispersed
Migut.C00430	dispersed
Migut.M00910	dispersed
Migut.C00431	dispersed
Migut.G00810	dispersed
Migut.G01200	dispersed
Migut.C00432	dispersed
Migut.H00502	dispersed
Migut.O00867	dispersed
Migut.C00437	dispersed
Migut.N03117	dispersed
Migut.C00439	dispersed
Migut.H01056	dispersed
Migut.C00444	dispersed
Migut.N03321	dispersed
Migut.C00465	dispersed
Migut.G00722	dispersed
Migut.C00472	dispersed
Migut.D01187	dispersed
Migut.C00481	dispersed
Migut.J01146	dispersed
Migut.C00504	dispersed
Migut.N02927	dispersed
Migut.C00508	dispersed
Migut.C00837	dispersed
Migut.C00520	dispersed
Migut.C00780	dispersed
Migut.C00523	dispersed
Migut.K01447	dispersed
Migut.C00538	dispersed
Migut.D00049	dispersed
Migut.D01681	dispersed
Migut.C00544	dispersed
Migut.D01452	dispersed
Migut.J00447	dispersed
Migut.N00763	dispersed
Migut.C00545	dispersed
Migut.D02404	dispersed
Migut.D02420	dispersed
Migut.C00599	dispersed
Migut.O00742	dispersed
Migut.C00600	dispersed
Migut.K00482	dispersed
Migut.C00618	dispersed
Migut.M00554	dispersed
Migut.C00627	dispersed
Migut.D00210	dispersed
Migut.C00647	dispersed
Migut.N01483	dispersed
Migut.C00657	dispersed
Migut.D01270	dispersed
Migut.D01554	dispersed
Migut.E01000	dispersed
Migut.F01590	dispersed
Migut.F01917	dispersed
Migut.G00019	dispersed
Migut.G01154	dispersed
Migut.H01198	dispersed
Migut.J01067	dispersed
Migut.J01156	dispersed
Migut.J01234	dispersed
Migut.K01257	dispersed
Migut.O00008	dispersed
Migut.C00703	dispersed
Migut.C00755	dispersed
Migut.C00734	dispersed
Migut.C00803	dispersed
Migut.H02164	dispersed
Migut.K00746	dispersed
Migut.K01435	dispersed
Migut.L00929	dispersed
Migut.M00156	dispersed
Migut.M01322	dispersed
Migut.N01629	dispersed
Migut.N01735	dispersed
Migut.C00737	dispersed
Migut.J00738	dispersed
Migut.C00749	dispersed
Migut.H00966	dispersed
Migut.C00759	dispersed
Migut.E00170	dispersed
Migut.C00763	dispersed
Migut.D02542	dispersed
Migut.L01415	dispersed
Migut.C00765	dispersed
Migut.L00027	dispersed
Migut.N00477	dispersed
Migut.C00784	dispersed
Migut.M01340	dispersed
Migut.C00789	dispersed
Migut.C00878	dispersed
Migut.C01036	dispersed
Migut.G01131	dispersed
Migut.L00650	dispersed
Migut.H02497	dispersed
Migut.C00804	dispersed
Migut.C00822	dispersed
Migut.C00811	dispersed
Migut.D02397	dispersed
Migut.N01939	dispersed
Migut.O00694	dispersed
Migut.C00815	dispersed
Migut.G00984	dispersed
Migut.C00845	dispersed
Migut.G00999	dispersed
Migut.N03103	dispersed
Migut.C00846	dispersed
Migut.C01229	dispersed
Migut.H00796	dispersed
Migut.C00861	dispersed
Migut.H02181	dispersed
Migut.C00865	dispersed
Migut.H02184	dispersed
Migut.C00876	dispersed
Migut.D01288	dispersed
Migut.C00879	dispersed
Migut.C00892	dispersed
Migut.N01935	dispersed
Migut.C00919	dispersed
Migut.N02881	dispersed
Migut.C00981	dispersed
Migut.H02469	dispersed
Migut.C00993	dispersed
Migut.H00758	dispersed
Migut.C01005	dispersed
Migut.C01116	dispersed
Migut.F01441	dispersed
Migut.K01312	dispersed
Migut.L00830	dispersed
Migut.L00996	dispersed
Migut.C01010	dispersed
Migut.N03218	dispersed
Migut.C01025	dispersed
Migut.H00745	dispersed
Migut.C01026	dispersed
Migut.C01144	dispersed
Migut.C01027	dispersed
Migut.L01842	dispersed
Migut.C01028	dispersed
Migut.J00695	dispersed
Migut.C01035	dispersed
Migut.N01077	dispersed
Migut.J01025	dispersed
Migut.C01040	dispersed
Migut.H00737	dispersed
Migut.C01052	dispersed
Migut.D01123	dispersed
Migut.C01055	dispersed
Migut.D00029	dispersed
Migut.C01067	dispersed
Migut.H00579	dispersed
Migut.C01088	dispersed
Migut.F01125	dispersed
Migut.C01089	dispersed
Migut.H00792	dispersed
Migut.J00986	dispersed
Migut.C01090	dispersed
Migut.H00693	dispersed
Migut.C01108	dispersed
Migut.H00827	dispersed
Migut.C01120	dispersed
Migut.H00832	dispersed
Migut.C01125	dispersed
Migut.N03284	dispersed
Migut.C01126	dispersed
Migut.H01237	dispersed
Migut.N00692	dispersed
Migut.C01131	dispersed
Migut.N00683	dispersed
Migut.C01283	dispersed
Migut.C01148	dispersed
Migut.G00969	dispersed
Migut.C01149	dispersed
Migut.G00971	dispersed
Migut.K01195	dispersed
Migut.M00637	dispersed
Migut.N00197	dispersed
Migut.C01150	dispersed
Migut.G00970	dispersed
Migut.K01196	dispersed
Migut.C01151	dispersed
Migut.K01194	dispersed
Migut.C01162	dispersed
Migut.C01238	dispersed
Migut.D00793	dispersed
Migut.N03255	dispersed
Migut.C01168	dispersed
