,Feature,Duplication,Classification,Duplicate.2,Ka,Ks,Ka.Ks,P.Value
141,AL1G14150,wgd,Unmethylated,AL4G29000,0.192658,0.999002,0.192851,1.95168e-25
142,AL1G14160,wgd,gbM,AL4G28990,0.0728688,0.741647,0.0982527,6.042e-49
143,AL1G14170,wgd,Unmethylated,AL4G28980,0.12565,0.715898,0.175515,1.22189e-21
144,AL1G14190,wgd,Unmethylated,AL4G28970,0.143502,1.38205,0.103833,1.14535e-84
145,AL1G14220,wgd,Unclassified,AL4G28960,0.116743,1.1649,0.100217,3.70354e-28
146,AL1G14250,wgd,Unclassified,AL4G28920,0.177084,0.853153,0.207564,8.45404e-30
147,AL1G14280,wgd,gbM,AL4G28870,0.0982099,0.510345,0.192438,1.11658e-91
148,AL1G14290,wgd,Unmethylated,AL4G28850,0.102128,1.00304,0.101819,5.7786e-48
149,AL1G14310,wgd,Unmethylated,AL4G28840,0.00622483,0.616758,0.0100928,4.26291e-25
150,AL1G14430,wgd,gbM,AL4G28710,0.0686674,0.714856,0.0960576,8.00528e-50
151,AL1G14460,wgd,Unmethylated,AL4G28090,0.0548911,2.08358,0.0263446,4.16453e-43
152,AL1G14520,wgd,Unclassified,AL4G28130,0.907464,0.513709,1.76649,0.0546783
153,AL1G14530,wgd,gbM,AL4G28170,0.038043,0.601212,0.0632772,7.61953e-114
154,AL1G14580,wgd,gbM,AL4G28230,0.247446,0.966564,0.256006,1.80412e-37
155,AL1G14650,wgd,Unclassified,AL4G28340,0.260346,0.870186,0.299184,2.74514e-14
156,AL1G14710,wgd,Unmethylated,AL4G28440,0.124661,0.756791,0.164723,9.55533e-30
157,AL1G14730,wgd,gbM,AL4G28450,0.193456,0.609749,0.317272,1.57399e-13
158,AL1G14830,wgd,gbM,AL4G27980,0.113294,0.696861,0.162577,1.47647e-15
159,AL1G14870,wgd,Unmethylated,AL4G27900,0.164713,0.699221,0.235567,3.37103e-20
160,AL1G14900,wgd,Unmethylated,AL4G27860,0.0964593,0.900523,0.107115,4.62276e-50
161,AL1G14910,wgd,gbM,AL4G27840,0.0488811,0.960484,0.0508921,1.551e-113
162,AL1G14920,wgd,gbM,AL4G27830,0.123618,1.01486,0.121808,5.22761e-47
163,AL1G14930,wgd,gbM,AL4G27820,0.0561407,1.44954,0.03873,3.96012e-66
164,AL1G14940,wgd,gbM,AL4G27800,0.110497,0.591206,0.186901,2.77999e-33
165,AL1G14960,wgd,gbM,AL4G27780,0.127336,0.95927,0.132742,2.31921e-66
166,AL1G14980,wgd,Unmethylated,AL4G27750,0.160911,0.9482,0.169701,6.39345e-13
167,AL1G15050,wgd,Unclassified,AL4G27732,0.21822,0.683654,0.319196,4.01935e-10
168,AL1G15060,wgd,Unmethylated,AL7G40410,0.502049,4.30281,0.116679,9.01708e-63
169,AL1G15080,wgd,Unclassified,AL4G27670,0.573661,0.804325,0.71322,0.228102
170,AL1G15090,wgd,Unmethylated,AL4G27650,0.575439,1.35721,0.423987,0.00605684
171,AL1G15120,wgd,Unmethylated,AL4G27610,0.182926,0.645619,0.283334,4.21343e-24
172,AL1G15140,wgd,Unmethylated,AL4G27550,0.18618,0.747045,0.249222,0.000178371
173,AL1G15160,wgd,Unmethylated,AL7G40650,0.977666,4.21077,0.232182,1.8039e-13
174,AL1G15180,wgd,gbM,AL7G40880,0.182904,1.77816,0.102861,9.34467e-65
175,AL1G15210,wgd,gbM,AL7G40910,0.471701,2.5617,0.184136,9.48859e-68
176,AL1G15250,wgd,Unmethylated,AL7G40990,0.432308,3.49169,0.12381,8.56987e-21
177,AL1G15260,wgd,gbM,AL7G41010,0.793375,4.15162,0.1911,1.84344e-32
178,AL1G15320,wgd,gbM,AL4G27370,0.0535217,1.32941,0.0402596,1.55973e-97
179,AL1G15350,wgd,Unmethylated,AL4G27350,0.0835303,1.24453,0.0671177,2.58057e-26
180,AL1G15440,wgd,gbM,AL4G27310,0.0422687,0.810922,0.0521243,2.19342e-250
181,AL1G15450,wgd,Unmethylated,AL4G27260,0.18488,0.668061,0.276741,6.78337e-05
182,AL1G15470,wgd,Unmethylated,AL4G27210,0.171848,1.58306,0.108554,2.33365e-98
183,AL1G15520,wgd,Unmethylated,AL4G27140,0.614109,2.65234,0.231535,6.50056e-13
184,AL1G15540,wgd,gbM,AL4G27090,0.143391,0.559892,0.256104,3.63117e-51
185,AL1G15550,wgd,Unclassified,AL4G27080,0.101446,1.08749,0.0932846,4.03425e-68
186,AL1G15580,wgd,Unmethylated,AL4G27010,0.340931,1.49317,0.228326,3.35738e-33
187,AL1G15620,wgd,Unclassified,AL4G26990,0.128429,0.617177,0.208091,1.41411e-08
188,AL1G15640,wgd,Unclassified,AL4G26980,0.121618,0.556235,0.218644,7.58527e-08
189,AL1G15680,wgd,Unclassified,AL4G26950,0.0810473,0.500173,0.162038,7.76525e-08
190,AL1G15720,wgd,Unmethylated,AL4G26940,0.140601,1.32898,0.105796,4.30625e-48
191,AL1G15740,wgd,Unmethylated,AL4G26920,0.0560564,1.52058,0.0368651,2.71235e-41
192,AL1G15760,wgd,gbM,AL4G26890,0.149433,0.663499,0.22522,2.05776e-52
193,AL1G15800,wgd,Unmethylated,AL4G26850,0.179601,1.05073,0.17093,2.13184e-21
194,AL1G15810,wgd,Unmethylated,AL4G26820,0.213442,0.686982,0.310695,1.55502e-07
195,AL1G15820,wgd,Unmethylated,AL4G26770,0.426236,1.97301,0.216033,3.75568e-32
196,AL1G15840,wgd,Unclassified,AL4G26740,0.23242,1.33443,0.174172,3.61621e-32
197,AL1G15860,wgd,Unclassified,AL4G26720,0.16028,0.684064,0.234305,3.01304e-18
198,AL1G15970,wgd,Unmethylated,AL4G26640,0.0687469,1.20543,0.0570309,1.59936e-53
199,AL1G15990,wgd,Unmethylated,AL4G26630,0.13867,1.32068,0.104999,1.72935e-26
200,AL1G16020,wgd,gbM,AL4G26620,0.106197,0.783165,0.135599,8.64701e-31
201,AL1G16030,wgd,Unmethylated,AL4G26600,0.123305,1.20279,0.102516,5.87946e-33
202,AL1G16070,wgd,Unclassified,AL4G26590,0.070676,1.06623,0.0662862,1.17408e-32
203,AL1G16120,wgd,Unmethylated,AL4G26450,0.208558,1.05435,0.197806,6.9017e-17
204,AL1G16130,wgd,Unmethylated,AL4G26410,0.335509,2.46451,0.136136,2.45593e-38
205,AL1G16140,wgd,Unmethylated,AL4G26380,0.266321,1.05343,0.252813,9.39281e-12
206,AL1G16170,wgd,Unmethylated,AL4G26340,0.222005,0.910905,0.243719,5.90489e-19
207,AL1G16180,wgd,gbM,AL4G26330,0.137334,0.642635,0.213704,4.55357e-13
208,AL1G16210,wgd,Unmethylated,AL4G26240,0.192893,0.994612,0.193938,2.46111e-08
209,AL1G16400,wgd,gbM,AL4G26010,0.0375938,1.12332,0.0334668,5.39634e-50
210,AL1G16430,wgd,Unmethylated,AL4G25990,0.607764,1.40736,0.431847,0.000795512
211,AL1G16440,wgd,gbM,AL4G25980,0.0438526,0.697693,0.0628537,1.48574e-79
212,AL1G16530,wgd,Unmethylated,AL4G25910,0.0631406,1.31531,0.0480044,6.65481e-08
213,AL1G16570,wgd,Unclassified,AL4G25870,0.286669,0.92543,0.309769,1.8106e-06
214,AL1G16630,wgd,Unmethylated,AL4G25760,0.399422,1.69199,0.236066,1.74299e-09
215,AL1G16670,wgd,Unclassified,AL4G25750,0.236021,0.552977,0.426818,5.97724e-09
216,AL1G16680,wgd,gbM,AL4G25730,0.230096,0.908318,0.253321,8.18581e-50
217,AL1G16690,wgd,Unmethylated,AL4G25720,0.0517858,1.04264,0.0496681,8.31459e-45
218,AL1G16710,wgd,gbM,AL4G25630,0.0923723,1.04467,0.0884225,5.45852e-36
219,AL1G16760,wgd,Unclassified,AL4G25520,0.0836407,1.04793,0.0798151,2.68822e-71
220,AL1G16770,wgd,Unmethylated,AL4G25510,0.255185,1.69109,0.1509,6.30419e-26
221,AL1G16780,wgd,gbM,AL4G25470,0.172515,0.583311,0.295751,4.32682e-14
222,AL1G16790,wgd,gbM,AL4G25460,0.155191,0.639386,0.242719,4.49593e-28
223,AL1G16810,wgd,Unmethylated,AL4G25430,0.108486,1.90294,0.0570098,1.11934e-71
224,AL1G16840,wgd,gbM,AL4G25420,0.058401,1.04547,0.055861,6.501e-18
225,AL1G16910,wgd,gbM,AL4G25340,0.0663049,0.613236,0.108123,9.8918e-29
226,AL1G16940,wgd,Unmethylated,AL4G25270,0.287308,1.04989,0.273654,1.29614e-10
227,AL1G16950,wgd,Unmethylated,AL4G25260,0.31394,0.74019,0.424135,0.000301937
228,AL1G17000,wgd,gbM,AL4G25110,0.179913,1.55409,0.115768,4.27446e-15
229,AL1G17010,wgd,gbM,AL4G25070,0.167161,1.50772,0.11087,2.16801e-117
230,AL1G17020,wgd,Unmethylated,AL4G25060,0.138222,0.81592,0.169407,5.6512e-14
231,AL1G17030,wgd,Unmethylated,AL4G25050,0.369044,4.02909,0.0915949,2.38911e-53
232,AL1G17140,wgd,Unmethylated,AL4G24990,0.0930494,1.18189,0.0787296,1.10865e-48
233,AL1G17210,wgd,Unmethylated,AL4G24900,0.161477,1.12203,0.143915,1.20005e-18
234,AL1G17270,wgd,Unmethylated,AL4G24810,0.278651,3.28428,0.0848438,2.0835e-34
235,AL1G17290,wgd,Unclassified,AL4G24770,NA,1.11013,-2.00016e-15,NA
236,AL1G17300,wgd,Unmethylated,AL4G24750,0.308364,1.14445,0.269442,7.8332e-05
237,AL1G17330,wgd,Unmethylated,AL4G24740,0.0806017,1.11038,0.0725893,1.09927e-74
238,AL1G17340,wgd,Unclassified,AL4G24720,0.186001,1.62672,0.114341,5.40393e-99
239,AL1G17390,wgd,Unmethylated,AL4G24490,0.406398,2.29825,0.17683,5.45132e-41
240,AL1G17420,wgd,Unmethylated,AL4G24450,0.142899,0.606773,0.235506,2.56424e-25
241,AL1G17430,wgd,Unmethylated,AL4G24440,0.2236,1.28585,0.173892,2.67376e-36
242,AL1G17480,wgd,gbM,AL4G24370,0.26485,1.03826,0.255091,1.54572e-28
243,AL1G17510,wgd,gbM,AL4G24300,0.0573875,0.73829,0.0777303,1.66116e-50
244,AL1G17520,wgd,Unmethylated,AL4G24280,0.0944541,0.788275,0.119824,2.0858e-21
245,AL1G17570,wgd,gbM,AL4G23950,0.0374956,0.700786,0.0535051,2.71447e-33
246,AL1G17580,wgd,Unmethylated,AL4G23940,0.246745,1.53383,0.160868,1.91746e-35
247,AL1G17590,wgd,Unmethylated,AL4G23840,0.189717,1.38353,0.137125,3.74015e-29
248,AL1G17610,wgd,Unmethylated,AL4G23780,0.246074,3.98318,0.0617782,1.25033e-31
249,AL1G17680,wgd,Unmethylated,AL6G11450,0.482863,2.02111,0.238909,1.58514e-05
250,AL1G17690,wgd,gbM,AL4G23650,0.0796586,1.02113,0.0780104,1.18914e-108
251,AL1G17700,wgd,Unmethylated,AL4G23620,0.506037,4.56359,0.110886,5.82841e-54
252,AL1G17730,wgd,Unmethylated,AL8G36140,0.379135,1.38675,0.273398,4.23564e-37
253,AL1G17750,wgd,gbM,AL4G23480,0.0773704,1.04114,0.0743129,8.16186e-57
254,AL1G17810,wgd,Unmethylated,AL6G11620,0.826264,3.53988,0.233416,1.05937e-16
255,AL1G17820,wgd,Unmethylated,AL4G23420,0.100748,2.26333,0.0445131,6.41821e-104
256,AL1G17830,wgd,Unmethylated,AL6G11700,0.649013,4.08705,0.158797,4.95836e-19
257,AL1G17860,wgd,Unmethylated,AL8G36210,NA,1.24421,2.88769e-11,NA
258,AL1G17910,wgd,gbM,AL8G36230,0.179655,1.6165,0.111138,5.74017e-79
259,AL1G17920,wgd,gbM,AL6G11910,0.321574,1.78118,0.180539,2.14148e-52
260,AL1G17930,wgd,Unmethylated,AL4G23150,0.095781,1.58386,0.0604733,1.52403e-84
261,AL1G17940,wgd,Unmethylated,AL4G23160,0.293036,1.94684,0.150519,2.94901e-45
262,AL1G17950,wgd,gbM,AL4G23200,0.191466,1.14053,0.167874,3.61124e-37
263,AL1G18030,wgd,Unmethylated,AL4G23220,0.0413767,0.912229,0.0453578,6.99034e-57
264,AL1G18060,wgd,gbM,AL8G36410,NA,1.28323,4.88481e-12,NA
265,AL1G18070,wgd,Unmethylated,AL4G23250,0.0685417,1.61375,0.0424736,6.9498e-31
266,AL1G18080,wgd,Unmethylated,AL4G23260,0.292631,1.47572,0.198297,7.82098e-11
267,AL1G18150,wgd,gbM,AL4G23080,0.1778,1.29947,0.136825,2.32291e-38
268,AL1G18180,wgd,Unmethylated,AL4G22880,0.12254,0.937017,0.130777,6.09676e-19
269,AL1G18330,wgd,gbM,AL4G21680,0.121553,0.886138,0.137171,4.30811e-56
270,AL1G18340,wgd,gbM,AL4G21740,0.275748,0.64272,0.429032,2.4517e-06
271,AL1G18370,wgd,Unmethylated,NA,NA,NA,NA,NA
272,AL1G18380,wgd,gbM,AL4G21790,0.0628266,0.708716,0.0886485,4.16399e-42
273,AL1G18420,wgd,Unmethylated,AL4G21910,0.285665,2.09848,0.13613,4.08021e-18
274,AL1G18520,wgd,Unmethylated,AL4G21960,0.548172,2.86483,0.191346,1.9969e-49
275,AL1G19400,wgd,gbM,AL1G65290,0.0620025,1.17527,0.0527557,4.61319e-35
276,AL1G19420,wgd,Unmethylated,AL1G65430,0.182779,1.62434,0.112525,1.13892e-47
277,AL1G19430,wgd,gbM,AL1G65470,0.128659,0.78315,0.164284,2.90997e-42
278,AL1G19480,wgd,gbM,AL1G65720,0.32373,1.11045,0.291531,2.34998e-29
279,AL1G19600,wgd,Unmethylated,AL1G65870,0.169908,1.42583,0.119164,6.00922e-28
280,AL1G19650,wgd,Unmethylated,AL1G65940,0.0274502,1.20879,0.0227089,4.20216e-41
281,AL1G19680,wgd,Unmethylated,AL1G66190,NA,0.446852,-2.48454e-15,NA
282,AL1G19800,wgd,Unclassified,AL1G66470,0.147683,0.979085,0.150838,1.80676e-15
