Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
AL1G13270,AL7G24270,unM,unM,wgd,Same,unM-unM,0.35627,1.42714,0.249639,5.71044e-10
AL1G13280,AL8G15700,gbM,gbM,wgd,Same,gbM-gbM,0.200229,1.20601,0.166025,8.23033e-51
AL1G13320,AL8G15720,gbM,gbM,wgd,Same,gbM-gbM,0.214475,0.638584,0.335859,4.6189e-14
AL1G13330,AL8G15730,unM,unM,wgd,Same,unM-unM,0.209733,0.731661,0.286653,8.03287e-10
AL1G13350,AL8G15750,unM,unM,wgd,Same,unM-unM,0.169606,2.89822,0.0585206,3.84934e-44
AL1G13370,AL7G24130,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.237069,1.76192,0.134551,3.62507e-20
AL1G13400,AL8G15860,unM,unM,wgd,Same,unM-unM,0.141433,1.62787,0.0868823,1.38683e-57
AL1G13440,AL7G24040,gbM,gbM,wgd,Same,gbM-gbM,0.0673685,3.16457,0.0212884,8.71749e-64
AL1G13440,AL8G15880,gbM,unM,wgd,Different,gbM-unM,0.0833701,1.32928,0.0627184,1.69523e-42
AL1G13450,AL8G15890,unM,unM,wgd,Same,unM-unM,0.120607,1.21642,0.0991492,5.07315e-32
AL1G13460,AL8G15910,unM,unM,wgd,Same,unM-unM,0.150203,1.43796,0.104455,7.95275e-46
AL1G13580,AL8G15970,unM,unM,wgd,Same,unM-unM,0.320751,2.2457,0.142829,2.87734e-20
AL1G13594,AL7G23990,unM,unM,wgd,Same,unM-unM,0.402797,3.40743,0.118211,2.36665e-21
AL1G13610,AL8G16010,unM,unM,wgd,Same,unM-unM,0.273327,1.03419,0.26429,2.82692e-08
AL1G13650,AL8G16060,unM,unM,wgd,Same,unM-unM,0.166639,1.62938,0.102271,8.60821e-23
AL1G13660,AL8G16110,gbM,gbM,wgd,Same,gbM-gbM,0.27694,1.469,0.188523,2.88114e-39
AL1G13670,AL8G16140,unM,unM,wgd,Same,unM-unM,0.219036,0.962974,0.227458,2.39361e-06
AL1G13690,AL8G16160,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.171889,1.18557,0.144984,6.83644e-42
AL1G13700,AL7G23900,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.350581,2.59204,0.135253,2.34231e-17
AL1G13740,AL8G16200,gbM,gbM,wgd,Same,gbM-gbM,0.135249,0.580057,0.233166,9.77054e-37
AL1G13760,AL7G23800,gbM,gbM,wgd,Same,gbM-gbM,0.156966,1.74935,0.0897284,5.17345e-233
AL1G13760,AL8G16230,gbM,gbM,wgd,Same,gbM-gbM,0.0641555,0.581021,0.110419,2.1923e-128
AL1G13780,AL8G16240,unM,unM,wgd,Same,unM-unM,0.0899484,1.61049,0.0558517,1.06341e-66
AL1G13840,AL8G16620,unM,unM,wgd,Same,unM-unM,0.135333,0.77623,0.174347,2.91985e-13
AL1G13850,AL3G37490,unM,unM,wgd,Same,unM-unM,0.127765,3.20929,0.039811,1.37789e-28
AL1G13900,AL8G16740,gbM,gbM,wgd,Same,gbM-gbM,0.210477,0.720434,0.292153,6.91754e-40
AL1G13930,AL3G37790,unM,unM,wgd,Same,unM-unM,0.343863,1.92551,0.178583,4.82325e-10
AL1G13950,AL8G16850,unM,unM,wgd,Same,unM-unM,0.313724,1.67751,0.187018,5.24857e-17
AL1G13960,AL8G16880,unM,unM,wgd,Same,unM-unM,0.222112,1.29703,0.171247,3.78134e-37
AL1G14020,AL8G17050,gbM,gbM,wgd,Same,gbM-gbM,0.0171865,0.665212,0.0258362,7.15092e-58
AL1G14070,AL3G37950,gbM,gbM,wgd,Same,gbM-gbM,0.113945,2.30822,0.0493648,1.48829e-129
AL1G14080,AL8G17060,gbM,gbM,wgd,Same,gbM-gbM,0.0739394,0.911742,0.0810969,5.41406e-59
AL1G14100,AL3G38040,gbM,unM,wgd,Different,gbM-unM,0.680105,2.52384,0.269473,5.13687e-09
AL1G14100,AL4G29130,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.231961,1.82867,0.126847,8.74542e-20
AL1G14110,AL4G29120,unM,unM,wgd,Same,unM-unM,0.083299,0.95901,0.0868593,1.4922e-17
AL1G14120,AL4G29090,unM,unM,wgd,Same,unM-unM,0.0843836,1.47265,0.0573003,1.4683e-170
AL1G14150,AL4G29000,unM,unM,wgd,Same,unM-unM,0.192658,0.999002,0.192851,1.95168e-25
AL1G14160,AL4G28990,gbM,gbM,wgd,Same,gbM-gbM,0.0728688,0.741647,0.0982527,6.042e-49
AL1G14170,AL4G28980,unM,unM,wgd,Same,unM-unM,0.12565,0.715898,0.175515,1.22189e-21
AL1G14190,AL4G28970,unM,unM,wgd,Same,unM-unM,0.143502,1.38205,0.103833,1.14535e-84
AL1G14250,AL4G28920,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.177084,0.853153,0.207564,8.45404e-30
AL1G14280,AL4G28870,gbM,gbM,wgd,Same,gbM-gbM,0.0982099,0.510345,0.192438,1.11658e-91
AL1G14290,AL4G28850,unM,unM,wgd,Same,unM-unM,0.102128,1.00304,0.101819,5.7786e-48
AL1G14310,AL4G28840,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.00622483,0.616758,0.0100928,4.26291e-25
AL1G14430,AL4G28710,gbM,gbM,wgd,Same,gbM-gbM,0.0686674,0.714856,0.0960576,8.00528e-50
AL1G14460,AL4G28090,unM,unM,wgd,Same,unM-unM,0.0548911,2.08358,0.0263446,4.16453e-43
AL1G14460,AL4G28660,unM,unM,wgd,Same,unM-unM,0.0161685,0.708247,0.0228289,4.90187e-37
AL1G14530,AL4G28170,gbM,gbM,wgd,Same,gbM-gbM,0.038043,0.601212,0.0632772,7.61953e-114
AL1G14580,AL4G28230,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.247446,0.966564,0.256006,1.80412e-37
AL1G14580,AL4G28230,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.247446,0.966564,0.256006,1.80412e-37
AL1G14650,AL4G28340,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.260346,0.870186,0.299184,2.74514e-14
AL1G14730,AL4G28450,gbM,gbM,wgd,Same,gbM-gbM,0.193456,0.609749,0.317272,1.57399e-13
AL1G14830,AL4G27980,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.113294,0.696861,0.162577,1.47647e-15
AL1G14870,AL4G27900,unM,unM,wgd,Same,unM-unM,0.164713,0.699221,0.235567,3.37103e-20
AL1G14900,AL4G27860,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0964593,0.900523,0.107115,4.62276e-50
AL1G14910,AL4G27840,gbM,gbM,wgd,Same,gbM-gbM,0.0488811,0.960484,0.0508921,1.551e-113
AL1G14920,AL4G27830,gbM,gbM,wgd,Same,gbM-gbM,0.123618,1.01486,0.121808,5.22761e-47
AL1G14930,AL4G27820,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0561407,1.44954,0.03873,3.96012e-66
AL1G14940,AL4G27800,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.110497,0.591206,0.186901,2.77999e-33
AL1G14960,AL4G27780,gbM,gbM,wgd,Same,gbM-gbM,0.127336,0.95927,0.132742,2.31921e-66
AL1G14980,AL4G27750,unM,unM,wgd,Same,unM-unM,0.160911,0.9482,0.169701,6.39345e-13
AL1G15060,AL7G40410,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.502049,4.30281,0.116679,9.01708e-63
AL1G15090,AL4G27650,unM,unM,wgd,Same,unM-unM,0.575439,1.35721,0.423987,0.00605684
AL1G15140,AL4G27550,unM,unM,wgd,Same,unM-unM,0.18618,0.747045,0.249222,0.000178371
AL1G15160,AL7G40650,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.977666,4.21077,0.232182,1.8039e-13
AL1G15180,AL7G40880,gbM,gbM,wgd,Same,gbM-gbM,0.182904,1.77816,0.102861,9.34467e-65
AL1G15210,AL7G40910,gbM,teM,wgd,Different,gbM-teM,0.471701,2.5617,0.184136,9.48859e-68
AL1G15250,AL4G27480,unM,unM,wgd,Same,unM-unM,0.21538,1.78887,0.1204,2.39222e-26
AL1G15250,AL7G40990,unM,unM,wgd,Same,unM-unM,0.432308,3.49169,0.12381,8.56987e-21
AL1G15260,AL7G41010,gbM,gbM,wgd,Same,gbM-gbM,0.793375,4.15162,0.1911,1.84344e-32
AL1G15320,AL4G27370,gbM,gbM,wgd,Same,gbM-gbM,0.0535217,1.32941,0.0402596,1.55973e-97
AL1G15350,AL4G27350,unM,unM,wgd,Same,unM-unM,0.0835303,1.24453,0.0671177,2.58057e-26
AL1G15440,AL4G27310,gbM,gbM,wgd,Same,gbM-gbM,0.0422687,0.810922,0.0521243,2.19342e-250
AL1G15470,AL4G27210,unM,unM,wgd,Same,unM-unM,0.171848,1.58306,0.108554,2.33365e-98
AL1G15520,AL4G27140,unM,unM,wgd,Same,unM-unM,0.614109,2.65234,0.231535,6.50056e-13
AL1G15540,AL4G27090,gbM,gbM,wgd,Same,gbM-gbM,0.143391,0.559892,0.256104,3.63117e-51
AL1G15580,AL4G27010,unM,unM,wgd,Same,unM-unM,0.340931,1.49317,0.228326,3.35738e-33
AL1G15720,AL4G26940,unM,teM,wgd,Different,unM-teM,0.140601,1.32898,0.105796,4.30625e-48
AL1G15740,AL4G26920,unM,unM,wgd,Same,unM-unM,0.0560564,1.52058,0.0368651,2.71235e-41
AL1G15760,AL4G26890,gbM,gbM,wgd,Same,gbM-gbM,0.149433,0.663499,0.22522,2.05776e-52
AL1G15800,AL4G26850,unM,unM,wgd,Same,unM-unM,0.179601,1.05073,0.17093,2.13184e-21
AL1G15810,AL4G26820,unM,unM,wgd,Same,unM-unM,0.213442,0.686982,0.310695,1.55502e-07
AL1G15970,AL4G26640,unM,unM,wgd,Same,unM-unM,0.0687469,1.20543,0.0570309,1.59936e-53
AL1G15990,AL4G26630,unM,unM,wgd,Same,unM-unM,0.13867,1.32068,0.104999,1.72935e-26
AL1G16020,AL4G26620,gbM,unM,wgd,Different,gbM-unM,0.106197,0.783165,0.135599,8.64701e-31
AL1G16030,AL4G26600,unM,unM,wgd,Same,unM-unM,0.123305,1.20279,0.102516,5.87946e-33
AL1G16120,AL4G26450,unM,unM,wgd,Same,unM-unM,0.208558,1.05435,0.197806,6.9017e-17
AL1G16130,AL4G26410,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.335509,2.46451,0.136136,2.45593e-38
AL1G16140,AL4G26380,unM,unM,wgd,Same,unM-unM,0.266321,1.05343,0.252813,9.39281e-12
AL1G16170,AL4G26340,unM,unM,wgd,Same,unM-unM,0.222005,0.910905,0.243719,5.90489e-19
AL1G16180,AL4G26330,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.137334,0.642635,0.213704,4.55357e-13
AL1G16210,AL4G26240,unM,unM,wgd,Same,unM-unM,0.192893,0.994612,0.193938,2.46111e-08
AL1G16400,AL4G26010,gbM,gbM,wgd,Same,gbM-gbM,0.0375938,1.12332,0.0334668,5.39634e-50
AL1G16430,AL4G25990,unM,unM,wgd,Same,unM-unM,0.607764,1.40736,0.431847,0.000795512
AL1G16440,AL4G25980,gbM,gbM,wgd,Same,gbM-gbM,0.0438526,0.697693,0.0628537,1.48574e-79
AL1G16630,AL4G25760,unM,unM,wgd,Same,unM-unM,0.399422,1.69199,0.236066,1.74299e-09
AL1G16680,AL4G25730,gbM,gbM,wgd,Same,gbM-gbM,0.230096,0.908318,0.253321,8.18581e-50
AL1G16690,AL4G25720,unM,unM,wgd,Same,unM-unM,0.0517858,1.04264,0.0496681,8.31459e-45
AL1G16710,AL4G25630,gbM,unM,wgd,Different,gbM-unM,0.0923723,1.04467,0.0884225,5.45852e-36
AL1G16770,AL4G25510,unM,unM,wgd,Same,unM-unM,0.255185,1.69109,0.1509,6.30419e-26
AL1G16780,AL4G25470,gbM,gbM,wgd,Same,gbM-gbM,0.172515,0.583311,0.295751,4.32682e-14
AL1G16790,AL4G25460,gbM,gbM,wgd,Same,gbM-gbM,0.155191,0.639386,0.242719,4.49593e-28
AL1G16810,AL4G25430,unM,unM,wgd,Same,unM-unM,0.108486,1.90294,0.0570098,1.11934e-71
AL1G16840,AL4G25420,gbM,unM,wgd,Different,gbM-unM,0.058401,1.04547,0.055861,6.501e-18
AL1G16910,AL4G25340,gbM,gbM,wgd,Same,gbM-gbM,0.0663049,0.613236,0.108123,9.8918e-29
AL1G16940,AL4G25270,unM,unM,wgd,Same,unM-unM,0.287308,1.04989,0.273654,1.29614e-10
AL1G16950,AL4G25260,unM,unM,wgd,Same,unM-unM,0.31394,0.74019,0.424135,0.000301937
AL1G17000,AL4G25110,gbM,gbM,wgd,Same,gbM-gbM,0.179913,1.55409,0.115768,4.27446e-15
AL1G17010,AL4G25070,gbM,unM,wgd,Different,gbM-unM,0.167161,1.50772,0.11087,2.16801e-117
AL1G17020,AL4G25060,unM,unM,wgd,Same,unM-unM,0.138222,0.81592,0.169407,5.6512e-14
AL1G17030,AL4G25050,unM,unM,wgd,Same,unM-unM,0.369044,4.02909,0.0915949,2.38911e-53
AL1G17140,AL4G24990,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0930494,1.18189,0.0787296,1.10865e-48
AL1G17210,AL4G24900,unM,unM,wgd,Same,unM-unM,0.161477,1.12203,0.143915,1.20005e-18
AL1G17270,AL4G24810,unM,unM,wgd,Same,unM-unM,0.278651,3.28428,0.0848438,2.0835e-34
AL1G17290,AL4G24770,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,NA,1.11013,-2.00016e-15,NA
AL1G17300,AL4G24750,unM,unM,wgd,Same,unM-unM,0.308364,1.14445,0.269442,7.8332e-05
AL1G17420,AL4G24450,unM,unM,wgd,Same,unM-unM,0.142899,0.606773,0.235506,2.56424e-25
AL1G17430,AL4G24440,unM,unM,wgd,Same,unM-unM,0.2236,1.28585,0.173892,2.67376e-36
AL1G17480,AL4G24370,gbM,gbM,wgd,Same,gbM-gbM,0.26485,1.03826,0.255091,1.54572e-28
AL1G17510,AL4G24300,gbM,gbM,wgd,Same,gbM-gbM,0.0573875,0.73829,0.0777303,1.66116e-50
AL1G17520,AL4G24280,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0944541,0.788275,0.119824,2.0858e-21
AL1G17570,AL4G23950,gbM,gbM,wgd,Same,gbM-gbM,0.0374956,0.700786,0.0535051,2.71447e-33
AL1G17580,AL4G23940,unM,unM,wgd,Same,unM-unM,0.246745,1.53383,0.160868,1.91746e-35
AL1G17610,AL4G23780,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.246074,3.98318,0.0617782,1.25033e-31
AL1G17680,AL6G11450,unM,unM,wgd,Same,unM-unM,0.482863,2.02111,0.238909,1.58514e-05
AL1G17690,AL4G23650,gbM,gbM,wgd,Same,gbM-gbM,0.0796586,1.02113,0.0780104,1.18914e-108
AL1G17730,AL4G23510,unM,unM,wgd,Same,unM-unM,0.333472,1.65649,0.201313,1.12925e-41
AL1G17750,AL4G23480,gbM,gbM,wgd,Same,gbM-gbM,0.0773704,1.04114,0.0743129,8.16186e-57
AL1G17750,AL6G11550,gbM,gbM,wgd,Same,gbM-gbM,0.235897,4.1959,0.0562209,2.7991e-61
AL1G17810,AL6G11620,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.826264,3.53988,0.233416,1.05937e-16
AL1G17820,AL4G23420,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.100748,2.26333,0.0445131,6.41821e-104
AL1G17830,AL4G23340,unM,unM,wgd,Same,unM-unM,0.214099,1.06582,0.200876,2.05886e-16
AL1G17860,AL8G36210,unM,unM,wgd,Same,unM-unM,NA,1.24421,2.88769e-11,NA
AL1G17910,AL8G36230,gbM,gbM,wgd,Same,gbM-gbM,0.179655,1.6165,0.111138,5.74017e-79
AL1G17920,AL6G11910,gbM,gbM,wgd,Same,gbM-gbM,0.321574,1.78118,0.180539,2.14148e-52
AL1G17930,AL4G23150,unM,unM,wgd,Same,unM-unM,0.095781,1.58386,0.0604733,1.52403e-84
AL1G17940,AL4G23160,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.293036,1.94684,0.150519,2.94901e-45
AL1G17940,AL8G36250,unM,unM,wgd,Same,unM-unM,0.464598,1.61173,0.28826,4.05977e-32
AL1G17950,AL4G23200,gbM,gbM,wgd,Same,gbM-gbM,0.191466,1.14053,0.167874,3.61124e-37
AL1G17950,AL4G23200,gbM,gbM,wgd,Same,gbM-gbM,0.191466,1.14053,0.167874,3.61124e-37
AL1G18030,AL4G23220,unM,unM,wgd,Same,unM-unM,0.0413767,0.912229,0.0453578,6.99034e-57
AL1G18060,AL8G36410,gbM,unM,wgd,Different,gbM-unM,NA,1.28323,4.88481e-12,NA
AL1G18070,AL4G23250,unM,unM,wgd,Same,unM-unM,0.0685417,1.61375,0.0424736,6.9498e-31
AL1G18070,AL8G36480,unM,unM,wgd,Same,unM-unM,0.0589489,3.13311,0.0188148,5.17979e-45
AL1G18080,AL4G23260,unM,unM,wgd,Same,unM-unM,0.292631,1.47572,0.198297,7.82098e-11
AL1G18150,AL4G23080,gbM,unM,wgd,Different,gbM-unM,0.1778,1.29947,0.136825,2.32291e-38
AL1G18150,AL6G12060,gbM,gbM,wgd,Same,gbM-gbM,0.253936,4.19888,0.060477,7.01205e-61
AL1G18180,AL4G22880,unM,unM,wgd,Same,unM-unM,0.12254,0.937017,0.130777,6.09676e-19
